Date,TBCG.L
2020-03-10,1196.1673583984375
2020-03-11,1166.26318359375
2020-03-12,1136.3590087890625
2020-03-13,1102.467529296875
2020-03-16,1052.62744140625
2020-03-17,890.14794921875
2020-03-18,910.0839233398438
2020-03-19,722.6845092773438
2020-03-20,721.6876220703125
2020-03-23,632.9718627929688
2020-03-24,772.52490234375
2020-03-25,747.6046752929688
2020-03-26,747.6046752929688
2020-03-27,738.6334838867188
2020-03-30,693.777099609375
2020-03-31,722.6845092773438
2020-04-01,696.767578125
2020-04-02,709.7260131835938
2020-04-03,647.924072265625
2020-04-06,682.8121948242188
2020-04-07,715.7068481445312
2020-04-08,732.6525268554688
2020-04-09,806.4161376953125
2020-04-14,768.5375366210938
2020-04-15,745.6109619140625
2020-04-16,757.5728759765625
2020-04-17,806.4161376953125
2020-04-20,819.3746337890625
2020-04-21,759.5662841796875
2020-04-22,781.49609375
2020-04-23,784.4863891601562
2020-04-24,766.5440063476562
2020-04-27,778.5055541992188
2020-04-28,819.3746337890625
2020-04-29,867.2213134765625
2020-04-30,816.3843383789062
2020-05-01,827.34912109375
2020-05-04,797.4449462890625
2020-05-05,779.50244140625
2020-05-06,760.5631103515625
2020-05-07,785.4832763671875
2020-05-11,768.5375366210938
2020-05-12,772.52490234375
2020-05-13,748.6015014648438
2020-05-14,702.7483520507812
2020-05-15,750.5951538085938
2020-05-18,747.6046752929688
2020-05-19,756.575927734375
2020-05-20,731.6558227539062
2020-05-21,758.5694580078125
2020-05-22,727.6685180664062
2020-05-26,717.7005004882812
2020-05-27,757.5728759765625
2020-05-28,820.3715209960938
2020-05-29,827.34912109375
2020-06-01,827.34912109375
2020-06-02,857.2533569335938
2020-06-03,927.0297241210938
2020-06-04,908.0905151367188
2020-06-05,943.9754028320312
2020-06-08,928.0265502929688
2020-06-09,915.068115234375
2020-06-10,913.074462890625
2020-06-11,912.0776977539062
2020-06-12,898.1223754882812
2020-06-15,911.0808715820312
2020-06-16,943.9754028320312
2020-06-17,913.074462890625
2020-06-18,900.1160278320312
2020-06-19,908.0905151367188
2020-06-22,904.1032104492188
2020-06-23,922.0457763671875
2020-06-24,897.1255493164062
2020-06-25,900.1160278320312
2020-06-26,890.14794921875
2020-06-29,901.1127319335938
2020-06-30,891.1446533203125
2020-07-01,892.1415405273438
2020-07-02,917.0616455078125
2020-07-03,899.1192016601562
2020-07-06,901.1127319335938
2020-07-07,903.1064453125
2020-07-08,895.1319580078125
2020-07-09,893.1383056640625
2020-07-10,883.1702880859375
2020-07-13,876.192626953125
2020-07-14,877.189453125
2020-07-15,847.2852172851562
2020-07-16,822.3651123046875
2020-07-17,797.4449462890625
2020-07-20,767.540771484375
2020-07-21,772.52490234375
2020-07-22,764.5503540039062
2020-07-23,757.5728759765625
2020-07-24,776.5120239257812
2020-07-27,747.6046752929688
2020-07-28,754.5821533203125
2020-07-29,744.6141967773438
2020-07-30,744.6141967773438
2020-07-31,789.470458984375
2020-08-03,788.4735717773438
2020-08-04,797.4449462890625
2020-08-05,809.4066772460938
2020-08-06,816.3843383789062
2020-08-07,795.4512329101562
2020-08-10,823.3619384765625
2020-08-11,847.2852172851562
2020-08-12,897.1255493164062
2020-08-13,899.1192016601562
2020-08-14,888.154296875
2020-08-17,873.2022094726562
2020-08-18,868.2182006835938
2020-08-19,861.2405395507812
2020-08-20,872.2054443359375
2020-08-21,884.1670532226562
2020-08-24,877.189453125
2020-08-25,910.0839233398438
2020-08-26,906.0968017578125
2020-08-27,904.1032104492188
2020-08-28,905.1000366210938
2020-09-01,920.0520629882812
2020-09-02,897.1255493164062
2020-09-03,879.18310546875
2020-09-04,902.1095581054688
2020-09-07,914.0712890625
2020-09-08,932.0137939453125
2020-09-09,936.9978637695312
2020-09-10,946.9658813476562
2020-09-11,946.9658813476562
2020-09-14,970.8892822265625
2020-09-15,991.822265625
2020-09-16,991.822265625
2020-09-17,977.8668212890625
2020-09-18,1010.7615356445312
2020-09-21,988.831787109375
2020-09-22,991.822265625
2020-09-23,996.8062744140625
2020-09-24,981.8541259765625
2020-09-25,986.8380737304688
2020-09-28,1022.7230834960938
2020-09-29,993.8157958984375
2020-09-30,1010.7615356445312
2020-10-01,986.8380737304688
2020-10-02,1000.7933959960938
2020-10-05,993.8157958984375
2020-10-06,1004.7805786132812
2020-10-07,991.822265625
2020-10-08,996.8062744140625
2020-10-09,984.8445434570312
2020-10-12,994.8126220703125
2020-10-13,965.9052124023438
2020-10-14,971.885986328125
2020-10-15,968.8955688476562
2020-10-16,942.9785766601562
2020-10-19,951.9498901367188
2020-10-20,956.9339599609375
2020-10-21,941.9818725585938
2020-10-22,956.9339599609375
2020-10-23,962.914794921875
2020-10-26,956.9339599609375
2020-10-27,937.9946899414062
2020-10-28,923.0425415039062
2020-10-29,904.1032104492188
2020-10-30,916.06494140625
2020-11-02,907.0936279296875
2020-11-03,946.9658813476562
2020-11-04,948.9595336914062
2020-11-05,956.9339599609375
2020-11-06,960.921142578125
2020-11-09,998.7999267578125
2020-11-10,1060.6016845703125
2020-11-11,1204.1419677734375
2020-11-12,1126.3909912109375
2020-11-13,1126.3909912109375
2020-11-16,1166.26318359375
2020-11-17,1234.0458984375
2020-11-18,1311.796875
2020-11-19,1255.975830078125
2020-11-20,1249.9949951171875
2020-11-23,1267.9373779296875
2020-11-24,1321.7650146484375
2020-11-25,1285.8798828125
2020-11-26,1244.01416015625
2020-11-27,1208.1290283203125
2020-11-30,1194.173828125
2020-12-01,1246.0076904296875
2020-12-02,1238.0333251953125
2020-12-03,1246.0076904296875
2020-12-04,1186.199462890625
2020-12-07,1170.25048828125
2020-12-08,1186.199462890625
2020-12-09,1174.2376708984375
2020-12-10,1186.199462890625
2020-12-11,1186.199462890625
2020-12-14,1182.2120361328125
2020-12-15,1210.1226806640625
2020-12-16,1190.1866455078125
2020-12-17,1208.1290283203125
2020-12-18,1196.1673583984375
2020-12-21,1164.2696533203125
2020-12-22,1184.205810546875
2020-12-23,1228.065185546875
2020-12-24,1220.0908203125
2020-12-29,1230.058837890625
2020-12-30,1248.0013427734375
2020-12-31,1246.0076904296875
2021-01-04,1251.9886474609375
2021-01-05,1279.899169921875
2021-01-06,1315.7841796875
2021-01-07,1333.7264404296875
2021-01-08,1319.771240234375
2021-01-11,1301.8287353515625
2021-01-12,1315.7841796875
2021-01-13,1301.8287353515625
2021-01-14,1319.771240234375
2021-01-15,1303.822509765625
2021-01-18,1297.8416748046875
2021-01-19,1295.84814453125
2021-01-20,1309.80322265625
2021-01-21,1273.9183349609375
2021-01-22,1246.0076904296875
2021-01-25,1220.0908203125
2021-01-26,1226.071533203125
2021-01-27,1200.1546630859375
2021-01-28,1204.1419677734375
2021-01-29,1214.1099853515625
2021-02-01,1230.058837890625
2021-02-02,1275.911865234375
2021-02-03,1259.9630126953125
2021-02-04,1263.9503173828125
2021-02-05,1295.84814453125
2021-02-08,1273.9183349609375
2021-02-09,1259.9630126953125
2021-02-10,1244.01416015625
2021-02-11,1192.18017578125
2021-02-12,1208.1290283203125
2021-02-15,1249.9949951171875
2021-02-16,1246.0076904296875
2021-02-17,1234.0458984375
2021-02-18,1216.1033935546875
2021-02-19,1142.33984375
2021-02-22,1110.4422607421875
2021-02-23,1108.448486328125
2021-02-24,1096.487060546875
2021-02-25,1096.487060546875
2021-02-26,1082.5316162109375
2021-03-01,1080.5379638671875
2021-03-02,1074.5570068359375
2021-03-03,1076.5506591796875
2021-03-04,1100.47412109375
2021-03-05,1128.384521484375
2021-03-08,1122.4036865234375
2021-03-09,1110.4422607421875
2021-03-10,1106.454833984375
2021-03-11,1100.47412109375
2021-03-12,1116.4229736328125
2021-03-15,1110.4422607421875
2021-03-16,1126.3909912109375
2021-03-17,1118.4166259765625
2021-03-18,1118.4166259765625
2021-03-19,1070.56982421875
2021-03-22,1118.4166259765625
2021-03-23,1088.5123291015625
2021-03-24,1072.563720703125
2021-03-25,1046.646484375
2021-03-26,1026.7103271484375
2021-03-29,1014.7487182617188
2021-03-30,1012.7550659179688
2021-03-31,980.8572998046875
2021-04-01,1016.7423095703125
2021-04-06,1062.595458984375
2021-04-07,1054.6207275390625
2021-04-08,1060.6016845703125
2021-04-09,1066.582763671875
2021-04-12,1094.4931640625
2021-04-13,1118.4166259765625
2021-04-14,1114.4293212890625
2021-04-15,1116.4229736328125
2021-04-16,1118.4166259765625
2021-04-19,1132.371826171875
2021-04-20,1108.448486328125
2021-04-21,1116.4229736328125
2021-04-22,1086.518798828125
2021-04-23,1056.6143798828125
2021-04-26,1078.5443115234375
2021-04-27,1060.6016845703125
2021-04-28,1038.672119140625
2021-04-29,1026.7103271484375
2021-04-30,970.8892822265625
2021-05-04,975.873291015625
2021-05-05,981.8541259765625
2021-05-06,1006.7743530273438
2021-05-07,1044.6529541015625
2021-05-10,1070.56982421875
2021-05-11,1080.5379638671875
2021-05-12,1078.5443115234375
2021-05-13,1060.6016845703125
2021-05-14,1082.5316162109375
2021-05-17,1072.563720703125
2021-05-18,1092.4996337890625
2021-05-19,1056.6143798828125
2021-05-20,1020.7295532226562
2021-05-21,1066.582763671875
2021-05-24,1104.4613037109375
2021-05-25,1088.5123291015625
2021-05-26,1090.506103515625
2021-05-27,1146.3271484375
2021-05-28,1156.2952880859375
2021-06-01,1142.33984375
2021-06-02,1096.487060546875
2021-06-03,1076.5506591796875
2021-06-04,1086.518798828125
2021-06-07,1096.487060546875
2021-06-08,1100.47412109375
2021-06-09,1092.4996337890625
2021-06-10,1094.4931640625
2021-06-11,1096.487060546875
2021-06-14,1096.487060546875
2021-06-15,1096.487060546875
2021-06-16,1090.506103515625
2021-06-17,1100.47412109375
2021-06-18,1114.4293212890625
2021-06-21,1106.454833984375
2021-06-22,1106.454833984375
2021-06-23,1118.4166259765625
2021-06-24,1112.435791015625
2021-06-25,1120.41015625
2021-06-28,1132.371826171875
2021-06-29,1134.3656005859375
2021-06-30,1156.2952880859375
2021-07-01,1162.276123046875
2021-07-02,1164.2696533203125
2021-07-05,1186.199462890625
2021-07-06,1196.1673583984375
2021-07-07,1158.288818359375
2021-07-08,1138.3529052734375
2021-07-09,1132.371826171875
2021-07-12,1160.2823486328125
2021-07-13,1178.2249755859375
2021-07-14,1184.205810546875
2021-07-15,1208.1290283203125
2021-07-16,1188.19287109375
2021-07-19,1144.33349609375
2021-07-20,1138.3529052734375
2021-07-21,1174.2376708984375
2021-07-22,1158.288818359375
2021-07-23,1186.199462890625
2021-07-26,1184.205810546875
2021-07-27,1186.199462890625
2021-07-28,1180.2183837890625
2021-07-29,1206.1353759765625
2021-07-30,1210.1226806640625
2021-08-02,1214.1099853515625
2021-08-03,1202.148193359375
2021-08-04,1216.1033935546875
2021-08-05,1232.05224609375
2021-08-06,1295.84814453125
2021-08-09,1285.8798828125
2021-08-10,1303.822509765625
2021-08-11,1325.752197265625
2021-08-12,1297.8416748046875
2021-08-13,1297.8416748046875
2021-08-16,1343.69482421875
2021-08-17,1335.72021484375
2021-08-18,1425.4329833984375
2021-08-19,1409.8277587890625
2021-08-20,1405.8397216796875
2021-08-23,1395.8690185546875
2021-08-24,1405.8397216796875
2021-08-25,1375.92822265625
2021-08-26,1355.987060546875
2021-08-27,1342.0284423828125
2021-08-31,1415.81005859375
2021-09-01,1435.751220703125
2021-09-02,1433.7569580078125
2021-09-03,1421.7923583984375
2021-09-06,1427.774658203125
2021-09-07,1417.8040771484375
2021-09-08,1415.81005859375
2021-09-09,1445.7215576171875
2021-09-10,1441.7333984375
2021-09-13,1423.7864990234375
2021-09-14,1417.8040771484375
2021-09-15,1381.910400390625
2021-09-16,1411.8221435546875
2021-09-17,1407.8336181640625
2021-09-20,1332.0579833984375
2021-09-21,1322.08740234375
2021-09-22,1373.93408203125
2021-09-23,1353.9931640625
2021-09-24,1369.9456787109375
2021-09-27,1353.9931640625
2021-09-28,1336.046142578125
2021-09-29,1371.9398193359375
2021-09-30,1445.7215576171875
2021-10-01,1435.751220703125
2021-10-04,1441.7333984375
2021-10-05,1447.715576171875
2021-10-06,1453.697998046875
2021-10-07,1419.79833984375
2021-10-08,1465.6624755859375
2021-10-11,1431.762939453125
2021-10-12,1465.6624755859375
2021-10-13,1467.6566162109375
2021-10-14,1463.6685791015625
2021-10-15,1493.5799560546875
2021-10-18,1523.4915771484375
2021-10-19,1583.3143310546875
2021-10-20,1601.26123046875
2021-10-21,1621.202392578125
2021-10-22,1557.3912353515625
2021-10-25,1563.3734130859375
2021-10-26,1575.338134765625
2021-10-27,1575.338134765625
2021-10-28,1573.343994140625
2021-10-29,1565.3673095703125
2021-11-01,1573.343994140625
2021-11-02,1549.4146728515625
2021-11-03,1561.379150390625
2021-11-04,1585.308349609375
2021-11-05,1583.3143310546875
2021-11-08,1587.3026123046875
2021-11-09,1567.361572265625
2021-11-10,1563.3734130859375
2021-11-11,1589.296875
2021-11-12,1595.2789306640625
2021-11-15,1583.3143310546875
2021-11-16,1579.326171875
2021-11-17,1575.338134765625
2021-11-18,1595.2789306640625
2021-11-19,1581.3203125
2021-11-22,1555.3970947265625
2021-11-23,1553.4029541015625
2021-11-24,1545.426513671875
2021-11-25,1589.296875
2021-11-26,1545.426513671875
2021-11-29,1569.355712890625
2021-11-30,1551.408935546875
2021-12-01,1567.361572265625
2021-12-02,1555.3970947265625
2021-12-03,1595.2789306640625
2021-12-06,1553.4029541015625
2021-12-07,1549.4146728515625
2021-12-08,1547.42041015625
2021-12-09,1557.3912353515625
2021-12-10,1563.3734130859375
2021-12-13,1555.3970947265625
2021-12-14,1557.3912353515625
2021-12-15,1545.426513671875
2021-12-16,1553.4029541015625
2021-12-17,1603.2554931640625
2021-12-20,1531.4678955078125
2021-12-21,1573.343994140625
2021-12-22,1605.2493896484375
2021-12-23,1603.2554931640625
2021-12-24,1609.23779296875
2021-12-29,1645.1314697265625
2021-12-30,1645.1314697265625
2021-12-31,1645.1314697265625
2022-01-04,1651.1136474609375
2022-01-05,1645.1314697265625
2022-01-06,1625.1904296875
2022-01-07,1605.2493896484375
2022-01-10,1561.379150390625
2022-01-11,1529.4736328125
2022-01-12,1575.338134765625
2022-01-13,1585.308349609375
2022-01-14,1581.3203125
2022-01-17,1545.426513671875
2022-01-18,1519.503173828125
2022-01-19,1533.4619140625
2022-01-20,1511.52685546875
2022-01-21,1481.615234375
2022-01-24,1421.7923583984375
2022-01-25,1419.79833984375
2022-01-26,1419.79833984375
2022-01-27,1419.79833984375
2022-01-28,1405.8397216796875
2022-01-31,1405.8397216796875
2022-02-01,1447.715576171875
2022-02-02,1461.6741943359375
2022-02-03,1479.621337890625
2022-02-04,1441.7333984375
2022-02-07,1509.53271484375
2022-02-08,1491.5858154296875
2022-02-09,1553.4029541015625
2022-02-10,1577.33203125
2022-02-11,1595.2789306640625
2022-02-14,1561.379150390625
2022-02-15,1625.1904296875
2022-02-16,1565.3673095703125
2022-02-17,1481.615234375
2022-02-18,1495.5738525390625
2022-02-21,1377.9222412109375
2022-02-22,1395.8690185546875
2022-02-23,1350.0047607421875
2022-02-24,1206.429931640625
2022-02-25,1216.400146484375
2022-02-28,1198.453125
2022-03-01,1174.5240478515625
2022-03-02,1116.6953125
2022-03-03,1112.707275390625
2022-03-04,957.1672973632812
2022-03-07,898.3414916992188
2022-03-08,934.2352294921875
2022-03-09,968.135009765625
2022-03-10,993.0611572265625
2022-03-11,1020.9785766601562
2022-03-14,997.0493774414062
2022-03-15,997.0493774414062
2022-03-16,997.0493774414062
2022-03-17,1036.931396484375
2022-03-18,1056.8721923828125
2022-03-21,1028.955078125
2022-03-22,1046.90185546875
2022-03-23,1042.91357421875
2022-03-24,1036.931396484375
2022-03-25,1040.91943359375
2022-03-28,1036.931396484375
2022-03-29,1166.5477294921875
2022-03-30,1102.7366943359375
2022-03-31,1096.75439453125
2022-04-01,1104.7305908203125
2022-04-04,1110.713134765625
2022-04-05,1108.71875
2022-04-06,1096.75439453125
2022-04-07,1108.71875
2022-04-08,1144.61279296875
2022-04-11,1164.5535888671875
2022-04-12,1174.5240478515625
2022-04-13,1210.4180908203125
2022-04-14,1216.400146484375
2022-04-19,1216.400146484375
2022-04-20,1246.3116455078125
2022-04-21,1296.1641845703125
2022-04-22,1288.18798828125
2022-04-25,1280.2115478515625
2022-04-26,1232.3529052734375
2022-04-27,1198.453125
2022-04-28,1234.34716796875
2022-04-29,1258.2763671875
2022-05-03,1246.3116455078125
2022-05-04,1226.3707275390625
2022-05-05,1216.400146484375
2022-05-06,1194.465087890625
2022-05-09,1178.5123291015625
2022-05-10,1216.400146484375
2022-05-11,1280.2115478515625
2022-05-12,1282.2054443359375
2022-05-13,1332.0579833984375
2022-05-16,1318.0992431640625
2022-05-17,1338.0401611328125
2022-05-18,1338.0401611328125
2022-05-19,1272.235107421875
2022-05-20,1316.1051025390625
2022-05-23,1395.8690185546875
2022-05-24,1421.7923583984375
2022-05-25,1425.7806396484375
2022-05-26,1477.6273193359375
2022-05-27,1489.591796875
2022-05-30,1473.638916015625
2022-05-31,1475.633056640625
2022-06-01,1425.7806396484375
2022-06-06,1457.686279296875
2022-06-07,1469.6507568359375
2022-06-08,1443.727294921875
2022-06-09,1431.762939453125
2022-06-10,1399.857177734375
2022-06-13,1359.9754638671875
2022-06-14,1338.0401611328125
2022-06-15,1379.9163818359375
2022-06-16,1354.5833740234375
2022-06-17,1312.6888427734375
2022-06-20,1328.6488037109375
2022-06-21,1306.7041015625
2022-06-22,1310.6939697265625
2022-06-23,1296.7291259765625
2022-06-24,1306.7041015625
2022-06-27,1316.6788330078125
2022-06-28,1330.6435546875
2022-06-29,1294.7342529296875
2022-06-30,1260.8197021484375
2022-07-01,1220.9205322265625
2022-07-04,1266.8046875
2022-07-05,1196.9808349609375
2022-07-06,1206.955810546875
2022-07-07,1210.9456787109375
2022-07-08,1228.9002685546875
2022-07-11,1189.0009765625
2022-07-12,1202.9656982421875
2022-07-13,1177.0311279296875
2022-07-14,1155.0865478515625
2022-07-15,1179.0260009765625
2022-07-18,1161.0712890625
2022-07-19,1167.0562744140625
2022-07-20,1189.0009765625
2022-07-21,1210.9456787109375
2022-07-22,1244.8599853515625
2022-07-25,1294.7342529296875
2022-07-26,1298.72412109375
2022-07-27,1280.76953125
2022-07-28,1340.618408203125
2022-07-29,1376.5279541015625
2022-08-01,1394.4827880859375
2022-08-02,1420.417236328125
2022-08-03,1460.3165283203125
2022-08-04,1480.266357421875
2022-08-05,1520.16552734375
2022-08-08,1504.205810546875
2022-08-09,1530.140380859375
2022-08-10,1516.1759033203125
2022-08-11,1542.1102294921875
2022-08-12,1645.8486328125
2022-08-15,1665.7982177734375
2022-08-16,1735.6220703125
2022-08-17,1753.576904296875
2022-08-18,1779.511474609375
2022-08-19,1785.496337890625
2022-08-22,1755.5718994140625
2022-08-23,1739.6119384765625
2022-08-24,1769.53662109375
2022-08-25,1767.5416259765625
2022-08-26,1731.6322021484375
2022-08-30,1757.566650390625
2022-08-31,1769.53662109375
2022-09-01,1719.662353515625
2022-09-02,1737.6170654296875
2022-09-05,1731.6322021484375
2022-09-06,1765.546630859375
2022-09-07,1825.395751953125
2022-09-08,1827.3907470703125
2022-09-09,1877.264892578125
2022-09-12,1907.189208984375
2022-09-13,1887.2396240234375
2022-09-14,1833.375732421875
2022-09-15,1750.3238525390625
2022-09-16,1730.3658447265625
2022-09-20,1744.33642578125
2022-09-21,1780.260986328125
2022-09-22,1752.3197021484375
2022-09-23,1700.4285888671875
2022-09-26,1702.4244384765625
2022-09-27,1684.4622802734375
2022-09-28,1652.529296875
2022-09-29,1630.5753173828125
2022-09-30,1664.504150390625
2022-10-03,1694.44140625
2022-10-04,1746.332275390625
2022-10-05,1726.3741455078125
2022-10-06,1770.281982421875
2022-10-07,1734.357421875
2022-10-10,1744.33642578125
2022-10-11,1734.357421875
2022-10-12,1748.3280029296875
2022-10-13,1796.2275390625
2022-10-14,1706.4161376953125
2022-10-17,1776.2694091796875
2022-10-18,1776.2694091796875
2022-10-19,1782.2569580078125
2022-10-20,1796.2275390625
2022-10-21,1846.1226806640625
2022-10-24,1838.1395263671875
2022-10-25,1904.001220703125
2022-10-26,1846.1226806640625
2022-10-27,1902.005126953125
2022-10-28,1890.030517578125
2022-10-31,1880.0513916015625
2022-11-01,1987.8250732421875
2022-11-02,2055.682373046875
2022-11-03,2105.577880859375
2022-11-04,2160.462646484375
2022-11-07,2145.493896484375
2022-11-08,2165.4521484375
2022-11-09,2160.462646484375
2022-11-10,2185.41015625
2022-11-11,2165.4521484375
2022-11-14,2180.420654296875
2022-11-15,2140.504638671875
2022-11-16,2125.53564453125
2022-11-17,2185.41015625
2022-11-18,2175.430908203125
2022-11-21,2265.24267578125
2022-11-22,2055.682373046875
2022-11-23,2135.514892578125
2022-11-24,2135.514892578125
2022-11-25,2175.430908203125
2022-11-28,2195.38916015625
2022-11-29,2170.441650390625
2022-11-30,2180.420654296875
2022-12-01,2195.38916015625
2022-12-02,2195.38916015625
2022-12-05,2215.34716796875
2022-12-06,2215.34716796875
2022-12-07,2210.35791015625
2022-12-08,2185.41015625
2022-12-09,2185.41015625
2022-12-12,2190.39990234375
2022-12-13,2185.41015625
2022-12-14,2175.430908203125
2022-12-15,2165.4521484375
2022-12-16,2145.493896484375
2022-12-19,2145.493896484375
2022-12-20,2190.39990234375
2022-12-21,2195.38916015625
2022-12-22,2185.41015625
2022-12-23,2195.38916015625
2022-12-28,2220.336669921875
2022-12-29,2275.221435546875
2022-12-30,2265.24267578125
2023-01-03,2270.231689453125
2023-01-04,2180.420654296875
2023-01-05,2170.441650390625
2023-01-06,2200.378662109375
2023-01-09,2175.430908203125
2023-01-10,2190.39990234375
2023-01-11,2180.420654296875
2023-01-12,2195.38916015625
2023-01-13,2195.38916015625
2023-01-16,2200.378662109375
2023-01-17,2195.38916015625
2023-01-18,2165.4521484375
2023-01-19,2205.367919921875
2023-01-20,2275.221435546875
2023-01-23,2230.315673828125
2023-01-24,2345.07470703125
2023-01-25,2414.92822265625
2023-01-26,2345.07470703125
2023-01-27,2355.053955078125
2023-01-30,2375.01171875
2023-01-31,2375.01171875
2023-02-01,2404.94873046875
2023-02-02,2409.9384765625
2023-02-03,2479.791748046875
2023-02-06,2459.833740234375
2023-02-07,2419.917724609375
2023-02-08,2414.92822265625
2023-02-09,2434.885986328125
2023-02-10,2409.9384765625
2023-02-13,2439.875732421875
2023-02-14,2394.969970703125
2023-02-15,2419.917724609375
2023-02-16,2469.81298828125
2023-02-17,2584.57177734375
2023-02-20,2529.686767578125
2023-02-21,2514.718505859375
2023-02-22,2325.116943359375
2023-02-23,2384.99072265625
2023-02-24,2340.085205078125
2023-02-27,2429.896728515625
2023-02-28,2474.802490234375
2023-03-01,2479.791748046875
2023-03-02,2514.718505859375
2023-03-03,2459.833740234375
2023-03-06,2499.749755859375
2023-03-07,2489.77099609375
2023-03-08,2434.885986328125
2023-03-09,2355.053955078125
2023-03-10,2365.032470703125
2023-03-13,2235.305419921875
2023-03-14,2340.085205078125
2023-03-15,2295.179443359375
2023-03-16,2250.273681640625
2023-03-17,2185.41015625
2023-03-20,2200.378662109375
2023-03-21,2245.2841796875
2023-03-22,2245.2841796875
2023-03-23,2225.326171875
2023-03-24,2155.472900390625
2023-03-27,2205.367919921875
2023-03-28,2205.367919921875
2023-03-29,2240.29443359375
2023-03-30,2300.1689453125
2023-03-31,2235.305419921875
2023-04-03,2260.2529296875
2023-04-04,2280.210693359375
2023-04-05,2230.315673828125
2023-04-06,2270.231689453125
2023-04-11,2205.367919921875
2023-04-12,2225.326171875
2023-04-13,2215.34716796875
2023-04-14,2215.34716796875
2023-04-17,2205.367919921875
2023-04-18,2225.326171875
2023-04-19,2215.34716796875
2023-04-20,2205.367919921875
2023-04-21,2220.336669921875
2023-04-24,2245.2841796875
2023-04-25,2300.1689453125
2023-04-26,2315.1376953125
2023-04-27,2360.043212890625
2023-04-28,2350.064453125
2023-05-02,2340.085205078125
2023-05-03,2360.043212890625
2023-05-04,2375.01171875
2023-05-05,2419.917724609375
2023-05-09,2424.90673828125
2023-05-10,2419.917724609375
2023-05-11,2345.97265625
2023-05-12,2330.99853515625
2023-05-15,2380.912841796875
2023-05-16,2425.83544921875
2023-05-17,2355.95556640625
2023-05-18,2470.758544921875
2023-05-19,2485.732666015625
2023-05-22,2425.83544921875
2023-05-23,2435.818603515625
2023-05-24,2480.7412109375
2023-05-25,2440.809814453125
2023-05-26,2390.8955078125
2023-05-30,2350.964111328125
2023-05-31,2296.058349609375
2023-06-01,2380.912841796875
2023-06-02,2420.84423828125
2023-06-05,2475.750244140625
2023-06-06,2510.68994140625
2023-06-07,2465.766845703125
2023-06-08,2445.801513671875
2023-06-09,2450.79296875
2023-06-12,2450.79296875
2023-06-13,2470.758544921875
2023-06-14,2500.70703125
2023-06-15,2505.698486328125
2023-06-16,2520.672607421875
2023-06-19,2540.638671875
2023-06-20,2535.64697265625
2023-06-21,2580.570068359375
2023-06-22,2545.630126953125
2023-06-23,2510.68994140625
2023-06-26,2495.7158203125
2023-06-27,2470.758544921875
2023-06-28,2515.681640625
2023-06-29,2475.750244140625
2023-06-30,2465.766845703125
2023-07-03,2430.8271484375
2023-07-04,2335.98974609375
2023-07-05,2326.0068359375
2023-07-06,2340.9814453125
2023-07-07,2370.929931640625
2023-07-10,2375.92138671875
2023-07-11,2415.852783203125
2023-07-12,2490.724365234375
2023-07-13,2500.70703125
2023-07-14,2515.681640625
2023-07-17,2455.7841796875
2023-07-18,2475.750244140625
2023-07-19,2565.595703125
2023-07-20,2535.64697265625
2023-07-21,2505.698486328125
2023-07-24,2490.724365234375
2023-07-25,2510.68994140625
2023-07-26,2515.681640625
2023-07-27,2535.64697265625
2023-07-28,2485.732666015625
2023-07-31,2485.732666015625
2023-08-01,2445.801513671875
2023-08-02,2430.8271484375
2023-08-03,2435.818603515625
2023-08-04,2510.68994140625
2023-08-07,2525.66455078125
2023-08-08,2510.68994140625
2023-08-09,2515.681640625
2023-08-10,2570.587158203125
2023-08-11,2710.347412109375
2023-08-14,2790.2099609375
2023-08-15,2820.158935546875
2023-08-16,2835.1328125
2023-08-17,2845.11572265625
2023-08-18,2810.17578125
2023-08-21,2785.21875
2023-08-22,2795.20166015625
2023-08-23,2805.1845703125
2023-08-24,2805.1845703125
2023-08-25,2795.20166015625
2023-08-29,2810.17578125
2023-08-30,2825.150146484375
2023-08-31,2840.124755859375
2023-09-01,2820.158935546875
2023-09-04,2815.167236328125
2023-09-05,2815.167236328125
2023-09-06,2775.236083984375
2023-09-07,2696.127197265625
2023-09-08,2741.062744140625
2023-09-11,2736.06982421875
2023-09-12,2731.076904296875
2023-09-13,2726.08447265625
2023-09-14,2815.955078125
2023-09-15,2865.883544921875
2023-09-18,2875.868896484375
2023-09-19,2965.739990234375
2023-09-20,2980.71826171875
2023-09-21,2990.7041015625
2023-09-22,2925.79736328125
2023-09-25,2950.76123046875
2023-09-26,2960.747314453125
2023-09-27,2980.71826171875
2023-09-28,2990.7041015625
2023-09-29,2980.71826171875
2023-10-02,2925.79736328125
2023-10-03,2945.768798828125
2023-10-04,2885.8544921875
2023-10-05,2855.897705078125
2023-10-06,2860.890380859375
2023-10-09,2870.87646484375
2023-10-10,2905.825927734375
2023-10-11,2925.79736328125
2023-10-12,2960.747314453125
2023-10-13,2746.055419921875
2023-10-16,2756.04150390625
2023-10-17,2825.940673828125
2023-10-18,2751.04833984375
2023-10-19,2661.177734375
2023-10-20,2671.1630859375
2023-10-23,2676.156005859375
2023-10-24,2646.198974609375
2023-10-25,2611.249267578125
2023-10-26,2586.28515625
2023-10-27,2616.241943359375
2023-10-30,2726.08447265625
2023-10-31,2681.14892578125
2023-11-01,2781.00537109375
2023-11-02,2800.976806640625
2023-11-03,2766.02685546875
