Date,AGUAS-A.SN
2019-05-29,282.9225158691406
2019-05-30,279.3025817871094
2019-05-31,284.01068115234375
2019-06-03,289.16131591796875
2019-06-04,284.38787841796875
2019-06-05,287.231689453125
2019-06-06,284.35888671875
2019-06-07,287.14459228515625
2019-06-10,289.07427978515625
2019-06-11,289.5240478515625
2019-06-12,289.458740234375
2019-06-13,292.2081298828125
2019-06-14,292.353271484375
2019-06-17,291.0111999511719
2019-06-18,294.15960693359375
2019-06-19,293.9419860839844
2019-06-20,293.7315368652344
2019-06-21,291.9252624511719
2019-06-24,291.2723693847656
2019-06-25,293.9637756347656
2019-06-26,291.72210693359375
2019-06-27,292.353271484375
2019-06-28,290.17694091796875
2019-07-01,297.431396484375
2019-07-02,289.4515075683594
2019-07-03,294.6529235839844
2019-07-04,293.6227722167969
2019-07-05,294.0580749511719
2019-07-08,294.1668701171875
2019-07-09,295.1824645996094
2019-07-10,294.52960205078125
2019-07-11,294.6747131347656
2019-07-12,294.52960205078125
2019-07-15,295.2550048828125
2019-07-17,295.2550048828125
2019-07-18,295.61773681640625
2019-07-19,295.2550048828125
2019-07-22,288.7260437011719
2019-07-23,281.4715881347656
2019-07-24,279.309814453125
2019-07-25,285.09881591796875
2019-07-26,282.99505615234375
2019-07-29,285.09881591796875
2019-07-30,285.8243408203125
2019-07-31,285.8605651855469
2019-08-01,287.13006591796875
2019-08-02,285.8243408203125
2019-08-05,280.0207824707031
2019-08-06,278.4900817871094
2019-08-07,277.1189880371094
2019-08-08,277.4817199707031
2019-08-09,273.49176025390625
2019-08-12,276.39349365234375
2019-08-13,280.5430603027344
2019-08-14,277.1915588378906
2019-08-16,282.19708251953125
2019-08-19,278.9326171875
2019-08-20,280.0207824707031
2019-08-21,280.7461853027344
2019-08-22,280.7461853027344
2019-08-23,278.3160095214844
2019-08-26,276.9013366699219
2019-08-27,272.99847412109375
2019-08-28,276.5386657714844
2019-08-29,279.2952880859375
2019-08-30,288.0005798339844
2019-09-02,285.8170471191406
2019-09-03,285.11334228515625
2019-09-04,286.1870422363281
2019-09-05,281.77630615234375
2019-09-06,284.67083740234375
2019-09-09,284.3733825683594
2019-09-10,287.63787841796875
2019-09-11,288.798583984375
2019-09-12,289.4369812011719
2019-09-13,288.36334228515625
2019-09-16,292.353271484375
2019-09-17,298.8822937011719
2019-09-23,292.4693298339844
2019-09-24,293.7315368652344
2019-09-25,291.591552734375
2019-09-26,291.6278076171875
2019-09-27,291.6278076171875
2019-09-30,289.306396484375
2019-10-01,282.9225158691406
2019-10-02,285.3382263183594
2019-10-03,284.9465026855469
2019-10-04,281.3337707519531
2019-10-07,282.1897888183594
2019-10-08,280.7461853027344
2019-10-09,280.6664123535156
2019-10-10,281.4715881347656
2019-10-11,284.736083984375
2019-10-14,282.2696228027344
2019-10-15,282.559814453125
2019-10-16,282.559814453125
2019-10-17,280.7461853027344
2019-10-18,274.9425964355469
2019-10-21,257.97454833984375
2019-10-22,256.80657958984375
2019-10-23,250.2776336669922
2019-10-24,261.15924072265625
2019-10-25,261.15924072265625
2019-10-28,260.8327941894531
2019-10-29,257.53204345703125
2019-10-30,246.65037536621094
2019-11-04,248.60911560058594
2019-11-05,245.1632537841797
2019-11-06,233.5924072265625
2019-11-07,232.1415252685547
2019-11-08,235.7687530517578
2019-11-11,233.70127868652344
2019-11-12,235.76145935058594
2019-11-13,224.88714599609375
2019-11-14,225.57630920410156
2019-11-15,250.82894897460938
2019-11-18,260.4338073730469
2019-11-19,249.18942260742188
2019-11-20,256.7993469238281
2019-11-21,249.5448760986328
2019-11-22,248.81942749023438
2019-11-25,241.64486694335938
2019-11-26,229.94349670410156
2019-11-27,232.1415252685547
2019-11-28,229.60252380371094
2019-11-29,238.67050170898438
2019-12-02,236.85693359375
2019-12-03,233.5924072265625
2019-12-04,237.9595947265625
2019-12-05,228.51429748535156
2019-12-06,230.15383911132812
2019-12-09,232.5042724609375
2019-12-10,236.4941864013672
2019-12-11,236.1314697265625
2019-12-12,238.67779541015625
2019-12-13,246.65037536621094
2019-12-16,252.45391845703125
2019-12-17,250.2776336669922
2019-12-18,243.0231475830078
2019-12-19,243.74862670898438
2019-12-20,238.5471954345703
2019-12-23,237.87254333496094
2019-12-24,238.37307739257812
2019-12-26,232.1415252685547
2019-12-27,233.51988220214844
2019-12-30,231.4160919189453
2020-01-02,233.5924072265625
2020-01-03,235.04330444335938
2020-01-06,243.0231475830078
2020-01-07,241.521484375
2020-01-08,248.1012725830078
2020-01-09,247.3758544921875
2020-01-10,245.41714477539062
2020-01-13,243.74862670898438
2020-01-14,248.08676147460938
2020-01-15,241.698974609375
2020-01-16,243.10723876953125
2020-01-17,238.1412811279297
2020-01-20,233.54598999023438
2020-01-21,222.53945922851562
2020-01-22,221.62782287597656
2020-01-23,221.61300659179688
2020-01-24,227.54244995117188
2020-01-27,224.5777130126953
2020-01-28,225.68946838378906
2020-01-29,225.98594665527344
2020-01-30,229.02484130859375
2020-01-31,222.35418701171875
2020-02-03,225.68946838378906
2020-02-04,227.11993408203125
2020-02-05,234.3168182373047
2020-02-06,234.95423889160156
2020-02-07,234.50953674316406
2020-02-10,229.09889221191406
2020-02-11,225.31893920898438
2020-02-12,223.83656311035156
2020-02-13,225.31893920898438
2020-02-14,226.80126953125
2020-02-17,226.06747436523438
2020-02-18,226.14903259277344
2020-02-19,226.80126953125
2020-02-20,224.9482879638672
2020-02-21,219.38946533203125
2020-02-24,214.94979858398438
2020-02-25,212.7040252685547
2020-02-26,210.61387634277344
2020-02-27,206.19644165039062
2020-02-28,207.53797912597656
2020-03-02,200.8599090576172
2020-03-03,200.11874389648438
2020-03-04,201.67523193359375
2020-03-05,199.3775634765625
2020-03-06,197.8952178955078
2020-03-09,191.95834350585938
2020-03-10,191.22459411621094
2020-03-11,188.40809631347656
2020-03-12,172.695068359375
2020-03-13,174.17742919921875
2020-03-16,144.5302276611328
2020-03-17,171.20530700683594
2020-03-18,164.98680114746094
2020-03-19,170.545654296875
2020-03-20,164.54208374023438
2020-03-23,149.7926025390625
2020-03-24,152.75730895996094
2020-03-25,163.05970764160156
2020-03-26,170.8495330810547
2020-03-27,170.47894287109375
2020-03-30,175.65977478027344
2020-03-31,186.77749633789062
2020-04-01,184.92454528808594
2020-04-02,194.7229461669922
2020-04-03,189.07518005371094
2020-04-06,189.00103759765625
2020-04-07,190.49822998046875
2020-04-08,186.6292724609375
2020-04-09,184.553955078125
2020-04-13,189.3716278076172
2020-04-14,192.03988647460938
2020-04-15,194.18931579589844
2020-04-16,191.22459411621094
2020-04-17,192.7069549560547
2020-04-20,192.692138671875
2020-04-21,186.11044311523438
2020-04-22,184.553955078125
2020-04-23,192.69952392578125
2020-04-24,185.29515075683594
2020-04-27,193.44815063476562
2020-04-28,203.3058319091797
2020-04-29,207.5305633544922
2020-04-30,207.5305633544922
2020-05-04,205.5367889404297
2020-05-05,208.6274871826172
2020-05-06,208.67198181152344
2020-05-07,203.83204650878906
2020-05-08,196.575927734375
2020-05-11,194.9304962158203
2020-05-12,193.8187255859375
2020-05-13,181.5892333984375
2020-05-14,183.07159423828125
2020-05-15,179.75852966308594
2020-05-18,188.9269256591797
2020-05-19,186.03631591796875
2020-05-20,189.44573974609375
2020-05-22,186.11044311523438
2020-05-25,186.6663360595703
2020-05-26,185.29515075683594
2020-05-27,186.6292724609375
2020-05-28,178.809814453125
2020-05-29,174.25157165527344
2020-06-01,180.10687255859375
2020-06-02,185.5915985107422
2020-06-03,192.7069549560547
2020-06-04,198.63638305664062
2020-06-05,203.85430908203125
2020-06-08,205.2328643798828
2020-06-09,214.94236755371094
2020-06-10,207.5305633544922
2020-06-11,207.5305633544922
2020-06-12,204.18780517578125
2020-06-15,202.56460571289062
2020-06-16,205.30703735351562
2020-06-17,200.2670135498047
2020-06-18,197.16143798828125
2020-06-19,197.15402221679688
2020-06-22,197.8952178955078
2020-06-23,201.59368896484375
2020-06-24,201.60113525390625
2020-06-25,207.9678497314453
2020-06-26,203.8246307373047
2020-06-30,206.19644165039062
2020-07-01,212.7188262939453
2020-07-02,212.7188262939453
2020-07-03,213.53411865234375
2020-07-06,218.6482696533203
2020-07-07,220.13063049316406
2020-07-08,222.20594787597656
2020-07-09,212.7188262939453
2020-07-10,214.94236755371094
2020-07-13,220.1454620361328
2020-07-14,220.21212768554688
2020-07-15,212.4593963623047
2020-07-17,213.08937072753906
2020-07-20,206.04820251464844
2020-07-21,202.26817321777344
2020-07-22,201.60113525390625
2020-07-23,196.41285705566406
2020-07-24,199.47390747070312
2020-07-27,201.6085205078125
2020-07-28,201.60113525390625
2020-07-29,198.63638305664062
2020-07-30,195.6716766357422
2020-07-31,197.25779724121094
2020-08-03,193.8335418701172
2020-08-04,191.2320098876953
2020-08-05,192.7513885498047
2020-08-06,194.9304962158203
2020-08-07,194.9304962158203
2020-08-10,194.9304962158203
2020-08-11,197.22816467285156
2020-08-12,199.36276245117188
2020-08-13,194.18931579589844
2020-08-14,195.59754943847656
2020-08-17,199.3775634765625
2020-08-18,199.82228088378906
2020-08-19,196.41285705566406
2020-08-20,194.9304962158203
2020-08-21,194.18931579589844
2020-08-24,192.7069549560547
2020-08-25,186.77749633789062
2020-08-26,185.81394958496094
2020-08-27,181.5892333984375
2020-08-28,177.13475036621094
2020-08-31,172.695068359375
2020-09-01,173.80682373046875
2020-09-02,177.88333129882812
2020-09-03,174.17742919921875
2020-09-04,171.80567932128906
2020-09-07,173.42141723632812
2020-09-08,175.65977478027344
2020-09-09,173.065673828125
2020-09-10,168.98916625976562
2020-09-11,165.87620544433594
2020-09-14,168.6185760498047
2020-09-15,166.765625
2020-09-16,166.02444458007812
2020-09-17,168.98916625976562
2020-09-21,164.24562072753906
2020-09-22,166.0318603515625
2020-09-23,166.02444458007812
2020-09-24,164.6606903076172
2020-09-25,165.66868591308594
2020-09-28,163.90467834472656
2020-09-29,166.02444458007812
2020-09-30,163.05970764160156
2020-10-01,162.31854248046875
2020-10-02,160.82135009765625
2020-10-05,159.7244110107422
2020-10-06,159.27969360351562
2020-10-07,159.27969360351562
2020-10-08,157.13027954101562
2020-10-09,158.20498657226562
2020-10-13,155.2402801513672
2020-10-14,157.35263061523438
2020-10-15,163.05970764160156
2020-10-16,162.4741973876953
2020-10-19,158.39028930664062
2020-10-20,159.05734252929688
2020-10-21,158.61264038085938
2020-10-22,156.75967407226562
2020-10-23,157.50086975097656
2020-10-26,153.3428497314453
2020-10-27,150.2076416015625
2020-10-28,149.56283569335938
2020-10-29,150.45965576171875
2020-10-30,148.88095092773438
2020-11-02,147.7913818359375
2020-11-03,141.12075805664062
2020-11-04,142.30667114257812
2020-11-05,140.82431030273438
2020-11-06,148.2361297607422
2020-11-09,157.0265350341797
2020-11-10,158.61264038085938
2020-11-11,150.9043731689453
2020-11-12,144.06324768066406
2020-11-13,145.27139282226562
2020-11-16,143.41842651367188
2020-11-17,152.46826171875
2020-11-18,151.9568328857422
2020-11-19,154.1581573486328
2020-11-20,161.0585479736328
2020-11-23,164.6162109375
2020-11-24,166.765625
2020-11-25,164.9126739501953
2020-11-26,166.765625
2020-11-27,163.80088806152344
2020-11-30,163.80088806152344
2020-12-01,163.80088806152344
2020-12-02,170.47152709960938
2020-12-03,173.40660095214844
2020-12-04,175.65977478027344
2020-12-07,175.65977478027344
2020-12-09,177.88333129882812
2020-12-10,175.6812286376953
2020-12-11,176.40232849121094
2020-12-14,175.23922729492188
2020-12-15,172.78900146484375
2020-12-16,168.2529296875
2020-12-17,166.70989990234375
2020-12-18,169.73391723632812
2020-12-21,170.3930206298828
2020-12-22,170.60238647460938
2020-12-23,172.91305541992188
2020-12-24,173.2232208251953
2020-12-28,174.85154724121094
2020-12-29,174.07615661621094
2020-12-30,177.55767822265625
2021-01-04,177.95314025878906
2021-01-05,178.3408203125
2021-01-06,177.5654296875
2021-01-07,179.74429321289062
2021-01-08,179.10845947265625
2021-01-11,174.65769958496094
2021-01-12,176.2317352294922
2021-01-13,175.54164123535156
2021-01-14,175.9370880126953
2021-01-15,175.47186279296875
2021-01-18,177.5654296875
2021-01-19,177.5654296875
2021-01-20,176.77450561523438
2021-01-21,176.20848083496094
2021-01-22,173.68844604492188
2021-01-25,177.5654296875
2021-01-26,177.5654296875
2021-01-27,175.58042907714844
2021-01-28,175.23922729492188
2021-01-29,172.91305541992188
2021-02-01,171.5948944091797
2021-02-02,173.68844604492188
2021-02-03,172.91305541992188
2021-02-04,173.30075073242188
2021-02-05,172.75796508789062
2021-02-08,172.5796356201172
2021-02-09,173.18446350097656
2021-02-10,173.40155029296875
2021-02-11,169.8114776611328
2021-02-12,168.18313598632812
2021-02-15,169.65640258789062
2021-02-16,169.03607177734375
2021-02-17,168.71817016601562
2021-02-18,165.97328186035156
2021-02-19,167.4853057861328
2021-02-22,164.84896850585938
2021-02-23,160.50674438476562
2021-02-24,160.8944549560547
2021-02-25,162.8329315185547
2021-02-26,160.8944549560547
2021-03-01,161.2821502685547
2021-03-02,161.66983032226562
2021-03-03,167.4930419921875
2021-03-04,168.33822631835938
2021-03-05,166.3997344970703
2021-03-08,167.64036560058594
2021-03-09,172.13766479492188
2021-03-10,173.45582580566406
2021-03-11,173.68844604492188
2021-03-12,174.3165283203125
2021-03-15,174.46385192871094
2021-03-16,171.28472900390625
2021-03-17,173.96759033203125
2021-03-18,174.30877685546875
2021-03-19,173.30075073242188
2021-03-22,175.23922729492188
2021-03-23,171.36224365234375
2021-03-24,172.91305541992188
2021-03-25,170.78073120117188
2021-03-26,172.13766479492188
2021-03-29,173.68844604492188
2021-03-30,172.2152099609375
2021-03-31,172.8277587890625
2021-04-01,171.74996948242188
2021-04-05,171.47084045410156
2021-04-06,171.55612182617188
2021-04-07,173.5333709716797
2021-04-08,174.5413818359375
2021-04-09,173.2154541015625
2021-04-12,171.02110290527344
2021-04-13,169.4237823486328
2021-04-14,169.03607177734375
2021-04-15,167.71791076660156
2021-04-16,168.64837646484375
2021-04-19,169.8114776611328
2021-04-20,169.50132751464844
2021-04-21,169.50132751464844
2021-04-22,170.1216278076172
2021-04-23,169.50132751464844
2021-04-26,166.7874298095703
2021-04-27,162.75540161132812
2021-04-28,158.95596313476562
2021-04-29,158.95596313476562
2021-04-30,156.62977600097656
2021-05-03,160.9719696044922
2021-05-04,160.56103515625
2021-05-05,160.58428955078125
2021-05-06,158.5760040283203
2021-05-07,160.0802764892578
2021-05-10,159.65379333496094
2021-05-11,160.11904907226562
2021-05-12,161.97999572753906
2021-05-13,156.0493927001953
2021-05-14,158.28778076171875
2021-05-17,135.90365600585938
2021-05-18,129.1084747314453
2021-05-19,120.71442413330078
2021-05-20,120.31468963623047
2021-05-24,118.3161392211914
2021-05-25,114.07911682128906
2021-05-26,112.33638000488281
2021-05-27,112.0006103515625
2021-05-28,110.3218002319336
2021-05-31,110.55362701416016
2021-06-01,121.1141357421875
2021-06-02,133.3054962158203
2021-06-03,123.68034362792969
2021-06-04,125.1113052368164
2021-06-07,124.7035903930664
2021-06-08,126.7101821899414
2021-06-09,128.6128387451172
2021-06-10,128.06919860839844
2021-06-11,129.9079132080078
2021-06-14,129.89991760253906
2021-06-15,128.62083435058594
2021-06-16,127.1098861694336
2021-06-17,124.7035903930664
2021-06-18,122.40122985839844
2021-06-22,125.15129852294922
2021-06-23,123.75228881835938
2021-06-24,124.71158599853516
2021-06-25,122.70503997802734
2021-06-29,118.875732421875
2021-06-30,120.71442413330078
2021-07-01,119.8110580444336
2021-07-02,121.1941146850586
2021-07-05,117.03703308105469
2021-07-06,111.9206771850586
2021-07-07,113.51952362060547
2021-07-08,111.9206771850586
2021-07-09,112.7201156616211
2021-07-12,111.60089111328125
2021-07-13,110.3218002319336
2021-07-14,109.5223617553711
2021-07-15,109.9140853881836
2021-07-19,113.11981201171875
2021-07-20,114.71868896484375
2021-07-21,116.47743225097656
2021-07-22,116.79721069335938
2021-07-23,114.7266616821289
2021-07-26,112.10453033447266
2021-07-27,111.80874633789062
2021-07-28,112.7201156616211
2021-07-29,115.92581176757812
2021-07-30,123.35258483886719
2021-08-02,122.15341186523438
2021-08-03,119.91500091552734
2021-08-04,123.03276824951172
2021-08-05,122.9368667602539
2021-08-06,122.56111907958984
2021-08-09,121.04219818115234
2021-08-10,121.48988342285156
2021-08-11,121.62578582763672
2021-08-12,122.31330108642578
2021-08-13,122.3053207397461
2021-08-16,120.77840423583984
2021-08-17,122.3053207397461
2021-08-18,123.10474395751953
2021-08-19,124.31188201904297
2021-08-20,127.1098861694336
2021-08-23,133.34547424316406
2021-08-24,133.50537109375
2021-08-25,132.82583618164062
2021-08-26,139.4611358642578
2021-08-27,137.50253295898438
2021-08-30,138.32594299316406
2021-08-31,138.40591430664062
2021-09-01,138.03016662597656
2021-09-02,137.3346710205078
2021-09-03,139.50112915039062
2021-09-06,137.51852416992188
2021-09-07,136.7030792236328
2021-09-08,133.7052459716797
2021-09-09,132.7059326171875
2021-09-10,133.34547424316406
2021-09-13,131.10707092285156
2021-09-14,129.52420043945312
2021-09-15,123.91216278076172
2021-09-16,128.30105590820312
2021-09-20,125.09532165527344
2021-09-21,127.51759338378906
2021-09-22,132.26625061035156
2021-09-23,133.50537109375
2021-09-24,135.91165161132812
2021-09-27,135.10421752929688
2021-09-28,132.63400268554688
2021-09-29,132.3062286376953
2021-09-30,130.30763244628906
2021-10-01,128.4529266357422
2021-10-04,128.70875549316406
2021-10-05,128.70875549316406
2021-10-06,126.31046295166016
2021-10-07,126.7101821899414
2021-10-08,127.1098861694336
2021-10-12,125.2152328491211
2021-10-13,124.71158599853516
2021-10-14,124.71158599853516
2021-10-15,118.3161392211914
2021-10-18,120.99424743652344
2021-10-19,122.9368667602539
2021-10-20,123.27261352539062
2021-10-21,123.11272430419922
2021-10-22,123.83220672607422
2021-10-25,127.03797149658203
2021-10-26,124.23192596435547
2021-10-27,122.82494354248047
2021-10-28,117.28486633300781
2021-10-29,123.91216278076172
2021-11-02,125.9107437133789
2021-11-03,127.30119323730469
2021-11-04,132.61407470703125
2021-11-05,130.4872589111328
2021-11-08,126.56723022460938
2021-11-09,126.08348846435547
2021-11-10,126.89250183105469
2021-11-11,126.19192504882812
2021-11-12,124.2735824584961
2021-11-15,125.4662857055664
2021-11-16,124.2735824584961
2021-11-17,123.02252197265625
2021-11-18,125.1076431274414
2021-11-19,126.7757568359375
2021-11-22,150.95489501953125
2021-11-23,150.9632110595703
2021-11-24,147.62701416015625
2021-11-25,145.12486267089844
2021-11-26,149.79556274414062
2021-11-29,146.79295349121094
2021-11-30,147.62701416015625
2021-12-01,145.9589385986328
2021-12-02,147.96063232421875
2021-12-03,148.4610595703125
2021-12-06,149.712158203125
2021-12-07,149.2951202392578
2021-12-09,148.37765502929688
2021-12-10,150.8798065185547
2021-12-13,145.9589385986328
2021-12-14,142.62269592285156
2021-12-15,141.7886505126953
2021-12-16,145.9589385986328
2021-12-17,146.12571716308594
2021-12-20,136.78436279296875
2021-12-21,131.9385223388672
2021-12-22,126.7757568359375
2021-12-23,130.94601440429688
2021-12-24,132.61407470703125
2021-12-27,131.78839111328125
2021-12-28,131.78005981445312
2021-12-29,129.19448852539062
2021-12-30,129.27789306640625
2022-01-03,127.40127563476562
2022-01-04,126.40042114257812
2022-01-05,129.27789306640625
2022-01-06,133.21461486816406
2022-01-07,136.78436279296875
2022-01-10,133.54823303222656
2022-01-11,135.99200439453125
2022-01-12,141.7886505126953
2022-01-13,145.54190063476562
2022-01-14,152.6230010986328
2022-01-17,153.84071350097656
2022-01-18,159.0535125732422
2022-01-19,158.05262756347656
2022-01-20,159.22032165527344
2022-01-21,166.39315795898438
2022-01-24,165.14205932617188
2022-01-25,163.89100646972656
2022-01-26,162.6399383544922
2022-01-27,162.6399383544922
2022-01-28,165.80096435546875
2022-01-31,160.13778686523438
2022-02-01,159.1869659423828
2022-02-02,156.1343231201172
2022-02-03,153.4653778076172
2022-02-04,148.4610595703125
2022-02-07,149.8789520263672
2022-02-08,147.62701416015625
2022-02-09,148.87808227539062
2022-02-10,147.62701416015625
2022-02-11,147.2100067138672
2022-02-14,146.65118408203125
2022-02-15,145.9589385986328
2022-02-16,145.12486267089844
2022-02-17,140.12054443359375
2022-02-18,141.83868408203125
2022-02-21,140.95460510253906
2022-02-22,139.2864990234375
2022-02-23,133.76507568359375
2022-02-24,133.76507568359375
2022-02-25,137.70181274414062
2022-02-28,140.53758239746094
2022-03-01,135.5332794189453
2022-03-02,135.8668670654297
2022-03-03,135.3247833251953
2022-03-04,134.69923400878906
2022-03-07,134.69923400878906
2022-03-08,133.83181762695312
2022-03-09,135.95030212402344
2022-03-10,135.8668670654297
2022-03-11,136.5341339111328
2022-03-14,134.28219604492188
2022-03-15,133.9569091796875
2022-03-16,134.28219604492188
2022-03-17,141.8887481689453
2022-03-18,147.1766357421875
2022-03-21,158.3862762451172
2022-03-22,152.88153076171875
2022-03-23,150.2959747314453
2022-03-24,143.44842529296875
2022-03-25,143.3733367919922
2022-03-28,139.36990356445312
2022-03-29,140.12054443359375
2022-03-30,136.1588134765625
2022-03-31,140.1122283935547
2022-04-01,139.2864990234375
2022-04-04,138.49415588378906
2022-04-05,138.644287109375
2022-04-06,138.4524688720703
2022-04-07,137.61839294433594
2022-04-08,141.7886505126953
2022-04-11,138.52752685546875
2022-04-12,135.5332794189453
2022-04-13,137.61839294433594
2022-04-14,133.6149444580078
2022-04-18,131.1795196533203
2022-04-19,130.94601440429688
2022-04-20,129.92010498046875
2022-04-21,126.7757568359375
2022-04-22,130.18701171875
2022-04-25,125.1076431274414
2022-04-26,128.0101318359375
2022-04-27,127.81830596923828
2022-04-28,124.84909057617188
2022-04-29,125.1076431274414
2022-05-02,124.2735824584961
2022-05-03,125.1827163696289
2022-05-04,126.02510833740234
2022-05-05,122.76395416259766
2022-05-06,122.9140853881836
2022-05-09,120.10333251953125
2022-05-10,118.01820373535156
2022-05-11,119.269287109375
2022-05-12,119.89480590820312
2022-05-13,118.12664794921875
2022-05-16,119.269287109375
2022-05-17,125.94169616699219
2022-05-18,127.19277954101562
2022-05-19,128.10189819335938
2022-05-20,128.293701171875
2022-05-23,131.57154846191406
2022-05-24,132.61407470703125
2022-05-25,137.09295654296875
2022-05-26,139.2864990234375
2022-05-27,137.50997924804688
2022-05-30,139.2447967529297
2022-05-31,144.073974609375
2022-06-01,141.7803192138672
2022-06-02,141.12139892578125
2022-06-03,139.29486083984375
2022-06-06,136.1754913330078
2022-06-07,140.95460510253906
2022-06-08,136.45074462890625
2022-06-09,133.86517333984375
2022-06-10,134.2738494873047
2022-06-13,130.14527893066406
2022-06-14,129.27789306640625
2022-06-15,130.68743896484375
2022-06-16,126.7757568359375
2022-06-17,127.19277954101562
2022-06-20,125.29946899414062
2022-06-22,125.94169616699219
2022-06-23,124.39869689941406
2022-06-24,125.1076431274414
2022-06-28,124.48209381103516
2022-06-29,123.43955993652344
2022-06-30,123.1476058959961
2022-07-01,123.94830322265625
2022-07-04,123.61469268798828
2022-07-05,124.2735824584961
2022-07-06,129.419677734375
2022-07-07,129.82838439941406
2022-07-08,132.20541381835938
2022-07-11,145.12486267089844
2022-07-12,147.46022033691406
2022-07-13,146.87637329101562
2022-07-14,148.41102600097656
2022-07-15,151.8806915283203
2022-07-18,154.2160186767578
2022-07-19,149.74551391601562
2022-07-20,145.9589385986328
2022-07-21,145.14988708496094
2022-07-22,142.5643310546875
2022-07-25,138.9278564453125
2022-07-26,137.2847900390625
2022-07-27,134.69923400878906
2022-07-28,145.9589385986328
2022-07-29,151.58877563476562
2022-08-01,146.6845245361328
2022-08-02,143.45675659179688
2022-08-03,145.95057678222656
2022-08-04,142.62269592285156
2022-08-05,146.20912170410156
2022-08-08,150.129150390625
2022-08-09,153.2902069091797
2022-08-10,154.29942321777344
2022-08-11,154.29942321777344
2022-08-12,154.29942321777344
2022-08-16,158.4696807861328
2022-08-17,162.5648651123047
2022-08-18,160.95513916015625
2022-08-19,160.6965789794922
2022-08-22,159.7207489013672
2022-08-23,158.47801208496094
2022-08-24,164.2996826171875
2022-08-25,169.16220092773438
2022-08-26,171.4892120361328
2022-08-29,174.23324584960938
2022-08-30,168.23641967773438
2022-08-31,163.757568359375
2022-09-01,161.21371459960938
2022-09-02,172.64852905273438
2022-09-05,177.40261840820312
2022-09-06,166.81019592285156
2022-09-07,161.97268676757812
2022-09-08,160.97183227539062
2022-09-09,157.560546875
2022-09-12,156.80157470703125
2022-09-13,149.2951202392578
2022-09-14,154.29942321777344
2022-09-15,160.13778686523438
2022-09-20,155.55052185058594
2022-09-21,156.05093383789062
2022-09-22,155.13348388671875
2022-09-23,156.4178924560547
2022-09-26,156.80157470703125
2022-09-27,156.80157470703125
2022-09-28,156.79324340820312
2022-09-29,154.29942321777344
2022-09-30,156.7515411376953
2022-10-03,159.30374145507812
2022-10-04,158.95343017578125
2022-10-05,157.49383544921875
2022-10-06,159.4705352783203
2022-10-07,160.97183227539062
2022-10-11,158.3862762451172
2022-10-12,156.80157470703125
2022-10-13,156.65977478027344
2022-10-14,158.4696807861328
2022-10-17,160.97183227539062
2022-10-18,160.9635009765625
2022-10-19,159.7207489013672
2022-10-20,159.30374145507812
2022-10-21,160.13778686523438
2022-10-24,160.12109375
2022-10-25,160.5548095703125
2022-10-26,161.77252197265625
2022-10-27,165.14205932617188
2022-10-28,165.97613525390625
2022-11-02,165.97613525390625
2022-11-03,165.14205932617188
2022-11-04,163.89100646972656
2022-11-07,165.14205932617188
2022-11-08,165.9510955810547
2022-11-09,165.14205932617188
2022-11-10,165.14205932617188
2022-11-11,165.14205932617188
2022-11-14,164.30804443359375
2022-11-15,165.14205932617188
2022-11-16,165.05868530273438
2022-11-17,164.32472229003906
2022-11-18,166.8018341064453
2022-11-21,166.64337158203125
2022-11-22,166.81019592285156
2022-11-23,168.47830200195312
2022-11-24,170.86367797851562
2022-11-25,171.8144989013672
2022-11-28,172.64852905273438
2022-11-29,172.06471252441406
2022-11-30,171.8144989013672
2022-12-01,171.8144989013672
2022-12-02,172.64852905273438
2022-12-05,172.64852905273438
2022-12-06,172.56515502929688
2022-12-07,172.64852905273438
2022-12-09,173.5743408203125
2022-12-12,177.52792358398438
2022-12-13,175.81268310546875
2022-12-14,175.81268310546875
2022-12-15,175.81268310546875
2022-12-16,175.8041229248047
2022-12-19,174.95506286621094
2022-12-20,172.38218688964844
2022-12-21,170.66693115234375
2022-12-22,168.943115234375
2022-12-23,170.46969604492188
2022-12-26,167.2364501953125
2022-12-27,165.86424255371094
2022-12-28,165.5211944580078
2022-12-29,171.5159912109375
2022-12-30,168.00830078125
2023-01-03,165.17816162109375
2023-01-04,164.72361755371094
2023-01-05,165.40113830566406
2023-01-06,164.22618103027344
2023-01-09,163.05123901367188
2023-01-10,163.80596923828125
2023-01-11,164.6807403564453
2023-01-12,166.3788299560547
2023-01-13,165.01519775390625
2023-01-16,161.6018524169922
2023-01-17,159.62933349609375
2023-01-18,158.6602325439453
2023-01-19,162.94833374023438
2023-01-20,162.88827514648438
2023-01-23,164.99806213378906
2023-01-24,162.94833374023438
2023-01-25,164.19189453125
2023-01-26,163.93458557128906
2023-01-27,167.66525268554688
2023-01-30,166.3788299560547
2023-01-31,163.61727905273438
2023-02-01,163.80596923828125
2023-02-02,162.94833374023438
2023-02-03,166.3788299560547
2023-02-06,165.5211944580078
2023-02-07,166.55035400390625
2023-02-08,168.17982482910156
2023-02-09,169.80931091308594
2023-02-10,169.80931091308594
2023-02-13,171.61032104492188
2023-02-14,171.61032104492188
2023-02-15,171.52456665039062
2023-02-16,175.1179962158203
2023-02-17,171.953369140625
2023-02-20,171.62747192382812
2023-02-21,171.52456665039062
2023-02-22,170.7012481689453
2023-02-23,171.52456665039062
2023-02-24,169.8950958251953
2023-02-27,169.80931091308594
