Date,LGEN.L
2019-05-10,269.6893005371094
2019-05-13,266.10662841796875
2019-05-14,269.8883056640625
2019-05-15,271.7791442871094
2019-05-16,278.0486145019531
2019-05-17,276.25738525390625
2019-05-20,270.68438720703125
2019-05-21,270.783935546875
2019-05-22,262.922119140625
2019-05-23,257.2497253417969
2019-05-24,262.0264892578125
2019-05-28,259.239990234375
2019-05-29,254.96084594726562
2019-05-30,258.7424621582031
2019-05-31,255.35891723632812
2019-06-03,253.96566772460938
2019-06-04,260.1356506347656
2019-06-05,259.1404724121094
2019-06-06,263.22076416015625
2019-06-07,268.6941223144531
2019-06-10,268.5945129394531
2019-06-11,270.68438720703125
2019-06-12,270.58489990234375
2019-06-13,269.3907165527344
2019-06-14,265.4100341796875
2019-06-17,267.3008728027344
2019-06-18,265.80816650390625
2019-06-19,267.3008728027344
2019-06-20,264.8129577636719
2019-06-21,265.1114807128906
2019-06-24,266.70379638671875
2019-06-25,265.5095520019531
2019-06-26,267.1018371582031
2019-06-27,267.599365234375
2019-06-28,268.1965026855469
2019-07-01,270.9830017089844
2019-07-02,272.9732360839844
2019-07-03,274.9635925292969
2019-07-04,276.6553649902344
2019-07-05,274.46600341796875
2019-07-08,275.759765625
2019-07-09,270.28631591796875
2019-07-10,267.69891357421875
2019-07-11,265.2110595703125
2019-07-12,267.7984924316406
2019-07-15,270.3858947753906
2019-07-16,270.783935546875
2019-07-17,269.8883056640625
2019-07-18,270.0873107910156
2019-07-19,267.7984924316406
2019-07-22,267.8979797363281
2019-07-23,268.0969543457031
2019-07-24,267.9974670410156
2019-07-25,265.70855712890625
2019-07-26,268.6941223144531
2019-07-29,269.788818359375
2019-07-30,263.91729736328125
2019-07-31,260.5336608886719
2019-08-01,258.24493408203125
2019-08-02,250.7811279296875
2019-08-05,242.91937255859375
2019-08-06,244.11355590820312
2019-08-07,236.55032348632812
2019-08-08,240.0333709716797
2019-08-09,236.8488311767578
2019-08-12,234.3609161376953
2019-08-13,234.95806884765625
2019-08-14,228.38998413085938
2019-08-15,220.97373962402344
2019-08-16,225.55247497558594
2019-08-19,226.14968872070312
2019-08-20,222.96449279785156
2019-08-21,220.077880859375
2019-08-22,219.4806671142578
2019-08-23,220.67507934570312
2019-08-27,218.68434143066406
2019-08-28,215.69822692871094
2019-08-29,217.58944702148438
2019-08-30,218.58482360839844
2019-09-02,222.46678161621094
2019-09-03,219.1820068359375
2019-09-04,223.16354370117188
2019-09-05,231.12657165527344
2019-09-06,231.02703857421875
2019-09-09,235.30712890625
2019-09-10,242.57337951660156
2019-09-11,246.35581970214844
2019-09-12,246.05722045898438
2019-09-13,254.51788330078125
2019-09-16,251.63136291503906
2019-09-17,244.66371154785156
2019-09-18,242.97157287597656
2019-09-19,245.5595245361328
2019-09-20,251.63136291503906
2019-09-23,249.4415283203125
2019-09-24,244.66371154785156
2019-09-25,243.7678680419922
2019-09-26,245.4600372314453
2019-09-27,248.64520263671875
2019-09-30,247.25167846679688
2019-10-01,243.96693420410156
2019-10-02,236.00390625
2019-10-03,234.61038208007812
2019-10-04,236.60116577148438
2019-10-07,237.79559326171875
2019-10-08,231.62425231933594
2019-10-09,232.52011108398438
2019-10-10,239.88587951660156
2019-10-11,259.5943298339844
2019-10-14,258.39996337890625
2019-10-15,266.5619812011719
2019-10-16,266.4625244140625
2019-10-17,273.7287292480469
2019-10-18,274.1268615722656
2019-10-21,273.1314697265625
2019-10-22,268.9508972167969
2019-10-23,269.5481262207031
2019-10-24,271.43939208984375
2019-10-25,269.0504150390625
2019-10-28,271.1407775878906
2019-10-29,267.2587585449219
2019-10-30,261.7841796875
2019-10-31,262.4809265136719
2019-11-01,264.6707763671875
2019-11-04,266.96014404296875
2019-11-05,269.3489990234375
2019-11-06,270.64300537109375
2019-11-07,272.1361083984375
2019-11-08,268.1546325683594
2019-11-11,270.74261474609375
2019-11-12,274.1268615722656
2019-11-13,270.1453552246094
2019-11-14,270.3443908691406
2019-11-15,275.4209289550781
2019-11-18,279.40240478515625
2019-11-19,277.9093017578125
2019-11-20,275.1222229003906
2019-11-21,271.73797607421875
2019-11-22,276.6152648925781
2019-11-25,279.103759765625
2019-11-26,276.81439208984375
2019-11-27,281.79132080078125
2019-11-28,283.9811096191406
2019-11-29,279.6014099121094
2019-12-02,274.5250549316406
2019-12-03,269.4486083984375
2019-12-04,275.9185791015625
2019-12-05,275.022705078125
2019-12-06,282.18939208984375
2019-12-09,283.6824645996094
2019-12-10,283.4834289550781
2019-12-11,280.3977966308594
2019-12-12,286.1708679199219
2019-12-13,303.8886413574219
2019-12-16,316.2312927246094
2019-12-17,312.8470153808594
2019-12-18,306.7752380371094
2019-12-19,306.7752380371094
2019-12-20,304.1872863769531
2019-12-23,307.3724670410156
2019-12-24,307.5715026855469
2019-12-27,308.2683410644531
2019-12-30,306.277587890625
2019-12-31,301.5992736816406
2020-01-02,309.5622863769531
2020-01-03,304.58538818359375
2020-01-06,303.5900573730469
2020-01-07,305.7798767089844
2020-01-08,306.67572021484375
2020-01-09,307.4719543457031
2020-01-10,304.6849060058594
2020-01-13,300.802978515625
2020-01-14,301.5992736816406
2020-01-15,295.1293029785156
2020-01-16,292.9394226074219
2020-01-17,297.81683349609375
2020-01-20,300.802978515625
2020-01-21,306.17803955078125
2020-01-22,308.8655700683594
2020-01-23,305.08306884765625
2020-01-24,310.35858154296875
2020-01-27,302.096923828125
2020-01-28,305.58074951171875
2020-01-29,306.7752380371094
2020-01-30,308.5668640136719
2020-01-31,304.08770751953125
2020-02-03,302.7937316894531
2020-02-04,307.8701477050781
2020-02-05,310.65716552734375
2020-02-06,310.4581298828125
2020-02-07,307.7705993652344
2020-02-10,306.57611083984375
2020-02-11,309.0645751953125
2020-02-12,311.55303955078125
2020-02-13,309.9604187011719
2020-02-14,316.9281005859375
2020-02-17,316.0322570800781
2020-02-18,314.04150390625
2020-02-19,316.82855224609375
2020-02-20,313.44427490234375
2020-02-21,312.4488525390625
2020-02-24,299.4093933105469
2020-02-25,285.6732482910156
2020-02-26,287.3653564453125
2020-02-27,267.8560485839844
2020-02-28,258.798095703125
2020-03-02,253.32347106933594
2020-03-03,263.8744812011719
2020-03-04,260.2911376953125
2020-03-05,246.853515625
2020-03-06,240.28402709960938
2020-03-09,216.9922332763672
2020-03-10,219.7792510986328
2020-03-11,219.4806671142578
2020-03-12,182.00473022460938
2020-03-13,192.10777282714844
2020-03-16,173.4444580078125
2020-03-17,174.88775634765625
2020-03-18,160.3553009033203
2020-03-19,155.22906494140625
2020-03-20,156.32400512695312
2020-03-23,137.95928955078125
2020-03-24,160.8031768798828
2020-03-25,186.78248596191406
2020-03-26,214.60330200195312
2020-03-27,208.43197631835938
2020-03-30,191.3612518310547
2020-03-31,192.953857421875
2020-04-01,170.75694274902344
2020-04-02,176.7292022705078
2020-04-03,158.9617462158203
2020-04-06,185.43878173828125
2020-04-07,202.75831604003906
2020-04-08,195.1436767578125
2020-04-09,212.0153350830078
2020-04-14,205.64492797851562
2020-04-15,192.10777282714844
2020-04-16,193.55108642578125
2020-04-17,204.45042419433594
2020-04-20,205.0476837158203
2020-04-21,192.10777282714844
2020-04-22,199.97125244140625
2020-04-23,190.8841094970703
2020-04-24,185.00770568847656
2020-04-27,189.73873901367188
2020-04-28,204.1807861328125
2020-04-29,217.2284393310547
2020-04-30,203.78237915039062
2020-05-01,195.1669464111328
2020-05-04,196.21273803710938
2020-05-05,200.19676208496094
2020-05-06,200.8939666748047
2020-05-07,204.1807861328125
2020-05-11,202.88597106933594
2020-05-12,199.00157165527344
2020-05-13,193.47372436523438
2020-05-14,186.94992065429688
2020-05-15,183.4140625
2020-05-18,191.53155517578125
2020-05-19,191.53155517578125
2020-05-20,192.22874450683594
2020-05-21,184.95791625976562
2020-05-22,188.1949005126953
2020-05-26,199.59918212890625
2020-05-27,204.67877197265625
2020-05-28,207.3679962158203
2020-05-29,197.7067413330078
2020-06-01,206.47158813476562
2020-06-02,213.64280700683594
2020-06-03,228.9812469482422
2020-06-04,228.58285522460938
2020-06-05,249.8973388671875
2020-06-08,251.19212341308594
2020-06-09,241.73011779785156
2020-06-10,236.05288696289062
2020-06-11,223.10487365722656
2020-06-12,224.6984405517578
2020-06-15,227.98524475097656
2020-06-16,232.0688934326172
2020-06-17,221.90963745117188
2020-06-18,223.60284423828125
2020-06-19,220.11685180664062
2020-06-22,219.61880493164062
2020-06-23,221.21246337890625
2020-06-24,212.34800720214844
2020-06-25,215.1367950439453
2020-06-26,215.43563842773438
2020-06-29,217.92567443847656
2020-06-30,220.0172119140625
2020-07-01,217.3280487060547
2020-07-02,222.7064208984375
2020-07-03,218.52320861816406
2020-07-06,220.61485290527344
2020-07-07,219.32003784179688
2020-07-08,216.83004760742188
2020-07-09,211.8499755859375
2020-07-10,219.51922607421875
2020-07-13,221.11285400390625
2020-07-14,224.10081481933594
2020-07-15,226.49127197265625
2020-07-16,226.88967895507812
2020-07-17,226.49127197265625
2020-07-20,224.59884643554688
2020-07-21,225.0968475341797
2020-07-22,226.39166259765625
2020-07-23,223.3040313720703
2020-07-24,215.83401489257812
2020-07-27,219.1208038330078
2020-07-28,223.2044677734375
2020-07-29,224.00125122070312
2020-07-30,210.3560028076172
2020-07-31,213.14479064941406
2020-08-03,219.41961669921875
2020-08-04,219.220458984375
2020-08-05,222.10885620117188
2020-08-06,223.80206298828125
2020-08-07,226.29205322265625
2020-08-10,232.0688934326172
2020-08-11,237.44728088378906
2020-08-12,235.95330810546875
2020-08-13,227.6342315673828
2020-08-14,225.24334716796875
2020-08-17,224.34671020507812
2020-08-18,224.6455841064453
2020-08-19,226.13990783691406
2020-08-20,221.95582580566406
2020-08-21,222.95204162597656
2020-08-24,222.95204162597656
2020-08-25,219.26608276367188
2020-08-26,221.55734252929688
2020-08-27,218.1702117919922
2020-08-28,216.47666931152344
2020-09-01,206.71380615234375
2020-09-02,206.3153076171875
2020-09-03,204.0240478515625
2020-09-04,203.5259246826172
2020-09-07,205.31912231445312
2020-09-08,202.33047485351562
2020-09-09,197.59848022460938
2020-09-10,198.24598693847656
2020-09-11,195.60606384277344
2020-09-14,195.15771484375
2020-09-15,197.29959106445312
2020-09-16,197.19996643066406
2020-09-17,194.2611541748047
2020-09-18,191.8204345703125
2020-09-21,180.314208984375
2020-09-22,177.47499084472656
2020-09-23,179.56704711914062
2020-09-24,177.3255615234375
2020-09-25,177.3255615234375
2020-09-28,188.23406982421875
2020-09-29,184.44847106933594
2020-09-30,187.63636779785156
2020-10-01,191.0732879638672
2020-10-02,195.05812072753906
2020-10-05,196.20379638671875
2020-10-06,199.44146728515625
2020-10-07,198.14637756347656
2020-10-08,198.74411010742188
2020-10-09,197.59848022460938
2020-10-12,198.49505615234375
2020-10-13,191.4219512939453
2020-10-14,192.5177764892578
2020-10-15,186.7895965576172
2020-10-16,189.62879943847656
2020-10-19,190.22650146484375
2020-10-20,190.4755401611328
2020-10-21,189.0808563232422
2020-10-22,192.56761169433594
2020-10-23,196.65203857421875
2020-10-26,194.85890197753906
2020-10-27,184.94656372070312
2020-10-28,181.65908813476562
2020-10-29,183.25303649902344
2020-10-30,184.0998077392578
2020-11-02,182.80471801757812
2020-11-03,190.62498474121094
2020-11-04,191.96986389160156
2020-11-05,193.76304626464844
2020-11-06,194.01206970214844
2020-11-09,221.15887451171875
2020-11-10,231.41983032226562
2020-11-11,235.2054443359375
2020-11-12,230.72251892089844
2020-11-13,240.38572692871094
2020-11-16,247.15997314453125
2020-11-17,249.65049743652344
2020-11-18,257.71978759765625
2020-11-19,257.0224914550781
2020-11-20,258.815673828125
2020-11-23,259.1145324707031
2020-11-24,270.8697814941406
2020-11-25,260.9076843261719
2020-11-26,259.5130310058594
2020-11-27,255.32888793945312
2020-11-30,251.74253845214844
2020-12-01,264.79290771484375
2020-12-02,263.3982238769531
2020-12-03,262.6012878417969
2020-12-04,260.60882568359375
2020-12-07,253.93417358398438
2020-12-08,253.13722229003906
2020-12-09,254.5319366455078
2020-12-10,248.1561737060547
2020-12-11,243.37437438964844
2020-12-14,247.9569091796875
2020-12-15,252.83837890625
2020-12-16,259.413330078125
2020-12-17,257.71978759765625
2020-12-18,255.030029296875
2020-12-21,242.57740783691406
2020-12-22,248.45504760742188
2020-12-23,258.815673828125
2020-12-24,265.3906555175781
2020-12-29,264.79290771484375
2020-12-30,267.8811340332031
2020-12-31,265.1914367675781
2021-01-04,259.71221923828125
2021-01-05,257.3213195800781
2021-01-06,272.7625732421875
2021-01-07,273.95806884765625
2021-01-08,275.9504699707031
2021-01-11,274.3564758300781
2021-01-12,274.2568664550781
2021-01-13,273.95806884765625
2021-01-14,278.9390563964844
2021-01-15,271.96563720703125
2021-01-18,271.6667785644531
2021-01-19,266.88494873046875
2021-01-20,266.28717041015625
2021-01-21,267.8811340332031
2021-01-22,264.0956115722656
2021-01-25,255.22927856445312
2021-01-26,256.8232116699219
2021-01-27,249.0527801513672
2021-01-28,250.14859008789062
2021-01-29,243.07553100585938
2021-02-01,246.06414794921875
2021-02-02,251.64292907714844
2021-02-03,251.04519653320312
2021-02-04,255.82696533203125
2021-02-05,257.5205993652344
2021-02-08,260.3099365234375
2021-02-09,257.4208984375
2021-02-10,257.9190368652344
2021-02-11,258.7160339355469
2021-02-12,258.9152526855469
2021-02-15,270.6705627441406
2021-02-16,271.865966796875
2021-02-17,265.3906555175781
2021-02-18,260.1107482910156
2021-02-19,263.5974426269531
2021-02-22,264.69329833984375
2021-02-23,267.1838073730469
2021-02-24,273.2607116699219
2021-02-25,268.67816162109375
2021-02-26,258.3175048828125
2021-03-01,268.9769592285156
2021-03-02,270.5709228515625
2021-03-03,281.5292663574219
2021-03-04,280.43341064453125
2021-03-05,277.8432312011719
2021-03-08,282.42584228515625
2021-03-09,280.9315185546875
2021-03-10,280.5330810546875
2021-03-11,285.6137390136719
2021-03-12,290.1962585449219
2021-03-15,285.9125671386719
2021-03-16,290.1962585449219
2021-03-17,280.03497314453125
2021-03-18,285.9125671386719
2021-03-19,276.84698486328125
2021-03-22,271.0690612792969
2021-03-23,272.0652770996094
2021-03-24,271.567138671875
2021-03-25,274.45611572265625
2021-03-26,276.44854736328125
2021-03-29,274.7550048828125
2021-03-30,284.5179138183594
2021-03-31,278.0425109863281
2021-04-01,282.42584228515625
2021-04-06,288.104248046875
2021-04-07,294.57965087890625
2021-04-08,292.3879699707031
2021-04-09,295.2769470214844
2021-04-12,295.0777587890625
2021-04-13,292.686767578125
2021-04-14,289.5986022949219
2021-04-15,275.17352294921875
2021-04-16,278.0638122558594
2021-04-19,276.1701965332031
2021-04-20,268.4959716796875
2021-04-21,270.1903076171875
2021-04-22,270.887939453125
2021-04-23,271.5856018066406
2021-04-26,273.77825927734375
2021-04-27,271.1869812011719
2021-04-28,273.3795471191406
2021-04-29,271.0872497558594
2021-04-30,271.48590087890625
2021-05-04,269.09393310546875
2021-05-05,272.7815856933594
2021-05-06,280.3560485839844
2021-05-07,283.8443298339844
2021-05-10,287.4322509765625
2021-05-11,279.35943603515625
2021-05-12,280.7547912597656
2021-05-13,277.0671081542969
2021-05-14,281.85107421875
2021-05-17,279.2597961425781
2021-05-18,279.5587463378906
2021-05-19,276.1701965332031
2021-05-20,277.6651306152344
2021-05-21,279.1601257324219
2021-05-24,281.35272216796875
2021-05-25,278.761474609375
2021-05-26,277.7648620605469
2021-05-27,282.05035400390625
2021-05-28,283.34600830078125
2021-06-01,283.34600830078125
2021-06-02,283.4456481933594
2021-06-03,282.748046875
2021-06-04,278.1634521484375
2021-06-07,281.85107421875
2021-06-08,280.555419921875
2021-06-09,273.1802978515625
2021-06-10,272.58221435546875
2021-06-11,277.36614990234375
2021-06-14,275.9708557128906
2021-06-15,279.4590759277344
2021-06-16,280.2564697265625
2021-06-17,278.36273193359375
2021-06-18,269.89129638671875
2021-06-21,271.1869812011719
2021-06-22,268.5956726074219
2021-06-23,265.40643310546875
2021-06-24,262.4164733886719
2021-06-25,264.9081115722656
2021-06-28,259.8251953125
2021-06-29,259.7255554199219
2021-06-30,256.735595703125
2021-07-01,263.3134765625
2021-07-02,260.62255859375
2021-07-05,265.3067626953125
2021-07-06,260.62255859375
2021-07-07,261.0211486816406
2021-07-08,256.2373046875
2021-07-09,264.9081115722656
2021-07-12,267.2004089355469
2021-07-13,267.5990295410156
2021-07-14,264.70880126953125
2021-07-15,261.9181823730469
2021-07-16,260.62255859375
2021-07-19,249.7590789794922
2021-07-20,253.64599609375
2021-07-21,262.6158752441406
2021-07-22,261.8185119628906
2021-07-23,263.01446533203125
2021-07-26,264.80841064453125
2021-07-27,259.426513671875
2021-07-28,261.3202209472656
2021-07-29,264.9081115722656
2021-07-30,260.5228576660156
2021-08-02,264.1108093261719
2021-08-03,262.914794921875
2021-08-04,270.58892822265625
2021-08-05,270.58892822265625
2021-08-06,275.4725341796875
2021-08-09,275.6718444824219
2021-08-10,276.3694763183594
2021-08-11,278.761474609375
2021-08-12,271.7355651855469
2021-08-13,273.131103515625
2021-08-16,269.5425720214844
2021-08-17,267.15020751953125
2021-08-18,267.2499084472656
2021-08-19,261.1692199707031
2021-08-20,261.66766357421875
2021-08-23,264.7578125
2021-08-24,267.748291015625
2021-08-25,271.2371826171875
2021-08-26,269.5425720214844
2021-08-27,269.1437683105469
2021-08-31,269.3432312011719
2021-09-01,271.9349670410156
2021-09-02,275.7229309082031
2021-09-03,278.11529541015625
2021-09-06,282.5013732910156
2021-09-07,275.7229309082031
2021-09-08,275.5235290527344
2021-09-09,273.8289489746094
2021-09-10,273.6295471191406
2021-09-13,279.0124206542969
2021-09-14,277.0187683105469
2021-09-15,279.1120910644531
2021-09-16,282.9000549316406
2021-09-17,279.1120910644531
2021-09-20,267.9476623535156
2021-09-21,270.6390686035156
2021-09-22,279.7102355957031
2021-09-23,282.5013732910156
2021-09-24,277.8163146972656
2021-09-27,280.9064025878906
2021-09-28,277.8163146972656
2021-09-29,279.8099060058594
2021-09-30,280.2086486816406
2021-10-01,278.414306640625
2021-10-04,277.61688232421875
2021-10-05,283.89691162109375
2021-10-06,280.4079895019531
2021-10-07,282.0028991699219
2021-10-08,282.2023010253906
2021-10-11,283.298828125
2021-10-12,281.0060729980469
2021-10-13,280.9064025878906
2021-10-14,280.60736083984375
2021-10-15,278.2149963378906
2021-10-18,275.4238586425781
2021-10-19,275.3241882324219
2021-10-20,273.9286193847656
2021-10-21,279.0124206542969
2021-10-22,281.0060729980469
2021-10-25,281.40484619140625
2021-10-26,287.8842468261719
2021-10-27,287.1864318847656
2021-10-28,288.68170166015625
2021-10-29,287.9839172363281
2021-11-01,291.4727783203125
2021-11-02,291.8715515136719
2021-11-03,291.77191162109375
2021-11-04,290.8747253417969
2021-11-05,292.0709228515625
2021-11-08,291.572509765625
2021-11-09,287.9839172363281
2021-11-10,292.5693359375
2021-11-11,294.263916015625
2021-11-12,293.3668212890625
2021-11-15,292.5693359375
2021-11-16,292.0709228515625
2021-11-17,292.46966552734375
2021-11-18,293.0677185058594
2021-11-19,290.8747253417969
2021-11-22,293.3668212890625
2021-11-23,293.8652038574219
2021-11-24,296.65631103515625
2021-11-25,296.955322265625
2021-11-26,281.8035888671875
2021-11-29,283.9966125488281
2021-11-30,281.0060729980469
2021-12-01,285.5915222167969
2021-12-02,282.6010437011719
2021-12-03,284.9933776855469
2021-12-06,288.4823303222656
2021-12-07,291.572509765625
2021-12-08,294.4632873535156
2021-12-09,293.26715087890625
2021-12-10,291.8715515136719
2021-12-13,287.2861633300781
2021-12-14,287.8842468261719
2021-12-15,287.58514404296875
2021-12-16,291.0741271972656
2021-12-17,286.3889465332031
2021-12-20,282.8004150390625
2021-12-21,288.0836181640625
2021-12-22,291.3731384277344
2021-12-23,294.7623596191406
2021-12-24,295.75921630859375
2021-12-29,297.4537353515625
2021-12-30,295.75921630859375
2021-12-31,296.5566101074219
2022-01-04,304.13250732421875
2022-01-05,301.3414306640625
2022-01-06,299.0486755371094
2022-01-07,306.82391357421875
2022-01-10,304.43157958984375
2022-01-11,306.6246337890625
2022-01-12,298.8493347167969
2022-01-13,298.0518798828125
2022-01-14,296.0582275390625
2022-01-17,299.0486755371094
2022-01-18,301.7401123046875
2022-01-19,298.7496337890625
2022-01-20,298.6499938964844
2022-01-21,290.974365234375
2022-01-24,280.5076904296875
2022-01-25,283.1991271972656
2022-01-26,286.88739013671875
2022-01-27,288.980712890625
2022-01-28,281.90325927734375
2022-01-31,286.48870849609375
2022-02-01,288.4823303222656
2022-02-02,290.37628173828125
2022-02-03,290.2766418457031
2022-02-04,285.5915222167969
2022-02-07,283.1991271972656
2022-02-08,287.38580322265625
2022-02-09,287.38580322265625
2022-02-10,284.7940673828125
2022-02-11,280.2086486816406
2022-02-14,271.1374816894531
2022-02-15,277.5171813964844
2022-02-16,276.22137451171875
2022-02-17,271.7355651855469
2022-02-18,271.53619384765625
2022-02-21,270.8384704589844
2022-02-22,280.1089782714844
2022-02-23,281.2054748535156
2022-02-24,265.05682373046875
2022-02-25,280.00927734375
2022-02-28,276.3210144042969
2022-03-01,258.47772216796875
2022-03-02,265.65496826171875
2022-03-03,257.3813171386719
2022-03-04,242.92723083496094
2022-03-07,238.14244079589844
2022-03-08,244.3227996826172
2022-03-09,259.07586669921875
2022-03-10,255.08853149414062
2022-03-11,257.181884765625
2022-03-14,264.15972900390625
2022-03-15,260.1723937988281
2022-03-16,274.02825927734375
2022-03-17,275.5235290527344
2022-03-18,274.12799072265625
2022-03-21,271.6358947753906
2022-03-22,278.71343994140625
2022-03-23,272.7324523925781
2022-03-24,270.8384704589844
2022-03-25,266.6518249511719
2022-03-28,268.6454162597656
2022-03-29,279.3114929199219
2022-03-30,272.2340393066406
2022-03-31,271.1374816894531
2022-04-01,270.34002685546875
2022-04-04,269.84161376953125
2022-04-05,271.8352966308594
2022-04-06,269.3432312011719
2022-04-07,265.65496826171875
2022-04-08,267.9476623535156
2022-04-11,269.9412536621094
2022-04-12,270.5393981933594
2022-04-13,269.3432312011719
2022-04-14,273.5299072265625
2022-04-19,270.8384704589844
2022-04-20,276.9190979003906
2022-04-21,264.48541259765625
2022-04-22,257.2050476074219
2022-04-25,251.81961059570312
2022-04-26,249.0271759033203
2022-04-27,244.63902282714844
2022-04-28,249.52581787109375
2022-04-29,251.42071533203125
2022-05-03,252.81690979003906
2022-05-04,248.52850341796875
2022-05-05,246.23468017578125
2022-05-06,239.15383911132812
2022-05-09,234.5662384033203
2022-05-10,237.8573455810547
2022-05-11,242.04603576660156
2022-05-12,238.6551971435547
2022-05-13,248.02987670898438
2022-05-16,251.62014770507812
2022-05-17,257.8034362792969
2022-05-18,253.81422424316406
2022-05-19,246.03524780273438
2022-05-20,250.22390747070312
2022-05-23,257.1053161621094
2022-05-24,251.42071533203125
2022-05-25,252.11880493164062
2022-05-26,257.8034362792969
2022-05-27,261.4934997558594
2022-05-30,264.3856506347656
2022-05-31,259.00018310546875
2022-06-01,254.9112548828125
2022-06-06,259.4989013671875
2022-06-07,256.1080322265625
2022-06-08,256.1080322265625
2022-06-09,252.91665649414062
2022-06-10,241.84657287597656
2022-06-13,240.15113830566406
2022-06-14,240.8492431640625
2022-06-15,249.0271759033203
2022-06-16,243.342529296875
2022-06-17,243.6417236328125
2022-06-20,246.23468017578125
2022-06-21,244.4395751953125
2022-06-22,240.55006408691406
2022-06-23,235.3640899658203
2022-06-24,243.94090270996094
2022-06-27,246.03524780273438
2022-06-28,250.22390747070312
2022-06-29,244.53929138183594
2022-06-30,238.85462951660156
2022-07-01,241.94627380371094
2022-07-04,243.342529296875
2022-07-05,232.97056579589844
2022-07-06,232.57162475585938
2022-07-07,241.44764709472656
2022-07-08,243.6417236328125
2022-07-11,243.94090270996094
2022-07-12,248.62826538085938
2022-07-13,243.6417236328125
2022-07-14,237.75762939453125
2022-07-15,243.94090270996094
2022-07-18,248.22930908203125
2022-07-19,253.81422424316406
2022-07-20,254.01370239257812
2022-07-21,258.5015869140625
2022-07-22,256.0082702636719
2022-07-25,254.51234436035156
2022-07-26,251.12149047851562
2022-07-27,255.808837890625
2022-07-28,255.70909118652344
2022-07-29,260.2966613769531
2022-08-01,262.39105224609375
2022-08-02,261.89239501953125
2022-08-03,266.08111572265625
2022-08-04,268.5743408203125
2022-08-05,265.7818908691406
2022-08-08,270.8681335449219
2022-08-09,269.2724609375
2022-08-10,280.4422607421875
2022-08-11,280.2427978515625
2022-08-12,281.9382019042969
2022-08-15,283.5339050292969
2022-08-16,283.135009765625
2022-08-17,281.5392761230469
2022-08-18,269.9228210449219
2022-08-19,269.3243408203125
2022-08-22,263.1398620605469
2022-08-23,262.7408752441406
2022-08-24,258.7508239746094
2022-08-25,257.75335693359375
2022-08-26,254.8606414794922
2022-08-30,254.06265258789062
2022-08-31,251.86814880371094
2022-09-01,244.78591918945312
2022-09-02,254.06265258789062
2022-09-05,252.86563110351562
2022-09-06,257.3543395996094
2022-09-07,254.36190795898438
2022-09-08,255.9578857421875
2022-09-09,261.64361572265625
2022-09-12,265.1348571777344
2022-09-13,261.64361572265625
2022-09-14,259.14984130859375
2022-09-15,262.24212646484375
2022-09-16,261.3443298339844
2022-09-20,258.6510925292969
2022-09-21,261.3443298339844
2022-09-22,254.2621307373047
2022-09-23,245.58389282226562
2022-09-26,241.45230102539062
2022-09-27,232.81594848632812
2022-09-28,219.74871826171875
2022-09-29,211.96824645996094
2022-09-30,215.95823669433594
2022-10-03,221.34471130371094
2022-10-04,234.41195678710938
2022-10-05,225.13522338867188
2022-10-06,223.6389617919922
2022-10-07,221.24497985839844
2022-10-10,223.33970642089844
2022-10-11,211.76873779296875
2022-10-12,203.5892791748047
2022-10-13,216.75621032714844
2022-10-14,218.05296325683594
2022-10-17,225.9332275390625
2022-10-18,226.83096313476562
2022-10-19,227.42945861816406
2022-10-20,229.32469177246094
2022-10-21,228.12770080566406
2022-10-24,231.7187042236328
2022-10-25,234.41195678710938
2022-10-26,233.5142059326172
2022-10-27,231.31968688964844
2022-10-28,229.92320251464844
2022-10-31,232.31719970703125
2022-11-01,234.51171875
2022-11-02,233.61395263671875
2022-11-03,230.72117614746094
2022-11-04,237.70370483398438
2022-11-07,238.6014404296875
2022-11-08,238.90066528320312
2022-11-09,235.7086944580078
2022-11-10,246.1824188232422
2022-11-11,248.57640075683594
2022-11-14,247.5789031982422
2022-11-15,245.68370056152344
2022-11-16,247.37942504882812
2022-11-17,252.9654083251953
2022-11-18,260.7458801269531
2022-11-21,259.8481140136719
2022-11-22,257.5539245605469
2022-11-23,259.5489196777344
2022-11-24,260.24713134765625
2022-11-25,260.24713134765625
2022-11-28,256.0576171875
2022-11-29,253.76341247558594
2022-11-30,250.9704132080078
2022-12-01,254.66116333007812
2022-12-02,254.2621307373047
2022-12-05,254.46165466308594
2022-12-06,255.45913696289062
2022-12-07,252.76589965820312
2022-12-08,251.4691619873047
2022-12-09,254.06265258789062
2022-12-12,251.36940002441406
2022-12-13,257.5539245605469
2022-12-14,257.952880859375
2022-12-15,253.4641571044922
2022-12-16,246.2821502685547
2022-12-19,246.481689453125
2022-12-20,245.58389282226562
2022-12-21,252.36691284179688
2022-12-22,249.47418212890625
2022-12-23,249.972900390625
2022-12-28,251.07015991210938
2022-12-29,251.86814880371094
2022-12-30,248.8756561279297
2023-01-03,251.4691619873047
2023-01-04,256.1573791503906
2023-01-05,257.3543395996094
2023-01-06,257.75335693359375
2023-01-09,260.34686279296875
2023-01-10,257.65362548828125
2023-01-11,251.56887817382812
2023-01-12,258.9504089355469
2023-01-13,258.25213623046875
2023-01-16,257.952880859375
2023-01-17,256.85565185546875
2023-01-18,258.45166015625
2023-01-19,252.56639099121094
2023-01-20,254.2621307373047
2023-01-23,256.1573791503906
2023-01-24,258.9504089355469
2023-01-25,258.15240478515625
