Date,OCDO.L
2019-10-02,1284.5
2019-10-03,1249.0
2019-10-04,1284.5
2019-10-07,1307.0
2019-10-08,1285.0
2019-10-09,1294.5
2019-10-10,1298.0
2019-10-11,1322.0
2019-10-14,1302.5
2019-10-15,1363.5
2019-10-16,1350.5
2019-10-17,1361.0
2019-10-18,1330.0
2019-10-21,1305.5
2019-10-22,1294.0
2019-10-23,1284.0
2019-10-24,1317.5
2019-10-25,1325.0
2019-10-28,1350.5
2019-10-29,1358.5
2019-10-30,1322.5
2019-10-31,1329.0
2019-11-01,1339.0
2019-11-04,1350.0
2019-11-05,1360.0
2019-11-06,1330.5
2019-11-07,1281.0
2019-11-08,1189.5
2019-11-11,1102.0
2019-11-12,1074.5
2019-11-13,1133.5
2019-11-14,1157.0
2019-11-15,1152.0
2019-11-18,1164.0
2019-11-19,1166.5
2019-11-20,1156.5
2019-11-21,1155.0
2019-11-22,1126.5
2019-11-25,1147.0
2019-11-26,1153.0
2019-11-27,1166.0
2019-11-28,1208.0
2019-11-29,1325.0
2019-12-02,1227.0
2019-12-03,1194.0
2019-12-04,1228.0
2019-12-05,1221.0
2019-12-06,1220.0
2019-12-09,1204.5
2019-12-10,1199.5
2019-12-11,1197.5
2019-12-12,1210.0
2019-12-13,1239.5
2019-12-16,1259.5
2019-12-17,1238.0
2019-12-18,1232.0
2019-12-19,1237.0
2019-12-20,1225.0
2019-12-23,1250.0
2019-12-24,1269.5
2019-12-27,1285.5
2019-12-30,1273.0
2019-12-31,1279.0
2020-01-02,1259.5
2020-01-03,1265.5
2020-01-06,1271.5
2020-01-07,1325.5
2020-01-08,1334.0
2020-01-09,1276.5
2020-01-10,1259.5
2020-01-13,1280.0
2020-01-14,1303.0
2020-01-15,1338.5
2020-01-16,1320.0
2020-01-17,1334.5
2020-01-20,1327.5
2020-01-21,1335.0
2020-01-22,1331.5
2020-01-23,1292.0
2020-01-24,1318.0
2020-01-27,1281.0
2020-01-28,1307.5
2020-01-29,1292.5
2020-01-30,1270.5
2020-01-31,1223.5
2020-02-03,1246.0
2020-02-04,1243.0
2020-02-05,1221.5
2020-02-06,1240.0
2020-02-07,1229.5
2020-02-10,1217.0
2020-02-11,1254.5
2020-02-12,1209.5
2020-02-13,1183.0
2020-02-14,1166.5
2020-02-17,1161.0
2020-02-18,1130.5
2020-02-19,1167.0
2020-02-20,1145.0
2020-02-21,1135.5
2020-02-24,1095.5
2020-02-25,1095.0
2020-02-26,1121.5
2020-02-27,1080.5
2020-02-28,1064.0
2020-03-02,1119.5
2020-03-03,1126.0
2020-03-04,1153.0
2020-03-05,1123.0
2020-03-06,1122.0
2020-03-09,1077.5
2020-03-10,1077.5
2020-03-11,1084.5
2020-03-12,1077.0
2020-03-13,1183.0
2020-03-16,1233.0
2020-03-17,1361.0
2020-03-18,1479.5
2020-03-19,1435.0
2020-03-20,1343.5
2020-03-23,1265.5
2020-03-24,1250.5
2020-03-25,1240.5
2020-03-26,1244.0
2020-03-27,1237.5
2020-03-30,1236.0
2020-03-31,1220.0
2020-04-01,1329.5
2020-04-02,1335.0
2020-04-03,1364.5
2020-04-06,1389.0
2020-04-07,1324.5
2020-04-08,1355.0
2020-04-09,1368.0
2020-04-14,1484.5
2020-04-15,1542.5
2020-04-16,1600.5
2020-04-17,1569.0
2020-04-20,1588.0
2020-04-21,1600.5
2020-04-22,1624.5
2020-04-23,1590.5
2020-04-24,1606.5
2020-04-27,1652.5
2020-04-28,1651.5
2020-04-29,1625.0
2020-04-30,1604.5
2020-05-01,1615.0
2020-05-04,1687.5
2020-05-05,1679.0
2020-05-06,1772.5
2020-05-07,1864.0
2020-05-11,1914.5
2020-05-12,2056.0
2020-05-13,2100.0
2020-05-14,1956.0
2020-05-15,1954.5
2020-05-18,1903.5
2020-05-19,1950.5
2020-05-20,1996.5
2020-05-21,2059.0
2020-05-22,2083.0
2020-05-26,2107.0
2020-05-27,2037.0
2020-05-28,2102.0
2020-05-29,2191.0
2020-06-01,2229.0
2020-06-02,2172.0
2020-06-03,2185.0
2020-06-04,2136.0
2020-06-05,2123.0
2020-06-08,1983.5
2020-06-09,2072.0
2020-06-10,2079.0
2020-06-11,1960.0
2020-06-12,1958.0
2020-06-15,1937.5
2020-06-16,2001.0
2020-06-17,2000.0
2020-06-18,1961.5
2020-06-19,1954.0
2020-06-22,2052.0
2020-06-23,1981.0
2020-06-24,1987.0
2020-06-25,1989.0
2020-06-26,2033.0
2020-06-29,2027.0
2020-06-30,2028.0
2020-07-01,2044.0
2020-07-02,2051.0
2020-07-03,2000.0
2020-07-06,2031.0
2020-07-07,2021.0
2020-07-08,2041.0
2020-07-09,2000.0
2020-07-10,2002.0
2020-07-13,2033.0
2020-07-14,1988.5
2020-07-15,2120.0
2020-07-16,2125.0
2020-07-17,2140.0
2020-07-20,2099.0
2020-07-21,2109.0
2020-07-22,2129.0
2020-07-23,2179.0
2020-07-24,2083.0
2020-07-27,2075.0
2020-07-28,2072.0
2020-07-29,2059.0
2020-07-30,2053.0
2020-07-31,2053.0
2020-08-03,2140.0
2020-08-04,2146.0
2020-08-05,2195.0
2020-08-06,2204.0
2020-08-07,2240.0
2020-08-10,2201.0
2020-08-11,2238.0
2020-08-12,2300.0
2020-08-13,2340.0
2020-08-14,2331.0
2020-08-17,2382.0
2020-08-18,2398.0
2020-08-19,2388.0
2020-08-20,2418.0
2020-08-21,2428.0
2020-08-24,2447.0
2020-08-25,2500.0
2020-08-26,2535.0
2020-08-27,2520.0
2020-08-28,2497.0
2020-09-01,2506.0
2020-09-02,2524.0
2020-09-03,2372.0
2020-09-04,2292.0
2020-09-07,2344.0
2020-09-08,2349.0
2020-09-09,2302.0
2020-09-10,2306.0
2020-09-11,2266.0
2020-09-14,2355.0
2020-09-15,2608.0
2020-09-16,2641.0
2020-09-17,2712.0
2020-09-18,2817.0
2020-09-21,2803.0
2020-09-22,2839.0
2020-09-23,2865.0
2020-09-24,2825.0
2020-09-25,2819.0
2020-09-28,2855.0
2020-09-29,2895.0
2020-09-30,2744.0
2020-10-01,2718.0
2020-10-02,2659.0
2020-10-05,2668.0
2020-10-06,2431.0
2020-10-07,2491.0
2020-10-08,2460.0
2020-10-09,2382.0
2020-10-12,2443.0
2020-10-13,2462.0
2020-10-14,2420.0
2020-10-15,2403.0
2020-10-16,2461.0
2020-10-19,2467.0
2020-10-20,2458.0
2020-10-21,2425.0
2020-10-22,2342.0
2020-10-23,2313.0
2020-10-26,2260.0
2020-10-27,2312.0
2020-10-28,2313.0
2020-10-29,2350.0
2020-10-30,2276.0
2020-11-02,2459.0
2020-11-03,2430.0
2020-11-04,2561.0
2020-11-05,2555.0
2020-11-06,2580.0
2020-11-09,2283.0
2020-11-10,2164.0
2020-11-11,2302.0
2020-11-12,2325.0
2020-11-13,2283.0
2020-11-16,2189.0
2020-11-17,2236.0
2020-11-18,2292.0
2020-11-19,2330.0
2020-11-20,2302.0
2020-11-23,2244.0
2020-11-24,2143.0
2020-11-25,2160.0
2020-11-26,2193.0
2020-11-27,2218.0
2020-11-30,2207.0
2020-12-01,2201.0
2020-12-02,2185.0
2020-12-03,2229.0
2020-12-04,2213.0
2020-12-07,2192.0
2020-12-08,2250.0
2020-12-09,2326.0
2020-12-10,2159.0
2020-12-11,2174.0
2020-12-14,2275.0
2020-12-15,2232.0
2020-12-16,2282.0
2020-12-17,2220.0
2020-12-18,2209.0
2020-12-21,2332.0
2020-12-22,2265.0
2020-12-23,2239.0
2020-12-24,2250.0
2020-12-29,2301.0
2020-12-30,2306.0
2020-12-31,2287.0
2021-01-04,2360.0
2021-01-05,2396.0
2021-01-06,2396.0
2021-01-07,2379.0
2021-01-08,2481.0
2021-01-11,2500.0
2021-01-12,2489.0
2021-01-13,2577.0
2021-01-14,2584.0
2021-01-15,2513.0
2021-01-18,2577.0
2021-01-19,2580.0
2021-01-20,2572.0
2021-01-21,2675.0
2021-01-22,2690.0
2021-01-25,2754.0
2021-01-26,2787.0
2021-01-27,2883.0
2021-01-28,2782.0
2021-01-29,2777.0
2021-02-01,2828.0
2021-02-02,2800.0
2021-02-03,2846.0
2021-02-04,2821.0
2021-02-05,2808.0
2021-02-08,2746.0
2021-02-09,2700.0
2021-02-10,2511.0
2021-02-11,2559.0
2021-02-12,2620.0
2021-02-15,2651.0
2021-02-16,2661.0
2021-02-17,2593.0
2021-02-18,2568.0
2021-02-19,2559.0
2021-02-22,2401.0
2021-02-23,2335.0
2021-02-24,2287.0
2021-02-25,2245.0
2021-02-26,2200.0
2021-03-01,2176.0
2021-03-02,2183.0
2021-03-03,2138.0
2021-03-04,2083.0
2021-03-05,2088.0
2021-03-08,2061.0
2021-03-09,2097.0
2021-03-10,2080.0
2021-03-11,2110.0
2021-03-12,2097.0
2021-03-15,2114.0
2021-03-16,2189.0
2021-03-17,2083.0
2021-03-18,1980.0
2021-03-19,2022.0
2021-03-22,2060.0
2021-03-23,2104.0
2021-03-24,2055.0
2021-03-25,2080.0
2021-03-26,2105.0
2021-03-29,2077.0
2021-03-30,2030.0
2021-03-31,2035.0
2021-04-01,2092.0
2021-04-06,2077.0
2021-04-07,2114.0
2021-04-08,2137.0
2021-04-09,2150.0
2021-04-12,2100.0
2021-04-13,2151.0
2021-04-14,2121.0
2021-04-15,2141.0
2021-04-16,2181.0
2021-04-19,2226.0
2021-04-20,2178.0
2021-04-21,2171.0
2021-04-22,2217.0
2021-04-23,2236.0
2021-04-26,2195.0
2021-04-27,2195.0
2021-04-28,2177.0
2021-04-29,2185.0
2021-04-30,2097.0
2021-05-04,2004.0
2021-05-05,1962.0
2021-05-06,1900.0
2021-05-07,1975.0
2021-05-10,1971.5
2021-05-11,1928.0
2021-05-12,1940.0
2021-05-13,1967.0
2021-05-14,1986.5
2021-05-17,1966.0
2021-05-18,1972.0
2021-05-19,1960.0
2021-05-20,1981.5
2021-05-21,1958.0
2021-05-24,1962.5
2021-05-25,2006.0
2021-05-26,1929.5
2021-05-27,1925.5
2021-05-28,1889.0
2021-06-01,1875.5
2021-06-02,1847.0
2021-06-03,1828.5
2021-06-04,1884.0
2021-06-07,1876.0
2021-06-08,1915.5
2021-06-09,1915.0
2021-06-10,1899.0
2021-06-11,1921.5
2021-06-14,1893.5
2021-06-15,1889.5
2021-06-16,1913.5
2021-06-17,1913.0
2021-06-18,1881.0
2021-06-21,1957.0
2021-06-22,1979.0
2021-06-23,1950.0
2021-06-24,1982.5
2021-06-25,1985.0
2021-06-28,2019.0
2021-06-29,2062.0
2021-06-30,2003.0
2021-07-01,1995.0
2021-07-02,1975.0
2021-07-05,1985.0
2021-07-06,1901.5
2021-07-07,1925.0
2021-07-08,1890.0
2021-07-09,1909.0
2021-07-12,1939.0
2021-07-13,1905.0
2021-07-14,1848.0
2021-07-15,1830.0
2021-07-16,1805.0
2021-07-19,1771.0
2021-07-20,1731.5
2021-07-21,1786.5
2021-07-22,1849.5
2021-07-23,1868.5
2021-07-26,1848.5
2021-07-27,1843.5
2021-07-28,1855.5
2021-07-29,1856.5
2021-07-30,1855.0
2021-08-02,1868.0
2021-08-03,1839.5
2021-08-04,1800.0
2021-08-05,1788.5
2021-08-06,1803.5
2021-08-09,1792.0
2021-08-10,1789.5
2021-08-11,1800.0
2021-08-12,1799.0
2021-08-13,1780.0
2021-08-16,1804.0
2021-08-17,1845.0
2021-08-18,1880.5
2021-08-19,1897.5
2021-08-20,1927.5
2021-08-23,1958.5
2021-08-24,1992.0
2021-08-25,2049.0
2021-08-26,2067.0
2021-08-27,2038.0
2021-08-31,2013.0
2021-09-01,2086.0
2021-09-02,2090.0
2021-09-03,2005.0
2021-09-06,2017.0
2021-09-07,1965.0
2021-09-08,1946.0
2021-09-09,1911.0
2021-09-10,1899.0
2021-09-13,1885.5
2021-09-14,1859.0
2021-09-15,1808.0
2021-09-16,1769.0
2021-09-17,1700.0
2021-09-20,1673.5
2021-09-21,1719.0
2021-09-22,1752.5
2021-09-23,1749.0
2021-09-24,1760.5
2021-09-27,1743.5
2021-09-28,1682.5
2021-09-29,1668.5
2021-09-30,1662.5
2021-10-01,1645.0
2021-10-04,1655.5
2021-10-05,1669.5
2021-10-06,1658.0
2021-10-07,1637.0
2021-10-08,1624.5
2021-10-11,1565.5
2021-10-12,1649.5
2021-10-13,1717.0
2021-10-14,1732.0
2021-10-15,1797.5
2021-10-18,1796.0
2021-10-19,1802.5
2021-10-20,1817.5
2021-10-21,1838.5
2021-10-22,1816.5
2021-10-25,1827.0
2021-10-26,1797.5
2021-10-27,1801.0
2021-10-28,1814.0
2021-10-29,1803.0
2021-11-01,1755.0
2021-11-02,1767.0
2021-11-03,1747.0
2021-11-04,1773.0
2021-11-05,1725.5
2021-11-08,1701.5
2021-11-09,1741.5
2021-11-10,1763.5
2021-11-11,1762.0
2021-11-12,1809.0
2021-11-15,1816.0
2021-11-16,1790.5
2021-11-17,1790.0
2021-11-18,1776.0
2021-11-19,1897.5
2021-11-22,1895.0
2021-11-23,1804.0
2021-11-24,1774.0
2021-11-25,1749.0
2021-11-26,1829.0
2021-11-29,1834.0
2021-11-30,1795.5
2021-12-01,1739.5
2021-12-02,1680.0
2021-12-03,1626.5
2021-12-06,1582.0
2021-12-07,1620.5
2021-12-08,1633.5
2021-12-09,1633.0
2021-12-10,1585.0
2021-12-13,1591.0
2021-12-14,1678.0
2021-12-15,1635.0
2021-12-16,1697.0
2021-12-17,1722.0
2021-12-20,1682.0
2021-12-21,1636.5
2021-12-22,1637.5
2021-12-23,1635.0
2021-12-24,1658.0
2021-12-29,1661.5
2021-12-30,1674.0
2021-12-31,1678.0
2022-01-04,1556.0
2022-01-05,1605.5
2022-01-06,1589.5
2022-01-07,1560.0
2022-01-10,1547.5
2022-01-11,1572.0
2022-01-12,1527.0
2022-01-13,1519.0
2022-01-14,1445.0
2022-01-17,1458.5
2022-01-18,1453.5
2022-01-19,1455.5
2022-01-20,1461.0
2022-01-21,1425.5
2022-01-24,1358.5
2022-01-25,1427.5
2022-01-26,1508.5
2022-01-27,1560.0
2022-01-28,1442.0
2022-01-31,1504.0
2022-02-01,1431.0
2022-02-02,1512.5
2022-02-03,1445.5
2022-02-04,1410.0
2022-02-07,1407.0
2022-02-08,1225.0
2022-02-09,1300.0
2022-02-10,1322.0
2022-02-11,1293.5
2022-02-14,1300.5
2022-02-15,1363.0
2022-02-16,1342.5
2022-02-17,1360.5
2022-02-18,1300.0
2022-02-21,1300.0
2022-02-22,1300.5
2022-02-23,1326.0
2022-02-24,1324.5
2022-02-25,1334.0
2022-02-28,1373.0
2022-03-01,1331.0
2022-03-02,1307.5
2022-03-03,1266.0
2022-03-04,1214.0
2022-03-07,1180.5
2022-03-08,1105.0
2022-03-09,1175.0
2022-03-10,1182.5
2022-03-11,1200.0
2022-03-14,1194.0
2022-03-15,1188.0
2022-03-16,1203.5
2022-03-17,1105.0
2022-03-18,1189.0
2022-03-21,1097.0
2022-03-22,1086.0
2022-03-23,1124.0
2022-03-24,1103.0
2022-03-25,1077.0
2022-03-28,1089.5
2022-03-29,1166.5
2022-03-30,1165.5
2022-03-31,1171.0
2022-04-01,1180.5
2022-04-04,1212.0
2022-04-05,1231.5
2022-04-06,1204.0
2022-04-07,1229.5
2022-04-08,1244.0
2022-04-11,1238.0
2022-04-12,1184.5
2022-04-13,1153.5
2022-04-14,1138.5
2022-04-19,1143.0
2022-04-20,1082.0
2022-04-21,1090.0
2022-04-22,1042.0
2022-04-25,1036.0
2022-04-26,950.0
2022-04-27,929.4000244140625
2022-04-28,911.0
2022-04-29,924.0
2022-05-03,919.4000244140625
2022-05-04,891.7999877929688
2022-05-05,830.0
2022-05-06,800.2000122070312
2022-05-09,783.4000244140625
2022-05-10,791.4000244140625
2022-05-11,764.2000122070312
2022-05-12,774.0
2022-05-13,810.7999877929688
2022-05-16,811.7999877929688
2022-05-17,800.2000122070312
2022-05-18,727.7999877929688
2022-05-19,743.0
2022-05-20,754.7999877929688
2022-05-23,783.5999755859375
2022-05-24,765.0
2022-05-25,769.5999755859375
2022-05-26,858.4000244140625
2022-05-27,901.4000244140625
2022-05-30,935.2000122070312
2022-05-31,930.7999877929688
2022-06-01,908.5999755859375
2022-06-06,951.4000244140625
2022-06-07,920.7999877929688
2022-06-08,952.5999755859375
2022-06-09,915.4000244140625
2022-06-10,916.7999877929688
2022-06-13,880.0
2022-06-14,784.5999755859375
2022-06-15,837.4000244140625
2022-06-16,787.4000244140625
2022-06-17,831.0
2022-06-20,877.5999755859375
2022-06-21,855.5999755859375
2022-06-22,819.7999877929688
2022-06-23,855.4000244140625
2022-06-24,870.5999755859375
2022-06-27,860.0
2022-06-28,863.4000244140625
2022-06-29,801.0
2022-06-30,781.2000122070312
2022-07-01,814.0
2022-07-04,784.7999877929688
2022-07-05,805.4000244140625
2022-07-06,823.4000244140625
2022-07-07,851.4000244140625
2022-07-08,867.0
2022-07-11,835.5999755859375
2022-07-12,831.5999755859375
2022-07-13,813.0
2022-07-14,770.0
2022-07-15,759.4000244140625
2022-07-18,779.7999877929688
2022-07-19,754.7999877929688
2022-07-20,774.7999877929688
2022-07-21,753.2000122070312
2022-07-22,791.5999755859375
2022-07-25,759.5999755859375
2022-07-26,736.0
2022-07-27,768.7999877929688
2022-07-28,785.7999877929688
2022-07-29,839.4000244140625
2022-08-01,876.0
2022-08-02,869.5999755859375
2022-08-03,912.2000122070312
2022-08-04,940.0
2022-08-05,880.5999755859375
2022-08-08,891.2000122070312
2022-08-09,867.4000244140625
2022-08-10,925.0
2022-08-11,932.4000244140625
2022-08-12,928.4000244140625
2022-08-15,944.7999877929688
2022-08-16,931.7999877929688
2022-08-17,921.7999877929688
2022-08-18,901.0
2022-08-19,877.0
2022-08-22,841.0
2022-08-23,798.7999877929688
2022-08-24,786.2000122070312
2022-08-25,763.7999877929688
2022-08-26,731.2000122070312
2022-08-30,720.0
2022-08-31,726.0
2022-09-01,684.2000122070312
2022-09-02,704.0
2022-09-05,719.5999755859375
2022-09-06,734.7999877929688
2022-09-07,733.7999877929688
2022-09-08,751.2000122070312
2022-09-09,756.7999877929688
2022-09-12,795.2000122070312
2022-09-13,679.2000122070312
2022-09-14,623.2000122070312
2022-09-15,650.0
2022-09-16,671.0
2022-09-20,606.4000244140625
2022-09-21,575.0
2022-09-22,557.5999755859375
2022-09-23,553.4000244140625
2022-09-26,559.385009765625
2022-09-27,541.2000122070312
2022-09-28,522.4000244140625
2022-09-29,469.29998779296875
2022-09-30,472.5
2022-10-03,465.70001220703125
2022-10-04,507.0
2022-10-05,456.1000061035156
2022-10-06,458.6000061035156
2022-10-07,432.1000061035156
2022-10-10,437.79998779296875
2022-10-11,414.5
2022-10-12,393.1000061035156
2022-10-13,435.79998779296875
2022-10-14,456.79998779296875
2022-10-17,473.8999938964844
2022-10-18,480.1000061035156
2022-10-19,478.0
2022-10-20,493.8999938964844
2022-10-21,484.6000061035156
2022-10-24,479.3999938964844
2022-10-25,504.79998779296875
2022-10-26,501.3999938964844
2022-10-27,495.20001220703125
2022-10-28,470.20001220703125
2022-10-31,472.3999938964844
2022-11-01,654.5999755859375
2022-11-02,650.4000244140625
2022-11-03,639.0
2022-11-04,634.0
2022-11-07,674.2000122070312
2022-11-08,703.5999755859375
2022-11-09,668.4000244140625
2022-11-10,713.2000122070312
2022-11-11,812.0
2022-11-14,925.5999755859375
2022-11-15,770.2000122070312
2022-11-16,726.0
2022-11-17,663.4000244140625
2022-11-18,678.2000122070312
2022-11-21,645.2000122070312
2022-11-22,631.2000122070312
2022-11-23,657.5999755859375
2022-11-24,663.4000244140625
2022-11-25,649.7999877929688
2022-11-28,633.7999877929688
2022-11-29,617.0
2022-11-30,622.5999755859375
2022-12-01,664.7999877929688
2022-12-02,670.4000244140625
2022-12-05,663.2000122070312
2022-12-06,662.2000122070312
2022-12-07,685.7999877929688
2022-12-08,675.7999877929688
2022-12-09,686.2000122070312
2022-12-12,669.4000244140625
2022-12-13,700.0
2022-12-14,688.5999755859375
2022-12-15,660.0
2022-12-16,629.5999755859375
2022-12-19,634.0
2022-12-20,621.5999755859375
2022-12-21,651.5999755859375
2022-12-22,629.2000122070312
2022-12-23,626.5999755859375
2022-12-28,623.7999877929688
2022-12-29,633.4000244140625
2022-12-30,616.7999877929688
2023-01-03,648.5999755859375
2023-01-04,707.2000122070312
2023-01-05,712.5999755859375
2023-01-06,718.0
2023-01-09,743.2000122070312
2023-01-10,720.4000244140625
2023-01-11,732.0
2023-01-12,757.7999877929688
2023-01-13,768.2000122070312
2023-01-16,808.0
2023-01-17,733.0
2023-01-18,761.7999877929688
2023-01-19,707.7999877929688
2023-01-20,707.7999877929688
2023-01-23,735.5999755859375
2023-01-24,733.2000122070312
2023-01-25,697.0
2023-01-26,683.0
2023-01-27,689.4000244140625
2023-01-30,682.4000244140625
2023-01-31,646.0
2023-02-01,660.2000122070312
2023-02-02,734.7999877929688
2023-02-03,738.5999755859375
2023-02-06,713.7999877929688
2023-02-07,717.5999755859375
2023-02-08,710.4000244140625
2023-02-09,716.0
2023-02-10,635.2000122070312
2023-02-13,618.5999755859375
2023-02-14,620.2000122070312
2023-02-15,634.5999755859375
2023-02-16,631.0
2023-02-17,629.0
2023-02-20,629.2000122070312
2023-02-21,627.2000122070312
2023-02-22,618.2000122070312
2023-02-23,638.2000122070312
2023-02-24,611.2000122070312
2023-02-27,624.7999877929688
2023-02-28,548.7999877929688
2023-03-01,529.5999755859375
2023-03-02,526.5999755859375
2023-03-03,550.2000122070312
2023-03-06,529.7999877929688
2023-03-07,505.0
2023-03-08,504.3999938964844
2023-03-09,482.6000061035156
2023-03-10,451.1000061035156
2023-03-13,423.79998779296875
2023-03-14,441.20001220703125
2023-03-15,425.0
2023-03-16,435.6000061035156
2023-03-17,416.1000061035156
2023-03-20,417.3999938964844
2023-03-21,426.79998779296875
2023-03-22,435.1000061035156
2023-03-23,447.3999938964844
2023-03-24,439.20001220703125
2023-03-27,452.1000061035156
2023-03-28,444.0
2023-03-29,478.0
2023-03-30,527.2000122070312
2023-03-31,535.0
2023-04-03,524.0
2023-04-04,513.5999755859375
2023-04-05,506.20001220703125
2023-04-06,517.0
2023-04-11,524.0
2023-04-12,510.0
2023-04-13,502.6000061035156
2023-04-14,510.0
2023-04-17,522.0
2023-04-18,531.4000244140625
2023-04-19,519.5999755859375
2023-04-20,518.5999755859375
2023-04-21,516.7999877929688
2023-04-24,505.79998779296875
2023-04-25,507.20001220703125
2023-04-26,517.0
2023-04-27,512.7999877929688
2023-04-28,505.20001220703125
2023-05-02,495.20001220703125
2023-05-03,487.29998779296875
2023-05-04,482.20001220703125
2023-05-05,495.5
2023-05-09,475.0
2023-05-10,455.0
2023-05-11,453.0
2023-05-12,441.3999938964844
2023-05-15,431.0
2023-05-16,414.20001220703125
2023-05-17,410.29998779296875
2023-05-18,397.70001220703125
2023-05-19,394.0
2023-05-22,403.3999938964844
2023-05-23,402.6000061035156
2023-05-24,411.79998779296875
2023-05-25,402.8999938964844
2023-05-26,407.0
2023-05-30,391.8999938964844
2023-05-31,369.0
2023-06-01,352.3999938964844
2023-06-02,358.20001220703125
2023-06-05,343.3999938964844
2023-06-06,358.3999938964844
2023-06-07,371.29998779296875
2023-06-08,366.5
2023-06-09,386.6000061035156
2023-06-12,400.6000061035156
2023-06-13,403.0
2023-06-14,409.1000061035156
2023-06-15,430.0
2023-06-16,461.8999938964844
2023-06-19,434.8999938964844
2023-06-20,424.0
2023-06-21,430.0
2023-06-22,567.7999877929688
2023-06-23,537.5999755859375
2023-06-26,530.5999755859375
2023-06-27,557.7999877929688
2023-06-28,529.7999877929688
2023-06-29,540.2000122070312
2023-06-30,568.0
2023-07-03,601.7999877929688
2023-07-04,615.2000122070312
2023-07-05,573.4000244140625
2023-07-06,553.2000122070312
2023-07-07,592.0
2023-07-10,581.5999755859375
2023-07-11,588.0
2023-07-12,608.4000244140625
2023-07-13,620.0
2023-07-14,594.4000244140625
2023-07-17,581.0
2023-07-18,691.5999755859375
2023-07-19,683.7999877929688
2023-07-20,682.7999877929688
2023-07-21,687.0
2023-07-24,785.0
2023-07-25,769.4000244140625
2023-07-26,960.4000244140625
2023-07-27,952.5999755859375
2023-07-28,976.4000244140625
2023-07-31,938.4000244140625
2023-08-01,937.5999755859375
2023-08-02,885.0
2023-08-03,861.7999877929688
2023-08-04,862.7999877929688
2023-08-07,852.7999877929688
2023-08-08,850.2000122070312
2023-08-09,843.2000122070312
2023-08-10,852.0
2023-08-11,832.2000122070312
2023-08-14,796.2000122070312
2023-08-15,799.4000244140625
2023-08-16,812.4000244140625
2023-08-17,767.4000244140625
2023-08-18,761.0
2023-08-21,734.4000244140625
2023-08-22,720.2000122070312
2023-08-23,737.5999755859375
2023-08-24,750.5999755859375
2023-08-25,741.7999877929688
2023-08-29,782.2000122070312
2023-08-30,793.4000244140625
2023-08-31,871.5999755859375
2023-09-01,871.5999755859375
2023-09-04,878.7999877929688
2023-09-05,857.7999877929688
2023-09-06,847.0
2023-09-07,823.4000244140625
2023-09-08,826.7999877929688
2023-09-11,808.2000122070312
2023-09-12,801.5999755859375
2023-09-13,769.0
2023-09-14,772.4000244140625
2023-09-15,763.5999755859375
2023-09-18,787.0
2023-09-19,799.2000122070312
2023-09-20,808.4000244140625
2023-09-21,647.7999877929688
2023-09-22,691.2000122070312
2023-09-25,657.0
2023-09-26,681.5999755859375
2023-09-27,615.0
2023-09-28,581.0
2023-09-29,600.4000244140625
2023-10-02,586.7999877929688
2023-10-03,561.0
2023-10-04,555.0
2023-10-05,563.0
2023-10-06,570.5999755859375
2023-10-09,562.4000244140625
2023-10-10,600.0
2023-10-11,587.5999755859375
2023-10-12,572.2000122070312
2023-10-13,530.7999877929688
2023-10-16,500.0
2023-10-17,505.79998779296875
2023-10-18,502.3999938964844
2023-10-19,502.20001220703125
2023-10-20,486.70001220703125
2023-10-23,505.3999938964844
2023-10-24,507.6000061035156
2023-10-25,460.0
2023-10-26,487.1000061035156
2023-10-27,482.79998779296875
2023-10-30,462.70001220703125
2023-10-31,465.29998779296875
2023-11-01,475.8999938964844
2023-11-02,509.20001220703125
2023-11-03,542.2000122070312
2023-11-06,530.0
2023-11-07,550.2000122070312
2023-11-08,539.2000122070312
2023-11-09,545.0
2023-11-10,514.5999755859375
2023-11-13,512.7999877929688
2023-11-14,564.5999755859375
2023-11-15,596.2000122070312
2023-11-16,559.4000244140625
2023-11-17,560.5999755859375
2023-11-20,595.7999877929688
2023-11-21,567.0
2023-11-22,567.5999755859375
2023-11-23,559.7999877929688
2023-11-24,571.0
2023-11-27,574.5999755859375
2023-11-28,567.0
2023-11-29,593.5999755859375
2023-11-30,600.0
2023-12-01,594.2000122070312
2023-12-04,593.5999755859375
2023-12-05,598.0
2023-12-06,612.2000122070312
2023-12-07,615.0
2023-12-08,627.4000244140625
2023-12-11,632.4000244140625
2023-12-12,641.2000122070312
2023-12-13,643.7999877929688
2023-12-14,718.5999755859375
2023-12-15,723.0
2023-12-18,728.0
2023-12-19,766.7999877929688
2023-12-20,789.0
2023-12-21,757.2000122070312
2023-12-22,725.0
2023-12-27,753.2000122070312
2023-12-28,751.0
2023-12-29,758.4000244140625
2024-01-02,739.5999755859375
2024-01-03,733.0
2024-01-04,734.2000122070312
2024-01-05,721.7999877929688
2024-01-08,734.4000244140625
2024-01-09,708.0
2024-01-10,685.7999877929688
2024-01-11,661.4000244140625
2024-01-12,652.2000122070312
2024-01-15,619.0
2024-01-16,618.0
2024-01-17,580.0
2024-01-18,571.4000244140625
2024-01-19,552.0
2024-01-22,561.5999755859375
2024-01-23,575.0
2024-01-24,576.4000244140625
2024-01-25,568.2000122070312
2024-01-26,575.7999877929688
2024-01-29,565.5999755859375
2024-01-30,554.7999877929688
2024-01-31,546.5999755859375
