Date,PZC.L
2019-05-14,193.58724975585938
2019-05-15,192.98849487304688
2019-05-16,195.7825469970703
2019-05-17,197.17958068847656
2019-05-20,196.5808563232422
2019-05-21,198.37704467773438
2019-05-22,199.3749237060547
2019-05-23,197.97789001464844
2019-05-24,200.0734100341797
2019-05-28,203.56597900390625
2019-05-29,201.07130432128906
2019-05-30,203.06703186035156
2019-05-31,202.56809997558594
2019-06-03,205.06275939941406
2019-06-04,200.57235717773438
2019-06-05,204.0648956298828
2019-06-06,200.0734100341797
2019-06-07,201.07130432128906
2019-06-10,199.574462890625
2019-06-11,199.574462890625
2019-06-12,201.5701904296875
2019-06-13,202.0691375732422
2019-06-14,209.05426025390625
2019-06-17,210.55105590820312
2019-06-18,217.5361785888672
2019-06-19,205.5616912841797
2019-06-20,206.06065368652344
2019-06-21,212.04786682128906
2019-06-24,221.5276641845703
2019-06-25,213.544677734375
2019-06-26,215.04147338867188
2019-06-27,213.0457305908203
2019-06-28,213.544677734375
2019-07-01,211.5489501953125
2019-07-02,213.544677734375
2019-07-03,215.5404052734375
2019-07-04,215.04147338867188
2019-07-05,219.03297424316406
2019-07-08,219.53187561035156
2019-07-09,218.0351104736328
2019-07-10,215.04147338867188
2019-07-11,214.54254150390625
2019-07-12,212.54678344726562
2019-07-15,212.54678344726562
2019-07-16,215.04147338867188
2019-07-17,219.53187561035156
2019-07-18,216.0393524169922
2019-07-19,216.53829956054688
2019-07-22,226.5170135498047
2019-07-23,224.02232360839844
2019-07-24,219.53187561035156
2019-07-25,217.0372314453125
2019-07-26,217.5361785888672
2019-07-29,217.0372314453125
2019-07-30,216.53829956054688
2019-07-31,219.03297424316406
2019-08-01,218.53404235839844
2019-08-02,216.0393524169922
2019-08-05,211.0499725341797
2019-08-06,210.55105590820312
2019-08-07,213.544677734375
2019-08-08,207.11282348632812
2019-08-09,208.61000061035156
2019-08-12,210.10719299316406
2019-08-13,209.10906982421875
2019-08-14,206.11465454101562
2019-08-15,205.11651611328125
2019-08-16,202.12213134765625
2019-08-19,201.623046875
2019-08-20,204.118408203125
2019-08-21,205.6156005859375
2019-08-22,207.11282348632812
2019-08-23,205.11651611328125
2019-08-27,205.6156005859375
2019-08-28,205.11651611328125
2019-08-29,209.608154296875
2019-08-30,209.608154296875
2019-09-02,210.60629272460938
2019-09-03,214.5988311767578
2019-09-04,218.09228515625
2019-09-05,216.59507751464844
2019-09-06,213.60064697265625
2019-09-09,213.10162353515625
2019-09-10,209.10906982421875
2019-09-11,209.608154296875
2019-09-12,212.10345458984375
2019-09-13,211.10531616210938
2019-09-16,209.608154296875
2019-09-17,211.10531616210938
2019-09-18,211.6044158935547
2019-09-19,211.6044158935547
2019-09-20,208.61000061035156
2019-09-23,208.61000061035156
2019-09-24,212.10345458984375
2019-09-25,205.6156005859375
2019-09-26,201.623046875
2019-09-27,203.12026977539062
2019-09-30,202.12213134765625
2019-10-01,203.61935424804688
2019-10-02,207.61187744140625
2019-10-03,203.61935424804688
2019-10-04,207.61187744140625
2019-10-07,207.61187744140625
2019-10-08,206.11465454101562
2019-10-09,204.61746215820312
2019-10-10,205.6156005859375
2019-10-11,206.11465454101562
2019-10-14,204.61746215820312
2019-10-15,206.11465454101562
2019-10-16,202.62118530273438
2019-10-17,204.118408203125
2019-10-18,207.11282348632812
2019-10-21,205.11651611328125
2019-10-22,205.6156005859375
2019-10-23,205.11651611328125
2019-10-24,201.623046875
2019-10-25,198.22940063476562
2019-10-28,197.83013916015625
2019-10-29,199.6267852783203
2019-10-30,199.6267852783203
2019-10-31,201.12399291992188
2019-11-01,202.12213134765625
2019-11-04,203.12026977539062
2019-11-05,204.61746215820312
2019-11-06,204.61746215820312
2019-11-07,203.61935424804688
2019-11-08,198.82827758789062
2019-11-11,199.22756958007812
2019-11-12,199.02792358398438
2019-11-13,200.1258544921875
2019-11-14,202.62118530273438
2019-11-15,200.1258544921875
2019-11-18,201.12399291992188
2019-11-19,199.22756958007812
2019-11-20,197.63052368164062
2019-11-21,198.02975463867188
2019-11-22,200.62493896484375
2019-11-25,200.62493896484375
2019-11-26,204.118408203125
2019-11-27,203.12026977539062
2019-11-28,205.6156005859375
2019-11-29,203.61935424804688
2019-12-02,201.623046875
2019-12-03,202.12213134765625
2019-12-04,200.1258544921875
2019-12-05,200.62493896484375
2019-12-06,199.6267852783203
2019-12-09,200.1258544921875
2019-12-10,199.6267852783203
2019-12-11,193.43833923339844
2019-12-12,192.04095458984375
2019-12-13,196.23313903808594
2019-12-16,193.83758544921875
2019-12-17,178.46636962890625
2019-12-18,181.46078491210938
2019-12-19,180.2630157470703
2019-12-20,185.85252380371094
2019-12-23,202.12213134765625
2019-12-24,203.12026977539062
2019-12-27,204.61746215820312
2019-12-30,212.10345458984375
2019-12-31,208.1109619140625
2020-01-02,207.11282348632812
2020-01-03,208.1109619140625
2020-01-06,206.11465454101562
2020-01-07,206.11465454101562
2020-01-08,202.62118530273438
2020-01-09,204.61746215820312
2020-01-10,203.12026977539062
2020-01-13,200.1258544921875
2020-01-14,203.12026977539062
2020-01-15,199.22756958007812
2020-01-16,199.22756958007812
2020-01-17,199.6267852783203
2020-01-20,200.62493896484375
2020-01-21,202.12213134765625
2020-01-22,197.83013916015625
2020-01-23,197.0316619873047
2020-01-24,201.12399291992188
2020-01-27,194.2368621826172
2020-01-28,196.63238525390625
2020-01-29,193.23873901367188
2020-01-30,191.2425079345703
2020-01-31,192.04095458984375
2020-02-03,192.8394775390625
2020-02-04,195.4346160888672
2020-02-05,197.63052368164062
2020-02-06,194.4364776611328
2020-02-07,192.24058532714844
2020-02-10,189.6454620361328
2020-02-11,191.6417236328125
2020-02-12,190.44395446777344
2020-02-13,187.67544555664062
2020-02-14,188.47406005859375
2020-02-17,191.2692413330078
2020-02-18,190.67027282714844
2020-02-19,193.46543884277344
2020-02-20,198.2571563720703
2020-02-21,196.85958862304688
2020-02-24,189.4723663330078
2020-02-25,183.68235778808594
2020-02-26,187.27615356445312
2020-02-27,181.2864990234375
2020-02-28,180.68753051757812
2020-03-02,184.68064880371094
2020-03-03,190.47061157226562
2020-03-04,188.07476806640625
2020-03-05,186.07818603515625
2020-03-06,182.0851287841797
2020-03-09,168.70826721191406
2020-03-10,165.71340942382812
2020-03-11,164.3158416748047
2020-03-12,160.72206115722656
2020-03-13,163.7168731689453
2020-03-16,161.72036743164062
2020-03-17,172.70135498046875
2020-03-18,162.71859741210938
2020-03-19,169.70652770996094
2020-03-20,180.28823852539062
2020-03-23,175.09719848632812
2020-03-24,189.27268981933594
2020-03-25,190.2709503173828
2020-03-26,193.86476135253906
2020-03-27,188.87338256835938
2020-03-30,187.67544555664062
2020-03-31,191.66854858398438
2020-04-01,183.88201904296875
2020-04-02,180.08856201171875
2020-04-03,178.092041015625
2020-04-06,181.68580627441406
2020-04-07,185.27960205078125
2020-04-08,183.88201904296875
2020-04-09,183.68235778808594
2020-04-14,184.68064880371094
2020-04-15,179.48960876464844
2020-04-16,175.89584350585938
2020-04-17,176.4947967529297
2020-04-20,183.68235778808594
2020-04-21,175.49652099609375
2020-04-22,174.09893798828125
2020-04-23,172.70135498046875
2020-04-24,170.30548095703125
2020-04-27,170.30548095703125
2020-04-28,175.69618225097656
2020-04-29,185.27960205078125
2020-04-30,186.67718505859375
2020-05-01,185.67889404296875
2020-05-04,177.89236450195312
2020-05-05,176.09547424316406
2020-05-06,175.09719848632812
2020-05-07,174.6978759765625
2020-05-11,178.6909942626953
2020-05-12,186.07818603515625
2020-05-13,180.08856201171875
2020-05-14,175.09719848632812
2020-05-15,178.2917022705078
2020-05-18,181.8854522705078
2020-05-19,178.092041015625
2020-05-20,177.2934112548828
2020-05-21,175.49652099609375
2020-05-22,178.6909942626953
2020-05-26,174.89755249023438
2020-05-27,176.09547424316406
2020-05-28,175.09719848632812
2020-05-29,176.29515075683594
2020-06-01,178.6909942626953
2020-06-02,178.092041015625
2020-06-03,180.28823852539062
2020-06-04,176.8940887451172
2020-06-05,179.48960876464844
2020-06-08,179.68927001953125
2020-06-09,178.092041015625
2020-06-10,179.68927001953125
2020-06-11,179.68927001953125
2020-06-12,182.68406677246094
2020-06-15,181.4861602783203
2020-06-16,182.68406677246094
2020-06-17,181.4861602783203
2020-06-18,181.8854522705078
2020-06-19,186.27789306640625
2020-06-22,182.2847900390625
2020-06-23,182.68406677246094
2020-06-24,182.48443603515625
2020-06-25,182.68406677246094
2020-06-26,184.68064880371094
2020-06-29,185.8785400390625
2020-06-30,184.48098754882812
2020-07-01,187.87509155273438
2020-07-02,184.48098754882812
2020-07-03,185.67889404296875
2020-07-06,187.07647705078125
2020-07-07,185.0799560546875
2020-07-08,185.0799560546875
2020-07-09,185.47927856445312
2020-07-10,185.47927856445312
2020-07-13,184.68064880371094
2020-07-14,185.27960205078125
2020-07-15,188.2744140625
2020-07-16,187.87509155273438
2020-07-17,188.6737518310547
2020-07-20,189.07301330566406
2020-07-21,194.0643768310547
2020-07-22,192.06785583496094
2020-07-23,197.4585418701172
2020-07-24,193.6650848388672
2020-07-27,193.2657928466797
2020-07-28,192.66680908203125
2020-07-29,192.2675018310547
2020-07-30,189.07301330566406
2020-07-31,190.0712890625
2020-08-03,195.66165161132812
2020-08-04,197.05921936035156
2020-08-05,197.65821838378906
2020-08-06,196.65989685058594
2020-08-07,196.65989685058594
2020-08-10,198.45681762695312
2020-08-11,199.65475463867188
2020-08-12,203.64781188964844
2020-08-13,206.1435089111328
2020-08-14,201.1521453857422
2020-08-17,201.1521453857422
2020-08-18,201.6512908935547
2020-08-19,203.148681640625
2020-08-20,207.1417999267578
2020-08-21,204.14698791503906
2020-08-24,201.1521453857422
2020-08-25,203.64781188964844
2020-08-26,205.14524841308594
2020-08-27,204.14698791503906
2020-08-28,205.64439392089844
2020-09-01,207.1417999267578
2020-09-02,205.64439392089844
2020-09-03,206.1435089111328
2020-09-04,208.63922119140625
2020-09-07,209.63746643066406
2020-09-08,211.1348876953125
2020-09-09,209.63746643066406
2020-09-10,210.13661193847656
2020-09-11,209.63746643066406
2020-09-14,211.1348876953125
2020-09-15,211.1348876953125
2020-09-16,209.63746643066406
2020-09-17,210.13661193847656
2020-09-18,212.13314819335938
2020-09-21,209.1383514404297
2020-09-22,214.6288299560547
2020-09-23,209.63746643066406
2020-09-24,214.1297149658203
2020-09-25,230.10206604003906
2020-09-28,236.59085083007812
2020-09-29,233.096923828125
2020-09-30,234.5943145751953
2020-10-01,234.0951690673828
2020-10-02,237.58914184570312
2020-10-05,234.5943145751953
2020-10-06,235.09344482421875
2020-10-07,233.096923828125
2020-10-08,238.61936950683594
2020-10-09,255.09310913085938
2020-10-12,254.5939178466797
2020-10-13,256.0915832519531
2020-10-14,259.5859375
2020-10-15,257.5891418457031
2020-10-16,255.09310913085938
2020-10-19,251.5987091064453
2020-10-20,247.6050567626953
2020-10-21,239.61778259277344
2020-10-22,243.6114501953125
2020-10-23,242.1138458251953
2020-10-26,238.12017822265625
2020-10-27,237.62098693847656
2020-10-28,229.134521484375
2020-10-29,232.62896728515625
2020-10-30,231.63055419921875
2020-11-02,235.1249542236328
2020-11-03,233.128173828125
2020-11-04,233.128173828125
2020-11-05,234.1265411376953
2020-11-06,230.6321258544922
2020-11-09,237.62098693847656
2020-11-10,235.62417602539062
2020-11-11,240.61622619628906
2020-11-12,243.6114501953125
2020-11-13,241.6146240234375
2020-11-16,240.11700439453125
2020-11-17,240.11700439453125
2020-11-18,238.61936950683594
2020-11-19,232.1297607421875
2020-11-20,229.134521484375
2020-11-23,225.1409149169922
2020-11-24,223.64329528808594
2020-11-25,224.64169311523438
2020-11-26,229.6337432861328
2020-11-27,228.13612365722656
2020-11-30,227.13771057128906
2020-12-01,228.13612365722656
2020-12-02,229.134521484375
2020-12-03,231.63055419921875
2020-12-04,233.128173828125
2020-12-07,229.134521484375
2020-12-08,226.63853454589844
2020-12-09,224.14247131347656
2020-12-10,224.64169311523438
2020-12-11,229.134521484375
2020-12-14,227.13771057128906
2020-12-15,227.63690185546875
2020-12-16,230.1329345703125
2020-12-17,230.1329345703125
2020-12-18,233.62738037109375
2020-12-21,229.134521484375
2020-12-22,228.13612365722656
2020-12-23,227.63690185546875
2020-12-24,230.1329345703125
2020-12-29,235.62417602539062
2020-12-30,234.62574768066406
2020-12-31,229.6337432861328
2021-01-04,235.1249542236328
2021-01-05,236.12338256835938
2021-01-06,235.1249542236328
2021-01-07,235.62417602539062
2021-01-08,234.62574768066406
2021-01-11,234.62574768066406
2021-01-12,229.6337432861328
2021-01-13,225.6400909423828
2021-01-14,234.62574768066406
2021-01-15,224.64169311523438
2021-01-18,230.1329345703125
2021-01-19,229.6337432861328
2021-01-20,233.62738037109375
2021-01-21,233.128173828125
2021-01-22,231.13134765625
2021-01-25,237.62098693847656
2021-01-26,238.12017822265625
2021-01-27,239.61778259277344
2021-01-28,248.104248046875
2021-01-29,247.6050567626953
2021-02-01,247.6050567626953
2021-02-02,248.104248046875
2021-02-03,258.5875549316406
2021-02-04,261.5827941894531
2021-02-05,264.5780334472656
2021-02-08,264.5780334472656
2021-02-09,267.5732727050781
2021-02-10,266.5748596191406
2021-02-11,264.6044921875
2021-02-12,266.1022644042969
2021-02-15,263.106689453125
2021-02-16,257.1156921386719
2021-02-17,256.6164245605469
2021-02-18,254.61936950683594
2021-02-19,252.62237548828125
2021-02-22,244.63433837890625
2021-02-23,246.63133239746094
2021-02-24,250.6253662109375
2021-02-25,251.62387084960938
2021-02-26,244.63433837890625
2021-03-01,246.63133239746094
2021-03-02,248.62832641601562
2021-03-03,249.1276092529297
2021-03-04,258.6134338378906
2021-03-05,267.60003662109375
2021-03-08,263.106689453125
2021-03-09,269.0977478027344
2021-03-10,264.6044921875
2021-03-11,261.10968017578125
2021-03-12,263.106689453125
2021-03-15,259.6119079589844
2021-03-16,259.6119079589844
2021-03-17,262.6074523925781
2021-03-18,263.106689453125
2021-03-19,257.61492919921875
2021-03-22,268.5984802246094
2021-03-23,271.0947265625
2021-03-24,262.6074523925781
2021-03-25,264.6044921875
2021-03-26,272.5924987792969
2021-03-29,271.593994140625
2021-03-30,268.0992126464844
2021-03-31,266.60150146484375
2021-04-01,266.60150146484375
2021-04-06,267.60003662109375
2021-04-07,270.5954895019531
2021-04-08,272.09326171875
2021-04-09,267.60003662109375
2021-04-12,270.09625244140625
2021-04-13,274.09027099609375
2021-04-14,273.5910339355469
2021-04-15,274.09027099609375
2021-04-16,272.09326171875
2021-04-19,272.5924987792969
2021-04-20,267.1007385253906
2021-04-21,263.6059265136719
2021-04-22,266.60150146484375
2021-04-23,267.1007385253906
2021-04-26,268.0992126464844
2021-04-27,266.1022644042969
2021-04-28,260.6104431152344
2021-04-29,259.6119079589844
2021-04-30,263.6059265136719
2021-05-04,265.6029968261719
2021-05-05,256.6164245605469
2021-05-06,257.61492919921875
2021-05-07,257.61492919921875
2021-05-10,254.61936950683594
2021-05-11,244.13507080078125
2021-05-12,248.1290740966797
2021-05-13,245.63282775878906
2021-05-14,250.12611389160156
2021-05-17,250.6253662109375
2021-05-18,254.61936950683594
2021-05-19,254.61936950683594
2021-05-20,259.6119079589844
2021-05-21,258.6134338378906
2021-05-24,257.61492919921875
2021-05-25,256.1172180175781
2021-05-26,259.6119079589844
2021-05-27,255.11862182617188
2021-05-28,254.61936950683594
2021-06-01,254.61936950683594
2021-06-02,253.1216278076172
2021-06-03,244.13507080078125
2021-06-04,248.62832641601562
2021-06-07,244.63433837890625
2021-06-08,249.1276092529297
2021-06-09,246.63133239746094
2021-06-10,244.63433837890625
2021-06-11,244.63433837890625
2021-06-14,246.132080078125
2021-06-15,248.62832641601562
2021-06-16,246.63133239746094
2021-06-17,248.1290740966797
2021-06-18,243.13656616210938
2021-06-21,244.13507080078125
2021-06-22,243.63580322265625
2021-06-23,243.13656616210938
2021-06-24,240.64028930664062
2021-06-25,242.63731384277344
2021-06-28,245.63282775878906
2021-06-29,244.63433837890625
2021-06-30,244.13507080078125
2021-07-01,247.13058471679688
2021-07-02,252.62237548828125
2021-07-05,253.1216278076172
2021-07-06,258.6134338378906
2021-07-07,268.5984802246094
2021-07-08,264.6044921875
2021-07-09,264.105224609375
2021-07-12,263.106689453125
2021-07-13,257.61492919921875
2021-07-14,252.1231231689453
2021-07-15,253.1216278076172
2021-07-16,255.61788940429688
2021-07-19,253.62091064453125
2021-07-20,254.61936950683594
2021-07-21,255.61788940429688
2021-07-22,253.1216278076172
2021-07-23,257.1156921386719
2021-07-26,253.1216278076172
2021-07-27,251.12461853027344
2021-07-28,248.62832641601562
2021-07-29,247.13058471679688
2021-07-30,251.12461853027344
2021-08-02,247.6298370361328
2021-08-03,249.62686157226562
2021-08-04,245.63282775878906
2021-08-05,248.62832641601562
2021-08-06,244.63433837890625
2021-08-09,247.6298370361328
2021-08-10,247.13058471679688
2021-08-11,252.1231231689453
2021-08-12,254.61936950683594
2021-08-13,253.62091064453125
2021-08-16,253.62091064453125
2021-08-17,255.11862182617188
2021-08-18,251.62387084960938
2021-08-19,248.62832641601562
2021-08-20,247.13058471679688
2021-08-23,246.63133239746094
2021-08-24,243.63580322265625
2021-08-25,244.13507080078125
2021-08-26,246.63133239746094
2021-08-27,245.63282775878906
2021-08-31,241.1395263671875
2021-09-01,244.63433837890625
2021-09-02,244.63433837890625
2021-09-03,246.132080078125
2021-09-06,248.62832641601562
2021-09-07,248.1290740966797
2021-09-08,248.1290740966797
2021-09-09,248.1290740966797
2021-09-10,247.6298370361328
2021-09-13,249.1276092529297
2021-09-14,248.1290740966797
2021-09-15,238.64324951171875
2021-09-16,243.13656616210938
2021-09-17,238.64324951171875
2021-09-20,233.1514892578125
2021-09-21,230.15594482421875
2021-09-22,219.671630859375
2021-09-23,226.16192626953125
2021-09-24,225.6626739501953
2021-09-27,227.65966796875
2021-09-28,227.65966796875
2021-09-29,226.6612091064453
2021-09-30,225.16343688964844
2021-10-01,225.16343688964844
2021-10-04,225.16343688964844
2021-10-05,224.16490173339844
2021-10-06,221.1693878173828
2021-10-07,217.67462158203125
2021-10-08,218.67311096191406
2021-10-11,217.17535400390625
2021-10-12,218.1738739013672
2021-10-13,219.17237854003906
2021-10-14,218.1738739013672
2021-10-15,218.67311096191406
2021-10-18,219.671630859375
2021-10-19,220.17088317871094
2021-10-20,222.66717529296875
2021-10-21,221.70262145996094
2021-10-22,223.69996643066406
2021-10-25,222.20199584960938
2021-10-26,221.70262145996094
2021-10-27,215.71070861816406
2021-10-28,212.21534729003906
2021-10-29,214.71202087402344
2021-11-01,214.71202087402344
2021-11-02,216.7093505859375
2021-11-03,210.71734619140625
2021-11-04,206.7227325439453
2021-11-05,212.21534729003906
2021-11-08,204.22608947753906
2021-11-09,208.72006225585938
2021-11-10,212.21534729003906
2021-11-11,211.7160186767578
2021-11-12,210.71734619140625
2021-11-15,208.220703125
2021-11-16,207.7213897705078
2021-11-17,205.22474670410156
2021-11-18,205.22474670410156
2021-11-19,204.7254180908203
2021-11-22,201.72943115234375
2021-11-23,203.2274169921875
2021-11-24,201.23008728027344
2021-11-25,198.53372192382812
2021-11-26,195.53775024414062
2021-11-29,194.1396026611328
2021-11-30,193.14093017578125
2021-12-01,196.93588256835938
2021-12-02,197.73480224609375
2021-12-03,198.93316650390625
2021-12-06,201.72943115234375
2021-12-07,205.22474670410156
2021-12-08,200.7307586669922
2021-12-09,199.73211669921875
2021-12-10,199.73211669921875
2021-12-13,198.33399963378906
2021-12-14,194.1396026611328
2021-12-15,193.14093017578125
2021-12-16,193.14093017578125
2021-12-17,193.74014282226562
2021-12-20,192.1422882080078
2021-12-21,194.73880004882812
2021-12-22,193.74014282226562
2021-12-23,195.13827514648438
2021-12-24,197.3353271484375
2021-12-29,200.2314453125
2021-12-30,201.23008728027344
2021-12-31,205.22474670410156
2022-01-04,207.22206115722656
2022-01-05,200.7307586669922
2022-01-06,200.2314453125
2022-01-07,203.7267303466797
2022-01-10,204.7254180908203
2022-01-11,199.73211669921875
2022-01-12,199.73211669921875
2022-01-13,200.7307586669922
2022-01-14,199.33262634277344
2022-01-17,197.3353271484375
2022-01-18,196.13693237304688
2022-01-19,197.13558959960938
2022-01-20,197.13558959960938
2022-01-21,196.336669921875
2022-01-24,195.13827514648438
2022-01-25,195.93719482421875
2022-01-26,187.1489715576172
2022-01-27,193.74014282226562
2022-01-28,190.34469604492188
2022-01-31,192.541748046875
2022-02-01,192.1422882080078
2022-02-02,191.34335327148438
2022-02-03,189.54579162597656
2022-02-04,189.94522094726562
2022-02-07,187.74819946289062
2022-02-08,189.34605407714844
2022-02-09,197.9345245361328
2022-02-10,201.72943115234375
2022-02-11,207.7213897705078
2022-02-14,202.72808837890625
2022-02-15,203.7267303466797
2022-02-16,202.72808837890625
2022-02-17,204.22608947753906
2022-02-18,206.7227325439453
2022-02-21,206.7227325439453
2022-02-22,206.7227325439453
2022-02-23,205.7240753173828
2022-02-24,202.228759765625
2022-02-25,206.7227325439453
2022-02-28,210.21803283691406
2022-03-01,206.7227325439453
2022-03-02,205.22474670410156
2022-03-03,191.34335327148438
2022-03-04,185.75086975097656
2022-03-07,182.95460510253906
2022-03-08,182.55516052246094
2022-03-09,186.35008239746094
2022-03-10,183.1805419921875
2022-03-11,186.57650756835938
2022-03-14,189.77264404296875
2022-03-15,185.97720336914062
2022-03-16,191.37074279785156
2022-03-17,190.1721649169922
2022-03-18,190.37193298339844
2022-03-21,192.3695526123047
2022-03-22,193.7678680419922
2022-03-23,194.16738891601562
2022-03-24,192.3695526123047
2022-03-25,195.56573486328125
2022-03-28,193.7678680419922
2022-03-29,195.365966796875
2022-03-30,194.7666778564453
2022-03-31,195.365966796875
2022-04-01,200.75949096679688
2022-04-04,202.25770568847656
2022-04-05,202.75711059570312
2022-04-06,199.76071166992188
2022-04-07,199.76071166992188
2022-04-08,200.26010131835938
2022-04-11,201.75830078125
2022-04-12,200.26010131835938
2022-04-13,207.75111389160156
2022-04-14,204.7547149658203
2022-04-19,202.75711059570312
2022-04-20,203.25650024414062
2022-04-21,202.75711059570312
2022-04-22,203.25650024414062
2022-04-25,202.75711059570312
2022-04-26,202.75711059570312
2022-04-27,204.2553253173828
2022-04-28,206.25291442871094
2022-04-29,204.7547149658203
2022-05-03,203.25650024414062
2022-05-04,203.25650024414062
2022-05-05,202.75711059570312
2022-05-06,201.25889587402344
2022-05-09,199.56092834472656
2022-05-10,204.7547149658203
2022-05-11,203.25650024414062
2022-05-12,203.25650024414062
2022-05-13,205.75352478027344
2022-05-16,203.75588989257812
2022-05-17,204.2553253173828
2022-05-18,205.75352478027344
2022-05-19,202.75711059570312
2022-05-20,201.25889587402344
2022-05-23,204.7547149658203
2022-05-24,203.25650024414062
2022-05-25,200.26010131835938
2022-05-26,198.76190185546875
2022-05-27,197.96286010742188
2022-05-30,200.26010131835938
2022-05-31,202.25770568847656
2022-06-01,203.25650024414062
2022-06-06,205.75352478027344
2022-06-07,205.25411987304688
2022-06-08,203.75588989257812
2022-06-09,205.25411987304688
2022-06-10,197.16380310058594
2022-06-13,193.1685791015625
2022-06-14,191.37074279785156
2022-06-15,192.3695526123047
2022-06-16,187.7750701904297
2022-06-17,188.5740966796875
2022-06-20,192.16978454589844
2022-06-21,201.25889587402344
2022-06-22,199.56092834472656
2022-06-23,195.96524047851562
2022-06-24,197.16380310058594
2022-06-27,200.75949096679688
2022-06-28,200.26010131835938
2022-06-29,200.26010131835938
2022-06-30,196.5645294189453
2022-07-01,200.75949096679688
2022-07-04,202.75711059570312
2022-07-05,200.75949096679688
2022-07-06,205.75352478027344
2022-07-07,204.7547149658203
2022-07-08,200.75949096679688
2022-07-11,200.26010131835938
2022-07-12,200.75949096679688
2022-07-13,201.75830078125
2022-07-14,198.5621337890625
2022-07-15,199.3611602783203
2022-07-18,200.26010131835938
2022-07-19,201.75830078125
2022-07-20,203.75588989257812
2022-07-21,203.75588989257812
2022-07-22,205.75352478027344
2022-07-25,207.25172424316406
2022-07-26,207.75111389160156
2022-07-27,206.7523193359375
2022-07-28,207.75111389160156
2022-07-29,210.2481231689453
2022-08-01,212.2457275390625
2022-08-02,208.74993896484375
2022-08-03,212.2457275390625
2022-08-04,210.7475128173828
2022-08-05,210.2481231689453
2022-08-08,210.7475128173828
2022-08-09,212.74513244628906
2022-08-10,211.24693298339844
2022-08-11,212.2457275390625
2022-08-12,211.74632263183594
2022-08-15,210.7475128173828
2022-08-16,214.2433624267578
2022-08-17,211.24693298339844
2022-08-18,208.74993896484375
2022-08-19,206.25291442871094
2022-08-22,203.75588989257812
2022-08-23,201.75830078125
2022-08-24,199.56092834472656
2022-08-25,196.7642822265625
2022-08-26,194.9664306640625
2022-08-30,198.16261291503906
2022-08-31,194.36715698242188
2022-09-01,192.16978454589844
2022-09-02,194.7666778564453
2022-09-05,192.3695526123047
2022-09-06,194.36715698242188
2022-09-07,196.16500854492188
2022-09-08,193.9676513671875
2022-09-09,197.56333923339844
2022-09-12,199.76071166992188
2022-09-13,197.16380310058594
2022-09-14,192.56930541992188
2022-09-15,192.3695526123047
2022-09-16,192.16978454589844
2022-09-20,190.77146911621094
2022-09-21,194.9664306640625
2022-09-22,198.96163940429688
2022-09-23,200.26010131835938
2022-09-26,196.7642822265625
2022-09-27,193.1685791015625
2022-09-28,194.56692504882812
2022-09-29,192.3695526123047
2022-09-30,194.9664306640625
2022-10-03,192.56930541992188
2022-10-04,194.56692504882812
2022-10-05,194.36715698242188
2022-10-06,194.7666778564453
2022-10-07,194.9664306640625
2022-10-10,193.56813049316406
2022-10-11,192.3695526123047
2022-10-12,191.9700164794922
2022-10-13,193.56813049316406
2022-10-14,192.3695526123047
2022-10-17,194.16738891601562
2022-10-18,193.7678680419922
2022-10-19,191.77027893066406
2022-10-20,186.6127471923828
2022-10-21,192.80653381347656
2022-10-24,193.60572814941406
2022-10-25,197.801513671875
2022-10-26,198.00131225585938
2022-10-27,198.60072326660156
2022-10-28,198.60072326660156
2022-10-31,199.7995147705078
2022-11-01,198.80052185058594
2022-11-02,199.00030517578125
2022-11-03,197.40191650390625
2022-11-04,200.2989959716797
2022-11-07,200.7985076904297
2022-11-08,201.29800415039062
2022-11-09,200.2989959716797
2022-11-10,204.2949981689453
2022-11-11,203.7954864501953
2022-11-14,205.7935028076172
2022-11-15,204.79449462890625
2022-11-16,205.29400634765625
2022-11-17,204.2949981689453
2022-11-18,209.78948974609375
2022-11-21,209.78948974609375
2022-11-22,209.78948974609375
2022-11-23,212.28697204589844
2022-11-24,213.28599548339844
2022-11-25,210.28897094726562
2022-11-28,208.7904815673828
2022-11-29,207.79148864746094
2022-11-30,206.79248046875
2022-12-01,210.28897094726562
2022-12-02,210.78846740722656
2022-12-05,211.2879638671875
2022-12-06,211.78746032714844
2022-12-07,212.28697204589844
2022-12-08,211.2879638671875
2022-12-09,213.7854766845703
2022-12-12,210.78846740722656
2022-12-13,212.28697204589844
2022-12-14,215.2839813232422
2022-12-15,216.78248596191406
2022-12-16,214.78448486328125
2022-12-19,216.28297424316406
2022-12-20,213.28599548339844
2022-12-21,212.28697204589844
2022-12-22,211.2879638671875
2022-12-23,209.28997802734375
2022-12-28,216.28297424316406
2022-12-29,215.2839813232422
2022-12-30,209.28997802734375
2023-01-03,212.78646850585938
2023-01-04,214.2849884033203
2023-01-05,218.2809600830078
2023-01-06,217.28196716308594
2023-01-09,213.28599548339844
2023-01-10,210.78846740722656
2023-01-11,217.78146362304688
2023-01-12,220.27896118164062
2023-01-13,220.7784423828125
2023-01-16,218.7804718017578
2023-01-17,217.78146362304688
2023-01-18,214.78448486328125
2023-01-19,212.78646850585938
2023-01-20,210.28897094726562
2023-01-23,209.28997802734375
2023-01-24,214.78448486328125
2023-01-25,212.78646850585938
2023-01-26,215.2839813232422
2023-01-27,213.28599548339844
