Date,DRX.L
2019-05-13,327.539794921875
2019-05-14,328.9361572265625
2019-05-15,327.1408386230469
2019-05-16,327.539794921875
2019-05-17,322.3534240722656
2019-05-20,321.55548095703125
2019-05-21,321.1565246582031
2019-05-22,316.369140625
2019-05-23,312.9779968261719
2019-05-24,312.9779968261719
2019-05-28,310.5842590332031
2019-05-29,305.796875
2019-05-30,297.81781005859375
2019-05-31,294.0278015136719
2019-06-03,293.22991943359375
2019-06-04,293.22991943359375
2019-06-05,291.0356140136719
2019-06-06,291.0356140136719
2019-06-07,301.60791015625
2019-06-10,296.4215393066406
2019-06-11,296.22198486328125
2019-06-12,289.0408630371094
2019-06-13,286.0487365722656
2019-06-14,287.4450988769531
2019-06-17,282.65765380859375
2019-06-18,291.4346008300781
2019-06-19,286.8467102050781
2019-06-20,291.4346008300781
2019-06-21,291.2351379394531
2019-06-24,274.47918701171875
2019-06-25,268.29534912109375
2019-06-26,267.896484375
2019-06-27,263.7073974609375
2019-06-28,259.5184631347656
2019-07-01,274.2796936035156
2019-07-02,266.10113525390625
2019-07-03,272.4844055175781
2019-07-04,268.29534912109375
2019-07-05,275.87548828125
2019-07-08,274.8780822753906
2019-07-09,275.27703857421875
2019-07-10,279.66552734375
2019-07-11,284.4530029296875
2019-07-12,279.46600341796875
2019-07-15,277.2718505859375
2019-07-16,278.2691955566406
2019-07-17,277.4713134765625
2019-07-18,274.6786193847656
2019-07-19,279.06707763671875
2019-07-22,279.06707763671875
2019-07-23,286.0487365722656
2019-07-24,302.80474853515625
2019-07-25,298.017333984375
2019-07-26,304.60003662109375
2019-07-29,306.19586181640625
2019-07-30,302.206298828125
2019-07-31,301.60791015625
2019-08-01,303.4031982421875
2019-08-02,304.20098876953125
2019-08-05,294.22723388671875
2019-08-06,286.0487365722656
2019-08-07,283.8545227050781
2019-08-08,279.66552734375
2019-08-09,276.2743835449219
2019-08-12,272.88336181640625
2019-08-13,274.2796936035156
2019-08-14,267.2980041503906
2019-08-15,266.5001220703125
2019-08-16,268.09588623046875
2019-08-19,269.8911437988281
2019-08-20,269.8911437988281
2019-08-21,269.2928161621094
2019-08-22,268.09588623046875
2019-08-23,266.3006286621094
2019-08-27,270.6890869140625
2019-08-28,268.8938293457031
2019-08-29,268.6943359375
2019-08-30,269.2928161621094
2019-09-02,268.6943359375
2019-09-03,270.48956298828125
2019-09-04,268.09588623046875
2019-09-05,268.6943359375
2019-09-06,267.6969299316406
2019-09-09,271.0880432128906
2019-09-10,280.064453125
2019-09-11,292.0330505371094
2019-09-12,296.6209716796875
2019-09-13,300.0120544433594
2019-09-16,301.80731201171875
2019-09-17,294.6261901855469
2019-09-18,289.24029541015625
2019-09-19,284.91473388671875
2019-09-20,291.099853515625
2019-09-23,279.72723388671875
2019-09-24,278.13104248046875
2019-09-25,274.7392272949219
2019-09-26,277.3330383300781
2019-09-27,274.9387512207031
2019-09-30,275.537353515625
2019-10-01,274.3402404785156
2019-10-02,261.37139892578125
2019-10-03,250.39779663085938
2019-10-04,285.1142578125
2019-10-07,283.1191101074219
2019-10-08,275.7368469238281
2019-10-09,265.16229248046875
2019-10-10,266.3594055175781
2019-10-11,292.49658203125
2019-10-14,288.3065490722656
2019-10-15,299.0806884765625
2019-10-16,294.29217529296875
2019-10-17,294.29217529296875
2019-10-18,303.27069091796875
2019-10-21,307.2610168457031
2019-10-22,306.0639343261719
2019-10-23,312.84765625
2019-10-24,304.4677429199219
2019-10-25,297.883544921875
2019-10-28,307.0614929199219
2019-10-29,297.2850646972656
2019-10-30,301.8739929199219
2019-10-31,296.0878601074219
2019-11-01,298.0830993652344
2019-11-04,297.0854797363281
2019-11-05,290.3019104003906
2019-11-06,287.70806884765625
2019-11-07,284.7152099609375
2019-11-08,279.72723388671875
2019-11-11,280.3257751464844
2019-11-12,293.4941711425781
2019-11-13,289.30419921875
2019-11-14,284.7152099609375
2019-11-15,289.5037536621094
2019-11-18,295.4893798828125
2019-11-19,284.91473388671875
2019-11-20,282.7200012207031
2019-11-21,281.3233947753906
2019-11-22,281.3233947753906
2019-11-25,287.1094970703125
2019-11-26,285.912353515625
2019-11-27,289.7032165527344
2019-11-28,286.3114318847656
2019-11-29,278.3305969238281
2019-12-02,273.3426208496094
2019-12-03,271.9459533691406
2019-12-04,278.13104248046875
2019-12-05,281.1239013671875
2019-12-06,288.50616455078125
2019-12-09,294.69122314453125
2019-12-10,296.6864929199219
2019-12-11,294.89080810546875
2019-12-12,294.4917297363281
2019-12-13,312.64813232421875
2019-12-16,321.2274475097656
2019-12-17,321.4269714355469
2019-12-18,325.4173889160156
2019-12-19,333.3981628417969
2019-12-20,327.61212158203125
2019-12-23,328.4101867675781
2019-12-24,324.81878662109375
2019-12-27,319.6313171386719
2019-12-30,315.8404235839844
2019-12-31,313.24664306640625
2020-01-02,311.4509582519531
2020-01-03,308.65765380859375
2020-01-06,306.263427734375
2020-01-07,301.4749450683594
2020-01-08,300.2778625488281
2020-01-09,296.4869689941406
2020-01-10,289.1046447753906
2020-01-13,290.5013427734375
2020-01-14,292.49658203125
2020-01-15,288.7056579589844
2020-01-16,284.7152099609375
2020-01-17,281.3233947753906
2020-01-20,286.5109558105469
2020-01-21,281.1239013671875
2020-01-22,282.1214904785156
2020-01-23,280.12628173828125
2020-01-24,278.3305969238281
2020-01-27,277.3330383300781
2020-01-28,281.3233947753906
2020-01-29,280.3257751464844
2020-01-30,271.1479187011719
2020-01-31,271.347412109375
2020-02-03,281.3233947753906
2020-02-04,285.3138427734375
2020-02-05,290.10235595703125
2020-02-06,298.0830993652344
2020-02-07,288.50616455078125
2020-02-10,288.90521240234375
2020-02-11,290.3019104003906
2020-02-12,294.69122314453125
2020-02-13,291.29937744140625
2020-02-14,286.71044921875
2020-02-17,294.4917297363281
2020-02-18,293.0950927734375
2020-02-19,284.5158386230469
2020-02-20,281.722412109375
2020-02-21,276.7344665527344
2020-02-24,263.96514892578125
2020-02-25,261.171875
2020-02-26,259.1766662597656
2020-02-27,261.7704772949219
2020-02-28,269.35223388671875
2020-03-02,259.9747314453125
2020-03-03,265.9603576660156
2020-03-04,267.3570251464844
2020-03-05,260.97235107421875
2020-03-06,258.9771423339844
2020-03-09,242.8159942626953
2020-03-10,231.64288330078125
2020-03-11,217.87599182128906
2020-03-12,188.84580993652344
2020-03-13,186.75086975097656
2020-03-16,185.55374145507812
2020-03-17,175.97677612304688
2020-03-18,154.62814331054688
2020-03-19,142.45736694335938
2020-03-20,133.57872009277344
2020-03-23,126.09673309326172
2020-03-24,134.17730712890625
2020-03-25,155.72547912597656
2020-03-26,156.02474975585938
2020-03-27,156.8227996826172
2020-03-30,148.84201049804688
2020-03-31,153.33123779296875
2020-04-01,158.51873779296875
2020-04-02,159.11732482910156
2020-04-03,174.28085327148438
2020-04-06,169.5921173095703
2020-04-07,175.17869567871094
2020-04-08,185.054931640625
2020-04-09,199.52017211914062
2020-04-14,195.52972412109375
2020-04-15,184.65591430664062
2020-04-16,185.55374145507812
2020-04-17,190.94078063964844
2020-04-20,198.5225372314453
2020-04-21,196.82662963867188
2020-04-22,228.25103759765625
2020-04-23,206.98834228515625
2020-04-24,201.39947509765625
2020-04-27,190.8204803466797
2020-04-28,205.19190979003906
2020-04-29,212.57723999023438
2020-04-30,208.38555908203125
2020-05-01,201.00025939941406
2020-05-04,196.2097930908203
2020-05-05,201.7986602783203
2020-05-06,199.40345764160156
2020-05-07,202.39747619628906
2020-05-11,199.60302734375
2020-05-12,201.00025939941406
2020-05-13,201.39947509765625
2020-05-14,196.6090087890625
2020-05-15,198.20582580566406
2020-05-18,207.78675842285156
2020-05-19,204.99232482910156
2020-05-20,203.19589233398438
2020-05-21,205.39154052734375
2020-05-22,200.00221252441406
2020-05-26,208.984375
2020-05-27,215.37167358398438
2020-05-28,220.56134033203125
2020-05-29,209.9823760986328
2020-06-01,222.1581573486328
2020-06-02,221.35977172851562
2020-06-03,223.55538940429688
2020-06-04,221.9585723876953
2020-06-05,237.9268035888672
2020-06-08,231.93870544433594
2020-06-09,222.9565887451172
2020-06-10,222.55735778808594
2020-06-11,213.3756561279297
2020-06-12,211.97837829589844
2020-06-15,226.5494384765625
2020-06-16,229.54347229003906
2020-06-17,234.53355407714844
2020-06-18,232.7371063232422
2020-06-19,231.73912048339844
2020-06-22,230.7410888671875
2020-06-23,232.33790588378906
2020-06-24,230.14230346679688
2020-06-25,225.55142211914062
2020-06-26,222.75698852539062
2020-06-29,254.69345092773438
2020-06-30,256.68951416015625
2020-07-01,255.29226684570312
2020-07-02,261.4800109863281
2020-07-03,269.4641418457031
2020-07-06,269.0648498535156
2020-07-07,259.28436279296875
2020-07-08,257.0887145996094
2020-07-09,251.4998016357422
2020-07-10,259.48394775390625
2020-07-13,263.6756286621094
2020-07-14,258.08673095703125
2020-07-15,251.89901733398438
2020-07-16,254.49388122558594
2020-07-17,258.48590087890625
2020-07-20,263.07684326171875
2020-07-21,270.2624816894531
2020-07-22,269.4641418457031
2020-07-23,270.4620666503906
2020-07-24,274.45416259765625
2020-07-27,267.6676330566406
2020-07-28,270.8612976074219
2020-07-29,275.2525634765625
2020-07-30,271.6597595214844
2020-07-31,279.4442138671875
2020-08-03,280.6418762207031
2020-08-04,284.03515625
2020-08-05,288.2267761230469
2020-08-06,289.42437744140625
2020-08-07,292.817626953125
2020-08-10,294.81365966796875
2020-08-11,297.2088928222656
2020-08-12,298.0072937011719
2020-08-13,293.41644287109375
2020-08-14,289.42437744140625
2020-08-17,289.82354736328125
2020-08-18,286.0311279296875
2020-08-19,283.4363098144531
2020-08-20,276.91571044921875
2020-08-21,280.5094299316406
2020-08-24,280.5094299316406
2020-08-25,277.3149719238281
2020-08-26,280.30975341796875
2020-08-27,279.7107849121094
2020-08-28,279.7107849121094
2020-09-01,278.3132629394531
2020-09-02,282.5059509277344
2020-09-03,277.9139404296875
2020-09-04,266.7334899902344
2020-09-07,281.30804443359375
2020-09-08,278.1136169433594
2020-09-09,274.1205749511719
2020-09-10,275.7177734375
2020-09-11,274.3202209472656
2020-09-14,274.1205749511719
2020-09-15,279.5111389160156
2020-09-16,279.5111389160156
2020-09-17,275.51812744140625
2020-09-18,277.9139404296875
2020-09-21,264.337646484375
2020-09-22,265.73529052734375
2020-09-23,263.13983154296875
2020-09-24,254.55482482910156
2020-09-25,259.94537353515625
2020-09-28,263.5390930175781
2020-09-29,263.3394470214844
2020-09-30,265.73529052734375
2020-10-01,267.93145751953125
2020-10-02,269.5286865234375
2020-10-05,279.1119079589844
2020-10-06,282.3063049316406
2020-10-07,286.6985778808594
2020-10-08,285.5007019042969
2020-10-09,290.691650390625
2020-10-12,295.48321533203125
2020-10-13,288.09613037109375
2020-10-14,293.4866943359375
2020-10-15,292.8877868652344
2020-10-16,296.88079833984375
2020-10-19,295.48321533203125
2020-10-20,301.0733947753906
2020-10-21,297.4797668457031
2020-10-22,296.88079833984375
2020-10-23,301.8720397949219
2020-10-26,297.8790283203125
2020-10-27,295.08392333984375
2020-10-28,291.8895263671875
2020-10-29,286.0996398925781
2020-10-30,295.2835998535156
2020-11-02,289.4936828613281
2020-11-03,299.276611328125
2020-11-04,307.06298828125
2020-11-05,308.2608337402344
2020-11-06,301.6724548339844
2020-11-09,307.4622497558594
2020-11-10,306.2643737792969
2020-11-11,309.85809326171875
2020-11-12,320.4395751953125
2020-11-13,321.8371276855469
2020-11-16,328.8249206542969
2020-11-17,334.0158386230469
2020-11-18,331.42041015625
2020-11-19,321.6374816894531
2020-11-20,317.0455322265625
2020-11-23,321.43780517578125
2020-11-24,333.6165771484375
2020-11-25,339.206787109375
2020-11-26,340.2049560546875
2020-11-27,342.80047607421875
2020-11-30,327.82666015625
2020-12-01,330.0228271484375
2020-12-02,334.4151611328125
2020-12-03,340.2049560546875
2020-12-04,336.0123596191406
2020-12-07,323.8336486816406
2020-12-08,329.42388916015625
2020-12-09,336.4116516113281
2020-12-10,333.21722412109375
2020-12-11,329.42388916015625
2020-12-14,329.6235656738281
2020-12-15,338.4081726074219
2020-12-16,346.7934875488281
2020-12-17,352.38372802734375
2020-12-18,347.3924255371094
2020-12-21,339.0071716308594
2020-12-22,350.18756103515625
2020-12-23,366.3592834472656
2020-12-24,370.352294921875
2020-12-29,381.73236083984375
2020-12-30,376.9407653808594
2020-12-31,374.34527587890625
2021-01-04,382.13165283203125
2021-01-05,385.7253112792969
2021-01-06,394.70965576171875
2021-01-07,396.9058532714844
2021-01-08,392.3138427734375
2021-01-11,385.7253112792969
2021-01-12,384.92681884765625
2021-01-13,382.73065185546875
2021-01-14,385.925048828125
2021-01-15,386.3243713378906
2021-01-18,384.5275573730469
2021-01-19,382.73065185546875
2021-01-20,385.925048828125
2021-01-21,387.721923828125
2021-01-22,390.1177062988281
2021-01-25,374.34527587890625
2021-01-26,367.95648193359375
2021-01-27,361.36798095703125
2021-01-28,370.352294921875
2021-01-29,372.9477844238281
2021-02-01,375.5431823730469
2021-02-02,380.933837890625
2021-02-03,385.32611083984375
2021-02-04,385.7253112792969
2021-02-05,386.7236328125
2021-02-08,390.51702880859375
2021-02-09,387.721923828125
2021-02-10,400.4996032714844
2021-02-11,401.2981872558594
2021-02-12,393.1124572753906
2021-02-15,398.1037292480469
2021-02-16,392.3138427734375
2021-02-17,385.1264343261719
2021-02-18,380.5345458984375
2021-02-19,387.5223083496094
2021-02-22,375.9425048828125
2021-02-23,387.1229248046875
2021-02-24,394.3104553222656
2021-02-25,380.734130859375
2021-02-26,381.53277587890625
2021-03-01,381.73236083984375
2021-03-02,386.92333984375
2021-03-03,379.73590087890625
2021-03-04,374.1456604003906
2021-03-05,357.7742919921875
2021-03-08,366.3592834472656
2021-03-09,372.5484619140625
2021-03-10,371.7498779296875
2021-03-11,370.55194091796875
2021-03-12,374.34527587890625
2021-03-15,405.89013671875
2021-03-16,418.26849365234375
2021-03-17,414.0757751464844
2021-03-18,413.27728271484375
2021-03-19,410.2825012207031
2021-03-22,413.4769287109375
2021-03-23,411.4803161621094
2021-03-24,430.2475280761719
2021-03-25,439.2318420410156
2021-03-26,450.21258544921875
2021-03-29,437.0356750488281
2021-03-30,429.448974609375
2021-03-31,419.2667236328125
2021-04-01,416.8709411621094
2021-04-06,408.685302734375
2021-04-07,414.4751281738281
2021-04-08,418.26849365234375
2021-04-09,414.0757751464844
2021-04-12,412.67828369140625
2021-04-13,412.67828369140625
2021-04-14,410.08282470703125
2021-04-15,409.08453369140625
2021-04-16,406.4891052246094
2021-04-19,413.87615966796875
2021-04-20,419.86572265625
2021-04-21,421.26324462890625
2021-04-22,414.5763244628906
2021-04-23,413.577880859375
2021-04-26,402.5943298339844
2021-04-27,399.399169921875
2021-04-28,396.80303955078125
2021-04-29,402.5943298339844
2021-04-30,407.9862365722656
2021-05-04,401.5958557128906
2021-05-05,400.9967346191406
2021-05-06,394.4067077636719
2021-05-07,403.3931579589844
2021-05-10,401.3961486816406
2021-05-11,393.80755615234375
2021-05-12,399.5988464355469
2021-05-13,404.3916320800781
2021-05-14,429.3540954589844
2021-05-17,434.1468505859375
2021-05-18,434.7459716796875
2021-05-19,440.5372619628906
2021-05-20,451.720458984375
2021-05-21,450.322509765625
2021-05-24,442.7339172363281
2021-05-25,442.3345642089844
2021-05-26,442.1348571777344
2021-05-27,437.941162109375
2021-05-28,435.14532470703125
2021-06-01,441.53582763671875
2021-06-02,447.1273498535156
2021-06-03,445.72943115234375
2021-06-04,441.53582763671875
2021-06-07,453.5177307128906
2021-06-08,447.7264709472656
2021-06-09,443.9321594238281
2021-06-10,443.3330383300781
2021-06-11,439.3390808105469
2021-06-14,447.3270568847656
2021-06-15,438.3406066894531
2021-06-16,433.1483154296875
2021-06-17,427.1573486328125
2021-06-18,429.3540954589844
2021-06-21,429.7535095214844
2021-06-22,434.3465270996094
2021-06-23,441.9351501464844
2021-06-24,428.9547119140625
2021-06-25,423.5627746582031
2021-06-28,434.3465270996094
2021-06-29,433.7474670410156
2021-06-30,423.5627746582031
2021-07-01,425.959228515625
2021-07-02,423.36309814453125
2021-07-05,421.5658264160156
2021-07-06,429.3540954589844
2021-07-07,430.7519226074219
2021-07-08,425.959228515625
2021-07-09,427.7565002441406
2021-07-12,428.5552978515625
2021-07-13,429.3540954589844
2021-07-14,420.5672912597656
2021-07-15,418.7699890136719
2021-07-16,416.97271728515625
2021-07-19,397.20245361328125
2021-07-20,394.0072937011719
2021-07-21,410.3826599121094
2021-07-22,407.9862365722656
2021-07-23,411.980224609375
2021-07-26,424.361572265625
2021-07-27,429.3540954589844
2021-07-28,429.3540954589844
2021-07-29,419.36907958984375
2021-07-30,402.3946838378906
2021-08-02,398.8000183105469
2021-08-03,393.20843505859375
2021-08-04,395.0057678222656
2021-08-05,399.7985534667969
2021-08-06,403.1934509277344
2021-08-09,407.5868225097656
2021-08-10,411.5807800292969
2021-08-11,416.5733642578125
2021-08-12,417.9711608886719
2021-08-13,421.3660888671875
2021-08-16,425.360107421875
2021-08-17,427.3570251464844
2021-08-18,429.3540954589844
2021-08-19,423.1634216308594
2021-08-20,415.7745361328125
2021-08-23,406.9877624511719
2021-08-24,414.7759704589844
2021-08-25,416.7730712890625
2021-08-26,411.85455322265625
2021-08-27,416.847900390625
2021-08-31,414.2513427734375
2021-09-01,419.4444580078125
2021-09-02,422.24078369140625
2021-09-03,426.2354431152344
2021-09-06,432.2275085449219
2021-09-07,430.8294372558594
2021-09-08,420.243408203125
2021-09-09,418.84527587890625
2021-09-10,412.2540283203125
2021-09-13,424.1213073730469
2021-09-14,435.42327880859375
2021-09-15,438.01995849609375
2021-09-16,476.36907958984375
2021-09-17,474.9709777832031
2021-09-20,490.15081787109375
2021-09-21,502.3346862792969
2021-09-22,489.35186767578125
2021-09-23,491.9484558105469
2021-09-24,492.1481628417969
2021-09-27,500.3373718261719
2021-09-28,487.5543212890625
2021-09-29,487.5543212890625
2021-09-30,481.1627197265625
2021-10-01,495.14422607421875
2021-10-04,499.8380126953125
2021-10-05,498.939208984375
2021-10-06,495.3439636230469
2021-10-07,495.3439636230469
2021-10-08,509.325439453125
2021-10-11,482.36114501953125
2021-10-12,487.5543212890625
2021-10-13,490.15081787109375
2021-10-14,496.9418640136719
2021-10-15,531.2962646484375
2021-10-18,539.2858276367188
2021-10-19,553.2672119140625
2021-10-20,549.2725830078125
2021-10-21,539.7850952148438
2021-10-22,532.2950439453125
2021-10-25,527.8009643554688
2021-10-26,524.8050537109375
2021-10-27,529.2990112304688
2021-10-28,529.79833984375
2021-10-29,529.79833984375
2021-11-01,537.7877197265625
2021-11-02,549.7717895507812
2021-11-03,551.2698364257812
2021-11-04,559.7586059570312
2021-11-05,543.77978515625
2021-11-08,548.773193359375
2021-11-09,539.2858276367188
2021-11-10,540.7838134765625
2021-11-11,542.7811279296875
2021-11-12,543.280517578125
2021-11-15,547.2752075195312
2021-11-16,539.7850952148438
2021-11-17,549.2725830078125
2021-11-18,568.7467651367188
2021-11-19,574.73876953125
2021-11-22,585.7242431640625
2021-11-23,574.2393798828125
2021-11-24,577.73486328125
2021-11-25,583.2275390625
2021-11-26,564.2527465820312
2021-11-29,565.2513427734375
2021-11-30,549.2725830078125
2021-12-01,600.2050170898438
2021-12-02,577.73486328125
2021-12-03,578.234130859375
2021-12-06,583.2275390625
2021-12-07,580.2315063476562
2021-12-08,589.718994140625
2021-12-09,587.22216796875
2021-12-10,581.230224609375
2021-12-13,573.7400512695312
2021-12-14,576.7362060546875
2021-12-15,585.2249755859375
2021-12-16,584.7255249023438
2021-12-17,588.220947265625
2021-12-20,588.7203369140625
2021-12-21,599.2064208984375
2021-12-22,597.2091064453125
2021-12-23,599.7057495117188
2021-12-24,595.7109985351562
2021-12-29,610.1918334960938
2021-12-30,610.6911010742188
2021-12-31,604.1998291015625
2022-01-04,613.6871948242188
2022-01-05,602.7017822265625
2022-01-06,592.2156372070312
2022-01-07,595.7109985351562
2022-01-10,589.2196044921875
2022-01-11,590.2183837890625
2022-01-12,581.7294921875
2022-01-13,588.220947265625
2022-01-14,601.7030639648438
2022-01-17,615.1852416992188
2022-01-18,585.7242431640625
2022-01-19,583.2275390625
2022-01-20,595.7109985351562
2022-01-21,572.2421264648438
2022-01-24,562.7546997070312
2022-01-25,583.2275390625
2022-01-26,598.207763671875
2022-01-27,593.7137451171875
2022-01-28,596.2103881835938
2022-01-31,600.2050170898438
2022-02-01,611.6898803710938
2022-02-02,607.1959228515625
2022-02-03,609.193115234375
2022-02-04,600.2050170898438
2022-02-07,606.1971435546875
2022-02-08,613.1878662109375
2022-02-09,631.1640625
2022-02-10,641.6502685546875
2022-02-11,639.153564453125
2022-02-14,630.1654052734375
2022-02-15,625.1719360351562
2022-02-16,613.6871948242188
2022-02-17,613.6871948242188
2022-02-18,618.6806640625
2022-02-21,626.170654296875
2022-02-22,627.668701171875
2022-02-23,629.666015625
2022-02-24,624.6726684570312
2022-02-25,663.1217651367188
2022-02-28,705.066162109375
2022-03-01,647.1428833007812
2022-03-02,670.6118774414062
2022-03-03,649.6395874023438
2022-03-04,677.1032104492188
2022-03-07,682.595947265625
2022-03-08,707.0635375976562
2022-03-09,716.0516357421875
2022-03-10,719.5469970703125
2022-03-11,703.5681762695312
2022-03-14,688.5880126953125
2022-03-15,700.5720825195312
2022-03-16,683.5946044921875
2022-03-17,715.052978515625
2022-03-18,725.0397338867188
2022-03-21,728.0358276367188
2022-03-22,722.5430297851562
2022-03-23,717.549560546875
2022-03-24,709.0608520507812
2022-03-25,769.4808349609375
2022-03-28,766.9841918945312
2022-03-29,761.491455078125
2022-03-30,774.4743041992188
2022-03-31,784.9605102539062
2022-04-01,774.4743041992188
2022-04-04,804.4345703125
2022-04-05,824.9075317382812
2022-04-06,830.4002685546875
2022-04-07,819.4147338867188
2022-04-08,810.4266357421875
2022-04-11,801.93798828125
2022-04-12,781.96435546875
2022-04-13,793.44921875
2022-04-14,796.9445190429688
2022-04-19,787.9564208984375
2022-04-20,798.9418334960938
2022-04-21,785.9590454101562
2022-04-22,780.4663696289062
2022-04-25,783.961669921875
2022-04-26,793.44921875
2022-04-27,825.9061279296875
2022-04-28,808.5397338867188
2022-04-29,807.04150390625
2022-05-03,812.03564453125
2022-05-04,797.0534057617188
2022-05-05,803.0462646484375
2022-05-06,795.55517578125
2022-05-09,774.0806884765625
2022-05-10,774.0806884765625
2022-05-11,772.0830688476562
2022-05-12,772.0830688476562
2022-05-13,748.6109008789062
2022-05-16,775.0794067382812
2022-05-17,786.0664672851562
2022-05-18,807.5409545898438
2022-05-19,795.0557861328125
2022-05-20,797.5527954101562
2022-05-23,811.036865234375
2022-05-24,699.1696166992188
2022-05-25,716.1494750976562
2022-05-26,683.6880493164062
2022-05-27,655.2218627929688
2022-05-30,659.2171630859375
2022-05-31,672.7011108398438
2022-06-01,692.1780395507812
2022-06-06,718.1471557617188
2022-06-07,707.16015625
2022-06-08,692.6774291992188
2022-06-09,684.1874389648438
2022-06-10,673.2005004882812
2022-06-13,631.7496948242188
2022-06-14,620.263427734375
2022-06-15,621.7615966796875
2022-06-16,598.7889404296875
2022-06-17,601.2859497070312
2022-06-20,642.2372436523438
2022-06-21,637.2431640625
2022-06-22,670.2041015625
2022-06-23,659.7164306640625
2022-06-24,653.7235107421875
2022-06-27,639.2409057617188
2022-06-28,641.2384643554688
2022-06-29,644.7342529296875
2022-06-30,642.2372436523438
2022-07-01,658.7176513671875
2022-07-04,646.73193359375
2022-07-05,636.2444458007812
2022-07-06,623.7591552734375
2022-07-07,670.7034912109375
2022-07-08,656.7200317382812
2022-07-11,696.1731567382812
2022-07-12,694.1755981445312
2022-07-13,711.6547241210938
2022-07-14,712.1542358398438
2022-07-15,725.6382446289062
2022-07-18,748.1115112304688
2022-07-19,752.606201171875
2022-07-20,740.620361328125
2022-07-21,742.6181030273438
2022-07-22,741.6192626953125
2022-07-25,753.1056518554688
2022-07-26,767.58837890625
2022-07-27,765.0913696289062
2022-07-28,765.5908203125
2022-07-29,783.5694580078125
2022-08-01,792.059326171875
2022-08-02,782.0712280273438
2022-08-03,767.0889892578125
2022-08-04,765.5908203125
2022-08-05,759.0985107421875
2022-08-08,767.0889892578125
2022-08-09,778.0758666992188
2022-08-10,735.126953125
2022-08-11,700.1685180664062
2022-08-12,722.6417846679688
2022-08-15,735.6263427734375
2022-08-16,744.6156616210938
2022-08-17,732.6298217773438
2022-08-18,728.6347045898438
2022-08-19,734.1281127929688
2022-08-22,729.1340942382812
2022-08-23,731.1316528320312
2022-08-24,737.6239624023438
2022-08-25,715.7314453125
2022-08-26,705.7422485351562
2022-08-30,669.7808227539062
2022-08-31,635.3177490234375
2022-09-01,654.2974243164062
2022-09-02,660.79052734375
2022-09-05,660.291015625
2022-09-06,651.3006591796875
2022-09-07,690.2587890625
2022-09-08,731.71435546875
2022-09-09,748.6961059570312
2022-09-12,749.1954345703125
2022-09-13,729.2169799804688
2022-09-14,710.7368774414062
2022-09-15,701.2470703125
2022-09-16,689.7593994140625
2022-09-20,682.766845703125
2022-09-21,715.2320556640625
2022-09-22,703.7443237304688
2022-09-23,687.7615356445312
2022-09-26,666.2845458984375
2022-09-27,622.831298828125
2022-09-28,636.3168334960938
2022-09-29,606.3489379882812
2022-09-30,599.8558959960938
2022-10-03,601.853759765625
2022-10-04,570.387451171875
2022-10-05,557.9009399414062
2022-10-06,541.9180908203125
2022-10-07,559.3994140625
2022-10-10,531.9288330078125
2022-10-11,523.9374389648438
2022-10-12,510.9513854980469
2022-10-13,502.9599914550781
2022-10-14,516.9449462890625
2022-10-17,528.4325561523438
2022-10-18,507.45513916015625
2022-10-19,497.86541748046875
2022-10-20,486.877197265625
2022-10-21,472.8922424316406
2022-10-24,492.0716552734375
2022-10-25,506.4561767578125
2022-10-26,511.95025634765625
2022-10-27,495.2682189941406
2022-10-28,511.4508056640625
2022-10-31,520.441162109375
2022-11-01,539.4207763671875
2022-11-02,537.9224243164062
2022-11-03,538.9213256835938
2022-11-04,539.4207763671875
2022-11-07,531.9288330078125
2022-11-08,534.9256591796875
2022-11-09,536.9234008789062
2022-11-10,559.3994140625
2022-11-11,543.9159545898438
2022-11-14,546.9126586914062
2022-11-15,563.3950805664062
2022-11-16,569.388671875
2022-11-17,600.3553466796875
2022-11-18,618.3359985351562
2022-11-21,620.8333740234375
2022-11-22,625.3285522460938
2022-11-23,621.832275390625
2022-11-24,610.3446655273438
2022-11-25,614.34033203125
2022-11-28,594.8612060546875
2022-11-29,589.3671875
2022-11-30,606.848388671875
2022-12-01,615.8386840820312
2022-12-02,615.8386840820312
2022-12-05,618.8355102539062
2022-12-06,615.8386840820312
2022-12-07,619.3349609375
2022-12-08,612.3424682617188
2022-12-09,603.3521118164062
2022-12-12,618.8355102539062
2022-12-13,613.8408813476562
2022-12-14,625.8280639648438
2022-12-15,645.3070678710938
2022-12-16,637.815185546875
2022-12-19,621.3328857421875
2022-12-20,660.291015625
2022-12-21,674.775390625
2022-12-22,685.7636108398438
2022-12-23,700.7474975585938
2022-12-28,707.7401123046875
2022-12-29,700.7474975585938
2022-12-30,702.2459106445312
2023-01-03,670.77978515625
2023-01-04,632.8204956054688
2023-01-05,650.8012084960938
2023-01-06,644.8076171875
2023-01-09,631.3221435546875
2023-01-10,639.3135986328125
2023-01-11,647.3049926757812
2023-01-12,664.2866821289062
2023-01-13,670.77978515625
2023-01-16,667.283447265625
2023-01-17,648.8033447265625
2023-01-18,644.3081665039062
2023-01-19,653.2985229492188
2023-01-20,673.7765502929688
2023-01-23,659.2921752929688
2023-01-24,658.2930908203125
2023-01-25,657.2942504882812
2023-01-26,641.8108520507812
2023-01-27,636.3168334960938
2023-01-30,628.3253173828125
2023-01-31,645.3070678710938
2023-02-01,648.3038940429688
2023-02-02,657.7937622070312
2023-02-03,628.8248291015625
