Date,RTO.L
2019-05-10,382.15301513671875
2019-05-13,381.25384521484375
2019-05-14,382.45269775390625
2019-05-15,384.55078125
2019-05-16,390.7452087402344
2019-05-17,386.6489562988281
2019-05-20,385.35009765625
2019-05-21,382.65252685546875
2019-05-22,384.8505554199219
2019-05-23,379.0557861328125
2019-05-24,379.6553039550781
2019-05-28,374.26019287109375
2019-05-29,372.3619079589844
2019-05-30,378.05670166015625
2019-05-31,374.65985107421875
2019-06-03,372.96136474609375
2019-06-04,369.96405029296875
2019-06-05,374.7597351074219
2019-06-06,371.6625061035156
2019-06-07,378.1566467285156
2019-06-10,380.4545593261719
2019-06-11,383.05224609375
2019-06-12,386.44915771484375
2019-06-13,384.1512145996094
2019-06-14,389.4464111328125
2019-06-17,390.8451232910156
2019-06-18,395.8405456542969
2019-06-19,391.24481201171875
2019-06-20,397.63897705078125
2019-06-21,393.8424377441406
2019-06-24,401.035888671875
2019-06-25,398.2384033203125
2019-06-26,396.9395446777344
2019-06-27,393.8424377441406
2019-06-28,397.139404296875
2019-07-01,395.6407775878906
2019-07-02,405.33197021484375
2019-07-03,411.1266784667969
2019-07-04,409.6280517578125
2019-07-05,407.6298522949219
2019-07-08,409.1285095214844
2019-07-09,409.42822265625
2019-07-10,413.02496337890625
2019-07-11,411.0267333984375
2019-07-12,410.22747802734375
2019-07-15,417.3210754394531
2019-07-16,418.8197326660156
2019-07-17,421.0177307128906
2019-07-18,418.6199035644531
2019-07-19,419.4191589355469
2019-07-22,420.8179016113281
2019-07-23,424.0149230957031
2019-07-24,423.51544189453125
2019-07-25,408.2293395996094
2019-07-26,411.22662353515625
2019-07-29,412.8251647949219
2019-07-30,411.8260803222656
2019-07-31,434.6053466796875
2019-08-01,446.59454345703125
2019-08-02,438.10223388671875
2019-08-05,433.0068054199219
2019-08-06,434.5054626464844
2019-08-07,442.49822998046875
2019-08-08,448.9076843261719
2019-08-09,449.40728759765625
2019-08-12,450.9059753417969
2019-08-13,451.5054016113281
2019-08-14,446.509765625
2019-08-15,445.610595703125
2019-08-16,454.00323486328125
2019-08-19,458.1995544433594
2019-08-20,449.307373046875
2019-08-21,457.3003845214844
2019-08-22,447.0093688964844
2019-08-23,443.51239013671875
2019-08-27,447.40899658203125
2019-08-28,445.2109680175781
2019-08-29,448.9076843261719
2019-08-30,449.806884765625
2019-09-02,458.8989562988281
2019-09-03,454.80255126953125
2019-09-04,456.5010986328125
2019-09-05,457.0006103515625
2019-09-06,464.89373779296875
2019-09-09,448.20831298828125
2019-09-10,435.4195251464844
2019-09-11,436.918212890625
2019-09-12,442.5133361816406
2019-09-13,435.5194091796875
2019-09-16,431.3230895996094
2019-09-17,443.51239013671875
2019-09-18,448.3082275390625
2019-09-19,452.8043518066406
2019-09-20,451.90509033203125
2019-09-23,452.5044860839844
2019-09-24,457.7999572753906
2019-09-25,456.6009521484375
2019-09-26,462.495849609375
2019-09-27,462.2960205078125
2019-09-30,467.3915100097656
2019-10-01,462.8954772949219
2019-10-02,452.6044921875
2019-10-03,449.2074890136719
2019-10-04,454.9024353027344
2019-10-07,461.296875
2019-10-08,457.20050048828125
2019-10-09,459.4984436035156
2019-10-10,456.2013854980469
2019-10-11,454.30303955078125
2019-10-14,451.3056640625
2019-10-15,449.6070861816406
2019-10-16,441.8139343261719
2019-10-17,452.6044921875
2019-10-18,449.0075988769531
2019-10-21,440.1153869628906
2019-10-22,445.4107360839844
2019-10-23,437.6176452636719
2019-10-24,443.6123352050781
2019-10-25,441.71405029296875
2019-10-28,447.1092834472656
2019-10-29,447.50897216796875
2019-10-30,454.1031494140625
2019-10-31,454.1031494140625
2019-11-01,452.8043518066406
2019-11-04,446.4099426269531
2019-11-05,438.1171875
2019-11-06,437.6176452636719
2019-11-07,438.9164733886719
2019-11-08,437.4176940917969
2019-11-11,435.3196105957031
2019-11-12,435.81915283203125
2019-11-13,443.9121398925781
2019-11-14,445.51068115234375
2019-11-15,443.9121398925781
2019-11-18,441.2144470214844
2019-11-19,444.91119384765625
2019-11-20,442.31341552734375
2019-11-21,437.5176696777344
2019-11-22,440.7148742675781
2019-11-25,448.8078308105469
2019-11-26,449.9068298339844
2019-11-27,448.6080017089844
2019-11-28,447.1092834472656
2019-11-29,444.51153564453125
2019-12-02,439.6158752441406
2019-12-03,434.8200378417969
2019-12-04,434.2205810546875
2019-12-05,438.1171875
2019-12-06,440.01544189453125
2019-12-09,429.4248046875
2019-12-10,430.7236328125
2019-12-11,435.1197204589844
2019-12-12,434.5202941894531
2019-12-13,426.1275939941406
2019-12-16,441.91375732421875
2019-12-17,446.909423828125
2019-12-18,450.5063171386719
2019-12-19,452.5044860839844
2019-12-20,458.1995544433594
2019-12-23,460.9971618652344
2019-12-24,460.3976745605469
2019-12-27,464.3941650390625
2019-12-30,455.2021789550781
2019-12-31,452.6044921875
2020-01-02,455.2021789550781
2020-01-03,457.5001525878906
2020-01-06,452.10491943359375
2020-01-07,442.0137634277344
2020-01-08,445.11102294921875
2020-01-09,454.6027526855469
2020-01-10,454.80255126953125
2020-01-13,451.3056640625
2020-01-14,456.3012390136719
2020-01-15,463.8946228027344
2020-01-16,467.1917724609375
2020-01-17,475.0848388671875
2020-01-20,471.08831787109375
2020-01-21,470.18914794921875
2020-01-22,472.2872619628906
2020-01-23,467.1917724609375
2020-01-24,480.97967529296875
2020-01-27,469.9892883300781
2020-01-28,475.18475341796875
2020-01-29,474.6852111816406
2020-01-30,470.5887756347656
2020-01-31,466.59222412109375
2020-02-03,479.3810729980469
2020-02-04,490.5712890625
2020-02-05,498.5643310546875
2020-02-06,505.95782470703125
2020-02-07,501.36187744140625
2020-02-10,494.5678405761719
2020-02-11,494.4679260253906
2020-02-12,492.5694885253906
2020-02-13,488.9726867675781
2020-02-14,491.2707214355469
2020-02-17,491.6703186035156
2020-02-18,497.96484375
2020-02-19,503.5599670410156
2020-02-20,502.7606506347656
2020-02-21,507.9561462402344
2020-02-24,501.5616760253906
2020-02-25,492.46966552734375
2020-02-26,495.16729736328125
2020-02-27,503.5599670410156
2020-02-28,483.577392578125
2020-03-02,512.7518920898438
2020-03-03,524.9413452148438
2020-03-04,521.9439086914062
2020-03-05,518.3471069335938
2020-03-06,499.5634460449219
2020-03-09,469.2899475097656
2020-03-10,467.8911437988281
2020-03-11,458.9989013671875
2020-03-12,421.9312744140625
2020-03-13,433.4212341308594
2020-03-16,398.3518981933594
2020-03-17,400.250244140625
2020-03-18,361.18438720703125
2020-03-19,351.0932312011719
2020-03-20,375.27203369140625
2020-03-23,358.286865234375
2020-03-24,370.07659912109375
2020-03-25,339.8030700683594
2020-03-26,399.15118408203125
2020-03-27,361.583984375
2020-03-30,385.6629333496094
2020-03-31,387.46136474609375
2020-04-01,365.0809631347656
2020-04-02,375.07220458984375
2020-04-03,382.9653015136719
2020-04-06,383.9644775390625
2020-04-07,394.55523681640625
2020-04-08,392.8567199707031
2020-04-09,391.95745849609375
2020-04-14,403.8471374511719
2020-04-15,392.1573486328125
2020-04-16,409.24237060546875
2020-04-17,435.01983642578125
2020-04-20,454.6027526855469
2020-04-21,445.4107360839844
2020-04-22,453.4037780761719
2020-04-23,452.8043518066406
2020-04-24,440.81475830078125
2020-04-27,463.1952209472656
2020-04-28,475.2846374511719
2020-04-29,477.2829284667969
2020-04-30,473.8858337402344
2020-05-01,458.5992431640625
2020-05-04,469.58966064453125
2020-05-05,470.38897705078125
2020-05-06,479.68084716796875
2020-05-07,481.6791076660156
2020-05-11,477.5826721191406
2020-05-12,479.58087158203125
2020-05-13,479.48101806640625
2020-05-14,460.29779052734375
2020-05-15,468.6904296875
2020-05-18,479.0813293457031
2020-05-19,486.5747375488281
2020-05-20,496.2663269042969
2020-05-21,494.6677551269531
2020-05-22,496.5660400390625
2020-05-26,496.9656982421875
2020-05-27,484.3767395019531
2020-05-28,493.8684387207031
2020-05-29,496.3662414550781
2020-06-01,495.4670104980469
2020-06-02,496.2663269042969
2020-06-03,499.46356201171875
2020-06-04,489.57220458984375
2020-06-05,482.97796630859375
2020-06-08,482.47833251953125
2020-06-09,472.9866638183594
2020-06-10,487.7737121582031
2020-06-11,488.87274169921875
2020-06-12,479.9805603027344
2020-06-15,485.5756530761719
2020-06-16,497.0656433105469
2020-06-17,500.36273193359375
2020-06-18,505.758056640625
2020-06-19,503.7597961425781
2020-06-22,506.55731201171875
2020-06-23,508.15594482421875
2020-06-24,491.37060546875
2020-06-25,499.26373291015625
2020-06-26,510.3540344238281
2020-06-29,513.5512084960938
2020-06-30,509.1550598144531
2020-07-01,513.3513793945312
2020-07-02,518.9464721679688
2020-07-03,514.7501831054688
2020-07-06,522.343505859375
2020-07-07,517.7476196289062
2020-07-08,525.9404296875
2020-07-09,521.1445922851562
2020-07-10,522.5433959960938
2020-07-13,539.32861328125
2020-07-14,541.5267333984375
2020-07-15,549.3199462890625
2020-07-16,551.917724609375
2020-07-17,553.9158935546875
2020-07-20,553.9158935546875
2020-07-21,550.1192626953125
2020-07-22,548.5205688476562
2020-07-23,555.3146362304688
2020-07-24,543.7249145507812
2020-07-27,544.1243896484375
2020-07-28,544.1243896484375
2020-07-29,547.9212036132812
2020-07-30,557.1131591796875
2020-07-31,533.7335815429688
2020-08-03,550.319091796875
2020-08-04,536.331298828125
2020-08-05,537.1304931640625
2020-08-06,533.9334106445312
2020-08-07,545.9229736328125
2020-08-10,538.9290771484375
2020-08-11,526.7398071289062
2020-08-12,539.1288452148438
2020-08-13,537.929931640625
2020-08-14,529.1375732421875
2020-08-17,535.5320434570312
2020-08-18,527.1392822265625
2020-08-19,528.5382080078125
2020-08-20,527.7388305664062
2020-08-21,529.1375732421875
2020-08-24,538.7291870117188
2020-08-25,537.7300415039062
2020-08-26,541.1271362304688
2020-08-27,533.134033203125
2020-08-28,532.5345458984375
2020-09-01,528.5382080078125
2020-09-02,538.7291870117188
2020-09-03,517.5477294921875
2020-09-04,509.1550598144531
2020-09-07,529.737060546875
2020-09-08,536.331298828125
2020-09-09,546.122802734375
2020-09-10,541.9264526367188
2020-09-11,544.3243408203125
2020-09-14,545.9229736328125
2020-09-15,548.1210327148438
2020-09-16,544.7240600585938
2020-09-17,556.3139038085938
2020-09-18,558.7117919921875
2020-09-21,538.1297607421875
2020-09-22,531.7353515625
2020-09-23,545.5232543945312
2020-09-24,539.32861328125
2020-09-25,546.122802734375
2020-09-28,543.7249145507812
2020-09-29,547.3216552734375
2020-09-30,535.13232421875
2020-10-01,537.929931640625
2020-10-02,543.3251953125
2020-10-05,542.3260498046875
2020-10-06,522.5433959960938
2020-10-07,526.9395141601562
2020-10-08,529.5372314453125
2020-10-09,540.5276489257812
2020-10-12,545.7230834960938
2020-10-13,548.9204711914062
2020-10-14,541.326904296875
2020-10-15,529.1375732421875
2020-10-16,538.7291870117188
2020-10-19,528.5382080078125
2020-10-20,532.3348388671875
2020-10-21,516.548583984375
2020-10-22,536.73095703125
2020-10-23,553.5162963867188
2020-10-26,552.117431640625
2020-10-27,549.7196044921875
2020-10-28,536.9307861328125
2020-10-29,537.929931640625
2020-10-30,525.540771484375
2020-11-02,527.3391723632812
2020-11-03,538.9290771484375
2020-11-04,563.7073364257812
2020-11-05,570.5014038085938
2020-11-06,563.3077392578125
2020-11-09,543.9247436523438
2020-11-10,530.3364868164062
2020-11-11,542.1261596679688
2020-11-12,551.7179565429688
2020-11-13,541.9264526367188
2020-11-16,521.744140625
2020-11-17,520.3452758789062
2020-11-18,516.548583984375
2020-11-19,515.149658203125
2020-11-20,519.3462524414062
2020-11-23,504.159423828125
2020-11-24,486.1751708984375
2020-11-25,487.5739440917969
2020-11-26,486.2751159667969
2020-11-27,490.3714904785156
2020-11-30,496.8658142089844
2020-12-01,491.6703186035156
2020-12-02,496.765869140625
2020-12-03,498.76416015625
2020-12-04,494.6677551269531
2020-12-07,497.8648986816406
2020-12-08,501.96136474609375
2020-12-09,497.6650695800781
2020-12-10,499.0638732910156
2020-12-11,495.2672119140625
2020-12-14,500.36273193359375
2020-12-15,503.5599670410156
2020-12-16,511.35308837890625
2020-12-17,512.5520629882812
2020-12-18,523.9421997070312
2020-12-21,513.1515502929688
2020-12-22,515.349609375
2020-12-23,510.1541748046875
2020-12-24,507.75628662109375
2020-12-29,525.7405395507812
2020-12-30,517.7476196289062
2020-12-31,509.1550598144531
2021-01-04,528.3383178710938
2021-01-05,524.741455078125
2021-01-06,538.1297607421875
2021-01-07,530.5363159179688
2021-01-08,545.12353515625
2021-01-11,537.929931640625
2021-01-12,528.5382080078125
2021-01-13,532.5345458984375
2021-01-14,526.7398071289062
2021-01-15,520.3452758789062
2021-01-18,523.1428833007812
2021-01-19,519.9456176757812
2021-01-20,518.7466430664062
2021-01-21,524.9413452148438
2021-01-22,525.540771484375
2021-01-25,524.5416870117188
2021-01-26,518.3471069335938
2021-01-27,505.3583679199219
2021-01-28,501.36187744140625
2021-01-29,497.16552734375
2021-02-01,512.7518920898438
2021-02-02,518.1471557617188
2021-02-03,519.5458984375
2021-02-04,519.5458984375
2021-02-05,509.7545471191406
2021-02-08,509.9543151855469
2021-02-09,513.9508666992188
2021-02-10,508.75543212890625
2021-02-11,512.1525268554688
2021-02-12,524.741455078125
2021-02-15,527.5390014648438
2021-02-16,519.745849609375
2021-02-17,513.9508666992188
2021-02-18,509.3548889160156
2021-02-19,498.0647888183594
2021-02-22,483.577392578125
2021-02-23,481.2793884277344
2021-02-24,469.58966064453125
2021-02-25,471.3880615234375
2021-02-26,466.29254150390625
2021-03-01,475.4845275878906
2021-03-02,473.286376953125
2021-03-03,476.3836975097656
2021-03-04,481.97882080078125
2021-03-05,482.37841796875
2021-03-08,466.29254150390625
2021-03-09,467.8911437988281
2021-03-10,464.1943359375
2021-03-11,469.2899475097656
2021-03-12,466.99188232421875
2021-03-15,474.58526611328125
2021-03-16,484.9761657714844
2021-03-17,486.5747375488281
2021-03-18,484.1769104003906
2021-03-19,487.5739440917969
2021-03-22,493.96832275390625
2021-03-23,495.2672119140625
2021-03-24,490.87103271484375
2021-03-25,489.57220458984375
2021-03-26,486.774658203125
2021-03-29,491.9700622558594
2021-03-30,485.2759704589844
2021-03-31,483.9770202636719
2021-04-01,499.5634460449219
2021-04-06,497.16552734375
2021-04-07,500.96221923828125
2021-04-08,509.8095397949219
2021-04-09,513.8064575195312
2021-04-12,512.6073608398438
2021-04-13,510.209228515625
2021-04-14,509.2099609375
2021-04-15,518.4030151367188
2021-04-16,520.001708984375
2021-04-19,518.8026123046875
2021-04-20,516.0048217773438
2021-04-21,511.6081237792969
2021-04-22,507.2115783691406
2021-04-23,511.0086364746094
2021-04-26,505.8125915527344
2021-04-27,505.2130432128906
2021-04-28,509.2099609375
2021-04-29,501.2161560058594
2021-04-30,500.0170593261719
2021-05-04,487.3266906738281
2021-05-05,485.6280212402344
2021-05-06,480.3321228027344
2021-05-07,489.8248596191406
2021-05-10,475.23602294921875
2021-05-11,470.6395568847656
2021-05-12,467.3420715332031
2021-05-13,467.1422424316406
2021-05-14,470.6395568847656
2021-05-17,468.14141845703125
2021-05-18,469.5403747558594
2021-05-19,471.9384765625
2021-05-20,481.23150634765625
2021-05-21,481.4312744140625
2021-05-24,485.12841796875
2021-05-25,486.4274597167969
2021-05-26,480.7318115234375
2021-05-27,474.53656005859375
2021-05-28,473.4373779296875
2021-06-01,478.6333923339844
2021-06-02,482.33062744140625
2021-06-03,475.63568115234375
2021-06-04,478.7333679199219
2021-06-07,473.9369812011719
2021-06-08,477.7341003417969
2021-06-09,476.5350036621094
2021-06-10,480.5319519042969
2021-06-11,484.728759765625
2021-06-14,489.7249755859375
2021-06-15,492.5227966308594
2021-06-16,497.9186096191406
2021-06-17,501.0162353515625
2021-06-18,486.3275451660156
2021-06-21,488.82562255859375
2021-06-22,494.6212158203125
2021-06-23,490.324462890625
2021-06-24,494.4212951660156
2021-06-25,494.0216064453125
2021-06-28,500.0170593261719
2021-06-29,500.2169189453125
2021-06-30,494.6212158203125
2021-07-01,503.61431884765625
2021-07-02,499.6173400878906
2021-07-05,500.0170593261719
2021-07-06,505.8125915527344
2021-07-07,518.0032958984375
2021-07-08,513.8064575195312
2021-07-09,506.8118591308594
2021-07-12,510.6089172363281
2021-07-13,519.6019897460938
2021-07-14,512.0078735351562
2021-07-15,506.6119689941406
2021-07-16,518.2030639648438
2021-07-19,516.6043090820312
2021-07-20,514.6057739257812
2021-07-21,518.0032958984375
2021-07-22,525.3975830078125
2021-07-23,528.794921875
2021-07-26,523.1993408203125
2021-07-27,523.1993408203125
2021-07-28,526.9963989257812
2021-07-29,562.5692138671875
2021-07-30,566.3662719726562
2021-08-02,567.3654174804688
2021-08-03,566.5660400390625
2021-08-04,569.7637329101562
2021-08-05,566.1870727539062
2021-08-06,554.1958618164062
2021-08-09,557.1937255859375
2021-08-10,554.1958618164062
2021-08-11,557.5933227539062
2021-08-12,561.5905151367188
2021-08-13,559.3920288085938
2021-08-16,559.99169921875
2021-08-17,574.1813354492188
2021-08-18,572.1827392578125
2021-08-19,577.37890625
2021-08-20,583.7743530273438
2021-08-23,578.5780029296875
2021-08-24,577.7787475585938
2021-08-25,574.9807739257812
2021-08-26,575.5802612304688
2021-08-27,578.3782348632812
2021-08-31,579.9771118164062
2021-09-01,583.5744018554688
2021-09-02,580.57666015625
2021-09-03,580.57666015625
2021-09-06,592.3679809570312
2021-09-07,582.9749145507812
2021-09-08,589.3701782226562
2021-09-09,587.3716430664062
2021-09-10,591.7684936523438
2021-09-13,589.7699584960938
2021-09-14,595.166015625
2021-09-15,596.1651611328125
2021-09-16,604.5591430664062
2021-09-17,596.7648315429688
2021-09-20,600.1624145507812
2021-09-21,608.156494140625
2021-09-22,613.3526611328125
2021-09-23,610.1550903320312
2021-09-24,591.568603515625
2021-09-27,576.9793090820312
2021-09-28,571.5831298828125
2021-09-29,584.5737915039062
2021-09-30,583.1746826171875
2021-10-01,579.5773315429688
2021-10-04,576.1798095703125
2021-10-05,585.572998046875
2021-10-06,583.1746826171875
2021-10-07,586.572265625
2021-10-08,586.172607421875
2021-10-11,585.373046875
2021-10-12,588.57080078125
2021-10-13,592.7677612304688
2021-10-14,593.7669677734375
2021-10-15,593.16748046875
2021-10-18,592.168212890625
2021-10-19,598.3635864257812
2021-10-20,603.1602172851562
2021-10-21,590.3695678710938
2021-10-22,597.9639282226562
2021-10-25,592.56787109375
2021-10-26,586.7721557617188
2021-10-27,587.9712524414062
2021-10-28,585.572998046875
2021-10-29,587.9712524414062
2021-11-01,594.3666381835938
2021-11-02,605.3585815429688
2021-11-03,599.3629150390625
2021-11-04,607.7567749023438
2021-11-05,608.156494140625
2021-11-08,607.5569458007812
2021-11-09,607.7567749023438
2021-11-10,615.3512573242188
2021-11-11,630.34033203125
2021-11-12,635.7364501953125
2021-11-15,623.1455688476562
2021-11-16,621.3468627929688
2021-11-17,623.7452392578125
2021-11-18,622.5459594726562
2021-11-19,630.1404418945312
2021-11-22,628.3418579101562
2021-11-23,619.1484985351562
2021-11-24,621.3468627929688
2021-11-25,619.3484497070312
2021-11-26,615.5512084960938
2021-11-29,618.1492309570312
2021-11-30,613.1527709960938
2021-12-01,614.5518188476562
2021-12-02,611.1543579101562
2021-12-03,610.1550903320312
2021-12-06,619.3484497070312
2021-12-07,626.742919921875
2021-12-08,625.9435424804688
2021-12-09,634.9369506835938
2021-12-10,622.94580078125
2021-12-13,623.9449462890625
2021-12-14,547.2009887695312
2021-12-15,521.61962890625
2021-12-16,527.615234375
2021-12-17,534.6101684570312
2021-12-20,569.3848266601562
2021-12-21,584.3738403320312
2021-12-22,569.3848266601562
2021-12-23,575.1806030273438
2021-12-24,573.7815551757812
2021-12-29,579.7772827148438
2021-12-30,575.7800903320312
2021-12-31,583.5744018554688
2022-01-04,568.7852172851562
2022-01-05,557.9931030273438
2022-01-06,547.2009887695312
2022-01-07,543.4037475585938
2022-01-10,531.6123046875
2022-01-11,533.4110107421875
2022-01-12,533.2111206054688
2022-01-13,526.6159057617188
2022-01-14,518.4219970703125
2022-01-17,521.4197387695312
2022-01-18,512.2264404296875
2022-01-19,515.6240234375
2022-01-20,526.81591796875
2022-01-21,525.6167602539062
2022-01-24,521.0200805664062
2022-01-25,513.4255981445312
2022-01-26,510.42779541015625
2022-01-27,513.2257080078125
2022-01-28,512.8260498046875
2022-01-31,517.8224487304688
2022-02-01,511.427001953125
2022-02-02,523.0186157226562
2022-02-03,514.2250366210938
2022-02-04,511.82672119140625
2022-02-07,508.8289794921875
2022-02-08,511.2272033691406
2022-02-09,511.02734375
2022-02-10,508.629150390625
2022-02-11,500.0353698730469
2022-02-14,498.0368347167969
2022-02-15,504.0324401855469
2022-02-16,500.2352600097656
2022-02-17,499.3358459472656
2022-02-18,490.5423278808594
2022-02-21,481.8486022949219
2022-02-22,486.8450012207031
2022-02-23,485.0462951660156
2022-02-24,485.24615478515625
2022-02-25,494.4394226074219
2022-02-28,507.429931640625
2022-03-01,516.2235107421875
2022-03-02,522.8186645507812
2022-03-03,497.2373962402344
2022-03-04,480.1498718261719
2022-03-07,470.9565734863281
2022-03-08,444.17608642578125
2022-03-09,470.2571105957031
2022-03-10,464.6611633300781
2022-03-11,475.1535339355469
2022-03-14,486.4452819824219
2022-03-15,485.1462097167969
2022-03-16,503.2330017089844
2022-03-17,507.429931640625
2022-03-18,509.8282470703125
2022-03-21,506.8304138183594
2022-03-22,510.42779541015625
2022-03-23,507.8296813964844
2022-03-24,514.6246337890625
2022-03-25,526.0164794921875
2022-03-28,523.418212890625
2022-03-29,526.6159057617188
2022-03-30,523.6181640625
2022-03-31,525.6167602539062
2022-04-01,520.620361328125
2022-04-04,520.620361328125
2022-04-05,529.61376953125
2022-04-06,532.611572265625
2022-04-07,528.4573364257812
2022-04-08,527.0582885742188
2022-04-11,523.8602905273438
2022-04-12,529.4566650390625
2022-04-13,526.0588989257812
2022-04-14,528.4573364257812
2022-04-19,513.6669311523438
2022-04-20,514.4664306640625
2022-04-21,523.6604614257812
2022-04-22,534.0537719726562
2022-04-25,532.0550537109375
2022-04-26,523.6604614257812
2022-04-27,534.2535400390625
2022-04-28,547.2451782226562
2022-04-29,549.6435546875
2022-05-03,548.2445068359375
2022-05-04,539.6500244140625
2022-05-05,543.2477416992188
2022-05-06,524.8596801757812
2022-05-09,516.8648681640625
2022-05-10,510.4690246582031
2022-05-11,507.67083740234375
2022-05-12,507.4709167480469
2022-05-13,517.6643676757812
2022-05-16,514.8661499023438
2022-05-17,513.6669311523438
2022-05-18,498.87652587890625
2022-05-19,487.9836120605469
2022-05-20,490.18212890625
2022-05-23,495.57861328125
2022-05-24,492.6805114746094
2022-05-25,495.6785888671875
2022-05-26,498.3768310546875
2022-05-27,508.8700256347656
2022-05-30,513.0673828125
2022-05-31,505.87200927734375
2022-06-01,493.6798400878906
2022-06-06,505.87200927734375
2022-06-07,507.67083740234375
2022-06-08,496.67791748046875
2022-06-09,490.9815979003906
2022-06-10,478.58966064453125
2022-06-13,472.0939025878906
2022-06-14,452.10687255859375
2022-06-15,456.703857421875
2022-06-16,448.3092956542969
2022-06-17,445.1113586425781
2022-06-20,444.71160888671875
2022-06-21,448.908935546875
2022-06-22,459.701904296875
2022-06-23,466.2976379394531
2022-06-24,482.3871765136719
2022-06-27,488.5831604003906
2022-06-28,482.6870422363281
2022-06-29,477.3905029296875
2022-06-30,474.29241943359375
2022-07-01,476.79083251953125
2022-07-04,486.08477783203125
2022-07-05,482.3871765136719
2022-07-06,496.17822265625
2022-07-07,496.9776916503906
2022-07-08,496.67791748046875
2022-07-11,502.67401123046875
2022-07-12,502.07440185546875
2022-07-13,491.7811279296875
2022-07-14,490.78173828125
2022-07-15,511.6681823730469
2022-07-18,512.66748046875
2022-07-19,513.4669799804688
2022-07-20,509.4695739746094
2022-07-21,512.66748046875
2022-07-22,515.0661010742188
2022-07-25,506.2717590332031
2022-07-26,502.07440185546875
2022-07-27,502.4740905761719
2022-07-28,531.6552124023438
2022-07-29,540.8492431640625
2022-08-01,537.6514282226562
2022-08-02,539.2503051757812
2022-08-03,544.8467407226562
2022-08-04,548.8682861328125
2022-08-05,541.27294921875
2022-08-08,544.27099609375
2022-08-09,537.8748779296875
2022-08-10,548.0687866210938
2022-08-11,536.27587890625
2022-08-12,534.876708984375
2022-08-15,540.8731079101562
2022-08-16,539.0742797851562
2022-08-17,538.274658203125
2022-08-18,539.673828125
2022-08-19,540.0736083984375
2022-08-22,544.6708374023438
2022-08-23,532.0784301757812
2022-08-24,534.2770385742188
2022-08-25,545.8699951171875
2022-08-26,532.6781005859375
2022-08-30,529.0802001953125
2022-08-31,520.6852416992188
2022-09-01,511.69073486328125
2022-09-02,520.6852416992188
2022-09-05,523.6835327148438
2022-09-06,529.8797607421875
2022-09-07,533.677490234375
2022-09-08,545.2704467773438
2022-09-09,552.2662353515625
2022-09-12,554.4649658203125
2022-09-13,546.4697265625
2022-09-14,536.0759887695312
2022-09-15,521.8845825195312
2022-09-16,518.6865844726562
2022-09-20,511.291015625
2022-09-21,516.8876342773438
2022-09-22,502.6961669921875
2022-09-23,499.4981384277344
2022-09-26,475.2757263183594
2022-09-27,482.30853271484375
2022-09-28,471.5149841308594
2022-09-29,473.61370849609375
2022-09-30,477.2115783691406
2022-10-03,475.2127990722656
2022-10-04,494.5010986328125
2022-10-05,491.80279541015625
2022-10-06,489.50408935546875
2022-10-07,474.91302490234375
2022-10-10,464.8190612792969
2022-10-11,473.2140197753906
2022-10-12,485.7064514160156
2022-10-13,486.60589599609375
2022-10-14,499.8978576660156
2022-10-17,502.09649658203125
2022-10-18,514.0892944335938
2022-10-19,507.093505859375
2022-10-20,509.891845703125
2022-10-21,502.09649658203125
2022-10-24,512.490234375
2022-10-25,521.48486328125
2022-10-26,539.873779296875
2022-10-27,538.4746704101562
2022-10-28,544.0711669921875
2022-10-31,544.0711669921875
2022-11-01,520.6852416992188
2022-11-02,525.282470703125
2022-11-03,520.085693359375
2022-11-04,520.4854736328125
2022-11-07,527.28125
2022-11-08,540.8731079101562
2022-11-09,540.6732177734375
2022-11-10,562.4600219726562
2022-11-11,541.672607421875
2022-11-14,533.2776489257812
2022-11-15,531.6785888671875
2022-11-16,537.6751098632812
2022-11-17,531.0790405273438
2022-11-18,534.0773315429688
2022-11-21,547.0693359375
2022-11-22,541.47265625
2022-11-23,539.4739990234375
2022-11-24,545.6702270507812
2022-11-25,547.868896484375
2022-11-28,548.8682861328125
2022-11-29,535.2764282226562
2022-11-30,541.0730590820312
2022-12-01,543.8713989257812
2022-12-02,543.2716674804688
2022-12-05,539.673828125
2022-12-06,536.0759887695312
2022-12-07,538.67431640625
2022-12-08,533.0778198242188
2022-12-09,534.6768798828125
2022-12-12,533.0778198242188
2022-12-13,534.2770385742188
2022-12-14,533.8773193359375
2022-12-15,532.2783203125
2022-12-16,517.4871826171875
2022-12-19,514.4890747070312
2022-12-20,512.6900634765625
2022-12-21,517.0874633789062
2022-12-22,513.889404296875
2022-12-23,514.2891845703125
2022-12-28,516.2879028320312
2022-12-29,517.6871948242188
2022-12-30,507.6932067871094
2023-01-03,520.8851928710938
2023-01-04,530.279541015625
2023-01-05,520.085693359375
2023-01-06,501.0971374511719
2023-01-09,506.493896484375
2023-01-10,510.69134521484375
2023-01-11,516.6876831054688
2023-01-12,520.085693359375
2023-01-13,521.6846923828125
2023-01-16,522.2843017578125
2023-01-17,519.4859619140625
2023-01-18,516.4879150390625
2023-01-19,503.0959777832031
2023-01-20,505.6943664550781
2023-01-23,506.0940856933594
2023-01-24,511.4908447265625
2023-01-25,502.6961669921875
2023-01-26,505.6943664550781
2023-01-27,502.8960876464844
2023-01-30,497.8990783691406
2023-01-31,490.40362548828125
2023-02-01,490.9032897949219
2023-02-02,506.29400634765625
2023-02-03,506.8936767578125
