Date,SPX.L
2019-12-06,8842.310546875
2019-12-09,8777.3671875
2019-12-10,8692.4423828125
2019-12-11,8672.45703125
2019-12-12,8682.4482421875
2019-12-13,8592.5283203125
2019-12-16,8927.236328125
2019-12-17,9022.1552734375
2019-12-18,8962.2060546875
2019-12-19,8992.1806640625
2019-12-20,8992.1806640625
2019-12-23,9057.123046875
2019-12-24,9047.1318359375
2019-12-27,9117.0712890625
2019-12-30,9012.1630859375
2019-12-31,8882.275390625
2020-01-02,9032.14453125
2020-01-03,9012.1630859375
2020-01-06,8952.2158203125
2020-01-07,8942.224609375
2020-01-08,8942.224609375
2020-01-09,8922.240234375
2020-01-10,8907.25390625
2020-01-13,9007.166015625
2020-01-14,9057.123046875
2020-01-15,9127.0625
2020-01-16,9092.09375
2020-01-17,9167.0283203125
2020-01-20,9147.044921875
2020-01-21,9167.0283203125
2020-01-22,9087.0986328125
2020-01-23,9007.166015625
2020-01-24,9147.044921875
2020-01-27,8832.3203125
2020-01-28,8902.2587890625
2020-01-29,8982.189453125
2020-01-30,8927.236328125
2020-01-31,8912.2490234375
2020-02-03,8997.1767578125
2020-02-04,9072.1103515625
2020-02-05,9281.9296875
2020-02-06,9286.9248046875
2020-02-07,9177.01953125
2020-02-10,9201.99609375
2020-02-11,9316.8974609375
2020-02-12,9386.837890625
2020-02-13,9296.9150390625
2020-02-14,9266.9404296875
2020-02-17,9266.9404296875
2020-02-18,9192.0068359375
2020-02-19,9391.83203125
2020-02-20,9406.8212890625
2020-02-21,9356.8623046875
2020-02-24,9072.1103515625
2020-02-25,8892.2646484375
2020-02-26,9037.1396484375
2020-02-27,8697.435546875
2020-02-28,8387.705078125
2020-03-02,8537.5771484375
2020-03-03,8747.392578125
2020-03-04,8817.33203125
2020-03-05,8647.4794921875
2020-03-06,8622.5009765625
2020-03-09,8292.787109375
2020-03-10,8302.779296875
2020-03-11,8038.01025390625
2020-03-12,7768.24462890625
2020-03-13,8217.8525390625
2020-03-16,8422.6748046875
2020-03-17,9047.1318359375
2020-03-18,8537.5771484375
2020-03-19,8132.92822265625
2020-03-20,8237.8369140625
2020-03-23,7778.23486328125
2020-03-24,8547.5654296875
2020-03-25,8477.6279296875
2020-03-26,8412.6845703125
2020-03-27,7938.095703125
2020-03-30,8172.89208984375
2020-03-31,8157.90576171875
2020-04-01,7835.1865234375
2020-04-02,7873.1533203125
2020-04-03,7853.17041015625
2020-04-06,7703.30126953125
2020-04-07,8276.8037109375
2020-04-08,8224.84765625
2020-04-09,8392.7021484375
2020-04-14,8342.744140625
2020-04-15,8222.8486328125
2020-04-16,8314.76953125
2020-04-17,8814.3330078125
2020-04-20,8948.216796875
2020-04-21,8808.3408203125
2020-04-22,8796.349609375
2020-04-23,8901.048828125
2020-04-24,8607.27734375
2020-04-27,8735.1796875
2020-04-28,8777.14453125
2020-04-29,8877.0673828125
2020-04-30,8721.1875
2020-05-01,8539.3330078125
2020-05-04,8643.25
2020-05-05,8907.0439453125
2020-05-06,9084.9052734375
2020-05-07,9362.6884765625
2020-05-11,9266.76171875
2020-05-12,9254.771484375
2020-05-13,9458.6103515625
2020-05-14,8829.1064453125
2020-05-15,9120.8759765625
2020-05-18,9460.609375
2020-05-19,9392.6640625
2020-05-20,9516.5673828125
2020-05-21,9642.470703125
2020-05-22,9724.4033203125
2020-05-26,9758.37890625
2020-05-27,9702.423828125
2020-05-28,9980.2060546875
2020-05-29,9862.2978515625
2020-06-01,9824.326171875
2020-06-02,9776.3662109375
2020-06-03,9946.2314453125
2020-06-04,10017.1767578125
2020-06-05,10112.1015625
2020-06-08,10042.1572265625
2020-06-09,9914.255859375
2020-06-10,9962.21875
2020-06-11,9664.4541015625
2020-06-12,9562.5322265625
2020-06-15,9688.4326171875
2020-06-16,9790.3544921875
2020-06-17,10002.189453125
2020-06-18,9986.201171875
2020-06-19,9942.234375
2020-06-22,9966.21875
2020-06-23,9966.21875
2020-06-24,9722.4072265625
2020-06-25,9764.3740234375
2020-06-26,10012.1787109375
2020-06-29,10062.140625
2020-06-30,9968.2158203125
2020-07-01,9852.3056640625
2020-07-02,9912.2578125
2020-07-03,9826.3251953125
2020-07-06,10072.1337890625
2020-07-07,10017.1767578125
2020-07-08,10022.171875
2020-07-09,9896.2705078125
2020-07-10,10032.1650390625
2020-07-13,10077.1298828125
2020-07-14,10042.1572265625
2020-07-15,10311.947265625
2020-07-16,10366.9033203125
2020-07-17,10466.82421875
2020-07-20,10636.693359375
2020-07-21,10601.720703125
2020-07-22,10671.6669921875
2020-07-23,10736.6142578125
2020-07-24,10496.802734375
2020-07-27,10686.6533203125
2020-07-28,10491.8056640625
2020-07-29,10541.765625
2020-07-30,10336.927734375
2020-07-31,10301.953125
2020-08-03,10446.8408203125
2020-08-04,10291.962890625
2020-08-05,10431.8515625
2020-08-06,10436.849609375
2020-08-07,10581.734375
2020-08-10,10441.8447265625
2020-08-11,10651.6826171875
2020-08-12,10751.6025390625
2020-08-13,10941.455078125
2020-08-14,10656.67578125
2020-08-17,10681.6572265625
2020-08-18,10666.6689453125
2020-08-19,10656.67578125
2020-08-20,10496.802734375
2020-08-21,10436.849609375
2020-08-24,10571.744140625
2020-08-25,10506.7939453125
2020-08-26,10591.7275390625
2020-08-27,10396.8798828125
2020-08-28,10237.0029296875
2020-09-01,10192.041015625
2020-09-02,10486.8095703125
2020-09-03,10167.05859375
2020-09-04,10167.05859375
2020-09-07,10301.953125
2020-09-08,10361.9072265625
2020-09-09,10426.8544921875
2020-09-10,10371.8984375
2020-09-11,10521.783203125
2020-09-14,10646.6865234375
2020-09-15,10706.638671875
2020-09-16,10661.6728515625
2020-09-17,10576.740234375
2020-09-18,10676.6630859375
2020-09-21,10621.7041015625
2020-09-22,10776.583984375
2020-09-23,10931.462890625
2020-09-24,10886.4970703125
2020-09-25,10921.46875
2020-09-28,11086.341796875
2020-09-29,11136.3017578125
2020-09-30,11056.3662109375
2020-10-01,11036.3798828125
2020-10-02,11041.376953125
2020-10-05,11096.333984375
2020-10-06,11021.3916015625
2020-10-07,11111.3212890625
2020-10-08,11066.6904296875
2020-10-09,11211.5810546875
2020-10-12,11336.48828125
2020-10-13,11401.4384765625
2020-10-14,11406.435546875
2020-10-15,11251.5517578125
2020-10-16,11541.3349609375
2020-10-19,11416.427734375
2020-10-20,11496.3681640625
2020-10-21,11331.4912109375
2020-10-22,11296.51953125
2020-10-23,11456.3974609375
2020-10-26,11331.4912109375
2020-10-27,11486.3759765625
2020-10-28,11281.529296875
2020-10-29,11216.578125
2020-10-30,11271.5380859375
2020-11-02,11311.5068359375
2020-11-03,11511.357421875
2020-11-04,11821.123046875
2020-11-05,11896.0673828125
2020-11-06,11806.134765625
2020-11-09,11621.2744140625
2020-11-10,11396.443359375
2020-11-11,11671.236328125
2020-11-12,11676.232421875
2020-11-13,11541.3349609375
2020-11-16,11891.0703125
2020-11-17,11906.0595703125
2020-11-18,11456.3974609375
2020-11-19,11491.37109375
2020-11-20,11746.1796875
2020-11-23,11506.361328125
2020-11-24,10956.7734375
2020-11-25,10756.9228515625
2020-11-26,10801.8896484375
2020-11-27,10841.8603515625
2020-11-30,11126.646484375
2020-12-01,10906.810546875
2020-12-02,10961.7705078125
2020-12-03,10886.8251953125
2020-12-04,10896.8173828125
2020-12-07,10961.7705078125
2020-12-08,11151.626953125
2020-12-09,11161.619140625
2020-12-10,11236.5634765625
2020-12-11,11476.3818359375
2020-12-14,11491.37109375
2020-12-15,11366.4658203125
2020-12-16,11516.3525390625
2020-12-17,11386.4501953125
2020-12-18,11281.529296875
2020-12-21,11351.4765625
2020-12-22,11431.41796875
2020-12-23,11321.5
2020-12-24,11146.6298828125
2020-12-29,11586.2998046875
2020-12-30,11451.4013671875
2020-12-31,11286.5244140625
2021-01-04,11676.232421875
2021-01-05,11476.3818359375
2021-01-06,11631.265625
2021-01-07,11691.2216796875
2021-01-08,11711.2060546875
2021-01-11,11631.265625
2021-01-12,11286.5244140625
2021-01-13,11401.4384765625
2021-01-14,11521.349609375
2021-01-15,11426.4208984375
2021-01-18,11441.4091796875
2021-01-19,11381.455078125
2021-01-20,11561.3203125
2021-01-21,11676.232421875
2021-01-22,11656.248046875
2021-01-25,11666.23828125
2021-01-26,11586.2998046875
2021-01-27,11381.455078125
2021-01-28,11371.4619140625
2021-01-29,11071.6865234375
2021-02-01,11296.51953125
2021-02-02,11356.47265625
2021-02-03,11346.48046875
2021-02-04,11376.45703125
2021-02-05,11251.5517578125
2021-02-08,11561.3203125
2021-02-09,11486.3759765625
2021-02-10,11416.427734375
2021-02-11,11541.3349609375
2021-02-12,11756.1708984375
2021-02-15,11871.0859375
2021-02-16,11911.0556640625
2021-02-17,11661.244140625
2021-02-18,11396.443359375
2021-02-19,11321.5
2021-02-22,10946.78125
2021-02-23,10776.908203125
2021-02-24,10916.8037109375
2021-02-25,10906.810546875
2021-02-26,10701.9638671875
2021-03-01,10931.7919921875
2021-03-02,11126.646484375
2021-03-03,11026.720703125
2021-03-04,10871.8369140625
2021-03-05,10771.912109375
2021-03-08,10771.912109375
2021-03-09,11011.7314453125
2021-03-10,11391.4482421875
2021-03-11,11596.29296875
2021-03-12,11611.2802734375
2021-03-15,11426.4208984375
2021-03-16,11566.3154296875
2021-03-17,11511.357421875
2021-03-18,11236.5634765625
2021-03-19,11071.6865234375
2021-03-22,11286.5244140625
2021-03-23,11331.4912109375
2021-03-24,11421.4248046875
2021-03-25,11391.4482421875
2021-03-26,11491.37109375
2021-03-29,11401.4384765625
2021-03-30,11486.3759765625
2021-03-31,11391.4482421875
2021-04-01,11581.3046875
2021-04-06,11731.19140625
2021-04-07,11656.248046875
2021-04-08,11941.03515625
2021-04-09,12230.81640625
2021-04-12,12010.9814453125
2021-04-13,12055.947265625
2021-04-14,11956.0224609375
2021-04-15,11995.9931640625
2021-04-16,12120.8974609375
2021-04-19,12175.8583984375
2021-04-20,12145.8798828125
2021-04-21,12185.8505859375
2021-04-22,12276.6337890625
2021-04-23,12256.6474609375
2021-04-26,12271.6357421875
2021-04-27,12191.69140625
2021-04-28,12056.783203125
2021-04-29,11906.8857421875
2021-04-30,11806.953125
2021-05-04,11761.984375
2021-05-05,12021.806640625
2021-05-06,11981.833984375
2021-05-07,12046.7890625
2021-05-10,11791.9638671875
2021-05-11,11547.1318359375
2021-05-12,11771.978515625
2021-05-13,11846.927734375
2021-05-14,12171.705078125
2021-05-17,12111.74609375
2021-05-18,12046.7890625
2021-05-19,11931.8671875
2021-05-20,12256.6474609375
2021-05-21,12241.6572265625
2021-05-24,12416.5380859375
2021-05-25,12426.5302734375
2021-05-26,12566.435546875
2021-05-27,12761.302734375
2021-05-28,12691.3505859375
2021-06-01,12716.3330078125
2021-06-02,12776.2939453125
2021-06-03,12821.2626953125
2021-06-04,12936.1845703125
2021-06-07,12856.23828125
2021-06-08,13021.1259765625
2021-06-09,13016.12890625
2021-06-10,13021.1259765625
2021-06-11,13191.0107421875
2021-06-14,13186.0146484375
2021-06-15,13460.826171875
2021-06-16,13585.740234375
2021-06-17,13265.9609375
2021-06-18,13250.970703125
2021-06-21,13380.880859375
2021-06-22,13395.8701171875
2021-06-23,13490.8056640625
2021-06-24,13530.779296875
2021-06-25,13595.734375
2021-06-28,13660.689453125
2021-06-29,13735.638671875
2021-06-30,13605.7275390625
2021-07-01,13625.712890625
2021-07-02,13705.66015625
2021-07-05,13715.65234375
2021-07-06,13795.5986328125
2021-07-07,14065.416015625
2021-07-08,13900.52734375
2021-07-09,14000.4580078125
2021-07-12,14100.390625
2021-07-13,14270.2744140625
2021-07-14,14245.2919921875
2021-07-15,14430.1669921875
2021-07-16,14160.3505859375
2021-07-19,14120.3779296875
2021-07-20,14205.318359375
2021-07-21,14275.2724609375
2021-07-22,14525.1015625
2021-07-23,14640.0224609375
2021-07-26,14610.04296875
2021-07-27,14699.982421875
2021-07-28,15009.7705078125
2021-07-29,14949.8115234375
2021-07-30,14999.7783203125
2021-08-02,15184.65234375
2021-08-03,15224.6259765625
2021-08-04,15319.5595703125
2021-08-05,15399.5048828125
2021-08-06,15104.7060546875
2021-08-09,15064.7333984375
2021-08-10,15114.7001953125
2021-08-11,15754.263671875
2021-08-12,15659.328125
2021-08-13,15769.2529296875
2021-08-16,15654.3310546875
2021-08-17,15709.2939453125
2021-08-18,15729.2802734375
2021-08-19,15654.3310546875
2021-08-20,15949.1298828125
2021-08-23,16034.0712890625
2021-08-24,16049.0625
2021-08-25,15959.1240234375
2021-08-26,16049.0625
2021-08-27,16089.03515625
2021-08-31,16099.0283203125
2021-09-01,16283.9033203125
2021-09-02,16583.697265625
2021-09-03,16453.787109375
2021-09-06,16588.693359375
2021-09-07,16473.775390625
2021-09-08,16343.8623046875
2021-09-09,16373.8408203125
2021-09-10,16468.775390625
2021-09-13,16313.8828125
2021-09-14,16393.828125
2021-09-15,16218.9462890625
2021-09-16,16328.8720703125
2021-09-17,16183.970703125
2021-09-20,15919.150390625
2021-09-21,16148.9951171875
2021-09-22,16258.9208984375
2021-09-23,16263.916015625
2021-09-24,15989.1025390625
2021-09-27,15354.53515625
2021-09-28,15104.7060546875
2021-09-29,15034.7548828125
2021-09-30,14959.8056640625
2021-10-01,14754.9453125
2021-10-04,14565.0732421875
2021-10-05,14779.9287109375
2021-10-06,14615.041015625
2021-10-07,14724.96484375
2021-10-08,14490.125
2021-10-11,14435.162109375
2021-10-12,14515.1083984375
2021-10-13,14789.9208984375
2021-10-14,14925.216796875
2021-10-15,14900.2333984375
2021-10-18,15005.1640625
2021-10-19,15135.078125
2021-10-20,15180.048828125
2021-10-21,15274.9873046875
2021-10-22,15434.8828125
2021-10-25,15454.869140625
2021-10-26,15464.8623046875
2021-10-27,15479.8525390625
2021-10-28,15569.794921875
2021-10-29,15594.77734375
2021-11-01,15704.705078125
2021-11-02,15924.5615234375
2021-11-03,16039.486328125
2021-11-04,16474.203125
2021-11-05,16264.3388671875
2021-11-08,16419.23828125
2021-11-09,16339.2900390625
2021-11-10,16264.3388671875
2021-11-11,16983.869140625
2021-11-12,17033.8359375
2021-11-15,17123.775390625
2021-11-16,16993.861328125
2021-11-17,16154.4111328125
2021-11-18,16299.31640625
2021-11-19,16554.150390625
2021-11-22,16434.2265625
2021-11-23,15834.62109375
2021-11-24,15719.6962890625
2021-11-25,15779.65625
2021-11-26,15699.708984375
2021-11-29,15829.6240234375
2021-11-30,15619.7607421875
2021-12-01,15849.6103515625
2021-12-02,15669.728515625
2021-12-03,15674.724609375
2021-12-06,15644.7451171875
2021-12-07,16079.4619140625
2021-12-08,16004.509765625
2021-12-09,16079.4619140625
2021-12-10,16059.47265625
2021-12-13,16039.486328125
2021-12-14,15434.8828125
2021-12-15,15664.7333984375
2021-12-16,15689.7158203125
2021-12-17,15369.9248046875
2021-12-20,15474.8564453125
2021-12-21,15469.859375
2021-12-22,15689.7158203125
2021-12-23,15764.666015625
2021-12-24,15694.7119140625
2021-12-29,16244.353515625
2021-12-30,16154.4111328125
2021-12-31,16039.486328125
2022-01-04,15984.5224609375
2022-01-05,16084.455078125
2022-01-06,15524.82421875
2022-01-07,15200.03515625
2022-01-10,14205.6875
2022-01-11,14310.6201171875
2022-01-12,14485.5048828125
2022-01-13,13890.89453125
2022-01-14,13421.2021484375
2022-01-17,13501.1494140625
2022-01-18,13176.3642578125
2022-01-19,13221.333984375
2022-01-20,13316.271484375
2022-01-21,13031.4580078125
2022-01-24,12681.6884765625
2022-01-25,12691.6806640625
2022-01-26,12886.5537109375
2022-01-27,12776.6259765625
2022-01-28,12781.62109375
2022-01-31,13246.3173828125
2022-02-01,13281.294921875
2022-02-02,13541.1240234375
2022-02-03,13226.3310546875
2022-02-04,13036.455078125
2022-02-07,12746.64453125
2022-02-08,12606.7373046875
2022-02-09,12801.6083984375
2022-02-10,12666.6962890625
2022-02-11,12187.01171875
2022-02-14,11972.1513671875
2022-02-15,12177.017578125
2022-02-16,12002.1337890625
2022-02-17,11872.2177734375
2022-02-18,11682.3408203125
2022-02-21,11437.5029296875
2022-02-22,11547.431640625
2022-02-23,11392.5341796875
2022-02-24,11372.5458984375
2022-02-25,11722.3154296875
2022-02-28,11937.17578125
2022-03-01,11677.345703125
2022-03-02,12007.12890625
2022-03-03,11627.3779296875
2022-03-04,11117.712890625
2022-03-07,11352.55859375
2022-03-08,10977.8037109375
2022-03-09,11317.5830078125
2022-03-10,11817.2529296875
2022-03-11,11987.142578125
2022-03-14,12346.90625
2022-03-15,12137.04296875
2022-03-16,12516.7958984375
2022-03-17,12861.5693359375
2022-03-18,13061.439453125
2022-03-21,12686.681640625
2022-03-22,12641.7138671875
2022-03-23,12506.802734375
2022-03-24,12316.9267578125
2022-03-25,12251.96875
2022-03-28,12197.0048828125
2022-03-29,12621.7275390625
2022-03-30,12466.828125
2022-03-31,12526.7890625
2022-04-01,12691.6806640625
2022-04-04,12711.66796875
2022-04-05,12821.595703125
2022-04-06,12846.580078125
2022-04-07,12986.48828125
2022-04-08,12701.6748046875
2022-04-11,12406.8671875
2022-04-12,12401.8701171875
2022-04-13,12481.818359375
2022-04-14,12601.7392578125
2022-04-19,12456.8359375
2022-04-20,12606.7373046875
2022-04-21,12712.650390625
2022-04-22,12377.84375
2022-04-25,12257.9130859375
2022-04-26,11928.103515625
2022-04-27,11813.1708984375
2022-04-28,12152.974609375
2022-04-29,12142.9794921875
2022-05-03,11713.228515625
2022-05-04,11553.3212890625
2022-05-05,11543.326171875
2022-05-06,11318.4580078125
2022-05-09,10848.7275390625
2022-05-10,10838.7333984375
2022-05-11,10923.68359375
2022-05-12,10823.7431640625
2022-05-13,11178.5380859375
2022-05-16,10908.6923828125
2022-05-17,10948.6708984375
2022-05-18,10463.9501953125
2022-05-19,10224.0888671875
2022-05-20,10388.9951171875
2022-05-23,10458.9541015625
2022-05-24,10314.0380859375
2022-05-25,10314.0380859375
2022-05-26,10334.025390625
2022-05-27,10558.8955078125
2022-05-30,10763.77734375
2022-05-31,10558.8955078125
2022-06-01,10473.9443359375
2022-06-06,10688.8203125
2022-06-07,10593.875
2022-06-08,10413.978515625
2022-06-09,10194.1064453125
2022-06-10,9834.3134765625
2022-06-13,9546.48046875
2022-06-14,9278.6357421875
2022-06-15,9490.5126953125
2022-06-16,9162.7021484375
2022-06-17,9124.724609375
2022-06-20,9274.638671875
2022-06-21,9194.685546875
2022-06-22,9340.599609375
2022-06-23,9180.693359375
2022-06-24,9694.3955078125
2022-06-27,9766.353515625
2022-06-28,9694.3955078125
2022-06-29,9712.384765625
2022-06-30,9872.29296875
2022-07-01,10049.1904296875
2022-07-04,10124.146484375
2022-07-05,10314.0380859375
2022-07-06,10608.8662109375
2022-07-07,10703.810546875
2022-07-08,10718.8037109375
2022-07-11,10688.8203125
2022-07-12,10688.8203125
2022-07-13,10573.8876953125
2022-07-14,10508.923828125
2022-07-15,10768.775390625
2022-07-18,10778.7685546875
2022-07-19,10808.7509765625
2022-07-20,10888.705078125
2022-07-21,11323.4521484375
2022-07-22,11328.451171875
2022-07-25,11323.4521484375
2022-07-26,11118.5712890625
2022-07-27,11158.5478515625
2022-07-28,11593.296875
2022-07-29,11928.103515625
2022-08-01,11968.0810546875
2022-08-02,11718.2255859375
2022-08-03,11688.2421875
2022-08-04,11923.1064453125
2022-08-05,11423.396484375
2022-08-08,11638.271484375
2022-08-09,11478.3642578125
2022-08-10,11993.0654296875
2022-08-11,11648.265625
2022-08-12,11463.3740234375
2022-08-15,11498.3525390625
2022-08-16,11263.48828125
2022-08-17,11133.5634765625
2022-08-18,11338.4453125
2022-08-19,11178.5380859375
2022-08-22,10778.7685546875
2022-08-23,10583.880859375
2022-08-24,10783.7646484375
2022-08-25,10853.724609375
2022-08-26,10613.8642578125
2022-08-30,10643.8466796875
2022-08-31,10528.9130859375
2022-09-01,10134.140625
2022-09-02,10538.90625
2022-09-05,10269.0634765625
2022-09-06,10413.978515625
2022-09-07,10433.9677734375
2022-09-08,10628.85546875
2022-09-09,10858.72265625
2022-09-12,11053.6103515625
2022-09-13,10803.7548828125
2022-09-14,10593.875
2022-09-15,10374.0009765625
2022-09-16,10064.181640625
2022-09-20,10059.1845703125
2022-09-21,10354.013671875
2022-09-22,9866.294921875
2022-09-23,9800.3349609375
2022-09-26,10099.162109375
2022-09-27,10124.146484375
2022-09-28,10379.0
2022-09-29,10254.072265625
2022-09-30,10393.990234375
2022-10-03,10413.978515625
2022-10-04,10823.7431640625
2022-10-05,10728.796875
2022-10-06,10853.724609375
2022-10-07,10558.8955078125
2022-10-10,10608.8662109375
2022-10-11,10448.958984375
2022-10-12,10403.9853515625
2022-10-13,10274.4794921875
2022-10-14,10384.419921875
2022-10-17,10559.3271484375
2022-10-18,10829.1806640625
2022-10-19,10594.3076171875
2022-10-20,10549.3310546875
2022-10-21,10294.4697265625
2022-10-24,10589.310546875
2022-10-25,10939.123046875
2022-10-26,11149.0107421875
2022-10-27,11049.0634765625
2022-10-28,10894.1474609375
2022-10-31,10744.2265625
2022-11-01,10879.1552734375
2022-11-02,10809.1923828125
2022-11-03,10539.3369140625
2022-11-04,10799.197265625
2022-11-07,10924.1298828125
2022-11-08,11248.95703125
2022-11-09,11273.943359375
2022-11-10,11873.6201171875
2022-11-11,11858.62890625
2022-11-14,11878.6181640625
2022-11-15,11753.6845703125
2022-11-16,11593.7705078125
2022-11-17,11243.9599609375
2022-11-18,11393.87890625
2022-11-21,11368.892578125
2022-11-22,11338.908203125
2022-11-23,11473.8349609375
2022-11-24,11353.8994140625
2022-11-25,11398.8759765625
2022-11-28,11318.919921875
2022-11-29,11203.9814453125
2022-11-30,11198.982421875
2022-12-01,11373.8896484375
2022-12-02,11473.8349609375
2022-12-05,11333.9111328125
2022-12-06,11099.037109375
2022-12-07,10924.1298828125
2022-12-08,10824.185546875
2022-12-09,10989.0966796875
2022-12-12,11039.0693359375
2022-12-13,11363.8935546875
2022-12-14,11388.8818359375
2022-12-15,11164.0029296875
2022-12-16,10849.1708984375
2022-12-19,10729.2353515625
2022-12-20,10679.2626953125
2022-12-21,10744.2265625
2022-12-22,10539.3369140625
2022-12-23,10674.2646484375
2022-12-28,10754.2216796875
2022-12-29,10754.2216796875
2022-12-30,10609.298828125
2023-01-03,10709.2470703125
2023-01-04,10819.1875
2023-01-05,10704.248046875
2023-01-06,10829.1806640625
2023-01-09,11034.0712890625
2023-01-10,11069.0537109375
2023-01-11,11353.8994140625
2023-01-12,11403.8740234375
2023-01-13,11443.8525390625
2023-01-16,11753.6845703125
2023-01-17,11713.70703125
2023-01-18,11728.6982421875
2023-01-19,11408.8701171875
2023-01-20,11423.86328125
2023-01-23,11588.7734375
2023-01-24,11563.7880859375
2023-01-25,11303.9267578125
2023-01-26,11503.8193359375
2023-01-27,11518.810546875
2023-01-30,11548.7958984375
2023-01-31,11523.8095703125
2023-02-01,11558.7900390625
2023-02-02,12208.4404296875
2023-02-03,12343.3681640625
2023-02-06,12048.5263671875
2023-02-07,11983.5615234375
2023-02-08,11868.6240234375
2023-02-09,11873.6201171875
2023-02-10,11613.7587890625
2023-02-13,11988.55859375
2023-02-14,11903.603515625
2023-02-15,12108.494140625
2023-02-16,12108.494140625
2023-02-17,12038.5322265625
2023-02-20,12048.5263671875
2023-02-21,11878.6181640625
2023-02-22,11843.63671875
2023-02-23,11908.6025390625
2023-02-24,11913.5986328125
2023-02-27,11948.580078125
2023-02-28,11678.7255859375
2023-03-01,11803.658203125
2023-03-02,11948.580078125
2023-03-03,11918.595703125
2023-03-06,11908.6025390625
2023-03-07,11898.607421875
2023-03-08,11863.625
2023-03-09,11263.9482421875
2023-03-10,11114.029296875
2023-03-13,10874.158203125
2023-03-14,11218.97265625
2023-03-15,10959.11328125
2023-03-16,11178.994140625
2023-03-17,11094.0400390625
2023-03-20,11159.00390625
2023-03-21,11268.9453125
2023-03-22,11253.953125
2023-03-23,11318.919921875
2023-03-24,11293.9326171875
2023-03-27,11398.8759765625
2023-03-28,11408.8701171875
2023-03-29,11538.80078125
2023-03-30,11743.6904296875
2023-03-31,11848.6337890625
2023-04-03,11708.7080078125
2023-04-04,11738.69140625
2023-04-05,11393.87890625
2023-04-06,11478.8330078125
2023-04-11,11438.8544921875
2023-04-12,11503.8193359375
2023-04-13,11583.7763671875
2023-04-14,11633.7490234375
2023-04-17,11593.7705078125
2023-04-18,11613.7587890625
2023-04-19,11583.7763671875
2023-04-20,11459.9267578125
2023-04-21,11584.87109375
2023-04-24,11614.8564453125
2023-04-25,11524.8984375
2023-04-26,10890.1787109375
2023-04-27,10995.1318359375
2023-04-28,11085.0927734375
2023-05-02,11165.0576171875
2023-05-03,11354.97265625
2023-05-04,11344.9775390625
2023-05-05,11439.935546875
2023-05-09,11140.068359375
2023-05-10,11175.0517578125
2023-05-11,11110.08203125
2023-05-12,11065.1005859375
2023-05-15,11085.0927734375
2023-05-16,11080.09375
2023-05-17,11010.125
2023-05-18,11125.0751953125
2023-05-19,11230.02734375
2023-05-22,11275.0087890625
2023-05-23,11095.0869140625
2023-05-24,10840.2001953125
2023-05-25,10965.14453125
2023-05-26,11090.08984375
2023-05-30,11065.1005859375
2023-05-31,10920.166015625
2023-06-01,10920.166015625
2023-06-02,11175.0517578125
2023-06-05,11210.037109375
2023-06-06,11304.9951171875
2023-06-07,11260.0146484375
2023-06-08,11205.0390625
2023-06-09,11185.0478515625
2023-06-12,11255.0166015625
2023-06-13,11409.9482421875
2023-06-14,11364.9677734375
2023-06-15,11250.01953125
2023-06-16,11110.08203125
2023-06-19,10355.4150390625
2023-06-20,10295.4423828125
2023-06-21,10190.48828125
2023-06-22,10230.470703125
2023-06-23,10165.498046875
2023-06-26,10125.5166015625
2023-06-27,10080.537109375
2023-06-28,10270.453125
2023-06-29,10250.4609375
2023-06-30,10360.412109375
2023-07-03,10335.4228515625
2023-07-04,10315.43359375
2023-07-05,10285.4462890625
2023-07-06,10055.546875
2023-07-07,9969.5869140625
2023-07-10,10010.568359375
2023-07-11,9931.6025390625
2023-07-12,10085.5341796875
2023-07-13,10135.5126953125
2023-07-14,10450.373046875
2023-07-17,10670.2763671875
2023-07-18,10750.240234375
2023-07-19,11005.1279296875
2023-07-20,10950.15234375
2023-07-21,11040.1123046875
2023-07-24,10860.19140625
2023-07-25,10915.1669921875
2023-07-26,10905.171875
2023-07-27,11075.095703125
2023-07-28,11105.0830078125
2023-07-31,11120.076171875
2023-08-01,11125.0751953125
2023-08-02,11005.1279296875
2023-08-03,11045.1103515625
2023-08-04,10920.166015625
2023-08-07,10865.1904296875
2023-08-08,10780.2275390625
2023-08-09,10830.2041015625
2023-08-10,10575.318359375
2023-08-11,10465.3671875
2023-08-14,10340.421875
2023-08-15,10155.5029296875
2023-08-16,10275.4501953125
2023-08-17,10015.564453125
2023-08-18,9901.6162109375
2023-08-21,9807.6572265625
2023-08-22,9729.6923828125
2023-08-23,9697.7060546875
2023-08-24,9737.6884765625
2023-08-25,9709.7001953125
2023-08-29,9961.5888671875
2023-08-30,10060.544921875
2023-08-31,10130.5146484375
2023-09-01,9987.578125
2023-09-04,10010.568359375
2023-09-05,9897.6181640625
2023-09-06,9905.61328125
2023-09-07,9877.626953125
2023-09-08,9979.58203125
2023-09-11,9871.6298828125
2023-09-12,9795.662109375
2023-09-13,9705.7041015625
2023-09-14,9831.6474609375
2023-09-15,9909.61328125
2023-09-18,9819.65234375
2023-09-19,9657.7236328125
2023-09-20,9779.669921875
2023-09-21,9585.755859375
2023-09-22,9591.7529296875
2023-09-25,9469.8076171875
2023-09-26,9237.9091796875
2023-09-27,9291.88671875
2023-09-28,9413.83203125
2023-09-29,9521.783203125
2023-10-02,9341.8642578125
2023-10-03,9279.8916015625
2023-10-04,9249.9052734375
2023-10-05,9287.8876953125
2023-10-06,9459.8125
