Date,COPEC.SN
2023-12-07,6537.18408203125
2023-12-11,6329.69384765625
2023-12-12,6339.7939453125
2023-12-13,6447.6884765625
2023-12-14,6576.68212890625
2023-12-15,6559.88330078125
2023-12-18,6399.69091796875
2023-12-19,6304.9951171875
2023-12-20,6249.6982421875
2023-12-21,6299.6953125
2023-12-22,6239.6982421875
2023-12-26,6378.69189453125
2023-12-27,6449.6884765625
2023-12-28,6456.68798828125
2023-12-29,6409.68994140625
2024-01-02,6489.6865234375
2024-01-03,6359.69287109375
2024-01-04,6249.6982421875
2024-01-05,6179.701171875
2024-01-08,6139.703125
2024-01-09,6234.6982421875
2024-01-10,6199.7001953125
2024-01-11,6238.6982421875
2024-01-12,6129.70361328125
2024-01-15,6149.70263671875
2024-01-16,6117.70458984375
2024-01-17,6049.70751953125
2024-01-18,6025.208984375
2024-01-19,5854.71728515625
2024-01-22,6048.70751953125
2024-01-23,6049.70751953125
2024-01-24,6194.70068359375
2024-01-25,6049.70751953125
2024-01-26,6189.70068359375
2024-01-29,6189.70068359375
2024-01-30,6042.7080078125
2024-01-31,5910.814453125
2024-02-01,6014.708984375
2024-02-02,5999.7099609375
2024-02-05,6084.70556640625
2024-02-06,5999.7099609375
2024-02-07,5989.71044921875
2024-02-08,5919.7138671875
2024-02-09,5994.60986328125
2024-02-12,6103.00439453125
2024-02-13,6029.70849609375
2024-02-14,5949.71240234375
2024-02-15,6009.00927734375
2024-02-16,6113.70458984375
2024-02-19,6244.59814453125
2024-02-20,6287.6962890625
2024-02-21,6112.70458984375
2024-02-22,6049.70751953125
2024-02-23,5930.71337890625
2024-02-26,6008.70947265625
2024-02-27,6169.70166015625
2024-02-28,6243.6982421875
2024-02-29,6199.7001953125
2024-03-01,6189.70068359375
2024-03-04,6278.6962890625
2024-03-05,6149.70263671875
2024-03-06,6279.6962890625
2024-03-07,6339.69384765625
2024-03-08,6349.69287109375
2024-03-11,6344.693359375
2024-03-12,6549.68359375
2024-03-13,6569.6826171875
2024-03-14,6769.6728515625
2024-03-15,6749.673828125
2024-03-18,6580.98193359375
2024-03-19,6649.67822265625
2024-03-20,6894.56640625
2024-03-21,6849.6689453125
2024-03-22,6974.6630859375
2024-03-25,6899.66650390625
2024-03-26,6979.66259765625
2024-03-27,6969.76318359375
2024-03-28,7038.66015625
2024-04-01,6825.669921875
2024-04-02,6849.6689453125
2024-04-03,6869.66796875
