Date,ABREL.NS
2017-06-29,1049.6800537109375
2017-06-30,1051.9273681640625
2017-07-03,1080.1861572265625
2017-07-04,1072.0093994140625
2017-07-05,1079.086181640625
2017-07-06,1085.6846923828125
2017-07-07,1082.3377685546875
2017-07-10,1092.76123046875
2017-07-11,1075.404541015625
2017-07-12,1074.2091064453125
2017-07-13,1080.329345703125
2017-07-14,1084.10693359375
2017-07-17,1117.2904052734375
2017-07-18,1101.2723388671875
2017-07-19,1110.022216796875
2017-07-20,1107.583740234375
2017-07-21,1097.2080078125
2017-07-24,1108.779296875
2017-07-25,1106.7708740234375
2017-07-26,1132.6866455078125
2017-07-27,1117.7208251953125
2017-07-28,1130.4996337890625
2017-07-31,1141.6451416015625
2017-08-01,1130.73974609375
2017-08-02,1126.560302734375
2017-08-03,1132.1331787109375
2017-08-04,1174.552978515625
2017-08-07,1177.0989990234375
2017-08-08,1230.85693359375
2017-08-09,1195.8831787109375
2017-08-10,1125.0709228515625
2017-08-11,1130.8359375
2017-08-14,1163.263427734375
2017-08-16,1165.5213623046875
2017-08-17,1158.555419921875
2017-08-18,1143.2303466796875
2017-08-21,1175.6580810546875
2017-08-22,1133.47802734375
2017-08-23,1159.1800537109375
2017-08-24,1163.0712890625
2017-08-28,1189.637939453125
2017-08-29,1156.8740234375
2017-08-30,1168.4998779296875
2017-08-31,1191.271240234375
2017-09-01,1197.9970703125
2017-09-04,1194.586181640625
2017-09-05,1223.8912353515625
2017-09-06,1215.2435302734375
2017-09-07,1252.04296875
2017-09-08,1239.600830078125
2017-09-11,1254.5411376953125
2017-09-12,1269.145751953125
2017-09-13,1238.4957275390625
2017-09-14,1240.801513671875
2017-09-15,1237.6788330078125
2017-09-18,1262.5159912109375
2017-09-19,1247.0467529296875
2017-09-20,1247.5753173828125
2017-09-21,1226.1968994140625
2017-09-22,1200.111083984375
2017-09-25,1191.463623046875
2017-09-26,1208.4700927734375
2017-09-27,1171.766845703125
2017-09-28,1170.1812744140625
2017-09-29,1174.552978515625
2017-10-03,1180.4620361328125
2017-10-04,1188.5811767578125
2017-10-05,1225.7647705078125
2017-10-06,1237.390625
2017-10-09,1233.69140625
2017-10-10,1238.4957275390625
2017-10-11,1226.3895263671875
2017-10-12,1239.648681640625
2017-10-13,1239.1680908203125
2017-10-16,1237.8712158203125
2017-10-17,1254.9736328125
2017-10-18,1290.0914306640625
2017-10-19,1267.6085205078125
2017-10-23,1276.0635986328125
2017-10-24,1281.6844482421875
2017-10-25,1312.526611328125
2017-10-26,1296.5770263671875
2017-10-27,1295.904541015625
2017-10-30,1298.546875
2017-10-31,1306.3294677734375
2017-11-01,1309.307861328125
2017-11-02,1313.439453125
2017-11-03,1356.4842529296875
2017-11-06,1317.619140625
2017-11-07,1280.2432861328125
2017-11-08,1271.1153564453125
2017-11-09,1288.4581298828125
2017-11-10,1292.637451171875
2017-11-13,1265.4466552734375
2017-11-14,1244.212646484375
2017-11-15,1211.01611328125
2017-11-16,1241.762451171875
2017-11-17,1263.7171630859375
2017-11-20,1268.23291015625
2017-11-21,1285.623779296875
2017-11-22,1276.35205078125
2017-11-23,1274.6705322265625
2017-11-24,1281.5404052734375
2017-11-27,1300.5164794921875
2017-11-28,1302.1019287109375
2017-11-29,1296.625244140625
2017-11-30,1260.498291015625
2017-12-01,1246.4222412109375
2017-12-04,1238.399658203125
2017-12-05,1242.5789794921875
2017-12-06,1216.01220703125
2017-12-07,1236.76611328125
2017-12-08,1268.9534912109375
2017-12-11,1314.3040771484375
2017-12-12,1330.92626953125
2017-12-13,1274.6224365234375
2017-12-14,1267.1759033203125
2017-12-15,1278.7059326171875
2017-12-18,1281.7322998046875
2017-12-19,1302.870361328125
2017-12-20,1331.358642578125
2017-12-21,1336.54736328125
2017-12-22,1369.7432861328125
2017-12-26,1376.9017333984375
2017-12-27,1374.6917724609375
2017-12-28,1367.1971435546875
2017-12-29,1381.0810546875
2018-01-01,1361.5284423828125
2018-01-02,1351.4398193359375
2018-01-03,1354.130126953125
2018-01-04,1380.45654296875
2018-01-05,1378.7752685546875
2018-01-08,1379.68798828125
2018-01-09,1392.61083984375
2018-01-10,1382.2340087890625
2018-01-11,1380.024169921875
2018-01-12,1374.6917724609375
2018-01-15,1370.992431640625
2018-01-16,1362.1051025390625
2018-01-17,1360.951904296875
2018-01-18,1329.67724609375
2018-01-19,1354.1781005859375
2018-01-22,1360.32763671875
2018-01-23,1369.071044921875
2018-01-24,1365.7559814453125
2018-01-25,1344.041259765625
2018-01-29,1352.1605224609375
2018-01-30,1342.8404541015625
2018-01-31,1333.856689453125
2018-02-01,1328.9085693359375
2018-02-02,1242.8192138671875
2018-02-05,1198.0931396484375
2018-02-06,1212.169189453125
2018-02-07,1176.57080078125
2018-02-08,1218.7989501953125
2018-02-09,1212.8896484375
2018-02-12,1230.376708984375
2018-02-14,1225.2362060546875
2018-02-15,1201.1678466796875
2018-02-16,1148.995361328125
2018-02-19,1140.39599609375
2018-02-20,1150.100341796875
2018-02-21,1125.359130859375
2018-02-22,1103.9810791015625
2018-02-23,1147.8902587890625
2018-02-26,1171.6705322265625
2018-02-27,1162.4949951171875
2018-02-28,1172.439208984375
2018-03-01,1175.129638671875
2018-03-05,1161.0535888671875
2018-03-06,1133.285888671875
2018-03-07,1119.6903076171875
2018-03-08,1125.4072265625
2018-03-09,1089.85693359375
2018-03-12,1139.771484375
2018-03-13,1167.010498046875
2018-03-14,1162.638916015625
2018-03-15,1150.148193359375
2018-03-16,1137.513427734375
2018-03-19,1114.934326171875
2018-03-20,1109.745849609375
2018-03-21,1109.2655029296875
2018-03-22,1104.8458251953125
2018-03-23,1082.5546875
2018-03-26,1099.2728271484375
2018-03-27,1109.93798828125
2018-03-28,1097.831787109375
2018-04-02,1135.20751953125
2018-04-03,1151.9737548828125
2018-04-04,1120.363037109375
2018-04-05,1154.231689453125
2018-04-06,1167.731201171875
2018-04-09,1156.3455810546875
2018-04-10,1163.0234375
2018-04-11,1162.0625
2018-04-12,1153.703369140625
2018-04-13,1169.1724853515625
2018-04-16,1180.27001953125
2018-04-17,1180.3660888671875
2018-04-18,1173.8323974609375
2018-04-19,1190.5506591796875
2018-04-20,1177.81982421875
2018-04-23,1191.3673095703125
2018-04-24,1177.0989990234375
2018-04-25,1183.5848388671875
2018-04-26,1172.7275390625
2018-04-27,1200.783447265625
2018-04-30,1213.08203125
2018-05-02,1099.080810546875
2018-05-03,1041.383544921875
2018-05-04,1069.6317138671875
2018-05-07,1058.1978759765625
2018-05-08,1068.7669677734375
2018-05-09,1057.621337890625
2018-05-10,1031.9195556640625
2018-05-11,1064.82763671875
2018-05-14,1036.6754150390625
2018-05-15,1038.3089599609375
2018-05-16,1021.5906372070312
2018-05-17,1028.748779296875
2018-05-18,1024.425048828125
2018-05-21,967.49658203125
2018-05-22,958.7050170898438
2018-05-23,899.6627807617188
2018-05-24,913.2103881835938
2018-05-25,913.3064575195312
2018-05-28,913.8829345703125
2018-05-29,913.4025268554688
2018-05-30,926.2293701171875
2018-05-31,910.0396728515625
2018-06-01,877.515869140625
2018-06-04,888.9495849609375
2018-06-05,866.0822143554688
2018-06-06,869.5891723632812
2018-06-07,884.6260375976562
2018-06-08,906.8209228515625
2018-06-11,894.2822265625
2018-06-12,897.0205078125
2018-06-13,894.4263305664062
2018-06-14,885.538818359375
2018-06-15,877.80419921875
2018-06-18,882.800537109375
2018-06-19,861.758544921875
2018-06-20,863.92041015625
2018-06-21,862.9595336914062
2018-06-22,873.5285034179688
2018-06-25,841.581298828125
2018-06-26,868.2440185546875
2018-06-27,858.539794921875
2018-06-28,859.9810791015625
2018-06-29,853.8798828125
2018-07-02,824.5747680664062
2018-07-03,839.3714599609375
2018-07-04,838.0742797851562
2018-07-05,836.8252563476562
2018-07-06,882.8484497070312
2018-07-09,880.9267578125
2018-07-10,898.7981567382812
2018-07-11,879.9179077148438
2018-07-12,865.1214599609375
2018-07-13,858.2034301757812
2018-07-16,813.6695556640625
2018-07-17,843.8873291015625
2018-07-18,829.37890625
2018-07-19,853.3994140625
2018-07-20,847.204833984375
2018-07-23,854.4156494140625
2018-07-24,883.985107421875
2018-07-25,875.8063354492188
2018-07-26,890.2280883789062
2018-07-27,911.715576171875
2018-07-30,907.2147827148438
2018-07-31,886.6468505859375
2018-08-01,879.3391723632812
2018-08-02,873.9673461914062
2018-08-03,882.04931640625
2018-08-06,890.6153564453125
2018-08-07,874.548095703125
2018-08-08,875.0803833007812
2018-08-09,879.677978515625
2018-08-10,871.6927490234375
2018-08-13,876.14501953125
2018-08-14,883.5011596679688
2018-08-16,882.291259765625
2018-08-17,890.7119750976562
2018-08-20,898.0197143554688
2018-08-21,905.0853271484375
2018-08-23,893.71240234375
2018-08-24,894.5352172851562
2018-08-27,901.26220703125
2018-08-28,898.6972045898438
2018-08-29,929.3797607421875
2018-08-30,929.9120483398438
2018-08-31,946.753662109375
2018-09-03,937.9456176757812
2018-09-04,904.6982421875
2018-09-05,897.1002197265625
2018-09-06,903.294677734375
2018-09-07,908.1342163085938
2018-09-10,897.6325073242188
2018-09-11,877.7420654296875
2018-09-12,884.0335693359375
2018-09-14,901.552490234375
2018-09-17,896.3258666992188
2018-09-18,875.1287841796875
2018-09-19,869.27294921875
2018-09-21,855.3836059570312
2018-09-24,839.3164672851562
2018-09-25,836.7030639648438
2018-09-26,848.6566772460938
2018-09-27,823.0556640625
2018-09-28,795.1800537109375
2018-10-01,809.2630615234375
2018-10-03,779.3548583984375
2018-10-04,772.4827270507812
2018-10-05,739.0901489257812
2018-10-08,723.7973022460938
2018-10-09,714.6505737304688
2018-10-10,742.5263061523438
2018-10-11,718.473876953125
2018-10-12,786.3722534179688
2018-10-15,790.3889770507812
2018-10-16,801.5682983398438
2018-10-17,758.1578979492188
2018-10-19,741.4614868164062
2018-10-22,725.15234375
2018-10-23,711.6984252929688
2018-10-24,745.5267333984375
2018-10-25,751.866455078125
2018-10-26,746.4462280273438
2018-10-29,778.8709106445312
2018-10-30,785.646240234375
2018-10-31,796.341552734375
2018-11-01,809.9888916015625
2018-11-02,824.8463134765625
2018-11-05,847.7371826171875
2018-11-06,834.9609375
2018-11-07,839.2680053710938
2018-11-09,864.14306640625
2018-11-12,855.2868041992188
2018-11-13,861.96533203125
2018-11-14,864.8690185546875
2018-11-15,876.774169921875
2018-11-16,872.4185791015625
2018-11-19,881.1296997070312
2018-11-20,869.66015625
2018-11-21,885.19482421875
2018-11-22,867.6759643554688
2018-11-26,871.9832153320312
2018-11-27,879.0488891601562
2018-11-28,866.3208618164062
2018-11-29,865.4497680664062
2018-11-30,891.43798828125
2018-12-03,879.1939697265625
2018-12-04,880.5490112304688
2018-12-05,875.61279296875
2018-12-06,825.9592895507812
2018-12-07,843.5267944335938
2018-12-10,823.2492065429688
2018-12-11,857.900146484375
2018-12-12,880.40380859375
2018-12-13,883.35595703125
2018-12-14,895.9871215820312
2018-12-17,903.9239501953125
2018-12-18,902.4235229492188
2018-12-19,909.7797241210938
2018-12-20,911.812255859375
2018-12-21,883.8399658203125
2018-12-24,867.6759643554688
2018-12-26,867.8211669921875
2018-12-27,867.8211669921875
2018-12-28,889.4054565429688
2018-12-31,893.3253173828125
2019-01-01,892.7930908203125
2019-01-02,876.5322875976562
2019-01-03,869.3214721679688
2019-01-04,879.1939697265625
2019-01-07,876.0966796875
2019-01-08,876.3870849609375
2019-01-09,867.86962890625
2019-01-10,861.9169311523438
2019-01-11,865.0142822265625
2019-01-14,857.077392578125
2019-01-15,863.6107788085938
2019-01-16,873.2413330078125
2019-01-17,865.2562255859375
2019-01-18,853.8349609375
2019-01-21,857.1741943359375
2019-01-22,848.9470825195312
2019-01-23,857.464599609375
2019-01-24,843.333251953125
2019-01-25,809.7468872070312
2019-01-28,786.9529418945312
2019-01-29,769.5307006835938
2019-01-30,774.3701171875
2019-01-31,768.1271362304688
2019-02-01,766.2398071289062
2019-02-04,740.348388671875
2019-02-05,725.8298950195312
2019-02-06,738.4127197265625
2019-02-07,738.4610595703125
2019-02-08,731.1533813476562
2019-02-11,712.7147827148438
2019-02-12,710.8757934570312
2019-02-14,712.2308349609375
2019-02-15,690.5498657226562
2019-02-18,690.9369506835938
2019-02-19,692.4856567382812
2019-02-20,717.2639770507812
2019-02-21,742.6229858398438
2019-02-22,754.5765380859375
2019-02-25,768.6112060546875
2019-02-26,773.3538818359375
2019-02-27,774.3218383789062
2019-02-28,776.3060302734375
2019-03-01,804.084716796875
2019-03-05,832.1055908203125
2019-03-06,824.31396484375
2019-03-07,826.5401611328125
2019-03-08,828.8146362304688
2019-03-11,851.2216186523438
2019-03-12,872.5155029296875
2019-03-13,865.6433715820312
2019-03-14,862.4492797851562
2019-03-15,859.4487915039062
2019-03-18,855.2384033203125
2019-03-19,877.5969848632812
2019-03-20,871.3056030273438
2019-03-22,865.207763671875
2019-03-25,858.1420288085938
2019-03-26,886.6951904296875
2019-03-27,868.1115112304688
2019-03-28,876.14501953125
2019-04-01,894.6319580078125
2019-04-02,889.2600708007812
2019-04-03,875.7579345703125
2019-04-04,883.3075561523438
2019-04-05,895.2611694335938
2019-04-08,874.6932983398438
2019-04-09,861.336181640625
2019-04-10,870.2408447265625
2019-04-11,877.7905883789062
2019-04-12,895.5031127929688
2019-04-15,895.115966796875
2019-04-16,899.5199584960938
2019-04-18,910.3604125976562
2019-04-22,872.5638427734375
2019-04-23,875.031982421875
2019-04-24,893.8093872070312
2019-04-25,899.8587036132812
2019-04-26,892.067138671875
2019-04-30,887.7599487304688
2019-05-02,900.2942504882812
2019-05-03,911.9091796875
2019-05-06,885.0013427734375
2019-05-07,881.9525146484375
2019-05-08,886.598388671875
2019-05-09,896.4710693359375
2019-05-10,899.4715576171875
2019-05-13,867.5307006835938
2019-05-14,878.0325317382812
2019-05-15,866.804931640625
2019-05-16,886.066162109375
2019-05-17,882.7269287109375
2019-05-20,954.9807739257812
2019-05-21,938.5264282226562
2019-05-22,945.4468383789062
2019-05-23,959.6749877929688
2019-05-24,997.6651611328125
2019-05-27,1021.1368408203125
2019-05-28,997.3264770507812
2019-05-29,990.889892578125
2019-05-30,998.1492309570312
2019-05-31,993.6484375
2019-06-03,1022.6371459960938
2019-06-04,990.6962890625
2019-06-06,964.2726440429688
2019-06-07,963.933837890625
2019-06-10,957.7877197265625
2019-06-11,958.4652099609375
2019-06-12,951.302734375
2019-06-13,948.8828735351562
