Date,BARC.L
2019-05-08,159.25621032714844
2019-05-09,156.56138610839844
2019-05-10,157.22012329101562
2019-05-13,154.8047332763672
2019-05-14,157.3398895263672
2019-05-15,159.69540405273438
2019-05-16,160.37408447265625
2019-05-17,158.4377899169922
2019-05-20,156.0623016357422
2019-05-21,156.7010955810547
2019-05-22,152.529052734375
2019-05-23,149.21536254882812
2019-05-24,148.975830078125
2019-05-28,150.3731689453125
2019-05-29,150.47296142578125
2019-05-30,150.6127166748047
2019-05-31,149.05567932128906
2019-06-03,149.19540405273438
2019-06-04,153.80661010742188
2019-06-05,152.2096710205078
2019-06-06,150.9520721435547
2019-06-07,150.77239990234375
2019-06-10,152.78857421875
2019-06-11,151.93017578125
2019-06-12,150.19351196289062
2019-06-13,149.2353515625
2019-06-14,148.71633911132812
2019-06-17,150.45303344726562
2019-06-18,151.31138610839844
2019-06-19,152.9282989501953
2019-06-20,150.19351196289062
2019-06-21,148.41690063476562
2019-06-24,148.1774139404297
2019-06-25,146.62033081054688
2019-06-26,149.01576232910156
2019-06-27,149.7144317626953
2019-06-28,149.5148162841797
2019-07-01,152.22964477539062
2019-07-02,153.48724365234375
2019-07-03,154.68496704101562
2019-07-04,155.6630859375
2019-07-05,156.9207000732422
2019-07-08,156.62123107910156
2019-07-09,156.14219665527344
2019-07-10,156.18211364746094
2019-07-11,157.63929748535156
2019-07-12,156.9007110595703
2019-07-15,156.4815216064453
2019-07-16,157.77903747558594
2019-07-17,155.48341369628906
2019-07-18,156.0223846435547
2019-07-19,155.32369995117188
2019-07-22,156.30186462402344
2019-07-23,159.79519653320312
2019-07-24,159.61553955078125
2019-07-25,159.23626708984375
2019-07-26,159.77525329589844
2019-07-29,160.51385498046875
2019-07-30,157.41973876953125
2019-07-31,153.78663635253906
2019-08-01,155.583251953125
2019-08-02,152.868408203125
2019-08-05,147.01959228515625
2019-08-06,146.95970153808594
2019-08-07,147.25912475585938
2019-08-08,145.67181396484375
2019-08-09,143.51547241210938
2019-08-12,141.2393341064453
2019-08-13,140.86001586914062
2019-08-14,138.5239715576172
2019-08-15,136.96664428710938
2019-08-16,139.58218383789062
2019-08-19,140.36087036132812
2019-08-20,138.24444580078125
2019-08-21,138.94325256347656
2019-08-22,139.0830535888672
2019-08-23,137.80520629882812
2019-08-27,136.447509765625
2019-08-28,135.92843627929688
2019-08-29,137.30604553222656
2019-08-30,136.36767578125
2019-09-02,137.30604553222656
2019-09-03,137.0864715576172
2019-09-04,137.12637329101562
2019-09-05,139.58218383789062
2019-09-06,139.8617401123047
2019-09-09,140.5405731201172
2019-09-10,147.4288330078125
2019-09-11,148.4470977783203
2019-09-12,148.4470977783203
2019-09-13,149.8577117919922
2019-09-16,153.2189483642578
2019-09-17,148.94622802734375
2019-09-18,147.748291015625
2019-09-19,150.2240447998047
2019-09-20,151.28225708007812
2019-09-23,149.00613403320312
2019-09-24,146.78988647460938
2019-09-25,147.86805725097656
2019-09-26,148.88633728027344
2019-09-27,150.66331481933594
2019-09-30,150.14418029785156
2019-10-01,149.38546752929688
2019-10-02,144.07452392578125
2019-10-03,141.81834411621094
2019-10-04,142.6968994140625
2019-10-07,144.094482421875
2019-10-08,143.6951904296875
2019-10-09,144.75338745117188
2019-10-10,148.94622802734375
2019-10-11,160.20704650878906
2019-10-14,157.3319549560547
2019-10-15,163.76100158691406
2019-10-16,163.98062133789062
2019-10-17,163.72105407714844
2019-10-18,164.71934509277344
2019-10-21,165.3383026123047
2019-10-22,165.01885986328125
2019-10-23,165.498046875
2019-10-24,166.11697387695312
2019-10-25,170.0702667236328
2019-10-28,170.20999145507812
2019-10-29,171.4279022216797
2019-10-30,168.13352966308594
2019-10-31,167.51461791992188
2019-11-01,166.8956298828125
2019-11-04,167.85403442382812
2019-11-05,168.87228393554688
2019-11-06,168.0337371826172
2019-11-07,169.7507781982422
2019-11-08,166.1569061279297
2019-11-11,171.34808349609375
2019-11-12,172.46617126464844
2019-11-13,170.58935546875
2019-11-14,169.8107147216797
2019-11-15,170.4495849609375
2019-11-18,170.0303192138672
2019-11-19,170.13011169433594
2019-11-20,168.91220092773438
2019-11-21,167.89390563964844
2019-11-22,168.97210693359375
2019-11-25,171.7074737548828
2019-11-26,171.44790649414062
2019-11-27,174.12335205078125
2019-11-28,173.92369079589844
2019-11-29,171.2482452392578
2019-12-02,168.8922576904297
2019-12-03,166.0570831298828
2019-12-04,166.87567138671875
2019-12-05,166.87567138671875
2019-12-06,169.1118621826172
2019-12-09,171.38795471191406
2019-12-10,169.85061645507812
2019-12-11,168.39308166503906
2019-12-12,171.5677032470703
2019-12-13,182.16964721679688
2019-12-16,192.13265991210938
2019-12-17,187.04132080078125
2019-12-18,184.8051300048828
2019-12-19,183.06808471679688
2019-12-20,178.11654663085938
2019-12-23,179.15480041503906
2019-12-24,179.69381713867188
2019-12-27,181.1912841796875
2019-12-30,179.9334259033203
2019-12-31,179.33445739746094
2020-01-02,184.88499450683594
2020-01-03,182.98825073242188
2020-01-06,180.6721649169922
2020-01-07,182.82850646972656
2020-01-08,181.7303924560547
2020-01-09,182.5489501953125
2020-01-10,180.69212341308594
2020-01-13,181.37100219726562
2020-01-14,180.69212341308594
2020-01-15,178.1964111328125
2020-01-16,176.49929809570312
2020-01-17,174.94195556640625
2020-01-20,174.7023468017578
2020-01-21,174.10337829589844
2020-01-22,174.4627685546875
2020-01-23,171.2082977294922
2020-01-24,173.14498901367188
2020-01-27,170.38967895507812
2020-01-28,171.7274169921875
2020-01-29,171.7274169921875
2020-01-30,171.2082977294922
2020-01-31,167.71424865722656
2020-02-03,169.39138793945312
2020-02-04,171.7074737548828
2020-02-05,172.66583251953125
2020-02-06,176.41943359375
2020-02-07,176.85867309570312
2020-02-10,176.59912109375
2020-02-11,178.71551513671875
2020-02-12,179.03497314453125
2020-02-13,176.02012634277344
2020-02-14,175.62081909179688
2020-02-17,177.39773559570312
2020-02-18,174.78221130371094
2020-02-19,176.43939208984375
2020-02-20,181.01161193847656
2020-02-21,179.31451416015625
2020-02-24,169.7308349609375
2020-02-25,165.57789611816406
2020-02-26,165.65774536132812
2020-02-27,154.17730712890625
2020-02-28,148.4870147705078
2020-03-02,143.0562744140625
2020-03-03,139.3226318359375
2020-03-04,138.30435180664062
2020-03-05,134.45091247558594
2020-03-06,130.71726989746094
2020-03-09,117.89912414550781
2020-03-10,116.64127349853516
2020-03-11,117.7394027709961
2020-03-12,97.35414123535156
2020-03-13,102.20585632324219
2020-03-16,88.90851593017578
2020-03-17,87.61073303222656
2020-03-18,83.05848693847656
2020-03-19,83.59757232666016
2020-03-20,88.86857604980469
2020-03-23,84.5559310913086
2020-03-24,95.85668182373047
2020-03-25,105.60008239746094
2020-03-26,107.79633331298828
2020-03-27,97.20439147949219
2020-03-30,93.84012603759766
2020-03-31,93.94994354248047
2020-04-01,82.71907043457031
2020-04-02,81.48118591308594
2020-04-03,80.10352325439453
2020-04-06,86.41278076171875
2020-04-07,94.62877655029297
2020-04-08,92.49241638183594
2020-04-09,97.41403198242188
2020-04-14,93.39088439941406
2020-04-15,86.85200500488281
2020-04-16,86.93189239501953
2020-04-17,90.55570983886719
2020-04-20,90.85521697998047
2020-04-21,86.36286926269531
2020-04-22,87.55082702636719
2020-04-23,90.44590759277344
2020-04-24,88.45928955078125
2020-04-27,90.90511322021484
2020-04-28,97.59373474121094
2020-04-29,109.99259185791016
2020-04-30,105.71987915039062
2020-05-01,102.56523895263672
2020-05-04,99.51044464111328
2020-05-05,103.22412872314453
2020-05-06,100.6884536743164
2020-05-07,105.24070739746094
2020-05-11,102.42549133300781
2020-05-12,101.82650756835938
2020-05-13,97.84330749511719
2020-05-14,96.97478485107422
2020-05-15,97.28424835205078
2020-05-18,105.02106475830078
2020-05-19,104.5418930053711
2020-05-20,106.53848266601562
2020-05-21,103.74324798583984
2020-05-22,102.9645767211914
2020-05-26,110.59158325195312
2020-05-27,119.63615417480469
2020-05-28,122.41143798828125
2020-05-29,115.04399108886719
2020-06-01,120.57456970214844
2020-06-02,119.29674530029297
2020-06-03,125.10684204101562
2020-06-04,123.3099136352539
2020-06-05,131.17652893066406
2020-06-08,131.5758056640625
2020-06-09,125.0669174194336
2020-06-10,123.78910064697266
2020-06-11,114.80440521240234
2020-06-12,116.86090087890625
2020-06-15,115.90253448486328
2020-06-16,122.47135162353516
2020-06-17,119.17694854736328
2020-06-18,118.4382095336914
2020-06-19,116.36174774169922
2020-06-22,115.10388946533203
2020-06-23,116.70117950439453
2020-06-24,111.66973876953125
2020-06-25,112.42845916748047
2020-06-26,110.7912368774414
2020-06-29,114.30525207519531
2020-06-30,114.22538757324219
2020-07-01,113.34688568115234
2020-07-02,117.69947814941406
2020-07-03,115.52317810058594
2020-07-06,117.10049438476562
2020-07-07,114.76446533203125
2020-07-08,114.2054214477539
2020-07-09,111.76956939697266
2020-07-10,117.5597152709961
2020-07-13,119.35663604736328
2020-07-14,119.15697479248047
2020-07-15,120.09539031982422
2020-07-16,118.37831115722656
2020-07-17,116.20201873779297
2020-07-20,116.0223159790039
2020-07-21,116.44161224365234
2020-07-22,117.22026824951172
2020-07-23,116.26191711425781
2020-07-24,113.40678405761719
2020-07-27,110.81120300292969
2020-07-28,111.66973876953125
2020-07-29,104.84136962890625
2020-07-30,100.60858917236328
2020-07-31,100.38896179199219
2020-08-03,103.64341735839844
2020-08-04,105.12091064453125
2020-08-05,107.15743255615234
2020-08-06,105.65997314453125
2020-08-07,104.42208862304688
2020-08-10,106.45862579345703
2020-08-11,111.56991577148438
2020-08-12,111.31034088134766
2020-08-13,107.89617156982422
2020-08-14,109.01426696777344
2020-08-17,107.75639343261719
2020-08-18,107.93611145019531
2020-08-19,110.0125732421875
2020-08-20,107.39702606201172
2020-08-21,107.81631469726562
2020-08-24,110.21222686767578
2020-08-25,108.95437622070312
2020-08-26,110.21222686767578
2020-08-27,110.35199737548828
2020-08-28,111.76956939697266
2020-09-01,105.71987915039062
2020-09-02,103.323974609375
2020-09-03,105.38046264648438
2020-09-04,106.6982192993164
2020-09-07,106.75810241699219
2020-09-08,104.1026382446289
2020-09-09,104.70160675048828
2020-09-10,104.86133575439453
2020-09-11,102.44546508789062
2020-09-14,103.44375610351562
2020-09-15,102.46542358398438
2020-09-16,102.78487396240234
2020-09-17,100.3689956665039
2020-09-18,97.2542953491211
2020-09-21,92.00325012207031
2020-09-22,91.81356811523438
2020-09-23,92.74198150634766
2020-09-24,92.71205139160156
2020-09-25,91.39427947998047
2020-09-28,97.83332061767578
2020-09-29,97.0845947265625
2020-09-30,97.44398498535156
2020-10-01,97.83332061767578
2020-10-02,97.54380798339844
2020-10-05,99.28083801269531
2020-10-06,104.00281524658203
2020-10-07,104.322265625
2020-10-08,106.91783905029297
2020-10-09,107.0975341796875
2020-10-12,105.65997314453125
2020-10-13,101.92633056640625
2020-10-14,101.3672866821289
2020-10-15,99.94972229003906
2020-10-16,101.62686157226562
2020-10-19,103.1842041015625
2020-10-20,104.14257049560547
2020-10-21,102.54529571533203
2020-10-22,104.1026382446289
2020-10-23,111.35028839111328
2020-10-26,110.33201599121094
2020-10-27,106.41867065429688
2020-10-28,103.62345123291016
2020-10-29,104.48200225830078
2020-10-30,106.37875366210938
2020-11-02,106.85794067382812
2020-11-03,113.16719818115234
2020-11-04,110.19225311279297
2020-11-05,109.9726333618164
2020-11-06,110.75131225585938
2020-11-09,128.3213653564453
2020-11-10,134.17140197753906
2020-11-11,135.28948974609375
2020-11-12,132.13485717773438
2020-11-13,133.9318389892578
2020-11-16,138.5439453125
2020-11-17,138.16461181640625
2020-11-18,141.35916137695312
2020-11-19,138.70370483398438
2020-11-20,137.52566528320312
2020-11-23,139.96153259277344
2020-11-24,149.94451904296875
2020-11-25,143.15609741210938
2020-11-26,140.86001586914062
2020-11-27,139.2627410888672
2020-11-30,134.33114624023438
2020-12-01,142.99636840820312
2020-12-02,146.69007873535156
2020-12-03,148.3073272705078
2020-12-04,148.36720275878906
2020-12-07,146.01123046875
2020-12-08,146.11105346679688
2020-12-09,145.65182495117188
2020-12-10,141.5188751220703
2020-12-11,135.82858276367188
2020-12-14,142.11785888671875
2020-12-15,144.4539031982422
2020-12-16,143.95472717285156
2020-12-17,145.2924346923828
2020-12-18,144.75338745117188
2020-12-21,141.0197296142578
2020-12-22,145.73171997070312
2020-12-23,151.56178283691406
2020-12-24,154.33705139160156
2020-12-29,149.026123046875
2020-12-30,148.6267547607422
2020-12-31,146.4304962158203
2021-01-04,143.27589416503906
2021-01-05,142.95645141601562
2021-01-06,154.77627563476562
2021-01-07,155.8544464111328
2021-01-08,152.65989685058594
2021-01-11,150.9428253173828
2021-01-12,153.97769165039062
2021-01-13,152.10086059570312
2021-01-14,152.6000213623047
2021-01-15,148.54690551757812
2021-01-18,151.0626220703125
2021-01-19,146.61021423339844
2021-01-20,146.07113647460938
2021-01-21,144.55372619628906
2021-01-22,142.81668090820312
2021-01-25,136.88677978515625
2021-01-26,139.2028350830078
2021-01-27,134.09156799316406
2021-01-28,136.3477020263672
2021-01-29,133.31285095214844
2021-02-01,134.61065673828125
2021-02-02,139.9415740966797
2021-02-03,141.55880737304688
2021-02-04,145.5320281982422
2021-02-05,146.9696044921875
2021-02-08,147.2291717529297
2021-02-09,147.4487762451172
2021-02-10,147.4288330078125
2021-02-11,145.71176147460938
2021-02-12,145.65182495117188
2021-02-15,153.69815063476562
2021-02-16,155.29542541503906
2021-02-17,154.09744262695312
2021-02-18,147.24911499023438
2021-02-19,153.37867736816406
2021-02-22,153.9976348876953
2021-02-23,158.9092254638672
2021-02-24,164.30007934570312
2021-02-25,162.27340698242188
2021-02-26,159.33822631835938
2021-03-01,161.0753631591797
2021-03-02,161.95391845703125
2021-03-03,170.06060791015625
2021-03-04,166.3866424560547
2021-03-05,171.29856872558594
2021-03-08,177.62818908691406
2021-03-09,175.49168395996094
2021-03-10,173.71456909179688
2021-03-11,173.97415161132812
2021-03-12,180.3037872314453
2021-03-15,179.9842987060547
2021-03-16,182.7198028564453
2021-03-17,181.02261352539062
2021-03-18,183.49850463867188
2021-03-19,182.30052185058594
2021-03-22,180.66319274902344
2021-03-23,180.78298950195312
2021-03-24,183.91783142089844
2021-03-25,181.74142456054688
2021-03-26,182.659912109375
2021-03-29,180.08413696289062
2021-03-30,188.82977294921875
2021-03-31,185.6150360107422
2021-04-01,183.69821166992188
2021-04-06,185.27561950683594
2021-04-07,187.0526885986328
2021-04-08,187.67166137695312
2021-04-09,185.39540100097656
2021-04-12,187.77149963378906
2021-04-13,186.51358032226562
2021-04-14,187.27232360839844
2021-04-15,184.33714294433594
2021-04-16,188.86968994140625
2021-04-19,187.37216186523438
2021-04-20,181.50181579589844
2021-04-21,180.4435577392578
2021-04-22,182.02093505859375
2021-04-23,181.68148803710938
2021-04-26,185.7747802734375
2021-04-27,186.194091796875
2021-04-28,188.6500701904297
2021-04-29,188.41046142578125
2021-04-30,175.212158203125
2021-05-04,170.61968994140625
2021-05-05,176.47006225585938
2021-05-06,176.8094940185547
2021-05-07,181.2422332763672
2021-05-10,185.15582275390625
2021-05-11,179.70474243164062
2021-05-12,181.16236877441406
2021-05-13,177.90768432617188
2021-05-14,180.4036102294922
2021-05-17,178.92604064941406
2021-05-18,179.96432495117188
2021-05-19,177.7879180908203
2021-05-20,178.5866241455078
2021-05-21,178.72637939453125
2021-05-24,179.38526916503906
2021-05-25,179.34535217285156
2021-05-26,178.96595764160156
2021-05-27,183.398681640625
2021-05-28,182.79966735839844
2021-06-01,185.27561950683594
2021-06-02,186.1342010498047
2021-06-03,186.03439331054688
2021-06-04,183.65826416015625
2021-06-07,186.6732940673828
2021-06-08,184.85630798339844
2021-06-09,180.20396423339844
2021-06-10,178.7662811279297
2021-06-11,180.10411071777344
2021-06-14,179.105712890625
2021-06-15,178.92604064941406
2021-06-16,176.8294677734375
2021-06-17,178.5266876220703
2021-06-18,171.578125
2021-06-21,172.65635681152344
2021-06-22,172.25698852539062
2021-06-23,172.51657104492188
2021-06-24,174.1139373779297
2021-06-25,174.55320739746094
2021-06-28,171.23867797851562
2021-06-29,172.91590881347656
2021-06-30,170.83932495117188
2021-07-01,175.01246643066406
2021-07-02,172.07728576660156
2021-07-05,177.40850830078125
2021-07-06,171.23867797851562
2021-07-07,172.21705627441406
2021-07-08,167.3650360107422
2021-07-09,173.07566833496094
2021-07-12,172.43667602539062
2021-07-13,169.72117614746094
2021-07-14,170.42001342773438
2021-07-15,168.84259033203125
2021-07-16,165.14866638183594
2021-07-19,159.0586700439453
2021-07-20,161.39483642578125
2021-07-21,166.92576599121094
2021-07-22,165.0488739013672
2021-07-23,166.84588623046875
2021-07-26,169.162109375
2021-07-27,169.10218811035156
2021-07-28,172.47665405273438
2021-07-29,175.93096923828125
2021-07-30,174.2137908935547
2021-08-02,175.61148071289062
2021-08-03,176.0707244873047
2021-08-04,178.54666137695312
2021-08-05,179.42523193359375
2021-08-06,182.36036682128906
2021-08-09,184.0775604248047
2021-08-10,185.075927734375
2021-08-11,186.194091796875
2021-08-12,183.97747802734375
2021-08-13,184.8162078857422
2021-08-16,182.63954162597656
2021-08-17,181.94064331054688
2021-08-18,182.12034606933594
2021-08-19,178.62571716308594
2021-08-20,179.04505920410156
2021-08-23,180.3231201171875
2021-08-24,181.54122924804688
2021-08-25,184.8561553955078
2021-08-26,184.25706481933594
2021-08-27,185.51513671875
2021-08-31,184.61651611328125
2021-09-01,183.69793701171875
2021-09-02,185.1956329345703
2021-09-03,184.41680908203125
2021-09-06,185.3154754638672
2021-09-07,185.0957794189453
2021-09-08,182.14031982421875
2021-09-09,181.4613494873047
2021-09-10,179.98362731933594
2021-09-13,183.85768127441406
2021-09-14,180.66261291503906
2021-09-15,179.584228515625
2021-09-16,182.41989135742188
2021-09-17,182.43988037109375
2021-09-20,174.65184020996094
2021-09-21,174.75167846679688
2021-09-22,180.94216918945312
2021-09-23,183.67796325683594
2021-09-24,183.45831298828125
2021-09-27,187.4921112060547
2021-09-28,186.03436279296875
2021-09-29,187.4921112060547
2021-09-30,189.309326171875
2021-10-01,187.59194946289062
2021-10-04,186.9928741455078
2021-10-05,194.30165100097656
2021-10-06,191.6057891845703
2021-10-07,193.44296264648438
2021-10-08,194.8607940673828
2021-10-11,197.37689208984375
2021-10-12,197.1572723388672
2021-10-13,192.6242218017578
2021-10-14,194.10194396972656
2021-10-15,197.51675415039062
2021-10-18,199.15420532226562
2021-10-19,199.21412658691406
2021-10-20,198.13575744628906
2021-10-21,196.5980987548828
2021-10-22,198.55511474609375
2021-10-25,200.29244995117188
2021-10-26,202.48907470703125
2021-10-27,199.15420532226562
2021-10-28,198.9744873046875
2021-10-29,201.93991088867188
2021-11-01,200.54205322265625
2021-11-02,198.15573120117188
2021-11-03,199.21412658691406
2021-11-04,191.20639038085938
2021-11-05,192.08505249023438
2021-11-08,192.1449432373047
2021-11-09,189.70867919921875
2021-11-10,192.46449279785156
2021-11-11,196.29859924316406
2021-11-12,195.00054931640625
2021-11-15,195.6995086669922
2021-11-16,195.4798583984375
2021-11-17,195.3999481201172
2021-11-18,195.04051208496094
2021-11-19,190.66725158691406
2021-11-22,194.44143676757812
2021-11-23,193.48289489746094
2021-11-24,193.06353759765625
2021-11-25,195.2002716064453
2021-11-26,181.38150024414062
2021-11-29,182.99900817871094
2021-11-30,183.93756103515625
2021-12-01,189.38919067382812
2021-12-02,186.9529266357422
2021-12-03,186.3738250732422
2021-12-06,186.77320861816406
2021-12-07,186.43373107910156
2021-12-08,185.614990234375
2021-12-09,182.55967712402344
2021-12-10,182.22018432617188
2021-12-13,177.86688232421875
2021-12-14,179.80389404296875
2021-12-15,176.2094268798828
2021-12-16,181.86077880859375
2021-12-17,180.562744140625
2021-12-20,178.32618713378906
2021-12-21,183.97747802734375
2021-12-22,185.55506896972656
2021-12-23,187.11268615722656
2021-12-24,187.1526336669922
2021-12-29,188.2109832763672
2021-12-30,187.77166748046875
2021-12-31,186.7133026123047
2022-01-04,196.35848999023438
2022-01-05,197.61654663085938
2022-01-06,200.14268493652344
2022-01-07,204.93533325195312
2022-01-10,207.5812530517578
2022-01-11,206.6826629638672
2022-01-12,211.47528076171875
2022-01-13,216.76715087890625
2022-01-14,215.1696319580078
2022-01-17,214.47067260742188
2022-01-18,209.4783477783203
2022-01-19,206.63272094726562
2022-01-20,205.23486328125
2022-01-21,198.93453979492188
2022-01-24,190.06814575195312
2022-01-25,196.3984375
2022-01-26,201.8900146484375
2022-01-27,203.23794555664062
2022-01-28,196.5781707763672
2022-01-31,196.9176483154297
2022-02-01,200.7916717529297
2022-02-02,202.7386932373047
2022-02-03,204.13653564453125
2022-02-04,200.29244995117188
2022-02-07,204.68569946289062
2022-02-08,205.8838653564453
2022-02-09,207.6811065673828
2022-02-10,208.330078125
2022-02-11,205.7840118408203
2022-02-14,195.26016235351562
2022-02-15,198.15573120117188
2022-02-16,195.6995086669922
2022-02-17,192.3446502685547
2022-02-18,190.86692810058594
2022-02-21,191.14649963378906
2022-02-22,189.8684539794922
2022-02-23,195.67953491210938
2022-02-24,179.1249237060547
2022-02-25,188.6103973388672
2022-02-28,182.59962463378906
2022-03-01,172.9544219970703
2022-03-02,176.68870544433594
2022-03-03,168.71913146972656
2022-03-04,156.59500122070312
2022-03-07,151.4217529296875
2022-03-08,152.06094360351562
2022-03-09,161.58847045898438
2022-03-10,157.57371520996094
2022-03-11,160.88938903808594
2022-03-14,169.7777557373047
2022-03-15,167.94015502929688
2022-03-16,174.93099975585938
2022-03-17,171.4954833984375
2022-03-18,170.3569793701172
2022-03-21,168.27972412109375
2022-03-22,172.63400268554688
2022-03-23,169.7777557373047
2022-03-24,168.11988830566406
2022-03-25,167.08126831054688
2022-03-28,160.27017211914062
2022-03-29,156.2354736328125
2022-03-30,151.2419891357422
2022-03-31,148.10610961914062
2022-04-01,146.84776306152344
2022-04-04,146.1087188720703
2022-04-05,146.80780029296875
2022-04-06,143.152587890625
2022-04-07,140.39620971679688
2022-04-08,144.4109344482422
2022-04-11,144.75050354003906
2022-04-12,143.07272338867188
2022-04-13,144.07138061523438
2022-04-14,145.66929626464844
2022-04-19,145.5094757080078
2022-04-20,148.6853485107422
2022-04-21,149.86383056640625
2022-04-22,146.50820922851562
2022-04-25,143.9915008544922
2022-04-26,142.7930450439453
2022-04-27,141.7344207763672
2022-04-28,146.1087188720703
2022-04-29,148.00624084472656
2022-05-03,150.80258178710938
2022-05-04,150.36314392089844
2022-05-05,149.62413024902344
2022-05-06,148.4456787109375
2022-05-09,145.7891387939453
2022-05-10,143.4521942138672
2022-05-11,147.10743713378906
2022-05-12,145.74920654296875
2022-05-13,150.1634063720703
2022-05-16,151.50164794921875
2022-05-17,155.65623474121094
2022-05-18,154.99708557128906
2022-05-19,153.07962036132812
2022-05-20,152.5203399658203
2022-05-23,157.53378295898438
2022-05-24,162.56716918945312
2022-05-25,163.66575622558594
2022-05-26,167.4607696533203
2022-05-27,170.15724182128906
2022-05-30,170.99615478515625
2022-05-31,168.83897399902344
2022-06-01,167.58062744140625
2022-06-06,171.13595581054688
2022-06-07,168.77903747558594
2022-06-08,168.339599609375
2022-06-09,165.70309448242188
2022-06-10,159.59104919433594
2022-06-13,155.8759307861328
2022-06-14,156.55503845214844
2022-06-15,160.54981994628906
2022-06-16,153.4391326904297
2022-06-17,155.71612548828125
2022-06-20,159.91062927246094
2022-06-21,160.21026611328125
2022-06-22,161.12905883789062
2022-06-23,153.87855529785156
2022-06-24,158.73220825195312
2022-06-27,158.43258666992188
2022-06-28,159.81077575683594
2022-06-29,156.55503845214844
2022-06-30,152.9197998046875
2022-07-01,152.99969482421875
2022-07-04,155.31668090820312
2022-07-05,147.2871856689453
2022-07-06,146.66798400878906
2022-07-07,150.82254028320312
2022-07-08,151.76132202148438
2022-07-11,150.80258178710938
2022-07-12,151.9410858154297
2022-07-13,149.02490234375
2022-07-14,145.34971618652344
2022-07-15,150.103515625
2022-07-18,154.01837158203125
2022-07-19,158.0131378173828
2022-07-20,157.43389892578125
2022-07-21,158.75216674804688
2022-07-22,157.63363647460938
2022-07-25,160.50987243652344
2022-07-26,156.67489624023438
2022-07-27,157.45388793945312
2022-07-28,150.1434326171875
2022-07-29,156.97450256347656
2022-08-01,159.59104919433594
2022-08-02,159.81077575683594
2022-08-03,163.1064910888672
2022-08-04,162.26754760742188
2022-08-05,163.78558349609375
2022-08-08,165.78297424316406
2022-08-09,165.6431427001953
2022-08-10,169.53805541992188
2022-08-11,168.78143310546875
2022-08-12,171.39837646484375
2022-08-15,171.3583984375
2022-08-16,170.2996368408203
2022-08-17,168.48179626464844
2022-08-18,168.30203247070312
2022-08-19,165.08578491210938
2022-08-22,162.8883819580078
2022-08-23,163.40777587890625
2022-08-24,162.4289093017578
2022-08-25,163.9671173095703
2022-08-26,161.90953063964844
2022-08-30,164.5064697265625
2022-08-31,164.30670166015625
2022-09-01,161.21034240722656
2022-09-02,168.4418487548828
2022-09-05,166.30435180664062
2022-09-06,167.6827392578125
2022-09-07,163.9071807861328
2022-09-08,166.0646514892578
2022-09-09,168.64163208007812
2022-09-12,173.75559997558594
2022-09-13,171.7379608154297
2022-09-14,169.7003631591797
2022-09-15,172.03761291503906
2022-09-16,170.9388885498047
2022-09-20,170.7191619873047
2022-09-21,167.60284423828125
2022-09-22,166.0646514892578
2022-09-23,161.6697998046875
2022-09-26,157.4118194580078
2022-09-27,155.65687561035156
2022-09-28,150.90249633789062
2022-09-29,144.49002075195312
2022-09-30,144.1304473876953
2022-10-03,144.90953063964844
2022-10-04,150.56289672851562
2022-10-05,147.44654846191406
2022-10-06,144.62986755371094
2022-10-07,143.3114013671875
2022-10-10,143.0717010498047
2022-10-11,139.99530029296875
2022-10-12,135.5205535888672
2022-10-13,142.3724822998047
2022-10-14,142.65220642089844
2022-10-17,145.22915649414062
2022-10-18,147.32667541503906
2022-10-19,144.1304473876953
2022-10-20,145.16921997070312
2022-10-21,144.86956787109375
2022-10-24,148.76499938964844
2022-10-25,150.0435028076172
2022-10-26,149.64395141601562
2022-10-27,150.08343505859375
2022-10-28,146.26792907714844
2022-10-31,147.5863494873047
2022-11-01,150.163330078125
2022-11-02,149.9236297607422
2022-11-03,149.3443145751953
2022-11-04,153.33961486816406
2022-11-07,152.4207000732422
2022-11-08,153.99884033203125
2022-11-09,154.2185821533203
2022-11-10,156.81552124023438
2022-11-11,158.03408813476562
2022-11-14,157.43478393554688
2022-11-15,157.03526306152344
2022-11-16,154.2185821533203
2022-11-17,156.47592163085938
2022-11-18,158.03408813476562
2022-11-21,157.75440979003906
2022-11-22,157.73443603515625
2022-11-23,158.09402465820312
2022-11-24,159.232666015625
2022-11-25,158.8730926513672
2022-11-28,157.99412536621094
2022-11-29,160.81082153320312
2022-11-30,161.05055236816406
2022-12-01,158.09402465820312
2022-12-02,156.63575744628906
2022-12-05,156.0963592529297
2022-12-06,158.5734405517578
2022-12-07,157.25498962402344
2022-12-08,156.6157684326172
2022-12-09,159.2926025390625
2022-12-12,157.9541778564453
2022-12-13,161.5899200439453
2022-12-14,160.0717010498047
2022-12-15,155.01763916015625
2022-12-16,154.23854064941406
2022-12-19,155.19741821289062
2022-12-20,155.55699157714844
2022-12-21,157.89425659179688
2022-12-22,156.9553680419922
2022-12-23,157.55465698242188
2022-12-28,158.6933135986328
2022-12-29,159.1527557373047
2022-12-30,158.333740234375
2023-01-03,163.40777587890625
2023-01-04,167.8824920654297
2023-01-05,172.2174072265625
2023-01-06,171.89779663085938
2023-01-09,172.4171600341797
2023-01-10,171.39837646484375
2023-01-11,173.33607482910156
2023-01-12,176.87193298339844
2023-01-13,180.5276336669922
2023-01-16,182.2855682373047
2023-01-17,180.7274169921875
2023-01-18,181.8860321044922
2023-01-19,177.17156982421875
