Date,HMSO.L
2019-05-07,1375.7061767578125
2019-05-08,1329.226806640625
2019-05-09,1350.643798828125
2019-05-10,1366.13720703125
2019-05-13,1334.2391357421875
2019-05-14,1335.150634765625
2019-05-15,1338.3404541015625
2019-05-16,1341.0745849609375
2019-05-17,1310.9993896484375
2019-05-20,1312.3665771484375
2019-05-21,1311.455078125
2019-05-22,1287.3040771484375
2019-05-23,1251.30517578125
2019-05-24,1247.6595458984375
2019-05-28,1266.342529296875
2019-05-29,1244.9256591796875
2019-05-30,1216.21728515625
2019-05-31,1234.445068359375
2019-06-03,1232.622314453125
2019-06-04,1241.2799072265625
2019-06-05,1267.25390625
2019-06-06,1250.393798828125
2019-06-07,1261.330078125
2019-06-10,1278.1903076171875
2019-06-11,1296.873291015625
2019-06-12,1291.86083984375
2019-06-13,1298.696044921875
2019-06-14,1287.3040771484375
2019-06-17,1320.5689697265625
2019-06-18,1301.4300537109375
2019-06-19,1300.5189208984375
2019-06-20,1281.380126953125
2019-06-21,1269.5323486328125
2019-06-24,1243.5584716796875
2019-06-25,1260.8743896484375
2019-06-26,1239.9130859375
2019-06-27,1231.2548828125
2019-06-28,1262.6971435546875
2019-07-01,1295.5062255859375
2019-07-02,1303.252685546875
2019-07-03,1326.037109375
2019-07-04,1320.5689697265625
2019-07-05,1320.113037109375
2019-07-08,1320.113037109375
2019-07-09,1330.59375
2019-07-10,1284.5699462890625
2019-07-11,1270.8995361328125
2019-07-12,1274.544921875
2019-07-15,1275.4561767578125
2019-07-16,1263.15283203125
2019-07-17,1261.330078125
2019-07-18,1251.30517578125
2019-07-19,1243.1029052734375
2019-07-22,1223.9639892578125
2019-07-23,1249.4822998046875
2019-07-24,1266.7982177734375
2019-07-25,1255.4063720703125
2019-07-26,1232.622314453125
2019-07-29,1143.763916015625
2019-07-30,1093.6387939453125
2019-07-31,976.5283203125
2019-08-01,961.49072265625
2019-08-02,975.1612548828125
2019-08-05,942.35205078125
2019-08-06,970.6044311523438
2019-08-07,981.0850219726562
2019-08-08,1011.615966796875
2019-08-09,987.4646606445312
2019-08-12,979.7181396484375
2019-08-13,984.730712890625
2019-08-14,946.4532470703125
2019-08-15,929.13720703125
2019-08-16,941.4407348632812
2019-08-19,954.655517578125
2019-08-20,938.7066650390625
2019-08-21,952.377197265625
2019-08-22,997.9454345703125
2019-08-23,1036.67822265625
2019-08-27,1059.9180908203125
2019-08-28,1029.843017578125
2019-08-29,1011.6571044921875
2019-08-30,1034.908203125
2019-09-02,1012.113037109375
2019-09-03,1044.0263671875
2019-09-04,1060.43896484375
2019-09-05,1102.3824462890625
2019-09-06,1115.1478271484375
2019-09-09,1125.177734375
2019-09-10,1173.9599609375
2019-09-11,1240.5223388671875
2019-09-12,1184.4459228515625
2019-09-13,1244.429443359375
2019-09-16,1223.6536865234375
2019-09-17,1221.830322265625
2019-09-18,1228.2130126953125
2019-09-19,1223.1978759765625
2019-09-20,1244.62548828125
2019-09-23,1253.74365234375
2019-09-24,1243.2578125
2019-09-25,1275.171142578125
2019-09-26,1278.3624267578125
2019-09-27,1294.7750244140625
2019-09-30,1292.95166015625
2019-10-01,1284.7451171875
2019-10-02,1256.02294921875
2019-10-03,1240.0662841796875
2019-10-04,1244.62548828125
2019-10-07,1272.435791015625
2019-10-08,1230.9482421875
2019-10-09,1222.2860107421875
2019-10-10,1252.8319091796875
2019-10-11,1384.1328125
2019-10-14,1368.1761474609375
2019-10-15,1468.019775390625
2019-10-16,1413.3109130859375
2019-10-17,1439.7532958984375
2019-10-18,1423.796875
2019-10-21,1458.901611328125
2019-10-22,1458.44580078125
2019-10-23,1466.6522216796875
2019-10-24,1442.489013671875
2019-10-25,1388.69189453125
2019-10-28,1374.102783203125
2019-10-29,1389.6038818359375
2019-10-30,1324.4090576171875
2019-10-31,1322.129638671875
2019-11-01,1317.114501953125
2019-11-04,1331.7037353515625
2019-11-05,1325.3209228515625
2019-11-06,1292.4957275390625
2019-11-07,1302.525634765625
2019-11-08,1283.83349609375
2019-11-11,1286.1131591796875
2019-11-12,1277.4508056640625
2019-11-13,1251.0084228515625
2019-11-14,1277.4508056640625
2019-11-15,1306.6290283203125
2019-11-18,1325.3209228515625
2019-11-19,1339.4539794921875
2019-11-20,1329.880126953125
2019-11-21,1306.6290283203125
2019-11-22,1323.497314453125
2019-11-25,1349.93994140625
2019-11-26,1359.513916015625
2019-11-27,1375.470703125
2019-11-28,1384.1328125
2019-11-29,1354.954833984375
2019-12-02,1354.04296875
2019-12-03,1322.129638671875
2019-12-04,1347.6602783203125
2019-12-05,1362.705322265625
2019-12-06,1413.3109130859375
2019-12-09,1401.9134521484375
2019-12-10,1367.7200927734375
2019-12-11,1339.4539794921875
2019-12-12,1322.129638671875
2019-12-13,1348.5721435546875
2019-12-16,1413.3109130859375
2019-12-17,1341.2777099609375
2019-12-18,1356.32275390625
2019-12-19,1383.22119140625
2019-12-20,1356.778564453125
2019-12-23,1384.5888671875
2019-12-24,1390.5155029296875
2019-12-27,1425.620361328125
2019-12-30,1423.341064453125
2019-12-31,1407.3841552734375
2020-01-02,1411.0313720703125
2020-01-03,1407.3841552734375
2020-01-06,1329.424072265625
2020-01-07,1372.2794189453125
2020-01-08,1305.7169189453125
2020-01-09,1266.9647216796875
2020-01-10,1245.9930419921875
2020-01-13,1243.2578125
2020-01-14,1242.345947265625
2020-01-15,1208.1529541015625
2020-01-16,1220.91845703125
2020-01-17,1208.6090087890625
2020-01-20,1163.47412109375
2020-01-21,1151.1646728515625
2020-01-22,1146.1495361328125
2020-01-23,1164.385986328125
2020-01-24,1188.5489501953125
2020-01-27,1140.222900390625
2020-01-28,1170.7684326171875
2020-01-29,1158.0032958984375
2020-01-30,1098.279296875
2020-01-31,1064.0863037109375
2020-02-03,1055.8798828125
2020-02-04,1039.0113525390625
2020-02-05,1041.2908935546875
2020-02-06,1027.1578369140625
2020-02-07,1016.2161865234375
2020-02-10,1043.11474609375
2020-02-11,1091.4410400390625
2020-02-12,1089.1612548828125
2020-02-13,1081.4107666015625
2020-02-14,1094.1761474609375
2020-02-17,1070.925048828125
2020-02-18,1034.4522705078125
2020-02-19,1033.9964599609375
2020-02-20,1028.9815673828125
2020-02-21,1012.113037109375
2020-02-24,1012.5689697265625
2020-02-25,1037.187744140625
2020-02-26,1039.4671630859375
2020-02-27,947.830078125
2020-02-28,951.0215454101562
2020-03-02,893.5772705078125
2020-03-03,915.0048828125
2020-03-04,871.693603515625
2020-03-05,847.986572265625
2020-03-06,832.2577514648438
2020-03-09,774.129638671875
2020-03-10,798.064697265625
2020-03-11,781.6520385742188
2020-03-12,705.0597534179688
2020-03-13,691.154541015625
2020-03-16,603.62060546875
2020-03-17,574.4425659179688
2020-03-18,492.3792419433594
2020-03-19,429.55535888671875
2020-03-20,469.5839538574219
2020-03-23,374.8464050292969
2020-03-24,407.854248046875
2020-03-25,428.9170837402344
2020-03-26,450.3446044921875
2020-03-27,389.8002014160156
2020-03-30,303.81622314453125
2020-03-31,352.7806091308594
2020-04-01,345.3037414550781
2020-04-02,328.2528076171875
2020-04-03,245.8248748779297
2020-04-06,260.5962829589844
2020-04-07,351.04815673828125
2020-04-08,353.7835998535156
2020-04-09,374.9376525878906
2020-04-14,371.19921875
2020-04-15,303.9074401855469
2020-04-16,314.5755615234375
2020-04-17,326.976318359375
2020-04-20,311.4754333496094
2020-04-21,288.8625183105469
2020-04-22,277.6471862792969
2020-04-23,265.70245361328125
2020-04-24,267.2525329589844
2020-04-27,272.6321716308594
2020-04-28,293.4215393066406
2020-04-29,325.882080078125
2020-04-30,321.7789001464844
2020-05-01,296.33935546875
2020-05-04,280.0179138183594
2020-05-05,272.4497985839844
2020-05-06,233.51541137695312
2020-05-07,243.91006469726562
2020-05-11,237.7097625732422
2020-05-12,205.34031677246094
2020-05-13,202.01220703125
2020-05-14,198.5929718017578
2020-05-15,219.6102294921875
2020-05-18,268.8026123046875
2020-05-19,295.154052734375
2020-05-20,291.4155578613281
2020-05-21,291.4155578613281
2020-05-22,288.2242431640625
2020-05-26,339.0121765136719
2020-05-27,338.8298645019531
2020-05-28,352.507080078125
2020-05-29,335.5473327636719
2020-06-01,376.0318908691406
2020-06-02,505.3725891113281
2020-06-03,628.0114135742188
2020-06-04,542.3010864257812
2020-06-05,624.5923461914062
2020-06-08,587.2079467773438
2020-06-09,568.9715576171875
2020-06-10,535.6905517578125
2020-06-11,510.6155090332031
2020-06-12,504.6886901855469
2020-06-15,510.38751220703125
2020-06-16,559.1696166992188
2020-06-17,546.8602294921875
2020-06-18,521.7852172851562
2020-06-19,477.1064453125
2020-06-22,484.4008483886719
2020-06-23,472.5472717285156
2020-06-24,435.8468017578125
2020-06-25,428.5522766113281
2020-06-26,374.3905029296875
2020-06-29,392.7180480957031
2020-06-30,365.9107360839844
2020-07-01,389.52667236328125
2020-07-02,387.9766540527344
2020-07-03,379.5879211425781
2020-07-06,412.0484619140625
2020-07-07,382.1409606933594
2020-07-08,390.4384765625
2020-07-09,354.69537353515625
2020-07-10,335.1825866699219
2020-07-13,360.98687744140625
2020-07-14,347.1273498535156
2020-07-15,342.47705078125
2020-07-16,344.11846923828125
2020-07-17,359.2545471191406
2020-07-20,343.11541748046875
2020-07-21,357.1572570800781
2020-07-22,342.6595458984375
2020-07-23,322.7819519042969
2020-07-24,319.6817932128906
2020-07-27,301.26312255859375
2020-07-28,304.8192138671875
2020-07-29,293.8774108886719
2020-07-30,291.7803039550781
2020-07-31,292.60101318359375
2020-08-03,278.10308837890625
2020-08-04,273.72637939453125
2020-08-05,255.12538146972656
2020-08-06,216.1909942626953
2020-08-07,214.32167053222656
2020-08-10,234.06248474121094
2020-08-11,252.93707275390625
2020-08-12,246.463134765625
2020-08-13,233.51541137695312
2020-08-14,232.05648803710938
2020-08-17,229.32101440429688
2020-08-18,223.48548889160156
2020-08-19,237.0714569091797
2020-08-20,226.7679443359375
2020-08-21,227.95338439941406
2020-08-24,224.4884796142578
2020-08-25,218.83522033691406
2020-08-26,220.65884399414062
2020-08-27,220.20294189453125
2020-08-28,220.795654296875
2020-09-01,205.15797424316406
2020-09-02,266.2495422363281
2020-09-03,261.9639892578125
2020-09-04,241.8129119873047
2020-09-07,246.2808074951172
2020-09-08,257.2225646972656
2020-09-09,255.85487365722656
2020-09-10,229.65432739257812
2020-09-11,240.53793334960938
2020-09-14,248.32620239257812
2020-09-15,253.21884155273438
2020-09-16,233.64828491210938
2020-09-17,229.55445861816406
2020-09-18,209.6843719482422
2020-09-21,195.00648498535156
2020-09-22,190.16375732421875
2020-09-23,166.19981384277344
2020-09-24,166.09999084472656
2020-09-25,158.81094360351562
2020-09-28,164.2527618408203
2020-09-29,149.87440490722656
2020-09-30,162.75503540039062
2020-10-01,162.75503540039062
2020-10-02,162.95469665527344
2020-10-05,171.8912811279297
2020-10-06,182.22569274902344
2020-10-07,176.43441772460938
2020-10-08,176.9336700439453
2020-10-09,192.9595489501953
2020-10-12,200.6978759765625
2020-10-13,181.3270721435547
2020-10-14,181.92616271972656
2020-10-15,179.7294464111328
2020-10-16,163.5538330078125
2020-10-19,177.63259887695312
2020-10-20,182.12583923339844
2020-10-21,178.98060607910156
2020-10-22,179.8292999267578
2020-10-23,198.05191040039062
2020-10-26,195.9051055908203
2020-10-27,184.07293701171875
2020-10-28,172.29067993164062
2020-10-29,169.295166015625
2020-10-30,162.8049774169922
2020-11-02,160.35861206054688
2020-11-03,172.44044494628906
2020-11-04,182.6750030517578
2020-11-05,187.51773071289062
2020-11-06,170.7429962158203
2020-11-09,234.44711303710938
2020-11-10,217.17308044433594
2020-11-11,221.8660125732422
2020-11-12,229.953857421875
2020-11-13,230.153564453125
2020-11-16,256.114501953125
2020-11-17,246.42904663085938
2020-11-18,254.0176239013672
2020-11-19,228.67379760742188
2020-11-20,231.5696563720703
2020-11-23,231.76939392089844
2020-11-24,240.15740966796875
2020-11-25,234.6652374267578
2020-11-26,226.17733764648438
2020-11-27,223.18161010742188
2020-11-30,215.9918670654297
2020-12-01,234.56539916992188
2020-12-02,235.06466674804688
2020-12-03,247.64671325683594
2020-12-04,253.03903198242188
2020-12-07,248.8450164794922
2020-12-08,252.83929443359375
2020-12-09,260.12890625
2020-12-10,255.9348907470703
2020-12-11,251.14173889160156
2020-12-14,250.6424560546875
2020-12-15,263.3243408203125
2020-12-16,254.83648681640625
2020-12-17,259.62957763671875
2020-12-18,258.03192138671875
2020-12-21,227.77505493164062
2020-12-22,237.1616668701172
2020-12-23,254.5369110107422
2020-12-24,269.6153564453125
2020-12-29,271.5126647949219
2020-12-30,263.9234619140625
2020-12-31,248.14601135253906
2021-01-04,230.8706817626953
2021-01-05,238.75941467285156
2021-01-06,237.56109619140625
2021-01-07,242.35427856445312
2021-01-08,239.6581268310547
2021-01-11,220.88491821289062
2021-01-12,227.77505493164062
2021-01-13,223.38133239746094
2021-01-14,232.5682373046875
2021-01-15,226.67665100097656
2021-01-18,228.973388671875
2021-01-19,224.18023681640625
2021-01-20,225.67808532714844
2021-01-21,216.6908721923828
2021-01-22,203.21011352539062
2021-01-25,192.72508239746094
2021-01-26,202.51112365722656
2021-01-27,227.67523193359375
2021-01-28,232.6680908203125
2021-01-29,231.27011108398438
2021-02-01,213.5952606201172
2021-02-02,218.68801879882812
2021-02-03,219.68661499023438
2021-02-04,223.281494140625
2021-02-05,233.36709594726562
2021-02-08,228.5739288330078
2021-02-09,227.17593383789062
2021-02-10,228.67379760742188
2021-02-11,216.19161987304688
2021-02-12,211.79786682128906
2021-02-15,226.17733764648438
2021-02-16,228.1745147705078
2021-02-17,218.68801879882812
2021-02-18,206.7051239013672
2021-02-19,206.3057098388672
2021-02-22,215.59243774414062
2021-02-23,226.7764892578125
2021-02-24,255.63531494140625
2021-02-25,257.1332092285156
2021-02-26,260.8279113769531
2021-03-01,274.10894775390625
2021-03-02,288.3885803222656
2021-03-03,312.1546936035156
2021-03-04,321.1418762207031
2021-03-05,330.82806396484375
2021-03-08,328.23175048828125
2021-03-09,321.3416442871094
2021-03-10,319.943603515625
2021-03-11,325.83514404296875
2021-03-12,348.6026916503906
2021-03-15,367.47576904296875
2021-03-16,416.406005859375
2021-03-17,376.3631591796875
2021-03-18,371.8695068359375
2021-03-19,349.6012878417969
2021-03-22,313.55267333984375
2021-03-23,309.6582946777344
2021-03-24,322.9393310546875
2021-03-25,329.3302001953125
2021-03-26,328.9307556152344
2021-03-29,334.4229431152344
2021-03-30,361.28460693359375
2021-03-31,349.4015808105469
2021-04-01,337.737548828125
2021-04-06,355.0138854980469
2021-04-07,378.9810485839844
2021-04-08,384.47357177734375
2021-04-09,373.2888488769531
2021-04-12,362.40380859375
2021-04-13,364.4010314941406
2021-04-14,388.1684875488281
2021-04-15,391.7635803222656
2021-04-16,395.4585266113281
2021-04-19,379.48040771484375
2021-04-20,362.40380859375
2021-04-21,369.5939636230469
2021-04-22,379.48040771484375
2021-04-23,379.1808166503906
2021-04-26,397.25604248046875
2021-04-27,389.4667053222656
2021-04-28,405.64459228515625
2021-04-29,397.855224609375
2021-04-30,397.855224609375
2021-05-04,393.8606872558594
2021-05-05,384.77313232421875
2021-05-06,388.1684875488281
2021-05-07,389.0672912597656
2021-05-10,383.37506103515625
2021-05-11,374.98651123046875
2021-05-12,361.5050048828125
2021-05-13,347.9236145019531
2021-05-14,359.0083923339844
2021-05-17,357.11102294921875
2021-05-18,361.20538330078125
2021-05-19,363.0029296875
2021-05-20,366.9974670410156
2021-05-21,363.60211181640625
2021-05-24,367.5966491699219
2021-05-25,349.62127685546875
2021-05-26,369.49407958984375
2021-05-27,389.9660339355469
2021-05-28,398.9537353515625
2021-06-01,393.0617980957031
2021-06-02,408.9400939941406
2021-06-03,404.2464904785156
2021-06-04,408.44073486328125
2021-06-07,413.8333435058594
2021-06-08,422.02215576171875
2021-06-09,432.2081604003906
2021-06-10,429.3121032714844
2021-06-11,437.6007995605469
2021-06-14,441.8949279785156
2021-06-15,413.13427734375
2021-06-16,396.25738525390625
2021-06-17,396.4571533203125
2021-06-18,393.261474609375
2021-06-21,393.76080322265625
2021-06-22,394.85931396484375
2021-06-23,395.4585266113281
2021-06-24,393.9605712890625
2021-06-25,392.5625
2021-06-28,380.47900390625
2021-06-29,375.98516845703125
2021-06-30,371.7908935546875
2021-07-01,383.1753234863281
2021-07-02,386.1712646484375
2021-07-05,393.1616516113281
2021-07-06,392.5625
2021-07-07,379.9797058105469
2021-07-08,373.2888488769531
2021-07-09,385.4721984863281
2021-07-12,387.76904296875
2021-07-13,378.5816345214844
2021-07-14,360.50634765625
2021-07-15,355.61309814453125
2021-07-16,362.0042724609375
2021-07-19,343.52960205078125
2021-07-20,355.413330078125
2021-07-21,376.9837951660156
2021-07-22,358.8086853027344
2021-07-23,366.3982849121094
2021-07-26,375.68560791015625
2021-07-27,374.1876525878906
2021-07-28,380.179443359375
2021-07-29,382.9755859375
2021-07-30,369.5939636230469
2021-08-02,372.39007568359375
2021-08-03,373.8880310058594
2021-08-04,374.4872131347656
2021-08-05,356.61175537109375
2021-08-06,365.49957275390625
2021-08-09,362.0042724609375
2021-08-10,367.6965026855469
2021-08-11,367.99615478515625
2021-08-12,364.0015869140625
2021-08-13,359.3080139160156
2021-08-16,358.0097961425781
2021-08-17,338.3367004394531
2021-08-18,338.6363220214844
2021-08-19,325.254638671875
2021-08-20,334.4420471191406
2021-08-23,334.54193115234375
2021-08-24,337.937255859375
2021-08-25,347.22454833984375
2021-08-26,348.7225036621094
2021-08-27,357.81005859375
2021-08-31,362.903076171875
2021-09-01,365.8989562988281
2021-09-02,361.00567626953125
2021-09-03,360.4064636230469
2021-09-06,346.1260681152344
2021-09-07,349.72113037109375
2021-09-08,334.84149169921875
2021-09-09,335.14111328125
2021-09-10,325.75396728515625
2021-09-13,333.0439758300781
2021-09-14,333.54327392578125
2021-09-15,324.55560302734375
2021-09-16,328.2505187988281
2021-09-17,332.14520263671875
2021-09-20,325.55426025390625
2021-09-21,325.0549011230469
2021-09-22,335.8401794433594
2021-09-23,331.7457580566406
2021-09-24,332.54461669921875
2021-09-27,345.227294921875
2021-09-28,335.3407897949219
2021-09-29,328.6500244140625
2021-09-30,322.9577941894531
2021-10-01,331.7457580566406
2021-10-04,330.048095703125
2021-10-05,338.037109375
2021-10-06,331.5459899902344
2021-10-07,331.94549560546875
2021-10-08,329.3490295410156
2021-10-11,325.254638671875
2021-10-12,333.0439758300781
2021-10-13,326.2532958984375
2021-10-14,327.35174560546875
2021-10-15,335.14111328125
2021-10-18,330.3476867675781
2021-10-19,333.3435363769531
2021-10-20,319.66229248046875
2021-10-21,322.25872802734375
2021-10-22,323.7566833496094
2021-10-25,323.45709228515625
2021-10-26,325.6541442871094
2021-10-27,332.2450866699219
2021-10-28,320.380615234375
2021-10-29,321.1795654296875
2021-11-01,321.47918701171875
2021-11-02,311.6919860839844
2021-11-03,312.9902648925781
2021-11-04,321.2794189453125
2021-11-05,339.7552490234375
2021-11-08,340.5541687011719
2021-11-09,338.0574645996094
2021-11-10,328.47003173828125
2021-11-11,317.6841125488281
2021-11-12,317.88385009765625
2021-11-15,312.9902648925781
2021-11-16,310.79315185546875
2021-11-17,324.5751037597656
2021-11-18,329.9680480957031
2021-11-19,327.3714294433594
2021-11-22,323.6763000488281
2021-11-23,306.69854736328125
2021-11-24,309.99420166015625
2021-11-25,322.27813720703125
2021-11-26,304.2017822265625
2021-11-29,308.6959228515625
2021-11-30,301.70501708984375
2021-12-01,313.4896240234375
2021-12-02,318.1834411621094
2021-12-03,313.78924560546875
2021-12-06,336.9588928222656
2021-12-07,331.5659484863281
2021-12-08,331.4660949707031
2021-12-09,329.7683410644531
2021-12-10,326.17303466796875
2021-12-13,309.7944641113281
2021-12-14,317.0849304199219
2021-12-15,309.5947570800781
2021-12-16,317.3844909667969
2021-12-17,321.1795654296875
2021-12-20,310.4935607910156
2021-12-21,325.3740234375
2021-12-22,324.67498779296875
2021-12-23,334.16253662109375
2021-12-24,328.7696533203125
2021-12-29,331.5659484863281
2021-12-30,334.6618957519531
2021-12-31,327.5711975097656
2022-01-04,344.3492126464844
2022-01-05,350.6409912109375
2022-01-06,356.1338195800781
2022-01-07,356.0339660644531
2022-01-10,356.53326416015625
2022-01-11,353.5372009277344
2022-01-12,349.34271240234375
2022-01-13,351.240234375
2022-01-14,359.8289489746094
2022-01-17,360.5280456542969
2022-01-18,360.5280456542969
2022-01-19,360.6279296875
2022-01-20,357.6318664550781
2022-01-21,351.7395324707031
2022-01-24,346.34661865234375
2022-01-25,356.0339660644531
2022-01-26,375.2088317871094
2022-01-27,393.1853332519531
2022-01-28,377.1063537597656
2022-01-31,387.0932922363281
2022-02-01,394.98297119140625
2022-02-02,396.48101806640625
2022-02-03,398.6781311035156
2022-02-04,396.68072509765625
2022-02-07,375.5084533691406
2022-02-08,369.9157409667969
2022-02-09,382.4992980957031
2022-02-10,384.1971130371094
2022-02-11,375.2088317871094
2022-02-14,372.1129150390625
2022-02-15,377.0065002441406
2022-02-16,385.69512939453125
2022-02-17,373.7107849121094
2022-02-18,370.1155090332031
2022-02-21,361.72650146484375
2022-02-22,357.0326232910156
2022-02-23,348.6435852050781
2022-02-24,339.3557434082031
2022-02-25,364.92230224609375
2022-02-28,369.61614990234375
2022-03-01,346.74609375
2022-03-02,355.734375
2022-03-03,345.7474365234375
2022-03-04,349.5424499511719
2022-03-07,314.7879333496094
2022-03-08,295.6130065917969
2022-03-09,319.4817810058594
2022-03-10,312.890380859375
2022-03-11,311.0927734375
2022-03-14,321.57904052734375
2022-03-15,312.5907897949219
2022-03-16,326.17303466796875
2022-03-17,321.0796813964844
2022-03-18,316.6854553222656
2022-03-21,304.6012268066406
2022-03-22,319.58160400390625
2022-03-23,306.09930419921875
2022-03-24,308.8956298828125
2022-03-25,320.580322265625
2022-03-28,322.47784423828125
2022-03-29,343.650146484375
2022-03-30,338.65667724609375
2022-03-31,329.78778076171875
2022-04-01,320.5992431640625
2022-04-04,318.0024719238281
2022-04-05,331.7853088378906
2022-04-06,326.1922912597656
2022-04-07,330.98626708984375
2022-04-08,331.8851318359375
2022-04-11,335.28094482421875
2022-04-12,321.6979064941406
2022-04-13,318.6017761230469
2022-04-14,327.1910095214844
2022-04-19,315.3059387207031
2022-04-20,315.70538330078125
2022-04-21,319.2010192871094
2022-04-22,299.4257507324219
2022-04-25,289.43817138671875
2022-04-26,292.1348571777344
2022-04-27,291.2359619140625
2022-04-28,286.84149169921875
2022-04-29,288.6391906738281
2022-05-03,287.8402099609375
2022-05-04,288.6391906738281
2022-05-05,283.84521484375
2022-05-06,273.45819091796875
2022-05-09,261.7727966308594
2022-05-10,263.7702941894531
2022-05-11,267.16607666015625
2022-05-12,260.1747741699219
2022-05-13,272.7590637207031
2022-05-16,278.3520812988281
2022-05-17,281.7478332519531
2022-05-18,280.84893798828125
2022-05-19,272.1597900390625
2022-05-20,271.8602294921875
2022-05-23,278.15228271484375
2022-05-24,277.8526916503906
2022-05-25,271.4606628417969
2022-05-26,276.6542053222656
2022-05-27,279.3508605957031
2022-05-30,284.6441955566406
2022-05-31,274.55682373046875
2022-06-01,266.5667724609375
2022-06-06,271.6604309082031
2022-06-07,267.16607666015625
2022-06-08,266.0674133300781
2022-06-09,256.4794006347656
2022-06-10,250.5867919921875
2022-06-13,229.6129913330078
2022-06-14,228.3146209716797
2022-06-15,228.5143585205078
2022-06-16,209.63795471191406
2022-06-17,213.03372192382812
2022-06-20,217.0287322998047
2022-06-21,212.3345947265625
2022-06-22,209.83773803710938
2022-06-23,200.8489532470703
2022-06-24,204.04495239257812
2022-06-27,204.8439483642578
2022-06-28,212.4344482421875
2022-06-29,205.04371643066406
2022-06-30,189.4631805419922
2022-07-01,192.35955810546875
2022-07-04,190.51185607910156
2022-07-05,192.8090057373047
2022-07-06,194.45692443847656
2022-07-07,202.4469451904297
2022-07-08,205.04371643066406
2022-07-11,200.44944763183594
2022-07-12,192.35955810546875
2022-07-13,195.30587768554688
2022-07-14,194.90635681152344
2022-07-15,200.44944763183594
2022-07-18,204.04495239257812
2022-07-19,207.84022521972656
2022-07-20,208.73907470703125
2022-07-21,210.33709716796875
2022-07-22,213.63294982910156
2022-07-25,214.13233947753906
2022-07-26,214.53184509277344
2022-07-27,216.02996826171875
2022-07-28,233.70787048339844
2022-07-29,249.58802795410156
2022-08-01,243.19601440429688
2022-08-02,243.9950408935547
2022-08-03,247.1910400390625
2022-08-04,255.78028869628906
2022-08-05,253.9825439453125
2022-08-08,259.176025390625
2022-08-09,263.5705261230469
2022-08-10,263.17108154296875
2022-08-11,261.67291259765625
2022-08-12,263.67041015625
2022-08-15,265.86767578125
2022-08-16,254.98129272460938
2022-08-17,253.18353271484375
2022-08-18,262.97125244140625
2022-08-19,261.9725036621094
2022-08-22,225.01873779296875
2022-08-23,218.7266082763672
2022-08-24,217.72784423828125
2022-08-25,213.23345947265625
2022-08-26,211.33584594726562
2022-08-30,213.33335876464844
2022-08-31,218.02748107910156
2022-09-01,205.4431915283203
2022-09-02,212.3345947265625
2022-09-05,210.43695068359375
2022-09-06,214.6317138671875
2022-09-07,214.53184509277344
2022-09-08,212.3345947265625
2022-09-09,213.9325714111328
2022-09-12,221.92259216308594
2022-09-13,212.3345947265625
2022-09-14,210.63670349121094
2022-09-15,209.3383331298828
2022-09-16,219.72535705566406
2022-09-20,211.13607788085938
2022-09-21,207.3408203125
2022-09-22,201.54808044433594
2022-09-23,197.5031280517578
2022-09-26,187.2659149169922
2022-09-27,184.7191162109375
2022-09-28,189.26341247558594
2022-09-29,171.93507385253906
2022-09-30,178.77651977539062
2022-10-03,181.82273864746094
2022-10-04,185.36830139160156
2022-10-05,182.82147216796875
2022-10-06,183.14112854003906
2022-10-07,188.28526306152344
2022-10-10,185.48843383789062
2022-10-11,184.53952026367188
2022-10-12,176.0491943359375
2022-10-13,180.7438507080078
2022-10-14,181.94247436523438
2022-10-17,193.32948303222656
2022-10-18,188.6348419189453
2022-10-19,185.23870849609375
2022-10-20,187.7858123779297
2022-10-21,175.99925231933594
2022-10-24,178.64627075195312
2022-10-25,185.4384765625
2022-10-26,189.08433532714844
2022-10-27,194.7279052734375
2022-10-28,195.8765869140625
2022-10-31,191.03211975097656
2022-11-01,194.9276580810547
2022-11-02,200.9707794189453
2022-11-03,194.87774658203125
2022-11-04,203.5678253173828
2022-11-07,214.55528259277344
2022-11-08,224.74366760253906
2022-11-09,226.44171142578125
2022-11-10,240.2259979248047
2022-11-11,249.71517944335938
2022-11-14,252.71177673339844
2022-11-15,249.0159912109375
2022-11-16,246.31906127929688
2022-11-17,245.7197265625
2022-11-18,248.11700439453125
2022-11-21,253.3110809326172
2022-11-22,247.11813354492188
2022-11-23,242.8230438232422
2022-11-24,253.910400390625
2022-11-25,249.2157440185547
2022-11-28,249.71517944335938
2022-11-29,247.7174530029297
2022-11-30,240.52565002441406
2022-12-01,230.3372802734375
2022-12-02,235.23170471191406
2022-12-05,242.42349243164062
2022-12-06,237.52908325195312
2022-12-07,237.6289520263672
2022-12-08,235.93089294433594
2022-12-09,238.0285186767578
2022-12-12,228.43943786621094
2022-12-13,233.03421020507812
2022-12-14,242.52337646484375
2022-12-15,242.52337646484375
2022-12-16,226.941162109375
2022-12-19,233.5336456298828
2022-12-20,225.74252319335938
2022-12-21,231.53591918945312
2022-12-22,234.23284912109375
2022-12-23,237.0296630859375
2022-12-28,240.2259979248047
2022-12-29,237.72885131835938
2022-12-30,237.72885131835938
2023-01-03,243.32247924804688
2023-01-04,247.81735229492188
2023-01-05,247.61756896972656
2023-01-06,251.6129913330078
2023-01-09,259.6039123535156
2023-01-10,251.31336975097656
2023-01-11,262.8002624511719
2023-01-12,274.78662109375
2023-01-13,269.5924987792969
