Date,IPO.L
2019-05-10,92.75502014160156
2019-05-13,90.55609130859375
2019-05-14,92.95491790771484
2019-05-15,89.95636749267578
2019-05-16,88.55704498291016
2019-05-17,88.95685577392578
2019-05-20,89.8564224243164
2019-05-21,90.3561782836914
2019-05-22,85.45855712890625
2019-05-23,82.659912109375
2019-05-24,81.7603530883789
2019-05-28,81.16063690185547
2019-05-29,80.46097564697266
2019-05-30,81.5604476928711
2019-05-31,80.16111755371094
2019-06-03,79.86126708984375
2019-06-04,82.95976257324219
2019-06-05,78.06214141845703
2019-06-06,75.06359100341797
2019-06-07,73.96412658691406
2019-06-10,72.9646224975586
2019-06-11,74.9636459350586
2019-06-12,73.36442565917969
2019-06-13,72.9646224975586
2019-06-14,72.46485137939453
2019-06-17,72.56480407714844
2019-06-18,73.16451263427734
2019-06-19,73.96412658691406
2019-06-20,75.26350402832031
2019-06-21,73.26447296142578
2019-06-24,73.96412658691406
2019-06-25,74.4638900756836
2019-06-26,73.56432342529297
2019-06-27,74.76375579833984
2019-06-28,74.56383514404297
2019-07-01,74.9636459350586
2019-07-02,74.0640869140625
2019-07-03,74.16403198242188
2019-07-04,73.36442565917969
2019-07-05,74.9636459350586
2019-07-08,74.9636459350586
2019-07-09,70.96559143066406
2019-07-10,74.56383514404297
2019-07-11,72.26496887207031
2019-07-12,70.0660171508789
2019-07-15,72.9646224975586
2019-07-16,71.0655288696289
2019-07-17,71.36539459228516
2019-07-18,69.966064453125
2019-07-19,69.46631622314453
2019-07-22,67.86709594726562
2019-07-23,67.3673324584961
2019-07-24,70.5657730102539
2019-07-25,68.8666000366211
2019-07-26,68.966552734375
2019-07-29,68.8666000366211
2019-07-30,66.96752166748047
2019-07-31,68.5667495727539
2019-08-01,64.968505859375
2019-08-02,62.56966018676758
2019-08-05,61.67009353637695
2019-08-06,60.47067642211914
2019-08-07,59.17130661010742
2019-08-08,60.77052688598633
2019-08-09,61.3702392578125
2019-08-12,60.67058181762695
2019-08-13,61.77003860473633
2019-08-14,60.17082214355469
2019-08-15,62.56966018676758
2019-08-16,61.969947814941406
2019-08-19,61.57014083862305
2019-08-20,58.87145233154297
2019-08-21,57.97188949584961
2019-08-22,59.071346282958984
2019-08-23,57.672035217285156
2019-08-27,59.471153259277344
2019-08-28,55.673004150390625
2019-08-29,57.572078704833984
2019-08-30,56.772464752197266
2019-09-02,57.17227554321289
2019-09-03,55.77294921875
2019-09-04,58.3716926574707
2019-09-05,60.17082214355469
2019-09-06,65.26834869384766
2019-09-09,69.46631622314453
2019-09-10,63.06941223144531
2019-09-11,66.16790771484375
2019-09-12,63.56917190551758
2019-09-13,63.96897506713867
2019-09-16,62.269798278808594
2019-09-17,62.56966018676758
2019-09-18,62.86951446533203
2019-09-19,63.46921920776367
2019-09-20,63.06941223144531
2019-09-23,62.96946334838867
2019-09-24,61.3702392578125
2019-09-25,58.971397399902344
2019-09-26,58.17178726196289
2019-09-27,65.26834869384766
2019-09-30,63.66912078857422
2019-10-01,64.26883697509766
2019-10-02,62.46970748901367
2019-10-03,60.17082214355469
2019-10-04,60.67058181762695
2019-10-07,57.672035217285156
2019-10-08,56.47261428833008
2019-10-09,57.572078704833984
2019-10-10,59.67106246948242
2019-10-11,63.36927032470703
2019-10-14,64.4687271118164
2019-10-15,64.16889190673828
2019-10-16,64.26883697509766
2019-10-17,66.26785278320312
2019-10-18,64.968505859375
2019-10-21,66.86758422851562
2019-10-22,63.56917190551758
2019-10-23,62.66960906982422
2019-10-24,61.07038497924805
2019-10-25,56.87242126464844
2019-10-28,58.7714958190918
2019-10-29,57.47212600708008
2019-10-30,56.47261428833008
2019-10-31,55.97285461425781
2019-11-01,60.17082214355469
2019-11-04,58.3716926574707
2019-11-05,57.47212600708008
2019-11-06,56.772464752197266
2019-11-07,58.7714958190918
2019-11-08,57.77198028564453
2019-11-11,58.17178726196289
2019-11-12,59.77101516723633
2019-11-13,59.27125549316406
2019-11-14,58.07183074951172
2019-11-15,58.2717399597168
2019-11-18,58.07183074951172
2019-11-19,58.571590423583984
2019-11-20,57.672035217285156
2019-11-21,58.971397399902344
2019-11-22,60.47067642211914
2019-11-25,59.970916748046875
2019-11-26,59.17130661010742
2019-11-27,60.97043228149414
2019-11-28,59.77101516723633
2019-11-29,60.17082214355469
2019-12-02,59.8709716796875
2019-12-03,57.672035217285156
2019-12-04,59.77101516723633
2019-12-05,59.970916748046875
2019-12-06,61.27028274536133
2019-12-09,61.869998931884766
2019-12-10,62.56966018676758
2019-12-11,60.370723724365234
2019-12-12,62.269798278808594
2019-12-13,67.66718292236328
2019-12-16,71.16548156738281
2019-12-17,71.16548156738281
2019-12-18,71.16548156738281
2019-12-19,71.16548156738281
2019-12-20,72.56480407714844
2019-12-23,71.66523742675781
2019-12-24,71.46533966064453
2019-12-27,70.5657730102539
2019-12-30,70.86563873291016
2019-12-31,70.96559143066406
2020-01-02,74.9636459350586
2020-01-03,75.06359100341797
2020-01-06,73.16451263427734
2020-01-07,70.66571807861328
2020-01-08,68.966552734375
2020-01-09,68.06698608398438
2020-01-10,68.466796875
2020-01-13,67.66718292236328
2020-01-14,67.66718292236328
2020-01-15,65.16838836669922
2020-01-16,66.96752166748047
2020-01-17,66.96752166748047
2020-01-20,66.66767120361328
2020-01-21,67.3673324584961
2020-01-22,69.36637115478516
2020-01-23,70.0660171508789
2020-01-24,73.36442565917969
2020-01-27,72.56480407714844
2020-01-28,70.46583557128906
2020-01-29,70.5657730102539
2020-01-30,68.76663970947266
2020-01-31,69.0665054321289
2020-02-03,67.3673324584961
2020-02-04,68.16693115234375
2020-02-05,67.967041015625
2020-02-06,66.96752166748047
2020-02-07,65.86804962158203
2020-02-10,67.26737976074219
2020-02-11,67.46728515625
2020-02-12,68.3668441772461
2020-02-13,71.76519012451172
2020-02-14,73.06456756591797
2020-02-17,74.9636459350586
2020-02-18,75.5633544921875
2020-02-19,76.16305541992188
2020-02-20,78.46195983886719
2020-02-21,75.66329956054688
2020-02-24,75.5633544921875
2020-02-25,75.86322021484375
2020-02-26,75.46339416503906
2020-02-27,73.76422119140625
2020-02-28,66.56771850585938
2020-03-02,66.36781311035156
2020-03-03,65.96800994873047
2020-03-04,65.96800994873047
2020-03-05,64.4687271118164
2020-03-06,62.96946334838867
2020-03-09,58.17178726196289
2020-03-10,58.47164535522461
2020-03-11,58.7714958190918
2020-03-12,54.07377243041992
2020-03-13,56.672515869140625
2020-03-16,50.77537155151367
2020-03-17,52.074745178222656
2020-03-18,46.02768325805664
2020-03-19,49.076202392578125
2020-03-20,48.526466369628906
2020-03-23,47.077171325683594
2020-03-24,50.17566680908203
2020-03-25,52.77440643310547
2020-03-26,53.27416229248047
2020-03-27,50.475521087646484
2020-03-30,49.62593460083008
2020-03-31,50.075714111328125
2020-04-01,48.026710510253906
2020-04-02,43.129085540771484
2020-04-03,42.979156494140625
2020-04-06,45.82777404785156
2020-04-07,49.176151275634766
2020-04-08,55.07328796386719
2020-04-09,56.372657775878906
2020-04-14,55.273193359375
2020-04-15,53.97382354736328
2020-04-16,53.37411880493164
2020-04-17,55.373146057128906
2020-04-20,53.47406768798828
2020-04-21,52.074745178222656
2020-04-22,53.47406768798828
2020-04-23,51.075225830078125
2020-04-24,51.2751350402832
2020-04-27,49.92578887939453
2020-04-28,54.37363052368164
2020-04-29,55.57304763793945
2020-04-30,55.47309875488281
2020-05-01,54.07377243041992
2020-05-04,52.97431182861328
2020-05-05,55.173248291015625
2020-05-06,54.173728942871094
2020-05-07,56.272705078125
2020-05-11,53.574012756347656
2020-05-12,54.57353591918945
2020-05-13,52.77440643310547
2020-05-14,49.27610778808594
2020-05-15,50.975276947021484
2020-05-18,56.87242126464844
2020-05-19,56.172760009765625
2020-05-20,56.272705078125
2020-05-21,57.87194061279297
2020-05-22,61.17033767700195
2020-05-26,61.07038497924805
2020-05-27,62.96946334838867
2020-05-28,63.46921920776367
2020-05-29,62.56966018676758
2020-06-01,62.46970748901367
2020-06-02,64.16889190673828
2020-06-03,66.16790771484375
2020-06-04,65.96800994873047
2020-06-05,67.967041015625
2020-06-08,64.3687744140625
2020-06-09,61.470184326171875
2020-06-10,61.67009353637695
2020-06-11,60.47067642211914
2020-06-12,60.570621490478516
2020-06-15,59.970916748046875
2020-06-16,60.47067642211914
2020-06-17,61.67009353637695
2020-06-18,61.3702392578125
2020-06-19,64.968505859375
2020-06-22,65.76810455322266
2020-06-23,66.26785278320312
2020-06-24,63.56917190551758
2020-06-25,63.36927032470703
2020-06-26,61.3702392578125
2020-06-29,63.96897506713867
2020-06-30,63.8690299987793
2020-07-01,62.769554138183594
2020-07-02,62.96946334838867
2020-07-03,62.96946334838867
2020-07-06,64.06893157958984
2020-07-07,61.470184326171875
2020-07-08,63.56917190551758
2020-07-09,62.96946334838867
2020-07-10,63.46921920776367
2020-07-13,64.968505859375
2020-07-14,66.16790771484375
2020-07-15,65.86804962158203
2020-07-16,65.06844329833984
2020-07-17,65.96800994873047
2020-07-20,67.86709594726562
2020-07-21,67.46728515625
2020-07-22,69.46631622314453
2020-07-23,68.66669464111328
2020-07-24,68.5667495727539
2020-07-27,67.56723022460938
2020-07-28,67.66718292236328
2020-07-29,67.56723022460938
2020-07-30,67.16741943359375
2020-07-31,66.46776580810547
2020-08-03,74.56383514404297
2020-08-04,75.5633544921875
2020-08-05,74.86370086669922
2020-08-06,74.9636459350586
2020-08-07,75.06359100341797
2020-08-10,74.56383514404297
2020-08-11,74.86370086669922
2020-08-12,74.16403198242188
2020-08-13,75.16354370117188
2020-08-14,74.56383514404297
2020-08-17,73.76422119140625
2020-08-18,73.96412658691406
2020-08-19,72.36490631103516
2020-08-20,71.16548156738281
2020-08-21,71.86515045166016
2020-08-24,73.96412658691406
2020-08-25,73.16451263427734
2020-08-26,73.66426849365234
2020-08-27,74.0640869140625
2020-08-28,73.36442565917969
2020-09-01,73.66426849365234
2020-09-02,73.4643783569336
2020-09-03,72.56480407714844
2020-09-04,71.76519012451172
2020-09-07,72.66475677490234
2020-09-08,73.56432342529297
2020-09-09,73.76422119140625
2020-09-10,73.36442565917969
2020-09-11,70.96559143066406
2020-09-14,75.16354370117188
2020-09-15,79.26156616210938
2020-09-16,79.86126708984375
2020-09-17,78.46195983886719
2020-09-18,78.06214141845703
2020-09-21,73.56432342529297
2020-09-22,73.96412658691406
2020-09-23,75.16354370117188
2020-09-24,75.26350402832031
2020-09-25,78.26205444335938
2020-09-28,82.46000671386719
2020-09-29,79.46146392822266
2020-09-30,77.9621810913086
2020-10-01,77.6623306274414
2020-10-02,78.66184997558594
2020-10-05,79.06165313720703
2020-10-06,79.36151123046875
2020-10-07,78.46195983886719
2020-10-08,78.96170043945312
2020-10-09,79.26156616210938
2020-10-12,79.96121978759766
2020-10-13,84.95879364013672
2020-10-14,82.06019592285156
2020-10-15,83.5594711303711
2020-10-16,82.85981750488281
2020-10-19,83.95928955078125
2020-10-20,83.75938415527344
2020-10-21,81.46050262451172
2020-10-22,82.46000671386719
2020-10-23,82.46000671386719
2020-10-26,82.5599594116211
2020-10-27,82.16015625
2020-10-28,79.86126708984375
2020-10-29,78.56189727783203
2020-10-30,79.46146392822266
2020-11-02,77.26253509521484
2020-11-03,78.46195983886719
2020-11-04,82.5599594116211
2020-11-05,82.5599594116211
2020-11-06,81.7603530883789
2020-11-09,82.06019592285156
2020-11-10,79.96121978759766
2020-11-11,83.95928955078125
2020-11-12,84.85884857177734
2020-11-13,84.75889587402344
2020-11-16,85.15869903564453
2020-11-17,85.95831298828125
2020-11-18,87.25768280029297
2020-11-19,86.15821838378906
2020-11-20,85.35860443115234
2020-11-23,86.45807647705078
2020-11-24,89.95636749267578
2020-11-25,87.6574935913086
2020-11-26,87.45758056640625
2020-11-27,86.95782470703125
2020-11-30,85.95831298828125
2020-12-01,89.05680847167969
2020-12-02,90.95587921142578
2020-12-03,91.55559539794922
2020-12-04,93.35472106933594
2020-12-07,92.45515441894531
2020-12-08,93.55462646484375
2020-12-09,93.45467376708984
2020-12-10,92.55511474609375
2020-12-11,91.45564270019531
2020-12-14,91.55559539794922
2020-12-15,92.15531158447266
2020-12-16,95.55365753173828
2020-12-17,95.15383911132812
2020-12-18,93.95442962646484
2020-12-21,91.75550842285156
2020-12-22,92.05536651611328
2020-12-23,93.95442962646484
2020-12-24,94.35424041748047
2020-12-29,98.55221557617188
2020-12-30,98.65216064453125
2020-12-31,98.85204315185547
2021-01-04,100.55123901367188
2021-01-05,104.14949035644531
2021-01-06,110.94619750976562
2021-01-07,101.35084533691406
2021-01-08,102.75017547607422
2021-01-11,101.95055389404297
2021-01-12,99.85157775878906
2021-01-13,99.35182189941406
2021-01-14,101.95055389404297
2021-01-15,98.15240478515625
2021-01-18,98.15240478515625
2021-01-19,97.9524917602539
2021-01-20,98.45225524902344
2021-01-21,99.45177459716797
2021-01-22,95.95346069335938
2021-01-25,93.55462646484375
2021-01-26,96.95297241210938
2021-01-27,93.85448455810547
2021-01-28,93.55462646484375
2021-01-29,94.95394897460938
2021-02-01,98.95201110839844
2021-02-02,101.75064849853516
2021-02-03,100.95104217529297
2021-02-04,101.75064849853516
2021-02-05,104.94911193847656
2021-02-08,105.94862365722656
2021-02-09,106.14851379394531
2021-02-10,104.74920654296875
2021-02-11,104.94911193847656
2021-02-12,106.34842681884766
2021-02-15,110.94619750976562
2021-02-16,114.94425201416016
2021-02-17,114.94425201416016
2021-02-18,114.34455108642578
2021-02-19,117.74290466308594
2021-02-22,116.34357452392578
2021-02-23,114.54444885253906
2021-02-24,118.34261322021484
2021-02-25,117.94279479980469
2021-02-26,115.54396057128906
2021-03-01,120.54154205322266
2021-03-02,121.54105377197266
2021-03-03,122.740478515625
2021-03-04,119.741943359375
2021-03-05,116.94329071044922
2021-03-08,117.94279479980469
2021-03-09,119.1422119140625
2021-03-10,120.14173126220703
2021-03-11,120.34164428710938
2021-03-12,120.54154205322266
2021-03-15,119.94183349609375
2021-03-16,122.3406753540039
2021-03-17,121.74095916748047
2021-03-18,120.74144744873047
2021-03-19,120.94135284423828
2021-03-22,119.741943359375
2021-03-23,119.741943359375
2021-03-24,119.94183349609375
2021-03-25,119.34212493896484
2021-03-26,122.94036865234375
2021-03-29,119.94183349609375
2021-03-30,121.14124298095703
2021-03-31,124.1397933959961
2021-04-01,125.93892669677734
2021-04-06,129.1373748779297
2021-04-07,131.13641357421875
2021-04-08,130.73660278320312
2021-04-09,130.5366973876953
2021-04-12,129.5371856689453
2021-04-13,130.33677673339844
2021-04-14,131.93601989746094
2021-04-15,133.33534240722656
2021-04-16,134.3348388671875
2021-04-19,132.93553161621094
2021-04-20,130.1368865966797
2021-04-21,129.93701171875
2021-04-22,131.73609924316406
2021-04-23,131.33628845214844
2021-04-26,132.93553161621094
2021-04-27,132.93553161621094
2021-04-28,130.93650817871094
2021-04-29,128.5376739501953
2021-04-30,128.33778381347656
2021-05-04,125.13932037353516
2021-05-05,125.33921813964844
2021-05-06,125.53910827636719
2021-05-07,126.73854064941406
2021-05-10,124.93941497802734
2021-05-11,120.74144744873047
2021-05-12,121.74095916748047
2021-05-13,118.95207214355469
2021-05-14,120.15159606933594
2021-05-17,118.75216674804688
2021-05-18,118.95207214355469
2021-05-19,116.1531982421875
2021-05-20,117.55264282226562
2021-05-21,115.95329284667969
2021-05-24,116.1531982421875
2021-05-25,115.95329284667969
2021-05-26,117.95247650146484
2021-05-27,121.95087432861328
2021-05-28,123.55021667480469
2021-06-01,123.95006561279297
2021-06-02,122.35071563720703
2021-06-03,120.35152435302734
2021-06-04,119.15199279785156
2021-06-07,118.95207214355469
2021-06-08,119.55184173583984
2021-06-09,119.75177001953125
2021-06-10,118.55223846435547
2021-06-11,120.75135803222656
2021-06-14,119.75177001953125
2021-06-15,117.75257110595703
2021-06-16,116.75296783447266
2021-06-17,116.95288848876953
2021-06-18,113.55425262451172
2021-06-21,114.35393524169922
2021-06-22,115.15361022949219
2021-06-23,116.55304718017578
2021-06-24,116.75296783447266
2021-06-25,119.75177001953125
2021-06-28,117.75257110595703
2021-06-29,117.15279388427734
2021-06-30,116.3531265258789
2021-07-01,118.35232543945312
2021-07-02,118.95207214355469
2021-07-05,117.95247650146484
2021-07-06,118.55223846435547
2021-07-07,119.35192108154297
2021-07-08,115.15361022949219
2021-07-09,116.75296783447266
2021-07-12,118.35232543945312
2021-07-13,121.15118408203125
2021-07-14,121.15118408203125
2021-07-15,117.95247650146484
2021-07-16,115.3535385131836
2021-07-19,110.95530700683594
2021-07-20,111.35514831542969
2021-07-21,113.9541015625
2021-07-22,116.75296783447266
2021-07-23,117.75257110595703
2021-07-26,117.75257110595703
2021-07-27,117.75257110595703
2021-07-28,116.1531982421875
2021-07-29,116.95288848876953
2021-07-30,115.15361022949219
2021-08-02,117.55264282226562
2021-08-03,122.55062103271484
2021-08-04,123.95006561279297
2021-08-05,123.95006561279297
2021-08-06,123.150390625
2021-08-09,124.94966888427734
2021-08-10,126.54901885986328
2021-08-11,130.5474090576172
2021-08-12,129.55258178710938
2021-08-13,131.55184936523438
2021-08-16,131.15199279785156
2021-08-17,132.5514678955078
2021-08-18,131.9517059326172
2021-08-19,129.15272521972656
2021-08-20,128.95278930664062
2021-08-23,127.55330657958984
2021-08-24,128.15309143066406
2021-08-25,127.35337829589844
2021-08-26,127.35337829589844
2021-08-27,126.95352172851562
2021-08-31,126.95352172851562
2021-09-01,138.14942932128906
2021-09-02,143.34751892089844
2021-09-03,143.14759826660156
2021-09-06,146.7462921142578
2021-09-07,147.54598999023438
2021-09-08,146.9462127685547
2021-09-09,155.14320373535156
2021-09-10,146.7462921142578
2021-09-13,139.94876098632812
2021-09-14,137.14981079101562
2021-09-15,136.55001831054688
2021-09-16,140.94842529296875
2021-09-17,141.7481231689453
2021-09-20,138.9491424560547
2021-09-21,137.5496368408203
2021-09-22,138.14942932128906
2021-09-23,136.9498748779297
2021-09-24,136.55001831054688
2021-09-27,139.54891967773438
2021-09-28,136.7499542236328
2021-09-29,135.9502410888672
2021-09-30,139.94876098632812
2021-10-01,137.5496368408203
2021-10-04,136.35006713867188
2021-10-05,135.9502410888672
2021-10-06,128.95278930664062
2021-10-07,122.95498657226562
2021-10-08,126.35375213623047
2021-10-11,123.35484313964844
2021-10-12,127.35337829589844
2021-10-13,127.75324249267578
2021-10-14,127.15345001220703
2021-10-15,129.15272521972656
2021-10-18,128.15309143066406
2021-10-19,123.55476379394531
2021-10-20,123.35484313964844
2021-10-21,122.75507354736328
2021-10-22,122.35521697998047
2021-10-25,121.55550384521484
2021-10-26,122.55513000488281
2021-10-27,121.35558319091797
2021-10-28,121.75543212890625
2021-10-29,120.55587005615234
2021-11-01,119.95608520507812
2021-11-02,122.95498657226562
2021-11-03,122.55513000488281
2021-11-04,124.35447692871094
2021-11-05,122.75507354736328
2021-11-08,118.95645141601562
2021-11-09,118.55659484863281
2021-11-10,119.35630798339844
2021-11-11,119.35630798339844
2021-11-12,119.75617218017578
2021-11-15,120.75579833984375
2021-11-16,118.15673828125
2021-11-17,117.95681762695312
2021-11-18,119.55623626708984
2021-11-19,120.15601348876953
2021-11-22,120.75579833984375
2021-11-23,119.95608520507812
2021-11-24,119.1563720703125
2021-11-25,119.95608520507812
2021-11-26,111.95901489257812
2021-11-29,115.35778045654297
2021-11-30,115.35778045654297
2021-12-01,117.1571044921875
2021-12-02,115.75763702392578
2021-12-03,114.15821075439453
2021-12-06,115.1578369140625
2021-12-07,119.55623626708984
2021-12-08,118.15673828125
2021-12-09,119.55623626708984
2021-12-10,117.95681762695312
2021-12-13,116.157470703125
2021-12-14,118.35668182373047
2021-12-15,116.75726318359375
2021-12-16,118.55659484863281
2021-12-17,119.95608520507812
2021-12-20,117.95681762695312
2021-12-21,118.75653839111328
2021-12-22,121.35558319091797
2021-12-23,122.55513000488281
2021-12-24,121.35558319091797
2021-12-29,123.35484313964844
2021-12-30,122.35521697998047
2021-12-31,123.75470733642578
2022-01-04,122.55513000488281
2022-01-05,121.35558319091797
2022-01-06,116.157470703125
2022-01-07,116.157470703125
2022-01-10,111.95901489257812
2022-01-11,110.15966796875
2022-01-12,109.75981903076172
2022-01-13,113.15857696533203
2022-01-14,113.95829010009766
2022-01-17,114.15821075439453
2022-01-18,110.15966796875
2022-01-19,107.56062316894531
2022-01-20,106.76092529296875
2022-01-21,101.76274871826172
2022-01-24,94.3654556274414
2022-01-25,95.9648666381836
2022-01-26,97.26439666748047
2022-01-27,95.0652084350586
2022-01-28,92.76604461669922
2022-01-31,96.3647232055664
2022-02-01,96.76458740234375
2022-02-02,98.66388702392578
2022-02-03,97.56429290771484
2022-02-04,97.56429290771484
2022-02-07,96.56465148925781
2022-02-08,96.86454772949219
2022-02-09,98.9637680053711
2022-02-10,98.46395111083984
2022-02-11,97.76421356201172
2022-02-14,96.56465148925781
2022-02-15,98.66388702392578
2022-02-16,98.26403045654297
2022-02-17,94.96524047851562
2022-02-18,94.06556701660156
2022-02-21,92.166259765625
2022-02-22,91.96633911132812
2022-02-23,92.66607666015625
2022-02-24,89.66716766357422
2022-02-25,92.76604461669922
2022-02-28,93.76567840576172
2022-03-01,87.76787567138672
2022-03-02,89.9670639038086
2022-03-03,84.76897430419922
2022-03-04,80.2706298828125
2022-03-07,78.9710922241211
2022-03-08,80.47054290771484
2022-03-09,85.9685287475586
2022-03-10,83.86930084228516
2022-03-11,86.66827392578125
2022-03-14,90.16699981689453
2022-03-15,89.26732635498047
2022-03-16,96.164794921875
2022-03-17,94.46541595458984
2022-03-18,96.56465148925781
2022-03-21,95.26512908935547
2022-03-22,96.46468353271484
2022-03-23,94.06556701660156
2022-03-24,94.26549530029297
2022-03-25,93.16590118408203
2022-03-28,92.36619567871094
2022-03-29,96.3647232055664
2022-03-30,92.86600494384766
2022-03-31,89.9670639038086
2022-04-01,89.86710357666016
2022-04-04,89.71715545654297
2022-04-05,93.41580963134766
2022-04-06,91.7164306640625
2022-04-07,89.21733856201172
2022-04-08,89.01741790771484
2022-04-11,87.71788787841797
2022-04-12,88.41763305664062
2022-04-13,89.76714324951172
2022-04-14,89.46725463867188
2022-04-19,88.91744995117188
2022-04-20,90.16699981689453
2022-04-21,89.9670639038086
2022-04-22,88.61756134033203
2022-04-25,86.26842498779297
2022-04-26,83.66937255859375
2022-04-27,83.21953582763672
2022-04-28,84.3691177368164
2022-04-29,83.3694839477539
2022-05-03,82.5197982788086
2022-05-04,81.9699935913086
2022-05-05,81.9699935913086
2022-05-06,81.7200927734375
2022-05-09,77.27172088623047
2022-05-10,78.07141876220703
2022-05-11,79.5208969116211
2022-05-12,77.22173309326172
2022-05-13,81.12030792236328
2022-05-16,80.5205307006836
2022-05-17,82.8196792602539
2022-05-18,80.97035217285156
2022-05-19,79.02108001708984
2022-05-20,82.169921875
2022-05-23,83.91928100585938
2022-05-24,81.62012481689453
2022-05-25,81.17028045654297
2022-05-26,84.82646942138672
2022-05-27,84.97643280029297
2022-05-30,86.47602081298828
2022-05-31,87.12583923339844
2022-06-01,83.0269775390625
2022-06-06,82.77704620361328
2022-06-07,79.47795867919922
2022-06-08,80.52767181396484
2022-06-09,76.92865753173828
2022-06-10,74.4793472290039
2022-06-13,71.48017883300781
2022-06-14,72.22997283935547
2022-06-15,75.22914123535156
2022-06-16,71.48017883300781
2022-06-17,74.3793716430664
2022-06-20,72.37992858886719
2022-06-21,72.08000946044922
2022-06-22,73.37965393066406
2022-06-23,73.02974700927734
2022-06-24,75.12916564941406
2022-06-27,75.97892761230469
2022-06-28,75.47906494140625
2022-06-29,73.37965393066406
2022-06-30,69.9805908203125
2022-07-01,69.78064727783203
2022-07-04,69.13082122802734
2022-07-05,66.63151550292969
2022-07-06,70.38048553466797
2022-07-07,71.78009033203125
2022-07-08,71.63014221191406
2022-07-11,70.98031616210938
2022-07-12,71.18025970458984
2022-07-13,69.1808090209961
2022-07-14,68.08111572265625
2022-07-15,70.5804214477539
2022-07-18,71.63014221191406
2022-07-19,73.52960968017578
2022-07-20,76.5787582397461
2022-07-21,79.1280517578125
2022-07-22,80.37771606445312
2022-07-25,81.37744140625
2022-07-26,80.77760314941406
2022-07-27,78.97809600830078
2022-07-28,81.62736511230469
2022-07-29,86.27607727050781
2022-08-01,86.426025390625
2022-08-02,86.32605743408203
2022-08-03,87.22581481933594
2022-08-04,88.07556915283203
2022-08-05,82.97698974609375
2022-08-08,80.9775390625
2022-08-09,79.27802276611328
2022-08-10,82.17720794677734
2022-08-11,82.2322006225586
2022-08-12,81.83228302001953
2022-08-15,81.53235626220703
2022-08-16,78.93291473388672
2022-08-17,77.7331771850586
2022-08-18,77.33325958251953
2022-08-19,74.1839370727539
2022-08-22,73.13417053222656
2022-08-23,72.43431854248047
2022-08-24,70.6846923828125
2022-08-25,70.63471221923828
2022-08-26,68.83509826660156
2022-08-30,70.03484344482422
2022-08-31,69.98484802246094
2022-09-01,66.1856689453125
2022-09-02,70.23479461669922
2022-09-05,67.88530731201172
2022-09-06,68.9350814819336
2022-09-07,68.53516387939453
2022-09-08,68.38520050048828
2022-09-09,69.83488464355469
2022-09-12,73.38411712646484
2022-09-13,70.384765625
2022-09-14,69.2350082397461
2022-09-15,70.23479461669922
2022-09-16,70.384765625
2022-09-20,66.1856689453125
2022-09-21,68.88508605957031
2022-09-22,67.43539428710938
2022-09-23,62.686431884765625
2022-09-26,62.33650588989258
2022-09-27,58.48733901977539
2022-09-28,59.08720779418945
2022-09-29,55.83790969848633
2022-09-30,59.38714599609375
2022-10-03,60.786842346191406
2022-10-04,62.18653869628906
2022-10-05,60.03700256347656
2022-10-06,60.836830139160156
2022-10-07,59.38714599609375
2022-10-10,56.087860107421875
2022-10-11,54.98809814453125
2022-10-12,52.83856201171875
2022-10-13,56.63774108886719
2022-10-14,57.08763885498047
2022-10-17,59.93702697753906
2022-10-18,58.98723220825195
2022-10-19,56.7877082824707
2022-10-20,56.23782730102539
2022-10-21,55.53797912597656
2022-10-24,55.68794631958008
2022-10-25,58.53732681274414
2022-10-26,60.93680953979492
2022-10-27,60.286949157714844
2022-10-28,59.7370719909668
2022-10-31,58.98723220825195
2022-11-01,62.736419677734375
2022-11-02,65.58580017089844
2022-11-03,65.93572235107422
2022-11-04,67.38541412353516
2022-11-07,70.93463897705078
2022-11-08,70.73468780517578
2022-11-09,67.73533630371094
2022-11-10,70.88465881347656
2022-11-11,73.4341049194336
2022-11-14,75.38368225097656
2022-11-15,72.7342529296875
2022-11-16,68.2352294921875
2022-11-17,65.33586120605469
2022-11-18,67.33541870117188
2022-11-21,67.28543853759766
2022-11-22,67.68534851074219
2022-11-23,68.335205078125
2022-11-24,68.38520050048828
2022-11-25,68.73512268066406
2022-11-28,66.53559875488281
2022-11-29,65.98571014404297
2022-11-30,65.98571014404297
2022-12-01,67.28543853759766
2022-12-02,67.48539733886719
2022-12-05,66.63557434082031
2022-12-06,63.036354064941406
2022-12-07,61.6866455078125
2022-12-08,58.03743362426758
2022-12-09,58.38736343383789
2022-12-12,57.68751525878906
2022-12-13,60.73685073852539
2022-12-14,59.93702697753906
2022-12-15,58.98723220825195
2022-12-16,56.187835693359375
2022-12-19,57.13763427734375
2022-12-20,56.187835693359375
2022-12-21,57.13763427734375
2022-12-22,57.1876220703125
2022-12-23,57.23760986328125
2022-12-28,56.43778610229492
2022-12-29,55.98788070678711
2022-12-30,55.73793411254883
2023-01-03,60.23695755004883
2023-01-04,61.13676452636719
2023-01-05,60.436920166015625
2023-01-06,60.436920166015625
2023-01-09,60.536895751953125
2023-01-10,59.78705596923828
2023-01-11,62.886390686035156
2023-01-12,63.986148834228516
2023-01-13,65.08590698242188
2023-01-16,65.53581237792969
2023-01-17,64.78598022460938
2023-01-18,63.636226654052734
2023-01-19,60.38692855834961
2023-01-20,60.98680114746094
