Date,AHT.L
2019-04-10,1970.4752197265625
2019-04-11,2039.9039306640625
2019-04-12,2065.877197265625
2019-04-15,2083.859130859375
2019-04-16,2103.838623046875
2019-04-17,2140.800048828125
2019-04-18,2167.772216796875
2019-04-23,2166.77392578125
2019-04-24,2165.774658203125
2019-04-25,2150.790283203125
2019-04-26,2158.781982421875
2019-04-29,2156.783447265625
2019-04-30,2119.82177734375
2019-05-01,2111.830078125
2019-05-02,2097.84423828125
2019-05-03,2108.83349609375
2019-05-07,2034.9090576171875
2019-05-08,2052.890625
2019-05-09,2002.942138671875
2019-05-10,2025.91845703125
2019-05-13,1981.96337890625
2019-05-14,2015.9285888671875
2019-05-15,2028.915283203125
2019-05-16,2049.8935546875
2019-05-17,2049.8935546875
2019-05-20,2012.9315185546875
2019-05-21,2029.9141845703125
2019-05-22,2037.9061279296875
2019-05-23,1961.484619140625
2019-05-24,1961.484619140625
2019-05-28,1974.9705810546875
2019-05-29,1914.0333251953125
2019-05-30,1911.036376953125
2019-05-31,1863.0859375
2019-06-03,1850.0989990234375
2019-06-04,1895.0528564453125
2019-06-05,1905.5419921875
2019-06-06,1915.0323486328125
2019-06-07,1951.994140625
2019-06-10,1947.998291015625
2019-06-11,1963.98193359375
2019-06-12,1956.9891357421875
2019-06-13,1963.4825439453125
2019-06-14,1946.9993896484375
2019-06-17,1959.48681640625
2019-06-18,2078.863525390625
2019-06-19,2098.843505859375
2019-06-20,2138.80224609375
2019-06-21,2162.7783203125
2019-06-24,2220.71875
2019-06-25,2226.7119140625
2019-06-26,2231.70703125
2019-06-27,2260.677734375
2019-06-28,2251.6865234375
2019-07-01,2269.66845703125
2019-07-02,2305.630615234375
2019-07-03,2335.600341796875
2019-07-04,2317.61865234375
2019-07-05,2287.649658203125
2019-07-08,2294.64208984375
2019-07-09,2261.67626953125
2019-07-10,2239.698486328125
2019-07-11,2238.699462890625
2019-07-12,2255.681640625
2019-07-15,2239.698486328125
2019-07-16,2286.650390625
2019-07-17,2263.673828125
2019-07-18,2186.753173828125
2019-07-19,2208.73095703125
2019-07-22,2200.739013671875
2019-07-23,2243.6943359375
2019-07-24,2247.68994140625
2019-07-25,2240.697998046875
2019-07-26,2287.649658203125
2019-07-29,2301.635009765625
2019-07-30,2268.6689453125
2019-07-31,2270.667236328125
2019-08-01,2285.6513671875
2019-08-02,2193.745849609375
2019-08-05,2114.8271484375
2019-08-06,2114.8271484375
2019-08-07,2147.792724609375
2019-08-08,2229.709228515625
2019-08-09,2214.724609375
2019-08-12,2173.766357421875
2019-08-13,2167.772216796875
2019-08-14,2068.874267578125
2019-08-15,2040.234130859375
2019-08-16,2089.191162109375
2019-08-19,2122.1630859375
2019-08-20,2116.16796875
2019-08-21,2176.1162109375
2019-08-22,2172.11962890625
2019-08-23,2145.142822265625
2019-08-27,2151.137939453125
2019-08-28,2131.1552734375
2019-08-29,2221.077392578125
2019-08-30,2269.0361328125
2019-09-02,2287.0205078125
2019-09-03,2263.040771484375
2019-09-04,2291.016845703125
2019-09-05,2299.010009765625
2019-09-06,2284.023193359375
2019-09-09,2285.02197265625
2019-09-10,2253.0498046875
2019-09-11,2321.990234375
2019-09-12,2341.97265625
2019-09-13,2334.31298828125
2019-09-16,2288.019775390625
2019-09-17,2258.04541015625
2019-09-18,2263.040771484375
2019-09-19,2295.012939453125
2019-09-20,2273.032470703125
2019-09-23,2238.06298828125
2019-09-24,2228.072021484375
2019-09-25,2234.066162109375
2019-09-26,2256.046875
2019-09-27,2270.034912109375
2019-09-30,2262.0419921875
2019-10-01,2247.0546875
2019-10-02,2137.150390625
2019-10-03,2091.189697265625
2019-10-04,2142.145751953125
2019-10-07,2152.13720703125
2019-10-08,2111.17236328125
2019-10-09,2126.1591796875
2019-10-10,2148.140625
2019-10-11,2173.118896484375
2019-10-14,2132.154296875
2019-10-15,2135.15185546875
2019-10-16,2109.173583984375
2019-10-17,2127.158935546875
2019-10-18,2153.13623046875
2019-10-21,2190.104736328125
2019-10-22,2153.13623046875
2019-10-23,2197.097900390625
2019-10-24,2223.0751953125
2019-10-25,2267.03759765625
2019-10-28,2318.99267578125
2019-10-29,2335.978271484375
2019-10-30,2357.958740234375
2019-10-31,2345.968994140625
2019-11-01,2377.942138671875
2019-11-04,2388.931640625
2019-11-05,2383.9365234375
2019-11-06,2363.953857421875
2019-11-07,2389.93115234375
2019-11-08,2356.959716796875
2019-11-11,2363.953857421875
2019-11-12,2386.933837890625
2019-11-13,2376.9423828125
2019-11-14,2361.95556640625
2019-11-15,2383.9365234375
2019-11-18,2344.970458984375
2019-11-19,2347.967529296875
2019-11-20,2323.988525390625
2019-11-21,2275.03076171875
2019-11-22,2320.99072265625
2019-11-25,2394.927490234375
2019-11-26,2447.880859375
2019-11-27,2441.886474609375
2019-11-28,2388.931640625
2019-11-29,2347.967529296875
2019-12-02,2318.99267578125
2019-12-03,2278.028076171875
2019-12-04,2315.995361328125
2019-12-05,2326.985595703125
2019-12-06,2373.9453125
2019-12-09,2363.953857421875
2019-12-10,2218.080078125
2019-12-11,2311.998779296875
2019-12-12,2335.978271484375
2019-12-13,2310.99951171875
2019-12-16,2382.9375
2019-12-17,2365.9521484375
2019-12-18,2424.901123046875
2019-12-19,2407.915771484375
2019-12-20,2432.8935546875
2019-12-23,2430.8955078125
2019-12-24,2434.89208984375
2019-12-27,2443.884765625
2019-12-30,2402.920166015625
2019-12-31,2411.91259765625
2020-01-02,2397.924560546875
2020-01-03,2382.9375
2020-01-06,2401.921142578125
2020-01-07,2395.92626953125
2020-01-08,2424.901123046875
2020-01-09,2470.86083984375
2020-01-10,2449.879638671875
2020-01-13,2466.86474609375
2020-01-14,2442.8857421875
2020-01-15,2429.896728515625
2020-01-16,2426.970947265625
2020-01-17,2551.866455078125
2020-01-20,2524.888916015625
2020-01-21,2549.8681640625
2020-01-22,2569.85107421875
2020-01-23,2528.885498046875
2020-01-24,2555.862548828125
2020-01-27,2509.90087890625
2020-01-28,2528.885498046875
2020-01-29,2589.83447265625
2020-01-30,2549.8681640625
2020-01-31,2452.94921875
2020-02-03,2484.922119140625
2020-02-04,2587.83642578125
2020-02-05,2589.83447265625
2020-02-06,2649.784423828125
2020-02-07,2632.798095703125
2020-02-10,2649.784423828125
2020-02-11,2687.752685546875
2020-02-12,2683.755615234375
2020-02-13,2669.767822265625
2020-02-14,2676.761474609375
2020-02-17,2716.728515625
2020-02-18,2698.74365234375
2020-02-19,2762.689697265625
2020-02-20,2771.6826171875
2020-02-21,2738.7099609375
2020-02-24,2605.820556640625
2020-02-25,2567.85302734375
2020-02-26,2582.84033203125
2020-02-27,2464.939208984375
2020-02-28,2387.00390625
2020-03-02,2404.989013671875
2020-03-03,2405.98828125
2020-03-04,2323.05712890625
2020-03-05,2275.09765625
2020-03-06,2198.162109375
2020-03-09,1937.8795166015625
2020-03-10,1963.85791015625
2020-03-11,1888.4210205078125
2020-03-12,1700.0784912109375
2020-03-13,1829.9697265625
2020-03-16,1776.514404296875
2020-03-17,1693.5838623046875
2020-03-18,1298.913818359375
2020-03-19,1448.7886962890625
2020-03-20,1455.78271484375
2020-03-23,1333.8846435546875
2020-03-24,1579.179443359375
2020-03-25,1640.1285400390625
2020-03-26,1854.4493408203125
2020-03-27,1681.5938720703125
2020-03-30,1631.635498046875
2020-03-31,1764.02490234375
2020-04-01,1648.6214599609375
2020-04-02,1595.1661376953125
2020-04-03,1604.15869140625
2020-04-06,1748.537841796875
2020-04-07,1900.410888671875
2020-04-08,1918.3956298828125
2020-04-09,1954.3658447265625
2020-04-14,1885.923095703125
2020-04-15,1786.5062255859375
2020-04-16,1720.5614013671875
2020-04-17,1765.52392578125
2020-04-20,1836.9637451171875
2020-04-21,1674.1002197265625
2020-04-22,1801.9932861328125
2020-04-23,1835.964599609375
2020-04-24,1828.4710693359375
2020-04-27,1983.341552734375
2020-04-28,2094.248779296875
2020-04-29,2209.153076171875
2020-04-30,2173.182861328125
2020-05-01,2108.2373046875
2020-05-04,2103.2412109375
2020-05-05,2148.203857421875
2020-05-06,2158.195556640625
2020-05-07,2214.148681640625
2020-05-11,2266.104736328125
2020-05-12,2247.12060546875
2020-05-13,2201.1591796875
2020-05-14,2164.18994140625
2020-05-15,2207.154296875
2020-05-18,2291.084228515625
2020-05-19,2259.111083984375
2020-05-20,2349.0361328125
2020-05-21,2276.0966796875
2020-05-22,2313.06591796875
2020-05-26,2485.92138671875
2020-05-27,2421.97509765625
2020-05-28,2469.934814453125
2020-05-29,2391.000732421875
2020-06-01,2437.961669921875
2020-06-02,2501.907958984375
2020-06-03,2476.9287109375
2020-06-04,2491.916259765625
2020-06-05,2607.8193359375
2020-06-08,2563.856689453125
2020-06-09,2547.86962890625
2020-06-10,2505.904541015625
2020-06-11,2384.00634765625
2020-06-12,2359.027587890625
2020-06-15,2414.980712890625
2020-06-16,2646.786865234375
2020-06-17,2675.762451171875
2020-06-18,2662.7734375
2020-06-19,2733.714599609375
2020-06-22,2775.679443359375
2020-06-23,2799.65869140625
2020-06-24,2677.760986328125
2020-06-25,2686.753662109375
2020-06-26,2697.744140625
2020-06-29,2717.727783203125
2020-06-30,2716.728515625
2020-07-01,2730.716552734375
2020-07-02,2773.680908203125
2020-07-03,2734.71337890625
2020-07-06,2759.69287109375
2020-07-07,2758.69287109375
2020-07-08,2661.774658203125
2020-07-09,2578.84375
2020-07-10,2562.85693359375
2020-07-13,2603.822509765625
2020-07-14,2568.85205078125
2020-07-15,2645.78759765625
2020-07-16,2611.816650390625
2020-07-17,2650.78369140625
2020-07-20,2664.771240234375
2020-07-21,2647.78564453125
2020-07-22,2665.771240234375
2020-07-23,2635.7958984375
2020-07-24,2578.84375
2020-07-27,2573.847900390625
2020-07-28,2548.86865234375
2020-07-29,2524.888916015625
2020-07-30,2464.939208984375
2020-07-31,2432.965087890625
2020-08-03,2525.887939453125
2020-08-04,2489.91796875
2020-08-05,2579.843017578125
2020-08-06,2584.837890625
2020-08-07,2610.817138671875
2020-08-10,2621.808349609375
2020-08-11,2736.71142578125
2020-08-12,2791.665771484375
2020-08-13,2747.03271484375
2020-08-14,2688.0751953125
2020-08-17,2762.02197265625
2020-08-18,2738.0390625
2020-08-19,2743.035888671875
2020-08-20,2712.057861328125
2020-08-21,2688.0751953125
2020-08-24,2744.03466796875
2020-08-25,2697.068359375
2020-08-26,2693.071533203125
2020-08-27,2633.114013671875
2020-08-28,2603.135986328125
2020-09-01,2543.1787109375
2020-09-02,2617.12548828125
2020-09-03,2551.173095703125
2020-09-04,2559.167236328125
2020-09-07,2691.07275390625
2020-09-08,2698.067626953125
2020-09-09,2841.96484375
2020-09-10,2812.985595703125
2020-09-11,2819.980224609375
2020-09-14,2849.958984375
2020-09-15,2930.9013671875
2020-09-16,2950.88671875
2020-09-17,2946.889404296875
2020-09-18,2881.935791015625
2020-09-21,2748.031982421875
2020-09-22,2802.992431640625
2020-09-23,2807.989013671875
2020-09-24,2753.0283203125
2020-09-25,2774.01318359375
2020-09-28,2771.01513671875
2020-09-29,2830.97265625
2020-09-30,2797.99609375
2020-10-01,2824.9765625
2020-10-02,2832.970947265625
2020-10-05,2876.93994140625
2020-10-06,2921.907470703125
2020-10-07,2912.913818359375
2020-10-08,2960.87939453125
2020-10-09,2910.9150390625
2020-10-12,2919.90869140625
2020-10-13,2909.916259765625
2020-10-14,2942.892578125
2020-10-15,2919.90869140625
2020-10-16,2966.875244140625
2020-10-19,2984.862548828125
2020-10-20,2986.860595703125
2020-10-21,2918.909912109375
2020-10-22,2946.889404296875
2020-10-23,2972.87109375
2020-10-26,2895.926025390625
2020-10-27,2837.9677734375
2020-10-28,2772.014892578125
2020-10-29,2776.01220703125
2020-10-30,2797.99609375
2020-11-02,2886.932861328125
2020-11-03,3030.829833984375
2020-11-04,2974.869384765625
2020-11-05,3041.822021484375
2020-11-06,3089.78759765625
2020-11-09,3186.717529296875
2020-11-10,3167.731201171875
2020-11-11,3197.7099609375
2020-11-12,3177.723876953125
2020-11-13,3192.713623046875
2020-11-16,3182.720947265625
2020-11-17,3164.73388671875
2020-11-18,3131.757568359375
2020-11-19,3130.75830078125
2020-11-20,3178.723876953125
2020-11-23,3214.697998046875
2020-11-24,3235.682861328125
2020-11-25,3162.735107421875
2020-11-26,3159.737060546875
2020-11-27,3147.74560546875
2020-11-30,3178.723876953125
2020-12-01,3221.692626953125
2020-12-02,3190.71484375
2020-12-03,3259.6650390625
2020-12-04,3216.69677734375
2020-12-07,3226.689453125
2020-12-08,3297.63818359375
2020-12-09,3262.663330078125
2020-12-10,3267.66015625
2020-12-11,3297.63818359375
2020-12-14,3345.604248046875
2020-12-15,3338.60888671875
2020-12-16,3313.626708984375
2020-12-17,3295.639892578125
2020-12-18,3347.602783203125
2020-12-21,3368.58740234375
2020-12-22,3443.53369140625
2020-12-23,3438.53759765625
2020-12-24,3430.54345703125
2020-12-29,3457.52392578125
2020-12-30,3486.502685546875
2020-12-31,3435.539306640625
2021-01-04,3497.4951171875
2021-01-05,3534.468505859375
2021-01-06,3648.38720703125
2021-01-07,3661.377685546875
2021-01-08,3670.371337890625
2021-01-11,3647.387939453125
2021-01-12,3647.387939453125
2021-01-13,3672.369873046875
2021-01-14,3668.444580078125
2021-01-15,3649.45703125
2021-01-18,3652.45556640625
2021-01-19,3667.445068359375
2021-01-20,3707.417236328125
2021-01-21,3757.382080078125
2021-01-22,3829.331787109375
2021-01-25,3745.390625
2021-01-26,3727.4033203125
2021-01-27,3647.458984375
2021-01-28,3708.416259765625
2021-01-29,3690.42919921875
2021-02-01,3763.378173828125
2021-02-02,3855.313720703125
2021-02-03,3821.337646484375
2021-02-04,3931.260986328125
2021-02-05,3845.32080078125
2021-02-08,3912.274169921875
2021-02-09,3886.292724609375
2021-02-10,3833.3291015625
2021-02-11,3900.28271484375
2021-02-12,3915.2724609375
2021-02-15,3963.239013671875
2021-02-16,3928.26318359375
2021-02-17,3869.304443359375
2021-02-18,3911.275390625
2021-02-19,3992.21875
2021-02-22,3948.2490234375
2021-02-23,3964.238037109375
2021-02-24,4054.17529296875
2021-02-25,3922.267578125
2021-02-26,3877.298583984375
2021-03-01,4015.20263671875
2021-03-02,3966.237060546875
2021-03-03,4081.15625
2021-03-04,3991.219482421875
2021-03-05,3881.296142578125
2021-03-08,4033.190185546875
2021-03-09,4185.0849609375
2021-03-10,4169.095703125
2021-03-11,4198.0751953125
2021-03-12,4229.0537109375
2021-03-15,4234.05029296875
2021-03-16,4297.00634765625
2021-03-17,4272.0234375
2021-03-18,4280.01708984375
2021-03-19,4283.01513671875
2021-03-22,4302.00341796875
2021-03-23,4262.03076171875
2021-03-24,4324.98681640625
2021-03-25,4284.01513671875
2021-03-26,4315.9931640625
2021-03-29,4275.021484375
2021-03-30,4315.9931640625
2021-03-31,4323.9873046875
2021-04-01,4469.88525390625
2021-04-06,4475.8818359375
2021-04-07,4451.89892578125
2021-04-08,4513.85546875
2021-04-09,4569.81591796875
2021-04-12,4538.837890625
2021-04-13,4556.8251953125
2021-04-14,4564.81982421875
2021-04-15,4634.7705078125
2021-04-16,4671.7451171875
2021-04-19,4596.79736328125
2021-04-20,4574.8125
2021-04-21,4646.76220703125
2021-04-22,4708.7197265625
2021-04-23,4778.66943359375
2021-04-26,4788.6640625
2021-04-27,4687.73388671875
2021-04-28,4655.75634765625
2021-04-29,4699.7255859375
2021-04-30,4647.76171875
2021-05-04,4626.77685546875
2021-05-05,4744.69384765625
2021-05-06,4748.69189453125
2021-05-07,4806.6513671875
2021-05-10,4809.6494140625
2021-05-11,4727.70703125
2021-05-12,4797.6572265625
2021-05-13,4899.58642578125
2021-05-14,4984.52734375
2021-05-17,4972.53564453125
2021-05-18,5046.4833984375
2021-05-19,4996.5185546875
2021-05-20,5072.46630859375
2021-05-21,5074.46435546875
2021-05-24,5094.45068359375
2021-05-25,5054.47802734375
2021-05-26,5024.49951171875
2021-05-27,5246.3447265625
2021-05-28,5144.41650390625
2021-06-01,5242.34765625
2021-06-02,5242.34765625
2021-06-03,5200.376953125
2021-06-04,5196.3798828125
2021-06-07,5224.36083984375
2021-06-08,5198.37841796875
2021-06-09,5132.42431640625
2021-06-10,5064.4716796875
2021-06-11,5020.50146484375
2021-06-14,5082.458984375
2021-06-15,5112.4375
2021-06-16,5074.46435546875
2021-06-17,5108.4404296875
2021-06-18,5000.51611328125
2021-06-21,5118.43408203125
2021-06-22,5150.4111328125
2021-06-23,5200.376953125
2021-06-24,5296.3095703125
2021-06-25,5406.2333984375
2021-06-28,5370.25830078125
2021-06-29,5400.23779296875
2021-06-30,5360.265625
2021-07-01,5444.20751953125
2021-07-02,5444.20751953125
2021-07-05,5456.19873046875
2021-07-06,5412.2294921875
2021-07-07,5540.1396484375
2021-07-08,5464.193359375
2021-07-09,5528.1494140625
2021-07-12,5596.10107421875
2021-07-13,5704.02685546875
2021-07-14,5620.08447265625
2021-07-15,5600.09814453125
2021-07-16,5580.11181640625
2021-07-19,5496.1708984375
2021-07-20,5582.1103515625
2021-07-21,5638.0712890625
2021-07-22,5678.0439453125
2021-07-23,5646.06640625
2021-07-26,5650.06298828125
2021-07-27,5626.080078125
2021-07-28,5556.12890625
2021-07-29,5454.19921875
2021-07-30,5382.25
2021-08-02,5364.2626953125
2021-08-03,5308.3017578125
2021-08-04,5312.29833984375
2021-08-05,5350.2724609375
2021-08-06,5436.21337890625
2021-08-09,5506.16357421875
2021-08-10,5514.15771484375
2021-08-11,5596.10107421875
2021-08-12,5668.05126953125
2021-08-13,5632.07666015625
2021-08-16,5594.10302734375
2021-08-17,5602.0966796875
2021-08-18,5642.06884765625
2021-08-19,5536.486328125
2021-08-20,5486.51806640625
2021-08-23,5570.46484375
2021-08-24,5538.484375
2021-08-25,5572.46337890625
2021-08-26,5576.4609375
2021-08-27,5610.439453125
2021-08-31,5686.3916015625
2021-09-01,5746.35302734375
2021-09-02,5826.30224609375
2021-09-03,5730.36279296875
2021-09-06,5784.32861328125
2021-09-07,5798.31982421875
2021-09-08,5740.35693359375
2021-09-09,5742.35498046875
2021-09-10,5830.2998046875
2021-09-13,5830.2998046875
2021-09-14,5856.283203125
2021-09-15,5850.28759765625
2021-09-16,6158.09130859375
2021-09-17,5984.20166015625
2021-09-20,5706.37841796875
2021-09-21,5812.31201171875
2021-09-22,5984.20166015625
2021-09-23,5946.2265625
2021-09-24,5862.279296875
2021-09-27,5732.3623046875
2021-09-28,5604.44287109375
2021-09-29,5676.39794921875
2021-09-30,5642.41845703125
2021-10-01,5608.44091796875
2021-10-04,5500.50927734375
2021-10-05,5634.423828125
2021-10-06,5570.46484375
2021-10-07,5656.41064453125
2021-10-08,5620.43310546875
2021-10-11,5540.4833984375
2021-10-12,5546.4794921875
2021-10-13,5710.37646484375
2021-10-14,5814.30908203125
2021-10-15,5924.240234375
2021-10-18,5930.23583984375
2021-10-19,5926.23876953125
2021-10-20,5866.27685546875
2021-10-21,5846.2900390625
2021-10-22,5858.28173828125
2021-10-25,5854.28466796875
2021-10-26,5972.208984375
2021-10-27,5988.19970703125
2021-10-28,6126.1123046875
2021-10-29,6120.11572265625
2021-11-01,6188.07275390625
2021-11-02,6240.03955078125
2021-11-03,6214.0556640625
2021-11-04,6365.958984375
2021-11-05,6254.03076171875
2021-11-08,6381.94921875
2021-11-09,6256.02880859375
2021-11-10,6298.00244140625
2021-11-11,6399.9375
2021-11-12,6445.9091796875
2021-11-15,6373.9541015625
2021-11-16,6335.97802734375
2021-11-17,6325.9853515625
2021-11-18,6333.97998046875
2021-11-19,6302.00048828125
2021-11-22,6309.9951171875
2021-11-23,6188.07275390625
2021-11-24,6156.09228515625
2021-11-25,6288.00927734375
2021-11-26,6080.1416015625
2021-11-29,6126.1123046875
2021-11-30,6040.16650390625
2021-12-01,6218.0537109375
2021-12-02,6108.12353515625
2021-12-03,6086.13720703125
2021-12-06,6194.06884765625
2021-12-07,6437.9140625
2021-12-08,6419.92529296875
2021-12-09,6323.986328125
2021-12-10,6196.0673828125
2021-12-13,6222.05126953125
2021-12-14,6000.1923828125
2021-12-15,5946.2265625
2021-12-16,6136.10595703125
2021-12-17,6028.17431640625
2021-12-20,5904.2529296875
2021-12-21,5896.25830078125
2021-12-22,6000.1923828125
2021-12-23,6040.16650390625
2021-12-24,6008.18701171875
2021-12-29,6116.11865234375
2021-12-30,6004.18994140625
2021-12-31,5938.23095703125
2022-01-04,6086.13720703125
2022-01-05,6196.0673828125
2022-01-06,6110.12158203125
2022-01-07,6054.158203125
2022-01-10,5696.384765625
2022-01-11,5716.3720703125
2022-01-12,5844.29052734375
2022-01-13,5824.39599609375
2022-01-14,5690.4794921875
2022-01-17,5736.451171875
2022-01-18,5450.626953125
2022-01-19,5212.7744140625
2022-01-20,5254.748046875
2022-01-21,5128.8271484375
2022-01-24,4946.93896484375
2022-01-25,4931.94873046875
2022-01-26,5048.87646484375
2022-01-27,5220.76953125
2022-01-28,5240.7578125
2022-01-31,5242.75634765625
2022-02-01,5296.72265625
2022-02-02,5386.66748046875
2022-02-03,5154.81005859375
2022-02-04,5004.9033203125
2022-02-07,4935.9462890625
2022-02-08,4965.927734375
2022-02-09,5152.81201171875
2022-02-10,5122.830078125
2022-02-11,4965.927734375
2022-02-14,4838.00634765625
2022-02-15,4916.95703125
2022-02-16,4932.9482421875
2022-02-17,4915.9580078125
2022-02-18,4775.044921875
2022-02-21,4625.13818359375
2022-02-22,4695.0947265625
2022-02-23,4656.119140625
2022-02-24,4597.1552734375
2022-02-25,4779.0419921875
2022-02-28,4872.9853515625
2022-03-01,4830.01171875
2022-03-02,5016.89599609375
2022-03-03,4874.9833984375
2022-03-04,4590.15966796875
2022-03-07,4641.12841796875
2022-03-08,4564.17578125
2022-03-09,4898.96875
2022-03-10,4739.06787109375
2022-03-11,4887.9755859375
2022-03-14,5068.8642578125
2022-03-15,5272.7373046875
2022-03-16,5480.60888671875
2022-03-17,5480.60888671875
2022-03-18,5490.6025390625
2022-03-21,5438.63427734375
2022-03-22,5368.67822265625
2022-03-23,5284.73095703125
2022-03-24,5196.7841796875
2022-03-25,5136.822265625
2022-03-28,5110.837890625
2022-03-29,5052.8740234375
2022-03-30,4842.00390625
2022-03-31,4830.01171875
2022-04-01,4771.0478515625
2022-04-04,4828.01318359375
2022-04-05,4689.0986328125
2022-04-06,4548.185546875
2022-04-07,4612.1455078125
2022-04-08,4676.10693359375
2022-04-11,4545.1875
2022-04-12,4579.16650390625
2022-04-13,4588.16064453125
2022-04-14,4575.1689453125
2022-04-19,4589.16064453125
2022-04-20,4773.046875
2022-04-21,4814.021484375
2022-04-22,4636.1318359375
2022-04-25,4391.28271484375
2022-04-26,4315.330078125
2022-04-27,4170.41943359375
2022-04-28,4165.42236328125
2022-04-29,4176.416015625
2022-05-03,4131.44384765625
2022-05-04,4077.477294921875
2022-05-05,4061.487060546875
2022-05-06,3876.60107421875
2022-05-09,3797.650146484375
2022-05-10,3762.671630859375
2022-05-11,3833.6279296875
2022-05-12,3847.619140625
2022-05-13,3966.5458984375
2022-05-16,3874.6025390625
2022-05-17,3955.552734375
2022-05-18,3830.6298828125
2022-05-19,3773.665283203125
2022-05-20,3845.62060546875
2022-05-23,3914.577880859375
2022-05-24,3843.621826171875
2022-05-25,3917.575927734375
2022-05-26,4013.5166015625
2022-05-27,4117.4521484375
2022-05-30,4234.38037109375
2022-05-31,4150.43212890625
2022-06-01,4008.519775390625
2022-06-06,4165.42236328125
2022-06-07,4131.44384765625
2022-06-08,4096.46484375
2022-06-09,4046.49658203125
2022-06-10,3925.57080078125
2022-06-13,3801.647705078125
2022-06-14,3648.74267578125
2022-06-15,3784.658203125
2022-06-16,3597.773681640625
2022-06-17,3510.827880859375
2022-06-20,3401.895263671875
2022-06-21,3362.919189453125
2022-06-22,3392.900634765625
2022-06-23,3356.923095703125
2022-06-24,3548.804443359375
2022-06-27,3556.79931640625
2022-06-28,3539.809814453125
2022-06-29,3456.861328125
2022-06-30,3436.873046875
2022-07-01,3534.81298828125
2022-07-04,3471.851806640625
2022-07-05,3493.838134765625
2022-07-06,3591.777587890625
2022-07-07,3719.698486328125
2022-07-08,3825.632568359375
2022-07-11,3797.650146484375
2022-07-12,3800.6484375
2022-07-13,3719.698486328125
2022-07-14,3717.699951171875
2022-07-15,3829.63037109375
2022-07-18,3901.5859375
2022-07-19,3936.564453125
2022-07-20,4071.48046875
2022-07-21,4140.4375
2022-07-22,4186.40966796875
2022-07-25,4135.44140625
2022-07-26,4075.478271484375
2022-07-27,4142.43701171875
2022-07-28,4394.28173828125
2022-07-29,4588.16064453125
2022-08-01,4523.20166015625
2022-08-02,4528.19775390625
2022-08-03,4493.22021484375
2022-08-04,4594.15771484375
2022-08-05,4530.19677734375
2022-08-08,4533.19482421875
2022-08-09,4470.23388671875
2022-08-10,4684.1015625
2022-08-11,4611.7099609375
2022-08-12,4576.72802734375
2022-08-15,4617.70751953125
2022-08-16,4607.71240234375
2022-08-17,4624.70361328125
2022-08-18,4589.720703125
2022-08-19,4535.74853515625
2022-08-22,4426.8017578125
2022-08-23,4326.8525390625
2022-08-24,4349.84033203125
2022-08-25,4356.83740234375
2022-08-26,4295.8671875
2022-08-30,4266.8818359375
2022-08-31,4247.8916015625
2022-09-01,4149.93994140625
2022-09-02,4329.85009765625
2022-09-05,4309.8603515625
2022-09-06,4204.912109375
2022-09-07,4179.9248046875
2022-09-08,4202.91259765625
2022-09-09,4289.8701171875
2022-09-12,4455.7880859375
2022-09-13,4323.85302734375
2022-09-14,4274.87744140625
2022-09-15,4299.86572265625
2022-09-16,4259.884765625
2022-09-20,4088.97021484375
2022-09-21,4210.90966796875
2022-09-22,3905.06103515625
2022-09-23,3827.099609375
2022-09-26,3864.855712890625
2022-09-27,3891.068359375
2022-09-28,4035.996337890625
2022-09-29,3992.017822265625
2022-09-30,4083.972412109375
2022-10-03,4119.95361328125
2022-10-04,4342.84423828125
2022-10-05,4320.85400390625
2022-10-06,4397.81689453125
2022-10-07,4232.8984375
2022-10-10,4311.85888671875
2022-10-11,4156.935546875
2022-10-12,4113.95751953125
2022-10-13,4184.92236328125
2022-10-14,4184.92236328125
2022-10-17,4266.8818359375
2022-10-18,4362.83349609375
2022-10-19,4323.85302734375
2022-10-20,4295.8671875
2022-10-21,4241.89404296875
2022-10-24,4329.85009765625
2022-10-25,4439.7958984375
2022-10-26,4551.740234375
2022-10-27,4521.7548828125
2022-10-28,4492.76953125
2022-10-31,4547.74169921875
2022-11-01,4650.69091796875
2022-11-02,4717.658203125
2022-11-03,4636.69775390625
2022-11-04,4777.62841796875
2022-11-07,4821.60546875
2022-11-08,4897.56787109375
2022-11-09,4829.60205078125
2022-11-10,5175.4306640625
2022-11-11,5085.47509765625
2022-11-14,5035.50048828125
2022-11-15,5047.494140625
2022-11-16,4903.56591796875
2022-11-17,4859.5869140625
2022-11-18,5007.51416015625
2022-11-21,4997.51904296875
2022-11-22,5023.505859375
2022-11-23,5065.4853515625
2022-11-24,5047.494140625
2022-11-25,5083.47607421875
2022-11-28,5087.4736328125
2022-11-29,4988.52294921875
2022-11-30,4972.53125
2022-12-01,5083.47607421875
2022-12-02,5009.51318359375
2022-12-05,5033.50048828125
2022-12-06,5065.4853515625
2022-12-07,4886.57421875
2022-12-08,4911.56201171875
2022-12-09,4899.5673828125
2022-12-12,4867.58349609375
2022-12-13,5053.4912109375
2022-12-14,4990.52294921875
2022-12-15,4868.58349609375
2022-12-16,4755.63916015625
2022-12-19,4752.640625
2022-12-20,4723.65478515625
2022-12-21,4794.61962890625
2022-12-22,4722.65478515625
2022-12-23,4718.65771484375
2022-12-28,4775.62890625
2022-12-29,4805.61376953125
2022-12-30,4717.658203125
2023-01-03,4797.61767578125
2023-01-04,4907.5634765625
2023-01-05,4914.560546875
