Date,BPE.MI
2018-01-23,2.283158540725708
2018-01-24,2.329552173614502
2018-01-25,2.3759450912475586
2018-01-26,2.3739712238311768
2018-01-29,2.3912453651428223
2018-01-30,2.299445390701294
2018-01-31,2.318199872970581
2018-02-01,2.3004322052001953
2018-02-02,2.3004322052001953
2018-02-05,2.2377514839172363
2018-02-06,2.2461416721343994
2018-02-07,2.3246164321899414
2018-02-08,2.3137576580047607
2018-02-09,2.315732717514038
2018-02-12,2.2742745876312256
2018-02-13,2.2441680431365967
2018-02-14,2.360645055770874
2018-02-15,2.3650875091552734
2018-02-16,2.3710103034973145
2018-02-19,2.3552160263061523
2018-02-20,2.352254867553711
2018-02-21,2.359164237976074
2018-02-22,2.3122777938842773
2018-02-23,2.400129795074463
2018-02-26,2.400623083114624
2018-02-27,2.4050652980804443
2018-02-28,2.4025967121124268
2018-03-01,2.431222438812256
2018-03-02,2.410987138748169
2018-03-05,2.2273874282836914
2018-03-06,2.2752609252929688
2018-03-07,2.3186938762664795
2018-03-08,2.350281000137329
2018-03-09,2.299445390701294
2018-03-12,2.2767419815063477
2018-03-13,2.3191869258880615
2018-03-14,2.2668707370758057
2018-03-15,2.271312952041626
2018-03-16,2.2950031757354736
2018-03-19,2.297964334487915
2018-03-20,2.305861234664917
2018-03-21,2.290067672729492
2018-03-22,2.24564790725708
2018-03-23,2.2520647048950195
2018-03-26,2.232323169708252
2018-03-27,2.24762225151062
2018-03-28,2.2357773780822754
2018-03-29,2.2357773780822754
2018-04-03,2.228867292404175
2018-04-04,2.230841875076294
2018-04-05,2.3172128200531006
2018-04-06,2.2841451168060303
2018-04-09,2.3186938762664795
2018-04-10,2.3256032466888428
2018-04-11,2.2950031757354736
2018-04-12,2.323629140853882
2018-04-13,2.334486961364746
2018-04-16,2.358177423477173
2018-04-17,2.408519744873047
2018-04-18,2.3798937797546387
2018-04-19,2.386309862136841
2018-04-20,2.4119741916656494
2018-04-23,2.4119741916656494
2018-04-24,2.3680479526519775
2018-04-25,2.338435173034668
2018-04-26,2.3532421588897705
2018-04-27,2.341890573501587
2018-04-30,2.3650875091552734
2018-05-02,2.353736162185669
2018-05-03,2.3147454261779785
2018-05-04,2.335967779159546
2018-05-07,2.3285648822784424
2018-05-08,2.2357773780822754
2018-05-09,2.4203646183013916
2018-05-10,2.4292490482330322
2018-05-11,2.4766297340393066
2018-05-14,2.512164831161499
2018-05-15,2.540790319442749
2018-05-16,2.4662647247314453
2018-05-17,2.4667584896087646
2018-05-18,2.3029000759124756
2018-05-21,2.324129581451416
2018-05-22,2.3615338802337646
2018-05-23,2.387312650680542
2018-05-24,2.3579957485198975
2018-05-25,2.3104820251464844
2018-05-28,2.1755223274230957
2018-05-29,2.0658366680145264
2018-05-30,2.073418617248535
2018-05-31,2.0739243030548096
2018-06-01,2.237189292907715
2018-06-04,2.171478509902954
2018-06-05,2.0976805686950684
2018-06-06,2.096670150756836
2018-06-07,2.1371073722839355
2018-06-08,2.079484462738037
2018-06-11,2.1699628829956055
2018-06-12,2.195741653442383
2018-06-13,2.231123924255371
2018-06-14,2.2584195137023926
2018-06-15,2.19927978515625
2018-06-18,2.188664436340332
2018-06-19,2.262968063354492
2018-06-20,2.3200857639312744
2018-06-21,2.2518482208251953
2018-06-22,2.417640209197998
2018-06-25,2.368105411529541
2018-06-26,2.3812475204467773
2018-06-27,2.3473803997039795
2018-06-28,2.3686108589172363
2018-06-29,2.379225254058838
2018-07-02,2.3473803997039795
2018-07-03,2.370126724243164
2018-07-04,2.372654676437378
2018-07-05,2.363556146621704
2018-07-06,2.4100587368011475
2018-07-09,2.4181461334228516
2018-07-10,2.371137857437134
2018-07-11,2.3317112922668457
2018-07-12,2.3615338802337646
2018-07-13,2.347886085510254
2018-07-16,2.363556146621704
2018-07-17,2.3802363872528076
2018-07-18,2.3615338802337646
2018-07-19,2.338282823562622
2018-07-20,2.3104820251464844
2018-07-23,2.2948126792907715
2018-07-24,2.341315507888794
2018-07-25,2.33878755569458
2018-07-26,2.373159170150757
2018-07-27,2.406520366668701
2018-07-30,2.382763385772705
2018-07-31,2.4166295528411865
2018-08-01,2.4055092334747314
2018-08-02,2.319580316543579
2018-08-03,2.313514232635498
2018-08-06,2.3150312900543213
2018-08-07,2.335249423980713
2018-08-08,2.1972575187683105
2018-08-09,2.172490119934082
2018-08-10,2.1421618461608887
2018-08-13,2.089087963104248
2018-08-14,2.0693752765655518
2018-08-16,2.066847801208496
2018-08-17,2.0218613147735596
2018-08-20,2.022366762161255
2018-08-21,2.067352533340454
2018-08-22,2.066342353820801
2018-08-23,2.0501668453216553
2018-08-24,2.0451130867004395
2018-08-27,2.0370256900787354
2018-08-28,2.0041699409484863
2018-08-29,2.0168066024780273
2018-08-30,1.94098699092865
2018-08-31,1.9202630519866943
2018-09-03,1.9293617010116577
2018-09-04,2.0001261234283447
2018-09-05,2.0855495929718018
2018-09-06,2.0895934104919434
2018-09-07,2.073418617248535
2018-09-10,2.1451945304870605
2018-09-11,2.134580373764038
2018-09-12,2.136601448059082
2018-09-13,2.1295254230499268
2018-09-14,2.1451945304870605
2018-09-17,2.171478509902954
2018-09-18,2.178555727005005
2018-09-19,2.2114107608795166
2018-09-20,2.1906871795654297
2018-09-21,2.148733377456665
2018-09-24,2.1735010147094727
2018-09-25,2.2002909183502197
2018-09-26,2.2225303649902344
2018-09-27,2.19927978515625
2018-09-28,2.0157954692840576
2018-10-01,1.9364373683929443
2018-10-02,1.9025715589523315
2018-10-03,1.8778032064437866
2018-10-04,1.8894294500350952
2018-10-05,1.8550578355789185
2018-10-08,1.8242242336273193
2018-10-09,1.7878303527832031
2018-10-10,1.8267513513565063
2018-10-11,1.79237961769104
2018-10-12,1.8060272932052612
2018-10-15,1.8186639547348022
2018-10-16,1.802994728088379
2018-10-17,1.805521845817566
2018-10-18,1.7666009664535522
2018-10-19,1.7731724977493286
2018-10-22,1.708472728729248
2018-10-23,1.6715736389160156
2018-10-24,1.624059796333313
2018-10-25,1.6614645719528198
2018-10-26,1.6488279104232788
2018-10-29,1.721614956855774
2018-10-30,1.7115052938461304
2018-10-31,1.6973520517349243
2018-11-01,1.7074617147445679
2018-11-02,1.7767107486724854
2018-11-05,1.715549111366272
2018-11-06,1.7029123306274414
2018-11-07,1.7337459325790405
2018-11-08,1.7468883991241455
2018-11-09,1.7625573873519897
2018-11-12,1.765084981918335
2018-11-13,1.7666009664535522
2018-11-14,1.7135275602340698
2018-11-15,1.7276800870895386
2018-11-16,1.6963417530059814
2018-11-19,1.7120109796524048
2018-11-20,1.6922979354858398
2018-11-21,1.7534587383270264
2018-11-22,1.76356840133667
2018-11-23,1.7645795345306396
2018-11-26,1.85910165309906
2018-11-27,1.7938965559005737
2018-11-28,1.8100711107254028
2018-11-29,1.79237961769104
2018-11-30,1.819169521331787
2018-12-03,1.9030768871307373
2018-12-04,1.8707269430160522
2018-12-05,1.9056040048599243
2018-12-06,1.8449485301971436
2018-12-07,1.8156310319900513
2018-12-10,1.7847979068756104
2018-12-11,1.7468883991241455
2018-12-12,1.7676119804382324
2018-12-13,1.7605358362197876
2018-12-14,1.7332403659820557
2018-12-17,1.6993744373321533
2018-12-18,1.6912869215011597
2018-12-19,1.7256585359573364
2018-12-20,1.6928030252456665
2018-12-21,1.680166244506836
2018-12-27,1.6574207544326782
2018-12-28,1.7003854513168335
2019-01-02,1.6660138368606567
2019-01-03,1.654893159866333
2019-01-04,1.7104942798614502
2019-01-07,1.7211095094680786
2019-01-08,1.6831996440887451
2019-01-09,1.6761225461959839
2019-01-10,1.6811774969100952
2019-01-11,1.6528717279434204
2019-01-14,1.5891824960708618
2019-01-15,1.5138684511184692
2019-01-16,1.5472290515899658
2019-01-17,1.5532948970794678
2019-01-18,1.5441964864730835
2019-01-21,1.5522838830947876
2019-01-22,1.543690800666809
2019-01-23,1.5209448337554932
2019-01-24,1.5254939794540405
2019-01-25,1.5922157764434814
2019-01-28,1.5730078220367432
2019-01-29,1.5770512819290161
2019-01-30,1.5906990766525269
2019-01-31,1.4941556453704834
2019-02-01,1.498704195022583
2019-02-04,1.5012316703796387
2019-02-05,1.5037589073181152
2019-02-06,1.5391415357589722
2019-02-07,1.5234723091125488
2019-02-08,1.657926321029663
2019-02-11,1.7266699075698853
2019-02-12,1.721614956855774
2019-02-13,1.708978295326233
2019-02-14,1.702406883239746
2019-02-15,1.7812596559524536
2019-02-18,1.7741836309432983
2019-02-19,1.7731724977493286
2019-02-20,1.759019136428833
2019-02-21,1.7307133674621582
2019-02-22,1.750931739807129
2019-02-25,1.7686232328414917
2019-02-26,1.7802484035491943
2019-02-27,1.8282679319381714
