Date,SPG
2023-01-03,102.4026107788086
2023-01-04,105.55641174316406
2023-01-05,102.29805755615234
2023-01-06,103.56131744384766
2023-01-09,103.0821533203125
2023-01-10,101.80147552490234
2023-01-11,105.73064422607422
2023-01-12,109.76436614990234
2023-01-13,109.39846801757812
2023-01-17,108.91929626464844
2023-01-18,106.50602722167969
2023-01-19,105.35602569580078
2023-01-20,107.7257308959961
2023-01-23,108.875732421875
2023-01-24,109.2939224243164
2023-01-25,109.06739044189453
2023-01-26,110.06058502197266
2023-01-27,112.04695892333984
2023-01-30,109.72953033447266
2023-01-31,111.9162826538086
2023-02-01,112.32574462890625
2023-02-02,114.8174057006836
2023-02-03,113.0924072265625
2023-02-06,112.07308959960938
2023-02-07,109.68596649169922
2023-02-08,108.23974609375
2023-02-09,108.38784790039062
2023-02-10,108.33558654785156
2023-02-13,109.58142852783203
2023-02-14,109.25906372070312
2023-02-15,109.35491180419922
2023-02-16,108.33558654785156
2023-02-17,107.73444366455078
2023-02-21,105.08595275878906
2023-02-22,105.5041275024414
2023-02-23,106.54959106445312
2023-02-24,106.14012145996094
2023-02-27,106.73253631591797
2023-02-28,106.36663055419922
2023-03-01,105.63481903076172
2023-03-02,107.02874755859375
2023-03-03,108.10035705566406
2023-03-06,107.89997863769531
2023-03-07,105.07723236083984
2023-03-08,106.44506072998047
2023-03-09,103.72158813476562
2023-03-10,98.59297180175781
2023-03-13,98.52223205566406
2023-03-14,99.21194458007812
2023-03-15,96.99250793457031
2023-03-16,96.55921173095703
2023-03-17,92.23526763916016
2023-03-20,94.7199935913086
2023-03-21,96.48847961425781
2023-03-22,92.23526763916016
2023-03-23,90.52869415283203
2023-03-24,91.5013427734375
2023-03-27,91.3421859741211
2023-03-28,92.09380340576172
2023-03-29,94.2513427734375
2023-03-30,95.10906982421875
2023-03-31,99.00857543945312
2023-04-03,99.40645599365234
2023-04-04,98.42497253417969
2023-04-05,97.222412109375
2023-04-06,97.06324005126953
2023-04-10,96.87754821777344
2023-04-11,97.40808868408203
2023-04-12,96.83333587646484
2023-04-13,96.3293228149414
2023-04-14,95.10906982421875
2023-04-17,98.46034240722656
2023-04-18,98.41613006591797
2023-04-19,99.088134765625
2023-04-20,97.94746398925781
2023-04-21,97.85021209716797
2023-04-24,97.47000122070312
2023-04-25,96.57691955566406
2023-04-26,95.79875946044922
2023-04-27,97.79715728759766
2023-04-28,100.2022933959961
2023-05-01,100.35260772705078
2023-05-02,99.07930755615234
2023-05-03,95.13558197021484
2023-05-04,95.36549377441406
2023-05-05,96.86871337890625
2023-05-08,95.49813079833984
2023-05-09,94.16291809082031
2023-05-10,94.19829559326172
2023-05-11,93.9507064819336
2023-05-12,94.03913116455078
2023-05-15,94.55199432373047
2023-05-16,91.72241973876953
2023-05-17,93.99492645263672
2023-05-18,93.32290649414062
2023-05-19,93.16372680664062
2023-05-22,93.71195983886719
2023-05-23,92.07610321044922
2023-05-24,90.33415985107422
2023-05-25,89.52949523925781
2023-05-26,90.51100158691406
2023-05-30,91.52788543701172
2023-05-31,92.97802734375
2023-06-01,91.43061828613281
2023-06-02,94.18060302734375
2023-06-05,94.21598815917969
2023-06-06,96.53267669677734
2023-06-07,99.65406036376953
2023-06-08,98.62920379638672
2023-06-09,99.51920318603516
2023-06-12,98.85395050048828
2023-06-13,99.7529525756836
2023-06-14,99.69902801513672
2023-06-15,99.71698760986328
2023-06-16,101.39811706542969
2023-06-20,99.54618835449219
2023-06-21,99.54618835449219
2023-06-22,98.06282806396484
2023-06-23,96.85816955566406
2023-06-26,99.85184478759766
2023-06-27,101.64984893798828
2023-06-28,101.39811706542969
2023-06-29,103.16914367675781
2023-06-30,103.81643676757812
2023-07-03,105.21886444091797
2023-07-05,106.27069854736328
2023-07-06,107.07080078125
2023-07-07,106.57635498046875
2023-07-10,108.73395538330078
2023-07-11,110.58589172363281
2023-07-12,110.07347106933594
2023-07-13,109.5340576171875
2023-07-14,109.0306396484375
2023-07-17,109.36324310302734
2023-07-18,109.24637603759766
2023-07-19,110.94550323486328
2023-07-20,111.25115966796875
2023-07-21,111.16124725341797
2023-07-24,111.84449768066406
2023-07-25,111.19721984863281
2023-07-26,111.62873840332031
2023-07-27,110.57691192626953
2023-07-28,111.90742492675781
2023-07-31,112.01530456542969
2023-08-01,112.77046966552734
2023-08-02,111.52983856201172
2023-08-03,106.41453552246094
2023-08-04,106.34262084960938
2023-08-07,107.57425689697266
2023-08-08,106.98091125488281
2023-08-09,106.80110931396484
2023-08-10,106.84605407714844
2023-08-11,106.86404418945312
2023-08-14,106.9988784790039
2023-08-15,105.96504211425781
2023-08-16,103.93331146240234
2023-08-17,102.62077331542969
2023-08-18,103.92431640625
2023-08-21,101.33518981933594
2023-08-22,99.7259750366211
2023-08-23,100.36426544189453
2023-08-24,99.4832534790039
2023-08-25,99.54618835449219
2023-08-28,100.39125061035156
2023-08-29,102.06338500976562
2023-08-30,102.04540252685547
2023-08-31,102.02741241455078
2023-09-01,103.30400848388672
2023-09-05,103.33097076416016
2023-09-06,104.05915832519531
2023-09-07,104.60755920410156
2023-09-08,104.76295471191406
2023-09-11,104.87261962890625
2023-09-12,105.54898834228516
2023-09-13,104.9000473022461
2023-09-14,107.28558349609375
2023-09-15,106.39901733398438
2023-09-18,104.42476654052734
2023-09-19,104.43389892578125
2023-09-20,103.97689819335938
2023-09-21,102.03921508789062
2023-09-22,102.07576751708984
2023-09-25,102.48707580566406
2023-09-26,99.76335144042969
2023-09-27,98.88591003417969
2023-09-28,99.47087860107422
2023-09-29,98.73966979980469
2023-10-02,95.6320571899414
2023-10-03,94.48041534423828
2023-10-04,95.45841217041016
2023-10-05,95.54981231689453
2023-10-06,95.43099212646484
2023-10-09,96.3724136352539
2023-10-10,97.02134704589844
2023-10-11,99.01387786865234
2023-10-12,98.11814880371094
2023-10-13,97.8256607055664
2023-10-16,99.01387786865234
2023-10-17,100.6773452758789
2023-10-18,99.21495819091797
2023-10-19,97.34124755859375
2023-10-20,97.02134704589844
2023-10-23,96.16218566894531
2023-10-24,96.8568344116211
2023-10-25,95.95197296142578
2023-10-26,97.17671966552734
2023-10-27,95.54981231689453
2023-10-30,96.27185821533203
2023-10-31,100.43970489501953
2023-11-01,102.81611633300781
2023-11-02,105.87801361083984
2023-11-03,107.7517318725586
2023-11-06,107.01139068603516
2023-11-07,105.32962036132812
2023-11-08,105.5124282836914
2023-11-09,104.00431823730469
2023-11-10,105.41188049316406
2023-11-13,105.60382843017578
2023-11-14,110.40234375
2023-11-15,110.17383575439453
2023-11-16,110.06414794921875
2023-11-17,111.21581268310547
2023-11-20,112.19377899169922
2023-11-21,111.27977752685547
2023-11-22,110.6856689453125
2023-11-24,110.44804382324219
2023-11-27,111.24321746826172
2023-11-28,111.59968566894531
2023-11-29,112.20293426513672
2023-11-30,114.14974975585938
2023-12-01,117.74178314208984
2023-12-04,119.59719848632812
2023-12-05,119.5332260131836
2023-12-06,120.4015121459961
2023-12-07,121.81114196777344
2023-12-08,123.23001861572266
2023-12-11,124.99205780029297
2023-12-12,124.72311401367188
2023-12-13,129.14669799804688
2023-12-14,135.9351043701172
2023-12-15,133.8670654296875
2023-12-18,133.19004821777344
2023-12-19,134.6182403564453
2023-12-20,133.6444854736328
2023-12-21,131.89175415039062
2023-12-22,131.96592712402344
2023-12-26,133.22715759277344
2023-12-27,133.23643493652344
2023-12-28,133.80213928222656
2023-12-29,132.28123474121094
2024-01-02,132.6428985595703
2024-01-03,129.91641235351562
2024-01-04,130.07408142089844
2024-01-05,130.4357452392578
2024-01-08,131.96592712402344
2024-01-09,131.82681274414062
2024-01-10,134.17308044433594
2024-01-11,133.89486694335938
2024-01-12,135.97219848632812
2024-01-16,134.9613494873047
2024-01-17,131.7989959716797
2024-01-18,131.53005981445312
2024-01-19,131.33531188964844
2024-01-22,131.70626831054688
2024-01-23,132.244140625
2024-01-24,131.21475219726562
2024-01-25,132.4574432373047
2024-01-26,131.65061950683594
2024-01-29,131.4373016357422
2024-01-30,129.12815856933594
2024-01-31,128.5438995361328
2024-02-01,129.27651977539062
2024-02-02,127.92257690429688
2024-02-05,126.85607147216797
2024-02-06,132.9767608642578
2024-02-07,133.02313232421875
2024-02-08,133.63522338867188
2024-02-09,136.2596893310547
2024-02-12,135.11900329589844
2024-02-13,133.09732055664062
2024-02-14,132.48526000976562
2024-02-15,137.2519989013672
2024-02-16,139.06967163085938
2024-02-20,138.0866241455078
2024-02-21,139.3664093017578
2024-02-22,140.507080078125
2024-02-23,139.43133544921875
2024-02-26,138.6708526611328
2024-02-27,138.82850646972656
2024-02-28,138.97691345214844
2024-02-29,137.3818359375
2024-03-01,139.51478576660156
2024-03-04,141.34173583984375
2024-03-05,138.97691345214844
2024-03-06,141.25828552246094
2024-03-07,140.62884521484375
2024-03-08,141.81253051757812
2024-03-11,140.72279357910156
2024-03-12,141.47433471679688
2024-03-13,142.31039428710938
2024-03-14,140.30946350097656
2024-03-15,141.634033203125
2024-03-18,142.74252319335938
2024-03-19,144.7622528076172
2024-03-20,145.98345947265625
2024-03-21,146.36862182617188
2024-03-22,142.657958984375
2024-03-25,141.9064483642578
2024-03-26,141.5400848388672
2024-03-27,144.97830200195312
2024-03-28,147.0074462890625
2024-04-01,144.1798095703125
2024-04-02,140.94825744628906
2024-04-03,140.6758270263672
2024-04-04,138.98489379882812
2024-04-05,141.05157470703125
2024-04-08,141.2488555908203
2024-04-09,141.0891571044922
2024-04-10,136.73033142089844
2024-04-11,137.96095275878906
2024-04-12,136.03517150878906
2024-04-15,133.7617950439453
2024-04-16,131.84544372558594
2024-04-17,132.39968872070312
2024-04-18,131.8642120361328
2024-04-19,131.92996215820312
2024-04-22,133.78060913085938
2024-04-23,135.06759643554688
2024-04-24,134.15635681152344
2024-04-25,134.08119201660156
2024-04-26,133.73362731933594
2024-04-29,136.053955078125
2024-04-30,132.0145263671875
2024-05-01,131.68569946289062
2024-05-02,132.79420471191406
2024-05-03,134.26907348632812
2024-05-06,135.68760681152344
2024-05-07,138.98489379882812
2024-05-08,138.91915893554688
2024-05-09,140.09339904785156
2024-05-10,138.7688446044922
2024-05-13,138.0642852783203
2024-05-14,140.47854614257812
2024-05-15,141.14552307128906
2024-05-16,139.65188598632812
2024-05-17,139.77398681640625
2024-05-20,137.50064086914062
2024-05-21,139.00367736816406
2024-05-22,137.33152770996094
2024-05-23,135.89425659179688
2024-05-24,138.91915893554688
2024-05-28,138.2615509033203
2024-05-29,138.18641662597656
2024-05-30,139.44520568847656
2024-05-31,142.14129638671875
2024-06-03,142.4137420654297
2024-06-04,143.2310028076172
2024-06-05,144.15162658691406
2024-06-06,144.4616241455078
2024-06-07,144.4711456298828
2024-06-10,144.7091064453125
2024-06-11,143.5098419189453
2024-06-12,145.77508544921875
2024-06-13,144.54727172851562
2024-06-14,141.6538848876953
2024-06-17,140.54981994628906
2024-06-18,139.83596801757812
2024-06-20,139.18875122070312
2024-06-21,139.1126251220703
2024-06-24,143.19577026367188
2024-06-25,140.7401580810547
2024-06-26,140.47366333007812
2024-06-27,142.5866241455078
2024-06-28,144.4806671142578
2024-07-01,139.45526123046875
2024-07-02,140.6544952392578
2024-07-03,141.11134338378906
2024-07-05,139.0459747314453
2024-07-08,139.7883758544922
2024-07-09,140.4546356201172
2024-07-10,141.28268432617188
2024-07-11,141.6253204345703
2024-07-12,142.27252197265625
2024-07-15,142.82456970214844
2024-07-16,144.2046356201172
2024-07-17,147.43118286132812
2024-07-18,145.7274932861328
2024-07-19,146.05111694335938
2024-07-22,150.13426208496094
2024-07-23,149.25863647460938
2024-07-24,142.66275024414062
2024-07-25,142.11073303222656
2024-07-26,145.09933471679688
2024-07-29,145.46099853515625
2024-07-30,147.3455352783203
2024-07-31,146.0415802001953
2024-08-01,146.0415802001953
2024-08-02,143.78587341308594
2024-08-05,140.91148376464844
2024-08-06,148.04034423828125
2024-08-07,145.5466766357422
2024-08-08,147.6786651611328
2024-08-09,151.01942443847656
2024-08-12,145.71800231933594
2024-08-13,148.40200805664062
2024-08-14,149.25863647460938
2024-08-15,150.24847412109375
2024-08-16,149.14439392089844
2024-08-19,152.1805877685547
2024-08-20,151.71421813964844
2024-08-21,153.37033081054688
2024-08-22,154.38873291015625
2024-08-23,158.4718780517578
2024-08-26,159.29042053222656
2024-08-27,159.9471435546875
2024-08-28,159.62355041503906
2024-08-29,157.5200958251953
2024-08-30,159.28089904785156
2024-09-03,156.01626586914062
2024-09-04,157.12033081054688
2024-09-05,156.26373291015625
2024-09-06,156.5683135986328
2024-09-09,156.067138671875
2024-09-10,158.02365112304688
2024-09-11,157.4646453857422
2024-09-12,157.8115997314453
2024-09-13,158.08148193359375
2024-09-16,158.92959594726562
2024-09-17,158.3995361328125
2024-09-18,158.3995361328125
2024-09-19,161.0113983154297
2024-09-20,160.51986694335938
2024-09-23,162.0619354248047
2024-09-24,163.95098876953125
2024-09-25,162.97755432128906
2024-09-26,160.38494873046875
2024-09-27,161.63787841796875
2024-09-30,162.9004364013672
2024-10-01,163.41123962402344
2024-10-02,162.4378204345703
2024-10-03,162.25469970703125
2024-10-04,163.44017028808594
2024-10-07,161.4354705810547
2024-10-08,161.1752471923828
2024-10-09,163.1028289794922
2024-10-10,161.75352478027344
2024-10-11,164.59671020507812
2024-10-14,165.46412658691406
2024-10-15,168.3073272705078
2024-10-16,168.69284057617188
2024-10-17,168.03746032714844
2024-10-18,170.514404296875
2024-10-21,167.9025421142578
2024-10-22,168.51937866210938
2024-10-23,167.5266571044922
2024-10-24,167.12185668945312
2024-10-25,164.3461456298828
2024-10-28,166.2737274169922
2024-10-29,165.75326538085938
2024-10-30,165.8496551513672
2024-10-31,162.99681091308594
2024-11-01,161.6282196044922
2024-11-04,165.9267578125
2024-11-05,168.07601928710938
2024-11-06,167.32424926757812
2024-11-07,169.38677978515625
2024-11-08,172.53839111328125
2024-11-11,174.77438354492188
2024-11-12,171.76734924316406
2024-11-13,172.68295288085938
2024-11-14,171.8540802001953
2024-11-15,173.74313354492188
2024-11-18,174.30213928222656
2024-11-19,174.64910888671875
2024-11-20,174.35995483398438
2024-11-21,175.21774291992188
2024-11-22,174.5816192626953
2024-11-25,173.5889129638672
2024-11-26,176.81764221191406
2024-11-27,177.0971221923828
2024-11-29,176.9525604248047
2024-12-02,174.80328369140625
2024-12-03,174.090087890625
2024-12-04,174.93821716308594
2024-12-05,175.29483032226562
2024-12-06,177.18386840820312
2024-12-09,177.5446014404297
2024-12-10,174.73678588867188
2024-12-11,172.2019805908203
2024-12-12,172.75767517089844
2024-12-13,175.0975341796875
2024-12-16,177.36911010742188
2024-12-17,175.44850158691406
2024-12-18,167.2103271484375
2024-12-19,165.01673889160156
2024-12-20,167.3078155517578
2024-12-23,167.08360290527344
2024-12-24,169.00421142578125
2024-12-26,169.4429168701172
2024-12-27,167.6977996826172
2024-12-30,166.5863800048828
2024-12-31,167.89279174804688
2025-01-02,169.1796875
2025-01-03,171.65602111816406
2025-01-06,170.03762817382812
2025-01-07,169.80364990234375
2025-01-08,170.31060791015625
2025-01-10,166.6741180419922
2025-01-13,168.46798706054688
2025-01-14,169.21868896484375
2025-01-15,167.44432067871094
2025-01-16,168.38026428222656
2025-01-17,169.77438354492188
2025-01-21,171.5487823486328
2025-01-22,168.5654754638672
2025-01-23,170.47634887695312
2025-01-24,169.8816375732422
2025-01-27,172.2702178955078
2025-01-28,171.21728515625
2025-01-29,169.2771759033203
2025-01-30,171.38302612304688
2025-01-31,169.5014190673828
2025-02-03,169.0626983642578
2025-02-04,169.00421142578125
2025-02-05,174.61981201171875
2025-02-06,175.65322875976562
2025-02-07,175.4290008544922
2025-02-10,176.033447265625
2025-02-11,179.7576904296875
2025-02-12,179.27023315429688
2025-02-13,181.5515594482422
2025-02-14,180.41090393066406
2025-02-18,181.37606811523438
2025-02-19,181.26882934570312
2025-02-20,182.02928161621094
2025-02-21,179.19223022460938
2025-02-24,180.02090454101562
2025-02-25,179.19223022460938
2025-02-26,179.62120056152344
2025-02-27,178.00282287597656
2025-02-28,181.42481994628906
2025-03-03,183.07244873046875
2025-03-04,178.97775268554688
2025-03-05,178.7827606201172
2025-03-06,170.16436767578125
2025-03-07,166.81060791015625
2025-03-10,163.14866638183594
2025-03-11,161.36212158203125
2025-03-12,163.6816864013672
2025-03-13,157.4139404296875
2025-03-14,159.1215362548828
2025-03-17,164.69833374023438
2025-03-18,162.66502380371094
2025-03-19,162.66502380371094
2025-03-20,162.31954956054688
2025-03-21,160.00001525878906
2025-03-24,163.96792602539062
2025-03-25,163.61257934570312
2025-03-26,166.26773071289062
2025-03-27,163.70143127441406
2025-03-28,162.15176391601562
2025-03-31,163.92843627929688
2025-04-01,164.31338500976562
2025-04-02,168.2023468017578
2025-04-03,151.195556640625
2025-04-04,144.15792846679688
2025-04-07,141.4830322265625
2025-04-08,138.551513671875
2025-04-09,151.195556640625
2025-04-10,145.7766876220703
2025-04-11,146.2800750732422
2025-04-14,147.92843627929688
2025-04-15,147.43492126464844
2025-04-16,146.13201904296875
2025-04-17,148.45156860351562
2025-04-21,145.29302978515625
2025-04-22,148.757568359375
2025-04-23,151.2942657470703
2025-04-24,154.1764373779297
2025-04-25,154.63047790527344
2025-04-28,156.45651245117188
2025-04-29,154.76866149902344
2025-04-30,155.34115600585938
2025-05-01,156.8118438720703
2025-05-02,159.67428588867188
2025-05-05,158.77606201171875
2025-05-06,158.09500122070312
2025-05-07,159.37815856933594
2025-05-08,160.89820861816406
2025-05-09,161.0758819580078
2025-05-12,169.21900939941406
2025-05-13,158.79580688476562
2025-05-14,159.0919189453125
2025-05-15,160.91795349121094
2025-05-16,162.9808807373047
2025-05-19,162.35903930664062
2025-05-20,160.82911682128906
2025-05-21,156.07156372070312
2025-05-22,155.9037628173828
2025-05-23,154.7390594482422
2025-05-27,158.13449096679688
2025-05-28,159.1215362548828
2025-05-29,161.1153564453125
2025-05-30,160.9574432373047
2025-06-02,160.7995147705078
2025-06-03,159.68414306640625
2025-06-04,159.52621459960938
2025-06-05,158.66749572753906
2025-06-06,160.00001525878906
2025-06-09,160.4199981689453
2025-06-10,160.88999938964844
2025-06-11,159.6999969482422
2025-06-12,158.7899932861328
2025-06-13,156.89999389648438
2025-06-16,157.86000061035156
2025-06-17,157.1300048828125
2025-06-18,157.10000610351562
2025-06-20,157.27000427246094
2025-06-23,159.0800018310547
2025-06-24,160.1199951171875
2025-06-25,157.39999389648438
2025-06-26,160.60000610351562
2025-06-27,160.5
2025-06-30,160.75999450683594
2025-07-01,164.27000427246094
2025-07-02,165.83999633789062
2025-07-03,166.74000549316406
2025-07-07,165.0399932861328
2025-07-08,163.4499969482422
2025-07-09,162.92999267578125
2025-07-10,163.4499969482422
2025-07-11,161.75
2025-07-14,162.42999267578125
2025-07-15,159.92999267578125
2025-07-16,161.47000122070312
2025-07-17,162.72999572753906
2025-07-18,162.86000061035156
2025-07-21,163.75999450683594
2025-07-22,165.57000732421875
2025-07-23,165.74000549316406
2025-07-24,164.9600067138672
2025-07-25,167.11000061035156
2025-07-28,165.27999877929688
2025-07-29,168.0800018310547
2025-07-30,165.4600067138672
2025-07-31,163.7899932861328
2025-08-01,160.67999267578125
