Date,RL
2017-03-31,69.05109405517578
2017-04-03,68.83960723876953
2017-04-04,65.76858520507812
2017-04-05,67.27447509765625
2017-04-06,68.28125
2017-04-07,67.07144165039062
2017-04-10,68.12894439697266
2017-04-11,67.95974731445312
2017-04-12,67.83285522460938
2017-04-13,66.96145629882812
2017-04-17,67.68055725097656
2017-04-18,67.28294372558594
2017-04-19,67.68055725097656
2017-04-20,67.44367980957031
2017-04-21,66.76689147949219
2017-04-24,67.35062408447266
2017-04-25,68.16280364990234
2017-04-26,68.67884826660156
2017-04-27,69.7279052734375
2017-04-28,68.2896957397461
2017-05-01,67.0968246459961
2017-05-02,68.3658447265625
2017-05-03,67.57060241699219
2017-05-04,67.96819305419922
2017-05-05,69.46565246582031
2017-05-08,69.4571762084961
2017-05-09,71.10688781738281
2017-05-10,70.2778091430664
2017-05-11,67.02914428710938
2017-05-12,64.63494110107422
2017-05-15,64.76184844970703
2017-05-16,62.55375289916992
2017-05-17,61.547000885009766
2017-05-18,60.387996673583984
2017-05-19,58.619815826416016
2017-05-22,57.73151779174805
2017-05-23,57.27467727661133
2017-05-24,56.4117431640625
2017-05-25,56.276397705078125
2017-05-26,55.929527282714844
2017-05-30,56.97010803222656
2017-05-31,57.35928726196289
2017-06-01,58.79750442504883
2017-06-02,58.5182991027832
2017-06-05,58.50986099243164
2017-06-06,58.39139175415039
2017-06-07,58.48448181152344
2017-06-08,58.54369354248047
2017-06-09,59.34739685058594
2017-06-12,58.9666862487793
2017-06-13,59.245872497558594
2017-06-14,59.71961975097656
2017-06-15,60.5487174987793
2017-06-16,60.98017883300781
2017-06-19,60.430267333984375
2017-06-20,59.77886962890625
2017-06-21,59.99037551879883
2017-06-22,60.430267333984375
2017-06-23,61.53010559082031
2017-06-26,61.66544723510742
2017-06-27,61.656986236572266
2017-06-28,62.05736541748047
2017-06-29,62.44921875
2017-06-30,62.86665344238281
2017-07-03,63.76108169555664
2017-07-05,62.270347595214844
2017-07-06,60.08106994628906
2017-07-07,61.58885192871094
2017-07-10,61.69106674194336
2017-07-11,61.12033462524414
2017-07-12,60.694400787353516
2017-07-13,61.23107147216797
2017-07-14,60.796630859375
2017-07-17,62.03182601928711
2017-07-18,61.45254135131836
2017-07-19,62.15958023071289
2017-07-20,62.83254623413086
2017-07-21,63.78662109375
2017-07-24,62.219215393066406
2017-07-25,63.8718147277832
2017-07-26,63.59922409057617
2017-07-27,64.40848541259766
2017-07-28,64.09329986572266
2017-07-31,64.44256591796875
2017-08-01,64.51071166992188
2017-08-02,64.32329559326172
2017-08-03,64.78331756591797
2017-08-04,65.839599609375
2017-08-07,66.57218933105469
2017-08-08,75.4144058227539
2017-08-09,74.15365600585938
2017-08-10,71.41920471191406
2017-08-11,71.36811065673828
2017-08-14,72.29662322998047
2017-08-15,72.37327575683594
2017-08-16,73.38699340820312
2017-08-17,72.83326721191406
2017-08-18,71.82810974121094
2017-08-21,72.32218933105469
2017-08-22,72.67994689941406
2017-08-23,72.05809020996094
2017-08-24,73.21660614013672
2017-08-25,74.28143310546875
2017-08-28,74.30699920654297
2017-08-29,73.96625518798828
2017-08-30,74.0684814453125
2017-08-31,74.86922454833984
2017-09-01,76.08736419677734
2017-09-05,76.24069213867188
2017-09-06,77.1351318359375
2017-09-07,75.5932846069336
2017-09-08,77.33959197998047
2017-09-11,78.49809265136719
2017-09-12,77.85920715332031
2017-09-13,77.2032699584961
2017-09-14,77.3651351928711
2017-09-15,77.40773010253906
2017-09-18,76.80290222167969
2017-09-19,77.54403686523438
2017-09-20,75.9084701538086
2017-09-21,75.37181091308594
2017-09-22,75.3207015991211
2017-09-25,75.38884735107422
2017-09-26,75.58476257324219
2017-09-27,75.9851303100586
2017-09-28,76.1221923828125
2017-09-29,75.63389587402344
2017-10-02,76.22500610351562
2017-10-03,75.84807586669922
2017-10-04,76.6533203125
2017-10-05,76.6104965209961
2017-10-06,75.59966278076172
2017-10-09,74.48600006103516
2017-10-10,74.71727752685547
2017-10-11,72.98684692382812
2017-10-12,73.0382308959961
2017-10-13,72.84977722167969
2017-10-16,73.7149887084961
2017-10-17,73.68072509765625
2017-10-18,73.0982437133789
2017-10-19,73.99768829345703
2017-10-20,77.41574096679688
2017-10-23,76.72187042236328
2017-10-24,77.67274475097656
2017-10-25,78.68362426757812
2017-10-26,78.17816925048828
2017-10-27,78.03254699707031
2017-10-30,78.64932250976562
2017-10-31,76.6104965209961
2017-11-01,76.62761688232422
2017-11-02,78.580810546875
2017-11-03,77.67274475097656
2017-11-06,75.41118621826172
2017-11-07,72.8155288696289
2017-11-08,73.18388366699219
2017-11-09,73.9291763305664
2017-11-10,74.21186065673828
2017-11-13,74.24612426757812
2017-11-14,74.70015716552734
2017-11-15,74.64019775390625
2017-11-16,75.73670959472656
2017-11-17,76.33636474609375
2017-11-20,76.72187042236328
2017-11-21,77.330078125
2017-11-22,78.76070404052734
2017-11-24,78.31524658203125
2017-11-27,79.12905883789062
2017-11-28,80.97087097167969
2017-11-29,81.08221435546875
2017-11-30,81.51055908203125
2017-12-01,81.89604949951172
2017-12-04,85.41687774658203
2017-12-05,82.0588150024414
2017-12-06,83.35235595703125
2017-12-07,85.63961791992188
2017-12-08,87.66989135742188
2017-12-11,86.68473815917969
2017-12-12,85.78524780273438
2017-12-13,82.4271469116211
2017-12-14,82.96685791015625
2017-12-15,82.33293914794922
2017-12-18,84.00341796875
2017-12-19,83.37805938720703
2017-12-20,84.48313903808594
2017-12-21,86.45343780517578
2017-12-22,87.20728302001953
2017-12-26,88.56936645507812
2017-12-27,88.50082397460938
2017-12-28,88.32867431640625
2017-12-29,89.25836944580078
2018-01-02,90.28273010253906
2018-01-03,87.49369812011719
2018-01-04,89.11201477050781
2018-01-05,89.85230255126953
2018-01-08,90.35159301757812
2018-01-09,90.37743377685547
2018-01-10,90.36880493164062
2018-01-11,91.19520568847656
2018-01-12,91.92692565917969
2018-01-16,89.88675689697266
2018-01-17,91.2898941040039
2018-01-18,94.53519439697266
2018-01-19,97.08322143554688
2018-01-22,98.89954376220703
2018-01-23,99.72591400146484
2018-01-24,101.35285949707031
2018-01-25,101.03437042236328
2018-01-26,102.32561492919922
2018-01-29,100.6900634765625
2018-01-30,99.9325180053711
2018-01-31,98.40028381347656
2018-02-01,95.98133850097656
2018-02-02,94.51797485351562
2018-02-05,90.76478576660156
2018-02-06,91.875244140625
2018-02-07,92.71024322509766
2018-02-08,87.21822357177734
2018-02-09,89.08621215820312
2018-02-12,89.00010681152344
2018-02-13,89.99005889892578
2018-02-14,91.83220672607422
2018-02-15,92.06463623046875
2018-02-16,90.89390563964844
2018-02-20,90.72176361083984
2018-02-21,91.82360076904297
2018-02-22,92.54669189453125
2018-02-23,93.42471313476562
2018-02-26,94.35440826416016
2018-02-27,92.8824234008789
2018-02-28,91.109130859375
2018-03-01,90.48932647705078
2018-03-02,91.62562561035156
2018-03-05,92.46922302246094
2018-03-06,92.0732650756836
2018-03-07,92.08184814453125
2018-03-08,90.58403015136719
2018-03-09,91.109130859375
2018-03-12,92.5208740234375
2018-03-13,92.38312530517578
2018-03-14,92.77909851074219
2018-03-15,93.34725189208984
2018-03-16,93.95843505859375
2018-03-19,93.24393463134766
2018-03-20,95.0344467163086
2018-03-21,94.23387908935547
2018-03-22,92.67581939697266
2018-03-23,92.17654418945312
2018-03-26,95.31852722167969
2018-03-27,94.33717346191406
2018-03-28,95.15872192382812
2018-03-29,96.68070983886719
2018-04-02,93.42918395996094
2018-04-03,94.98577880859375
2018-04-04,97.4590072631836
2018-04-05,98.92044067382812
2018-04-06,96.65477752685547
2018-04-09,97.26010131835938
2018-04-10,99.49119567871094
2018-04-11,98.8945083618164
2018-04-12,98.57455444335938
2018-04-13,96.11862182617188
2018-04-16,96.84500885009766
2018-04-17,98.07299041748047
2018-04-18,96.29155731201172
2018-04-19,95.20198059082031
2018-04-20,91.8985595703125
2018-04-23,94.63121032714844
2018-04-24,93.70592498779297
2018-04-25,94.0777587890625
2018-04-26,95.13278198242188
2018-04-27,96.0234603881836
2018-04-30,94.99441528320312
2018-05-01,92.46929168701172
2018-05-02,92.14932250976562
2018-05-03,92.7806396484375
2018-05-04,92.35686492919922
2018-05-07,91.82939147949219
2018-05-08,92.16664123535156
2018-05-09,94.99441528320312
2018-05-10,94.22477722167969
2018-05-11,94.26800537109375
2018-05-14,95.5392074584961
2018-05-15,96.3866958618164
2018-05-16,97.00066375732422
2018-05-17,98.25460052490234
2018-05-18,99.84574890136719
2018-05-21,101.24666595458984
2018-05-22,100.84024047851562
2018-05-23,115.29911041259766
2018-05-24,116.57029724121094
2018-05-25,118.73220825195312
2018-05-29,116.96809387207031
2018-05-30,117.87606048583984
2018-05-31,116.3800277709961
2018-06-01,119.22509765625
2018-06-04,119.74398040771484
2018-06-05,120.68655395507812
2018-06-06,120.72118377685547
2018-06-07,119.21649169921875
2018-06-08,122.9955062866211
2018-06-11,122.8225326538086
2018-06-12,123.57487487792969
2018-06-13,120.15040588378906
2018-06-14,120.28012084960938
2018-06-15,120.81629943847656
2018-06-18,121.5686264038086
2018-06-19,120.55690002441406
2018-06-20,119.7699203491211
2018-06-21,116.82103729248047
2018-06-22,112.6442642211914
2018-06-25,110.69853973388672
2018-06-26,111.27793884277344
2018-06-27,109.62625885009766
2018-06-28,110.31714630126953
2018-06-29,109.25689697265625
2018-07-02,109.34380340576172
2018-07-03,108.27485656738281
2018-07-05,109.0656967163086
2018-07-06,109.86522674560547
2018-07-09,110.2649917602539
2018-07-10,112.25508880615234
2018-07-11,109.82176971435547
2018-07-12,110.74297332763672
2018-07-13,110.84723663330078
2018-07-16,112.8895263671875
2018-07-17,115.84427642822266
2018-07-18,116.11370849609375
2018-07-19,117.47809600830078
2018-07-20,118.67739868164062
2018-07-23,117.54762268066406
2018-07-24,115.88774871826172
2018-07-25,119.20751190185547
2018-07-26,118.7729721069336
2018-07-27,118.23418426513672
2018-07-30,118.09510040283203
2018-07-31,117.30429077148438
2018-08-01,111.97702026367188
2018-08-02,113.41095733642578
2018-08-03,113.28927612304688
2018-08-06,114.5146484375
2018-08-07,115.86166381835938
2018-08-08,116.66986846923828
2018-08-09,118.73822021484375
2018-08-10,118.52099609375
2018-08-13,118.72085571289062
2018-08-14,120.36335754394531
2018-08-15,114.4190444946289
2018-08-16,115.0186996459961
2018-08-17,117.67797088623047
2018-08-20,120.71965026855469
2018-08-21,121.1541748046875
2018-08-22,119.47691345214844
2018-08-23,119.70287322998047
2018-08-24,118.79904174804688
2018-08-27,118.30369567871094
2018-08-28,118.0777359008789
2018-08-29,117.24344635009766
2018-08-30,114.55810546875
2018-08-31,115.41846466064453
2018-09-04,113.74119567871094
2018-09-05,114.00188446044922
2018-09-06,113.89761352539062
2018-09-07,113.01117706298828
2018-09-10,115.68785858154297
2018-09-11,114.3408432006836
2018-09-12,116.73941802978516
2018-09-13,115.8182144165039
2018-09-14,114.48856353759766
2018-09-17,114.32344055175781
2018-09-18,114.90571594238281
2018-09-19,116.56560516357422
2018-09-20,118.29497528076172
2018-09-21,118.68608856201172
2018-09-24,116.40048217773438
2018-09-25,116.8697509765625
2018-09-26,119.44216918945312
2018-09-27,120.17986297607422
2018-09-28,120.08383178710938
2018-10-01,118.24173736572266
2018-10-02,113.45757293701172
2018-10-03,116.10285186767578
2018-10-04,110.48932647705078
2018-10-05,110.40203094482422
2018-10-08,111.7639389038086
2018-10-09,111.51948547363281
2018-10-10,102.10834503173828
2018-10-11,102.71072387695312
2018-10-12,106.00201416015625
2018-10-15,110.44567108154297
2018-10-16,112.75919342041016
2018-10-17,111.89490509033203
2018-10-18,110.56791687011719
2018-10-19,107.8004379272461
2018-10-22,111.79885864257812
2018-10-23,111.59806060791016
2018-10-24,108.6123275756836
2018-10-25,110.90837860107422
2018-10-26,111.06553649902344
2018-10-29,114.26078796386719
2018-10-30,114.44410705566406
2018-10-31,113.15204620361328
2018-11-01,115.63141632080078
2018-11-02,117.01078796386719
2018-11-05,119.42904663085938
2018-11-06,111.56314086914062
2018-11-07,111.2226791381836
2018-11-08,115.4218978881836
2018-11-09,108.19328308105469
2018-11-12,105.66151428222656
2018-11-13,106.00201416015625
2018-11-14,106.67423248291016
2018-11-15,104.60518646240234
2018-11-16,102.38771057128906
2018-11-19,99.03532409667969
2018-11-20,97.23689270019531
2018-11-21,100.22264099121094
2018-11-23,100.30992126464844
2018-11-26,102.20436096191406
2018-11-27,98.26705932617188
2018-11-28,98.19721984863281
2018-11-29,97.15833282470703
2018-11-30,97.25437927246094
2018-12-03,100.34485626220703
2018-12-04,95.91862487792969
2018-12-06,95.01069641113281
2018-12-07,91.5797348022461
2018-12-10,91.78926849365234
2018-12-11,91.93767547607422
2018-12-12,94.40831756591797
2018-12-13,90.34004211425781
2018-12-14,88.6114730834961
2018-12-17,88.14002990722656
2018-12-18,89.46702575683594
2018-12-19,88.21859741210938
2018-12-20,86.76940155029297
2018-12-21,85.14557647705078
2018-12-24,83.98445892333984
2018-12-26,88.98687744140625
2018-12-27,89.64128112792969
2018-12-28,89.40410614013672
2018-12-31,90.87982177734375
2019-01-02,92.61907958984375
2019-01-03,88.43785095214844
2019-01-04,92.048095703125
2019-01-07,93.72586059570312
2019-01-08,95.15765380859375
2019-01-09,96.1502456665039
2019-01-10,93.86640167236328
2019-01-11,92.61027526855469
2019-01-14,93.69950103759766
2019-01-15,93.26029968261719
2019-01-16,92.78596496582031
2019-01-17,94.76236724853516
2019-01-18,98.00370025634766
2019-01-22,96.03607177734375
2019-01-23,96.87052917480469
2019-01-24,97.4502944946289
2019-01-25,99.82199096679688
2019-01-28,101.09567260742188
2019-01-29,102.02678680419922
2019-01-30,102.7295150756836
2019-01-31,102.01800537109375
2019-02-01,101.70177459716797
2019-02-04,100.62134552001953
2019-02-05,109.06283569335938
2019-02-06,110.74938201904297
2019-02-07,110.2398681640625
2019-02-08,109.82703399658203
2019-02-11,110.32772064208984
2019-02-12,111.25883483886719
2019-02-13,108.25470733642578
2019-02-14,107.85941314697266
2019-02-15,109.87974548339844
2019-02-19,110.19596099853516
2019-02-20,110.09056854248047
2019-02-21,110.88990020751953
2019-02-22,111.66291046142578
2019-02-25,111.68925476074219
2019-02-26,111.12705993652344
2019-02-27,111.75952911376953
2019-02-28,109.95001220703125
2019-03-01,111.53114318847656
2019-03-04,110.16960906982422
2019-03-05,109.68648529052734
2019-03-06,109.00135040283203
2019-03-07,108.3513412475586
2019-03-08,107.2181625366211
2019-03-11,108.44792938232422
2019-03-12,107.912109375
2019-03-13,106.88436889648438
2019-03-14,106.75260162353516
2019-03-15,106.09381103515625
2019-03-18,109.10673522949219
2019-03-19,109.63377380371094
2019-03-20,107.82425689697266
2019-03-21,109.48444366455078
2019-03-22,105.6106948852539
2019-03-25,107.6837158203125
2019-03-26,107.40264129638672
2019-03-27,110.09932708740234
2019-03-28,114.23527526855469
2019-03-29,114.48247528076172
2019-04-01,113.87333679199219
2019-04-02,112.37256622314453
2019-04-03,112.39905548095703
2019-04-04,113.32601928710938
2019-04-05,112.6374282836914
2019-04-08,112.46968841552734
2019-04-09,111.18961334228516
2019-04-10,111.63983917236328
2019-04-11,111.7281265258789
2019-04-12,113.13179016113281
2019-04-15,112.27546691894531
2019-04-16,114.37654113769531
2019-04-17,116.31871795654297
