Date,GD
2019-04-22,152.7228240966797
2019-04-23,157.32962036132812
2019-04-24,155.91481018066406
2019-04-25,152.59349060058594
2019-04-26,153.6200408935547
2019-04-29,154.60354614257812
2019-04-30,154.18075561523438
2019-05-01,152.17071533203125
2019-05-02,150.60061645507812
2019-05-03,152.42953491210938
2019-05-06,151.28216552734375
2019-05-07,147.07217407226562
2019-05-08,145.18289184570312
2019-05-09,148.42660522460938
2019-05-10,149.31515502929688
2019-05-13,144.92408752441406
2019-05-14,145.35543823242188
2019-05-15,144.69119262695312
2019-05-16,146.52867126464844
2019-05-17,143.5264892578125
2019-05-20,146.04559326171875
2019-05-21,147.90895080566406
2019-05-22,146.0369415283203
2019-05-23,141.11956787109375
2019-05-24,141.50779724121094
2019-05-28,141.1885986328125
2019-05-29,140.02398681640625
2019-05-30,139.95497131347656
2019-05-31,138.73858642578125
2019-06-03,140.7486114501953
2019-06-04,144.742919921875
2019-06-05,148.33172607421875
2019-06-06,148.3662872314453
2019-06-07,150.08299255371094
2019-06-10,149.58262634277344
2019-06-11,146.42515563964844
2019-06-12,146.6925811767578
2019-06-13,148.33172607421875
2019-06-14,147.7364501953125
2019-06-17,148.1936798095703
2019-06-18,149.75514221191406
2019-06-19,149.78102111816406
2019-06-20,153.52513122558594
2019-06-21,153.06788635253906
2019-06-24,153.4043426513672
2019-06-25,153.24908447265625
2019-06-26,154.33607482910156
2019-06-27,153.31808471679688
2019-06-28,156.85516357421875
2019-07-01,157.47630310058594
2019-07-02,158.36489868164062
2019-07-03,158.4516143798828
2019-07-05,158.13064575195312
2019-07-08,157.42794799804688
2019-07-09,156.87271118164062
2019-07-10,158.356201171875
2019-07-11,159.27577209472656
2019-07-12,161.218994140625
2019-07-15,161.70477294921875
2019-07-16,162.1298828125
2019-07-17,159.23236083984375
2019-07-18,158.91139221191406
2019-07-19,159.49266052246094
2019-07-22,160.1605987548828
2019-07-23,161.33175659179688
2019-07-24,162.780517578125
2019-07-25,162.75448608398438
2019-07-26,164.59365844726562
2019-07-29,164.6803436279297
2019-07-30,164.06442260742188
2019-07-31,161.30572509765625
2019-08-01,159.12826538085938
2019-08-02,157.86170959472656
2019-08-05,153.3506317138672
2019-08-06,156.7339630126953
2019-08-07,156.89007568359375
2019-08-08,159.77023315429688
2019-08-09,159.7095184326172
2019-08-12,157.32388305664062
2019-08-13,158.8506622314453
2019-08-14,156.87271118164062
2019-08-15,158.07858276367188
2019-08-16,159.92637634277344
2019-08-19,162.73715209960938
2019-08-20,162.3727569580078
2019-08-21,163.50924682617188
2019-08-22,162.70242309570312
2019-08-23,159.23236083984375
2019-08-26,160.18663024902344
2019-08-27,159.0675506591797
2019-08-28,160.87197875976562
2019-08-29,164.3680877685547
2019-08-30,165.92962646484375
2019-09-03,164.20321655273438
2019-09-04,165.4437713623047
2019-09-05,166.79710388183594
2019-09-06,167.1440887451172
2019-09-09,163.153564453125
2019-09-10,162.9800262451172
2019-09-11,163.6133270263672
2019-09-12,164.31602478027344
2019-09-13,164.79315185546875
2019-09-16,165.66932678222656
2019-09-17,165.9643096923828
2019-09-18,165.08807373046875
2019-09-19,163.2056121826172
2019-09-20,162.5462646484375
2019-09-23,162.04310607910156
2019-09-24,160.23004150390625
2019-09-25,161.35777282714844
2019-09-26,161.35777282714844
2019-09-27,158.7725830078125
2019-09-30,158.52099609375
2019-10-01,155.03359985351562
2019-10-02,151.30328369140625
2019-10-03,151.7110137939453
2019-10-04,153.23785400390625
2019-10-07,153.2898712158203
2019-10-08,153.11642456054688
2019-10-09,153.5935516357422
2019-10-10,154.16944885253906
2019-10-11,156.7346954345703
2019-10-14,156.2896728515625
2019-10-15,155.70506286621094
2019-10-16,155.5654754638672
2019-10-17,154.23046875
2019-10-18,152.1974639892578
2019-10-21,153.08743286132812
2019-10-22,156.9528350830078
2019-10-23,151.4383544921875
2019-10-24,152.4068603515625
2019-10-25,151.4208984375
2019-10-28,152.6337432861328
2019-10-29,153.5935516357422
2019-10-30,155.52182006835938
2019-10-31,154.26539611816406
2019-11-01,156.82192993164062
2019-11-04,155.37351989746094
2019-11-05,156.4467315673828
2019-11-06,158.42739868164062
2019-11-07,159.6315155029297
2019-11-08,161.49005126953125
2019-11-11,160.85311889648438
2019-11-12,161.66455078125
2019-11-13,161.17587280273438
2019-11-14,161.58599853515625
2019-11-15,163.235107421875
2019-11-18,162.798828125
2019-11-19,161.3765869140625
2019-11-20,160.8356475830078
2019-11-21,159.6315155029297
2019-11-22,159.5704345703125
2019-11-25,159.37847900390625
2019-11-26,158.82008361816406
2019-11-27,159.10800170898438
2019-11-29,158.5757598876953
2019-12-02,155.3037109375
2019-12-03,154.4748077392578
2019-12-04,155.38226318359375
2019-12-05,159.1254425048828
2019-12-06,160.15501403808594
2019-12-09,159.82350158691406
2019-12-10,157.47633361816406
2019-12-11,156.4205780029297
2019-12-12,157.46762084960938
2019-12-13,156.2111358642578
2019-12-16,157.57228088378906
2019-12-17,158.01731872558594
2019-12-18,155.71380615234375
2019-12-19,155.87960815429688
2019-12-20,155.600341796875
2019-12-23,156.83067321777344
2019-12-24,156.02793884277344
2019-12-26,155.47824096679688
2019-12-27,154.86741638183594
2019-12-30,153.57608032226562
2019-12-31,153.87274169921875
2020-01-02,155.6876220703125
2020-01-03,157.21456909179688
2020-01-06,158.88113403320312
2020-01-07,157.074951171875
2020-01-08,157.47633361816406
2020-01-09,158.46234130859375
2020-01-10,156.6299591064453
2020-01-13,158.04348754882812
2020-01-14,157.90391540527344
2020-01-15,158.46234130859375
2020-01-16,160.05052185058594
2020-01-17,159.60302734375
2020-01-21,160.83143615722656
2020-01-22,160.66477966308594
2020-01-23,161.99853515625
2020-01-24,162.39337158203125
2020-01-27,160.19967651367188
2020-01-28,161.1298065185547
2020-01-29,160.98941040039062
2020-01-30,159.02389526367188
2020-01-31,153.94332885742188
2020-02-03,154.9787139892578
2020-02-04,157.5321807861328
2020-02-05,161.42816162109375
2020-02-06,163.323486328125
2020-02-07,163.85873413085938
2020-02-10,163.42880249023438
2020-02-11,164.03428649902344
2020-02-12,165.62242126464844
2020-02-13,166.21913146972656
2020-02-14,165.0170440673828
2020-02-18,165.08721923828125
2020-02-19,163.69204711914062
2020-02-20,163.16555786132812
2020-02-21,164.61343383789062
2020-02-24,161.98971557617188
2020-02-25,152.60958862304688
2020-02-26,150.53001403808594
2020-02-27,145.7828826904297
2020-02-28,140.12319946289062
2020-03-02,144.80886840820312
2020-03-03,141.3165740966797
2020-03-04,147.66065979003906
2020-03-05,143.343505859375
2020-03-06,143.053955078125
2020-03-09,131.6380615234375
2020-03-10,136.27110290527344
2020-03-11,130.26040649414062
2020-03-12,116.02786254882812
2020-03-13,122.52992248535156
2020-03-16,111.17546081542969
2020-03-17,115.46626281738281
2020-03-18,106.2703857421875
2020-03-19,103.56779479980469
2020-03-20,100.0228042602539
2020-03-23,93.53829956054688
2020-03-24,100.2158432006836
2020-03-25,107.05133819580078
2020-03-26,116.84390258789062
2020-03-27,114.1325454711914
2020-03-30,117.22998046875
2020-03-31,116.09806823730469
2020-04-01,111.78968048095703
2020-04-02,112.2459487915039
2020-04-03,110.28042602539062
2020-04-06,117.3089370727539
2020-04-07,117.93197631835938
2020-04-08,121.5504379272461
2020-04-09,124.75308227539062
2020-04-13,121.1611557006836
2020-04-14,122.532470703125
2020-04-15,118.38318634033203
2020-04-16,117.17113494873047
2020-04-17,122.25818634033203
2020-04-20,119.65716552734375
2020-04-21,116.50759887695312
2020-04-22,117.99388122558594
2020-04-23,115.44593811035156
2020-04-24,114.39314270019531
2020-04-27,118.99362182617188
2020-04-28,120.75420379638672
2020-04-29,120.89575958251953
2020-04-30,115.56095886230469
2020-05-01,113.0660400390625
2020-05-04,110.39423370361328
2020-05-05,111.79206848144531
2020-05-06,107.69588470458984
2020-05-07,112.47329711914062
2020-05-08,119.74565124511719
2020-05-11,118.38318634033203
2020-05-12,116.81721496582031
2020-05-13,116.33949279785156
2020-05-14,117.58694458007812
2020-05-15,115.82636260986328
2020-05-18,123.39949035644531
2020-05-19,120.48880767822266
2020-05-20,121.1965560913086
2020-05-21,122.68287658691406
2020-05-22,122.59439849853516
2020-05-26,127.97343444824219
2020-05-27,133.10476684570312
2020-05-28,131.37074279785156
2020-05-29,129.90213012695312
2020-06-01,130.2913818359375
2020-06-02,132.1050567626953
2020-06-03,137.3336944580078
2020-06-04,138.97921752929688
2020-06-05,143.517822265625
2020-06-08,148.43679809570312
2020-06-09,144.632568359375
2020-06-10,139.82859802246094
2020-06-11,131.423828125
2020-06-12,131.9989013671875
2020-06-15,135.4404296875
2020-06-16,138.00607299804688
2020-06-17,138.94386291503906
2020-06-18,140.72213745117188
2020-06-19,139.44813537597656
2020-06-22,136.06854248046875
2020-06-23,135.1395721435547
2020-06-24,129.56591796875
2020-06-25,130.0171356201172
2020-06-26,129.21206665039062
2020-06-29,132.12274169921875
2020-06-30,132.2289276123047
2020-07-01,131.14154052734375
2020-07-02,131.28416442871094
2020-07-06,132.326904296875
2020-07-07,129.39466857910156
2020-07-08,128.25387573242188
2020-07-09,123.01315307617188
2020-07-10,126.53365325927734
2020-07-13,127.29126739501953
2020-07-14,127.77255249023438
2020-07-15,129.93829345703125
2020-07-16,132.36256408691406
2020-07-17,132.71913146972656
2020-07-20,129.6353302001953
2020-07-21,131.7387237548828
2020-07-22,135.0542449951172
2020-07-23,134.59075927734375
2020-07-24,133.8242645263672
2020-07-27,131.89019775390625
2020-07-28,132.41612243652344
2020-07-29,133.1914825439453
2020-07-30,132.6745147705078
2020-07-31,130.7850799560547
2020-08-03,131.65847778320312
2020-08-04,131.23065185546875
2020-08-05,132.9686737060547
2020-08-06,132.9241180419922
2020-08-07,136.33767700195312
2020-08-10,139.53732299804688
2020-08-11,141.57833862304688
2020-08-12,139.40365600585938
2020-08-13,138.1023406982422
2020-08-14,139.44821166992188
2020-08-17,137.00613403320312
2020-08-18,136.3911590576172
2020-08-19,135.9098358154297
2020-08-20,134.5283966064453
2020-08-21,133.52125549316406
2020-08-24,136.6317901611328
2020-08-25,135.00074768066406
2020-08-26,134.10948181152344
2020-08-27,135.8652801513672
2020-08-28,135.71376037597656
2020-08-31,133.1112823486328
2020-09-01,133.8599395751953
2020-09-02,137.1843719482422
2020-09-03,135.41964721679688
2020-09-04,135.20574951171875
2020-09-08,130.98114013671875
2020-09-09,130.27699279785156
2020-09-10,127.07737731933594
2020-09-11,129.55511474609375
2020-09-14,131.4356689453125
2020-09-15,129.3590087890625
2020-09-16,130.82069396972656
2020-09-17,128.86880493164062
2020-09-18,127.4427719116211
2020-09-21,123.28944396972656
2020-09-22,124.28768920898438
2020-09-23,121.66731262207031
2020-09-24,122.01494598388672
2020-09-25,123.1825180053711
2020-09-28,125.59782409667969
2020-09-29,123.48554992675781
2020-09-30,123.37859344482422
2020-10-01,123.19143676757812
2020-10-02,125.21466064453125
2020-10-05,127.21105194091797
2020-10-06,126.8366928100586
2020-10-07,129.1183624267578
2020-10-08,130.25892639160156
2020-10-09,129.0195770263672
2020-10-12,129.98052978515625
2020-10-13,128.6423797607422
2020-10-14,128.3280487060547
2020-10-15,126.46002197265625
2020-10-16,127.74429321289062
2020-10-19,124.54708862304688
2020-10-20,124.34953308105469
2020-10-21,122.68804931640625
2020-10-22,125.2116928100586
2020-10-23,126.36124420166016
2020-10-26,124.39441680908203
2020-10-27,121.1253662109375
2020-10-28,118.93402099609375
2020-10-29,117.9371566772461
2020-10-30,117.94613647460938
2020-11-02,122.22105407714844
2020-11-03,124.11603546142578
2020-11-04,124.9153060913086
2020-11-05,124.96919250488281
2020-11-06,125.12187194824219
2020-11-09,132.1359405517578
2020-11-10,135.88998413085938
2020-11-11,134.97389221191406
2020-11-12,132.46823120117188
2020-11-13,135.7462615966797
2020-11-16,137.3448486328125
2020-11-17,136.03366088867188
2020-11-18,137.8568115234375
2020-11-19,134.70448303222656
2020-11-20,133.2406463623047
2020-11-23,134.73143005371094
2020-11-24,138.00946044921875
2020-11-25,136.54556274414062
2020-11-27,136.5635223388672
2020-11-30,134.1297607421875
2020-12-01,136.2941131591797
2020-12-02,137.7220458984375
2020-12-03,138.1980743408203
2020-12-04,140.13795471191406
2020-12-07,137.4077911376953
2020-12-08,137.91966247558594
2020-12-09,138.43157958984375
2020-12-10,135.04579162597656
2020-12-11,135.907958984375
2020-12-14,137.71307373046875
2020-12-15,138.8446807861328
2020-12-16,137.76699829101562
2020-12-17,136.14141845703125
2020-12-18,137.11135864257812
2020-12-21,134.4171142578125
2020-12-22,131.57017517089844
2020-12-23,133.05197143554688
2020-12-24,133.8243408203125
2020-12-28,133.5639190673828
2020-12-29,132.51315307617188
2020-12-30,133.18670654296875
2020-12-31,133.6537628173828
2021-01-04,131.06724548339844
2021-01-05,131.13009643554688
2021-01-06,134.47994995117188
2021-01-07,136.2581787109375
2021-01-08,135.40499877929688
2021-01-11,136.3120880126953
2021-01-12,137.8568115234375
2021-01-13,137.07542419433594
2021-01-14,139.39126586914062
2021-01-15,138.55899047851562
2021-01-19,138.52281188964844
2021-01-20,139.33697509765625
2021-01-21,136.6502685546875
2021-01-22,138.1971435546875
2021-01-25,138.54995727539062
2021-01-26,135.98989868164062
2021-01-27,138.1609649658203
2021-01-28,136.08035278320312
2021-01-29,132.68809509277344
2021-02-01,133.58364868164062
2021-02-02,135.52857971191406
2021-02-03,138.47760009765625
2021-02-04,142.50311279296875
2021-02-05,143.67002868652344
2021-02-08,144.41180419921875
2021-02-09,146.67335510253906
2021-02-10,147.56893920898438
2021-02-11,147.85836791992188
2021-02-12,149.10678100585938
2021-02-16,147.7407684326172
2021-02-17,148.79920959472656
2021-02-18,147.65939331054688
2021-02-19,149.0615234375
2021-02-22,150.5450439453125
2021-02-23,151.38636779785156
2021-02-24,152.02862548828125
2021-02-25,150.34605407714844
2021-02-26,147.87649536132812
2021-03-01,151.12403869628906
2021-03-02,151.68487548828125
2021-03-03,151.92913818359375
2021-03-04,149.9570770263672
2021-03-05,154.25399780273438
2021-03-08,156.2169952392578
2021-03-09,152.64376831054688
2021-03-10,155.9727325439453
2021-03-11,156.1988983154297
2021-03-12,159.47357177734375
2021-03-15,159.85350036621094
2021-03-16,158.5961151123047
2021-03-17,160.5862274169922
2021-03-18,162.14215087890625
2021-03-19,160.6766815185547
2021-03-22,159.71778869628906
2021-03-23,158.18902587890625
2021-03-24,159.5911865234375
2021-03-25,162.88397216796875
2021-03-26,164.2227325439453
2021-03-29,165.8148956298828
2021-03-30,164.72933959960938
2021-03-31,164.24082946777344
2021-04-01,163.5804901123047
2021-04-05,167.8864288330078
2021-04-06,167.45217895507812
2021-04-07,167.1627655029297
2021-04-08,167.62709045410156
2021-04-09,166.61651611328125
2021-04-12,168.38278198242188
2021-04-13,165.96090698242188
2021-04-14,167.0535125732422
2021-04-15,167.4631805419922
2021-04-16,167.954833984375
2021-04-19,168.24620056152344
2021-04-20,167.5906524658203
2021-04-21,169.2113037109375
2021-04-22,167.98219299316406
2021-04-23,169.78488159179688
2021-04-26,168.61038208007812
2021-04-27,169.24774169921875
2021-04-28,168.67413330078125
2021-04-29,173.63621520996094
2021-04-30,173.19918823242188
2021-05-03,174.52845764160156
2021-05-04,174.80160522460938
2021-05-05,173.60888671875
2021-05-06,175.42984008789062
2021-05-07,177.37828063964844
2021-05-10,177.1779327392578
2021-05-11,174.3918914794922
2021-05-12,170.14910888671875
2021-05-13,174.1642608642578
2021-05-14,174.75611877441406
2021-05-17,174.4920654296875
2021-05-18,172.39793395996094
2021-05-19,171.6422882080078
2021-05-20,172.13392639160156
2021-05-21,172.88055419921875
2021-05-24,172.62559509277344
2021-05-25,171.9973907470703
2021-05-26,172.09750366210938
2021-05-27,173.59976196289062
2021-05-28,172.90780639648438
2021-06-01,172.5709228515625
2021-06-02,174.3918914794922
2021-06-03,173.72723388671875
2021-06-04,176.2401885986328
2021-06-07,174.60133361816406
2021-06-08,175.4662322998047
2021-06-09,174.69232177734375
2021-06-10,174.33726501464844
2021-06-11,174.3463592529297
2021-06-14,173.7545623779297
2021-06-15,175.22042846679688
2021-06-16,173.06260681152344
2021-06-17,170.87747192382812
2021-06-18,168.573974609375
2021-06-21,173.69992065429688
2021-06-22,172.60739135742188
2021-06-23,170.08535766601562
2021-06-24,171.26898193359375
2021-06-25,172.81678771972656
2021-06-28,171.96096801757812
2021-06-29,169.98521423339844
2021-06-30,171.40553283691406
2021-07-01,172.30349731445312
2021-07-02,172.75247192382812
2021-07-06,171.25894165039062
2021-07-07,173.8977813720703
2021-07-08,172.27603149414062
2021-07-09,174.29183959960938
2021-07-12,173.476318359375
2021-07-13,172.9357452392578
2021-07-14,173.59544372558594
2021-07-15,173.49462890625
2021-07-16,173.4304656982422
2021-07-19,168.67507934570312
2021-07-20,174.09938049316406
2021-07-21,175.583740234375
2021-07-22,174.6125030517578
2021-07-23,175.79444885253906
2021-07-26,175.8494415283203
2021-07-27,177.80105590820312
2021-07-28,179.13880920410156
2021-07-29,181.54861450195312
2021-07-30,179.61526489257812
2021-08-02,179.4320068359375
2021-08-03,180.7972869873047
2021-08-04,179.4686737060547
2021-08-05,180.22000122070312
2021-08-06,182.40988159179688
2021-08-09,180.72398376464844
2021-08-10,182.3549041748047
2021-08-11,183.8850860595703
2021-08-12,182.49237060546875
2021-08-13,181.75933837890625
2021-08-16,183.67431640625
2021-08-17,182.62979125976562
2021-08-18,180.32081604003906
2021-08-19,179.12051391601562
2021-08-20,180.77894592285156
2021-08-23,181.42947387695312
2021-08-24,182.26329040527344
2021-08-25,182.6114959716797
2021-08-26,182.4007110595703
2021-08-27,182.9962921142578
2021-08-30,182.51068115234375
2021-08-31,183.536865234375
2021-09-01,183.0604705810547
2021-09-02,185.36024475097656
2021-09-03,185.5068817138672
2021-09-07,185.44271850585938
2021-09-08,187.2843780517578
2021-09-09,186.7438201904297
2021-09-10,184.71885681152344
2021-09-13,182.72142028808594
2021-09-14,180.19256591796875
2021-09-15,181.86013793945312
2021-09-16,178.5615997314453
2021-09-17,178.781494140625
2021-09-20,177.2329864501953
2021-09-21,175.18057250976562
2021-09-22,177.52621459960938
2021-09-23,180.27499389648438
2021-09-24,180.88885498046875
2021-09-27,181.20042419433594
2021-09-28,180.59568786621094
2021-09-29,181.7776641845703
2021-09-30,179.61526489257812
2021-10-01,181.6219024658203
2021-10-04,180.97134399414062
2021-10-05,181.56695556640625
2021-10-06,182.66644287109375
2021-10-07,185.94790649414062
2021-10-08,186.3074493408203
2021-10-11,187.0080108642578
2021-10-12,187.6255645751953
2021-10-13,187.47805786132812
2021-10-14,189.0911407470703
2021-10-15,191.7826690673828
2021-10-18,190.49221801757812
2021-10-19,192.2989044189453
2021-10-20,192.1329803466797
2021-10-21,191.76426696777344
2021-10-22,193.12847900390625
2021-10-25,191.64447021484375
2021-10-26,188.5657501220703
2021-10-27,189.69027709960938
2021-10-28,186.7590789794922
2021-10-29,186.8881378173828
2021-11-01,186.0954132080078
2021-11-02,185.96640014648438
2021-11-03,185.46864318847656
2021-11-04,182.65725708007812
2021-11-05,185.2750244140625
2021-11-08,186.7867431640625
2021-11-09,187.0080108642578
2021-11-10,185.57925415039062
2021-11-11,183.5144500732422
2021-11-12,185.2473907470703
2021-11-15,185.33956909179688
2021-11-16,183.1918487548828
2021-11-17,183.85556030273438
2021-11-18,182.50973510742188
2021-11-19,180.9519500732422
2021-11-22,183.76333618164062
2021-11-23,184.6205596923828
2021-11-24,183.1918487548828
2021-11-26,178.24195861816406
2021-11-29,179.22825622558594
2021-11-30,174.1862030029297
2021-12-01,174.62863159179688
2021-12-02,179.26510620117188
2021-12-03,182.168701171875
2021-12-06,183.9569091796875
2021-12-07,183.72647094726562
2021-12-08,185.1644287109375
2021-12-09,186.1322784423828
2021-12-10,188.89759826660156
2021-12-13,187.57022094726562
2021-12-14,187.55178833007812
2021-12-15,190.1051025390625
2021-12-16,190.04978942871094
2021-12-17,186.38116455078125
2021-12-20,183.13650512695312
2021-12-21,187.38587951660156
2021-12-22,187.81910705566406
2021-12-23,188.67636108398438
2021-12-27,190.9254608154297
2021-12-28,191.42320251464844
2021-12-29,191.6260223388672
2021-12-30,191.30340576171875
2021-12-31,192.16065979003906
2022-01-03,191.22964477539062
2022-01-04,195.4605712890625
2022-01-05,193.85667419433594
2022-01-06,195.17481994628906
2022-01-07,195.49742126464844
2022-01-10,194.1332244873047
2022-01-11,195.02735900878906
2022-01-12,195.34994506835938
2022-01-13,195.93394470214844
2022-01-14,197.53759765625
2022-01-18,195.73928833007812
2022-01-19,194.99769592285156
2022-01-20,193.7184600830078
2022-01-21,191.4566650390625
2022-01-24,191.95726013183594
2022-01-25,190.91905212402344
2022-01-26,189.95497131347656
2022-01-27,193.5516357421875
2022-01-28,197.27804565429688
2022-01-31,196.6106719970703
2022-02-01,197.32437133789062
2022-02-02,198.44602966308594
2022-02-03,196.67550659179688
2022-02-04,196.7867431640625
2022-02-07,196.62916564941406
2022-02-08,198.79830932617188
2022-02-09,199.70669555664062
2022-02-10,196.07301330566406
2022-02-11,198.14938354492188
2022-02-14,195.74855041503906
2022-02-15,197.231689453125
2022-02-16,198.75193786621094
2022-02-17,198.74264526367188
2022-02-18,200.05894470214844
2022-02-22,200.9859161376953
2022-02-23,200.4761199951172
2022-02-24,202.57102966308594
2022-02-25,211.3309326171875
2022-02-28,217.32843017578125
2022-03-01,216.28097534179688
2022-03-02,218.53350830078125
2022-03-03,220.7397003173828
2022-03-04,227.3768310546875
2022-03-07,229.2307891845703
2022-03-08,218.12564086914062
2022-03-09,219.51611328125
2022-03-10,218.32034301757812
2022-03-11,215.50230407714844
2022-03-14,216.75372314453125
2022-03-15,220.26693725585938
2022-03-16,211.0621337890625
2022-03-17,213.67616271972656
2022-03-18,213.4166259765625
2022-03-21,218.8301544189453
2022-03-22,220.4616241455078
2022-03-23,222.18577575683594
2022-03-24,223.4001007080078
2022-03-25,226.51473999023438
2022-03-28,223.29812622070312
2022-03-29,223.48350524902344
2022-03-30,226.47764587402344
2022-03-31,223.56695556640625
2022-04-01,224.79981994628906
2022-04-04,221.7593536376953
2022-04-05,221.68519592285156
2022-04-06,223.17762756347656
2022-04-07,227.0075225830078
2022-04-08,225.54449462890625
2022-04-11,226.9516143798828
2022-04-12,227.20321655273438
2022-04-13,227.1007080078125
2022-04-14,227.12869262695312
2022-04-18,227.240478515625
2022-04-19,229.78440856933594
2022-04-20,230.8094482421875
2022-04-21,225.56314086914062
2022-04-22,222.51600646972656
2022-04-25,222.87942504882812
2022-04-26,220.7827606201172
2022-04-27,223.62489318847656
2022-04-28,224.76177978515625
2022-04-29,220.41006469726562
2022-05-02,217.35357666015625
2022-05-03,217.47471618652344
2022-05-04,226.3645477294922
2022-05-05,222.93533325195312
2022-05-06,223.27081298828125
2022-05-09,213.73800659179688
2022-05-10,213.6728057861328
2022-05-11,211.47364807128906
2022-05-12,208.25875854492188
2022-05-13,210.8865509033203
2022-05-16,212.27499389648438
2022-05-17,215.8346710205078
2022-05-18,210.5790252685547
2022-05-19,202.93789672851562
2022-05-20,198.94960021972656
2022-05-23,201.93150329589844
2022-05-24,204.83888244628906
2022-05-25,205.0531768798828
2022-05-26,206.1807098388672
2022-05-27,211.07290649414062
2022-05-31,209.58197021484375
2022-06-01,210.80270385742188
2022-06-02,213.80323791503906
2022-06-03,214.4462432861328
2022-06-06,214.23190307617188
2022-06-07,219.52479553222656
2022-06-08,215.5923614501953
2022-06-09,211.427001953125
2022-06-10,209.32106018066406
2022-06-13,202.70492553710938
2022-06-14,201.18600463867188
2022-06-15,203.06832885742188
2022-06-16,197.44932556152344
2022-06-17,195.4831085205078
2022-06-21,201.7917022705078
2022-06-22,201.28851318359375
2022-06-23,201.83831787109375
2022-06-24,207.1777801513672
2022-06-27,208.26806640625
2022-06-28,205.4632110595703
2022-06-29,204.33566284179688
2022-06-30,207.36293029785156
2022-07-01,209.80909729003906
2022-07-05,201.06471252441406
2022-07-06,205.77899169921875
2022-07-07,206.73497009277344
2022-07-08,207.23171997070312
2022-07-11,205.95706176757812
2022-07-12,203.0329132080078
2022-07-13,199.9962615966797
2022-07-14,197.24078369140625
2022-07-15,199.4151611328125
2022-07-18,196.62220764160156
2022-07-19,201.20529174804688
2022-07-20,203.1172637939453
2022-07-21,203.27659606933594
2022-07-22,203.1547393798828
2022-07-25,205.06668090820312
2022-07-26,203.97015380859375
2022-07-27,206.05081176757812
2022-07-28,209.75283813476562
2022-07-29,212.44273376464844
2022-08-01,211.9834747314453
2022-08-02,212.7895050048828
2022-08-03,216.1916046142578
2022-08-04,214.77642822265625
2022-08-05,214.4015655517578
2022-08-08,211.6179656982422
2022-08-09,213.33309936523438
2022-08-10,215.99485778808594
2022-08-11,217.2694854736328
2022-08-12,223.01473999023438
2022-08-15,226.1075897216797
2022-08-16,226.32313537597656
2022-08-17,227.4571990966797
2022-08-18,228.3944549560547
2022-08-19,226.50123596191406
2022-08-22,219.7718963623047
2022-08-23,219.31263732910156
2022-08-24,219.7718963623047
2022-08-25,223.07093811035156
2022-08-26,217.9911346435547
2022-08-29,219.03146362304688
2022-08-30,216.6134490966797
2022-08-31,214.5608673095703
2022-09-01,211.2243194580078
2022-09-02,210.76507568359375
2022-09-06,210.45582580566406
2022-09-07,213.44558715820312
2022-09-08,213.3987274169922
2022-09-09,217.0726776123047
2022-09-12,220.66226196289062
2022-09-13,213.67050170898438
2022-09-14,216.24790954589844
2022-09-15,214.12039184570312
2022-09-16,213.17376708984375
2022-09-19,214.65460205078125
2022-09-20,214.72958374023438
2022-09-21,213.876708984375
2022-09-22,213.77359008789062
2022-09-23,207.97215270996094
2022-09-26,206.5943603515625
2022-09-27,204.94483947753906
2022-09-28,206.61312866210938
2022-09-29,200.97097778320312
2022-09-30,198.8528289794922
2022-10-03,206.68812561035156
2022-10-04,212.41458129882812
2022-10-05,212.45208740234375
2022-10-06,210.55772399902344
2022-10-07,210.8121795654297
2022-10-10,212.44268798828125
2022-10-11,214.6386260986328
2022-10-12,210.472900390625
2022-10-13,215.94869995117188
2022-10-14,208.4465789794922
2022-10-17,215.67532348632812
2022-10-18,223.81829833984375
2022-10-19,225.59954833984375
2022-10-20,223.7806396484375
2022-10-21,228.64376831054688
2022-10-24,229.78414916992188
2022-10-25,231.61256408691406
2022-10-26,231.56544494628906
2022-10-27,233.7331085205078
2022-10-28,236.29664611816406
2022-10-31,235.4295654296875
2022-11-01,235.53326416015625
2022-11-02,232.1968994140625
2022-11-03,234.6190643310547
2022-11-04,235.01490783691406
2022-11-07,237.10719299316406
2022-11-08,238.01194763183594
2022-11-09,235.16566467285156
2022-11-10,238.89785766601562
2022-11-11,229.14328002929688
2022-11-14,228.85110473632812
2022-11-15,231.98011779785156
2022-11-16,230.78317260742188
2022-11-17,232.33827209472656
2022-11-18,233.9404754638672
2022-11-21,236.16470336914062
2022-11-22,237.0506134033203
2022-11-23,237.77633666992188
2022-11-25,239.17120361328125
2022-11-28,236.0798797607422
2022-11-29,236.7678985595703
2022-11-30,237.87057495117188
2022-12-01,237.7574920654297
2022-12-02,241.0278778076172
2022-12-05,236.4757080078125
2022-12-06,233.99700927734375
2022-12-07,232.0460968017578
2022-12-08,233.4315185546875
2022-12-09,232.82833862304688
2022-12-12,235.25990295410156
2022-12-13,234.4210968017578
2022-12-14,234.6944580078125
2022-12-15,231.0376434326172
2022-12-16,231.98011779785156
2022-12-19,230.24598693847656
2022-12-20,232.4324951171875
2022-12-21,235.58981323242188
2022-12-22,232.4042510986328
2022-12-23,233.6388702392578
2022-12-27,234.4305877685547
2022-12-28,232.76234436035156
2022-12-29,234.89236450195312
2022-12-30,233.83677673339844
2023-01-03,234.29859924316406
2023-01-04,231.11305236816406
2023-01-05,230.5475616455078
