Date,IHG.L
2019-05-23,5113.86328125
2019-05-24,5122.85693359375
2019-05-28,5135.8466796875
2019-05-29,5039.92431640625
2019-05-30,5113.86328125
2019-05-31,5100.875
2019-06-03,5034.92822265625
2019-06-04,4980.97119140625
2019-06-05,5014.94482421875
2019-06-06,5049.916015625
2019-06-07,5210.78564453125
2019-06-10,5205.78955078125
2019-06-11,5185.80615234375
2019-06-12,5185.80615234375
2019-06-13,5211.78466796875
2019-06-14,5224.7744140625
2019-06-17,5276.7314453125
2019-06-18,5244.7587890625
2019-06-19,5220.77783203125
2019-06-20,5196.79638671875
2019-06-21,5127.8525390625
2019-06-24,5218.779296875
2019-06-25,5204.7900390625
2019-06-26,5208.7880859375
2019-06-27,5224.7744140625
2019-06-28,5167.81982421875
2019-07-01,5321.69580078125
2019-07-02,5230.77001953125
2019-07-03,5350.67236328125
2019-07-04,5356.66796875
2019-07-05,5316.70068359375
2019-07-08,5351.67138671875
2019-07-09,5350.67236328125
2019-07-10,5395.63623046875
2019-07-11,5371.65576171875
2019-07-12,5397.63427734375
2019-07-15,5466.5791015625
2019-07-16,5570.4951171875
2019-07-17,5556.50634765625
2019-07-18,5514.53955078125
2019-07-19,5509.54443359375
2019-07-22,5484.5634765625
2019-07-23,5503.54931640625
2019-07-24,5525.53173828125
2019-07-25,5484.5634765625
2019-07-26,5582.48583984375
2019-07-29,5687.400390625
2019-07-30,5733.36376953125
2019-07-31,5714.37890625
2019-08-01,5637.44091796875
2019-08-02,5477.5693359375
2019-08-05,5284.7265625
2019-08-06,5176.8134765625
2019-08-07,5256.7490234375
2019-08-08,5280.728515625
2019-08-09,5336.68408203125
2019-08-12,5373.654296875
2019-08-13,5298.71484375
2019-08-14,5188.8037109375
2019-08-15,5113.86328125
2019-08-16,5116.86181640625
2019-08-19,5180.8095703125
2019-08-20,5160.826171875
2019-08-21,5209.787109375
2019-08-22,5094.87939453125
2019-08-23,5104.8720703125
2019-08-27,5081.89111328125
2019-08-28,5087.88525390625
2019-08-29,5048.23486328125
2019-08-30,5121.18017578125
2019-09-02,5159.1513671875
2019-09-03,5151.1572265625
2019-09-04,5146.162109375
2019-09-05,5076.2138671875
2019-09-06,5119.1826171875
2019-09-09,5067.22119140625
2019-09-10,5029.24951171875
2019-09-11,5163.14892578125
2019-09-12,5033.2451171875
2019-09-13,5055.2294921875
2019-09-16,5010.2626953125
2019-09-17,5036.244140625
2019-09-18,5011.26220703125
2019-09-19,5013.2607421875
2019-09-20,4987.2802734375
2019-09-23,4986.28125
2019-09-24,5034.2451171875
2019-09-25,4953.3056640625
2019-09-26,5006.2666015625
2019-09-27,5049.234375
2019-09-30,5071.216796875
2019-10-01,5026.2509765625
2019-10-02,4831.39697265625
2019-10-03,4775.43798828125
2019-10-04,4834.8935546875
2019-10-07,4837.39208984375
2019-10-08,4786.92919921875
2019-10-09,4804.916015625
2019-10-10,4815.9091796875
2019-10-11,4758.451171875
2019-10-14,4707.98779296875
2019-10-15,4722.4775390625
2019-10-16,4711.98583984375
2019-10-17,4733.4697265625
2019-10-18,4516.63134765625
2019-10-21,4556.60107421875
2019-10-22,4535.11767578125
2019-10-23,4546.60888671875
2019-10-24,4606.564453125
2019-10-25,4630.5458984375
2019-10-28,4655.52734375
2019-10-29,4627.54833984375
2019-10-30,4634.54443359375
2019-10-31,4656.52685546875
2019-11-01,4707.98779296875
2019-11-04,4706.48974609375
2019-11-05,4769.4423828125
2019-11-06,4811.4111328125
2019-11-07,4829.39794921875
2019-11-08,4780.93359375
2019-11-11,4775.43798828125
2019-11-12,4828.89794921875
2019-11-13,4767.94384765625
2019-11-14,4753.4541015625
2019-11-15,4757.451171875
2019-11-18,4781.93310546875
2019-11-19,4803.41748046875
2019-11-20,4668.0185546875
2019-11-21,4627.54833984375
2019-11-22,4745.4599609375
2019-11-25,4888.85400390625
2019-11-26,4967.29541015625
2019-11-27,5068.220703125
2019-11-28,5060.2255859375
2019-11-29,5003.267578125
2019-12-02,4958.3017578125
2019-12-03,4763.447265625
2019-12-04,4746.45947265625
2019-12-05,4752.9541015625
2019-12-06,4830.8974609375
2019-12-09,4801.41943359375
2019-12-10,4788.4287109375
2019-12-11,4809.912109375
2019-12-12,4902.84326171875
2019-12-13,4886.35546875
2019-12-16,4991.27783203125
2019-12-17,5075.21484375
2019-12-18,5096.19921875
2019-12-19,5120.181640625
2019-12-20,5142.1650390625
2019-12-23,5216.109375
2019-12-24,5236.0947265625
2019-12-27,5216.109375
2019-12-30,5212.1123046875
2019-12-31,5204.1181640625
2020-01-02,5219.107421875
2020-01-03,5185.1328125
2020-01-06,5084.20751953125
2020-01-07,5070.2177734375
2020-01-08,5059.2275390625
2020-01-09,5061.224609375
2020-01-10,5016.25927734375
2020-01-13,5047.23486328125
2020-01-14,5031.24755859375
2020-01-15,5059.2275390625
2020-01-16,5084.20751953125
2020-01-17,5153.15673828125
2020-01-20,5142.1650390625
2020-01-21,4961.29931640625
2020-01-22,4991.77734375
2020-01-23,4830.3974609375
2020-01-24,4802.41845703125
2020-01-27,4566.59375
2020-01-28,4705.98974609375
2020-01-29,4751.9560546875
2020-01-30,4663.021484375
2020-01-31,4682.00830078125
2020-02-03,4697.49658203125
2020-02-04,4844.88671875
2020-02-05,4944.31201171875
2020-02-06,4916.3330078125
2020-02-07,4789.92724609375
2020-02-10,4726.97412109375
2020-02-11,4832.39599609375
2020-02-12,4890.35205078125
2020-02-13,4813.90966796875
2020-02-14,4775.43798828125
2020-02-17,4825.90087890625
2020-02-18,4925.32666015625
2020-02-19,5076.2138671875
2020-02-20,5117.18310546875
2020-02-21,5018.25634765625
2020-02-24,4737.46630859375
2020-02-25,4584.5810546875
2020-02-26,4534.61865234375
2020-02-27,4419.203125
2020-02-28,4298.79345703125
2020-03-02,4283.80419921875
2020-03-03,4270.81494140625
2020-03-04,4228.34765625
2020-03-05,4082.455078125
2020-03-06,4028.495361328125
2020-03-09,3847.13037109375
2020-03-10,3857.123046875
2020-03-11,3767.689697265625
2020-03-12,3329.016845703125
2020-03-13,3348.50244140625
2020-03-16,2996.7646484375
2020-03-17,2932.8125
2020-03-18,2603.55810546875
2020-03-19,2383.72216796875
2020-03-20,2751.947509765625
2020-03-23,2590.06787109375
2020-03-24,3047.72705078125
2020-03-25,3427.44384765625
2020-03-26,3796.668212890625
2020-03-27,3451.426025390625
2020-03-30,3391.470458984375
2020-03-31,3512.88037109375
2020-04-01,3149.651123046875
2020-04-02,2997.764404296875
2020-04-03,2838.88232421875
2020-04-06,3172.6337890625
2020-04-07,3459.419921875
2020-04-08,3512.380615234375
2020-04-09,3707.23486328125
2020-04-14,3412.454833984375
2020-04-15,3257.5703125
2020-04-16,3210.605712890625
2020-04-17,3560.34423828125
2020-04-20,3552.3505859375
2020-04-21,3424.44580078125
2020-04-22,3478.405517578125
2020-04-23,3488.39794921875
2020-04-24,3359.494384765625
2020-04-27,3598.316162109375
2020-04-28,3624.296875
2020-04-29,3964.04345703125
2020-04-30,3605.310791015625
2020-05-01,3540.359375
2020-05-04,3391.470458984375
2020-05-05,3534.3642578125
2020-05-06,3429.442138671875
2020-05-07,3591.3212890625
2020-05-11,3519.375
2020-05-12,3447.428466796875
2020-05-13,3149.651123046875
2020-05-14,3155.646728515625
2020-05-15,3234.587646484375
2020-05-18,3565.340576171875
2020-05-19,3657.272216796875
2020-05-20,3593.320068359375
2020-05-21,3551.35107421875
2020-05-22,3644.281982421875
2020-05-26,3982.0302734375
2020-05-27,4090.94921875
2020-05-28,4064.968017578125
2020-05-29,3868.114990234375
2020-06-01,3955.05029296875
2020-06-02,4025.9970703125
2020-06-03,4196.86962890625
2020-06-04,4102.939453125
2020-06-05,4310.78466796875
2020-06-08,4312.78271484375
2020-06-09,4176.88427734375
2020-06-10,4053.976318359375
2020-06-11,3784.177490234375
2020-06-12,3849.129150390625
2020-06-15,3813.15576171875
2020-06-16,3916.0791015625
2020-06-17,3916.0791015625
2020-06-18,3976.034423828125
2020-06-19,3992.0224609375
2020-06-22,3860.12109375
2020-06-23,3830.143310546875
2020-06-24,3644.281982421875
2020-06-25,3558.345947265625
2020-06-26,3623.297607421875
2020-06-29,3643.28271484375
2020-06-30,3564.341552734375
2020-07-01,3640.284912109375
2020-07-02,3712.2314453125
2020-07-03,3709.233642578125
2020-07-06,3827.145263671875
2020-07-07,3818.152099609375
2020-07-08,3808.159423828125
2020-07-09,3717.22705078125
2020-07-10,3771.18701171875
2020-07-13,3882.104736328125
2020-07-14,3771.18701171875
2020-07-15,3961.045654296875
2020-07-16,3922.07470703125
2020-07-17,3875.109619140625
2020-07-20,3786.176025390625
2020-07-21,3887.10107421875
2020-07-22,3844.132568359375
2020-07-23,3783.178466796875
2020-07-24,3765.19189453125
2020-07-27,3616.302978515625
2020-07-28,3665.26611328125
2020-07-29,3631.291259765625
2020-07-30,3592.320556640625
2020-07-31,3513.379150390625
2020-08-03,3609.308349609375
2020-08-04,3706.235595703125
2020-08-05,3841.135009765625
2020-08-06,3845.13232421875
2020-08-07,3908.085205078125
2020-08-10,3998.01806640625
2020-08-11,4189.87548828125
2020-08-12,4177.8837890625
2020-08-13,4222.8505859375
2020-08-14,4144.90869140625
2020-08-17,4044.983154296875
2020-08-18,3936.064208984375
2020-08-19,3993.021728515625
2020-08-20,4026.996826171875
2020-08-21,4276.81005859375
2020-08-24,4299.79296875
2020-08-25,4444.685546875
2020-08-26,4373.7373046875
2020-08-27,4426.6982421875
2020-08-28,4402.71630859375
2020-09-01,4373.7373046875
2020-09-02,4451.68017578125
2020-09-03,4448.68212890625
2020-09-04,4423.7001953125
2020-09-07,4480.658203125
2020-09-08,4473.6630859375
2020-09-09,4352.75341796875
2020-09-10,4415.70654296875
2020-09-11,4359.748046875
2020-09-14,4418.7041015625
2020-09-15,4425.69921875
2020-09-16,4385.72900390625
2020-09-17,4327.77197265625
2020-09-18,4133.91650390625
2020-09-21,3937.0634765625
2020-09-22,3903.0888671875
2020-09-23,3998.01806640625
2020-09-24,3965.04296875
2020-09-25,3929.069091796875
2020-09-28,4136.9150390625
2020-09-29,4098.94287109375
2020-09-30,4090.94921875
2020-10-01,3977.033935546875
2020-10-02,3999.01708984375
2020-10-05,4074.960693359375
2020-10-06,4303.79052734375
2020-10-07,4348.75634765625
2020-10-08,4277.80908203125
2020-10-09,4335.765625
2020-10-12,4273.81298828125
2020-10-13,4257.82470703125
2020-10-14,4225.84765625
2020-10-15,4094.94580078125
2020-10-16,4170.8896484375
2020-10-19,4176.88427734375
2020-10-20,4326.7734375
2020-10-21,4232.8427734375
2020-10-22,4259.822265625
2020-10-23,4197.86962890625
2020-10-26,4029.994140625
2020-10-27,3935.065185546875
2020-10-28,3867.11572265625
2020-10-29,3907.085693359375
2020-10-30,3913.081298828125
2020-11-02,3929.069091796875
2020-11-03,3989.024658203125
2020-11-04,4077.958251953125
2020-11-05,4225.84765625
2020-11-06,4177.8837890625
2020-11-09,4677.5107421875
2020-11-10,4623.55126953125
2020-11-11,4500.6435546875
2020-11-12,4495.646484375
2020-11-13,4473.6630859375
2020-11-16,4706.48974609375
2020-11-17,4626.548828125
2020-11-18,4609.5615234375
2020-11-19,4478.66015625
2020-11-20,4490.650390625
2020-11-23,4563.59619140625
2020-11-24,4692.5
2020-11-25,4716.482421875
2020-11-26,4765.44580078125
2020-11-27,4769.4423828125
2020-11-30,4639.5390625
2020-12-01,4749.4580078125
2020-12-02,4749.4580078125
2020-12-03,4875.36376953125
2020-12-04,4974.2900390625
2020-12-07,4949.3095703125
2020-12-08,4772.4404296875
2020-12-09,4767.4443359375
2020-12-10,4780.43408203125
2020-12-11,4774.4384765625
2020-12-14,4675.51318359375
2020-12-15,4716.482421875
2020-12-16,4666.51953125
2020-12-17,4655.52734375
2020-12-18,4643.537109375
2020-12-21,4596.572265625
2020-12-22,4582.58203125
2020-12-23,4683.505859375
2020-12-24,4623.55126953125
2020-12-29,4767.4443359375
2020-12-30,4753.4541015625
2020-12-31,4686.5048828125
2021-01-04,4665.52001953125
2021-01-05,4728.47314453125
2021-01-06,4810.412109375
2021-01-07,4758.451171875
2021-01-08,4812.41064453125
2021-01-11,4735.46826171875
2021-01-12,4872.36572265625
2021-01-13,4845.38671875
2021-01-14,4886.35546875
2021-01-15,4844.38671875
2021-01-18,4784.431640625
2021-01-19,4854.37939453125
2021-01-20,4822.40380859375
2021-01-21,4821.404296875
2021-01-22,4743.4619140625
2021-01-25,4558.6005859375
2021-01-26,4578.5849609375
2021-01-27,4581.5830078125
2021-01-28,4611.56005859375
2021-01-29,4517.63037109375
2021-02-01,4603.56640625
2021-02-02,4872.36572265625
2021-02-03,4844.38671875
2021-02-04,4981.2841796875
2021-02-05,5072.216796875
2021-02-08,5022.25439453125
2021-02-09,4977.2880859375
2021-02-10,4888.3544921875
2021-02-11,4921.32958984375
2021-02-12,4891.3515625
2021-02-15,5120.181640625
2021-02-16,5142.1650390625
2021-02-17,5002.26953125
2021-02-18,4981.2841796875
2021-02-19,5106.19189453125
2021-02-22,5308.041015625
2021-02-23,5222.10595703125
2021-02-24,5146.162109375
2021-02-25,5118.1826171875
2021-02-26,4998.27197265625
2021-03-01,5070.2177734375
2021-03-02,5044.23828125
2021-03-03,5130.17333984375
2021-03-04,5022.25439453125
2021-03-05,4837.39208984375
2021-03-08,5104.193359375
2021-03-09,5194.1259765625
2021-03-10,5154.15576171875
2021-03-11,5162.1494140625
2021-03-12,5156.154296875
2021-03-15,5174.140625
2021-03-16,5214.11083984375
2021-03-17,5146.162109375
2021-03-18,5098.19775390625
2021-03-19,4989.2783203125
2021-03-22,4968.294921875
2021-03-23,4882.35888671875
2021-03-24,4936.318359375
2021-03-25,4955.30419921875
2021-03-26,4955.30419921875
2021-03-29,4938.31640625
2021-03-30,5006.2666015625
2021-03-31,4971.2919921875
2021-04-01,5040.2412109375
2021-04-06,5142.1650390625
2021-04-07,5176.1396484375
2021-04-08,5158.1533203125
2021-04-09,5158.1533203125
2021-04-12,5120.181640625
2021-04-13,5104.193359375
2021-04-14,5246.087890625
2021-04-15,5210.1142578125
2021-04-16,5210.1142578125
2021-04-19,5152.15673828125
2021-04-20,4948.3095703125
2021-04-21,5018.25634765625
2021-04-22,5102.1943359375
2021-04-23,5178.1376953125
2021-04-26,5262.07470703125
2021-04-27,5222.10595703125
2021-04-28,5214.11083984375
2021-04-29,5198.12255859375
2021-04-30,5148.16064453125
2021-05-04,5042.23876953125
2021-05-05,5078.2119140625
2021-05-06,5040.2412109375
2021-05-07,5112.18798828125
2021-05-10,4976.28857421875
2021-05-11,4825.40087890625
2021-05-12,4808.4140625
2021-05-13,4812.41064453125
2021-05-14,4973.29052734375
2021-05-17,4872.36572265625
2021-05-18,4883.357421875
2021-05-19,4777.43701171875
2021-05-20,4823.40234375
2021-05-21,4820.40478515625
2021-05-24,4918.33154296875
2021-05-25,4963.2978515625
2021-05-26,4992.27685546875
2021-05-27,4927.32421875
2021-05-28,4917.33203125
2021-06-01,5044.23828125
2021-06-02,5042.23876953125
2021-06-03,4927.32421875
2021-06-04,4954.30517578125
2021-06-07,4970.2919921875
2021-06-08,5162.1494140625
2021-06-09,5206.11669921875
2021-06-10,5086.20703125
2021-06-11,5116.18408203125
2021-06-14,5034.2451171875
2021-06-15,5038.2421875
2021-06-16,5112.18798828125
2021-06-17,5166.14697265625
2021-06-18,5040.2412109375
2021-06-21,5060.2255859375
2021-06-22,5064.22265625
2021-06-23,5002.26953125
2021-06-24,5038.2421875
2021-06-25,4976.28857421875
2021-06-28,4825.40087890625
2021-06-29,4780.43408203125
2021-06-30,4806.4150390625
2021-07-01,4872.36572265625
2021-07-02,4913.3349609375
2021-07-05,4925.32666015625
2021-07-06,4896.34814453125
2021-07-07,4854.37939453125
2021-07-08,4730.4716796875
2021-07-09,4819.4052734375
2021-07-12,4708.48779296875
2021-07-13,4673.513671875
2021-07-14,4637.541015625
2021-07-15,4622.55224609375
2021-07-16,4699.494140625
2021-07-19,4533.61865234375
2021-07-20,4575.58740234375
2021-07-21,4747.45947265625
2021-07-22,4714.4833984375
2021-07-23,4749.4580078125
2021-07-26,4758.451171875
2021-07-27,4714.4833984375
2021-07-28,4777.43701171875
2021-07-29,4806.4150390625
2021-07-30,4747.45947265625
2021-08-02,4765.44580078125
2021-08-03,4655.52734375
2021-08-04,4650.53125
2021-08-05,4770.4423828125
2021-08-06,4731.47119140625
2021-08-09,4731.47119140625
2021-08-10,4701.4931640625
2021-08-11,4738.46533203125
2021-08-12,4645.53515625
2021-08-13,4605.5654296875
2021-08-16,4583.5810546875
2021-08-17,4496.646484375
2021-08-18,4508.6376953125
2021-08-19,4471.66455078125
2021-08-20,4468.6669921875
2021-08-23,4486.65380859375
2021-08-24,4597.57080078125
2021-08-25,4600.56884765625
2021-08-26,4550.60546875
2021-08-27,4597.57080078125
2021-08-31,4629.54736328125
2021-09-01,4657.5263671875
2021-09-02,4674.513671875
2021-09-03,4585.580078125
2021-09-06,4603.56640625
2021-09-07,4559.5986328125
2021-09-08,4549.60693359375
2021-09-09,4593.5732421875
2021-09-10,4538.615234375
2021-09-13,4607.5634765625
2021-09-14,4613.55908203125
2021-09-15,4490.650390625
2021-09-16,4556.60107421875
2021-09-17,4646.53369140625
2021-09-20,4592.57373046875
2021-09-21,4695.498046875
2021-09-22,4716.482421875
2021-09-23,4726.47412109375
2021-09-24,4785.431640625
2021-09-27,4873.365234375
2021-09-28,4796.42236328125
2021-09-29,4880.359375
2021-09-30,4752.45556640625
2021-10-01,4921.32958984375
2021-10-04,4834.39404296875
2021-10-05,4877.3623046875
2021-10-06,4789.427734375
2021-10-07,4890.35205078125
2021-10-08,4950.3076171875
2021-10-11,4944.31201171875
2021-10-12,4878.36181640625
2021-10-13,4936.318359375
2021-10-14,4966.2958984375
2021-10-15,5094.2001953125
2021-10-18,5044.23828125
2021-10-19,5054.22998046875
2021-10-20,5030.24853515625
2021-10-21,4992.27685546875
2021-10-22,4846.38525390625
2021-10-25,4854.37939453125
2021-10-26,4982.2841796875
2021-10-27,5022.25439453125
2021-10-28,5084.20751953125
2021-10-29,5114.1845703125
2021-11-01,5184.1337890625
2021-11-02,5144.162109375
2021-11-03,5144.162109375
2021-11-04,5210.1142578125
2021-11-05,5332.0234375
2021-11-08,5224.103515625
2021-11-09,5216.109375
2021-11-10,5150.15869140625
2021-11-11,5098.19775390625
2021-11-12,5028.25
2021-11-15,5012.26171875
2021-11-16,5024.251953125
2021-11-17,4930.3232421875
2021-11-18,4976.28857421875
2021-11-19,4901.34423828125
2021-11-22,4892.3515625
2021-11-23,4927.32421875
2021-11-24,4903.3427734375
2021-11-25,5038.2421875
2021-11-26,4576.5869140625
2021-11-29,4596.572265625
2021-11-30,4445.6845703125
2021-12-01,4559.5986328125
2021-12-02,4551.60498046875
2021-12-03,4540.61279296875
2021-12-06,4697.49658203125
2021-12-07,4698.49560546875
2021-12-08,4750.45654296875
2021-12-09,4673.513671875
2021-12-10,4638.54052734375
2021-12-13,4485.654296875
2021-12-14,4475.6611328125
2021-12-15,4395.720703125
2021-12-16,4425.69921875
2021-12-17,4471.66455078125
2021-12-20,4434.6923828125
2021-12-21,4544.6103515625
2021-12-22,4667.51953125
2021-12-23,4709.4873046875
2021-12-24,4764.4462890625
2021-12-29,4760.44921875
2021-12-30,4764.4462890625
2021-12-31,4777.43701171875
2022-01-04,5024.251953125
2022-01-05,5058.22802734375
2022-01-06,5028.25
2022-01-07,4987.2802734375
2022-01-10,4930.3232421875
2022-01-11,4928.32373046875
2022-01-12,4950.3076171875
2022-01-13,4944.31201171875
2022-01-14,4873.365234375
2022-01-17,4898.34619140625
2022-01-18,4889.35302734375
2022-01-19,4855.37841796875
2022-01-20,4935.31884765625
2022-01-21,4885.35595703125
2022-01-24,4662.5224609375
2022-01-25,4711.486328125
2022-01-26,4843.38720703125
2022-01-27,4747.45947265625
2022-01-28,4724.4765625
2022-01-31,4857.376953125
2022-02-01,4964.2978515625
2022-02-02,4871.3662109375
2022-02-03,4833.39501953125
2022-02-04,4840.39013671875
2022-02-07,4861.37353515625
2022-02-08,4978.28759765625
2022-02-09,5116.18408203125
2022-02-10,5140.166015625
2022-02-11,5136.16943359375
2022-02-14,5048.23486328125
2022-02-15,5096.19921875
2022-02-16,5098.19775390625
2022-02-17,5076.2138671875
2022-02-18,4970.2919921875
2022-02-21,4884.35693359375
2022-02-22,5090.203125
2022-02-23,5092.2021484375
2022-02-24,4908.33837890625
2022-02-25,5162.1494140625
2022-02-28,5232.09765625
2022-03-01,4855.37841796875
2022-03-02,5086.20703125
2022-03-03,4814.4091796875
2022-03-04,4596.572265625
2022-03-07,4501.64208984375
2022-03-08,4546.60888671875
2022-03-09,4852.380859375
2022-03-10,4798.42041015625
2022-03-11,4945.31201171875
2022-03-14,4904.341796875
2022-03-15,4967.29541015625
2022-03-16,5180.1357421875
2022-03-17,5194.1259765625
2022-03-18,5248.08544921875
2022-03-21,5192.12744140625
2022-03-22,5268.07080078125
2022-03-23,5152.15673828125
2022-03-24,5134.1708984375
2022-03-25,5190.12841796875
2022-03-28,5222.10595703125
2022-03-29,5334.02099609375
2022-03-30,5244.08837890625
2022-03-31,5186.79833984375
2022-04-01,5146.8232421875
2022-04-04,5144.82421875
2022-04-05,5202.7900390625
2022-04-06,5072.86962890625
2022-04-07,4959.939453125
2022-04-08,4918.96435546875
2022-04-11,4908.97021484375
2022-04-12,4891.98095703125
2022-04-13,4982.92529296875
2022-04-14,5188.7978515625
2022-04-19,5180.80224609375
2022-04-20,5248.7607421875
2022-04-21,5302.72802734375
2022-04-22,5132.83203125
2022-04-25,5064.87451171875
2022-04-26,5068.87255859375
2022-04-27,5072.86962890625
2022-04-28,5196.79248046875
2022-04-29,5168.8095703125
2022-05-03,5146.8232421875
2022-05-04,5108.8466796875
2022-05-05,4972.931640625
2022-05-06,4918.96435546875
2022-05-09,4738.076171875
2022-05-10,4789.044921875
2022-05-11,4951.94384765625
2022-05-12,4797.03955078125
2022-05-13,4871.9931640625
2022-05-16,4829.02001953125
2022-05-17,4827.02099609375
2022-05-18,4724.0849609375
2022-05-19,4657.1259765625
2022-05-20,4733.0791015625
2022-05-23,4777.0517578125
2022-05-24,4687.107421875
2022-05-25,4732.080078125
2022-05-26,4867.99609375
2022-05-27,4932.9560546875
2022-05-30,4991.919921875
2022-05-31,4928.9580078125
2022-06-01,4838.01416015625
2022-06-06,4966.9345703125
2022-06-07,4960.9384765625
2022-06-08,4932.9560546875
2022-06-09,4919.9638671875
2022-06-10,4678.11279296875
2022-06-13,4307.341796875
2022-06-14,4348.31689453125
2022-06-15,4444.25732421875
2022-06-16,4235.38623046875
2022-06-17,4249.376953125
2022-06-20,4338.32275390625
2022-06-21,4305.34326171875
2022-06-22,4236.3857421875
2022-06-23,4190.41455078125
2022-06-24,4401.2841796875
2022-06-27,4450.25341796875
2022-06-28,4521.20947265625
2022-06-29,4393.28857421875
2022-06-30,4347.31689453125
2022-07-01,4355.31298828125
2022-07-04,4300.34619140625
2022-07-05,4284.35546875
2022-07-06,4334.32568359375
2022-07-07,4447.25537109375
2022-07-08,4510.21630859375
2022-07-11,4522.208984375
2022-07-12,4587.16943359375
2022-07-13,4562.185546875
2022-07-14,4546.19384765625
2022-07-15,4669.1181640625
2022-07-18,4692.10400390625
2022-07-19,4766.05908203125
2022-07-20,4784.04736328125
2022-07-21,4741.07421875
2022-07-22,4759.0634765625
2022-07-25,4726.08349609375
2022-07-26,4732.080078125
2022-07-27,4883.9853515625
2022-07-28,4841.0126953125
2022-07-29,4844.01025390625
2022-08-01,4867.99609375
2022-08-02,4837.0146484375
2022-08-03,4890.9814453125
2022-08-04,4943.94873046875
2022-08-05,4917.96435546875
2022-08-08,5012.90625
2022-08-09,4963.9365234375
2022-08-10,5068.87255859375
2022-08-11,4991.919921875
2022-08-12,5034.89306640625
2022-08-15,5078.865234375
2022-08-16,5102.85107421875
2022-08-17,5032.89404296875
2022-08-18,5066.873046875
2022-08-19,5022.90087890625
2022-08-22,4962.9375
2022-08-23,4933.955078125
2022-08-24,4944.9482421875
2022-08-25,4962.9375
2022-08-26,4747.0703125
2022-08-30,4682.11083984375
2022-08-31,4688.10693359375
2022-09-01,4544.56201171875
2022-09-02,4697.47998046875
2022-09-05,4612.52490234375
2022-09-06,4581.54248046875
2022-09-07,4615.5244140625
2022-09-08,4692.482421875
2022-09-09,4790.42919921875
2022-09-12,4866.388671875
2022-09-13,4827.40966796875
2022-09-14,4810.4189453125
2022-09-15,4896.373046875
2022-09-16,4667.49658203125
2022-09-20,4642.509765625
2022-09-21,4486.59326171875
2022-09-22,4350.666015625
2022-09-23,4272.70751953125
2022-09-26,4367.65673828125
2022-09-27,4434.62109375
2022-09-28,4540.5634765625
2022-09-29,4367.65673828125
2022-09-30,4366.65673828125
2022-10-03,4349.66650390625
2022-10-04,4512.57861328125
2022-10-05,4464.6044921875
2022-10-06,4445.615234375
2022-10-07,4397.640625
2022-10-10,4403.63720703125
2022-10-11,4347.66748046875
2022-10-12,4326.67919921875
2022-10-13,4398.640625
2022-10-14,4434.62109375
2022-10-17,4512.57861328125
2022-10-18,4588.5380859375
2022-10-19,4553.5576171875
2022-10-20,4560.55322265625
2022-10-21,4464.6044921875
2022-10-24,4525.572265625
2022-10-25,4574.54541015625
2022-10-26,4649.50537109375
2022-10-27,4656.50146484375
2022-10-28,4684.486328125
2022-10-31,4693.4814453125
2022-11-01,4702.47705078125
2022-11-02,4639.51025390625
2022-11-03,4713.47119140625
2022-11-04,4786.43212890625
2022-11-07,4699.47802734375
2022-11-08,4751.451171875
2022-11-09,4705.47607421875
2022-11-10,4738.4580078125
2022-11-11,4771.44091796875
2022-11-14,4756.4482421875
2022-11-15,4768.44189453125
2022-11-16,4672.4931640625
2022-11-17,4697.47998046875
2022-11-18,4737.4580078125
2022-11-21,4760.44580078125
2022-11-22,4761.44580078125
2022-11-23,4762.44482421875
2022-11-24,4756.4482421875
2022-11-25,4784.43310546875
2022-11-28,4749.4521484375
2022-11-29,4742.45654296875
2022-11-30,4794.42822265625
2022-12-01,4817.4150390625
2022-12-02,4779.43603515625
2022-12-05,4806.42138671875
2022-12-06,4751.451171875
2022-12-07,4764.44384765625
2022-12-08,4789.4306640625
2022-12-09,4983.32666015625
2022-12-12,4958.33984375
2022-12-13,4983.32666015625
2022-12-14,4935.3525390625
2022-12-15,4866.388671875
2022-12-16,4804.4228515625
2022-12-19,4759.4462890625
2022-12-20,4766.44287109375
2022-12-21,4798.42578125
2022-12-22,4753.44921875
2022-12-23,4722.46630859375
2022-12-28,4756.4482421875
2022-12-29,4765.443359375
2022-12-30,4741.45654296875
2023-01-03,4829.4091796875
2023-01-04,4890.3759765625
2023-01-05,4976.33056640625
2023-01-06,5097.26513671875
2023-01-09,5155.234375
2023-01-10,5191.21484375
2023-01-11,5241.18798828125
2023-01-12,5339.1357421875
2023-01-13,5419.09228515625
2023-01-16,5421.091796875
2023-01-17,5457.072265625
2023-01-18,5577.0078125
2023-01-19,5557.01904296875
2023-01-20,5634.9765625
2023-01-23,5642.97314453125
2023-01-24,5696.943359375
2023-01-25,5626.9814453125
2023-01-26,5678.953125
2023-01-27,5684.9501953125
2023-01-30,5650.96826171875
2023-01-31,5594.99853515625
2023-02-01,5606.99169921875
2023-02-02,5774.9013671875
2023-02-03,5780.8994140625
2023-02-06,5744.91748046875
2023-02-07,5686.94873046875
2023-02-08,5732.9248046875
2023-02-09,5710.93603515625
2023-02-10,5467.06689453125
2023-02-13,5507.0458984375
2023-02-14,5561.01611328125
2023-02-15,5654.96630859375
2023-02-16,5666.95947265625
2023-02-17,5591.0
2023-02-20,5591.0
2023-02-21,5537.02978515625
2023-02-22,5473.06396484375
2023-02-23,5531.03173828125
