Date,RADL3.SA
2017-08-14,12.229520797729492
2017-08-15,12.392273902893066
2017-08-16,12.319742202758789
2017-08-17,12.14991569519043
2017-08-18,12.08799934387207
2017-08-21,12.197677612304688
2017-08-22,12.579795837402344
2017-08-23,12.533801078796387
2017-08-24,12.422348022460938
2017-08-25,12.457730293273926
2017-08-28,12.57802677154541
2017-08-29,12.470115661621094
2017-08-30,12.247214317321777
2017-08-31,12.268442153930664
2017-09-01,12.468344688415527
2017-09-04,12.418810844421387
2017-09-05,12.808003425598145
2017-09-06,12.981375694274902
2017-09-07,12.981375694274902
2017-09-08,13.179512023925781
2017-09-11,13.356414794921875
2017-09-12,13.471402168273926
2017-09-13,13.356414794921875
2017-09-14,13.462555885314941
2017-09-15,13.556318283081055
2017-09-18,13.533321380615234
2017-09-19,13.57931900024414
2017-09-20,13.321029663085938
2017-09-21,13.386487007141113
2017-09-22,13.206047058105469
2017-09-25,13.131746292114258
2017-09-26,13.144125938415527
2017-09-27,12.999064445495605
2017-09-28,13.012304306030273
2017-09-29,13.295945167541504
2017-10-02,13.409408569335938
2017-10-03,13.84906005859375
2017-10-04,13.989114761352539
2017-10-05,14.134483337402344
2017-10-06,13.964292526245117
2017-10-09,13.978476524353027
2017-10-10,13.983793258666992
2017-10-11,13.889836311340332
2017-10-12,13.889836311340332
2017-10-13,13.898700714111328
2017-10-16,13.982022285461426
2017-10-17,13.673558235168457
2017-10-18,13.927063941955566
2017-10-19,13.788788795471191
2017-10-20,13.545910835266113
2017-10-23,13.501592636108398
2017-10-24,13.620369911193848
2017-10-25,13.726740837097168
2017-10-26,13.295945167541504
2017-10-27,13.810059547424316
2017-10-30,13.680645942687988
2017-10-31,13.865017890930176
2017-11-01,13.990885734558105
2017-11-02,13.990885734558105
2017-11-03,14.18057632446289
2017-11-06,14.325943946838379
2017-11-07,14.359627723693848
2017-11-08,14.536903381347656
2017-11-09,14.40749454498291
2017-11-10,14.343670845031738
2017-11-13,14.187665939331055
2017-11-14,14.05825138092041
2017-11-15,14.05825138092041
2017-11-16,14.31530475616455
2017-11-17,14.96237564086914
2017-11-20,14.96237564086914
2017-11-21,15.361261367797852
2017-11-22,15.325799942016602
2017-11-23,15.423296928405762
2017-11-24,15.69099235534668
2017-11-27,15.928546905517578
2017-11-28,15.912593841552734
2017-11-29,15.705174446105957
2017-11-30,15.600584030151367
2017-12-01,15.543850898742676
2017-12-04,15.419757843017578
2017-12-05,15.476483345031738
2017-12-06,15.529667854309082
2017-12-07,15.600584030151367
2017-12-08,15.600584030151367
2017-12-11,15.543850898742676
2017-12-12,15.29920482635498
2017-12-13,15.334660530090332
2017-12-14,15.368350982666016
2017-12-15,15.565123558044434
2017-12-18,15.521828651428223
2017-12-19,15.477433204650879
2017-12-20,15.78822135925293
2017-12-21,15.948057174682617
2017-12-22,15.980024337768555
2017-12-25,15.980024337768555
2017-12-26,15.91075611114502
2017-12-27,16.097232818603516
2017-12-28,16.30324363708496
2017-12-29,16.30324363708496
2018-01-02,16.063495635986328
2018-01-03,15.665678024291992
2018-01-04,15.78644847869873
2018-01-05,16.063495635986328
2018-01-08,15.85925579071045
2018-01-09,15.637266159057617
2018-01-10,15.159531593322754
2018-01-11,15.370870590209961
2018-01-12,15.361992835998535
2018-01-15,15.38685131072998
2018-01-16,15.136443138122559
2018-01-17,15.36909294128418
2018-01-18,15.237674713134766
2018-01-19,15.148879051208496
2018-01-22,15.155981063842773
2018-01-23,14.717320442199707
2018-01-24,15.005024909973145
2018-01-25,15.005024909973145
2018-01-26,15.221688270568848
2018-01-29,15.006803512573242
2018-01-30,15.095598220825195
2018-01-31,14.994369506835938
2018-02-01,14.683578491210938
2018-02-02,14.481120109558105
2018-02-05,14.456257820129395
2018-02-06,14.372788429260254
2018-02-07,14.447375297546387
2018-02-08,14.3585786819458
2018-02-09,14.180980682373047
2018-02-14,14.619641304016113
2018-02-15,14.624972343444824
2018-02-16,14.553933143615723
2018-02-19,14.546829223632812
2018-02-20,14.607211112976074
2018-02-21,14.545056343078613
2018-02-22,14.562810897827148
2018-02-23,14.35680103302002
2018-02-26,14.12592887878418
2018-02-27,13.738770484924316
2018-02-28,13.806258201599121
2018-03-01,14.067322731018066
2018-03-02,14.0477876663208
2018-03-05,13.905712127685547
2018-03-06,13.708577156066895
2018-03-07,14.150792121887207
2018-03-08,13.9945068359375
2018-03-09,14.172101020812988
2018-03-12,13.969643592834473
2018-03-13,14.14013385772705
2018-03-14,14.031805038452148
2018-03-15,13.834674835205078
2018-03-16,13.582489967346191
2018-03-19,13.745871543884277
2018-03-20,13.74232006072998
2018-03-21,13.603799819946289
2018-03-22,13.621559143066406
2018-03-23,13.372923851013184
2018-03-26,13.550518035888672
2018-03-27,13.22038459777832
2018-03-28,12.96056842803955
2018-03-29,13.311142921447754
2018-04-02,13.245299339294434
2018-04-03,13.204368591308594
2018-04-04,12.841336250305176
2018-04-05,12.456952095031738
2018-04-06,12.083244323730469
2018-04-09,11.923084259033203
2018-04-10,12.278996467590332
2018-04-11,12.403560638427734
2018-04-12,12.652700424194336
2018-04-13,12.41246223449707
2018-04-16,12.367974281311035
2018-04-17,12.553046226501465
2018-04-18,12.341280937194824
2018-04-19,12.32170295715332
2018-04-20,12.140189170837402
2018-04-23,12.012060165405273
2018-04-24,12.118833541870117
2018-04-25,12.17578125
2018-04-26,12.458730697631836
2018-04-27,12.367974281311035
2018-04-30,12.23984432220459
2018-05-02,11.745124816894531
2018-05-03,11.63479232788086
2018-05-04,11.21125602722168
2018-05-07,10.919410705566406
2018-05-08,11.090246200561523
2018-05-09,11.246847152709961
2018-05-10,11.994264602661133
2018-05-11,12.38576889038086
2018-05-14,12.499661445617676
2018-05-15,12.439156532287598
2018-05-16,12.666942596435547
2018-05-17,12.323485374450684
2018-05-18,11.791394233703613
2018-05-21,11.584966659545898
2018-05-22,11.853679656982422
2018-05-23,11.362519264221191
2018-05-24,11.21125602722168
2018-05-25,11.019062995910645
2018-05-28,10.985251426696777
2018-05-29,10.944321632385254
2018-05-30,11.08134937286377
2018-06-01,11.536917686462402
2018-06-04,12.141966819763184
2018-06-05,11.923084259033203
2018-06-06,11.567171096801758
2018-06-07,11.431924819946289
2018-06-08,11.620555877685547
2018-06-11,11.508441925048828
2018-06-12,11.584966659545898
2018-06-13,11.803853034973145
2018-06-14,12.07434368133545
2018-06-15,12.309247970581055
2018-06-18,12.61711311340332
2018-06-19,12.690074920654297
2018-06-20,12.572626113891602
2018-06-21,12.141966819763184
2018-06-22,12.077903747558594
2018-06-25,12.149087905883789
2018-06-26,12.120614051818848
2018-06-27,11.744872093200684
2018-06-28,11.591485977172852
2018-06-29,11.842971801757812
2018-07-02,12.085537910461426
2018-07-03,12.483277320861816
2018-07-04,12.447603225708008
2018-07-05,12.181849479675293
2018-07-06,12.015976905822754
2018-07-10,12.119425773620605
2018-07-11,12.465439796447754
2018-07-12,12.681249618530273
2018-07-13,13.332262992858887
2018-07-16,13.412519454956055
2018-07-17,13.96543025970459
2018-07-18,13.501701354980469
2018-07-19,13.555208206176758
2018-07-20,13.920842170715332
2018-07-23,13.662223815917969
2018-07-24,13.680058479309082
2018-07-25,13.60871410369873
2018-07-26,13.376847267150879
2018-07-27,13.376847267150879
2018-07-30,13.218111038208008
2018-07-31,13.262700080871582
2018-08-01,13.530237197875977
2018-08-02,13.74069881439209
2018-08-03,13.774590492248535
2018-08-06,13.624767303466797
2018-08-07,13.421441078186035
2018-08-08,13.533805847167969
2018-08-09,13.644389152526855
2018-08-10,13.644389152526855
2018-08-13,13.606932640075684
2018-08-14,13.483865737915039
2018-08-15,13.407171249389648
2018-08-16,13.451760292053223
2018-08-17,13.507047653198242
2018-08-20,13.590877532958984
2018-08-21,13.521322250366211
2018-08-22,13.983266830444336
2018-08-23,14.2329683303833
2018-08-24,14.482666969299316
2018-08-27,14.3292818069458
2018-08-28,13.753183364868164
2018-08-29,14.104551315307617
2018-08-30,14.018937110900879
2018-08-31,13.733569145202637
2018-09-03,13.599794387817383
2018-09-04,13.40182113647461
2018-09-05,12.98267936706543
2018-09-06,13.243081092834473
2018-09-10,13.496350288391113
2018-09-11,13.098610877990723
2018-09-12,13.144981384277344
2018-09-13,13.189574241638184
2018-09-14,13.726430892944336
2018-09-17,13.817392349243164
2018-09-18,13.860199928283691
2018-09-19,13.733569145202637
2018-09-20,13.738913536071777
2018-09-21,13.858413696289062
2018-09-24,13.259132385253906
2018-09-25,13.098610877990723
2018-09-26,12.96662712097168
2018-09-27,13.26296615600586
2018-09-28,12.946587562561035
2018-10-01,12.744604110717773
2018-10-02,12.960886001586914
2018-10-03,13.22722053527832
2018-10-04,13.255817413330078
2018-10-05,13.003786087036133
2018-10-08,13.271907806396484
2018-10-09,13.098520278930664
2018-10-10,12.828614234924316
2018-10-11,12.061797142028809
2018-10-15,12.063581466674805
2018-10-16,11.977782249450684
2018-10-17,11.634589195251465
2018-10-18,11.850871086120605
2018-10-19,11.850871086120605
2018-10-22,11.94024658203125
2018-10-23,11.94024658203125
2018-10-24,11.468354225158691
2018-10-25,11.650676727294922
2018-10-26,11.7900972366333
2018-10-29,11.296759605407715
2018-10-30,11.618504524230957
2018-10-31,11.228835105895996
2018-11-01,11.287822723388672
2018-11-05,11.886622428894043
2018-11-06,11.931306838989258
2018-11-07,11.975995063781738
2018-11-08,11.797245979309082
2018-11-09,11.797245979309082
2018-11-12,11.715023040771484
2018-11-13,11.958120346069336
2018-11-14,11.904500007629395
2018-11-16,11.841936111450195
2018-11-19,11.350381851196289
2018-11-21,11.278884887695312
2018-11-22,11.296759605407715
2018-11-23,11.209174156188965
2018-11-26,11.112652778625488
2018-11-27,11.225263595581055
2018-11-28,11.153761863708496
2018-11-29,11.114439010620117
2018-11-30,11.105501174926758
2018-12-03,11.34323501586914
2018-12-04,11.4397554397583
2018-12-05,11.205599784851074
2018-12-06,11.225263595581055
2018-12-07,10.980379104614258
2018-12-10,10.885642051696777
2018-12-11,11.2520751953125
2018-12-12,11.448694229125977
2018-12-13,11.286035537719727
2018-12-14,11.193086624145508
2018-12-17,10.915282249450684
2018-12-18,10.5675687789917
2018-12-19,10.666146278381348
2018-12-20,10.352487564086914
2018-12-21,10.59266471862793
2018-12-26,10.359662055969238
2018-12-27,10.244951248168945
2018-12-28,10.243159294128418
2019-01-02,10.162505149841309
2019-01-03,10.139203071594238
2019-01-04,10.284382820129395
2019-01-07,10.054963111877441
2019-01-08,10.422392845153809
2019-01-09,10.952919006347656
2019-01-10,11.384872436523438
2019-01-11,11.470903396606445
2019-01-14,11.429678916931152
2019-01-15,11.599953651428223
2019-01-16,11.506750106811523
2019-01-17,11.295255661010742
2019-01-18,11.35798454284668
2019-01-21,11.180548667907715
2019-01-22,11.013859748840332
2019-01-23,11.092720985412598
2019-01-24,11.164414405822754
2019-01-28,11.66985034942627
2019-01-29,11.309593200683594
2019-01-30,11.176961898803711
2019-01-31,11.112435340881348
2019-02-01,11.193093299865723
2019-02-04,11.202052116394043
2019-02-05,10.990559577941895
2019-02-06,10.705580711364746
2019-02-07,10.79878044128418
2019-02-08,10.795197486877441
2019-02-11,10.619550704956055
2019-02-12,10.623132705688477
2019-02-13,10.40626049041748
2019-02-14,10.535308837890625
2019-02-15,10.48691463470459
2019-02-18,10.320228576660156
2019-02-19,10.617754936218262
2019-02-20,10.422392845153809
2019-02-21,10.565776824951172
2019-02-22,10.63209342956543
2019-02-25,10.574738502502441
2019-02-26,10.922451972961426
2019-02-27,11.737960815429688
2019-02-28,11.72362232208252
2019-03-01,11.444019317626953
2019-03-06,11.323930740356445
2019-03-07,11.252239227294922
2019-03-08,11.972756385803223
2019-03-11,12.0086030960083
2019-03-12,12.024733543395996
2019-03-13,12.564226150512695
2019-03-14,12.376031875610352
2019-03-15,12.306127548217773
2019-03-18,12.173494338989258
2019-03-19,12.277449607849121
2019-03-20,11.829371452331543
2019-03-21,11.918985366821289
2019-03-22,11.902853012084961
2019-03-25,11.906438827514648
2019-03-26,11.858047485351562
2019-03-27,11.56026554107666
2019-03-28,11.680667877197266
2019-03-29,11.734579086303711
2019-04-01,11.606986999511719
2019-04-02,11.802864074707031
2019-04-03,11.77051830291748
2019-04-04,12.102967262268066
2019-04-05,12.372519493103027
2019-04-08,12.217975616455078
2019-04-09,12.093981742858887
2019-04-10,11.959208488464355
2019-04-11,11.860370635986328
2019-04-12,11.860370635986328
2019-04-15,11.838805198669434
2019-04-16,12.004131317138672
2019-04-17,11.635740280151367
2019-04-18,11.695042610168457
2019-04-22,11.860370635986328
2019-04-23,12.040071487426758
2019-04-24,11.971781730651855
2019-04-25,12.210785865783691
2019-04-26,12.174846649169922
2019-04-29,12.26469898223877
2019-04-30,12.424633979797363
2019-05-02,12.41744613647461
2019-05-03,12.446197509765625
2019-05-06,12.318610191345215
2019-05-07,12.225165367126465
2019-05-08,12.421042442321777
2019-05-09,12.280871391296387
2019-05-10,12.232353210449219
2019-05-13,12.138906478881836
2019-05-14,12.138906478881836
2019-05-15,11.917875289916992
2019-05-16,11.562060356140137
2019-05-17,11.459630966186523
2019-05-20,11.680667877197266
2019-05-21,12.040071487426758
