Date,AARTIIND.NS
2017-05-09,204.3868408203125
2017-05-10,204.26873779296875
2017-05-11,204.51669311523438
2017-05-12,211.45948791503906
2017-05-15,219.8309783935547
2017-05-16,225.25054931640625
2017-05-17,220.07891845703125
2017-05-18,216.8200225830078
2017-05-19,209.08616638183594
2017-05-22,202.9462890625
2017-05-23,200.57301330566406
2017-05-24,194.57484436035156
2017-05-25,193.81915283203125
2017-05-26,196.55848693847656
2017-05-29,199.3804931640625
2017-05-30,206.68927001953125
2017-05-31,207.88182067871094
2017-06-01,205.80369567871094
2017-06-02,212.53396606445312
2017-06-05,210.10165405273438
2017-06-06,209.7592010498047
2017-06-07,209.70018005371094
2017-06-08,211.11705017089844
2017-06-09,212.793701171875
2017-06-12,203.8909454345703
2017-06-13,207.65748596191406
2017-06-14,206.97259521484375
2017-06-15,221.42495727539062
2017-06-16,214.81277465820312
2017-06-19,224.7428741455078
2017-06-20,227.74195861816406
2017-06-21,223.16061401367188
2017-06-22,222.21604919433594
2017-06-23,218.07164001464844
2017-06-27,210.1724395751953
2017-06-28,210.4794464111328
2017-06-29,214.00990295410156
2017-06-30,216.50128173828125
2017-07-03,222.29872131347656
2017-07-04,219.39404296875
2017-07-05,215.7220001220703
2017-07-06,216.5366668701172
2017-07-07,219.93719482421875
2017-07-10,221.62570190429688
2017-07-11,223.14886474609375
2017-07-12,228.85183715820312
2017-07-13,233.11431884765625
2017-07-14,233.5157928466797
2017-07-17,232.3468475341797
2017-07-18,229.82005310058594
2017-07-19,232.99624633789062
2017-07-20,231.56756591796875
2017-07-21,229.92633056640625
2017-07-24,228.5094451904297
2017-07-25,230.729248046875
2017-07-26,233.01986694335938
2017-07-27,232.96083068847656
2017-07-28,232.45310974121094
2017-07-31,229.54847717285156
2017-08-01,225.45130920410156
2017-08-02,219.77191162109375
2017-08-03,215.9698944091797
2017-08-04,217.19790649414062
2017-08-07,221.1297607421875
2017-08-08,224.1524658203125
2017-08-09,218.87454223632812
2017-08-10,211.1761016845703
2017-08-11,204.20968627929688
2017-08-14,206.61843872070312
2017-08-16,205.8509521484375
2017-08-17,202.651123046875
2017-08-18,203.72557067871094
2017-08-21,204.19790649414062
2017-08-22,203.0643768310547
2017-08-23,201.82460021972656
2017-08-24,198.7782745361328
2017-08-28,199.1325225830078
2017-08-29,194.68109130859375
2017-08-30,199.47491455078125
2017-08-31,205.01260375976562
2017-09-01,208.6374969482422
2017-09-04,201.70651245117188
2017-09-05,200.01808166503906
2017-09-06,198.2941436767578
2017-09-07,199.64024353027344
2017-09-08,203.1588592529297
2017-09-11,202.1905975341797
2017-09-12,203.1588592529297
2017-09-13,199.55758666992188
2017-09-14,200.27783203125
2017-09-15,207.4213409423828
2017-09-18,206.95529174804688
2017-09-19,204.6619873046875
2017-09-20,206.09234619140625
2017-09-21,206.3169403076172
2017-09-22,210.785400390625
2017-09-25,204.73289489746094
2017-09-26,206.87254333496094
2017-09-27,206.91983032226562
2017-09-28,208.32656860351562
2017-09-29,211.1163787841797
2017-10-03,205.5958709716797
2017-10-04,207.02621459960938
2017-10-05,205.2293701171875
2017-10-06,206.08053588867188
2017-10-09,206.80162048339844
2017-10-10,208.58668518066406
2017-10-11,216.76698303222656
2017-10-12,213.5870819091797
2017-10-13,213.2796630859375
2017-10-16,212.925048828125
2017-10-17,211.8611297607422
2017-10-18,210.17068481445312
2017-10-19,212.45220947265625
2017-10-23,211.62469482421875
2017-10-24,215.67942810058594
2017-10-25,212.21572875976562
2017-10-26,214.00079345703125
2017-10-27,217.27528381347656
2017-10-30,220.0296173095703
2017-10-31,225.38470458984375
2017-11-01,223.96612548828125
2017-11-02,223.87155151367188
2017-11-03,220.691650390625
2017-11-06,215.0292205810547
2017-11-07,210.6435546875
2017-11-08,210.86814880371094
2017-11-09,211.518310546875
2017-11-10,211.63653564453125
2017-11-13,211.08094787597656
2017-11-14,210.69082641601562
2017-11-15,211.5419464111328
2017-11-16,210.80902099609375
2017-11-17,211.5537872314453
2017-11-20,211.60107421875
2017-11-21,216.40052795410156
2017-11-22,215.14744567871094
2017-11-23,215.75035095214844
2017-11-24,215.7266845703125
2017-11-27,215.1356201171875
2017-11-28,215.23020935058594
2017-11-29,215.5848388671875
2017-11-30,215.5257568359375
2017-12-01,215.04104614257812
2017-12-04,210.57260131835938
2017-12-05,208.78762817382812
2017-12-06,208.0901641845703
2017-12-07,207.72369384765625
2017-12-08,208.29107666015625
2017-12-11,211.6719970703125
2017-12-12,213.2678680419922
2017-12-13,213.5515899658203
2017-12-14,214.37905883789062
2017-12-15,224.04888916015625
2017-12-18,230.21957397460938
2017-12-19,238.29351806640625
2017-12-20,241.0597381591797
2017-12-21,246.5802459716797
2017-12-22,267.0428771972656
2017-12-26,264.15850830078125
2017-12-27,254.60693359375
2017-12-28,252.7864532470703
2017-12-29,268.0831604003906
2018-01-01,269.7618103027344
2018-01-02,267.8467712402344
2018-01-03,272.32708740234375
2018-01-04,271.7359924316406
2018-01-05,276.75994873046875
2018-01-08,271.8423767089844
2018-01-09,269.6199035644531
2018-01-10,265.0332946777344
2018-01-11,266.6882019042969
2018-01-12,266.29815673828125
2018-01-15,266.0381164550781
2018-01-16,266.0144958496094
2018-01-17,263.0
2018-01-18,263.10638427734375
2018-01-19,266.29815673828125
2018-01-22,268.4378356933594
2018-01-23,265.1160583496094
2018-01-24,264.53680419921875
2018-01-25,254.86695861816406
2018-01-29,243.0693359375
2018-01-30,243.19937133789062
2018-01-31,249.84291076660156
2018-02-01,260.092041015625
2018-02-02,257.8104248046875
2018-02-05,261.3214111328125
2018-02-06,260.12744140625
2018-02-07,266.1326599121094
2018-02-08,268.8988342285156
2018-02-09,269.33624267578125
2018-02-12,267.7876281738281
2018-02-14,279.7153625488281
2018-02-15,279.0296630859375
2018-02-16,276.3817443847656
2018-02-19,273.2845764160156
2018-02-20,276.6063537597656
2018-02-21,275.968017578125
2018-02-22,273.09539794921875
2018-02-23,276.7127380371094
2018-02-26,270.6720886230469
2018-02-27,273.3791198730469
2018-02-28,277.3392639160156
2018-03-01,277.1500549316406
2018-03-05,274.6912841796875
2018-03-06,274.1475830078125
2018-03-07,271.99603271484375
2018-03-08,275.6487731933594
2018-03-09,276.14532470703125
2018-03-12,273.4382019042969
2018-03-13,282.2687072753906
2018-03-14,281.322998046875
2018-03-15,275.7906188964844
2018-03-16,273.272705078125
2018-03-19,269.7972717285156
2018-03-20,262.9763488769531
2018-03-21,261.48687744140625
2018-03-22,257.7750244140625
2018-03-23,249.01544189453125
2018-03-26,256.8529357910156
2018-03-27,270.8375244140625
2018-03-28,271.1330871582031
2018-04-02,274.28936767578125
2018-04-03,273.1663513183594
2018-04-04,272.9771728515625
2018-04-05,280.54278564453125
2018-04-06,279.37249755859375
2018-04-09,279.3251647949219
2018-04-10,280.34185791015625
2018-04-11,288.3330993652344
2018-04-12,286.8317565917969
2018-04-13,291.5365905761719
2018-04-16,300.9817810058594
2018-04-17,306.5496826171875
2018-04-18,313.9024963378906
2018-04-19,310.3797607421875
2018-04-20,308.7956848144531
2018-04-23,313.3706359863281
2018-04-24,313.25225830078125
2018-04-25,309.0557861328125
2018-04-26,310.69891357421875
2018-04-27,313.4769287109375
2018-04-30,317.62615966796875
2018-05-02,314.2925720214844
2018-05-03,313.18145751953125
2018-05-04,309.2212829589844
2018-05-07,312.9095458984375
2018-05-08,310.94720458984375
2018-05-09,312.25927734375
2018-05-10,312.82672119140625
2018-05-11,313.71337890625
2018-05-14,308.9848937988281
2018-05-15,307.5071716308594
2018-05-16,307.61358642578125
2018-05-17,302.63677978515625
2018-05-18,298.0146484375
2018-05-21,289.0422668457031
2018-05-22,299.00762939453125
2018-05-23,297.3172912597656
2018-05-24,300.8990478515625
2018-05-25,295.2839050292969
2018-05-28,288.00201416015625
2018-05-29,285.81512451171875
2018-05-30,293.2152404785156
2018-05-31,294.2317810058594
2018-06-01,290.2362976074219
2018-06-04,283.43902587890625
2018-06-05,276.8664245605469
2018-06-06,273.2608642578125
2018-06-07,282.72979736328125
2018-06-08,277.46929931640625
2018-06-11,288.1438903808594
2018-06-12,291.7613220214844
2018-06-13,301.8802185058594
2018-06-14,297.4590759277344
2018-06-15,305.8167419433594
2018-06-18,300.2725830078125
2018-06-19,291.65478515625
2018-06-20,289.23150634765625
2018-06-21,288.0965881347656
2018-06-22,289.63336181640625
2018-06-25,289.1960144042969
2018-06-26,292.4704895019531
2018-06-27,284.0064392089844
2018-06-28,284.46746826171875
2018-06-29,290.5672912597656
2018-07-02,283.9591979980469
2018-07-03,287.41094970703125
2018-07-04,283.403564453125
2018-07-05,281.0511474609375
2018-07-06,284.78662109375
2018-07-09,292.5887145996094
2018-07-10,297.2581787109375
2018-07-11,297.4590759277344
2018-07-12,296.9270935058594
2018-07-13,293.0142517089844
2018-07-16,288.0965881347656
2018-07-17,291.9503479003906
2018-07-18,287.37554931640625
2018-07-19,284.75115966796875
2018-07-20,287.36370849609375
2018-07-23,288.4631042480469
2018-07-24,296.74981689453125
2018-07-25,292.7424011230469
2018-07-26,297.95562744140625
2018-07-27,296.0996398925781
2018-07-30,294.06640625
2018-07-31,289.50335693359375
2018-08-01,292.5650634765625
2018-08-02,296.9034729003906
2018-08-03,303.6770935058594
2018-08-06,306.1123046875
2018-08-07,314.3753967285156
2018-08-08,330.4877014160156
2018-08-09,339.8739013671875
2018-08-10,329.41204833984375
2018-08-13,328.00531005859375
2018-08-14,319.23382568359375
2018-08-16,325.40460205078125
2018-08-17,331.16156005859375
2018-08-20,328.37176513671875
2018-08-21,330.322265625
2018-08-23,326.9058837890625
2018-08-24,330.1095275878906
2018-08-27,323.3594665527344
2018-08-28,315.770263671875
2018-08-29,310.7580871582031
2018-08-30,326.50396728515625
2018-08-31,325.0854187011719
2018-09-03,320.2978515625
2018-09-04,315.20281982421875
2018-09-05,312.3420715332031
2018-09-06,320.55792236328125
2018-09-07,320.6879577636719
2018-09-10,314.7418518066406
2018-09-11,309.93365478515625
2018-09-12,307.8633117675781
2018-09-14,313.3644104003906
2018-09-17,316.33392333984375
2018-09-18,309.957275390625
2018-09-19,310.8682556152344
2018-09-21,306.5501708984375
2018-09-24,291.8094482421875
2018-09-25,290.8038635253906
2018-09-26,283.5636291503906
2018-09-27,281.17388916015625
2018-09-28,274.9865417480469
2018-10-01,269.46173095703125
2018-10-03,285.598388671875
2018-10-04,284.7585144042969
2018-10-05,283.8238525390625
2018-10-08,294.6014099121094
2018-10-09,290.88671875
2018-10-10,294.9325866699219
2018-10-11,303.66351318359375
2018-10-12,306.2662048339844
2018-10-15,301.001708984375
2018-10-16,302.9181823730469
2018-10-17,296.3404541015625
2018-10-19,294.7078552246094
2018-10-22,295.91455078125
2018-10-23,295.48870849609375
2018-10-24,299.68841552734375
2018-10-25,303.2375793457031
2018-10-26,295.8080749511719
2018-10-29,296.83734130859375
2018-10-30,298.1742248535156
2018-10-31,307.1771240234375
2018-11-01,313.5301208496094
2018-11-02,327.24151611328125
2018-11-05,322.7578430175781
2018-11-06,329.8561096191406
2018-11-07,330.62506103515625
2018-11-09,328.0460205078125
2018-11-12,327.24151611328125
2018-11-13,325.4078369140625
2018-11-14,340.3023681640625
2018-11-15,339.698974609375
2018-11-16,339.8054504394531
2018-11-19,343.6148986816406
2018-11-20,352.9372253417969
2018-11-21,354.80645751953125
2018-11-22,347.8856506347656
2018-11-26,347.69635009765625
2018-11-27,352.21563720703125
2018-11-28,350.2517395019531
2018-11-29,344.3128356933594
2018-11-30,339.746337890625
2018-12-03,344.6441650390625
2018-12-04,347.43609619140625
2018-12-05,346.8682556152344
2018-12-06,343.40191650390625
2018-12-07,342.692138671875
2018-12-10,327.5373229980469
2018-12-11,332.7545471191406
2018-12-12,344.6205139160156
2018-12-13,339.332275390625
2018-12-14,339.8764953613281
2018-12-17,340.314208984375
2018-12-18,341.3552551269531
2018-12-19,343.87518310546875
2018-12-20,342.6684875488281
2018-12-21,343.02337646484375
2018-12-24,337.6641540527344
2018-12-26,337.69964599609375
2018-12-27,336.7533264160156
2018-12-28,336.2681884765625
2018-12-31,341.5918884277344
2019-01-01,342.7512512207031
2019-01-02,343.2481689453125
2019-01-03,338.14923095703125
2019-01-04,346.2412109375
2019-01-07,348.2405700683594
2019-01-08,353.5169372558594
2019-01-09,353.6470642089844
2019-01-10,365.8088073730469
2019-01-11,366.6723937988281
2019-01-14,369.7010192871094
2019-01-15,370.422607421875
2019-01-16,365.7969055175781
2019-01-17,361.0411071777344
2019-01-18,366.6369323730469
2019-01-21,371.4873962402344
2019-01-22,368.6007385253906
2019-01-23,363.5728454589844
2019-01-24,368.4706115722656
2019-01-25,366.15179443359375
2019-01-28,370.4936218261719
2019-01-29,366.7433776855469
2019-01-30,378.7157287597656
2019-01-31,384.6428527832031
2019-02-01,386.22808837890625
2019-02-04,407.2743835449219
2019-02-05,399.3362731933594
2019-02-06,381.6496887207031
2019-02-07,381.9573669433594
2019-02-08,373.6405334472656
2019-02-11,364.7677307128906
2019-02-12,351.40277099609375
2019-02-14,332.4114990234375
2019-02-15,338.378173828125
2019-02-18,323.2540283203125
2019-02-19,314.784423828125
2019-02-20,310.4666748046875
2019-02-21,327.868408203125
2019-02-22,334.4517822265625
2019-02-25,335.3177795410156
2019-02-26,329.3985290527344
2019-02-27,330.6914978027344
2019-02-28,329.7900390625
2019-03-01,333.38421630859375
2019-03-05,347.31036376953125
2019-03-06,359.9790344238281
2019-03-07,352.0789794921875
2019-03-08,349.8251037597656
2019-03-11,350.78594970703125
2019-03-12,349.7182922363281
2019-03-13,341.7588806152344
2019-03-14,336.57513427734375
2019-03-15,337.9630126953125
2019-03-18,338.3663024902344
2019-03-19,346.6223449707031
2019-03-20,346.5986633300781
2019-03-22,347.9508972167969
2019-03-25,344.4041442871094
2019-03-26,361.7464904785156
2019-03-27,377.3332824707031
2019-03-28,368.9705810546875
2019-04-01,371.5920104980469
2019-04-02,377.02490234375
2019-04-03,374.7474060058594
2019-04-04,376.31317138671875
2019-04-05,385.5537109375
2019-04-08,391.42547607421875
2019-04-09,388.37689208984375
2019-04-10,389.12420654296875
2019-04-11,391.01025390625
2019-04-12,385.0911560058594
2019-04-15,386.7755432128906
2019-04-16,387.14324951171875
2019-04-18,385.6842346191406
2019-04-22,375.8742370605469
2019-04-23,372.1377868652344
2019-04-24,369.91949462890625
2019-04-25,376.6927490234375
2019-04-26,388.4243469238281
2019-04-30,384.9606018066406
2019-05-02,377.42816162109375
2019-05-03,375.2218017578125
2019-05-06,374.1543273925781
2019-05-07,379.4684753417969
2019-05-08,374.3677673339844
2019-05-09,377.4400329589844
2019-05-10,376.0047302246094
2019-05-13,367.4284973144531
2019-05-14,368.6739807128906
2019-05-15,370.13299560546875
2019-05-16,370.02630615234375
2019-05-17,374.0711364746094
2019-05-20,384.97247314453125
2019-05-21,407.4274597167969
2019-05-22,402.5046691894531
2019-05-23,409.9777526855469
2019-05-24,426.6915283203125
2019-05-27,443.17974853515625
2019-05-28,432.65814208984375
2019-05-29,421.6737976074219
2019-05-30,437.13018798828125
2019-05-31,443.4407653808594
2019-06-03,442.19525146484375
2019-06-04,437.9960632324219
2019-06-06,419.94189453125
2019-06-07,423.16839599609375
2019-06-10,413.8923034667969
2019-06-11,409.693115234375
2019-06-12,411.8520202636719
2019-06-13,410.5115966796875
2019-06-14,415.5649108886719
