Date,SWSOLAR.NS
2023-08-02,386.8999938964844
2023-08-03,383.6499938964844
2023-08-04,393.54998779296875
2023-08-07,390.1000061035156
2023-08-08,384.6000061035156
2023-08-09,376.25
2023-08-10,378.6499938964844
2023-08-11,370.1000061035156
2023-08-14,368.3500061035156
2023-08-16,353.79998779296875
2023-08-17,361.04998779296875
2023-08-18,372.20001220703125
2023-08-21,365.6000061035156
2023-08-22,363.45001220703125
2023-08-23,381.6000061035156
2023-08-24,383.6000061035156
2023-08-25,376.8999938964844
2023-08-28,384.5
2023-08-29,381.04998779296875
2023-08-30,378.1499938964844
2023-08-31,378.29998779296875
2023-09-01,378.0
2023-09-04,375.79998779296875
2023-09-05,367.70001220703125
2023-09-06,366.1000061035156
2023-09-07,368.04998779296875
2023-09-08,369.95001220703125
2023-09-11,388.3999938964844
2023-09-12,369.8999938964844
2023-09-13,358.1499938964844
2023-09-14,366.04998779296875
2023-09-15,360.70001220703125
2023-09-18,361.20001220703125
2023-09-20,364.45001220703125
2023-09-21,361.20001220703125
2023-09-22,358.8500061035156
2023-09-25,358.1000061035156
2023-09-26,359.0
2023-09-27,353.0
2023-09-28,348.29998779296875
2023-09-29,360.45001220703125
2023-10-03,352.75
2023-10-04,346.1499938964844
2023-10-05,338.04998779296875
2023-10-06,341.6000061035156
2023-10-09,325.95001220703125
2023-10-10,330.29998779296875
2023-10-11,313.79998779296875
2023-10-12,304.8500061035156
2023-10-13,310.54998779296875
2023-10-16,295.04998779296875
2023-10-17,280.29998779296875
2023-10-18,266.29998779296875
2023-10-19,279.6000061035156
2023-10-20,276.04998779296875
2023-10-23,265.25
2023-10-25,268.6499938964844
2023-10-26,281.6000061035156
2023-10-27,276.1499938964844
2023-10-30,270.04998779296875
2023-10-31,263.0
2023-11-01,259.54998779296875
2023-11-02,264.25
2023-11-03,275.25
2023-11-06,279.45001220703125
2023-11-07,293.3999938964844
2023-11-08,287.70001220703125
2023-11-09,289.1000061035156
2023-11-10,278.6000061035156
2023-11-13,282.3500061035156
2023-11-15,296.45001220703125
2023-11-16,302.8500061035156
2023-11-17,301.6499938964844
2023-11-20,303.04998779296875
2023-11-21,299.8500061035156
2023-11-22,314.79998779296875
2023-11-23,330.5
2023-11-24,340.1499938964844
2023-11-28,343.3500061035156
2023-11-29,338.1499938964844
2023-11-30,333.95001220703125
2023-12-01,350.6000061035156
2023-12-04,368.1000061035156
2023-12-05,369.79998779296875
2023-12-06,388.25
2023-12-07,407.3999938964844
2023-12-08,403.04998779296875
2023-12-11,423.20001220703125
2023-12-12,429.1000061035156
2023-12-13,424.3999938964844
2023-12-14,424.1000061035156
2023-12-15,411.8500061035156
2023-12-18,432.3999938964844
2023-12-19,443.04998779296875
2023-12-20,422.5
2023-12-21,423.3500061035156
2023-12-22,440.1499938964844
2023-12-26,439.20001220703125
2023-12-27,428.8999938964844
2023-12-28,434.1000061035156
2023-12-29,432.3500061035156
2024-01-01,445.5
2024-01-02,441.8999938964844
2024-01-03,448.79998779296875
2024-01-04,445.20001220703125
2024-01-05,448.1000061035156
2024-01-08,444.79998779296875
2024-01-09,447.6499938964844
2024-01-10,447.3999938964844
2024-01-11,469.0
2024-01-12,461.5
2024-01-15,461.3500061035156
2024-01-16,457.75
2024-01-17,448.8999938964844
2024-01-18,457.29998779296875
2024-01-19,480.1499938964844
2024-01-23,523.9500122070312
2024-01-24,550.0999755859375
2024-01-25,577.5999755859375
2024-01-29,606.4500122070312
2024-01-30,583.1500244140625
2024-01-31,566.7000122070312
2024-02-01,573.25
2024-02-02,569.25
2024-02-05,572.0499877929688
2024-02-06,586.8499755859375
2024-02-07,615.9000244140625
2024-02-08,633.2999877929688
2024-02-09,614.8499755859375
2024-02-12,584.0999755859375
2024-02-13,555.75
2024-02-14,582.3499755859375
2024-02-15,580.2000122070312
2024-02-16,586.25
2024-02-19,603.9500122070312
2024-02-20,597.2999877929688
2024-02-21,571.6500244140625
2024-02-22,589.4000244140625
2024-02-23,598.6500244140625
2024-02-26,585.25
2024-02-27,595.9500122070312
2024-02-28,576.5499877929688
2024-02-29,604.25
2024-03-01,597.7999877929688
2024-03-04,589.7999877929688
2024-03-05,592.2000122070312
2024-03-06,579.4000244140625
2024-03-07,584.2999877929688
2024-03-11,570.1500244140625
2024-03-12,541.6500244140625
2024-03-13,514.5999755859375
2024-03-14,499.6000061035156
2024-03-15,488.95001220703125
2024-03-18,485.5
2024-03-19,475.54998779296875
2024-03-20,468.45001220703125
2024-03-21,491.8500061035156
2024-03-22,516.4000244140625
2024-03-26,521.5999755859375
2024-03-27,518.2000122070312
2024-03-28,523.25
2024-04-01,540.0
2024-04-02,537.7000122070312
2024-04-03,537.75
2024-04-04,526.7000122070312
2024-04-05,523.0
2024-04-08,510.95001220703125
2024-04-09,504.6000061035156
2024-04-10,513.6500244140625
2024-04-12,501.8999938964844
2024-04-15,496.6499938964844
2024-04-16,528.7999877929688
2024-04-18,538.5499877929688
2024-04-19,561.5
2024-04-22,617.6500244140625
2024-04-23,632.0
2024-04-24,643.25
2024-04-25,663.0499877929688
2024-04-26,682.5499877929688
2024-04-29,665.4000244140625
2024-04-30,656.0499877929688
2024-05-02,648.4500122070312
2024-05-03,680.8499755859375
2024-05-06,714.8499755859375
2024-05-07,705.8499755859375
2024-05-08,740.5999755859375
2024-05-09,703.5999755859375
2024-05-10,708.5
2024-05-13,688.9500122070312
2024-05-14,723.3499755859375
2024-05-15,759.5
2024-05-16,779.6500244140625
2024-05-17,804.0999755859375
2024-05-21,793.5999755859375
2024-05-22,786.3499755859375
2024-05-23,768.0499877929688
2024-05-24,757.4000244140625
2024-05-27,757.2000122070312
2024-05-28,752.4500122070312
2024-05-29,723.7999877929688
2024-05-30,706.3499755859375
2024-05-31,701.8499755859375
2024-06-03,736.9000244140625
2024-06-04,700.0499877929688
2024-06-05,665.0499877929688
2024-06-06,697.5
2024-06-07,721.75
2024-06-10,757.7999877929688
2024-06-11,795.6500244140625
2024-06-12,766.1500244140625
2024-06-13,755.0499877929688
2024-06-14,751.5999755859375
2024-06-18,762.0999755859375
2024-06-19,750.2999877929688
2024-06-20,737.2999877929688
2024-06-21,747.7999877929688
2024-06-24,743.5999755859375
2024-06-25,720.5999755859375
2024-06-26,726.5999755859375
2024-06-27,712.5999755859375
2024-06-28,713.4000244140625
2024-07-01,709.5
2024-07-02,689.3499755859375
2024-07-03,723.7999877929688
2024-07-04,707.7999877929688
2024-07-05,690.5499877929688
2024-07-08,684.25
2024-07-09,693.0999755859375
2024-07-10,685.0
2024-07-11,707.0499877929688
2024-07-12,690.8499755859375
2024-07-15,695.9000244140625
2024-07-16,693.5999755859375
2024-07-18,676.5999755859375
2024-07-19,642.7999877929688
2024-07-22,663.0
2024-07-23,658.5499877929688
2024-07-24,667.9000244140625
2024-07-25,656.3499755859375
2024-07-26,686.3499755859375
2024-07-29,680.2000122070312
2024-07-30,683.5999755859375
2024-07-31,687.75
2024-08-01,677.0999755859375
2024-08-02,658.5999755859375
2024-08-05,626.2000122070312
2024-08-06,611.5999755859375
2024-08-07,642.1500244140625
2024-08-08,666.0
2024-08-09,673.0
2024-08-12,671.0999755859375
2024-08-13,669.9000244140625
2024-08-14,658.6500244140625
2024-08-16,663.1500244140625
2024-08-19,678.9500122070312
2024-08-20,698.9500122070312
2024-08-21,697.3499755859375
2024-08-22,684.9000244140625
2024-08-23,670.9500122070312
2024-08-26,676.5
2024-08-27,667.2999877929688
2024-08-28,673.9000244140625
2024-08-29,662.6500244140625
2024-08-30,673.2000122070312
2024-09-02,678.9500122070312
2024-09-03,680.6500244140625
2024-09-04,689.5999755859375
2024-09-05,724.0499877929688
2024-09-06,705.3499755859375
2024-09-09,696.6500244140625
2024-09-10,729.9000244140625
2024-09-11,712.25
2024-09-12,722.3499755859375
2024-09-13,741.8499755859375
2024-09-16,720.5499877929688
2024-09-17,733.25
2024-09-18,711.0999755859375
2024-09-19,688.25
2024-09-20,720.5999755859375
2024-09-23,685.2999877929688
2024-09-24,664.4500122070312
2024-09-25,665.0
2024-09-26,642.4500122070312
2024-09-27,648.75
2024-09-30,616.4000244140625
2024-10-01,599.0999755859375
2024-10-03,569.1500244140625
2024-10-04,546.5999755859375
2024-10-07,519.2999877929688
2024-10-08,535.2999877929688
2024-10-09,540.6500244140625
2024-10-10,567.6500244140625
2024-10-11,566.4000244140625
2024-10-14,554.8499755859375
2024-10-15,582.5499877929688
2024-10-16,611.6500244140625
2024-10-17,621.5499877929688
2024-10-18,631.7000122070312
2024-10-21,618.7000122070312
2024-10-22,587.7999877929688
2024-10-23,598.5999755859375
2024-10-24,568.7000122070312
2024-10-25,558.75
2024-10-28,570.0999755859375
2024-10-29,568.7000122070312
2024-10-30,577.75
2024-10-31,584.7000122070312
2024-11-01,599.2000122070312
2024-11-04,584.2000122070312
2024-11-05,575.9500122070312
2024-11-06,588.25
2024-11-07,575.7999877929688
2024-11-08,552.1500244140625
2024-11-11,536.1500244140625
2024-11-12,509.3500061035156
2024-11-13,483.8999938964844
2024-11-14,490.6499938964844
2024-11-18,477.04998779296875
2024-11-19,476.1000061035156
2024-11-21,469.0
2024-11-22,479.95001220703125
2024-11-25,488.1499938964844
2024-11-26,480.0
2024-11-27,494.3999938964844
2024-11-28,490.04998779296875
2024-11-29,486.45001220703125
2024-12-02,491.20001220703125
2024-12-03,512.8499755859375
2024-12-04,517.2999877929688
2024-12-05,509.3999938964844
2024-12-06,514.0
2024-12-09,507.29998779296875
2024-12-10,503.04998779296875
2024-12-11,508.25
2024-12-12,489.1000061035156
2024-12-13,484.95001220703125
2024-12-16,482.0
2024-12-17,473.29998779296875
2024-12-18,461.70001220703125
2024-12-19,467.1000061035156
2024-12-20,443.20001220703125
2024-12-23,467.6000061035156
2024-12-24,458.6000061035156
2024-12-26,458.54998779296875
2024-12-27,453.04998779296875
2024-12-30,454.54998779296875
2024-12-31,458.8999938964844
2025-01-01,471.6499938964844
2025-01-02,466.45001220703125
2025-01-03,469.54998779296875
2025-01-06,447.95001220703125
2025-01-07,450.6499938964844
2025-01-08,447.5
2025-01-09,438.6499938964844
2025-01-10,447.54998779296875
2025-01-13,418.3500061035156
2025-01-14,413.3500061035156
2025-01-15,424.3500061035156
2025-01-16,457.6499938964844
2025-01-17,411.8999938964844
2025-01-20,385.6499938964844
2025-01-21,388.70001220703125
2025-01-22,363.70001220703125
2025-01-23,356.3999938964844
2025-01-24,338.6000061035156
2025-01-27,321.70001220703125
2025-01-28,309.79998779296875
2025-01-29,324.8500061035156
2025-01-30,327.1000061035156
2025-01-31,330.8999938964844
2025-02-01,319.6499938964844
2025-02-03,312.04998779296875
2025-02-04,321.3999938964844
2025-02-05,325.1000061035156
2025-02-06,324.3500061035156
2025-02-07,317.75
2025-02-10,313.54998779296875
2025-02-11,295.3500061035156
2025-02-12,288.1000061035156
2025-02-13,275.1499938964844
2025-02-14,260.6000061035156
2025-02-17,264.1499938964844
2025-02-18,255.8000030517578
2025-02-19,267.5
2025-02-20,285.6499938964844
2025-02-21,278.5
2025-02-24,267.1000061035156
2025-02-25,261.5
2025-02-27,252.64999389648438
2025-02-28,255.4499969482422
2025-03-03,239.35000610351562
2025-03-04,249.89999389648438
2025-03-05,252.75
2025-03-06,252.9499969482422
2025-03-07,256.3500061035156
2025-03-10,242.14999389648438
2025-03-11,234.75
2025-03-12,229.39999389648438
2025-03-13,221.14999389648438
2025-03-17,219.4499969482422
2025-03-18,219.4499969482422
2025-03-19,241.14999389648438
2025-03-20,235.8000030517578
2025-03-21,255.75
2025-03-24,260.29998779296875
2025-03-25,261.25
2025-03-26,249.64999389648438
2025-03-27,251.14999389648438
2025-03-28,250.35000610351562
2025-04-01,266.20001220703125
2025-04-02,264.54998779296875
2025-04-03,271.8999938964844
2025-04-04,259.1000061035156
2025-04-07,240.8000030517578
2025-04-08,247.5500030517578
2025-04-09,241.8000030517578
2025-04-11,250.85000610351562
2025-04-15,265.6000061035156
2025-04-16,280.70001220703125
2025-04-17,291.3500061035156
2025-04-21,309.0
2025-04-22,314.3500061035156
2025-04-23,325.20001220703125
2025-04-24,327.04998779296875
2025-04-25,310.70001220703125
2025-04-28,295.20001220703125
2025-04-29,285.6499938964844
2025-04-30,271.3999938964844
2025-05-02,258.5
2025-05-05,271.79998779296875
2025-05-06,266.04998779296875
2025-05-07,263.3500061035156
2025-05-08,254.85000610351562
2025-05-09,251.75
2025-05-12,263.04998779296875
2025-05-13,276.20001220703125
2025-05-14,290.0
2025-05-15,292.20001220703125
2025-05-16,297.95001220703125
2025-05-19,290.04998779296875
2025-05-20,282.8999938964844
2025-05-21,280.3500061035156
2025-05-22,277.8500061035156
2025-05-23,274.29998779296875
2025-05-26,288.0
2025-05-27,283.6499938964844
2025-05-28,282.1499938964844
2025-05-29,283.79998779296875
2025-05-30,282.3999938964844
2025-06-02,305.5
2025-06-03,303.3500061035156
2025-06-04,302.6499938964844
2025-06-05,296.8999938964844
2025-06-06,297.79998779296875
2025-06-09,303.70001220703125
2025-06-10,307.45001220703125
2025-06-11,321.6499938964844
2025-06-12,329.1000061035156
2025-06-13,318.8500061035156
2025-06-16,322.20001220703125
2025-06-17,324.1499938964844
2025-06-18,322.29998779296875
2025-06-19,311.29998779296875
2025-06-20,314.54998779296875
2025-06-23,306.70001220703125
2025-06-24,307.3500061035156
2025-06-25,317.1000061035156
2025-06-26,312.8999938964844
2025-06-27,318.8500061035156
2025-06-30,319.8999938964844
2025-07-01,317.54998779296875
2025-07-02,311.8999938964844
2025-07-03,311.0
2025-07-04,309.79998779296875
2025-07-07,308.45001220703125
2025-07-08,305.3500061035156
2025-07-09,331.45001220703125
2025-07-10,336.54998779296875
2025-07-11,329.6499938964844
2025-07-14,334.54998779296875
2025-07-15,333.1000061035156
2025-07-16,329.0
2025-07-17,335.1000061035156
2025-07-18,320.45001220703125
2025-07-21,308.45001220703125
2025-07-22,308.8500061035156
2025-07-23,304.95001220703125
2025-07-24,299.5
2025-07-25,289.3500061035156
2025-07-28,285.0
2025-07-29,290.3999938964844
2025-07-30,286.79998779296875
2025-07-31,281.1499938964844
2025-08-01,269.45001220703125
2025-08-04,275.75
2025-08-05,272.8999938964844
2025-08-06,265.5
2025-08-07,265.1499938964844
2025-08-08,274.25
2025-08-11,274.54998779296875
2025-08-12,276.79998779296875
2025-08-13,273.6499938964844
2025-08-14,267.79998779296875
2025-08-18,268.8500061035156
2025-08-19,275.29998779296875
2025-08-20,277.8999938964844
2025-08-21,278.8500061035156
