Date,MONY.L
2019-05-14,359.4723205566406
2019-05-15,353.98944091796875
2019-05-16,361.3663635253906
2019-05-17,362.6623229980469
2019-05-20,366.15130615234375
2019-05-21,364.35693359375
2019-05-22,370.7369384765625
2019-05-23,365.9519958496094
2019-05-24,367.54693603515625
2019-05-28,370.53759765625
2019-05-29,365.5532531738281
2019-05-30,368.8429260253906
2019-05-31,364.8553771972656
2019-06-03,371.0360412597656
2019-06-04,369.83978271484375
2019-06-05,373.1294250488281
2019-06-06,375.8210144042969
2019-06-07,380.3069152832031
2019-06-10,382.3006896972656
2019-06-11,389.9765930175781
2019-06-12,389.6775207519531
2019-06-13,392.0699768066406
2019-06-14,384.1946716308594
2019-06-17,392.56842041015625
2019-06-18,396.2568664550781
2019-06-19,399.7460021972656
2019-06-20,403.73345947265625
2019-06-21,404.73028564453125
2019-06-24,397.95159912109375
2019-06-25,400.1446533203125
2019-06-26,404.73028564453125
2019-06-27,404.73028564453125
2019-06-28,411.0106201171875
2019-07-01,406.026123046875
2019-07-02,409.4156188964844
2019-07-03,415.99493408203125
2019-07-04,414.7987365722656
2019-07-05,416.3937072753906
2019-07-08,413.0043029785156
2019-07-09,412.70526123046875
2019-07-10,405.62750244140625
2019-07-11,407.820556640625
2019-07-12,405.1290588378906
2019-07-15,404.3315734863281
2019-07-16,400.5433654785156
2019-07-17,400.6430969238281
2019-07-18,367.84600830078125
2019-07-19,358.97381591796875
2019-07-22,368.8429260253906
2019-07-23,358.6747741699219
2019-07-24,359.87103271484375
2019-07-25,354.5876159667969
2019-07-26,356.9801025390625
2019-07-29,361.8647155761719
2019-07-30,362.7619323730469
2019-07-31,367.7463073730469
2019-08-01,365.3844909667969
2019-08-02,355.9134521484375
2019-08-05,347.5390319824219
2019-08-06,345.8441162109375
2019-08-07,348.63568115234375
2019-08-08,352.8229064941406
2019-08-09,356.51165771484375
2019-08-12,352.0252990722656
2019-08-13,354.11895751953125
2019-08-14,351.9256591796875
2019-08-15,355.6144104003906
2019-08-16,355.9134521484375
2019-08-19,356.51165771484375
2019-08-20,358.007080078125
2019-08-21,364.4873046875
2019-08-22,362.593017578125
2019-08-23,366.481201171875
2019-08-27,366.3815612792969
2019-08-28,365.3844909667969
2019-08-29,369.37237548828125
2019-08-30,372.36328125
2019-09-02,370.2696228027344
2019-09-03,364.3875732421875
2019-09-04,362.1942138671875
2019-09-05,367.1790466308594
2019-09-06,373.3602294921875
2019-09-09,374.35711669921875
2019-09-10,364.287841796875
2019-09-11,368.8739013671875
2019-09-12,370.7680969238281
2019-09-13,372.16387939453125
2019-09-16,365.1850891113281
2019-09-17,369.57177734375
2019-09-18,366.0823974609375
2019-09-19,366.8800048828125
2019-09-20,373.3602294921875
2019-09-23,375.35406494140625
2019-09-24,372.064208984375
2019-09-25,368.6745300292969
2019-09-26,373.260498046875
2019-09-27,376.5504150390625
2019-09-30,377.24835205078125
2019-10-01,377.74676513671875
2019-10-02,370.8678283691406
2019-10-03,365.3844909667969
2019-10-04,372.5626220703125
2019-10-07,371.2665710449219
2019-10-08,366.0823974609375
2019-10-09,366.8800048828125
2019-10-10,373.0611267089844
2019-10-11,390.7071838378906
2019-10-14,382.93096923828125
2019-10-15,395.89141845703125
2019-10-16,385.8222351074219
2019-10-17,346.0435485839844
2019-10-18,338.7657775878906
2019-10-21,341.5572814941406
2019-10-22,334.67828369140625
2019-10-23,332.584716796875
2019-10-24,335.27642822265625
2019-10-25,336.572509765625
2019-10-28,342.1554260253906
2019-10-29,342.9530334472656
2019-10-30,344.3487243652344
2019-10-31,342.0557861328125
2019-11-01,347.4393310546875
2019-11-04,347.5390319824219
2019-11-05,352.2246398925781
2019-11-06,352.9226379394531
2019-11-07,349.9317321777344
2019-11-08,344.0496826171875
2019-11-11,349.13409423828125
2019-11-12,353.72015380859375
2019-11-13,347.1402282714844
2019-11-14,348.7353515625
2019-11-15,351.9256591796875
2019-11-18,357.5086364746094
2019-11-19,354.5177307128906
2019-11-20,343.949951171875
2019-11-21,340.4606628417969
2019-11-22,341.15850830078125
2019-11-25,341.058837890625
2019-11-26,340.6600646972656
2019-11-27,342.9530334472656
2019-11-28,343.15240478515625
2019-11-29,339.463623046875
2019-12-02,336.572509765625
2019-12-03,331.9864501953125
2019-12-04,322.31597900390625
2019-12-05,324.0108337402344
2019-12-06,327.00164794921875
2019-12-09,322.8144836425781
2019-12-10,320.9203186035156
2019-12-11,314.041259765625
2019-12-12,308.5580139160156
2019-12-13,308.7574768066406
2019-12-16,321.71783447265625
2019-12-17,320.9203186035156
2019-12-18,331.48797607421875
2019-12-19,333.0831604003906
2019-12-20,329.9925842285156
2019-12-23,334.97735595703125
2019-12-24,336.8716125488281
2019-12-27,338.7657775878906
2019-12-30,333.9803771972656
2019-12-31,329.59375
2020-01-02,334.2795104980469
2020-01-03,332.684326171875
2020-01-06,333.5816345214844
2020-01-07,336.37310791015625
2020-01-08,335.67523193359375
2020-01-09,335.1767272949219
2020-01-10,333.3822937011719
2020-01-13,332.9834289550781
2020-01-14,331.9864501953125
2020-01-15,321.5184631347656
2020-01-16,320.6212158203125
2020-01-17,331.5877380371094
2020-01-20,327.40045166015625
2020-01-21,329.09527587890625
2020-01-22,327.3008117675781
2020-01-23,321.2193603515625
2020-01-24,325.6059875488281
2020-01-27,322.5154113769531
2020-01-28,328.8958740234375
2020-01-29,327.9986572265625
2020-01-30,325.5063171386719
2020-01-31,324.50933837890625
2020-02-03,326.20416259765625
2020-02-04,332.1858825683594
2020-02-05,327.00164794921875
2020-02-06,329.49407958984375
2020-02-07,330.2916259765625
2020-02-10,329.09527587890625
2020-02-11,329.6934814453125
2020-02-12,328.9956359863281
2020-02-13,323.11358642578125
2020-02-14,327.40045166015625
2020-02-17,326.403564453125
2020-02-18,315.9354553222656
2020-02-19,308.8571472167969
2020-02-20,366.5809020996094
2020-02-21,350.9286193847656
2020-02-24,332.9834289550781
2020-02-25,325.9051208496094
2020-02-26,325.1075744628906
2020-02-27,308.8571472167969
2020-02-28,309.5549621582031
2020-03-02,306.7635192871094
2020-03-03,314.93853759765625
2020-03-04,314.041259765625
2020-03-05,311.05035400390625
2020-03-06,307.3616638183594
2020-03-09,291.3106689453125
2020-03-10,302.27716064453125
2020-03-11,302.8753356933594
2020-03-12,275.0602722167969
2020-03-13,277.25360107421875
2020-03-16,252.22999572753906
2020-03-17,239.16981506347656
2020-03-18,226.50852966308594
2020-03-19,243.3570556640625
2020-03-20,247.64401245117188
2020-03-23,244.1546173095703
2020-03-24,262.3989562988281
2020-03-25,267.4834289550781
2020-03-26,287.9209899902344
2020-03-27,286.2261657714844
2020-03-30,280.2444763183594
2020-03-31,302.97503662109375
2020-04-01,291.1112976074219
2020-04-02,294.1889343261719
2020-04-03,291.7955017089844
2020-04-06,297.1806335449219
2020-04-07,304.7597351074219
2020-04-08,311.9399108886719
2020-04-09,311.9399108886719
2020-04-14,307.55206298828125
2020-04-15,297.1806335449219
2020-04-16,300.1723937988281
2020-04-17,305.9564514160156
2020-04-20,306.7543029785156
2020-04-21,305.9564514160156
2020-04-22,308.9482116699219
2020-04-23,302.3663330078125
2020-04-24,301.9674377441406
2020-04-27,305.1586608886719
2020-04-28,315.9289245605469
2020-04-29,318.7212829589844
2020-04-30,316.726806640625
2020-05-01,312.139404296875
2020-05-04,315.53009033203125
2020-05-05,318.5218200683594
2020-05-06,320.9151916503906
2020-05-07,325.9014587402344
2020-05-11,322.7102966308594
2020-05-12,325.7019958496094
2020-05-13,323.10919189453125
2020-05-14,314.3333740234375
2020-05-15,314.3333740234375
2020-05-18,318.1228942871094
2020-05-19,322.3114013671875
2020-05-20,322.90966796875
2020-05-21,327.2975769042969
2020-05-22,332.68280029296875
2020-05-26,337.0706787109375
2020-05-27,333.6800231933594
2020-05-28,343.6524963378906
2020-05-29,341.65802001953125
2020-06-01,343.85198974609375
2020-06-02,345.2480773925781
2020-06-03,347.64154052734375
2020-06-04,343.0541687011719
2020-06-05,347.4420471191406
2020-06-08,347.8409423828125
2020-06-09,337.0706787109375
2020-06-10,345.2480773925781
2020-06-11,323.70751953125
2020-06-12,317.72406005859375
2020-06-15,315.9289245605469
2020-06-16,319.1201477050781
2020-06-17,325.9014587402344
2020-06-18,329.8905029296875
2020-06-19,334.0788879394531
2020-06-22,338.26739501953125
2020-06-23,330.6882629394531
2020-06-24,321.1146240234375
2020-06-25,323.5080871582031
2020-06-26,324.5053405761719
2020-06-29,324.3058776855469
2020-06-30,322.7102966308594
2020-07-01,324.1064147949219
2020-07-02,327.49700927734375
2020-07-03,326.1009216308594
2020-07-06,324.3058776855469
2020-07-07,314.5328063964844
2020-07-08,310.7431945800781
2020-07-09,298.9756774902344
2020-07-10,299.1751708984375
2020-07-13,298.9756774902344
2020-07-14,290.5987854003906
2020-07-15,294.1889343261719
2020-07-16,284.4158935546875
2020-07-17,285.8119812011719
2020-07-20,286.6097717285156
2020-07-21,291.3966064453125
2020-07-22,297.9783630371094
2020-07-23,302.1668701171875
2020-07-24,298.17791748046875
2020-07-27,302.9646911621094
2020-07-28,306.7543029785156
2020-07-29,291.5960388183594
2020-07-30,292.9921875
2020-07-31,293.1916809082031
2020-08-03,300.1723937988281
2020-08-04,300.1723937988281
2020-08-05,308.1503601074219
2020-08-06,303.992431640625
2020-08-07,307.3834533691406
2020-08-10,303.7929992675781
2020-08-11,307.1839599609375
2020-08-12,306.7850646972656
2020-08-13,302.9950866699219
2020-08-14,303.39404296875
2020-08-17,301.5987854003906
2020-08-18,296.8115234375
2020-08-19,294.0189514160156
2020-08-20,296.2131042480469
2020-08-21,297.808837890625
2020-08-24,302.7956848144531
2020-08-25,300.40203857421875
2020-08-26,305.9871520996094
2020-08-27,302.1971740722656
2020-08-28,303.7929992675781
2020-09-01,307.9818420410156
2020-09-02,307.9818420410156
2020-09-03,302.9950866699219
2020-09-04,296.6120300292969
2020-09-07,306.3861083984375
2020-09-08,298.20782470703125
2020-09-09,292.4232177734375
2020-09-10,297.21044921875
2020-09-11,294.6173400878906
2020-09-14,295.8141784667969
2020-09-15,299.4046630859375
2020-09-16,283.2475891113281
2020-09-17,279.2581481933594
2020-09-18,274.27142333984375
2020-09-21,267.28997802734375
2020-09-22,257.9148254394531
2020-09-23,267.0904541015625
2020-09-24,258.3138122558594
2020-09-25,258.9122009277344
2020-09-28,267.28997802734375
2020-09-29,265.2951965332031
2020-09-30,266.49212646484375
2020-10-01,267.68890380859375
2020-10-02,265.8936462402344
2020-10-05,269.0851745605469
2020-10-06,268.88568115234375
2020-10-07,268.88568115234375
2020-10-08,267.68890380859375
2020-10-09,270.48150634765625
2020-10-12,273.8724060058594
2020-10-13,269.0851745605469
2020-10-14,263.699462890625
2020-10-15,262.502685546875
2020-10-16,267.0904541015625
2020-10-19,265.8936462402344
2020-10-20,270.2820129394531
2020-10-21,266.2926025390625
2020-10-22,239.9625244140625
2020-10-23,253.5264892578125
2020-10-26,250.93341064453125
2020-10-27,242.35618591308594
2020-10-28,241.35885620117188
2020-10-29,236.57154846191406
2020-10-30,242.55567932128906
2020-11-02,243.552978515625
2020-11-03,244.35089111328125
2020-11-04,248.34027099609375
2020-11-05,246.14610290527344
2020-11-06,246.34559631347656
2020-11-09,259.3111572265625
2020-11-10,264.0984191894531
2020-11-11,264.0984191894531
2020-11-12,266.8910217285156
2020-11-13,259.3111572265625
2020-11-16,267.28997802734375
2020-11-17,266.0930480957031
2020-11-18,266.2926025390625
2020-11-19,263.8989562988281
2020-11-20,258.9122009277344
2020-11-23,259.3111572265625
2020-11-24,256.5185852050781
2020-11-25,256.718017578125
2020-11-26,249.73658752441406
2020-11-27,247.7418975830078
2020-11-30,244.15138244628906
2020-12-01,253.5264892578125
2020-12-02,250.93341064453125
2020-12-03,248.73922729492188
2020-12-04,247.14344787597656
2020-12-07,243.353515625
2020-12-08,246.34559631347656
2020-12-09,247.5424041748047
2020-12-10,247.5424041748047
2020-12-11,247.3429412841797
2020-12-14,254.9227752685547
2020-12-15,254.9227752685547
2020-12-16,258.71270751953125
2020-12-17,257.1169738769531
2020-12-18,249.73658752441406
2020-12-21,250.33499145507812
2020-12-22,255.1222686767578
2020-12-23,253.92547607421875
2020-12-24,251.7312469482422
2020-12-29,267.28997802734375
2020-12-30,262.30322265625
2020-12-31,259.90960693359375
2021-01-04,269.28466796875
2021-01-05,270.2820129394531
2021-01-06,271.6782531738281
2021-01-07,271.47882080078125
2021-01-08,272.8750915527344
2021-01-11,268.88568115234375
2021-01-12,268.0877990722656
2021-01-13,262.7021179199219
2021-01-14,260.7074279785156
2021-01-15,257.9148254394531
2021-01-18,258.9122009277344
2021-01-19,259.7100830078125
2021-01-20,267.68890380859375
2021-01-21,267.68890380859375
2021-01-22,270.2820129394531
2021-01-25,270.6809387207031
2021-01-26,272.8750915527344
2021-01-27,269.28466796875
2021-01-28,267.0904541015625
2021-01-29,267.28997802734375
2021-02-01,264.0984191894531
2021-02-02,262.30322265625
2021-02-03,262.502685546875
2021-02-04,259.7100830078125
2021-02-05,261.9042663574219
2021-02-08,261.9042663574219
2021-02-09,261.9042663574219
2021-02-10,259.7100830078125
2021-02-11,263.699462890625
2021-02-12,266.2926025390625
2021-02-15,264.2978820800781
2021-02-16,268.48681640625
2021-02-17,267.28997802734375
2021-02-18,286.2396545410156
2021-02-19,284.8432922363281
2021-02-22,287.4364318847656
2021-02-23,286.2396545410156
2021-02-24,289.0321960449219
2021-02-25,293.2210998535156
2021-02-26,289.2316589355469
2021-03-01,294.21844482421875
2021-03-02,289.8301086425781
2021-03-03,295.6146545410156
2021-03-04,304.5907897949219
2021-03-05,302.7956848144531
2021-03-08,296.6120300292969
2021-03-09,292.02423095703125
2021-03-10,284.6438293457031
2021-03-11,277.4629211425781
2021-03-12,279.6570739746094
2021-03-15,278.85919189453125
2021-03-16,279.4576416015625
2021-03-17,278.6597595214844
2021-03-18,277.6624450683594
2021-03-19,275.268798828125
2021-03-22,276.2661437988281
2021-03-23,270.2820129394531
2021-03-24,266.69158935546875
2021-03-25,266.2926025390625
2021-03-26,267.48944091796875
2021-03-29,262.901611328125
2021-03-30,263.8989562988281
2021-03-31,265.8936462402344
2021-04-01,266.2926025390625
2021-04-06,271.6782531738281
2021-04-07,279.2581481933594
2021-04-08,271.1632385253906
2021-04-09,268.3697814941406
2021-04-12,267.5717468261719
2021-04-13,270.3651428222656
2021-04-14,273.9566650390625
2021-04-15,271.9613952636719
2021-04-16,270.3651428222656
2021-04-19,269.9660949707031
2021-04-20,260.58807373046875
2021-04-21,258.59283447265625
2021-04-22,260.18896484375
2021-04-23,258.3932800292969
2021-04-26,264.5787353515625
2021-04-27,263.9801330566406
2021-04-28,265.576416015625
2021-04-29,269.16790771484375
2021-04-30,272.55999755859375
2021-05-04,270.564697265625
2021-05-05,271.9613952636719
2021-05-06,271.1632385253906
2021-05-07,272.3604736328125
2021-05-10,274.75482177734375
2021-05-11,270.3651428222656
2021-05-12,270.3651428222656
2021-05-13,267.97076416015625
2021-05-14,270.16558837890625
2021-05-17,267.37213134765625
2021-05-18,264.5787353515625
2021-05-19,261.1866455078125
2021-05-20,270.564697265625
2021-05-21,271.3628234863281
2021-05-24,270.16558837890625
2021-05-25,261.58575439453125
2021-05-26,268.9683837890625
2021-05-27,267.37213134765625
2021-05-28,269.5670166015625
2021-06-01,276.1515197753906
2021-06-02,269.5670166015625
2021-06-03,269.16790771484375
2021-06-04,269.9660949707031
2021-06-07,269.3674621582031
2021-06-08,270.7641906738281
2021-06-09,268.9683837890625
2021-06-10,269.9660949707031
2021-06-11,268.5693664550781
2021-06-14,265.17730712890625
2021-06-15,263.9801330566406
2021-06-16,264.1796569824219
2021-06-17,266.1748962402344
2021-06-18,265.3768310546875
2021-06-21,264.1796569824219
2021-06-22,261.3861999511719
2021-06-23,262.58343505859375
2021-06-24,258.9918518066406
2021-06-25,260.9871826171875
2021-06-28,262.7829284667969
2021-06-29,260.38848876953125
2021-06-30,255.99888610839844
2021-07-01,259.5904541015625
2021-07-02,258.7923278808594
2021-07-05,261.1866455078125
2021-07-06,263.38153076171875
2021-07-07,262.9825134277344
2021-07-08,261.3861999511719
2021-07-09,264.1796569824219
2021-07-12,266.7735900878906
2021-07-13,269.9660949707031
2021-07-14,264.5787353515625
2021-07-15,257.9941711425781
2021-07-16,258.59283447265625
2021-07-19,256.7969970703125
2021-07-20,257.7946472167969
2021-07-21,254.00355529785156
2021-07-22,260.7876281738281
2021-07-23,264.97784423828125
2021-07-26,261.3861999511719
2021-07-27,253.40496826171875
2021-07-28,252.40731811523438
2021-07-29,248.84622192382812
2021-07-30,253.43601989746094
2021-08-02,257.2275695800781
2021-08-03,256.4293518066406
2021-08-04,255.03244018554688
2021-08-05,256.2297668457031
2021-08-06,257.4271545410156
2021-08-09,256.2297668457031
2021-08-10,256.8284912109375
2021-08-11,255.43157958984375
2021-08-12,252.83734130859375
2021-08-13,253.0369415283203
2021-08-16,256.4293518066406
2021-08-17,255.23202514648438
2021-08-18,256.0302429199219
2021-08-19,254.8328857421875
2021-08-20,251.83953857421875
2021-08-23,254.63336181640625
2021-08-24,253.2364501953125
2021-08-25,253.0369415283203
2021-08-26,253.63555908203125
2021-08-27,251.04136657714844
2021-08-31,253.2364501953125
2021-09-01,254.8328857421875
2021-09-02,253.2364501953125
2021-09-03,251.4404296875
2021-09-06,255.43157958984375
2021-09-07,252.83734130859375
2021-09-08,249.24534606933594
2021-09-09,243.05911254882812
2021-09-10,244.45602416992188
2021-09-13,244.71640014648438
2021-09-14,246.2519989013672
2021-09-15,244.85511779785156
2021-09-16,243.6577606201172
2021-09-17,240.06576538085938
2021-09-20,218.31417846679688
2021-09-21,219.3119354248047
2021-09-22,220.11016845703125
2021-09-23,214.1234893798828
2021-09-24,210.93057250976562
2021-09-27,216.318603515625
2021-09-28,210.7310333251953
2021-09-29,213.125732421875
2021-09-30,212.52703857421875
2021-10-01,210.531494140625
2021-10-04,206.14126586914062
2021-10-05,205.34304809570312
2021-10-06,204.54481506347656
2021-10-07,205.54258728027344
2021-10-08,204.74436950683594
2021-10-11,203.94613647460938
2021-10-12,201.75103759765625
2021-10-13,201.15234375
2021-10-14,198.55816650390625
2021-10-15,206.3408203125
2021-10-18,202.5492706298828
2021-10-19,220.50926208496094
2021-10-20,220.11016845703125
2021-10-21,225.09910583496094
2021-10-22,220.90841674804688
2021-10-25,217.91506958007812
2021-10-26,224.5004119873047
2021-10-27,217.51596069335938
2021-10-28,214.52261352539062
2021-10-29,211.52926635742188
2021-11-01,214.92172241210938
2021-11-02,209.93283081054688
2021-11-03,211.52926635742188
2021-11-04,212.52703857421875
2021-11-05,214.72216796875
2021-11-08,212.52703857421875
2021-11-09,210.531494140625
2021-11-10,213.52484130859375
2021-11-11,216.51817321777344
2021-11-12,210.93057250976562
2021-11-15,209.1345977783203
2021-11-16,204.14572143554688
2021-11-17,202.9483642578125
2021-11-18,206.3408203125
2021-11-19,207.53814697265625
2021-11-22,205.1434783935547
2021-11-23,207.13905334472656
2021-11-24,206.93948364257812
2021-11-25,208.73548889160156
2021-11-26,202.74880981445312
2021-11-29,203.54705810546875
2021-11-30,200.7532501220703
2021-12-01,203.14793395996094
2021-12-02,202.34970092773438
2021-12-03,203.3474884033203
2021-12-06,204.74436950683594
2021-12-07,205.74215698242188
2021-12-08,204.54481506347656
2021-12-09,205.94171142578125
2021-12-10,203.54705810546875
2021-12-13,202.9483642578125
2021-12-14,204.74436950683594
2021-12-15,197.26101684570312
2021-12-16,199.1568145751953
2021-12-17,203.54705810546875
2021-12-20,212.3275146484375
2021-12-21,215.9194793701172
2021-12-22,220.70883178710938
2021-12-23,220.90841674804688
2021-12-24,220.3097381591797
2021-12-29,219.91062927246094
2021-12-30,214.3230743408203
2021-12-31,215.5203857421875
2022-01-04,224.10130310058594
2022-01-05,219.51150512695312
2022-01-06,217.71551513671875
2022-01-07,213.72438049316406
2022-01-10,211.92835998535156
2022-01-11,215.3208465576172
2022-01-12,212.9261474609375
2022-01-13,209.3341827392578
2022-01-14,205.34304809570312
2022-01-17,207.93727111816406
2022-01-18,206.14126586914062
2022-01-19,205.34304809570312
2022-01-20,203.54705810546875
2022-01-21,200.55369567871094
2022-01-24,195.06593322753906
2022-01-25,192.17236328125
2022-01-26,192.5714569091797
2022-01-27,191.3740997314453
2022-01-28,187.18344116210938
2022-01-31,188.68016052246094
2022-02-01,196.86192321777344
2022-02-02,201.15234375
2022-02-03,200.9528045654297
2022-02-04,201.3519287109375
2022-02-07,198.45838928222656
2022-02-08,196.7621307373047
2022-02-09,197.5603790283203
2022-02-10,196.66238403320312
2022-02-11,191.77325439453125
2022-02-14,187.5825653076172
2022-02-15,188.08145141601562
2022-02-16,186.5847930908203
2022-02-17,191.87301635742188
2022-02-18,193.56924438476562
2022-02-21,200.55369567871094
2022-02-22,206.54037475585938
2022-02-23,207.53814697265625
2022-02-24,204.54481506347656
2022-02-25,207.33860778808594
2022-02-28,208.53590393066406
2022-03-01,208.53590393066406
2022-03-02,210.93057250976562
2022-03-03,200.1545867919922
2022-03-04,191.47390747070312
2022-03-07,190.57589721679688
2022-03-08,187.4827880859375
2022-03-09,192.37188720703125
2022-03-10,192.47166442871094
2022-03-11,198.55816650390625
2022-03-14,197.75991821289062
2022-03-15,193.17013549804688
2022-03-16,201.3519287109375
2022-03-17,201.55149841308594
2022-03-18,204.34524536132812
2022-03-21,202.9483642578125
2022-03-22,200.9528045654297
2022-03-23,198.85745239257812
2022-03-24,198.95726013183594
2022-03-25,196.66238403320312
2022-03-28,196.56256103515625
2022-03-29,200.7532501220703
2022-03-30,198.85745239257812
2022-03-31,189.66006469726562
2022-04-01,186.56561279296875
2022-04-04,188.76170349121094
2022-04-05,178.97923278808594
2022-04-06,175.9845733642578
2022-04-07,176.18421936035156
2022-04-08,173.28939819335938
2022-04-11,172.6904754638672
2022-04-12,180.7759552001953
2022-04-13,182.3731231689453
2022-04-14,180.6761474609375
2022-04-19,175.4854736328125
2022-04-20,172.89010620117188
2022-04-21,175.38565063476562
2022-04-22,174.68692016601562
2022-04-25,171.0933380126953
2022-04-26,169.19671630859375
2022-04-27,167.59959411621094
2022-04-28,171.99172973632812
2022-04-29,174.68692016601562
2022-05-03,173.88832092285156
2022-05-04,171.8918914794922
2022-05-05,170.3946075439453
2022-05-06,168.79747009277344
2022-05-09,170.29478454589844
2022-05-10,169.49620056152344
2022-05-11,167.6994171142578
2022-05-12,166.7012176513672
2022-05-13,169.89547729492188
2022-05-16,168.29837036132812
2022-05-17,172.19137573242188
2022-05-18,171.8918914794922
2022-05-19,171.39279174804688
2022-05-20,172.4908447265625
2022-05-23,176.7831573486328
2022-05-24,172.790283203125
2022-05-25,172.19137573242188
2022-05-26,179.67794799804688
2022-05-27,180.47653198242188
2022-05-30,184.36953735351562
2022-05-31,185.7670440673828
2022-06-01,184.56918334960938
2022-06-06,184.66900634765625
2022-06-07,182.87222290039062
2022-06-08,181.67434692382812
2022-06-09,179.77777099609375
2022-06-10,177.58169555664062
2022-06-13,173.88832092285156
2022-06-14,171.79209899902344
2022-06-15,173.88832092285156
2022-06-16,171.29298400878906
2022-06-17,174.1877899169922
2022-06-20,175.88475036621094
2022-06-21,170.29478454589844
2022-06-22,170.49441528320312
2022-06-23,168.59780883789062
2022-06-24,173.28939819335938
2022-06-27,175.18600463867188
2022-06-28,175.6851043701172
2022-06-29,174.0879669189453
2022-06-30,173.78851318359375
2022-07-01,174.28761291503906
2022-07-04,175.4854736328125
2022-07-05,180.47653198242188
2022-07-06,183.97024536132812
2022-07-07,182.7724151611328
2022-07-08,183.5709686279297
2022-07-11,185.06826782226562
2022-07-12,182.4729461669922
2022-07-13,181.27508544921875
2022-07-14,179.67794799804688
2022-07-15,181.07545471191406
2022-07-18,184.86863708496094
2022-07-19,188.4622039794922
2022-07-20,191.75631713867188
2022-07-21,216.41209411621094
2022-07-22,220.00567626953125
2022-07-25,225.19639587402344
2022-07-26,214.61532592773438
2022-07-27,207.8274688720703
2022-07-28,209.0564727783203
2022-07-29,203.2659912109375
2022-08-01,205.86172485351562
2022-08-02,204.06468200683594
2022-08-03,213.44924926757812
2022-08-04,215.24630737304688
2022-08-05,217.44268798828125
2022-08-08,216.44432067871094
2022-08-09,214.04827880859375
2022-08-10,217.64236450195312
2022-08-11,216.8436737060547
2022-08-12,215.64564514160156
2022-08-15,216.6439971923828
2022-08-16,213.2495880126953
2022-08-17,211.65220642089844
2022-08-18,211.45252990722656
2022-08-19,211.0531768798828
2022-08-22,208.65711975097656
2022-08-23,205.46238708496094
2022-08-24,202.66697692871094
2022-08-25,200.67025756835938
2022-08-26,192.98289489746094
2022-08-30,193.7815704345703
2022-08-31,196.97633361816406
2022-09-01,189.68829345703125
2022-09-02,191.38552856445312
2022-09-05,192.78321838378906
2022-09-06,194.48043823242188
2022-09-07,192.78321838378906
2022-09-08,187.49192810058594
2022-09-09,191.48533630371094
2022-09-12,194.97959899902344
2022-09-13,190.08763122558594
2022-09-14,187.8912811279297
2022-09-15,185.994384765625
2022-09-16,185.1956787109375
2022-09-20,185.89454650878906
2022-09-21,192.0843505859375
2022-09-22,189.78814697265625
2022-09-23,186.09420776367188
2022-09-26,184.49684143066406
2022-09-27,181.2022247314453
2022-09-28,187.19239807128906
2022-09-29,177.30865478515625
2022-09-30,185.49517822265625
2022-10-03,187.8912811279297
2022-10-04,191.48533630371094
2022-10-05,181.4019317626953
2022-10-06,181.701416015625
2022-10-07,180.30372619628906
2022-10-10,193.7815704345703
2022-10-11,183.3986358642578
2022-10-12,181.701416015625
2022-10-13,189.0892791748047
2022-10-14,190.68666076660156
2022-10-17,198.27420043945312
2022-10-18,208.8568115234375
2022-10-19,176.7096405029297
2022-10-20,177.40847778320312
2022-10-21,173.01571655273438
2022-10-24,172.11717224121094
2022-10-25,177.30865478515625
2022-10-26,185.39535522460938
2022-10-27,181.2022247314453
2022-10-28,180.80288696289062
2022-10-31,183.09913635253906
2022-11-01,182.59994506835938
2022-11-02,177.7080078125
2022-11-03,180.1040496826172
2022-11-04,183.09913635253906
2022-11-07,178.40684509277344
2022-11-08,182.1007537841797
2022-11-09,186.09420776367188
2022-11-10,194.97959899902344
2022-11-11,193.5819091796875
2022-11-14,193.68173217773438
2022-11-15,196.57699584960938
2022-11-16,192.48370361328125
2022-11-17,196.6768035888672
2022-11-18,200.67025756835938
2022-11-21,199.67190551757812
2022-11-22,199.37237548828125
2022-11-23,199.67190551757812
2022-11-24,200.27090454101562
2022-11-25,198.97303771972656
2022-11-28,195.77830505371094
2022-11-29,189.5884552001953
2022-11-30,189.48863220214844
2022-12-01,196.37730407714844
2022-12-02,194.87977600097656
2022-12-05,194.6800994873047
2022-12-06,190.68666076660156
2022-12-07,190.08763122558594
2022-12-08,189.18911743164062
2022-12-09,190.3871612548828
2022-12-12,188.68992614746094
2022-12-13,190.28732299804688
2022-12-14,193.18258666992188
2022-12-15,190.88633728027344
2022-12-16,185.994384765625
2022-12-19,185.1956787109375
2022-12-20,185.6948699951172
2022-12-21,189.48863220214844
2022-12-22,190.28732299804688
2022-12-23,188.789794921875
2022-12-28,191.18585205078125
2022-12-29,192.6833953857422
2022-12-30,192.0843505859375
2023-01-03,194.97959899902344
2023-01-04,197.4755096435547
2023-01-05,200.67025756835938
2023-01-06,199.5720672607422
2023-01-09,198.37400817871094
2023-01-10,196.97633361816406
2023-01-11,198.27420043945312
2023-01-12,205.26271057128906
2023-01-13,213.44924926757812
2023-01-16,211.65220642089844
2023-01-17,212.25123596191406
2023-01-18,214.4476318359375
2023-01-19,214.04827880859375
2023-01-20,212.85025024414062
2023-01-23,210.6538543701172
2023-01-24,214.04827880859375
2023-01-25,216.6439971923828
2023-01-26,224.23155212402344
