Date,EG
2019-04-23,201.74342346191406
2019-04-24,203.06924438476562
2019-04-25,200.6283721923828
2019-04-26,202.5688018798828
2019-04-29,203.09559631347656
2019-04-30,206.77455139160156
2019-05-01,207.61740112304688
2019-05-02,207.90716552734375
2019-05-03,209.549072265625
2019-05-06,208.78517150878906
2019-05-07,216.7751922607422
2019-05-08,212.3850555419922
2019-05-09,215.6952362060547
2019-05-10,218.39955139160156
2019-05-13,216.4854278564453
2019-05-14,218.14488220214844
2019-05-15,217.97808837890625
2019-05-16,218.99658203125
2019-05-17,217.97808837890625
2019-05-20,219.0756072998047
2019-05-21,218.9175567626953
2019-05-22,219.79559326171875
2019-05-23,220.91065979003906
2019-05-24,219.42681884765625
2019-05-28,214.29037475585938
2019-05-29,214.7908477783203
2019-05-30,215.48448181152344
2019-05-31,217.4512481689453
2019-06-03,221.20042419433594
2019-06-04,217.9868621826172
2019-06-05,222.41209411621094
2019-06-06,222.0608673095703
2019-06-07,221.83253479003906
2019-06-10,221.4111328125
2019-06-11,218.67172241210938
2019-06-12,219.75167846679688
2019-06-13,219.6024627685547
2019-06-14,220.42776489257812
2019-06-17,219.6463165283203
2019-06-18,219.6287384033203
2019-06-19,221.2267608642578
2019-06-20,221.7535858154297
2019-06-21,219.63754272460938
2019-06-24,220.83163452148438
2019-06-25,220.656005859375
2019-06-26,213.29820251464844
2019-06-27,214.55380249023438
2019-06-28,217.02981567382812
2019-07-01,219.9272918701172
2019-07-02,220.5067901611328
2019-07-03,223.8608856201172
2019-07-05,223.46572875976562
2019-07-08,223.46572875976562
2019-07-09,225.9944305419922
2019-07-10,226.76710510253906
2019-07-11,225.54661560058594
2019-07-12,226.28419494628906
2019-07-15,226.79339599609375
2019-07-16,224.13299560546875
2019-07-17,220.56825256347656
2019-07-18,221.31455993652344
2019-07-19,221.27064514160156
2019-07-22,222.49990844726562
2019-07-23,222.3242950439453
2019-07-24,223.89596557617188
2019-07-25,224.35252380371094
2019-07-26,227.86460876464844
2019-07-29,225.47637939453125
2019-07-30,220.9897003173828
2019-07-31,216.5556640625
2019-08-01,214.5274658203125
2019-08-02,213.4650421142578
2019-08-05,209.97927856445312
2019-08-06,214.98402404785156
2019-08-07,217.92539978027344
2019-08-08,220.91065979003906
2019-08-09,221.1214141845703
2019-08-12,219.5497283935547
2019-08-13,221.8238067626953
2019-08-14,216.4854278564453
2019-08-15,216.65225219726562
2019-08-16,218.8824462890625
2019-08-19,219.4356231689453
2019-08-20,216.68736267089844
2019-08-21,217.6181182861328
2019-08-22,218.4961395263672
2019-08-23,215.01036071777344
2019-08-26,217.0210418701172
2019-08-27,215.5985870361328
2019-08-28,210.29541015625
2019-08-29,210.6290283203125
2019-08-30,207.10812377929688
2019-09-03,213.45883178710938
2019-09-04,217.60130310058594
2019-09-05,219.70352172851562
2019-09-06,219.93313598632812
2019-09-09,222.37985229492188
2019-09-10,221.71739196777344
2019-09-11,225.07379150390625
2019-09-12,222.31797790527344
2019-09-13,226.46051025390625
2019-09-16,225.18856811523438
2019-09-17,230.03773498535156
2019-09-18,231.19482421875
2019-09-19,231.67176818847656
2019-09-20,233.62379455566406
2019-09-23,234.0653839111328
2019-09-24,235.6199951171875
2019-09-25,232.35183715820312
2019-09-26,235.2666778564453
2019-09-27,234.9309844970703
2019-09-30,235.0281982421875
2019-10-01,233.04971313476562
2019-10-02,228.94247436523438
2019-10-03,227.53807067871094
2019-10-04,229.3841552734375
2019-10-07,224.93246459960938
2019-10-08,221.21389770507812
2019-10-09,221.24038696289062
2019-10-10,220.37477111816406
2019-10-11,221.25808715820312
2019-10-14,221.355224609375
2019-10-15,222.17666625976562
2019-10-16,223.21888732910156
2019-10-17,220.33953857421875
2019-10-18,221.77037048339844
2019-10-21,223.48388671875
2019-10-22,219.50035095214844
2019-10-23,220.19813537597656
2019-10-24,220.5249786376953
2019-10-25,219.5709991455078
2019-10-28,218.18431091308594
2019-10-29,226.32803344726562
2019-10-30,224.83531188964844
2019-10-31,227.07879638671875
2019-11-01,229.07498168945312
2019-11-04,228.26234436035156
2019-11-05,228.92483520507812
2019-11-06,231.1329803466797
2019-11-07,232.82000732421875
2019-11-08,234.37451171875
2019-11-11,235.53164672851562
2019-11-12,238.26095581054688
2019-11-13,235.75245666503906
2019-11-14,237.15684509277344
2019-11-15,235.98214721679688
2019-11-18,236.2205810546875
2019-11-19,235.84959411621094
2019-11-20,236.45904541015625
2019-11-21,235.9202880859375
2019-11-22,236.03515625
2019-11-25,238.3227996826172
2019-11-26,240.5751190185547
2019-11-27,240.91957092285156
2019-11-29,239.5946807861328
2019-12-02,237.43067932128906
2019-12-03,236.15138244628906
2019-12-04,237.64389038085938
2019-12-05,238.44338989257812
2019-12-06,238.93203735351562
2019-12-09,241.25074768066406
2019-12-10,240.13131713867188
2019-12-11,240.7621307373047
2019-12-12,244.36007690429688
2019-12-13,244.0136260986328
2019-12-16,245.52389526367188
2019-12-17,247.8692169189453
2019-12-18,245.3017578125
2019-12-19,244.79537963867188
2019-12-20,246.33229064941406
2019-12-23,242.9741973876953
2019-12-24,243.86257934570312
2019-12-26,243.9247589111328
2019-12-27,245.20404052734375
2019-12-30,246.4833984375
2019-12-31,245.94139099121094
2020-01-02,247.10525512695312
2020-01-03,246.29678344726562
2020-01-06,245.71934509277344
2020-01-07,243.5693359375
2020-01-08,242.83203125
2020-01-09,245.40838623046875
2020-01-10,244.15574645996094
2020-01-13,245.15966796875
2020-01-14,243.99586486816406
2020-01-15,244.78651428222656
2020-01-16,246.46556091308594
2020-01-17,248.72210693359375
2020-01-21,248.7487335205078
2020-01-22,249.63711547851562
2020-01-23,249.5660858154297
2020-01-24,246.3944549560547
2020-01-27,242.24574279785156
2020-01-28,244.4311981201172
2020-01-29,243.96922302246094
2020-01-30,245.97691345214844
2020-01-31,245.70159912109375
2020-02-03,248.3844451904297
2020-02-04,246.60768127441406
2020-02-05,251.68031311035156
2020-02-06,249.14854431152344
2020-02-07,251.040771484375
2020-02-10,253.97242736816406
2020-02-11,259.089599609375
2020-02-12,255.5715789794922
2020-02-13,259.2139587402344
2020-02-14,258.8497314453125
2020-02-18,257.446044921875
2020-02-19,258.1478271484375
2020-02-20,255.79364013671875
2020-02-21,257.4993591308594
2020-02-24,251.44935607910156
2020-02-25,247.46051025390625
2020-02-26,242.7343292236328
2020-02-27,232.5889434814453
2020-02-28,220.2136993408203
2020-03-02,229.3463134765625
2020-03-03,225.15313720703125
2020-03-04,239.3229522705078
2020-03-05,228.47569274902344
2020-03-06,225.21530151367188
2020-03-09,208.56690979003906
2020-03-10,215.03265380859375
2020-03-11,203.85398864746094
2020-03-12,179.5918731689453
2020-03-13,190.56478881835938
2020-03-16,163.30677795410156
2020-03-17,177.09677124023438
2020-03-18,168.76197814941406
2020-03-19,167.44735717773438
2020-03-20,174.07406616210938
2020-03-23,153.78257751464844
2020-03-24,165.96282958984375
2020-03-25,156.34921264648438
2020-03-26,174.6821746826172
2020-03-27,169.28067016601562
2020-03-30,177.50816345214844
2020-03-31,172.07974243164062
2020-04-01,162.0815887451172
2020-04-02,167.83189392089844
2020-04-03,159.2019500732422
2020-04-06,169.85296630859375
2020-04-07,171.0334930419922
2020-04-08,176.89109802246094
2020-04-09,189.8583221435547
2020-04-13,180.77232360839844
2020-04-14,181.64871215820312
2020-04-15,170.83673095703125
2020-04-16,167.3668670654297
2020-04-17,175.59437561035156
2020-04-20,170.3806610107422
2020-04-21,160.6149444580078
2020-04-22,160.41822814941406
2020-04-23,158.3702850341797
2020-04-24,152.7541046142578
2020-04-27,157.14508056640625
2020-04-28,160.65966796875
2020-04-29,164.9522247314453
2020-04-30,154.8289031982422
2020-05-01,147.56724548339844
2020-05-04,145.6087646484375
2020-05-05,149.9818115234375
2020-05-06,147.08432006835938
2020-05-07,155.45489501953125
2020-05-08,158.11097717285156
2020-05-11,160.0694122314453
2020-05-12,153.82723999023438
2020-05-13,146.8607635498047
2020-05-14,144.62501525878906
2020-05-15,151.081787109375
2020-05-18,161.29461669921875
2020-05-19,166.66038513183594
2020-05-20,178.16993713378906
2020-05-21,184.23321533203125
2020-05-22,183.93807983398438
2020-05-26,183.20823669433594
2020-05-27,182.97393798828125
2020-05-28,184.280517578125
2020-05-29,178.783935546875
2020-06-01,174.60289001464844
2020-06-02,185.66815185546875
2020-06-03,192.16500854492188
2020-06-04,195.65220642089844
2020-06-05,203.7799072265625
2020-06-08,208.21328735351562
2020-06-09,204.96035766601562
2020-06-10,199.7611541748047
2020-06-11,190.12857055664062
2020-06-12,193.68783569335938
2020-06-15,195.42694091796875
2020-06-16,198.76095581054688
2020-06-17,194.56190490722656
2020-06-18,194.18341064453125
2020-06-19,194.390625
2020-06-22,192.26412963867188
2020-06-23,191.93968200683594
2020-06-24,185.6231231689453
2020-06-25,186.76748657226562
2020-06-26,181.00054931640625
2020-06-29,182.49639892578125
2020-06-30,185.8033447265625
2020-07-01,183.72181701660156
2020-07-02,181.07264709472656
2020-07-06,185.61412048339844
2020-07-07,183.56866455078125
2020-07-08,184.19041442871094
2020-07-09,178.46849060058594
2020-07-10,186.33497619628906
2020-07-13,187.13693237304688
2020-07-14,190.52503967285156
2020-07-15,196.69744873046875
2020-07-16,201.0316925048828
2020-07-17,200.59912109375
2020-07-20,198.10311889648438
2020-07-21,198.76095581054688
2020-07-22,201.6714324951172
2020-07-23,200.99562072753906
2020-07-24,201.8516387939453
2020-07-27,198.9591522216797
2020-07-28,194.92234802246094
2020-07-29,198.1842803955078
2020-07-30,194.71507263183594
2020-07-31,197.1479949951172
2020-08-03,199.1033172607422
2020-08-04,195.67921447753906
2020-08-05,197.44532775878906
2020-08-06,201.5362548828125
2020-08-07,209.2224578857422
2020-08-10,208.94317626953125
2020-08-11,205.69024658203125
2020-08-12,205.19467163085938
2020-08-13,202.97799682617188
2020-08-14,202.99600219726562
2020-08-17,199.97738647460938
2020-08-18,198.88705444335938
2020-08-19,195.81439208984375
2020-08-20,194.95835876464844
2020-08-21,192.6605987548828
2020-08-24,197.0038299560547
2020-08-25,197.1930389404297
2020-08-26,195.50799560546875
2020-08-27,199.9323272705078
2020-08-28,199.7430877685547
2020-08-31,198.3103790283203
2020-09-01,197.71148681640625
2020-09-02,197.7477569580078
2020-09-03,196.01446533203125
2020-09-04,195.6061248779297
2020-09-08,191.97622680664062
2020-09-09,193.82745361328125
2020-09-10,188.38259887695312
2020-09-11,187.24827575683594
2020-09-14,190.29737854003906
2020-09-15,187.04861450195312
2020-09-16,187.19384765625
2020-09-17,185.9959716796875
2020-09-18,182.71995544433594
2020-09-21,183.59115600585938
2020-09-22,181.59471130371094
2020-09-23,178.8632049560547
2020-09-24,181.1954345703125
2020-09-25,180.26072692871094
2020-09-28,182.94686889648438
2020-09-29,181.29522705078125
2020-09-30,179.2624969482422
2020-10-01,178.7089385986328
2020-10-02,180.27886962890625
2020-10-05,185.1066436767578
2020-10-06,181.33154296875
2020-10-07,179.97940063476562
2020-10-08,185.20645141601562
2020-10-09,185.977783203125
2020-10-12,186.6674346923828
2020-10-13,183.77264404296875
2020-10-14,183.63650512695312
2020-10-15,183.1283416748047
2020-10-16,182.2208251953125
2020-10-19,179.0355987548828
2020-10-20,181.34967041015625
2020-10-21,186.45880126953125
2020-10-22,187.88351440429688
2020-10-23,194.21768188476562
2020-10-26,189.76197814941406
2020-10-27,183.40060424804688
2020-10-28,178.04647827148438
2020-10-29,183.40966796875
2020-10-30,178.84507751464844
2020-11-02,187.8472137451172
2020-11-03,195.68777465820312
2020-11-04,192.0579071044922
2020-11-05,192.23031616210938
2020-11-06,191.1867218017578
2020-11-09,210.2527618408203
2020-11-10,217.9753875732422
2020-11-11,213.28372192382812
2020-11-12,208.99134826660156
2020-11-13,210.81539916992188
2020-11-16,216.7048797607422
2020-11-17,216.33282470703125
2020-11-18,213.37448120117188
2020-11-19,212.19473266601562
2020-11-20,209.7173614501953
2020-11-23,212.10397338867188
2020-11-24,219.19134521484375
2020-11-25,215.51611328125
2020-11-27,211.84986877441406
2020-11-30,206.296142578125
2020-12-01,210.8007354736328
2020-12-02,212.33572387695312
2020-12-03,212.50021362304688
2020-12-04,214.39154052734375
2020-12-07,210.4443817138672
2020-12-08,214.4829559326172
2020-12-09,215.63421630859375
2020-12-10,215.46974182128906
2020-12-11,211.63217163085938
2020-12-14,209.8778839111328
2020-12-15,213.13980102539062
2020-12-16,213.23118591308594
2020-12-17,214.86672973632812
2020-12-18,212.46368408203125
2020-12-21,209.3662109375
2020-12-22,208.4525146484375
2020-12-23,209.74082946777344
2020-12-24,209.40274047851562
2020-12-28,210.8647003173828
2020-12-29,209.539794921875
2020-12-30,210.48092651367188
2020-12-31,213.88902282714844
2021-01-04,208.42510986328125
2021-01-05,206.70733642578125
2021-01-06,218.96011352539062
2021-01-07,220.5316925048828
2021-01-08,218.34793090820312
2021-01-11,216.77635192871094
2021-01-12,218.75909423828125
2021-01-13,217.680908203125
2021-01-14,214.90325927734375
2021-01-15,211.2484130859375
2021-01-19,212.65554809570312
2021-01-20,216.1641845703125
2021-01-21,211.79666137695312
2021-01-22,209.1652069091797
2021-01-25,208.5530242919922
2021-01-26,207.5662078857422
2021-01-27,200.0373077392578
2021-01-28,198.36521911621094
2021-01-29,192.86471557617188
2021-02-01,193.2484588623047
2021-02-02,195.63323974609375
2021-02-03,195.78855895996094
2021-02-04,201.8646697998047
2021-02-05,200.4667205810547
2021-02-08,205.75706481933594
2021-02-09,212.9296417236328
2021-02-10,214.43727111816406
2021-02-11,223.81187438964844
2021-02-12,222.5235595703125
2021-02-16,219.69107055664062
2021-02-17,221.7742919921875
2021-02-18,220.11138916015625
2021-02-19,218.64942932128906
2021-02-22,220.94284057617188
2021-02-23,219.27076721191406
2021-02-24,223.60169982910156
2021-02-25,218.34793090820312
2021-02-26,220.94284057617188
2021-03-01,221.7012176513672
2021-03-02,221.0433349609375
2021-03-03,221.32659912109375
2021-03-04,218.9966583251953
2021-03-05,225.5935821533203
2021-03-08,229.3763427734375
2021-03-09,225.822021484375
2021-03-10,228.62710571289062
2021-03-11,227.89613342285156
2021-03-12,231.00274658203125
2021-03-15,233.88088989257812
2021-03-16,232.91566467285156
2021-03-17,230.99440002441406
2021-03-18,231.6102752685547
2021-03-19,225.98435974121094
2021-03-22,224.19180297851562
2021-03-23,221.87522888183594
2021-03-24,223.33685302734375
2021-03-25,227.8504638671875
2021-03-26,229.9556121826172
2021-03-29,233.57752990722656
2021-03-30,233.76136779785156
2021-03-31,227.80450439453125
2021-04-01,230.83810424804688
2021-04-05,230.7461700439453
2021-04-06,233.10870361328125
2021-04-07,235.1127166748047
2021-04-08,232.85128784179688
2021-04-09,234.20260620117188
2021-04-12,234.3957061767578
2021-04-13,235.39772033691406
2021-04-14,238.50485229492188
2021-04-15,241.5843505859375
2021-04-16,240.94093322753906
2021-04-19,242.68746948242188
2021-04-20,241.2441864013672
2021-04-21,246.03369140625
2021-04-22,243.15634155273438
2021-04-23,245.2798614501953
2021-04-26,244.52601623535156
2021-04-27,245.49130249023438
2021-04-28,244.63641357421875
2021-04-29,250.4553680419922
2021-04-30,254.59210205078125
2021-05-03,250.10604858398438
2021-05-04,251.34707641601562
2021-05-05,251.06207275390625
2021-05-06,251.255126953125
2021-05-07,251.0529022216797
2021-05-10,250.78631591796875
2021-05-11,244.13076782226562
2021-05-12,241.25343322753906
2021-05-13,249.0856475830078
2021-05-14,249.51771545410156
2021-05-17,250.1427764892578
2021-05-18,249.59124755859375
2021-05-19,247.4676971435547
2021-05-20,246.75071716308594
2021-05-21,242.95413208007812
2021-05-24,242.29220581054688
2021-05-25,235.28294372558594
2021-05-26,235.5233612060547
2021-05-27,240.35955810546875
2021-05-28,240.3873291015625
2021-06-01,240.23934936523438
2021-06-02,237.73342895507812
2021-06-03,237.65016174316406
2021-06-04,239.8417510986328
2021-06-07,238.38070678710938
2021-06-08,239.65679931640625
2021-06-09,238.251220703125
2021-06-10,235.6898193359375
2021-06-11,234.7281036376953
2021-06-14,234.90380859375
2021-06-15,237.26181030273438
2021-06-16,235.0517578125
2021-06-17,227.04379272460938
2021-06-18,218.4254913330078
2021-06-21,225.24058532714844
2021-06-22,226.03585815429688
2021-06-23,227.2749481201172
2021-06-24,233.59072875976562
2021-06-25,236.94741821289062
2021-06-28,232.61053466796875
2021-06-29,233.95135498046875
2021-06-30,233.03587341308594
2021-07-01,237.48373413085938
2021-07-02,233.3502960205078
2021-07-06,229.67918395996094
2021-07-07,232.0834197998047
2021-07-08,224.69500732421875
2021-07-09,229.19834899902344
2021-07-12,230.16001892089844
2021-07-13,226.24853515625
2021-07-14,226.74786376953125
2021-07-15,227.82052612304688
2021-07-16,228.1996612548828
2021-07-19,218.860107421875
2021-07-20,223.08602905273438
2021-07-21,226.11907958984375
2021-07-22,224.44532775878906
2021-07-23,224.5100555419922
2021-07-26,225.2498779296875
2021-07-27,226.58143615722656
2021-07-28,225.07415771484375
2021-07-29,228.939453125
2021-07-30,233.79415893554688
2021-08-02,235.57884216308594
2021-08-03,240.24862670898438
2021-08-04,238.75059509277344
2021-08-05,239.66607666015625
2021-08-06,242.89328002929688
2021-08-09,242.96730041503906
2021-08-10,244.39132690429688
2021-08-11,248.5709991455078
2021-08-12,250.98452758789062
2021-08-13,252.37156677246094
2021-08-16,251.22488403320312
2021-08-17,253.07432556152344
2021-08-18,251.13238525390625
2021-08-19,250.99374389648438
2021-08-20,251.46533203125
2021-08-23,252.2882843017578
2021-08-24,253.11602783203125
2021-08-25,253.61819458007812
2021-08-26,247.7220458984375
2021-08-27,249.15426635742188
2021-08-30,244.6065673828125
2021-08-31,246.3549346923828
2021-09-01,242.9604949951172
2021-09-02,240.98892211914062
2021-09-03,238.6732635498047
2021-09-07,234.5254669189453
2021-09-08,244.98788452148438
2021-09-09,241.87237548828125
2021-09-10,237.46426391601562
2021-09-13,239.1382598876953
2021-09-14,236.1343994140625
2021-09-15,235.65078735351562
2021-09-16,234.6556854248047
2021-09-17,237.9478302001953
2021-09-20,235.58566284179688
2021-09-21,235.195068359375
2021-09-22,235.64146423339844
2021-09-23,237.3526611328125
2021-09-24,237.83624267578125
2021-09-27,240.76573181152344
2021-09-28,236.5807647705078
2021-09-29,235.3252410888672
2021-09-30,233.2235107421875
2021-10-01,234.38597106933594
2021-10-04,232.87939453125
2021-10-05,237.86415100097656
2021-10-06,242.5885009765625
2021-10-07,247.44308471679688
2021-10-08,249.7959747314453
2021-10-11,246.85719299316406
2021-10-12,247.18270874023438
2021-10-13,247.55465698242188
2021-10-14,258.4170227050781
2021-10-15,258.96563720703125
2021-10-18,257.0033874511719
2021-10-19,257.2731018066406
2021-10-20,259.4771423339844
2021-10-21,260.00726318359375
2021-10-22,261.2535095214844
2021-10-25,262.8530578613281
2021-10-26,266.5543518066406
2021-10-27,260.5652160644531
2021-10-28,248.67994689941406
2021-10-29,243.19302368164062
2021-11-01,246.83860778808594
2021-11-02,254.64120483398438
2021-11-03,254.78997802734375
2021-11-04,249.9912567138672
2021-11-05,254.39942932128906
2021-11-08,254.5296173095703
2021-11-09,253.36712646484375
2021-11-10,251.3955535888672
2021-11-11,253.7205352783203
2021-11-12,254.9573974609375
2021-11-15,256.212890625
2021-11-16,259.0401611328125
2021-11-17,258.6587829589844
2021-11-18,255.18988037109375
2021-11-19,248.4102325439453
2021-11-22,254.69699096679688
2021-11-23,259.9234924316406
2021-11-24,258.44488525390625
2021-11-26,249.60989379882812
2021-11-29,245.862060546875
2021-11-30,239.83761596679688
2021-12-01,240.3240509033203
2021-12-02,246.80691528320312
2021-12-03,245.53466796875
2021-12-06,249.74436950683594
2021-12-07,253.41143798828125
2021-12-08,256.16168212890625
2021-12-09,253.6920623779297
2021-12-10,252.5507354736328
2021-12-13,250.2213897705078
2021-12-14,252.30747985839844
2021-12-15,252.4665985107422
2021-12-16,253.10275268554688
2021-12-17,249.7069091796875
2021-12-20,244.7863311767578
2021-12-21,247.75173950195312
2021-12-22,246.095947265625
2021-12-23,249.79107666015625
2021-12-27,253.7200469970703
2021-12-28,256.5358581542969
2021-12-29,258.3788146972656
2021-12-30,256.51715087890625
2021-12-31,256.2458801269531
2022-01-03,255.18881225585938
2022-01-04,255.2636260986328
2022-01-05,251.8772430419922
2022-01-06,256.61077880859375
2022-01-07,261.1570739746094
2022-01-10,262.12066650390625
2022-01-11,267.20965576171875
2022-01-12,264.7587585449219
2022-01-13,266.2367858886719
2022-01-14,271.5689697265625
2022-01-18,272.1302795410156
2022-01-19,268.7999572753906
2022-01-20,268.57550048828125
2022-01-21,265.7035827636719
2022-01-24,265.7783508300781
2022-01-25,266.88226318359375
2022-01-26,263.5800476074219
2022-01-27,260.0065002441406
2022-01-28,262.63519287109375
2022-01-31,265.1141662597656
2022-02-01,266.1712341308594
2022-02-02,271.48480224609375
2022-02-03,266.83544921875
2022-02-04,267.5370788574219
2022-02-07,268.2574157714844
2022-02-08,271.63446044921875
2022-02-09,270.4651184082031
2022-02-10,272.63543701171875
2022-02-11,275.90020751953125
2022-02-14,274.20703125
2022-02-15,281.23248291015625
2022-02-16,283.5243225097656
2022-02-17,283.2250061035156
2022-02-18,284.7779235839844
2022-02-22,281.05474853515625
2022-02-23,280.7179260253906
2022-02-24,272.69158935546875
2022-02-25,282.8134460449219
2022-02-28,278.97796630859375
2022-03-01,265.7596435546875
2022-03-02,273.7861022949219
2022-03-03,270.4557800292969
2022-03-04,264.1880798339844
2022-03-07,250.0997772216797
2022-03-08,250.10911560058594
2022-03-09,257.7052307128906
2022-03-10,256.124267578125
2022-03-11,253.89785766601562
2022-03-14,254.45912170410156
2022-03-15,262.26812744140625
2022-03-16,266.6335754394531
2022-03-17,268.30828857421875
2022-03-18,269.7007141113281
2022-03-21,269.926513671875
2022-03-22,274.9976501464844
2022-03-23,274.5742492675781
2022-03-24,277.5472717285156
2022-03-25,281.320068359375
2022-03-28,280.1534423828125
2022-03-29,284.6788330078125
2022-03-30,286.6922607421875
2022-03-31,283.54986572265625
2022-04-01,288.93145751953125
2022-04-04,279.7017822265625
2022-04-05,281.19775390625
2022-04-06,279.9370422363281
2022-04-07,278.9961853027344
2022-04-08,280.20050048828125
2022-04-11,279.391357421875
2022-04-12,272.7678527832031
2022-04-13,274.5083923339844
2022-04-14,273.3793640136719
2022-04-18,272.908935546875
2022-04-19,273.90625
2022-04-20,279.8335266113281
2022-04-21,275.72210693359375
2022-04-22,269.2490539550781
2022-04-25,267.4238586425781
2022-04-26,262.0328674316406
2022-04-27,267.9507141113281
2022-04-28,265.9373474121094
2022-04-29,258.4576721191406
2022-05-02,261.01678466796875
2022-05-03,262.9925231933594
2022-05-04,269.26788330078125
2022-05-05,267.329833984375
2022-05-06,270.3216857910156
2022-05-09,263.961669921875
2022-05-10,262.7667236328125
2022-05-11,262.07989501953125
2022-05-12,257.7802734375
2022-05-13,263.45355224609375
2022-05-16,265.6739501953125
2022-05-17,272.4009094238281
2022-05-18,263.80169677734375
2022-05-19,259.9912414550781
2022-05-20,254.5626220703125
2022-05-23,258.1848449707031
2022-05-24,259.29229736328125
2022-05-25,259.74664306640625
2022-05-26,264.2804870605469
2022-05-27,269.5621337890625
2022-05-31,267.3945617675781
2022-06-01,263.62738037109375
2022-06-02,266.5711364746094
2022-06-03,265.30267333984375
2022-06-06,270.13006591796875
2022-06-07,272.79925537109375
2022-06-08,266.7225036621094
2022-06-09,263.0689392089844
2022-06-10,263.2298278808594
2022-06-13,255.26010131835938
2022-06-14,258.0902099609375
2022-06-15,260.5417175292969
2022-06-16,250.8302764892578
2022-06-17,254.72999572753906
2022-06-21,256.4054260253906
2022-06-22,257.05841064453125
2022-06-23,257.6737365722656
2022-06-24,268.0477294921875
2022-06-27,267.896240234375
2022-06-28,265.43524169921875
2022-06-29,263.6463317871094
2022-06-30,265.2933044433594
2022-07-01,268.6061096191406
2022-07-05,262.5862121582031
2022-07-06,266.4480285644531
2022-07-07,270.3950500488281
2022-07-08,265.7097473144531
2022-07-11,264.8957214355469
2022-07-12,262.0467224121094
2022-07-13,262.1224670410156
2022-07-14,249.06976318359375
2022-07-15,249.10763549804688
2022-07-18,247.6405487060547
2022-07-19,255.5439910888672
2022-07-20,255.1370086669922
2022-07-21,255.7901153564453
2022-07-22,257.39923095703125
2022-07-25,259.1692199707031
2022-07-26,257.2856750488281
2022-07-27,256.623046875
2022-07-28,244.45071411132812
2022-07-29,247.37547302246094
2022-08-01,238.86619567871094
2022-08-02,235.95086669921875
2022-08-03,239.68017578125
2022-08-04,238.34561157226562
2022-08-05,241.98974609375
2022-08-08,244.01528930664062
2022-08-09,246.87379455566406
2022-08-10,250.17715454101562
2022-08-11,256.71771240234375
2022-08-12,260.816162109375
2022-08-15,260.4281311035156
2022-08-16,262.47259521484375
2022-08-17,263.2961120605469
2022-08-18,267.1011047363281
2022-08-19,266.4480285644531
2022-08-22,259.9737548828125
2022-08-23,259.64996337890625
2022-08-24,260.6403503417969
2022-08-25,263.6113586425781
2022-08-26,259.8880615234375
2022-08-29,259.1357727050781
2022-08-30,256.63140869140625
2022-08-31,256.2028503417969
2022-09-01,259.3453063964844
2022-09-02,260.9260559082031
2022-09-06,261.29742431640625
2022-09-07,267.98223876953125
2022-09-08,271.8959045410156
2022-09-09,269.1916198730469
2022-09-12,269.3249206542969
2022-09-13,266.1348876953125
2022-09-14,266.7728271484375
2022-09-15,271.4103088378906
2022-09-16,269.5534362792969
2022-09-19,270.4580078125
2022-09-20,258.4977722167969
2022-09-21,248.3658447265625
2022-09-22,245.20440673828125
2022-09-23,242.93801879882812
2022-09-26,234.0535430908203
2022-09-27,241.72866821289062
2022-09-28,247.05174255371094
2022-09-29,254.7268829345703
2022-09-30,249.9084930419922
2022-10-03,253.19378662109375
2022-10-04,263.71612548828125
2022-10-05,260.659423828125
2022-10-06,259.30718994140625
2022-10-07,251.80345153808594
2022-10-10,254.7268829345703
2022-10-11,254.9077911376953
2022-10-12,248.38491821289062
2022-10-13,260.80224609375
2022-10-14,257.4027099609375
2022-10-17,260.58319091796875
2022-10-18,264.9730529785156
2022-10-19,266.32525634765625
2022-10-20,257.1170349121094
2022-10-21,266.5157775878906
2022-10-24,270.81036376953125
2022-10-25,269.5439147949219
2022-10-26,268.13458251953125
2022-10-27,287.3509521484375
2022-10-28,306.2817077636719
2022-10-31,307.25299072265625
2022-11-01,300.9395751953125
2022-11-02,306.5007019042969
2022-11-03,315.2614440917969
2022-11-04,317.25164794921875
2022-11-07,313.07122802734375
2022-11-08,310.1287536621094
2022-11-09,304.75811767578125
2022-11-10,304.90093994140625
2022-11-11,293.9691162109375
2022-11-14,295.2737121582031
2022-11-15,301.1109619140625
2022-11-16,302.244140625
2022-11-17,302.22515869140625
2022-11-18,308.04339599609375
2022-11-21,308.5766296386719
2022-11-22,313.2187194824219
2022-11-23,314.80755615234375
2022-11-25,320.08123779296875
2022-11-28,315.02764892578125
2022-11-29,318.53070068359375
2022-11-30,323.4503479003906
2022-12-01,316.17620849609375
2022-12-02,319.1719665527344
2022-12-05,316.4154968261719
2022-12-06,322.3209533691406
2022-12-07,318.6742858886719
2022-12-08,319.430419921875
2022-12-09,318.301025390625
2022-12-12,318.2818603515625
2022-12-13,317.1429138183594
2022-12-14,311.43841552734375
2022-12-15,308.66278076171875
2022-12-16,309.2561950683594
2022-12-19,308.5574951171875
2022-12-20,312.989013671875
2022-12-21,320.85650634765625
2022-12-22,318.53070068359375
2022-12-23,320.5598449707031
2022-12-27,321.67010498046875
2022-12-28,319.63140869140625
2022-12-29,320.50238037109375
2022-12-30,317.0662841796875
2023-01-03,319.08587646484375
2023-01-04,326.4652099609375
2023-01-05,327.4702453613281
2023-01-06,336.3332214355469
2023-01-09,337.5679016113281
2023-01-10,343.5594482421875
