Date,AUTO.L
2019-05-14,569.2364501953125
2019-05-15,591.0223999023438
2019-05-16,590.822509765625
2019-05-17,584.826416015625
2019-05-20,579.2299194335938
2019-05-21,587.4246215820312
2019-05-22,593.820556640625
2019-05-23,580.8290405273438
2019-05-24,597.0186157226562
2019-05-28,598.2177734375
2019-05-29,589.0236206054688
2019-05-30,596.6188354492188
2019-05-31,599.017333984375
2019-06-03,579.0300903320312
2019-06-04,578.8301391601562
2019-06-05,587.0250244140625
2019-06-06,584.6264038085938
2019-06-07,596.0192260742188
2019-06-10,597.8180541992188
2019-06-11,605.6130981445312
2019-06-12,591.2222900390625
2019-06-13,579.82958984375
2019-06-14,561.0416259765625
2019-06-17,564.4393310546875
2019-06-18,571.6348266601562
2019-06-19,570.8352661132812
2019-06-20,565.4387817382812
2019-06-21,561.8410034179688
2019-06-24,560.44189453125
2019-06-25,562.640625
2019-06-26,565.6386108398438
2019-06-27,547.6502075195312
2019-06-28,547.4501953125
2019-07-01,552.2472534179688
2019-07-02,538.6558837890625
2019-07-03,553.646240234375
2019-07-04,551.8473510742188
2019-07-05,552.447021484375
2019-07-08,552.447021484375
2019-07-09,558.0435180664062
2019-07-10,561.0416259765625
2019-07-11,556.8442993164062
2019-07-12,551.2476806640625
2019-07-15,559.8423461914062
2019-07-16,549.6487426757812
2019-07-17,551.6475830078125
2019-07-18,549.4490356445312
2019-07-19,544.2523193359375
2019-07-22,543.6526489257812
2019-07-23,531.0606689453125
2019-07-24,535.2579956054688
2019-07-25,529.0620727539062
2019-07-26,534.6585083007812
2019-07-29,539.0555419921875
2019-07-30,537.8563232421875
2019-07-31,541.4540405273438
2019-08-01,537.6563720703125
2019-08-02,525.864013671875
2019-08-05,513.0723266601562
2019-08-06,510.0741271972656
2019-08-07,519.8678588867188
2019-08-08,529.6614990234375
2019-08-09,534.8582153320312
2019-08-12,537.6563720703125
2019-08-13,523.6654663085938
2019-08-14,520.2676391601562
2019-08-15,516.669921875
2019-08-16,524.86474609375
2019-08-19,524.065185546875
2019-08-20,524.664794921875
2019-08-21,533.0594482421875
2019-08-22,523.4656372070312
2019-08-23,524.664794921875
2019-08-27,534.8582153320312
2019-08-28,525.6641235351562
2019-08-29,527.908935546875
2019-08-30,531.3070068359375
2019-09-02,532.3065185546875
2019-09-03,508.3197021484375
2019-09-04,509.9188537597656
2019-09-05,516.115478515625
2019-09-06,518.9139404296875
2019-09-09,516.715087890625
2019-09-10,502.52288818359375
2019-09-11,514.5162963867188
2019-09-12,519.3136596679688
2019-09-13,527.908935546875
2019-09-16,514.916015625
2019-09-17,521.9122314453125
2019-09-18,523.9111328125
2019-09-19,517.7146606445312
2019-09-20,520.11328125
2019-09-23,517.5147094726562
2019-09-24,498.2253112792969
2019-09-25,500.12420654296875
2019-09-26,508.5195617675781
2019-09-27,511.5179443359375
2019-09-30,509.7189636230469
2019-10-01,515.115966796875
2019-10-02,497.7255554199219
2019-10-03,484.6327819824219
2019-10-04,487.7310485839844
2019-10-07,488.13079833984375
2019-10-08,485.2324523925781
2019-10-09,481.3345947265625
2019-10-10,490.6294860839844
2019-10-11,539.3025512695312
2019-10-14,522.31201171875
2019-10-15,550.0967407226562
2019-10-16,535.1049194335938
2019-10-17,537.5037231445312
2019-10-18,529.7078247070312
2019-10-21,550.6964111328125
2019-10-22,553.6946411132812
2019-10-23,560.0912475585938
2019-10-24,560.6908569335938
2019-10-25,565.2882690429688
2019-10-28,564.4887084960938
2019-10-29,563.2893676757812
2019-10-30,562.090087890625
2019-10-31,561.89013671875
2019-11-01,543.9000854492188
2019-11-04,545.6990966796875
2019-11-05,541.9011840820312
2019-11-06,548.49755859375
2019-11-07,546.6985473632812
2019-11-08,533.9057006835938
2019-11-11,534.7052612304688
2019-11-12,536.3042602539062
2019-11-13,536.7039794921875
2019-11-14,528.70849609375
2019-11-15,535.1049194335938
2019-11-18,538.3031616210938
2019-11-19,535.9046020507812
2019-11-20,538.7030029296875
2019-11-21,531.5069580078125
2019-11-22,539.5025024414062
2019-11-25,540.1022338867188
2019-11-26,548.0977783203125
2019-11-27,564.2887573242188
2019-11-28,569.8857421875
2019-11-29,561.6902465820312
2019-12-02,568.086669921875
2019-12-03,556.8930053710938
2019-12-04,557.2926635742188
2019-12-05,555.2938232421875
2019-12-06,560.6908569335938
2019-12-09,561.29052734375
2019-12-10,553.6946411132812
2019-12-11,537.1039428710938
2019-12-12,536.7039794921875
2019-12-13,573.4838256835938
2019-12-16,596.4711303710938
2019-12-17,595.2717895507812
2019-12-18,591.8737182617188
2019-12-19,601.46826171875
2019-12-20,594.072509765625
2019-12-23,598.0702514648438
2019-12-24,598.0702514648438
2019-12-27,607.26513671875
2019-12-30,603.267333984375
2019-12-31,594.2722778320312
2020-01-02,593.6965942382812
2020-01-03,584.30126953125
2020-01-06,576.7052612304688
2020-01-07,569.708740234375
2020-01-08,557.9149169921875
2020-01-09,562.9122314453125
2020-01-10,565.9108276367188
2020-01-13,574.706298828125
2020-01-14,577.7046508789062
2020-01-15,568.3095092773438
2020-01-16,562.3126220703125
2020-01-17,573.107177734375
2020-01-20,583.3018798828125
2020-01-21,591.2978515625
2020-01-22,583.9016723632812
2020-01-23,575.505859375
2020-01-24,595.2958374023438
2020-01-27,575.90576171875
2020-01-28,578.1045532226562
2020-01-29,577.9046020507812
2020-01-30,580.7032470703125
2020-01-31,561.712890625
2020-02-03,578.9041748046875
2020-02-04,590.8980712890625
2020-02-05,581.7026977539062
2020-02-06,587.499755859375
2020-02-07,577.9046020507812
2020-02-10,579.9036865234375
2020-02-11,579.9036865234375
2020-02-12,586.3003540039062
2020-02-13,588.0995483398438
2020-02-14,588.69921875
2020-02-17,602.4922485351562
2020-02-18,576.7052612304688
2020-02-19,570.1087036132812
2020-02-20,569.1092529296875
2020-02-21,569.5089721679688
2020-02-24,548.3197631835938
2020-02-25,539.5242919921875
2020-02-26,540.1240234375
2020-02-27,523.7323608398438
2020-02-28,519.3345947265625
2020-03-02,518.9348754882812
2020-03-03,516.336181640625
2020-03-04,521.1336669921875
2020-03-05,511.7384338378906
2020-03-06,495.1469421386719
2020-03-09,474.9573059082031
2020-03-10,469.75994873046875
2020-03-11,462.2637634277344
2020-03-12,434.3780212402344
2020-03-13,447.37139892578125
2020-03-16,411.68963623046875
2020-03-17,394.7982482910156
2020-03-18,368.8115539550781
2020-03-19,427.2816467285156
2020-03-20,377.00732421875
2020-03-23,364.5137634277344
2020-03-24,393.1990661621094
2020-03-25,394.9981689453125
2020-03-26,437.27655029296875
2020-03-27,424.782958984375
2020-03-30,443.0735778808594
2020-03-31,438.875732421875
2020-04-01,390.4005126953125
2020-04-02,384.8033447265625
2020-04-03,371.81005859375
2020-04-06,391.7998046875
2020-04-07,411.7895812988281
2020-04-08,416.4871520996094
2020-04-09,413.78851318359375
2020-04-14,424.782958984375
2020-04-15,402.6942138671875
2020-04-16,425.18267822265625
2020-04-17,438.47589111328125
2020-04-20,452.46881103515625
2020-04-21,445.57232666015625
2020-04-22,450.1699523925781
2020-04-23,449.7701416015625
2020-04-24,449.7701416015625
2020-04-27,458.7655944824219
2020-04-28,475.35711669921875
2020-04-29,474.0577697753906
2020-04-30,458.4656982421875
2020-05-01,458.9654541015625
2020-05-04,456.7666015625
2020-05-05,461.2642822265625
2020-05-06,464.4626770019531
2020-05-07,479.5549011230469
2020-05-11,496.64617919921875
2020-05-12,489.749755859375
2020-05-13,493.4478454589844
2020-05-14,489.3499450683594
2020-05-15,501.74359130859375
2020-05-18,499.74462890625
2020-05-19,510.739013671875
2020-05-20,508.74005126953125
2020-05-21,504.7420654296875
2020-05-22,520.73388671875
2020-05-26,534.726806640625
2020-05-27,549.718994140625
2020-05-28,546.1209106445312
2020-05-29,557.9149169921875
2020-06-01,550.7186279296875
2020-06-02,561.712890625
2020-06-03,566.7103271484375
2020-06-04,565.7109375
2020-06-05,550.7186279296875
2020-06-08,559.314208984375
2020-06-09,539.7242431640625
2020-06-10,546.9205932617188
2020-06-11,530.129150390625
2020-06-12,529.7291870117188
2020-06-15,527.7303466796875
2020-06-16,540.7236328125
2020-06-17,549.5192260742188
2020-06-18,541.5232543945312
2020-06-19,545.5213012695312
2020-06-22,547.7201538085938
2020-06-23,532.727783203125
2020-06-24,525.531494140625
2020-06-25,520.73388671875
2020-06-26,532.727783203125
2020-06-29,534.726806640625
2020-06-30,526.131103515625
2020-07-01,522.9327392578125
2020-07-02,524.5318603515625
2020-07-03,521.9332885742188
2020-07-06,529.7291870117188
2020-07-07,527.1306762695312
2020-07-08,517.1357421875
2020-07-09,513.7374877929688
2020-07-10,513.3375854492188
2020-07-13,522.3330688476562
2020-07-14,514.5370483398438
2020-07-15,534.52685546875
2020-07-16,529.7291870117188
2020-07-17,535.7261962890625
2020-07-20,536.7256469726562
2020-07-21,540.1240234375
2020-07-22,547.7201538085938
2020-07-23,540.3238525390625
2020-07-24,527.1306762695312
2020-07-27,528.5298461914062
2020-07-28,529.7291870117188
2020-07-29,534.1270751953125
2020-07-30,528.7298583984375
2020-07-31,536.325927734375
2020-08-03,546.7206420898438
2020-08-04,542.5228271484375
2020-08-05,553.3172607421875
2020-08-06,549.9190063476562
2020-08-07,557.315185546875
2020-08-10,553.7169799804688
2020-08-11,564.3115234375
2020-08-12,572.707275390625
2020-08-13,573.3070068359375
2020-08-14,555.5161743164062
2020-08-17,559.314208984375
2020-08-18,553.3172607421875
2020-08-19,549.718994140625
2020-08-20,552.9174194335938
2020-08-21,555.9158935546875
2020-08-24,562.7124633789062
2020-08-25,565.5110473632812
2020-08-26,571.3079223632812
2020-08-27,566.5105590820312
2020-08-28,562.9122314453125
2020-09-01,567.7098999023438
2020-09-02,566.7103271484375
2020-09-03,556.1158447265625
2020-09-04,540.7236328125
2020-09-07,550.7186279296875
2020-09-08,550.9186401367188
2020-09-09,551.9179077148438
2020-09-10,559.1143188476562
2020-09-11,562.7124633789062
2020-09-14,561.11328125
2020-09-15,567.31005859375
2020-09-16,576.5053100585938
2020-09-17,571.108154296875
2020-09-18,570.1087036132812
2020-09-21,547.7201538085938
2020-09-22,543.522216796875
2020-09-23,555.716064453125
2020-09-24,553.9169921875
2020-09-25,553.1173706054688
2020-09-28,556.5155639648438
2020-09-29,559.913818359375
2020-09-30,562.7124633789062
2020-10-01,570.7084350585938
2020-10-02,574.706298828125
2020-10-05,577.1051635742188
2020-10-06,569.9087524414062
2020-10-07,558.1148681640625
2020-10-08,560.5135498046875
2020-10-09,569.1092529296875
2020-10-12,575.505859375
2020-10-13,574.90625
2020-10-14,576.3054809570312
2020-10-15,576.3054809570312
2020-10-16,581.7026977539062
2020-10-19,586.9000854492188
2020-10-20,587.2998657226562
2020-10-21,586.1004638671875
2020-10-22,583.5017700195312
2020-10-23,590.6981811523438
2020-10-26,587.6996459960938
2020-10-27,583.70166015625
2020-10-28,578.1045532226562
2020-10-29,578.1045532226562
2020-10-30,578.704345703125
2020-11-02,561.712890625
2020-11-03,567.5099487304688
2020-11-04,594.096435546875
2020-11-05,600.4931640625
2020-11-06,580.7032470703125
2020-11-09,586.500244140625
2020-11-10,568.3095092773438
2020-11-11,573.706787109375
2020-11-12,569.30908203125
2020-11-13,562.3126220703125
2020-11-16,557.315185546875
2020-11-17,557.315185546875
2020-11-18,555.9158935546875
2020-11-19,557.51513671875
2020-11-20,554.316650390625
2020-11-23,551.7180786132812
2020-11-24,539.5242919921875
2020-11-25,539.924072265625
2020-11-26,543.9220581054688
2020-11-27,547.9199829101562
2020-11-30,560.3136596679688
2020-12-01,568.3095092773438
2020-12-02,560.7134399414062
2020-12-03,565.1112060546875
2020-12-04,556.9154052734375
2020-12-07,553.5171508789062
2020-12-08,556.1158447265625
2020-12-09,560.5135498046875
2020-12-10,554.316650390625
2020-12-11,558.7145385742188
2020-12-14,573.706787109375
2020-12-15,567.1102905273438
2020-12-16,586.7001953125
2020-12-17,592.2973022460938
2020-12-18,588.69921875
2020-12-21,577.1051635742188
2020-12-22,583.70166015625
2020-12-23,588.0995483398438
2020-12-24,583.3018798828125
2020-12-29,604.6909790039062
2020-12-30,601.0928955078125
2020-12-31,595.6956176757812
2021-01-04,604.8909912109375
2021-01-05,600.293212890625
2021-01-06,609.488525390625
2021-01-07,583.10205078125
2021-01-08,594.6961059570312
2021-01-11,590.8980712890625
2021-01-12,582.7022705078125
2021-01-13,586.7001953125
2021-01-14,577.5050048828125
2021-01-15,565.7109375
2021-01-18,566.7103271484375
2021-01-19,562.3126220703125
2021-01-20,566.7103271484375
2021-01-21,583.3018798828125
2021-01-22,573.90673828125
2021-01-25,579.5038452148438
2021-01-26,584.5012817382812
2021-01-27,586.1004638671875
2021-01-28,583.10205078125
2021-01-29,563.7119750976562
2021-02-01,573.3070068359375
2021-02-02,583.70166015625
2021-02-03,581.10302734375
2021-02-04,580.303466796875
2021-02-05,576.7052612304688
2021-02-08,575.505859375
2021-02-09,576.5053100585938
2021-02-10,573.5069580078125
2021-02-11,580.9031982421875
2021-02-12,592.0975341796875
2021-02-15,615.085693359375
2021-02-16,609.6884765625
2021-02-17,592.8970336914062
2021-02-18,603.4915771484375
2021-02-19,607.2896728515625
2021-02-22,593.096923828125
2021-02-23,585.1009521484375
2021-02-24,577.7046508789062
2021-02-25,571.7078857421875
2021-02-26,549.9190063476562
2021-03-01,560.9133911132812
2021-03-02,565.5110473632812
2021-03-03,571.9078369140625
2021-03-04,564.7114868164062
2021-03-05,552.9174194335938
2021-03-08,554.316650390625
2021-03-09,570.30859375
2021-03-10,554.716552734375
2021-03-11,566.3106079101562
2021-03-12,561.912841796875
2021-03-15,562.7124633789062
2021-03-16,575.7058715820312
2021-03-17,564.511474609375
2021-03-18,574.106689453125
2021-03-19,573.107177734375
2021-03-22,580.9031982421875
2021-03-23,581.7026977539062
2021-03-24,572.9072265625
2021-03-25,567.1102905273438
2021-03-26,565.1112060546875
2021-03-29,554.116943359375
2021-03-30,555.716064453125
2021-03-31,554.116943359375
2021-04-01,559.7139892578125
2021-04-06,564.1117553710938
2021-04-07,569.30908203125
2021-04-08,574.706298828125
2021-04-09,569.1092529296875
2021-04-12,570.30859375
2021-04-13,590.0985717773438
2021-04-14,578.3045043945312
2021-04-15,582.7022705078125
2021-04-16,577.3050537109375
2021-04-19,579.10400390625
2021-04-20,571.5079345703125
2021-04-21,560.9133911132812
2021-04-22,576.5053100585938
2021-04-23,574.3064575195312
2021-04-26,571.3079223632812
2021-04-27,568.3095092773438
2021-04-28,563.7119750976562
2021-04-29,569.5089721679688
2021-04-30,569.9087524414062
2021-05-04,557.9149169921875
2021-05-05,565.3110961914062
2021-05-06,560.9133911132812
2021-05-07,574.706298828125
2021-05-10,559.1143188476562
2021-05-11,544.1220703125
2021-05-12,543.322265625
2021-05-13,546.1209106445312
2021-05-14,551.5181274414062
2021-05-17,547.3201904296875
2021-05-18,551.5181274414062
2021-05-19,554.716552734375
2021-05-20,568.9092407226562
2021-05-21,562.5125732421875
2021-05-24,567.5099487304688
2021-05-25,573.3070068359375
2021-05-26,569.1092529296875
2021-05-27,564.3115234375
2021-05-28,561.3131713867188
2021-06-01,561.3131713867188
2021-06-02,558.7145385742188
2021-06-03,557.7149047851562
2021-06-04,557.51513671875
2021-06-07,565.3110961914062
2021-06-08,575.505859375
2021-06-09,577.5050048828125
2021-06-10,615.2855834960938
2021-06-11,620.6828002929688
2021-06-14,629.67822265625
2021-06-15,627.67919921875
2021-06-16,631.477294921875
2021-06-17,628.2788696289062
2021-06-18,631.0775146484375
2021-06-21,627.67919921875
2021-06-22,632.0770263671875
2021-06-23,638.2738037109375
2021-06-24,647.2692260742188
2021-06-25,648.66845703125
2021-06-28,646.0698852539062
2021-06-29,638.4736938476562
2021-06-30,633.0764770507812
2021-07-01,642.2717895507812
2021-07-02,642.4716796875
2021-07-05,642.0719604492188
2021-07-06,649.66796875
2021-07-07,651.6669921875
2021-07-08,635.0755004882812
2021-07-09,640.2728271484375
2021-07-12,648.06884765625
2021-07-13,657.6638793945312
2021-07-14,657.0642700195312
2021-07-15,654.0658569335938
2021-07-16,660.4625244140625
2021-07-19,653.4660034179688
2021-07-20,648.8684692382812
2021-07-21,651.4671020507812
2021-07-22,660.0626831054688
2021-07-23,659.86279296875
2021-07-26,651.866943359375
2021-07-27,646.6695556640625
2021-07-28,649.2682495117188
2021-07-29,645.0704345703125
2021-07-30,651.6669921875
2021-08-02,658.063720703125
2021-08-03,651.6669921875
2021-08-04,650.4676513671875
2021-08-05,653.2661743164062
2021-08-06,643.47119140625
2021-08-09,639.4732055664062
2021-08-10,641.0724487304688
2021-08-11,643.271240234375
2021-08-12,639.8729858398438
2021-08-13,636.8745727539062
2021-08-16,632.6766357421875
2021-08-17,635.4752807617188
2021-08-18,641.2723388671875
2021-08-19,639.6732177734375
2021-08-20,634.6756591796875
2021-08-23,637.8740234375
2021-08-24,632.8765869140625
2021-08-25,631.6771240234375
2021-08-26,629.12841796875
2021-08-27,625.9296875
2021-08-31,628.7284545898438
2021-09-01,642.5225219726562
2021-09-02,641.5228881835938
2021-09-03,633.9262084960938
2021-09-06,642.5225219726562
2021-09-07,640.323486328125
2021-09-08,639.7236938476562
2021-09-09,636.3251342773438
2021-09-10,641.7228393554688
2021-09-13,621.3316040039062
2021-09-14,618.73291015625
2021-09-15,611.135986328125
2021-09-16,619.1326293945312
2021-09-17,604.9388427734375
2021-09-20,607.1378173828125
2021-09-21,615.9340209960938
2021-09-22,615.1343383789062
2021-09-23,618.5328979492188
2021-09-24,610.93603515625
2021-09-27,591.744384765625
2021-09-28,587.5462646484375
2021-09-29,589.345458984375
2021-09-30,588.5458374023438
2021-10-01,583.5479125976562
2021-10-04,579.7496337890625
2021-10-05,581.348876953125
2021-10-06,574.3519287109375
2021-10-07,586.9464721679688
2021-10-08,581.1489868164062
2021-10-11,578.7501220703125
2021-10-12,583.7478637695312
2021-10-13,589.7452392578125
2021-10-14,595.5427856445312
2021-10-15,597.7418212890625
2021-10-18,595.3429565429688
2021-10-19,594.7431030273438
2021-10-20,606.9378662109375
2021-10-21,611.7357788085938
2021-10-22,601.5401611328125
2021-10-25,600.3406982421875
2021-10-26,605.938232421875
2021-10-27,606.1382446289062
2021-10-28,608.5371704101562
2021-10-29,605.3385620117188
2021-11-01,607.737548828125
2021-11-02,598.9413452148438
2021-11-03,603.7393188476562
2021-11-04,609.5366821289062
2021-11-05,610.33642578125
2021-11-08,608.737060546875
2021-11-09,607.1378173828125
2021-11-10,619.9323120117188
2021-11-11,707.6943359375
2021-11-12,717.6900024414062
2021-11-15,721.088623046875
2021-11-16,711.2928466796875
2021-11-17,723.2875366210938
2021-11-18,718.689697265625
2021-11-19,734.6826782226562
2021-11-22,735.282470703125
2021-11-23,727.6856689453125
2021-11-24,734.4827270507812
2021-11-25,730.0846557617188
2021-11-26,729.4849243164062
2021-11-29,732.0838623046875
2021-11-30,732.28369140625
2021-12-01,731.6840209960938
2021-12-02,711.2928466796875
2021-12-03,715.0911254882812
2021-12-06,723.2875366210938
2021-12-07,741.479736328125
2021-12-08,733.883056640625
2021-12-09,736.8817749023438
2021-12-10,733.4832153320312
2021-12-13,730.4844970703125
2021-12-14,712.4922485351562
2021-12-15,713.8916625976562
2021-12-16,712.6922607421875
2021-12-17,718.289794921875
2021-12-20,719.6891479492188
2021-12-21,707.6943359375
2021-12-22,722.6878662109375
2021-12-23,721.8883056640625
2021-12-24,724.0872802734375
2021-12-29,730.0846557617188
2021-12-30,734.8826293945312
2021-12-31,739.6804809570312
2022-01-04,733.0834350585938
2022-01-05,735.282470703125
2022-01-06,716.716796875
2022-01-07,714.1178588867188
2022-01-10,694.9254150390625
2022-01-11,707.1205444335938
2022-01-12,710.3193359375
2022-01-13,705.7211303710938
2022-01-14,687.328369140625
2022-01-17,691.7266845703125
2022-01-18,684.5294799804688
2022-01-19,688.3280029296875
2022-01-20,689.7274780273438
2022-01-21,683.3298950195312
2022-01-24,658.9396362304688
2022-01-25,635.1490478515625
2022-01-26,645.5448608398438
2022-01-27,648.34375
2022-01-28,653.1419677734375
2022-01-31,667.3362426757812
2022-02-01,675.3330688476562
2022-02-02,691.7266845703125
2022-02-03,660.9388427734375
2022-02-04,653.74169921875
2022-02-07,653.74169921875
2022-02-08,645.3450317382812
2022-02-09,656.5406494140625
2022-02-10,647.5441284179688
2022-02-11,636.7484130859375
2022-02-14,637.9479370117188
2022-02-15,649.7432250976562
2022-02-16,640.3469848632812
2022-02-17,633.7496337890625
2022-02-18,632.7499389648438
2022-02-21,625.1530151367188
2022-02-22,632.550048828125
2022-02-23,633.7496337890625
2022-02-24,631.150634765625
2022-02-25,654.9412231445312
2022-02-28,662.738037109375
2022-03-01,663.5377197265625
2022-03-02,665.9368286132812
2022-03-03,642.7459716796875
2022-03-04,625.9526977539062
2022-03-07,634.1494140625
2022-03-08,625.752685546875
2022-03-09,669.1356811523438
2022-03-10,647.5441284179688
2022-03-11,643.5457153320312
2022-03-14,643.3457641601562
2022-03-15,644.9451904296875
2022-03-16,667.3362426757812
2022-03-17,677.1325073242188
2022-03-18,684.1296997070312
2022-03-21,676.1327514648438
2022-03-22,646.5444946289062
2022-03-23,642.546142578125
2022-03-24,653.3418579101562
2022-03-25,644.5452880859375
2022-03-28,642.9459228515625
2022-03-29,656.5406494140625
2022-03-30,641.5464477539062
2022-03-31,632.550048828125
2022-04-01,637.9479370117188
2022-04-04,649.7432250976562
2022-04-05,660.3390502929688
2022-04-06,650.54296875
2022-04-07,649.1435546875
2022-04-08,643.9456176757812
2022-04-11,633.949462890625
2022-04-12,637.9479370117188
2022-04-13,641.9462890625
2022-04-14,644.5452880859375
2022-04-19,641.7463989257812
2022-04-20,639.7471923828125
2022-04-21,636.3485107421875
2022-04-22,633.5496215820312
2022-04-25,632.1502075195312
2022-04-26,618.5556030273438
2022-04-27,618.15576171875
2022-04-28,632.7499389648438
2022-04-29,634.5492553710938
2022-05-03,634.349365234375
2022-05-04,626.1525268554688
2022-05-05,615.5567016601562
2022-05-06,579.1710815429688
2022-05-09,560.1786499023438
2022-05-10,550.3824462890625
2022-05-11,556.9798583984375
2022-05-12,552.3817138671875
2022-05-13,559.578857421875
2022-05-16,556.1802978515625
2022-05-17,563.7772827148438
2022-05-18,556.3800659179688
2022-05-19,536.3880615234375
2022-05-20,550.3824462890625
2022-05-23,556.3800659179688
2022-05-24,553.1814575195312
2022-05-25,565.7764282226562
2022-05-26,580.7705078125
2022-05-27,576.5720825195312
2022-05-30,590.5665893554688
2022-05-31,589.3671264648438
2022-06-01,586.5681762695312
2022-06-06,589.3671264648438
2022-06-07,576.3721923828125
2022-06-08,570.5745849609375
2022-06-09,558.1795654296875
2022-06-10,552.3817138671875
2022-06-13,532.7894287109375
2022-06-14,513.1972045898438
2022-06-15,521.7937622070312
2022-06-16,499.3027038574219
2022-06-17,516.7958374023438
2022-06-20,525.9921875
2022-06-21,529.1909790039062
2022-06-22,536.3880615234375
2022-06-23,530.9901733398438
2022-06-24,549.78271484375
2022-06-27,551.382080078125
2022-06-28,552.181884765625
2022-06-29,550.7824096679688
2022-06-30,554.78076171875
2022-07-01,541.98583984375
2022-07-04,559.37890625
2022-07-05,562.9774780273438
2022-07-06,586.968017578125
2022-07-07,583.9692993164062
2022-07-08,591.76611328125
2022-07-11,589.9669189453125
2022-07-12,585.7684326171875
2022-07-13,570.5745849609375
2022-07-14,567.1759033203125
2022-07-15,577.9715576171875
2022-07-18,587.7677612304688
2022-07-19,589.5669555664062
2022-07-20,600.1629028320312
2022-07-21,614.95703125
2022-07-22,612.158203125
2022-07-25,603.361572265625
2022-07-26,597.9637451171875
2022-07-27,612.158203125
2022-07-28,622.1541748046875
2022-07-29,629.3512573242188
2022-08-01,645.9447631835938
2022-08-02,630.1510009765625
2022-08-03,649.1435546875
2022-08-04,663.9376220703125
2022-08-05,653.1419677734375
2022-08-08,661.5385131835938
2022-08-09,643.9456176757812
2022-08-10,662.9380493164062
2022-08-11,664.1375122070312
2022-08-12,658.539794921875
2022-08-15,664.5374755859375
2022-08-16,657.7401123046875
2022-08-17,658.1399536132812
2022-08-18,667.1363525390625
2022-08-19,674.7333374023438
2022-08-22,671.734619140625
2022-08-23,660.5390014648438
2022-08-24,665.9368286132812
2022-08-25,662.9927978515625
2022-08-26,650.3966674804688
2022-08-30,648.1974487304688
2022-08-31,651.5963134765625
2022-09-01,630.8028564453125
2022-09-02,647.1976928710938
2022-09-05,632.202392578125
2022-09-06,638.8003540039062
2022-09-07,643.998779296875
2022-09-08,640.1998901367188
2022-09-09,658.1942749023438
2022-09-12,668.7909545898438
2022-09-13,642.799072265625
2022-09-14,622.6054077148438
2022-09-15,620.60595703125
2022-09-16,614.008056640625
2022-09-20,602.4117431640625
2022-09-21,613.2083129882812
2022-09-22,598.8128051757812
2022-09-23,575.22021484375
2022-09-26,576.4197998046875
2022-09-27,549.6282348632812
2022-09-28,540.8309326171875
2022-09-29,494.9453125
2022-09-30,514.8390502929688
2022-10-03,523.0364990234375
2022-10-04,535.632568359375
2022-10-05,544.22998046875
2022-10-06,537.0321655273438
2022-10-07,523.4364013671875
2022-10-10,530.6342163085938
2022-10-11,524.43603515625
2022-10-12,516.2387084960938
2022-10-13,522.4366455078125
2022-10-14,523.4364013671875
2022-10-17,530.6342163085938
2022-10-18,532.6334838867188
2022-10-19,517.6382446289062
2022-10-20,518.0380859375
2022-10-21,486.0480651855469
2022-10-24,501.8431701660156
2022-10-25,512.6397094726562
2022-10-26,524.2362060546875
2022-10-27,527.4351196289062
2022-10-28,520.2374877929688
2022-10-31,521.43701171875
2022-11-01,534.2329711914062
2022-11-02,529.03466796875
2022-11-03,528.0349731445312
2022-11-04,540.4310302734375
2022-11-07,535.4325561523438
2022-11-08,547.029052734375
2022-11-09,553.8268432617188
2022-11-10,570.8215942382812
2022-11-11,574.42041015625
2022-11-14,573.2208862304688
2022-11-15,573.8206176757812
2022-11-16,555.6262817382812
2022-11-17,558.8253784179688
2022-11-18,566.6229248046875
2022-11-21,570.0217895507812
2022-11-22,570.4216918945312
2022-11-23,580.6184692382812
2022-11-24,586.816650390625
2022-11-25,577.2196044921875
2022-11-28,571.221435546875
2022-11-29,564.62353515625
2022-11-30,565.6231689453125
2022-12-01,576.6196899414062
2022-12-02,575.020263671875
2022-12-05,579.8187866210938
2022-12-06,568.0223999023438
2022-12-07,559.6250610351562
2022-12-08,556.8259887695312
2022-12-09,562.0243530273438
2022-12-12,556.8259887695312
2022-12-13,569.22216796875
2022-12-14,563.6238403320312
2022-12-15,550.6278686523438
2022-12-16,534.2329711914062
2022-12-19,521.636962890625
2022-12-20,519.8374633789062
2022-12-21,524.635986328125
2022-12-22,521.636962890625
2022-12-23,518.0380859375
2022-12-28,520.8372192382812
2022-12-29,527.2352294921875
2022-12-30,515.4388427734375
2023-01-03,520.2374877929688
2023-01-04,525.23583984375
2023-01-05,534.261474609375
2023-01-06,539.6600952148438
2023-01-09,547.0582275390625
2023-01-10,549.6575317382812
2023-01-11,551.4569702148438
2023-01-12,552.4567260742188
2023-01-13,559.2550048828125
2023-01-16,565.2534790039062
2023-01-17,559.4549560546875
2023-01-18,566.653076171875
2023-01-19,572.4515380859375
2023-01-20,583.4486694335938
2023-01-23,587.4476318359375
2023-01-24,593.4461669921875
2023-01-25,588.4473876953125
2023-01-26,591.4466552734375
2023-01-27,604.243408203125
2023-01-30,621.0390014648438
2023-01-31,626.8374633789062
2023-02-01,615.240478515625
2023-02-02,636.4349975585938
2023-02-03,638.0346069335938
2023-02-06,622.2386474609375
2023-02-07,615.6403198242188
2023-02-08,614.6406860351562
2023-02-09,620.039306640625
2023-02-10,607.0426025390625
2023-02-13,607.4425048828125
2023-02-14,604.8432006835938
2023-02-15,614.040771484375
2023-02-16,608.2423706054688
