Date,FMCGIETF.NS
2025-05-29,59.2400016784668
2025-05-30,58.869998931884766
2025-06-02,59.40999984741211
2025-06-03,59.04999923706055
2025-06-04,59.5
2025-06-05,59.27000045776367
2025-06-06,59.380001068115234
2025-06-09,59.66999816894531
2025-06-10,59.84000015258789
2025-06-11,59.45000076293945
2025-06-12,58.70000076293945
2025-06-13,58.11000061035156
2025-06-16,58.439998626708984
2025-06-17,58.209999084472656
2025-06-18,58.0099983215332
2025-06-19,57.81999969482422
2025-06-20,58.220001220703125
2025-06-23,57.970001220703125
2025-06-24,58.0
2025-06-25,58.2599983215332
2025-06-26,58.61000061035156
2025-06-27,58.68000030517578
2025-06-30,58.560001373291016
2025-07-01,58.16999816894531
2025-07-02,58.08000183105469
2025-07-03,58.15999984741211
2025-07-04,58.40999984741211
2025-07-07,59.220001220703125
2025-07-08,59.220001220703125
2025-07-09,59.5099983215332
2025-07-10,59.150001525878906
2025-07-11,59.5
2025-07-14,59.68000030517578
2025-07-15,60.0099983215332
2025-07-16,60.310001373291016
2025-07-17,60.45000076293945
2025-07-18,60.2400016784668
2025-07-21,59.9900016784668
2025-07-22,59.77000045776367
2025-07-23,59.45000076293945
2025-07-24,58.779998779296875
2025-07-25,58.25
2025-07-28,58.38999938964844
2025-07-29,58.56999969482422
2025-07-30,58.56999969482422
2025-07-31,59.45000076293945
2025-08-01,59.900001525878906
