Date,PH
2016-12-16,124.91413879394531
2016-12-19,124.97541046142578
2016-12-20,125.92919158935547
2016-12-21,124.5991439819336
2016-12-22,124.95790100097656
2016-12-23,124.9053955078125
2016-12-27,125.36917877197266
2016-12-28,123.26899719238281
2016-12-29,122.73526763916016
2016-12-30,122.50773620605469
2017-01-03,124.73914337158203
2017-01-04,124.81790924072266
2017-01-05,123.70653533935547
2017-01-06,123.8115463256836
2017-01-09,123.19027709960938
2017-01-10,124.10906982421875
2017-01-11,127.06678009033203
2017-01-12,125.78916931152344
2017-01-13,127.97681427001953
2017-01-17,125.67543029785156
2017-01-18,126.35800170898438
2017-01-19,125.78916931152344
2017-01-20,124.7128677368164
2017-01-23,124.69540405273438
2017-01-24,127.302978515625
2017-01-25,130.8382568359375
2017-01-26,130.47076416015625
2017-01-27,130.61947631835938
2017-01-30,128.921875
2017-01-31,128.74685668945312
2017-02-01,127.27680969238281
2017-02-02,131.03955078125
2017-02-03,131.44207763671875
2017-02-06,130.07691955566406
2017-02-07,129.4818878173828
2017-02-08,129.60496520996094
2017-02-09,131.29258728027344
2017-02-10,132.06610107421875
2017-02-13,134.0086669921875
2017-02-14,134.15809631347656
2017-02-15,136.67198181152344
2017-02-16,135.7226104736328
2017-02-17,135.26559448242188
2017-02-21,136.7861785888672
2017-02-22,136.9971923828125
2017-02-23,135.09857177734375
2017-02-24,136.27639770507812
2017-02-27,137.24331665039062
2017-02-28,136.10064697265625
2017-03-01,139.26492309570312
2017-03-02,138.0782928466797
2017-03-03,138.0519256591797
2017-03-06,138.816650390625
2017-03-07,138.429931640625
2017-03-08,138.57052612304688
2017-03-09,137.37515258789062
2017-03-10,138.28042602539062
2017-03-13,138.94847106933594
2017-03-14,138.04312133789062
2017-03-15,140.26693725585938
2017-03-16,139.08914184570312
2017-03-17,139.8450469970703
2017-03-20,139.08914184570312
2017-03-21,137.9113006591797
2017-03-22,138.48265075683594
2017-03-23,138.87815856933594
2017-03-24,137.72671508789062
2017-03-27,136.81259155273438
2017-03-28,139.25611877441406
2017-03-29,139.73080444335938
2017-03-30,140.68008422851562
2017-03-31,140.91737365722656
2017-04-03,140.29335021972656
2017-04-04,140.85586547851562
2017-04-05,140.4691162109375
2017-04-06,140.83828735351562
2017-04-07,141.53269958496094
2017-04-10,140.94375610351562
2017-04-11,141.3480682373047
2017-04-12,136.61044311523438
2017-04-13,135.00186157226562
2017-04-17,136.87411499023438
2017-04-18,136.90928649902344
2017-04-19,136.0830078125
2017-04-20,138.06072998046875
2017-04-21,137.39273071289062
2017-04-24,141.17234802246094
2017-04-25,145.224365234375
2017-04-26,144.62667846679688
2017-04-27,142.37648010253906
2017-04-28,141.3393096923828
2017-05-01,139.6956024169922
2017-05-02,140.0999298095703
2017-05-03,140.3284912109375
2017-05-04,140.45150756835938
2017-05-05,139.9329376220703
2017-05-08,140.59495544433594
2017-05-09,140.55958557128906
2017-05-10,140.4889678955078
2017-05-11,140.36538696289062
2017-05-12,138.2912139892578
2017-05-15,138.15890502929688
2017-05-16,138.10585021972656
2017-05-17,134.9636993408203
2017-05-18,134.41647338867188
2017-05-19,138.75901794433594
2017-05-22,139.42105102539062
2017-05-23,139.50045776367188
2017-05-24,140.79794311523438
2017-05-25,140.37423706054688
2017-05-26,140.5684356689453
2017-05-30,140.6302032470703
2017-05-31,138.988525390625
2017-06-01,140.68319702148438
2017-06-02,141.43341064453125
2017-06-05,138.64427185058594
2017-06-06,137.50570678710938
2017-06-07,134.7606964111328
2017-06-08,136.39356994628906
2017-06-09,138.60899353027344
2017-06-12,138.68841552734375
2017-06-13,139.85350036621094
2017-06-14,138.6531524658203
2017-06-15,140.65672302246094
2017-06-16,143.52528381347656
2017-06-19,145.06105041503906
2017-06-20,144.3373565673828
2017-06-21,139.55337524414062
2017-06-22,138.92669677734375
2017-06-23,140.8949737548828
2017-06-26,138.6354522705078
2017-06-27,137.88523864746094
2017-06-28,139.4651641845703
2017-06-29,138.61781311035156
2017-06-30,141.062744140625
2017-07-03,142.29844665527344
2017-07-05,142.22779846191406
2017-07-06,140.73614501953125
2017-07-07,142.0159912109375
2017-07-10,144.178466796875
2017-07-11,143.97543334960938
2017-07-12,144.57557678222656
2017-07-13,145.4935302734375
2017-07-14,145.68771362304688
2017-07-17,146.49093627929688
2017-07-18,145.86422729492188
2017-07-19,147.18821716308594
2017-07-20,146.48207092285156
2017-07-21,145.22872924804688
2017-07-24,145.10520935058594
2017-07-25,146.49974060058594
2017-07-26,145.3346710205078
2017-07-27,144.81396484375
2017-07-28,145.41409301757812
2017-07-31,146.49974060058594
2017-08-01,145.21109008789062
2017-08-02,145.01693725585938
2017-08-03,145.91722106933594
2017-08-04,144.94631958007812
2017-08-07,143.33106994628906
2017-08-08,142.6691131591797
2017-08-09,142.12188720703125
2017-08-10,137.47923278808594
2017-08-11,138.59133911132812
2017-08-14,139.68580627441406
2017-08-15,139.6240692138672
2017-08-16,140.15357971191406
2017-08-17,137.31150817871094
2017-08-18,136.94081115722656
2017-08-21,136.94081115722656
2017-08-22,140.45372009277344
2017-08-23,139.0679931640625
2017-08-24,138.7754669189453
2017-08-25,139.4224853515625
2017-08-28,140.40635681152344
2017-08-29,141.10653686523438
2017-08-30,142.22337341308594
2017-08-31,142.60452270507812
2017-09-01,144.323974609375
2017-09-05,141.6029052734375
2017-09-06,141.87771606445312
2017-09-07,140.80519104003906
2017-09-08,142.9944610595703
2017-09-11,146.32716369628906
2017-09-12,147.58578491210938
2017-09-13,148.86212158203125
2017-09-14,148.8355255126953
2017-09-15,150.40435791015625
2017-09-18,153.8965606689453
2017-09-19,156.0770263671875
2017-09-20,156.2542266845703
2017-09-21,155.91744995117188
2017-09-22,156.98101806640625
2017-09-25,156.7772216796875
2017-09-26,154.1979522705078
2017-09-27,155.57174682617188
2017-09-28,155.8376922607422
2017-09-29,155.12855529785156
2017-10-02,156.1390380859375
2017-10-03,157.01654052734375
2017-10-04,157.35333251953125
2017-10-05,157.11399841308594
2017-10-06,157.04306030273438
2017-10-09,157.17608642578125
2017-10-10,157.32675170898438
2017-10-11,157.3798828125
2017-10-12,159.61351013183594
2017-10-13,159.8971405029297
2017-10-16,160.79234313964844
2017-10-17,160.83670043945312
2017-10-18,161.01390075683594
2017-10-19,161.32411193847656
2017-10-20,163.53115844726562
2017-10-23,162.08642578125
2017-10-24,163.4956817626953
2017-10-25,162.80435180664062
2017-10-26,163.82366943359375
2017-10-27,162.9816436767578
2017-10-30,161.2621307373047
2017-10-31,161.85592651367188
2017-11-01,161.306396484375
2017-11-02,165.8533935546875
2017-11-03,164.3111114501953
2017-11-06,163.6374969482422
2017-11-07,164.39093017578125
2017-11-08,163.85911560058594
2017-11-09,162.1956787109375
2017-11-10,162.09783935546875
2017-11-13,161.2705535888672
2017-11-14,159.82066345214844
2017-11-15,159.87403869628906
2017-11-16,162.1601104736328
2017-11-17,162.1956787109375
2017-11-20,162.69381713867188
2017-11-21,163.9302520751953
2017-11-22,164.2149200439453
2017-11-24,163.03182983398438
2017-11-27,163.50332641601562
2017-11-28,165.211181640625
2017-11-29,163.9569854736328
2017-11-30,166.7767791748047
2017-12-01,166.3853302001953
2017-12-04,165.31796264648438
2017-12-05,163.94805908203125
2017-12-06,165.7449188232422
2017-12-07,170.19253540039062
2017-12-08,171.6602020263672
2017-12-11,170.73513793945312
2017-12-12,170.66395568847656
2017-12-13,173.19908142089844
2017-12-14,170.52163696289062
2017-12-15,172.79884338378906
2017-12-18,176.24127197265625
2017-12-19,176.18795776367188
2017-12-20,177.06858825683594
2017-12-21,177.6289520263672
2017-12-22,177.23757934570312
2017-12-26,176.96180725097656
2017-12-27,176.9351043701172
2017-12-28,177.2019500732422
2017-12-29,177.5311279296875
2018-01-02,177.7979736328125
2018-01-03,179.2478790283203
2018-01-04,180.06629943847656
2018-01-05,181.29376220703125
2018-01-08,182.84156799316406
2018-01-09,184.4159698486328
2018-01-10,183.78443908691406
2018-01-11,185.3321533203125
2018-01-12,186.83546447753906
2018-01-16,186.71983337402344
2018-01-17,187.5115203857422
2018-01-18,187.2802734375
2018-01-19,187.63609313964844
2018-01-22,187.00454711914062
2018-01-23,186.2039337158203
2018-01-24,185.7592010498047
2018-01-25,184.58502197265625
2018-01-26,186.4974822998047
2018-01-29,183.659912109375
2018-01-30,182.04092407226562
2018-01-31,179.16778564453125
2018-02-01,172.0961151123047
2018-02-02,169.57875061035156
2018-02-05,161.8932647705078
2018-02-06,166.2696990966797
2018-02-07,163.0585479736328
2018-02-08,155.79165649414062
2018-02-09,157.91636657714844
2018-02-12,161.56765747070312
2018-02-13,160.5410919189453
2018-02-14,164.16552734375
2018-02-15,164.82620239257812
2018-02-16,163.56744384765625
2018-02-20,162.130126953125
2018-02-21,161.8533172607422
2018-02-22,164.19229125976562
2018-02-23,163.8798370361328
2018-02-26,165.64744567871094
2018-02-27,162.3800506591797
2018-02-28,159.326904296875
2018-03-01,158.28236389160156
2018-03-02,156.7201385498047
2018-03-05,158.12168884277344
2018-03-06,158.7644500732422
2018-03-07,157.4700164794922
2018-03-08,161.7283935546875
2018-03-09,166.5670166015625
2018-03-12,162.7996826171875
2018-03-13,162.35330200195312
2018-03-14,160.21075439453125
2018-03-15,160.76419067382812
2018-03-16,163.1121368408203
2018-03-19,162.38897705078125
2018-03-20,161.04095458984375
2018-03-21,162.25506591796875
2018-03-22,157.00575256347656
2018-03-23,151.08692932128906
2018-03-26,155.88987731933594
2018-03-27,152.0868377685547
2018-03-28,150.1138458251953
2018-03-29,152.68496704101562
2018-04-02,148.71224975585938
2018-04-03,150.65843200683594
2018-04-04,152.613525390625
2018-04-05,153.71156311035156
2018-04-06,149.48004150390625
2018-04-09,149.29254150390625
2018-04-10,153.9169158935547
2018-04-11,152.0868377685547
2018-04-12,154.0508575439453
2018-04-13,153.97938537597656
2018-04-16,155.8005828857422
2018-04-17,156.98797607421875
2018-04-18,159.3179931640625
2018-04-19,157.2825164794922
2018-04-20,157.4700164794922
2018-04-23,153.5151824951172
2018-04-24,145.82870483398438
2018-04-25,150.2209930419922
2018-04-26,145.114501953125
2018-04-27,146.7482147216797
2018-04-30,146.96246337890625
2018-05-01,149.95314025878906
2018-05-02,149.8192901611328
2018-05-03,150.3102569580078
2018-05-04,152.613525390625
2018-05-07,152.22073364257812
2018-05-08,152.75634765625
2018-05-09,156.51356506347656
2018-05-10,156.2535858154297
2018-05-11,157.0337371826172
2018-05-14,158.20843505859375
2018-05-15,158.41464233398438
2018-05-16,158.60301208496094
2018-05-17,159.9031982421875
2018-05-18,160.59368896484375
2018-05-21,163.58871459960938
2018-05-22,159.81356811523438
2018-05-23,159.47276306152344
2018-05-24,159.1499481201172
2018-05-25,158.83612060546875
2018-05-29,154.89051818847656
2018-05-30,157.10543823242188
2018-05-31,153.24952697753906
2018-06-01,154.87258911132812
2018-06-04,154.44215393066406
2018-06-05,155.19544982910156
2018-06-06,156.19076538085938
2018-06-07,157.35653686523438
2018-06-08,156.66604614257812
2018-06-11,156.4777374267578
2018-06-12,156.1818084716797
2018-06-13,154.36148071289062
2018-06-14,154.15524291992188
2018-06-15,153.26747131347656
2018-06-18,152.0389862060547
2018-06-19,146.71246337890625
2018-06-20,147.48365783691406
2018-06-21,142.1301727294922
2018-06-22,141.12583923339844
2018-06-25,139.67318725585938
2018-06-26,139.7359619140625
2018-06-27,138.05911254882812
2018-06-28,138.83921813964844
2018-06-29,139.75389099121094
2018-07-02,139.96908569335938
2018-07-03,140.61476135253906
2018-07-05,140.85687255859375
2018-07-06,140.62371826171875
2018-07-09,143.28697204589844
2018-07-10,143.50222778320312
2018-07-11,141.64599609375
2018-07-12,142.21990966796875
2018-07-13,144.82933044433594
2018-07-16,141.41281127929688
2018-07-17,142.35440063476562
2018-07-18,145.35842895507812
2018-07-19,148.0306396484375
2018-07-20,146.58692932128906
2018-07-23,143.26902770996094
2018-07-24,145.02662658691406
2018-07-25,146.29998779296875
2018-07-26,148.1202850341797
2018-07-27,147.4387969970703
2018-07-30,146.62277221679688
2018-07-31,151.5906219482422
2018-08-01,148.5507049560547
2018-08-02,153.850341796875
2018-08-03,154.69326782226562
2018-08-06,156.2983856201172
2018-08-07,156.11007690429688
2018-08-08,154.9353790283203
2018-08-09,153.33029174804688
2018-08-10,150.6490478515625
2018-08-13,150.00338745117188
2018-08-14,149.04393005371094
2018-08-15,149.29501342773438
2018-08-16,150.86427307128906
2018-08-17,152.056884765625
2018-08-20,152.53221130371094
2018-08-21,154.29867553710938
2018-08-22,153.05224609375
2018-08-23,151.6175079345703
2018-08-24,153.81448364257812
2018-08-27,157.31826782226562
2018-08-28,157.75059509277344
2018-08-29,158.35411071777344
2018-08-30,157.7055206298828
2018-08-31,158.1649169921875
2018-09-04,157.3903045654297
2018-09-05,159.02960205078125
2018-09-06,160.17349243164062
2018-09-07,160.074462890625
2018-09-10,162.416259765625
2018-09-11,162.30819702148438
2018-09-12,165.14541625976562
2018-09-13,166.34335327148438
2018-09-14,168.56814575195312
2018-09-17,168.8383331298828
2018-09-18,170.1353759765625
2018-09-19,171.5675048828125
2018-09-20,171.5945587158203
2018-09-21,171.65756225585938
2018-09-24,170.81092834472656
2018-09-25,169.57693481445312
2018-09-26,168.23487854003906
2018-09-27,167.982666015625
2018-09-28,165.66783142089844
2018-10-01,166.51449584960938
2018-10-02,166.50547790527344
2018-10-03,166.9918670654297
2018-10-04,166.60455322265625
2018-10-05,164.2626953125
2018-10-08,163.45205688476562
2018-10-09,160.65093994140625
2018-10-10,155.03948974609375
2018-10-11,149.15777587890625
2018-10-12,150.6890411376953
2018-10-15,147.29335021972656
2018-10-16,148.70745849609375
2018-10-17,146.40159606933594
2018-10-18,143.51036071777344
2018-10-19,142.1953125
2018-10-22,141.81703186035156
2018-10-23,136.93515014648438
2018-10-24,131.9542236328125
2018-10-25,132.13436889648438
2018-10-26,131.01748657226562
2018-10-29,130.8013153076172
2018-10-30,133.58448791503906
2018-10-31,136.57484436035156
2018-11-01,143.52838134765625
2018-11-02,145.59999084472656
2018-11-05,147.8067169189453
2018-11-06,150.57192993164062
2018-11-07,154.0486602783203
2018-11-08,154.70913696289062
2018-11-09,151.38873291015625
2018-11-12,149.3259735107422
2018-11-13,148.77406311035156
2018-11-14,150.8368682861328
2018-11-15,153.75010681152344
2018-11-16,154.98956298828125
2018-11-19,151.6058807373047
2018-11-20,148.11361694335938
2018-11-21,148.8012237548828
2018-11-23,147.95982360839844
2018-11-26,150.4477996826172
2018-11-27,148.66551208496094
2018-11-28,152.8272705078125
2018-11-29,152.80918884277344
2018-11-30,155.6500244140625
2018-12-03,158.4909210205078
2018-12-04,150.61068725585938
2018-12-06,147.7607879638672
2018-12-07,142.07907104492188
2018-12-10,141.40953063964844
2018-12-11,139.1748809814453
2018-12-12,141.07479858398438
2018-12-13,139.66339111328125
2018-12-14,136.632568359375
2018-12-17,135.5740203857422
2018-12-18,134.53359985351562
2018-12-19,133.57460021972656
2018-12-20,131.97317504882812
2018-12-21,131.7108612060547
2018-12-24,127.66665649414062
2018-12-26,134.05409240722656
2018-12-27,135.6735382080078
2018-12-28,134.12652587890625
2018-12-31,134.9316864013672
2019-01-02,136.06259155273438
2019-01-03,131.04132080078125
2019-01-04,136.91305541992188
2019-01-07,137.41061401367188
2019-01-08,140.2786407470703
2019-01-09,141.36431884765625
2019-01-10,142.9114227294922
2019-01-11,142.9294891357422
2019-01-14,141.29196166992188
2019-01-15,139.6905517578125
2019-01-16,140.97531127929688
2019-01-17,144.32281494140625
2019-01-18,147.00985717773438
2019-01-22,143.2642822265625
2019-01-23,141.8709716796875
2019-01-24,143.0109405517578
2019-01-25,145.65277099609375
2019-01-28,142.6399688720703
2019-01-29,146.6750946044922
2019-01-30,149.28074645996094
2019-01-31,149.10882568359375
2019-02-01,148.72885131835938
2019-02-04,149.72406005859375
2019-02-05,150.3754425048828
2019-02-06,150.18544006347656
2019-02-07,147.52236938476562
2019-02-08,147.3224639892578
2019-02-11,148.91302490234375
2019-02-12,154.5935821533203
2019-02-13,155.7569580078125
2019-02-14,153.6665496826172
2019-02-15,157.83831787109375
2019-02-19,157.53842163085938
2019-02-20,159.36526489257812
2019-02-21,159.00173950195312
2019-02-22,159.756103515625
2019-02-25,160.1923828125
2019-02-26,159.27438354492188
2019-02-27,161.36485290527344
2019-02-28,160.11053466796875
2019-03-01,160.0106201171875
2019-03-04,158.6654052734375
2019-03-05,158.483642578125
2019-03-06,156.54771423339844
2019-03-07,154.8480224609375
2019-03-08,153.63014221191406
2019-03-11,156.41134643554688
2019-03-12,155.4661102294922
2019-03-13,156.86581420898438
2019-03-14,154.50270080566406
2019-03-15,155.21163940429688
2019-03-18,158.2018585205078
2019-03-19,156.85671997070312
2019-03-20,153.52108764648438
2019-03-21,154.06640625
2019-03-22,148.5040283203125
2019-03-25,148.803955078125
2019-03-26,150.30361938476562
2019-03-27,151.42152404785156
2019-03-28,154.1118621826172
2019-03-29,155.98416137695312
2019-04-01,161.6647491455078
2019-04-02,161.34671020507812
2019-04-03,163.11898803710938
2019-04-04,165.11856079101562
2019-04-05,166.6909637451172
2019-04-08,167.74522399902344
2019-04-09,164.4278106689453
2019-04-10,166.37281799316406
2019-04-11,168.93592834472656
2019-04-12,171.45358276367188
2019-04-15,170.74459838867188
2019-04-16,171.43536376953125
2019-04-17,171.00819396972656
2019-04-18,172.61692810058594
2019-04-22,172.6259765625
