Date,RF
2017-03-06,11.146554946899414
2017-03-07,11.161192893981934
2017-03-08,11.179567337036133
2017-03-09,11.172218322753906
2017-03-10,11.120766639709473
2017-03-13,11.11341667175293
2017-03-14,11.091362953186035
2017-03-15,11.025215148925781
2017-03-16,11.061965942382812
2017-03-17,11.061965942382812
2017-03-20,10.937013626098633
2017-03-21,10.363702774047852
2017-03-22,10.422502517700195
2017-03-23,10.459253311157227
2017-03-24,10.459253311157227
2017-03-27,10.349003791809082
2017-03-28,10.584205627441406
2017-03-29,10.51805591583252
2017-03-30,10.790007591247559
2017-03-31,10.679757118225098
2017-04-03,10.716506958007812
2017-04-04,10.70180606842041
2017-04-05,10.562154769897461
2017-04-06,10.679757118225098
2017-04-07,10.613603591918945
2017-04-10,10.451902389526367
2017-04-11,10.415151596069336
2017-04-12,10.260797500610352
2017-04-13,10.054997444152832
2017-04-17,10.282848358154297
2017-04-18,9.80509090423584
2017-04-19,9.819788932800293
2017-04-20,10.025596618652344
2017-04-21,9.900642395019531
2017-04-24,10.150547981262207
2017-04-25,10.187298774719238
2017-04-26,10.304902076721191
2017-04-27,10.135847091674805
2017-04-28,10.10644245147705
2017-05-01,10.194648742675781
2017-05-02,10.172599792480469
2017-05-03,10.378400802612305
2017-05-04,10.488655090332031
2017-05-05,10.496003150939941
2017-05-08,10.547457695007324
2017-05-09,10.44455337524414
2017-05-10,10.547457695007324
2017-05-11,10.422502517700195
2017-05-12,10.38575267791748
2017-05-15,10.5401029586792
2017-05-16,10.68710994720459
2017-05-17,10.268150329589844
2017-05-18,10.297551155090332
2017-05-19,10.356352806091309
2017-05-22,10.341651916503906
2017-05-23,10.635658264160156
2017-05-24,10.488655090332031
2017-05-25,10.496003150939941
2017-05-26,10.38575267791748
2017-05-30,10.268150329589844
2017-05-31,10.172599792480469
2017-06-01,10.135847091674805
2017-06-02,9.952095031738281
2017-06-05,9.944743156433105
2017-06-06,9.922694206237793
2017-06-07,10.040907859802246
2017-06-08,10.366000175476074
2017-06-09,10.639371871948242
2017-06-12,10.609819412231445
2017-06-13,10.654149055480957
2017-06-14,10.713257789611816
2017-06-15,10.639371871948242
2017-06-16,10.609819412231445
2017-06-19,10.713257789611816
2017-06-20,10.54332447052002
2017-06-21,10.314279556274414
2017-06-22,10.225621223449707
2017-06-23,10.026131629943848
2017-06-26,10.159122467041016
2017-06-27,10.343836784362793
2017-06-28,10.410332679748535
2017-06-29,10.83147144317627
2017-06-30,10.816697120666504
2017-07-03,10.994019508361816
2017-07-05,10.971855163574219
2017-07-06,10.868414878845215
2017-07-07,10.8536376953125
2017-07-10,10.897968292236328
2017-07-11,10.897968292236328
2017-07-12,10.809307098388672
2017-07-13,10.949686050415039
2017-07-14,10.846248626708984
2017-07-17,10.8610258102417
2017-07-18,10.742813110351562
2017-07-19,10.691093444824219
2017-07-20,10.572876930236816
2017-07-21,10.513769149780273
2017-07-24,10.639371871948242
2017-07-25,10.757587432861328
2017-07-26,10.676314353942871
2017-07-27,10.631983757019043
2017-07-28,10.713257789611816
2017-07-31,10.787142753601074
2017-08-01,10.8536376953125
2017-08-02,10.957076072692871
2017-08-03,11.008793830871582
2017-08-04,11.038346290588379
2017-08-07,10.986629486083984
2017-08-08,10.979242324829102
2017-08-09,10.846248626708984
2017-08-10,10.565488815307617
2017-08-11,10.39555549621582
2017-08-14,10.646759986877441
2017-08-15,10.698481559753418
2017-08-16,10.595041275024414
2017-08-17,10.336443901062012
2017-08-18,10.388167381286621
2017-08-21,10.37338924407959
2017-08-22,10.521158218383789
2017-08-23,10.572876930236816
2017-08-24,10.676314353942871
2017-08-25,10.676314353942871
2017-08-28,10.558097839355469
2017-08-29,10.462051391601562
2017-08-30,10.521158218383789
2017-08-31,10.425105094909668
2017-09-01,10.513769149780273
2017-09-05,10.077852249145508
2017-09-06,10.063072204589844
2017-09-07,9.795317649841309
2017-09-08,9.862259864807129
2017-09-11,10.055635452270508
2017-09-12,10.189512252807617
2017-09-13,10.219263076782227
2017-09-14,10.182073593139648
2017-09-15,10.226698875427246
2017-09-18,10.427515029907227
2017-09-19,10.52420425415039
2017-09-20,10.643206596374512
2017-09-21,10.73245620727539
2017-09-22,10.725018501281738
2017-09-25,10.769645690917969
2017-09-26,10.94071102142334
2017-09-27,11.19359016418457
2017-09-28,11.186151504516602
2017-09-29,11.32746696472168
2017-10-02,11.32746696472168
2017-10-03,11.282838821411133
2017-10-04,11.22333812713623
2017-10-05,11.357215881347656
2017-10-06,11.312591552734375
2017-10-09,11.163839340209961
2017-10-10,11.27540111541748
2017-10-11,11.186151504516602
2017-10-12,11.089463233947754
2017-10-13,11.029961585998535
2017-10-16,11.126652717590332
2017-10-17,10.992772102355957
2017-10-18,11.082023620605469
2017-10-19,11.134087562561035
2017-10-20,11.320027351379395
2017-10-23,11.24565315246582
2017-10-24,11.48365592956543
2017-10-25,11.580345153808594
2017-10-26,11.7588472366333
2017-10-27,11.691906929016113
2017-10-30,11.602656364440918
2017-10-31,11.51340389251709
2017-11-01,11.572906494140625
2017-11-02,11.684469223022461
2017-11-03,11.7588472366333
2017-11-06,11.81091022491455
2017-11-07,11.50596809387207
2017-11-08,11.424153327941895
2017-11-09,11.364654541015625
2017-11-10,11.282838821411133
2017-11-13,11.48365592956543
2017-11-14,11.669593811035156
2017-11-15,11.751407623291016
2017-11-16,11.677031517028809
2017-11-17,11.751407623291016
2017-11-20,11.796031951904297
2017-11-21,11.647281646728516
2017-11-22,11.572906494140625
2017-11-24,11.580345153808594
2017-11-27,11.5431547164917
2017-11-28,11.900161743164062
2017-11-29,12.324100494384766
2017-11-30,12.338980674743652
2017-12-01,12.383604049682617
2017-12-04,12.606732368469238
2017-12-05,12.547234535217285
2017-12-06,12.480291366577148
2017-12-07,12.68967056274414
2017-12-08,12.771923065185547
2017-12-11,12.697147369384766
2017-12-12,12.9439115524292
2017-12-13,12.771923065185547
2017-12-14,12.644803047180176
2017-12-15,12.801834106445312
2017-12-18,12.958868026733398
2017-12-19,12.936433792114258
2017-12-20,12.8990478515625
2017-12-21,13.078507423400879
2017-12-22,13.063552856445312
2017-12-26,12.973821640014648
2017-12-27,12.936433792114258
2017-12-28,12.996253967285156
2017-12-29,12.921477317810059
2018-01-02,12.988777160644531
2018-01-03,13.011212348937988
2018-01-04,13.115898132324219
2018-01-05,13.078507423400879
2018-01-08,13.063552856445312
2018-01-09,13.295365333557129
2018-01-10,13.519695281982422
2018-01-11,13.60942554473877
2018-01-12,13.6692533493042
2018-01-16,13.57951831817627
2018-01-17,13.72907543182373
2018-01-18,13.572041511535645
2018-01-19,13.96087646484375
2018-01-22,14.327284812927246
2018-01-23,14.476844787597656
2018-01-24,14.52918529510498
2018-01-25,14.312335968017578
2018-01-26,14.491792678833008
2018-01-29,14.402064323425293
2018-01-30,14.319808959960938
2018-01-31,14.379631042480469
2018-02-01,14.611441612243652
2018-02-02,14.394583702087402
2018-02-05,13.80384635925293
2018-02-06,13.96087646484375
2018-02-07,14.177735328674316
2018-02-08,13.385099411010742
2018-02-09,13.661773681640625
2018-02-12,13.81132698059082
2018-02-13,14.095478057861328
2018-02-14,14.484318733215332
2018-02-15,14.566570281982422
2018-02-16,14.544146537780762
2018-02-20,14.506752967834473
2018-02-21,14.671263694763184
2018-02-22,14.439451217651367
2018-02-23,14.693697929382324
2018-02-26,14.805854797363281
2018-02-27,14.671263694763184
2018-02-28,14.514228820800781
2018-03-01,14.402064323425293
2018-03-02,14.55909538269043
2018-03-05,14.746040344238281
2018-03-06,14.880637168884277
2018-03-07,14.858203887939453
2018-03-08,14.843183517456055
2018-03-09,15.106093406677246
2018-03-12,14.963362693786621
2018-03-13,14.805620193481445
2018-03-14,14.572761535644531
2018-03-15,14.550222396850586
2018-03-16,14.745528221130371
2018-03-19,14.685431480407715
2018-03-20,14.617827415466309
2018-03-21,14.670409202575684
2018-03-22,13.98684024810791
2018-03-23,13.528630256652832
2018-03-26,14.122054100036621
2018-03-27,13.738953590393066
2018-03-28,13.731450080871582
2018-03-29,13.956798553466797
2018-04-02,13.641304969787598
2018-04-03,13.821585655212402
2018-04-04,14.09200668334961
2018-04-05,14.152098655700684
2018-04-06,13.693885803222656
2018-04-09,13.806559562683105
2018-04-10,13.971821784973145
2018-04-11,13.836607933044434
2018-04-12,14.257266998291016
2018-04-13,13.904213905334473
2018-04-16,13.87416934967041
2018-04-17,13.483555793762207
2018-04-18,13.453512191772461
2018-04-19,13.633794784545898
2018-04-20,14.18966293334961
2018-04-23,14.167128562927246
2018-04-24,14.174636840820312
2018-04-25,14.287312507629395
2018-04-26,14.12956714630127
2018-04-27,14.272285461425781
2018-04-30,14.046939849853516
2018-05-01,14.084495544433594
2018-05-02,13.934261322021484
2018-05-03,13.836607933044434
2018-05-04,14.061956405639648
2018-05-07,14.084495544433594
2018-05-08,14.249751091003418
2018-05-09,14.437543869018555
2018-05-10,14.52017593383789
2018-05-11,14.512666702270508
2018-05-14,14.422523498535156
2018-05-15,14.565244674682617
2018-05-16,14.49764347076416
2018-05-17,14.512666702270508
2018-05-18,14.369942665100098
2018-05-21,14.384963035583496
2018-05-22,14.61031723022461
2018-05-23,14.422523498535156
2018-05-24,14.377457618713379
2018-05-25,14.279800415039062
2018-05-29,13.60374641418457
2018-05-30,13.836607933044434
2018-05-31,13.701395988464355
2018-06-01,13.964309692382812
2018-06-04,14.06947135925293
2018-06-05,13.994352340698242
2018-06-06,14.460079193115234
2018-06-07,14.384612083435059
2018-06-08,14.422350883483887
2018-06-11,14.241218566894531
2018-06-12,14.301593780517578
2018-06-13,14.256315231323242
2018-06-14,14.052539825439453
2018-06-15,14.02990436553955
2018-06-18,14.128008842468262
2018-06-19,14.301593780517578
2018-06-20,14.271407127380371
2018-06-21,14.27895450592041
2018-06-22,13.984623908996582
2018-06-25,13.848775863647461
2018-06-26,13.720476150512695
2018-06-27,13.478972434997559
2018-06-28,13.57707691192627
2018-06-29,13.418595314025879
2018-07-02,13.501609802246094
2018-07-03,13.25256061553955
2018-07-05,13.177090644836426
2018-07-06,13.275201797485352
2018-07-09,13.637460708618164
2018-07-10,13.494062423706055
2018-07-11,13.350672721862793
2018-07-12,13.22237491607666
2018-07-13,12.988414764404297
2018-07-16,13.214824676513672
2018-07-17,13.312933921813965
2018-07-18,13.629910469055176
2018-07-19,13.297840118408203
2018-07-20,13.448781967163086
2018-07-23,13.788399696350098
2018-07-24,13.788399696350098
2018-07-25,13.80349063873291
2018-07-26,13.878962516784668
2018-07-27,14.007259368896484
2018-07-30,14.203482627868652
2018-07-31,14.044999122619629
2018-08-01,14.211029052734375
2018-08-02,14.392159461975098
2018-08-03,14.444991111755371
2018-08-06,14.429892539978027
2018-08-07,14.573286056518555
2018-08-08,14.618568420410156
2018-08-09,14.55064582824707
2018-08-10,14.437442779541016
2018-08-13,14.301593780517578
2018-08-14,14.490270614624023
2018-08-15,14.392159461975098
2018-08-16,14.641215324401855
2018-08-17,14.709135055541992
2018-08-20,14.701586723327637
2018-08-21,14.746872901916504
2018-08-22,14.739319801330566
2018-08-23,14.595930099487305
2018-08-24,14.535553932189941
2018-08-27,14.671402931213379
2018-08-28,14.694039344787598
2018-08-29,14.731772422790527
2018-08-30,14.603474617004395
2018-08-31,14.686491966247559
2018-09-04,14.822339057922363
2018-09-05,15.0412015914917
2018-09-06,14.881593704223633
2018-09-07,14.904397964477539
2018-09-10,14.851191520690918
2018-09-11,14.934798240661621
2018-09-12,14.554777145385742
2018-09-13,14.341963768005371
2018-09-14,14.417964935302734
2018-09-17,14.425570487976074
2018-09-18,14.372367858886719
2018-09-19,14.562378883361816
2018-09-20,14.813190460205078
2018-09-21,14.775191307067871
2018-09-24,14.661179542541504
2018-09-25,14.630779266357422
2018-09-26,14.395169258117676
2018-09-27,14.091153144836426
2018-09-28,13.94674301147461
2018-10-01,13.787134170532227
2018-10-02,13.764337539672852
2018-10-03,14.037951469421387
2018-10-04,14.189953804016113
2018-10-05,14.091153144836426
2018-10-08,14.205156326293945
2018-10-09,14.129157066345215
2018-10-10,13.885940551757812
2018-10-11,13.483116149902344
2018-10-12,13.14109992980957
2018-10-15,13.0422945022583
2018-10-16,13.087900161743164
2018-10-17,13.171501159667969
2018-10-18,12.951091766357422
2018-10-19,12.844687461853027
2018-10-22,12.457062721252441
2018-10-23,12.373459815979004
2018-10-24,11.75023078918457
2018-10-25,12.206250190734863
2018-10-26,12.206250190734863
2018-10-29,12.487468719482422
2018-10-30,12.55587100982666
2018-10-31,12.897886276245117
2018-11-01,13.08029842376709
2018-11-02,13.11829948425293
2018-11-05,13.163904190063477
2018-11-06,13.407113075256348
2018-11-07,13.315913200378418
2018-11-08,13.429914474487305
2018-11-09,13.103097915649414
2018-11-12,12.867487907409668
2018-11-13,12.829483032226562
2018-11-14,12.441864013671875
2018-11-15,12.502667427062988
2018-11-16,12.312658309936523
2018-11-19,12.259454727172852
2018-11-20,12.031439781188965
2018-11-21,12.023841857910156
2018-11-23,12.13024616241455
2018-11-26,12.419063568115234
2018-11-27,12.358259201049805
2018-11-28,12.487468719482422
2018-11-29,12.320258140563965
2018-11-30,12.502667427062988
2018-12-03,12.639474868774414
2018-12-04,11.84903335571289
2018-12-06,11.733994483947754
2018-12-07,11.427223205566406
2018-12-10,11.036087989807129
2018-12-11,10.859695434570312
2018-12-12,10.936388969421387
2018-12-13,10.56826114654541
2018-12-14,10.330516815185547
2018-12-17,10.269159317016602
2018-12-18,10.146451950073242
2018-12-19,9.847349166870117
2018-12-20,9.901034355163574
2018-12-21,9.862689971923828
2018-12-24,9.640280723571777
2018-12-26,10.269159317016602
2018-12-27,10.2461519241333
2018-12-28,10.238483428955078
2018-12-31,10.261490821838379
2019-01-02,10.483901023864746
2019-01-03,10.468563079833984
2019-01-04,10.852025985717773
2019-01-07,11.036087989807129
2019-01-08,11.151127815246582
2019-01-09,11.273837089538574
2019-01-10,11.281506538391113
2019-01-11,11.335188865661621
2019-01-14,11.473238945007324
2019-01-15,11.588279724121094
2019-01-16,11.810686111450195
2019-01-17,11.97174072265625
2019-01-18,12.040762901306152
2019-01-22,11.956402778625488
2019-01-23,11.787678718566895
2019-01-24,11.895049095153809
2019-01-25,12.00241756439209
2019-01-28,12.025423049926758
2019-01-29,11.910385131835938
2019-01-30,11.83369255065918
2019-01-31,11.634292602539062
2019-02-01,11.757000923156738
2019-02-04,11.864372253417969
2019-02-05,11.81835651397705
2019-02-06,11.81835651397705
2019-02-07,11.895049095153809
2019-02-08,11.841362953186035
2019-02-11,11.780010223388672
2019-02-12,11.864372253417969
2019-02-13,11.956402778625488
2019-02-14,11.895049095153809
2019-02-15,12.270843505859375
2019-02-19,12.378212928771973
2019-02-20,12.54693603515625
2019-02-21,12.46257495880127
2019-02-22,12.454902648925781
2019-02-25,12.554606437683105
2019-02-26,12.42422866821289
2019-02-27,12.707990646362305
2019-02-28,12.577614784240723
2019-03-01,12.508590698242188
2019-03-04,12.393548965454102
2019-03-05,12.355203628540039
2019-03-06,12.09444808959961
2019-03-07,11.931954383850098
2019-03-08,11.970643997192383
2019-03-11,12.04802131652832
2019-03-12,12.086709976196289
2019-03-13,12.233731269836426
2019-03-14,12.218255043029785
2019-03-15,12.179566383361816
2019-03-18,12.357539176940918
2019-03-19,12.094449996948242
2019-03-20,11.576006889343262
2019-03-21,11.165892601013184
2019-03-22,10.469474792480469
2019-03-25,10.469474792480469
2019-03-26,10.7789945602417
2019-03-27,10.809946060180664
2019-03-28,10.964706420898438
2019-03-29,10.949230194091797
2019-04-01,11.351602554321289
2019-04-02,11.483149528503418
2019-04-03,11.506362915039062
2019-04-04,11.684337615966797
2019-04-05,11.715288162231445
2019-04-08,11.792669296264648
2019-04-09,11.606956481933594
2019-04-10,11.699812889099121
2019-04-11,11.769455909729004
