Date,M&MFIN.NS
2019-06-14,229.4585418701172
2019-06-17,218.90013122558594
2019-06-18,219.42666625976562
2019-06-19,215.3529510498047
2019-06-20,223.2786865234375
2019-06-21,218.42901611328125
2019-06-24,215.8794708251953
2019-06-25,218.70614624023438
2019-06-26,219.01097106933594
2019-06-27,221.72679138183594
2019-06-28,215.26979064941406
2019-07-01,215.99032592773438
2019-07-02,215.63006591796875
2019-07-03,218.59530639648438
2019-07-04,219.20494079589844
2019-07-05,220.20262145996094
2019-07-08,215.6855010986328
2019-07-09,216.65542602539062
2019-07-10,214.99269104003906
2019-07-11,210.752685546875
2019-07-12,212.9973907470703
2019-07-15,213.35684204101562
2019-07-16,215.93246459960938
2019-07-17,215.00857543945312
2019-07-18,211.3131103515625
2019-07-19,202.3544464111328
2019-07-22,200.59071350097656
2019-07-23,190.4561767578125
2019-07-24,170.46710205078125
2019-07-25,170.49510192871094
2019-07-26,166.15573120117188
2019-07-29,170.8310546875
2019-07-30,166.60366821289062
2019-07-31,170.6630859375
2019-08-01,167.1915740966797
2019-08-02,168.9273223876953
2019-08-05,164.19602966308594
2019-08-06,168.14344787597656
2019-08-07,165.6518096923828
2019-08-08,168.31143188476562
2019-08-09,178.50193786621094
2019-08-13,167.21957397460938
2019-08-14,175.73033142089844
2019-08-16,179.1178436279297
2019-08-19,177.9420166015625
2019-08-20,176.2622528076172
2019-08-21,176.40225219726562
2019-08-22,171.0270233154297
2019-08-23,174.66647338867188
2019-08-26,185.27694702148438
2019-08-27,188.74842834472656
2019-08-28,179.0338592529297
2019-08-29,176.5142059326172
2019-08-30,179.14584350585938
2019-09-03,174.9464569091797
2019-09-04,184.32508850097656
2019-09-05,179.25782775878906
2019-09-06,181.46949768066406
2019-09-09,181.1895294189453
2019-09-11,188.4404754638672
2019-09-12,188.58045959472656
2019-09-13,189.7562713623047
2019-09-16,185.2489471435547
2019-09-17,180.62960815429688
2019-09-18,181.8614501953125
2019-09-19,181.69345092773438
2019-09-20,198.29502868652344
2019-09-23,199.94679260253906
2019-09-24,191.82797241210938
2019-09-25,188.86041259765625
2019-09-26,197.34317016601562
2019-09-27,193.75970458984375
2019-09-30,183.65318298339844
2019-10-01,180.32164001464844
2019-10-03,182.50534057617188
2019-10-04,181.55348205566406
2019-10-07,182.36537170410156
2019-10-09,186.81671142578125
2019-10-10,182.53334045410156
2019-10-11,180.96556091308594
2019-10-14,179.56578063964844
2019-10-15,177.27011108398438
2019-10-16,170.7470703125
2019-10-17,176.99014282226562
2019-10-18,178.75389099121094
2019-10-22,191.01611328125
2019-10-23,187.01266479492188
2019-10-24,185.2489471435547
2019-10-25,188.83242797851562
2019-10-27,189.2803497314453
2019-10-29,198.4350128173828
2019-10-30,200.87066650390625
2019-10-31,197.651123046875
2019-11-01,199.4988555908203
2019-11-04,201.402587890625
2019-11-05,195.1875
2019-11-06,193.3397674560547
2019-11-07,190.5681915283203
2019-11-08,184.2130889892578
2019-11-11,186.53675842285156
2019-11-13,182.61732482910156
2019-11-14,183.84913635253906
2019-11-15,181.5814971923828
2019-11-18,183.2892303466797
2019-11-19,183.56918334960938
2019-11-20,184.38107299804688
2019-11-21,183.9891357421875
2019-11-22,186.45277404785156
2019-11-25,192.91983032226562
2019-11-26,191.8839874267578
2019-11-27,193.78770446777344
2019-11-28,199.3868865966797
2019-11-29,197.00723266601562
2019-12-02,193.143798828125
2019-12-03,192.3319091796875
2019-12-04,192.1919403076172
2019-12-05,190.73614501953125
2019-12-06,183.65318298339844
2019-12-09,189.4203338623047
2019-12-10,186.2847900390625
2019-12-11,185.16494750976562
2019-12-12,189.5043182373047
2019-12-13,191.01611328125
2019-12-16,183.6251678466797
2019-12-17,180.1256866455078
2019-12-18,180.23768615722656
2019-12-19,179.06185913085938
2019-12-20,180.90957641601562
2019-12-23,179.48179626464844
2019-12-24,180.32164001464844
2019-12-26,180.15367126464844
2019-12-27,181.35751342773438
2019-12-30,180.0697021484375
2019-12-31,180.5456085205078
2020-01-01,186.0608367919922
2020-01-02,189.89625549316406
2020-01-03,187.71258544921875
2020-01-06,180.37765502929688
2020-01-07,180.93756103515625
2020-01-08,181.88943481445312
2020-01-09,185.55691528320312
2020-01-10,185.89285278320312
2020-01-13,191.9679718017578
2020-01-14,194.20765686035156
2020-01-15,197.79112243652344
2020-01-16,201.066650390625
2020-01-17,201.5985565185547
2020-01-20,196.36331176757812
2020-01-21,197.5391387939453
2020-01-22,196.50331115722656
2020-01-23,204.14617919921875
2020-01-24,206.5538330078125
2020-01-27,197.3711700439453
2020-01-28,196.61529541015625
2020-01-29,206.16189575195312
2020-01-30,206.38584899902344
2020-01-31,206.8057861328125
2020-02-03,195.71939086914062
2020-02-04,206.0218963623047
2020-02-05,217.16427612304688
2020-02-06,219.1239776611328
2020-02-07,222.87545776367188
2020-02-10,220.74777221679688
2020-02-11,219.4319610595703
2020-02-12,218.87203979492188
2020-02-13,217.13629150390625
2020-02-14,215.65249633789062
2020-02-17,209.85736083984375
2020-02-18,207.02976989746094
2020-02-19,214.05673217773438
2020-02-20,213.49681091308594
2020-02-24,205.29400634765625
2020-02-25,207.92564392089844
2020-02-26,202.04649353027344
2020-02-27,197.45513916015625
2020-02-28,192.1919403076172
2020-03-02,189.1683807373047
2020-03-03,190.98809814453125
2020-03-04,187.5446014404297
2020-03-05,188.74842834472656
2020-03-06,188.27252197265625
2020-03-09,180.74159240722656
2020-03-11,181.4974822998047
2020-03-12,159.46469116210938
2020-03-13,158.23291015625
2020-03-16,146.4466094970703
2020-03-17,139.3636474609375
2020-03-18,128.02529907226562
2020-03-19,111.45172882080078
2020-03-20,117.58280944824219
2020-03-23,83.90374755859375
2020-03-24,90.14683532714844
2020-03-25,92.49848175048828
2020-03-26,90.95870971679688
2020-03-27,90.09083557128906
2020-03-30,80.60023498535156
2020-03-31,82.41996002197266
2020-04-01,85.44351959228516
2020-04-03,79.81634521484375
2020-04-07,79.62037658691406
2020-04-08,89.13898468017578
2020-04-09,93.17039489746094
2020-04-13,86.19940185546875
2020-04-15,87.20726013183594
2020-04-16,93.39435577392578
2020-04-17,100.67330169677734
2020-04-20,92.94642639160156
2020-04-21,84.8556137084961
2020-04-22,84.43566131591797
2020-04-23,87.17926788330078
2020-04-24,78.64051818847656
2020-04-27,80.4882583618164
2020-04-28,86.33939361572266
2020-04-29,87.85116577148438
2020-04-30,92.91842651367188
2020-05-04,89.72689056396484
2020-05-05,89.8948745727539
2020-05-06,96.3899154663086
2020-05-07,95.46605682373047
2020-05-08,92.58247375488281
2020-05-11,88.38310241699219
2020-05-12,91.01471710205078
2020-05-13,99.02153778076172
2020-05-14,94.29022979736328
2020-05-15,94.31822204589844
2020-05-18,77.15673065185547
2020-05-19,75.36498260498047
2020-05-20,76.54081726074219
2020-05-21,76.31684875488281
2020-05-22,71.41757202148438
2020-05-26,74.35713958740234
2020-05-27,77.54867553710938
2020-05-28,76.4848403930664
2020-05-29,78.22057342529297
2020-06-01,81.412109375
2020-06-02,84.79961395263672
2020-06-03,86.67533874511719
2020-06-04,83.31583404541016
2020-06-05,86.3953857421875
2020-06-08,88.83101654052734
2020-06-09,88.21511840820312
2020-06-10,86.4793701171875
2020-06-11,87.85116577148438
2020-06-12,91.60263061523438
2020-06-15,91.77059936523438
2020-06-16,94.1502456665039
2020-06-17,93.25438690185547
2020-06-18,94.2622299194336
2020-06-19,97.64974212646484
2020-06-22,99.66544342041016
2020-06-23,99.637451171875
2020-06-24,100.05738067626953
2020-06-25,100.36534118652344
2020-06-26,99.04953002929688
2020-06-29,94.51419830322266
2020-06-30,93.95426940917969
2020-07-01,97.03382110595703
2020-07-02,103.52888488769531
2020-07-03,102.32506561279297
2020-07-06,102.38105010986328
2020-07-07,114.30730438232422
2020-07-08,112.93551635742188
2020-07-09,116.77093505859375
2020-07-10,114.27931213378906
2020-07-13,114.22331237792969
2020-07-14,109.24004364013672
2020-07-15,108.17620086669922
2020-07-16,112.93551635742188
2020-07-17,116.4070053100586
2020-07-20,128.55722045898438
2020-07-21,127.6053466796875
2020-07-22,141.28883361816406
2020-07-23,136.4674530029297
2020-07-24,129.9930419921875
2020-07-27,118.28404235839844
2020-07-28,124.1155776977539
2020-07-29,123.24315643310547
2020-07-30,120.76358795166016
2020-07-31,119.61566162109375
2020-08-03,117.59527587890625
2020-08-04,115.80448150634766
2020-08-05,116.67692565917969
2020-08-06,123.19723510742188
2020-08-07,124.29927062988281
2020-08-10,123.10541534423828
2020-08-11,121.36053466796875
2020-08-12,121.86561584472656
2020-08-13,123.24315643310547
2020-08-14,122.23296356201172
2020-08-17,122.41664123535156
2020-08-18,124.98802185058594
2020-08-19,126.64105987548828
2020-08-20,124.02375793457031
2020-08-21,122.37071228027344
2020-08-24,121.5901107788086
2020-08-25,126.13597106933594
2020-08-26,131.18692016601562
2020-08-27,129.3961181640625
2020-08-28,131.9215850830078
2020-08-31,123.70231628417969
2020-09-01,123.15130615234375
2020-09-02,126.22779846191406
2020-09-03,127.83492279052734
2020-09-04,125.99822235107422
2020-09-07,121.95745849609375
2020-09-08,120.21257019042969
2020-09-09,119.4779052734375
2020-09-10,119.75341033935547
2020-09-11,120.16667938232422
2020-09-14,122.55438995361328
2020-09-15,126.82473754882812
2020-09-16,126.04413604736328
2020-09-17,124.98802185058594
2020-09-18,122.37071228027344
2020-09-21,115.62081909179688
2020-09-22,108.50357055664062
2020-09-23,110.2025146484375
2020-09-24,104.18730163574219
2020-09-25,110.43211364746094
2020-09-28,114.8861312866211
2020-09-29,114.4728775024414
2020-09-30,113.0494155883789
2020-10-01,119.06463623046875
2020-10-05,118.32996368408203
2020-10-06,120.62584686279297
2020-10-07,117.22793579101562
2020-10-08,119.24832153320312
2020-10-09,122.4625473022461
2020-10-12,120.62584686279297
2020-10-13,116.67692565917969
2020-10-14,118.97280883789062
2020-10-15,115.0698013305664
2020-10-16,115.25347137451172
2020-10-19,119.34014892578125
2020-10-20,120.12075805664062
2020-10-21,121.08503723144531
2020-10-22,121.86561584472656
2020-10-23,123.70231628417969
2020-10-26,120.25850677490234
2020-10-27,115.39122772216797
2020-10-28,111.44229888916016
2020-10-29,111.074951171875
2020-10-30,112.31474304199219
2020-11-02,114.79429626464844
2020-11-03,115.52898406982422
2020-11-04,116.35549926757812
2020-11-05,117.77894592285156
2020-11-06,119.38607025146484
2020-11-09,124.4829330444336
2020-11-10,134.63075256347656
2020-11-11,131.2787628173828
2020-11-12,133.66647338867188
2020-11-13,132.1053009033203
2020-11-14,131.9215850830078
2020-11-17,133.6205596923828
2020-11-18,143.76837158203125
2020-11-19,142.85003662109375
2020-11-20,142.06939697265625
2020-11-23,145.69691467285156
2020-11-24,152.76824951171875
2020-11-25,148.0846405029297
2020-11-26,153.6406707763672
2020-11-27,157.03860473632812
2020-12-01,154.00802612304688
2020-12-02,151.9417266845703
2020-12-03,154.1457977294922
2020-12-04,154.09986877441406
2020-12-07,162.1354522705078
2020-12-08,160.9416046142578
2020-12-09,161.67630004882812
2020-12-10,156.16616821289062
2020-12-11,158.9212188720703
2020-12-14,158.3701934814453
2020-12-15,162.91604614257812
2020-12-16,167.09457397460938
2020-12-17,162.5946502685547
2020-12-18,162.0436248779297
2020-12-21,152.30908203125
2020-12-22,151.4825439453125
2020-12-23,159.74774169921875
2020-12-24,157.49777221679688
2020-12-28,161.44667053222656
2020-12-29,160.43650817871094
2020-12-30,160.02325439453125
2020-12-31,160.62017822265625
2021-01-01,164.10992431640625
2021-01-04,170.30880737304688
2021-01-05,169.6659698486328
2021-01-06,173.1557159423828
2021-01-07,179.4923553466797
2021-01-08,174.44142150878906
2021-01-11,170.03329467773438
2021-01-12,174.21182250976562
2021-01-13,174.44142150878906
2021-01-14,176.46176147460938
2021-01-15,173.0638885498047
2021-01-18,163.2834014892578
2021-01-19,167.2782440185547
2021-01-20,169.5741424560547
2021-01-21,166.35989379882812
2021-01-22,159.6559295654297
2021-01-25,163.51300048828125
2021-01-27,157.81919860839844
2021-01-28,150.79379272460938
2021-01-29,142.11532592773438
2021-02-01,148.268310546875
2021-02-02,158.0028839111328
2021-02-03,169.02313232421875
2021-02-04,166.81906127929688
2021-02-05,162.50279235839844
2021-02-08,169.1149444580078
2021-02-09,168.79351806640625
2021-02-10,174.99241638183594
2021-02-11,180.86988830566406
2021-02-12,188.6759033203125
2021-02-15,200.38490295410156
2021-02-16,202.7267303466797
2021-02-17,200.56858825683594
2021-02-18,200.7522735595703
2021-02-19,191.52279663085938
2021-02-22,190.2830352783203
2021-02-23,192.0279083251953
2021-02-24,195.4717254638672
2021-02-25,201.16554260253906
2021-02-26,187.06878662109375
2021-03-01,189.22689819335938
2021-03-02,190.5585479736328
2021-03-03,196.52783203125
2021-03-04,194.46151733398438
2021-03-05,186.60960388183594
2021-03-08,185.0484161376953
2021-03-09,191.61463928222656
2021-03-10,194.2778778076172
2021-03-12,191.84420776367188
2021-03-15,189.54833984375
2021-03-16,193.72683715820312
2021-03-17,186.8391876220703
2021-03-18,185.5994110107422
2021-03-19,197.5380401611328
2021-03-22,194.23194885253906
2021-03-23,193.08401489257812
2021-03-24,185.9667510986328
2021-03-25,180.0433807373047
2021-03-26,190.00750732421875
2021-03-30,183.5790557861328
2021-03-31,182.7065887451172
2021-04-01,187.61981201171875
2021-04-05,179.5382843017578
2021-04-06,182.29331970214844
2021-04-07,181.60455322265625
2021-04-08,179.1709442138672
2021-04-09,177.15054321289062
2021-04-12,156.99266052246094
2021-04-13,162.27320861816406
2021-04-15,159.6559295654297
2021-04-16,157.8651123046875
2021-04-19,151.98764038085938
2021-04-20,156.48757934570312
2021-04-22,160.43650817871094
2021-04-23,164.29359436035156
2021-04-26,149.92135620117188
2021-04-27,151.52845764160156
2021-04-28,153.82435607910156
2021-04-29,151.80397033691406
2021-04-30,148.63565063476562
2021-05-03,147.2122039794922
2021-05-04,142.75819396972656
2021-05-05,141.1969757080078
2021-05-06,142.94183349609375
2021-05-07,141.88575744628906
2021-05-10,143.40103149414062
2021-05-11,142.34490966796875
2021-05-12,139.77354431152344
2021-05-14,138.71743774414062
2021-05-17,142.80409240722656
2021-05-18,143.630615234375
2021-05-19,141.61024475097656
2021-05-20,147.16629028320312
2021-05-21,147.2122039794922
2021-05-24,149.7376708984375
2021-05-25,144.45713806152344
2021-05-26,142.66635131835938
2021-05-27,141.88575744628906
2021-05-28,146.7071075439453
2021-05-31,149.69175720214844
2021-06-01,146.9366912841797
2021-06-02,149.55401611328125
2021-06-03,149.55401611328125
2021-06-04,154.42127990722656
2021-06-07,156.76309204101562
2021-06-08,154.51312255859375
2021-06-09,151.3448028564453
2021-06-10,156.71714782714844
2021-06-11,155.3396453857422
2021-06-14,156.395751953125
2021-06-15,157.54368591308594
2021-06-16,155.79881286621094
2021-06-17,149.462158203125
2021-06-18,145.69691467285156
2021-06-21,146.6152801513672
2021-06-22,144.45713806152344
2021-06-23,143.81430053710938
2021-06-24,143.1714324951172
2021-06-25,146.06427001953125
2021-06-28,145.69691467285156
2021-06-29,144.778564453125
2021-06-30,144.27346801757812
2021-07-01,143.1714324951172
2021-07-02,144.50306701660156
2021-07-05,147.25811767578125
2021-07-06,147.9927978515625
2021-07-07,148.268310546875
2021-07-08,147.53363037109375
2021-07-09,148.49789428710938
2021-07-12,148.268310546875
2021-07-13,149.92135620117188
2021-07-14,150.01318359375
2021-07-15,148.31422424316406
2021-07-16,149.49392700195312
2021-07-19,144.7415008544922
2021-07-20,141.78851318359375
2021-07-22,142.4806365966797
2021-07-23,142.2499237060547
2021-07-26,135.0059356689453
2021-07-27,136.66700744628906
2021-07-28,131.49929809570312
2021-07-29,137.2206573486328
2021-07-30,139.71221923828125
2021-08-02,140.1274871826172
2021-08-03,137.9589080810547
2021-08-04,142.4344940185547
2021-08-05,144.28009033203125
2021-08-06,143.68028259277344
2021-08-09,141.78851318359375
2021-08-10,141.09642028808594
2021-08-11,142.11151123046875
2021-08-12,143.26502990722656
2021-08-13,139.6660919189453
2021-08-16,139.20469665527344
2021-08-17,137.0360870361328
2021-08-18,136.62083435058594
2021-08-20,131.91456604003906
2021-08-23,128.6385955810547
2021-08-24,135.0059356689453
2021-08-25,135.5596160888672
2021-08-26,143.12660217285156
2021-08-27,143.5418701171875
2021-08-30,147.37147521972656
2021-08-31,147.78672790527344
2021-09-01,149.54006958007812
2021-09-02,153.50811767578125
2021-09-03,152.40074157714844
2021-09-06,155.26144409179688
2021-09-07,157.06089782714844
2021-09-08,155.12303161621094
2021-09-09,154.66162109375
2021-09-13,155.5382843017578
2021-09-14,155.9073944091797
2021-09-15,159.32176208496094
2021-09-16,160.19842529296875
2021-09-17,165.50454711914062
2021-09-20,162.59771728515625
2021-09-21,166.8887481689453
2021-09-22,166.8887481689453
2021-09-23,170.71836853027344
2021-09-24,167.90382385253906
2021-09-27,167.21173095703125
2021-09-28,165.87367248535156
2021-09-29,169.3341827392578
2021-09-30,170.90292358398438
2021-10-01,171.9180145263672
2021-10-04,174.0865936279297
2021-10-05,171.6411895751953
2021-10-06,167.3962860107422
2021-10-07,168.41136169433594
2021-10-08,170.30311584472656
2021-10-11,170.71836853027344
2021-10-12,172.10256958007812
2021-10-13,171.68731689453125
2021-10-14,170.90292358398438
2021-10-18,172.97923278808594
2021-10-19,175.47079467773438
2021-10-20,170.25697326660156
2021-10-21,176.94729614257812
2021-10-22,172.61012268066406
2021-10-25,166.93487548828125
2021-10-26,173.67132568359375
2021-10-27,177.177978515625
2021-10-28,171.27206420898438
2021-10-29,165.64295959472656
2021-11-01,175.97833251953125
2021-11-02,181.88429260253906
2021-11-03,180.50009155273438
2021-11-04,180.3616485595703
2021-11-08,184.23741149902344
2021-11-09,186.86741638183594
2021-11-10,185.0679473876953
2021-11-11,181.28445434570312
2021-11-12,183.1761932373047
2021-11-15,172.24099731445312
2021-11-16,168.87277221679688
2021-11-17,165.2738494873047
2021-11-18,162.1363067626953
2021-11-22,156.92250061035156
2021-11-23,156.73793029785156
2021-11-24,154.98460388183594
2021-11-25,154.61549377441406
2021-11-26,146.54095458984375
2021-11-29,142.94203186035156
2021-11-30,143.21885681152344
2021-12-01,145.29518127441406
2021-12-02,149.95533752441406
2021-12-03,149.07867431640625
2021-12-06,147.8328857421875
2021-12-07,148.7095489501953
2021-12-08,152.2623291015625
2021-12-09,152.3084716796875
2021-12-10,154.523193359375
2021-12-13,153.13900756835938
2021-12-14,149.77078247070312
2021-12-15,145.15675354003906
2021-12-16,144.7415008544922
2021-12-17,138.51260375976562
2021-12-20,133.3910369873047
2021-12-21,132.60665893554688
2021-12-22,133.80628967285156
2021-12-23,138.9278564453125
2021-12-24,133.85243225097656
2021-12-27,134.72911071777344
2021-12-28,135.65188598632812
2021-12-29,135.69805908203125
2021-12-30,135.88259887695312
2021-12-31,137.4513702392578
2022-01-03,140.49659729003906
2022-01-04,141.18870544433594
2022-01-05,142.4344940185547
2022-01-06,143.31114196777344
2022-01-07,141.8346710205078
2022-01-10,142.89588928222656
2022-01-11,144.23397827148438
2022-01-12,152.3546142578125
2022-01-13,154.06179809570312
2022-01-14,152.17005920410156
2022-01-17,154.47705078125
2022-01-18,151.01654052734375
2022-01-19,147.74061584472656
2022-01-20,147.37147521972656
2022-01-21,143.26502990722656
2022-01-24,138.69715881347656
2022-01-25,143.0343017578125
2022-01-27,144.51080322265625
2022-01-28,149.3093719482422
2022-01-31,149.07867431640625
2022-02-01,154.10794067382812
2022-02-02,155.9535675048828
2022-02-03,147.74061584472656
2022-02-04,141.8808135986328
2022-02-07,142.84976196289062
2022-02-08,142.11151123046875
2022-02-09,143.6341094970703
2022-02-10,145.24903869628906
2022-02-11,142.66519165039062
2022-02-14,138.09732055664062
2022-02-15,141.78851318359375
2022-02-16,149.58621215820312
2022-02-17,146.07957458496094
2022-02-18,143.44956970214844
2022-02-21,141.55783081054688
2022-02-22,140.03521728515625
2022-02-23,140.9580078125
2022-02-24,129.88438415527344
2022-02-25,134.3599853515625
2022-02-28,134.0369873046875
2022-03-02,132.42208862304688
2022-03-03,131.1301727294922
2022-03-04,127.80806732177734
2022-03-07,120.5179443359375
2022-03-08,123.70162200927734
2022-03-09,130.16123962402344
2022-03-10,133.02191162109375
2022-03-11,133.94471740722656
2022-03-14,135.74417114257812
2022-03-15,137.12838745117188
2022-03-16,141.004150390625
2022-03-17,145.80271911621094
2022-03-21,145.15675354003906
2022-03-22,148.0174560546875
2022-03-23,146.63323974609375
2022-03-24,145.11062622070312
2022-03-25,145.98728942871094
2022-03-28,145.84886169433594
2022-03-29,145.98728942871094
2022-03-30,145.98728942871094
2022-03-31,146.86395263671875
2022-04-01,152.67759704589844
2022-04-04,155.12303161621094
2022-04-05,157.29159545898438
2022-04-06,155.6767120361328
2022-04-07,156.69178771972656
2022-04-08,161.5364990234375
2022-04-11,162.1363067626953
2022-04-12,166.15049743652344
2022-04-13,167.90382385253906
2022-04-18,163.88963317871094
2022-04-19,165.41226196289062
2022-04-20,162.5515899658203
2022-04-21,165.8275146484375
2022-04-22,162.96685791015625
2022-04-25,162.50543212890625
2022-04-26,168.91891479492188
2022-04-27,171.17977905273438
2022-04-28,168.04225158691406
2022-04-29,169.0111846923828
2022-05-02,167.94996643066406
2022-05-04,166.3350830078125
2022-05-05,164.76629638671875
2022-05-06,162.0901641845703
2022-05-09,161.1673583984375
2022-05-10,158.12213134765625
2022-05-11,157.29159545898438
2022-05-12,151.01654052734375
2022-05-13,153.2774200439453
2022-05-16,156.69178771972656
2022-05-17,161.62876892089844
2022-05-18,160.33685302734375
2022-05-19,157.01475524902344
2022-05-20,157.19931030273438
2022-05-23,158.58352661132812
2022-05-24,153.2774200439453
2022-05-25,150.37059020996094
2022-05-26,159.9677276611328
2022-05-27,158.3066864013672
2022-05-30,165.2738494873047
2022-05-31,164.5355987548828
2022-06-01,166.65805053710938
2022-06-02,171.04135131835938
2022-06-03,172.0564422607422
2022-06-06,172.1487274169922
2022-06-07,169.6110076904297
2022-06-08,171.96417236328125
2022-06-09,172.61012268066406
2022-06-10,169.98013305664062
2022-06-13,159.50633239746094
2022-06-14,159.69088745117188
2022-06-15,163.843505859375
2022-06-16,158.07598876953125
2022-06-17,158.07598876953125
2022-06-20,153.13900756835938
2022-06-21,158.5373992919922
2022-06-22,156.18423461914062
2022-06-23,160.6598358154297
2022-06-24,163.705078125
2022-06-27,164.16647338867188
2022-06-28,166.3350830078125
2022-06-29,164.58175659179688
2022-06-30,161.85946655273438
2022-07-01,164.8585662841797
2022-07-04,165.04315185546875
2022-07-05,168.503662109375
2022-07-06,175.65536499023438
2022-07-07,174.9171142578125
2022-07-08,182.57638549804688
2022-07-11,185.5754852294922
2022-07-12,188.29776000976562
2022-07-13,187.0519561767578
2022-07-14,181.1460418701172
2022-07-15,183.45303344726562
2022-07-18,188.25161743164062
2022-07-19,191.38912963867188
2022-07-20,191.67335510253906
2022-07-21,196.27276611328125
2022-07-22,198.10313415527344
2022-07-25,195.3810272216797
2022-07-26,193.73837280273438
2022-07-27,186.60459899902344
2022-07-28,185.10275268554688
2022-07-29,175.2468719482422
2022-08-01,178.1097869873047
2022-08-02,179.00149536132812
2022-08-03,178.3444366455078
2022-08-04,182.8969268798828
2022-08-05,183.50704956054688
2022-08-08,184.0702362060547
2022-08-10,184.82115173339844
2022-08-11,185.47821044921875
2022-08-12,184.8680877685547
2022-08-16,185.6190185546875
2022-08-17,187.0739288330078
2022-08-18,189.84295654296875
2022-08-19,182.47450256347656
2022-08-22,179.00149536132812
2022-08-23,183.27236938476562
2022-08-24,184.5865020751953
2022-08-25,186.4168701171875
2022-08-26,193.78530883789062
2022-08-29,187.35552978515625
2022-08-30,192.9874725341797
2022-09-01,194.1607666015625
2022-09-02,196.27276611328125
2022-09-05,201.71694946289062
2022-09-06,206.3163604736328
2022-09-07,208.66299438476562
2022-09-08,207.348876953125
2022-09-09,210.8688201904297
2022-09-12,211.6197509765625
2022-09-13,211.99520874023438
2022-09-14,215.46824645996094
2022-09-15,215.7967529296875
2022-09-16,212.22988891601562
2022-09-19,209.6955108642578
2022-09-20,213.40321350097656
2022-09-21,210.0240478515625
2022-09-22,209.97711181640625
2022-09-23,182.47450256347656
2022-09-26,172.00851440429688
2022-09-27,171.7738494873047
2022-09-28,166.79898071289062
2022-09-29,170.64747619628906
2022-09-30,173.88583374023438
2022-10-03,168.72320556640625
2022-10-04,188.1064453125
2022-10-06,187.9656524658203
2022-10-07,188.5288543701172
2022-10-10,191.81414794921875
2022-10-11,187.4024658203125
2022-10-12,194.3485107421875
2022-10-13,193.456787109375
2022-10-14,195.0994415283203
2022-10-17,198.4785919189453
2022-10-18,199.83963012695312
2022-10-19,202.2332000732422
2022-10-20,199.22950744628906
2022-10-21,193.5037078857422
2022-10-24,191.81414794921875
2022-10-25,191.72027587890625
2022-10-27,194.72396850585938
2022-10-28,193.17520141601562
2022-10-31,189.60829162597656
2022-11-01,185.99447631835938
2022-11-02,181.72360229492188
2022-11-03,206.41021728515625
2022-11-04,204.72064208984375
2022-11-07,205.56544494628906
2022-11-09,207.4427490234375
2022-11-10,206.7856903076172
2022-11-11,208.2406005859375
2022-11-14,202.46788024902344
2022-11-15,199.98043823242188
2022-11-16,195.42796325683594
2022-11-17,191.4386749267578
2022-11-18,189.98374938964844
2022-11-21,190.68775939941406
2022-11-22,191.62640380859375
2022-11-23,194.20770263671875
2022-11-24,195.80343627929688
2022-11-25,199.60496520996094
2022-11-28,201.4353485107422
2022-11-29,201.1068115234375
2022-11-30,201.81082153320312
2022-12-01,206.7856903076172
2022-12-02,214.9519805908203
2022-12-05,226.35662841796875
2022-12-06,224.99559020996094
2022-12-07,225.1363983154297
2022-12-08,225.2771759033203
2022-12-09,215.9844970703125
2022-12-12,215.890625
2022-12-13,219.4105987548828
2022-12-14,222.60202026367188
2022-12-15,224.0569305419922
2022-12-16,219.55137634277344
2022-12-19,221.5695037841797
2022-12-20,219.69219970703125
2022-12-21,212.84002685546875
2022-12-22,213.87254333496094
2022-12-23,207.20806884765625
2022-12-26,213.87254333496094
2022-12-27,215.0458526611328
2022-12-28,217.53329467773438
2022-12-29,215.0927734375
2022-12-30,220.20846557617188
2023-01-02,226.2627716064453
2023-01-03,219.8799285888672
2023-01-04,219.7391357421875
2023-01-05,221.28790283203125
2023-01-06,219.45751953125
2023-01-09,222.41429138183594
2023-01-10,220.3023223876953
2023-01-11,221.8980255126953
2023-01-12,218.56581115722656
2023-01-13,220.630859375
2023-01-16,217.8148956298828
2023-01-17,215.890625
2023-01-18,217.90875244140625
2023-01-19,220.3023223876953
2023-01-20,220.11459350585938
2023-01-23,221.85110473632812
2023-01-24,219.7391357421875
2023-01-25,215.56210327148438
2023-01-27,211.66668701171875
2023-01-30,211.71360778808594
2023-01-31,218.47193908691406
2023-02-01,219.5044708251953
2023-02-02,223.21214294433594
2023-02-03,228.65634155273438
2023-02-06,245.78680419921875
2023-02-07,251.04327392578125
2023-02-08,252.54510498046875
2023-02-09,253.81228637695312
2023-02-10,248.7904815673828
2023-02-13,244.7542724609375
2023-02-14,246.02146911621094
2023-02-15,246.7723846435547
2023-02-16,250.62086486816406
2023-02-17,246.16226196289062
2023-02-20,244.3318634033203
2023-02-21,240.38954162597656
2023-02-22,239.5916748046875
2023-02-23,239.87327575683594
2023-02-24,241.09352111816406
2023-02-27,236.49411010742188
2023-02-28,236.3533172607422
2023-03-01,239.45089721679688
2023-03-02,237.05731201171875
2023-03-03,238.37142944335938
2023-03-06,240.48341369628906
2023-03-08,238.32449340820312
2023-03-09,235.46160888671875
2023-03-10,230.01739501953125
2023-03-13,223.86920166015625
2023-03-14,228.18702697753906
2023-03-15,227.10757446289062
2023-03-16,227.29530334472656
2023-03-17,221.3348388671875
2023-03-20,211.66668701171875
