Date,LODHA.NS
2025-02-03,1297.449951171875
2025-02-04,1286.5
2025-02-05,1268.4000244140625
2025-02-06,1198.699951171875
2025-02-07,1238.800048828125
2025-02-10,1176.6500244140625
2025-02-11,1170.449951171875
2025-02-12,1172.6500244140625
2025-02-13,1173.199951171875
2025-02-14,1153.550048828125
2025-02-17,1167.800048828125
2025-02-18,1162.550048828125
2025-02-19,1181.75
2025-02-20,1192.5
2025-02-21,1215.550048828125
2025-02-24,1195.0
2025-02-25,1196.5999755859375
2025-02-27,1194.949951171875
2025-02-28,1130.9000244140625
2025-03-03,1120.8499755859375
2025-03-04,1117.949951171875
2025-03-05,1152.5
2025-03-06,1138.1500244140625
2025-03-07,1113.0
2025-03-10,1075.699951171875
2025-03-11,1132.3499755859375
2025-03-12,1081.699951171875
2025-03-13,1055.25
2025-03-17,1064.0
2025-03-18,1064.0
2025-03-19,1177.449951171875
2025-03-20,1193.75
2025-03-21,1180.75
2025-03-24,1216.75
2025-03-25,1209.800048828125
2025-03-26,1197.3499755859375
2025-03-27,1241.300048828125
2025-03-28,1195.800048828125
2025-04-01,1157.199951171875
2025-04-02,1218.449951171875
2025-04-03,1217.75
2025-04-04,1180.8499755859375
2025-04-07,1106.5999755859375
2025-04-08,1132.699951171875
2025-04-09,1111.25
2025-04-11,1122.5999755859375
2025-04-15,1214.0
2025-04-16,1240.800048828125
2025-04-17,1236.0999755859375
2025-04-21,1293.4000244140625
2025-04-22,1313.4000244140625
2025-04-23,1366.4000244140625
2025-04-24,1320.199951171875
2025-04-25,1305.0999755859375
2025-04-28,1310.199951171875
2025-04-29,1288.0
2025-04-30,1329.300048828125
2025-05-02,1338.199951171875
2025-05-05,1333.5999755859375
2025-05-06,1296.0
2025-05-07,1302.0
2025-05-08,1287.800048828125
2025-05-09,1234.300048828125
2025-05-12,1305.4000244140625
2025-05-13,1273.800048828125
2025-05-14,1316.5
2025-05-15,1371.0
2025-05-16,1394.800048828125
2025-05-19,1422.0
2025-05-20,1380.199951171875
2025-05-21,1409.0
2025-05-22,1409.699951171875
2025-05-23,1412.800048828125
2025-05-26,1439.0999755859375
2025-05-27,1453.4000244140625
2025-05-28,1467.800048828125
2025-05-29,1457.0
2025-05-30,1425.5
2025-06-02,1433.9000244140625
2025-06-03,1446.5999755859375
2025-06-04,1444.800048828125
2025-06-05,1461.699951171875
2025-06-06,1516.0
2025-06-09,1511.699951171875
2025-06-10,1467.4000244140625
2025-06-11,1475.800048828125
2025-06-12,1449.0999755859375
2025-06-13,1452.5999755859375
2025-06-16,1470.5999755859375
2025-06-17,1446.0
2025-06-18,1443.199951171875
2025-06-19,1425.4000244140625
2025-06-20,1483.199951171875
2025-06-23,1473.300048828125
2025-06-24,1470.5
2025-06-25,1456.5999755859375
2025-06-26,1441.4000244140625
2025-06-27,1422.199951171875
2025-06-30,1384.199951171875
2025-07-01,1391.5
2025-07-02,1398.800048828125
2025-07-03,1368.9000244140625
2025-07-04,1368.0999755859375
2025-07-07,1377.300048828125
2025-07-08,1374.9000244140625
2025-07-09,1390.0999755859375
2025-07-10,1411.800048828125
2025-07-11,1400.0999755859375
2025-07-14,1419.699951171875
2025-07-15,1434.0
2025-07-16,1440.199951171875
2025-07-17,1440.4000244140625
2025-07-18,1444.9000244140625
2025-07-21,1448.699951171875
2025-07-22,1442.300048828125
2025-07-23,1334.0
2025-07-24,1326.0999755859375
2025-07-25,1279.4000244140625
2025-07-28,1203.199951171875
2025-07-29,1246.5
2025-07-30,1238.199951171875
2025-07-31,1231.5999755859375
2025-08-01,1207.9000244140625
2025-08-04,1244.0
2025-08-05,1234.0
2025-08-06,1227.5
2025-08-07,1222.4000244140625
2025-08-08,1202.5999755859375
2025-08-11,1224.9000244140625
2025-08-12,1214.199951171875
2025-08-13,1225.800048828125
2025-08-14,1231.5999755859375
2025-08-18,1247.0
2025-08-19,1257.800048828125
2025-08-20,1300.0
2025-08-21,1293.5999755859375
