Date,SHARIABEES.NS
2019-11-25,251.5
2019-11-26,252.44000244140625
2019-11-27,252.63999938964844
2019-11-28,252.25
2019-11-29,252.89999389648438
2019-12-02,251.35000610351562
2019-12-03,251.8800048828125
2019-12-04,251.83999633789062
2019-12-05,254.3000030517578
2019-12-06,253.0399932861328
2019-12-09,253.0399932861328
2019-12-10,249.05999755859375
2019-12-11,251.75
2019-12-12,250.66000366210938
2019-12-13,250.66000366210938
2019-12-16,253.72000122070312
2019-12-17,253.72000122070312
2019-12-18,254.5
2019-12-19,256.79998779296875
2019-12-20,256.2900085449219
2019-12-23,257.989990234375
2019-12-24,257.0
2019-12-26,257.0
2019-12-27,256.30999755859375
2019-12-30,257.54998779296875
2019-12-31,255.5800018310547
2020-01-01,255.75999450683594
2020-01-02,255.83999633789062
2020-01-03,258.0
2020-01-06,254.49000549316406
2020-01-07,254.61000061035156
2020-01-08,254.61000061035156
2020-01-09,257.1400146484375
2020-01-10,258.260009765625
2020-01-13,260.20001220703125
2020-01-14,261.3500061035156
2020-01-15,261.42999267578125
2020-01-16,264.0
2020-01-17,264.0
2020-01-20,262.739990234375
2020-01-21,262.0400085449219
2020-01-22,262.6600036621094
2020-01-23,261.9100036621094
2020-01-24,261.9100036621094
2020-01-27,263.1099853515625
2020-01-28,262.0400085449219
2020-01-29,264.4200134277344
2020-01-30,262.95001220703125
2020-01-31,260.739990234375
2020-02-03,261.0299987792969
2020-02-04,263.739990234375
2020-02-05,264.989990234375
2020-02-06,264.95001220703125
2020-02-07,265.489990234375
2020-02-10,264.3599853515625
2020-02-11,266.07000732421875
2020-02-12,266.7200012207031
2020-02-13,270.5199890136719
2020-02-14,269.0
2020-02-17,268.1499938964844
2020-02-18,266.94000244140625
2020-02-19,269.4100036621094
2020-02-20,267.3999938964844
2020-02-24,263.0199890136719
2020-02-25,262.8699951171875
2020-02-26,260.25
2020-02-27,260.25
2020-02-28,248.42999267578125
2020-03-02,249.5800018310547
2020-03-03,252.1999969482422
2020-03-04,253.97999572753906
2020-03-05,257.32000732421875
2020-03-06,276.6199951171875
2020-03-09,243.6699981689453
2020-03-11,240.44000244140625
2020-03-12,221.9600067138672
2020-03-13,216.72000122070312
2020-03-16,213.0
2020-03-17,214.8800048828125
2020-03-18,218.5
2020-03-19,210.0
2020-03-20,225.0
2020-03-23,220.22999572753906
2020-03-24,246.7899932861328
2020-03-25,246.7899932861328
2020-03-26,241.27000427246094
2020-03-27,228.0800018310547
2020-03-30,254.61000061035156
2020-03-31,255.0
2020-04-01,249.99000549316406
2020-04-03,227.9199981689453
2020-04-07,249.94000244140625
2020-04-08,240.0
2020-04-09,242.0
2020-04-13,229.0500030517578
2020-04-15,233.1300048828125
2020-04-16,233.83999633789062
2020-04-17,237.24000549316406
2020-04-20,230.0
2020-04-21,237.8000030517578
2020-04-22,236.35000610351562
2020-04-23,235.49000549316406
2020-04-24,231.0500030517578
2020-04-27,234.0399932861328
2020-04-28,234.0
2020-04-29,234.00999450683594
2020-04-30,246.14999389648438
2020-05-04,233.92999267578125
2020-05-05,239.9499969482422
2020-05-06,237.77000427246094
2020-05-07,239.16000366210938
2020-05-08,236.35000610351562
2020-05-11,231.64999389648438
2020-05-12,232.3000030517578
2020-05-13,239.27000427246094
2020-05-14,228.52999877929688
2020-05-15,231.6199951171875
2020-05-18,232.7100067138672
2020-05-19,232.02000427246094
2020-05-20,227.4499969482422
2020-05-21,239.05999755859375
2020-05-22,232.75
2020-05-26,234.02999877929688
2020-05-27,236.0
2020-05-28,236.0
2020-05-29,233.27999877929688
2020-06-01,238.6699981689453
2020-06-02,240.0
2020-06-03,245.25
2020-06-04,244.97999572753906
2020-06-05,245.0
2020-06-08,242.57000732421875
2020-06-09,248.85000610351562
2020-06-10,241.8300018310547
2020-06-11,248.77999877929688
2020-06-12,249.5
2020-06-15,249.39999389648438
2020-06-16,249.39999389648438
2020-06-17,242.0
2020-06-18,245.0
2020-06-19,251.0
2020-06-22,249.0
2020-06-23,248.25999450683594
2020-06-24,248.0
2020-06-25,245.14999389648438
2020-06-26,253.99000549316406
2020-06-29,242.5
2020-06-30,252.66000366210938
2020-07-01,253.0
2020-07-02,253.0
2020-07-03,253.0
2020-07-06,257.0
2020-07-07,257.80999755859375
2020-07-08,256.0
2020-07-09,254.27999877929688
2020-07-10,255.85000610351562
2020-07-13,261.1600036621094
2020-07-14,258.1099853515625
2020-07-15,257.1000061035156
2020-07-16,260.0
2020-07-17,263.8699951171875
2020-07-20,273.5299987792969
2020-07-21,277.75
2020-07-22,274.260009765625
2020-07-23,268.0
2020-07-24,275.0
2020-07-27,277.95001220703125
2020-07-28,275.25
2020-07-29,278.57000732421875
2020-07-30,278.0400085449219
2020-07-31,279.0
2020-08-03,274.4700012207031
2020-08-04,279.0
2020-08-05,275.19000244140625
2020-08-06,274.010009765625
2020-08-07,276.1000061035156
2020-08-10,280.0
2020-08-11,286.2200012207031
2020-08-12,288.0
2020-08-13,297.989990234375
2020-08-14,305.0
2020-08-17,332.9700012207031
2020-08-18,332.6300048828125
2020-08-19,328.9700012207031
2020-08-20,320.2099914550781
2020-08-21,286.20001220703125
2020-08-24,282.3299865722656
2020-08-25,278.5199890136719
2020-08-26,281.9800109863281
2020-08-27,286.3599853515625
2020-08-28,280.3999938964844
2020-08-31,279.05999755859375
2020-09-01,278.8800048828125
2020-09-02,281.9599914550781
2020-09-03,282.8599853515625
2020-09-04,282.0
2020-09-07,284.0
2020-09-08,287.989990234375
2020-09-09,280.44000244140625
2020-09-10,284.3500061035156
2020-09-11,280.0
2020-09-14,281.010009765625
2020-09-15,291.4200134277344
2020-09-16,295.95001220703125
2020-09-17,288.0
2020-09-18,294.7200012207031
2020-09-21,291.2699890136719
2020-09-22,287.04998779296875
2020-09-23,288.0
2020-09-24,291.3900146484375
2020-09-25,290.3999938964844
2020-09-28,290.20001220703125
2020-09-29,297.0
2020-09-30,294.04998779296875
2020-10-01,301.32000732421875
2020-10-05,294.0
2020-10-06,300.010009765625
2020-10-07,305.0
2020-10-08,310.70001220703125
2020-10-09,302.3699951171875
2020-10-12,312.3399963378906
2020-10-13,332.2799987792969
2020-10-14,317.4100036621094
2020-10-15,312.8500061035156
2020-10-16,313.0
2020-10-19,315.0400085449219
2020-10-20,317.5400085449219
2020-10-21,313.7099914550781
2020-10-22,311.010009765625
2020-10-23,313.0799865722656
2020-10-26,311.8699951171875
2020-10-27,311.95001220703125
2020-10-28,308.9700012207031
2020-10-29,307.8599853515625
2020-10-30,302.1099853515625
2020-11-02,310.8999938964844
2020-11-03,303.55999755859375
2020-11-04,309.04998779296875
2020-11-05,312.3299865722656
2020-11-06,314.3599853515625
2020-11-09,320.25
2020-11-10,310.1300048828125
2020-11-11,315.0
2020-11-12,316.8699951171875
2020-11-13,316.0
2020-11-14,323.8599853515625
2020-11-17,328.0199890136719
2020-11-18,311.3299865722656
2020-11-19,309.67999267578125
2020-11-20,314.0400085449219
2020-11-23,318.6199951171875
2020-11-24,320.6099853515625
2020-11-25,318.2200012207031
2020-11-26,316.94000244140625
2020-11-27,318.04998779296875
2020-12-01,321.92999267578125
2020-12-02,323.8900146484375
2020-12-03,326.6700134277344
2020-12-04,328.0
2020-12-07,331.6700134277344
2020-12-08,334.54998779296875
2020-12-09,335.8999938964844
2020-12-10,337.25
2020-12-11,337.0
2020-12-14,340.5799865722656
2020-12-15,337.8999938964844
2020-12-16,341.0
2020-12-17,341.5199890136719
2020-12-18,344.17999267578125
2020-12-21,338.6499938964844
2020-12-22,345.5
2020-12-23,350.0
2020-12-24,349.1499938964844
2020-12-28,352.4599914550781
2020-12-29,352.7799987792969
2020-12-30,351.0299987792969
2020-12-31,353.8999938964844
2021-01-01,355.17999267578125
2021-01-04,361.8599853515625
2021-01-05,363.7900085449219
2021-01-06,362.79998779296875
2021-01-07,358.7699890136719
2021-01-08,367.05999755859375
2021-01-11,373.6600036621094
2021-01-12,374.7200012207031
2021-01-13,373.0899963378906
2021-01-14,372.70001220703125
2021-01-15,366.92999267578125
2021-01-18,364.1000061035156
2021-01-19,365.3399963378906
2021-01-20,369.20001220703125
2021-01-21,370.1300048828125
2021-01-22,368.17999267578125
2021-01-25,366.9700012207031
2021-01-27,361.3800048828125
2021-01-28,356.6700134277344
2021-01-29,348.9200134277344
2021-02-01,350.69000244140625
2021-02-02,353.69000244140625
2021-02-03,357.8900146484375
2021-02-04,357.2200012207031
2021-02-05,356.92999267578125
2021-02-08,362.3299865722656
2021-02-09,361.44000244140625
2021-02-10,361.79998779296875
2021-02-11,361.6099853515625
2021-02-12,361.55999755859375
2021-02-15,359.45001220703125
2021-02-16,357.2099914550781
2021-02-17,353.70001220703125
2021-02-18,354.739990234375
2021-02-19,354.0
2021-02-22,347.0299987792969
2021-02-23,346.7099914550781
2021-02-24,349.989990234375
2021-02-25,349.8800048828125
2021-02-26,343.04998779296875
2021-03-01,347.80999755859375
2021-03-02,354.0
2021-03-03,359.5899963378906
2021-03-04,358.19000244140625
2021-03-05,358.69000244140625
2021-03-08,358.32000732421875
2021-03-09,361.0
2021-03-10,363.44000244140625
2021-03-12,363.44000244140625
2021-03-15,361.8800048828125
2021-03-16,366.1300048828125
2021-03-17,363.3800048828125
2021-03-18,355.8299865722656
2021-03-19,358.7300109863281
2021-03-22,364.6300048828125
2021-03-23,367.3800048828125
2021-03-24,363.0799865722656
2021-03-25,356.8999938964844
2021-03-26,359.82000732421875
2021-03-30,359.2200012207031
2021-03-31,368.489990234375
2021-04-01,370.239990234375
2021-04-05,375.32000732421875
2021-04-06,376.5
2021-04-07,379.8399963378906
2021-04-08,381.9800109863281
2021-04-09,384.3999938964844
2021-04-12,380.2099914550781
2021-04-13,372.95001220703125
2021-04-15,371.3500061035156
2021-04-16,375.45001220703125
2021-04-19,370.9200134277344
2021-04-20,367.94000244140625
2021-04-22,367.6400146484375
2021-04-23,364.3500061035156
2021-04-26,364.8699951171875
2021-04-27,365.8500061035156
2021-04-28,368.8900146484375
2021-04-29,369.2900085449219
2021-04-30,366.44000244140625
2021-05-03,367.989990234375
2021-05-04,365.3399963378906
2021-05-05,366.79998779296875
2021-05-06,368.20001220703125
2021-05-07,369.0899963378906
2021-05-10,371.5799865722656
2021-05-11,368.1300048828125
2021-05-12,366.3900146484375
2021-05-14,366.55999755859375
2021-05-17,370.0
2021-05-18,373.5799865722656
2021-05-19,371.42999267578125
2021-05-20,370.3999938964844
2021-05-21,374.0
2021-05-24,372.1000061035156
2021-05-25,377.0
2021-05-26,380.2699890136719
2021-05-27,383.0
2021-05-28,382.44000244140625
2021-05-31,385.1199951171875
2021-06-01,382.4100036621094
2021-06-02,384.3399963378906
2021-06-03,386.010009765625
2021-06-04,385.760009765625
2021-06-07,388.4200134277344
2021-06-08,392.1300048828125
2021-06-09,390.29998779296875
2021-06-10,391.3999938964844
2021-06-11,397.8299865722656
2021-06-14,397.0
2021-06-15,400.69000244140625
2021-06-16,402.0
2021-06-17,399.3699951171875
2021-06-18,404.6300048828125
2021-06-21,401.7799987792969
2021-06-22,403.260009765625
2021-06-23,402.0899963378906
2021-06-24,410.7300109863281
2021-06-25,410.8500061035156
2021-06-28,408.8999938964844
2021-06-29,408.6600036621094
2021-06-30,407.239990234375
2021-07-01,410.0
2021-07-02,410.7799987792969
2021-07-05,411.9599914550781
2021-07-06,408.2200012207031
2021-07-07,409.2799987792969
2021-07-08,404.510009765625
2021-07-09,404.3399963378906
2021-07-12,403.80999755859375
2021-07-13,405.6499938964844
2021-07-14,406.79998779296875
2021-07-15,405.8999938964844
2021-07-16,406.1099853515625
2021-07-19,404.69000244140625
2021-07-20,404.3500061035156
2021-07-22,406.80999755859375
2021-07-23,405.9200134277344
2021-07-26,409.5400085449219
2021-07-27,406.2900085449219
2021-07-28,405.29998779296875
2021-07-29,407.1400146484375
2021-07-30,404.30999755859375
2021-08-02,411.57000732421875
2021-08-03,415.45001220703125
2021-08-04,415.0
2021-08-05,416.1300048828125
2021-08-06,416.80999755859375
2021-08-09,416.4599914550781
2021-08-10,417.45001220703125
2021-08-11,420.1000061035156
2021-08-12,422.94000244140625
2021-08-13,425.489990234375
2021-08-16,427.6199951171875
2021-08-17,432.3299865722656
2021-08-18,432.260009765625
2021-08-20,434.57000732421875
2021-08-23,439.5299987792969
2021-08-24,438.2699890136719
2021-08-25,437.6300048828125
2021-08-26,438.7699890136719
2021-08-27,441.2099914550781
2021-08-30,442.1700134277344
2021-08-31,446.45001220703125
2021-09-01,442.6000061035156
2021-09-02,447.30999755859375
2021-09-03,450.8399963378906
2021-09-06,455.69000244140625
2021-09-07,452.3399963378906
2021-09-08,451.55999755859375
2021-09-09,452.45001220703125
2021-09-13,453.9100036621094
2021-09-14,454.8900146484375
2021-09-15,458.0299987792969
2021-09-16,457.75
2021-09-17,453.2200012207031
2021-09-20,453.1000061035156
2021-09-21,458.5899963378906
2021-09-22,459.1000061035156
2021-09-23,461.3500061035156
2021-09-24,462.82000732421875
2021-09-27,457.7699890136719
2021-09-28,452.4200134277344
2021-09-29,451.6400146484375
2021-09-30,449.94000244140625
2021-10-01,448.2300109863281
2021-10-04,450.17999267578125
2021-10-05,455.989990234375
2021-10-06,451.4800109863281
2021-10-07,452.30999755859375
2021-10-08,457.8299865722656
2021-10-11,450.07000732421875
2021-10-12,449.3699951171875
2021-10-13,452.05999755859375
2021-10-14,452.6300048828125
2021-10-18,455.5799865722656
2021-10-19,456.4800109863281
2021-10-20,451.25
2021-10-21,443.7200012207031
2021-10-22,438.6199951171875
2021-10-25,436.2799987792969
2021-10-26,439.3999938964844
2021-10-27,440.8800048828125
2021-10-28,434.44000244140625
2021-10-29,432.6300048828125
2021-11-01,439.8999938964844
2021-11-02,439.4599914550781
2021-11-03,438.8800048828125
2021-11-04,444.6400146484375
2021-11-08,445.32000732421875
2021-11-09,447.3800048828125
2021-11-10,444.3800048828125
2021-11-11,443.3699951171875
2021-11-12,448.0400085449219
2021-11-15,452.4800109863281
2021-11-16,451.3900146484375
2021-11-17,448.9700012207031
2021-11-18,444.8699951171875
2021-11-22,439.2099914550781
2021-11-23,439.2900085449219
2021-11-24,435.5400085449219
2021-11-25,437.6700134277344
2021-11-26,432.4100036621094
2021-11-29,433.6600036621094
2021-11-30,434.32000732421875
2021-12-01,434.30999755859375
2021-12-02,443.739990234375
2021-12-03,440.739990234375
2021-12-06,430.5299987792969
2021-12-07,433.010009765625
2021-12-08,439.45001220703125
2021-12-09,441.7799987792969
2021-12-10,443.44000244140625
2021-12-13,440.9100036621094
2021-12-14,441.9200134277344
2021-12-15,439.6400146484375
2021-12-16,442.8399963378906
2021-12-17,441.1499938964844
2021-12-20,436.8599853515625
2021-12-21,442.67999267578125
2021-12-22,445.7799987792969
2021-12-23,449.95001220703125
2021-12-24,448.1199951171875
2021-12-27,452.8999938964844
2021-12-28,455.0
2021-12-29,457.6099853515625
2021-12-30,458.989990234375
2021-12-31,462.3900146484375
2022-01-03,465.6600036621094
2022-01-04,465.8599853515625
2022-01-05,462.1700134277344
2022-01-06,458.260009765625
2022-01-07,462.17999267578125
2022-01-10,466.3599853515625
2022-01-11,468.9200134277344
2022-01-12,467.5199890136719
2022-01-13,470.5799865722656
2022-01-14,473.6199951171875
2022-01-17,475.3299865722656
2022-01-18,469.2099914550781
2022-01-19,461.2300109863281
2022-01-20,452.3500061035156
2022-01-21,449.67999267578125
2022-01-24,438.4599914550781
2022-01-25,437.010009765625
2022-01-27,429.6000061035156
2022-01-28,431.30999755859375
2022-01-31,439.05999755859375
2022-02-01,457.989990234375
2022-02-02,449.79998779296875
2022-02-03,442.8399963378906
2022-02-04,443.510009765625
2022-02-07,437.9800109863281
2022-02-08,437.79998779296875
2022-02-09,441.0
2022-02-10,444.0
2022-02-11,437.29998779296875
2022-02-14,432.2099914550781
2022-02-15,439.8299865722656
2022-02-16,439.7900085449219
2022-02-17,440.7900085449219
2022-02-18,438.6199951171875
2022-02-21,436.6099853515625
2022-02-22,431.20001220703125
2022-02-23,431.1700134277344
2022-02-24,416.1700134277344
2022-02-25,421.0899963378906
2022-02-28,422.8900146484375
2022-03-02,421.7799987792969
2022-03-03,418.8599853515625
2022-03-04,419.2099914550781
2022-03-07,419.7699890136719
2022-03-08,421.7699890136719
2022-03-09,429.42999267578125
2022-03-10,432.4800109863281
2022-03-11,431.69000244140625
2022-03-14,438.2200012207031
2022-03-15,433.4599914550781
2022-03-16,444.1600036621094
2022-03-17,442.260009765625
2022-03-21,437.55999755859375
2022-03-22,441.9200134277344
2022-03-23,441.010009765625
2022-03-24,443.42999267578125
2022-03-25,439.3800048828125
2022-03-28,440.9700012207031
2022-03-29,441.1099853515625
2022-03-30,444.75
2022-03-31,443.3800048828125
2022-04-01,445.6700134277344
2022-04-04,449.2900085449219
2022-04-05,449.6300048828125
2022-04-06,446.5799865722656
2022-04-07,444.80999755859375
2022-04-08,446.4200134277344
2022-04-11,442.260009765625
2022-04-12,437.5299987792969
2022-04-13,437.1600036621094
2022-04-18,423.260009765625
2022-04-19,414.92999267578125
2022-04-20,421.45001220703125
2022-04-21,427.3999938964844
2022-04-22,422.1499938964844
2022-04-25,415.2300109863281
2022-04-26,419.260009765625
2022-04-27,416.2200012207031
2022-04-28,422.6300048828125
2022-04-29,418.8500061035156
2022-05-02,416.3900146484375
2022-05-04,411.0
2022-05-05,416.94000244140625
2022-05-06,410.6300048828125
2022-05-09,407.79998779296875
2022-05-10,406.1600036621094
2022-05-11,403.94000244140625
2022-05-12,402.4200134277344
2022-05-13,400.29998779296875
2022-05-16,397.7900085449219
2022-05-17,405.3399963378906
2022-05-18,406.92999267578125
2022-05-19,391.29998779296875
2022-05-20,398.79998779296875
2022-05-23,400.0
2022-05-24,393.3999938964844
2022-05-25,384.8399963378906
2022-05-26,387.5799865722656
2022-05-27,392.94000244140625
2022-05-30,403.4599914550781
2022-05-31,403.3500061035156
2022-06-01,399.0899963378906
2022-06-02,401.5899963378906
2022-06-03,400.1300048828125
2022-06-06,401.1300048828125
2022-06-07,395.989990234375
2022-06-08,395.1700134277344
2022-06-09,395.3900146484375
2022-06-10,392.8800048828125
2022-06-13,380.7200012207031
2022-06-14,383.2099914550781
2022-06-15,379.9100036621094
2022-06-16,372.7300109863281
2022-06-17,368.010009765625
2022-06-20,373.3999938964844
2022-06-21,380.489990234375
2022-06-22,379.3599853515625
2022-06-23,384.5
2022-06-24,384.1600036621094
2022-06-27,390.1600036621094
2022-06-28,392.7099914550781
2022-06-29,388.57000732421875
2022-06-30,383.70001220703125
2022-07-01,388.95001220703125
2022-07-04,389.94000244140625
2022-07-05,388.0799865722656
2022-07-06,396.1199951171875
2022-07-07,396.07000732421875
2022-07-08,398.4599914550781
2022-07-11,393.2799987792969
2022-07-12,387.1600036621094
2022-07-13,388.7200012207031
2022-07-14,385.5299987792969
2022-07-15,388.0899963378906
2022-07-18,394.260009765625
2022-07-19,392.2099914550781
2022-07-20,401.19000244140625
2022-07-21,405.1000061035156
2022-07-22,404.0
2022-07-25,404.45001220703125
2022-07-26,396.760009765625
2022-07-27,402.44000244140625
2022-07-28,409.6600036621094
2022-07-29,414.1700134277344
2022-08-01,415.7099914550781
2022-08-02,415.57000732421875
2022-08-03,416.0299987792969
2022-08-04,421.20001220703125
2022-08-05,424.0
2022-08-08,416.0400085449219
2022-08-10,420.55999755859375
2022-08-11,423.17999267578125
2022-08-12,421.8999938964844
2022-08-16,423.30999755859375
2022-08-17,426.07000732421875
2022-08-18,424.9599914550781
2022-08-19,422.80999755859375
2022-08-22,415.30999755859375
2022-08-23,414.0899963378906
2022-08-24,412.3699951171875
2022-08-25,409.9100036621094
2022-08-26,411.0400085449219
2022-08-29,404.04998779296875
2022-08-30,414.6400146484375
2022-09-01,408.75
2022-09-02,406.57000732421875
2022-09-05,407.7200012207031
2022-09-06,406.75
2022-09-07,407.989990234375
2022-09-08,409.8800048828125
2022-09-09,413.9599914550781
2022-09-12,418.9800109863281
2022-09-13,419.2799987792969
2022-09-14,411.29998779296875
2022-09-15,405.9200134277344
2022-09-16,394.8299865722656
2022-09-19,396.79998779296875
2022-09-20,399.9100036621094
2022-09-21,395.95001220703125
2022-09-22,396.1400146484375
2022-09-23,394.3399963378906
2022-09-26,392.739990234375
2022-09-27,396.8900146484375
2022-09-28,396.67999267578125
2022-09-29,396.2699890136719
2022-09-30,402.3299865722656
2022-10-03,393.3699951171875
2022-10-04,403.3500061035156
2022-10-06,403.9599914550781
2022-10-07,402.0799865722656
2022-10-10,402.0799865722656
2022-10-11,394.20001220703125
2022-10-12,396.19000244140625
2022-10-13,395.5
2022-10-14,398.19000244140625
2022-10-17,401.44000244140625
2022-10-18,403.79998779296875
2022-10-19,401.9700012207031
2022-10-20,404.8800048828125
2022-10-21,405.17999267578125
2022-10-24,404.9599914550781
2022-10-25,407.4200134277344
2022-10-27,408.2799987792969
2022-10-28,407.29998779296875
2022-10-31,411.80999755859375
2022-11-01,419.6300048828125
2022-11-02,416.010009765625
2022-11-03,414.42999267578125
2022-11-04,414.3399963378906
2022-11-07,415.44000244140625
2022-11-09,413.70001220703125
2022-11-10,412.0199890136719
2022-11-11,420.1300048828125
2022-11-14,422.4599914550781
2022-11-15,422.7200012207031
2022-11-16,423.6400146484375
2022-11-17,422.510009765625
2022-11-18,421.29998779296875
2022-11-21,418.4200134277344
2022-11-22,421.8299865722656
2022-11-23,421.2799987792969
2022-11-24,427.2300109863281
2022-11-25,427.92999267578125
2022-11-28,429.25
2022-11-29,430.4100036621094
2022-11-30,433.2099914550781
2022-12-01,437.1099853515625
2022-12-02,435.4100036621094
2022-12-05,435.7300109863281
2022-12-06,434.0199890136719
2022-12-07,433.05999755859375
2022-12-08,432.5
2022-12-09,425.45001220703125
2022-12-12,426.6400146484375
2022-12-13,429.6300048828125
2022-12-14,430.95001220703125
2022-12-15,423.3900146484375
2022-12-16,419.70001220703125
2022-12-19,420.6300048828125
2022-12-20,420.3500061035156
2022-12-21,420.04998779296875
2022-12-22,418.1600036621094
2022-12-23,411.80999755859375
2022-12-26,413.70001220703125
2022-12-27,415.010009765625
2022-12-28,416.4100036621094
2022-12-29,417.04998779296875
2022-12-30,415.9800109863281
2023-01-02,415.45001220703125
2023-01-03,416.1499938964844
2023-01-04,414.760009765625
2023-01-05,413.0400085449219
2023-01-06,409.3399963378906
2023-01-09,416.5400085449219
2023-01-10,413.9599914550781
2023-01-11,413.04998779296875
2023-01-12,412.55999755859375
2023-01-13,417.6000061035156
2023-01-16,416.1400146484375
2023-01-17,422.6600036621094
2023-01-18,424.760009765625
2023-01-19,422.44000244140625
2023-01-20,417.8800048828125
2023-01-23,420.5
2023-01-24,422.2200012207031
2023-01-25,420.67999267578125
2023-01-27,420.3900146484375
2023-01-30,419.04998779296875
2023-01-31,412.29998779296875
2023-02-01,413.5
2023-02-02,411.3500061035156
2023-02-03,414.6099853515625
2023-02-06,410.510009765625
2023-02-07,410.489990234375
2023-02-08,412.3699951171875
2023-02-09,414.9599914550781
2023-02-10,413.0199890136719
2023-02-13,410.7099914550781
2023-02-14,411.04998779296875
2023-02-15,414.7099914550781
2023-02-16,416.55999755859375
2023-02-17,412.67999267578125
2023-02-20,413.7799987792969
2023-02-21,410.3699951171875
2023-02-22,406.3999938964844
2023-02-23,404.8999938964844
2023-02-24,403.3900146484375
2023-02-27,397.8699951171875
2023-02-28,394.9599914550781
2023-03-01,400.45001220703125
2023-03-02,396.7900085449219
2023-03-03,399.3299865722656
2023-03-06,402.4700012207031
2023-03-08,403.95001220703125
2023-03-09,400.42999267578125
2023-03-10,398.8800048828125
2023-03-13,393.3500061035156
2023-03-14,389.6099853515625
2023-03-15,389.5899963378906
2023-03-16,389.6400146484375
2023-03-17,392.8999938964844
2023-03-20,389.1099853515625
2023-03-21,388.0199890136719
2023-03-22,387.3500061035156
2023-03-23,386.57000732421875
2023-03-24,385.0199890136719
2023-03-27,386.3800048828125
2023-03-28,384.2300109863281
2023-03-29,386.1300048828125
2023-03-31,393.739990234375
2023-04-03,394.1300048828125
2023-04-05,396.25
2023-04-06,396.04998779296875
2023-04-10,397.5
2023-04-11,396.260009765625
2023-04-12,398.3800048828125
2023-04-13,395.8299865722656
2023-04-17,384.9800109863281
2023-04-18,386.6000061035156
2023-04-19,382.989990234375
2023-04-20,381.6499938964844
2023-04-21,382.9100036621094
2023-04-24,383.17999267578125
2023-04-25,383.8800048828125
2023-04-26,384.7799987792969
2023-04-27,386.4700012207031
2023-04-28,390.05999755859375
2023-05-02,392.6499938964844
2023-05-03,392.2300109863281
2023-05-04,393.45001220703125
2023-05-05,393.3999938964844
2023-05-08,395.1700134277344
2023-05-09,397.4700012207031
2023-05-10,397.3399963378906
2023-05-11,397.1099853515625
2023-05-12,395.2900085449219
2023-05-15,398.19000244140625
2023-05-16,397.80999755859375
2023-05-17,393.70001220703125
2023-05-18,393.05999755859375
2023-05-19,394.57000732421875
2023-05-22,400.9200134277344
2023-05-23,404.1400146484375
2023-05-24,403.94000244140625
2023-05-25,403.94000244140625
2023-05-26,406.6400146484375
2023-05-29,408.7300109863281
2023-05-30,407.05999755859375
2023-05-31,408.3500061035156
2023-06-01,409.44000244140625
2023-06-02,410.5899963378906
2023-06-05,409.9200134277344
2023-06-06,406.5299987792969
2023-06-07,409.32000732421875
2023-06-08,407.32000732421875
2023-06-09,405.3299865722656
2023-06-12,407.1099853515625
2023-06-13,409.5799865722656
2023-06-14,412.0199890136719
2023-06-15,413.0
2023-06-16,413.32000732421875
2023-06-19,413.20001220703125
2023-06-20,413.1400146484375
2023-06-21,415.3399963378906
2023-06-22,411.44000244140625
2023-06-23,408.17999267578125
2023-06-26,409.5199890136719
2023-06-27,409.6300048828125
2023-06-28,413.1700134277344
2023-06-30,418.67999267578125
2023-07-03,419.8999938964844
2023-07-04,420.57000732421875
2023-07-05,423.80999755859375
2023-07-06,424.69000244140625
2023-07-07,422.5199890136719
2023-07-10,419.1000061035156
2023-07-11,421.7699890136719
2023-07-12,418.4800109863281
2023-07-13,421.17999267578125
2023-07-14,431.3900146484375
2023-07-17,433.489990234375
2023-07-18,435.3699951171875
2023-07-19,435.3299865722656
2023-07-20,434.8299865722656
2023-07-21,423.9200134277344
2023-07-24,423.489990234375
2023-07-25,426.1400146484375
2023-07-26,426.07000732421875
2023-07-27,424.9700012207031
2023-07-28,425.05999755859375
2023-07-31,425.7300109863281
2023-08-01,428.29998779296875
2023-08-02,426.20001220703125
2023-08-03,424.9100036621094
2023-08-04,429.0899963378906
2023-08-07,431.010009765625
2023-08-08,431.2699890136719
2023-08-09,432.739990234375
2023-08-10,430.94000244140625
2023-08-11,428.82000732421875
2023-08-14,428.32000732421875
2023-08-16,431.0299987792969
2023-08-17,430.25
2023-08-18,427.42999267578125
2023-08-21,430.2200012207031
2023-08-22,429.989990234375
2023-08-23,430.9599914550781
2023-08-24,430.3299865722656
2023-08-25,428.7699890136719
2023-08-28,427.4599914550781
2023-08-29,429.0899963378906
2023-08-30,430.3999938964844
2023-08-31,429.32000732421875
2023-09-01,431.989990234375
2023-09-04,438.0199890136719
2023-09-05,440.80999755859375
2023-09-06,440.2300109863281
2023-09-07,441.1300048828125
2023-09-08,441.2300109863281
2023-09-11,445.1700134277344
2023-09-12,446.4800109863281
2023-09-13,447.8399963378906
2023-09-14,449.95001220703125
2023-09-15,451.25
2023-09-18,450.70001220703125
2023-09-20,448.3999938964844
2023-09-21,446.29998779296875
2023-09-22,446.5199890136719
2023-09-25,443.80999755859375
2023-09-26,444.69000244140625
2023-09-27,446.260009765625
2023-09-28,437.9700012207031
2023-09-29,440.2699890136719
2023-10-03,435.8299865722656
2023-10-04,437.9800109863281
2023-10-05,440.6099853515625
2023-10-06,441.07000732421875
2023-10-09,440.57000732421875
