Date,GSK.L
2022-10-27,1385.314208984375
2022-10-28,1414.8782958984375
2022-10-31,1427.0634765625
2022-11-01,1444.2425537109375
2022-11-02,1443.8431396484375
2022-11-03,1446.2403564453125
2022-11-04,1443.8431396484375
2022-11-07,1375.7259521484375
2022-11-08,1385.314208984375
2022-11-09,1405.48974609375
2022-11-10,1406.488525390625
2022-11-11,1321.9912109375
2022-11-14,1363.3409423828125
2022-11-15,1352.5540771484375
2022-11-16,1372.7298583984375
2022-11-17,1352.88916015625
2022-11-18,1366.8734130859375
2022-11-21,1396.4405517578125
2022-11-22,1408.0279541015625
2022-11-23,1382.456298828125
2022-11-24,1378.460693359375
2022-11-25,1390.8466796875
2022-11-28,1393.2442626953125
2022-11-29,1416.218505859375
2022-11-30,1405.2305908203125
2022-12-01,1413.8211669921875
2022-12-02,1422.41162109375
2022-12-05,1420.6134033203125
2022-12-06,1386.251953125
2022-12-07,1490.7352294921875
2022-12-08,1481.945068359375
2022-12-09,1456.1739501953125
2022-12-12,1443.3880615234375
2022-12-13,1450.7799072265625
2022-12-14,1442.189453125
2022-12-15,1447.783203125
2022-12-16,1426.4071044921875
2022-12-19,1419.215087890625
2022-12-20,1425.408447265625
2022-12-21,1451.5792236328125
2022-12-22,1453.1771240234375
2022-12-23,1451.179443359375
2022-12-28,1438.593505859375
2022-12-29,1442.9886474609375
2022-12-30,1435.9964599609375
2023-01-03,1449.381591796875
2023-01-04,1446.1851806640625
2023-01-05,1430.0030517578125
2023-01-06,1430.6024169921875
2023-01-09,1419.8145751953125
2023-01-10,1412.4228515625
2023-01-11,1408.227294921875
2023-01-12,1429.40380859375
2023-01-13,1432.9998779296875
2023-01-16,1434.5980224609375
2023-01-17,1436.196044921875
2023-01-18,1408.4271240234375
2023-01-19,1417.0174560546875
2023-01-20,1405.2305908203125
2023-01-23,1409.2264404296875
2023-01-24,1385.4527587890625
2023-01-25,1402.0341796875
2023-01-26,1403.632568359375
2023-01-27,1408.4271240234375
2023-01-30,1411.4237060546875
2023-01-31,1421.8121337890625
2023-02-01,1418.016357421875
2023-02-02,1425.8076171875
2023-02-03,1437.994140625
2023-02-06,1459.3702392578125
2023-02-07,1483.9427490234375
2023-02-08,1499.32568359375
2023-02-09,1500.9239501953125
2023-02-10,1471.35693359375
2023-02-13,1485.9405517578125
2023-02-14,1468.3602294921875
2023-02-15,1455.17529296875
2023-02-16,1453.3768310546875
2023-02-17,1482.54443359375
2023-02-20,1473.354736328125
2023-02-21,1480.147216796875
2023-02-22,1480.147216796875
2023-02-23,1456.109130859375
2023-02-24,1443.52197265625
2023-02-27,1448.716796875
2023-02-28,1423.9420166015625
2023-03-01,1420.545654296875
2023-03-02,1437.3284912109375
2023-03-03,1440.7249755859375
2023-03-06,1437.927734375
2023-03-07,1440.325439453125
2023-03-08,1420.9451904296875
2023-03-09,1410.755615234375
2023-03-10,1397.16943359375
2023-03-13,1375.192138671875
2023-03-14,1378.988037109375
2023-03-15,1379.9873046875
2023-03-16,1385.5814208984375
2023-03-17,1399.3675537109375
2023-03-20,1412.5538330078125
2023-03-21,1426.53955078125
2023-03-22,1436.72900390625
2023-03-23,1436.329345703125
2023-03-24,1399.7666015625
2023-03-27,1422.1439208984375
2023-03-28,1419.5467529296875
2023-03-29,1419.14697265625
2023-03-30,1418.547607421875
2023-03-31,1427.538330078125
2023-04-03,1437.927734375
2023-04-04,1447.5181884765625
2023-04-05,1485.6790771484375
2023-04-06,1521.442138671875
2023-04-11,1504.8592529296875
2023-04-12,1511.05322265625
2023-04-13,1520.8431396484375
2023-04-14,1513.4505615234375
2023-04-17,1510.253662109375
2023-04-18,1482.4822998046875
2023-04-19,1484.2803955078125
2023-04-20,1469.2960205078125
2023-04-21,1469.6953125
2023-04-24,1472.492431640625
2023-04-25,1498.66552734375
2023-04-26,1440.7249755859375
2023-04-27,1435.5303955078125
2023-04-28,1439.5262451171875
2023-05-02,1453.7117919921875
2023-05-03,1469.095947265625
2023-05-04,1464.700439453125
2023-05-05,1460.904296875
2023-05-09,1444.720703125
2023-05-10,1434.930908203125
2023-05-11,1443.3223876953125
2023-05-12,1468.696044921875
2023-05-15,1468.0970458984375
2023-05-16,1464.5006103515625
2023-05-17,1440.9249267578125
2023-05-18,1422.48193359375
2023-05-19,1422.48193359375
2023-05-22,1424.47998046875
2023-05-23,1428.8758544921875
2023-05-24,1407.4957275390625
2023-05-25,1383.3179931640625
2023-05-26,1390.9107666015625
2023-05-30,1369.7308349609375
2023-05-31,1345.1534423828125
2023-06-01,1346.3524169921875
2023-06-02,1366.3338623046875
2023-06-05,1380.7205810546875
2023-06-06,1390.11181640625
2023-06-07,1374.926025390625
2023-06-08,1373.927001953125
2023-06-09,1376.72412109375
2023-06-12,1372.5281982421875
2023-06-13,1365.3348388671875
2023-06-14,1362.1376953125
2023-06-15,1373.5272216796875
2023-06-16,1363.336669921875
2023-06-19,1350.5484619140625
2023-06-20,1360.3394775390625
2023-06-21,1370.530029296875
2023-06-22,1357.741943359375
2023-06-23,1423.88037109375
2023-06-26,1418.4854736328125
2023-06-27,1400.901611328125
2023-06-28,1401.1014404296875
2023-06-29,1392.70947265625
2023-06-30,1387.5140380859375
2023-07-03,1385.3162841796875
2023-07-04,1377.72314453125
2023-07-05,1365.3348388671875
2023-07-06,1335.5625
2023-07-07,1314.7816162109375
2023-07-10,1315.380859375
2023-07-11,1316.77978515625
2023-07-12,1330.5670166015625
2023-07-13,1328.7685546875
2023-07-14,1318.977783203125
2023-07-17,1317.379150390625
2023-07-18,1331.3663330078125
2023-07-19,1359.1405029296875
2023-07-20,1385.915771484375
2023-07-21,1386.914794921875
2023-07-24,1394.5079345703125
2023-07-25,1391.7105712890625
2023-07-26,1384.117431640625
2023-07-27,1404.298583984375
2023-07-28,1381.7196044921875
2023-07-31,1383.3179931640625
2023-08-01,1370.3302001953125
2023-08-02,1366.134033203125
2023-08-03,1344.1544189453125
2023-08-04,1345.7529296875
2023-08-07,1350.9481201171875
2023-08-08,1363.7362060546875
2023-08-09,1382.319091796875
2023-08-10,1386.315185546875
2023-08-11,1369.7308349609375
2023-08-14,1384.716796875
2023-08-15,1375.9249267578125
2023-08-16,1369.3310546875
2023-08-17,1356.6815185546875
2023-08-18,1347.8887939453125
2023-08-21,1346.2900390625
2023-08-22,1355.882080078125
2023-08-23,1363.67578125
2023-08-24,1370.4700927734375
2023-08-25,1372.8681640625
2023-08-29,1396.6485595703125
2023-08-30,1396.448486328125
2023-08-31,1387.6558837890625
2023-09-01,1386.4569091796875
2023-09-04,1372.468505859375
2023-09-05,1380.2620849609375
2023-09-06,1375.4659423828125
2023-09-07,1387.056396484375
2023-09-08,1443.01025390625
2023-09-11,1467.58984375
2023-09-12,1465.391845703125
2023-09-13,1462.5943603515625
2023-09-14,1485.9749755859375
2023-09-15,1508.3564453125
2023-09-18,1504.1597900390625
2023-09-19,1501.76171875
2023-09-20,1533.13623046875
2023-09-21,1529.339111328125
2023-09-22,1526.5416259765625
2023-09-25,1534.534912109375
2023-09-26,1530.9378662109375
2023-09-27,1517.3489990234375
2023-09-28,1492.7691650390625
2023-09-29,1490.7708740234375
2023-10-02,1482.77783203125
2023-10-03,1483.9764404296875
2023-10-04,1485.575439453125
2023-10-05,1481.778564453125
2023-10-06,1498.1649169921875
2023-10-09,1506.9576416015625
2023-10-10,1520.1468505859375
2023-10-11,1517.9486083984375
2023-10-12,1518.5482177734375
2023-10-13,1508.7562255859375
2023-10-16,1491.969970703125
2023-10-17,1502.960693359375
2023-10-18,1494.168212890625
2023-10-19,1450.0045166015625
2023-10-20,1460.7957763671875
2023-10-23,1461.1954345703125
2023-10-24,1468.7889404296875
2023-10-25,1481.9781494140625
2023-10-26,1473.185302734375
2023-10-27,1432.0194091796875
2023-10-30,1451.2034912109375
2023-10-31,1456.199462890625
2023-11-01,1421.827880859375
2023-11-02,1394.8499755859375
2023-11-03,1394.450439453125
2023-11-06,1403.8426513671875
2023-11-07,1423.6265869140625
2023-11-08,1425.0250244140625
2023-11-09,1414.23388671875
2023-11-10,1397.2481689453125
2023-11-13,1406.0408935546875
2023-11-14,1382.2603759765625
2023-11-15,1391.6529541015625
2023-11-16,1381.00048828125
2023-11-17,1409.5797119140625
2023-11-20,1406.9815673828125
2023-11-21,1416.374755859375
2023-11-22,1410.17919921875
2023-11-23,1419.971923828125
2023-11-24,1421.571044921875
2023-11-27,1413.1768798828125
2023-11-28,1410.77880859375
2023-11-29,1399.986572265625
2023-11-30,1418.3734130859375
2023-12-01,1434.9613037109375
2023-12-04,1454.3472900390625
2023-12-05,1438.558837890625
2023-12-06,1438.95849609375
2023-12-07,1431.5635986328125
2023-12-08,1433.362548828125
2023-12-11,1446.353271484375
2023-12-12,1448.3515625
2023-12-13,1454.7469482421875
2023-12-14,1460.7427978515625
2023-12-15,1418.173583984375
2023-12-18,1441.5565185546875
2023-12-19,1431.7635498046875
2023-12-20,1444.154541015625
2023-12-21,1448.951416015625
2023-12-22,1448.551513671875
2023-12-27,1448.551513671875
2023-12-28,1460.1429443359375
2023-12-29,1449.15087890625
2024-01-02,1478.7296142578125
2024-01-03,1519.30029296875
2024-01-04,1538.6864013671875
2024-01-05,1540.085205078125
2024-01-08,1547.879638671875
2024-01-09,1575.059814453125
2024-01-10,1569.6636962890625
2024-01-11,1555.2742919921875
2024-01-12,1571.8621826171875
2024-01-15,1578.857177734375
2024-01-16,1580.6558837890625
2024-01-17,1574.4603271484375
2024-01-18,1554.4747314453125
2024-01-19,1562.4691162109375
2024-01-22,1554.6748046875
2024-01-23,1553.07568359375
2024-01-24,1553.675537109375
2024-01-25,1520.0997314453125
2024-01-26,1535.8883056640625
2024-01-29,1532.49072265625
2024-01-30,1536.6876220703125
2024-01-31,1566.865966796875
2024-02-01,1585.052490234375
2024-02-02,1610.0345458984375
2024-02-05,1661.3973388671875
2024-02-06,1651.8043212890625
2024-02-07,1671.39013671875
2024-02-08,1649.8057861328125
2024-02-09,1658.79931640625
2024-02-12,1625.2235107421875
2024-02-13,1640.6124267578125
2024-02-14,1666.79345703125
2024-02-15,1661.797119140625
2024-02-16,1675.1873779296875
2024-02-19,1667.992431640625
2024-02-20,1676.586669921875
2024-02-21,1659.798583984375
2024-02-22,1667.7537841796875
2024-02-23,1671.351318359375
2024-02-26,1673.5499267578125
2024-02-27,1669.9522705078125
2024-02-28,1668.7530517578125
2024-02-29,1663.5562744140625
2024-03-01,1660.7579345703125
2024-03-04,1666.7542724609375
2024-03-05,1682.344482421875
2024-03-06,1672.1507568359375
2024-03-07,1710.1270751953125
2024-03-08,1671.950927734375
2024-03-11,1673.94970703125
2024-03-12,1684.143310546875
2024-03-13,1694.136962890625
2024-03-14,1686.74169921875
2024-03-15,1648.5655517578125
2024-03-18,1659.758544921875
2024-03-19,1663.3564453125
2024-03-20,1645.767578125
2024-03-21,1672.75048828125
2024-03-22,1685.7423095703125
2024-03-25,1693.5374755859375
2024-03-26,1696.7354736328125
2024-03-27,1704.130859375
2024-03-28,1707.528564453125
2024-04-02,1661.9571533203125
2024-04-03,1652.962890625
2024-04-04,1636.4732666015625
2024-04-05,1628.478271484375
2024-04-08,1618.9842529296875
2024-04-09,1614.986572265625
2024-04-10,1619.9835205078125
2024-04-11,1627.978515625
2024-04-12,1642.469482421875
2024-04-15,1642.469482421875
2024-04-16,1609.489990234375
2024-04-17,1589.0030517578125
2024-04-18,1582.507080078125
2024-04-19,1597.9974365234375
2024-04-22,1638.471923828125
2024-04-23,1649.9647216796875
2024-04-24,1634.97412109375
2024-04-25,1639.4713134765625
2024-04-26,1651.9635009765625
2024-04-29,1668.952880859375
2024-04-30,1671.950927734375
2024-05-01,1703.930908203125
2024-05-02,1727.4161376953125
2024-05-03,1732.4129638671875
2024-05-07,1759.8958740234375
2024-05-08,1772.387939453125
2024-05-09,1779.383544921875
2024-05-10,1798.37158203125
2024-05-13,1808.864990234375
2024-05-14,1808.864990234375
2024-05-15,1811.36328125
2024-05-16,1782.529052734375
2024-05-17,1774.03369140625
2024-05-20,1774.03369140625
2024-05-21,1755.044189453125
2024-05-22,1787.5263671875
2024-05-23,1777.0321044921875
2024-05-24,1773.533935546875
2024-05-28,1739.0528564453125
2024-05-29,1745.54931640625
2024-05-30,1729.058349609375
2024-05-31,1765.538330078125
2024-06-03,1597.130126953125
2024-06-04,1614.120849609375
2024-06-05,1649.6014404296875
2024-06-06,1639.107177734375
2024-06-07,1628.1131591796875
2024-06-10,1620.1175537109375
2024-06-11,1614.120849609375
2024-06-12,1604.126220703125
2024-06-13,1609.12353515625
2024-06-14,1603.6265869140625
2024-06-17,1599.129150390625
2024-06-18,1611.1224365234375
2024-06-19,1615.6201171875
2024-06-20,1617.1192626953125
2024-06-21,1598.129638671875
2024-06-24,1607.6243896484375
2024-06-25,1594.131591796875
2024-06-26,1598.629150390625
2024-06-27,1525.169189453125
2024-06-28,1528.6673583984375
2024-07-01,1525.169189453125
2024-07-02,1502.681640625
2024-07-03,1502.681640625
2024-07-04,1509.6776123046875
2024-07-05,1510.177490234375
2024-07-08,1508.67822265625
2024-07-09,1509.1781005859375
2024-07-10,1504.1807861328125
2024-07-11,1504.1807861328125
2024-07-12,1516.1741943359375
2024-07-15,1497.1845703125
2024-07-16,1500.182861328125
2024-07-17,1527.66796875
2024-07-18,1529.1671142578125
2024-07-19,1521.6712646484375
2024-07-22,1523.6702880859375
2024-07-23,1508.67822265625
2024-07-24,1509.1781005859375
2024-07-25,1522.670654296875
2024-07-26,1552.1546630859375
2024-07-29,1556.1524658203125
2024-07-30,1541.6602783203125
2024-07-31,1511.1768798828125
2024-08-01,1525.169189453125
2024-08-02,1561.6494140625
2024-08-05,1546.1578369140625
2024-08-06,1520.6717529296875
2024-08-07,1534.16455078125
2024-08-08,1559.1507568359375
2024-08-09,1564.647705078125
2024-08-12,1571.1441650390625
2024-08-13,1591.633056640625
2024-08-14,1596.6302490234375
2024-08-15,1595.2808837890625
2024-08-16,1590.283203125
2024-08-19,1598.2796630859375
2024-08-20,1591.2828369140625
2024-08-21,1595.2808837890625
2024-08-22,1596.2803955078125
2024-08-23,1601.77783203125
2024-08-27,1617.27099609375
2024-08-28,1650.755859375
2024-08-29,1650.755859375
2024-08-30,1656.25341796875
2024-09-02,1649.75634765625
2024-09-03,1654.25439453125
2024-09-04,1663.250244140625
2024-09-05,1638.2615966796875
2024-09-06,1650.755859375
2024-09-09,1662.75048828125
2024-09-10,1670.2471923828125
2024-09-11,1653.754638671875
2024-09-12,1637.7618408203125
2024-09-13,1632.76416015625
2024-09-16,1631.2647705078125
2024-09-17,1608.77490234375
2024-09-18,1603.27734375
2024-09-19,1573.7906494140625
2024-09-20,1535.3079833984375
2024-09-23,1526.8118896484375
2024-09-24,1529.8104248046875
2024-09-25,1526.31201171875
2024-09-26,1521.3143310546875
2024-09-27,1536.3076171875
2024-09-30,1515.8167724609375
2024-10-01,1520.814453125
2024-10-02,1494.8262939453125
2024-10-03,1459.842041015625
2024-10-04,1458.8424072265625
2024-10-07,1479.3331298828125
2024-10-08,1452.345458984375
2024-10-09,1457.3431396484375
2024-10-10,1504.32177734375
2024-10-11,1479.3331298828125
2024-10-14,1493.8267822265625
2024-10-15,1493.3267822265625
2024-10-16,1495.3260498046875
2024-10-17,1495.8258056640625
2024-10-18,1475.3350830078125
2024-10-21,1463.3404541015625
2024-10-22,1452.8450927734375
2024-10-23,1447.3475341796875
2024-10-24,1454.8441162109375
2024-10-25,1447.847412109375
2024-10-28,1451.3458251953125
2024-10-29,1450.8460693359375
2024-10-30,1406.3662109375
2024-10-31,1391.8726806640625
2024-11-01,1418.8604736328125
2024-11-04,1413.3629150390625
2024-11-05,1390.8731689453125
2024-11-06,1369.882568359375
2024-11-07,1379.378173828125
2024-11-08,1380.3778076171875
2024-11-11,1396.37060546875
2024-11-12,1368.883056640625
2024-11-13,1361.3863525390625
2024-11-14,1353.0391845703125
2024-11-15,1300.55712890625
2024-11-18,1309.553955078125
2024-11-19,1303.0562744140625
2024-11-20,1299.557373046875
2024-11-21,1309.0543212890625
2024-11-22,1341.5430908203125
2024-11-25,1346.0416259765625
2024-11-26,1337.5445556640625
2024-11-27,1343.54248046875
2024-11-28,1340.0435791015625
2024-11-29,1334.5455322265625
2024-12-02,1341.0433349609375
2024-12-03,1367.5341796875
2024-12-04,1354.5386962890625
2024-12-05,1341.0433349609375
2024-12-06,1343.54248046875
2024-12-09,1382.529296875
2024-12-10,1373.0323486328125
2024-12-11,1340.0435791015625
2024-12-12,1333.5457763671875
2024-12-13,1329.0474853515625
2024-12-16,1319.05078125
2024-12-17,1333.046142578125
2024-12-18,1333.5457763671875
2024-12-19,1321.5499267578125
2024-12-20,1319.5506591796875
2024-12-23,1333.5457763671875
2024-12-24,1339.0439453125
2024-12-27,1342.04296875
2024-12-30,1333.5457763671875
2024-12-31,1346.0416259765625
2025-01-02,1361.0364990234375
2025-01-03,1339.5438232421875
2025-01-06,1349.04052734375
2025-01-07,1357.0379638671875
2025-01-08,1359.5369873046875
2025-01-09,1349.04052734375
2025-01-10,1349.04052734375
2025-01-13,1330.546875
2025-01-14,1293.0595703125
2025-01-15,1327.0479736328125
2025-01-16,1348.0408935546875
2025-01-17,1358.537353515625
2025-01-20,1353.5390625
2025-01-21,1358.03759765625
2025-01-22,1355.03857421875
2025-01-23,1363.0357666015625
2025-01-24,1356.038330078125
2025-01-27,1401.522705078125
2025-01-28,1387.0277099609375
2025-01-29,1400.0233154296875
2025-01-30,1401.522705078125
2025-01-31,1404.521728515625
2025-02-03,1398.02392578125
2025-02-04,1379.5301513671875
2025-02-05,1484.49462890625
2025-02-06,1478.9964599609375
2025-02-07,1442.5087890625
2025-02-10,1465.0009765625
2025-02-11,1443.008544921875
2025-02-12,1444.508056640625
2025-02-13,1444.0081787109375
2025-02-14,1434.511474609375
2025-02-17,1419.0167236328125
2025-02-18,1442.5087890625
2025-02-19,1437.0106201171875
2025-02-20,1446.6683349609375
2025-02-21,1428.672607421875
2025-02-24,1452.1671142578125
2025-02-25,1483.1600341796875
2025-02-26,1466.663818359375
2025-02-27,1460.6651611328125
2025-02-28,1466.163818359375
2025-03-03,1479.1610107421875
2025-03-04,1508.654296875
2025-03-05,1482.66015625
2025-03-06,1500.1561279296875
2025-03-07,1533.6484375
2025-03-10,1558.142822265625
2025-03-11,1515.652587890625
2025-03-12,1489.6585693359375
2025-03-13,1498.656494140625
2025-03-14,1510.65380859375
2025-03-17,1535.6480712890625
2025-03-18,1531.1490478515625
2025-03-19,1504.655029296875
2025-03-20,1510.65380859375
2025-03-21,1508.654296875
2025-03-24,1484.6597900390625
2025-03-25,1485.6595458984375
2025-03-26,1475.161865234375
2025-03-27,1477.161376953125
2025-03-28,1488.1588134765625
2025-03-31,1461.6650390625
2025-04-01,1468.663330078125
2025-04-02,1433.1715087890625
2025-04-03,1465.1640625
2025-04-04,1417.1751708984375
2025-04-07,1331.1949462890625
2025-04-08,1340.1927490234375
2025-04-09,1263.7103271484375
2025-04-10,1274.707763671875
2025-04-11,1293.7034912109375
2025-04-14,1322.1968994140625
2025-04-15,1345.6915283203125
2025-04-16,1345.191650390625
2025-04-17,1336.1937255859375
2025-04-22,1361.6878662109375
2025-04-23,1378.6839599609375
2025-04-24,1393.6805419921875
2025-04-25,1388.681640625
2025-04-28,1408.6771240234375
2025-04-29,1431.671875
2025-04-30,1483.1600341796875
2025-05-01,1462.664794921875
2025-05-02,1448.1680908203125
2025-05-06,1449.6676025390625
2025-05-07,1378.6839599609375
2025-05-08,1363.6873779296875
2025-05-09,1377.184326171875
2025-05-12,1399.1793212890625
2025-05-13,1357.6888427734375
2025-05-14,1359.6883544921875
2025-05-15,1362.3480224609375
2025-05-16,1394.344482421875
2025-05-19,1396.34423828125
2025-05-20,1415.3421630859375
2025-05-21,1429.840576171875
2025-05-22,1428.3406982421875
2025-05-23,1425.341064453125
2025-05-27,1447.8385009765625
2025-05-28,1446.3387451171875
2025-05-29,1455.837646484375
2025-05-30,1506.8319091796875
2025-06-02,1516.830810546875
2025-06-03,1484.8343505859375
2025-06-04,1493.8333740234375
2025-06-05,1511.8314208984375
2025-06-06,1512.831298828125
2025-06-09,1508.8316650390625
2025-06-10,1508.331787109375
2025-06-11,1522.8302001953125
2025-06-12,1549.3271484375
2025-06-13,1511.3314208984375
2025-06-16,1485.3343505859375
2025-06-17,1479.8349609375
2025-06-18,1449.33837890625
2025-06-19,1434.8399658203125
2025-06-20,1402.3436279296875
2025-06-23,1402.843505859375
2025-06-24,1409.8427734375
2025-06-25,1394.344482421875
2025-06-26,1394.844482421875
2025-06-27,1405.34326171875
2025-06-30,1389.844970703125
2025-07-01,1412.342529296875
2025-07-02,1409.3427734375
2025-07-03,1393.844482421875
2025-07-04,1404.84326171875
2025-07-07,1395.3443603515625
2025-07-08,1413.84228515625
2025-07-09,1424.841064453125
2025-07-10,1454.3377685546875
2025-07-11,1408.3428955078125
2025-07-14,1424.3411865234375
2025-07-15,1402.3436279296875
2025-07-16,1421.3414306640625
2025-07-17,1412.8424072265625
2025-07-18,1347.8497314453125
2025-07-21,1343.85009765625
2025-07-22,1347.3497314453125
2025-07-23,1371.3470458984375
2025-07-24,1390.344970703125
2025-07-25,1392.3447265625
2025-07-28,1397.8441162109375
2025-07-29,1396.84423828125
2025-07-30,1462.3369140625
2025-07-31,1417.8419189453125
2025-08-01,1396.34423828125
2025-08-04,1398.343994140625
2025-08-05,1396.84423828125
2025-08-06,1372.846923828125
2025-08-07,1382.8458251953125
2025-08-08,1395.3443603515625
2025-08-11,1403.8433837890625
2025-08-12,1404.3433837890625
2025-08-13,1434.8399658203125
2025-08-14,1415.0
2025-08-15,1425.0
2025-08-18,1439.0
2025-08-19,1451.5
2025-08-20,1482.5
2025-08-21,1492.5
2025-08-22,1479.5
