Date,BP.L
2019-05-17,554.0756225585938
2019-05-20,555.2715454101562
2019-05-21,558.1613159179688
2019-05-22,558.5599975585938
2019-05-23,542.2166748046875
2019-05-24,542.6154174804688
2019-05-28,543.6118774414062
2019-05-29,539.4263916015625
2019-05-30,539.4263916015625
2019-05-31,538.2305297851562
2019-06-03,542.1171264648438
2019-06-04,542.7152709960938
2019-06-05,535.7389526367188
2019-06-06,541.6187744140625
2019-06-07,549.8899536132812
2019-06-10,553.5772094726562
2019-06-11,555.0722045898438
2019-06-12,538.9281005859375
2019-06-13,537.1343994140625
2019-06-14,537.0348510742188
2019-06-17,534.1448364257812
2019-06-18,544.0104370117188
2019-06-19,539.7254028320312
2019-06-20,547.3988647460938
2019-06-21,554.2748413085938
2019-06-24,548.395263671875
2019-06-25,549.0929565429688
2019-06-26,552.5806884765625
2019-06-27,548.7939453125
2019-06-28,546.7012939453125
2019-07-01,555.9688110351562
2019-07-02,553.975830078125
2019-07-03,544.4090576171875
2019-07-04,544.0104370117188
2019-07-05,540.6221923828125
2019-07-08,544.0104370117188
2019-07-09,544.5089111328125
2019-07-10,543.811279296875
2019-07-11,543.910888671875
2019-07-12,544.1102294921875
2019-07-15,540.2236938476562
2019-07-16,541.7183837890625
2019-07-17,526.1724853515625
2019-07-18,513.9149780273438
2019-07-19,515.908203125
2019-07-22,521.1898193359375
2019-07-23,525.4749145507812
2019-07-24,521.6880493164062
2019-07-25,521.78759765625
2019-07-26,521.1898193359375
2019-07-29,525.17578125
2019-07-30,541.31982421875
2019-07-31,543.811279296875
2019-08-01,536.8355102539062
2019-08-02,525.0762939453125
2019-08-05,513.8153686523438
2019-08-06,505.2451477050781
2019-08-07,503.85003662109375
2019-08-08,501.2420959472656
2019-08-09,501.2420959472656
2019-08-12,499.14910888671875
2019-08-13,505.22894287109375
2019-08-14,496.3583679199219
2019-08-15,488.0856018066406
2019-08-16,488.583984375
2019-08-19,498.4513244628906
2019-08-20,491.7236328125
2019-08-21,497.2054443359375
2019-08-22,492.8200378417969
2019-08-23,486.3912048339844
2019-08-27,486.44110107421875
2019-08-28,497.10577392578125
2019-08-29,501.2420959472656
2019-08-30,498.55108642578125
2019-09-02,502.13909912109375
2019-09-03,501.2420959472656
2019-09-04,505.3285827636719
2019-09-05,505.3285827636719
2019-09-06,499.348388671875
2019-09-09,503.1358642578125
2019-09-10,511.009765625
2019-09-11,510.4117126464844
2019-09-12,502.3385314941406
2019-09-13,502.3454895019531
2019-09-16,522.8705444335938
2019-09-17,515.2955932617188
2019-09-18,513.40185546875
2019-09-19,515.1959228515625
2019-09-20,519.2824096679688
2019-09-23,517.1893920898438
2019-09-24,509.4150085449219
2019-09-25,507.0229797363281
2019-09-26,512.6046142578125
2019-09-27,517.5880126953125
2019-09-30,514.099609375
2019-10-01,512.5048217773438
2019-10-02,490.3780517578125
2019-10-03,483.3013916015625
2019-10-04,493.26849365234375
2019-10-07,500.6440734863281
2019-10-08,499.9464111328125
2019-10-09,504.630859375
2019-10-10,500.3450622558594
2019-10-11,491.9230041503906
2019-10-14,491.12554931640625
2019-10-15,488.583984375
2019-10-16,484.59716796875
2019-10-17,486.6404113769531
2019-10-18,483.45098876953125
2019-10-21,488.3846435546875
2019-10-22,497.5045166015625
2019-10-23,504.7305908203125
2019-10-24,508.31866455078125
2019-10-25,510.3121032714844
2019-10-28,510.3121032714844
2019-10-29,490.92620849609375
2019-10-30,498.9497375488281
2019-10-31,487.6869201660156
2019-11-01,495.46124267578125
2019-11-04,509.4150085449219
2019-11-05,514.6976318359375
2019-11-06,512.405029296875
2019-11-07,512.2839965820312
2019-11-08,507.00048828125
2019-11-11,505.1065368652344
2019-11-12,510.2901306152344
2019-11-13,509.1935729980469
2019-11-14,504.7076416015625
2019-11-15,507.2994689941406
2019-11-18,500.2219543457031
2019-11-19,500.3215026855469
2019-11-20,495.53668212890625
2019-11-21,495.68621826171875
2019-11-22,497.4306945800781
2019-11-25,498.72662353515625
2019-11-26,491.5492858886719
2019-11-27,487.8110656738281
2019-11-28,484.5713195800781
2019-11-29,478.6897888183594
2019-12-02,480.2349853515625
2019-12-03,468.5717468261719
2019-12-04,470.86456298828125
2019-12-05,463.8865051269531
2019-12-06,471.6121826171875
2019-12-09,469.7679748535156
2019-12-10,467.8241882324219
2019-12-11,461.7931213378906
2019-12-12,467.8739013671875
2019-12-13,460.99566650390625
2019-12-16,466.5281982421875
2019-12-17,477.34405517578125
2019-12-18,477.7926025390625
2019-12-19,482.1289367675781
2019-12-20,483.52459716796875
2019-12-23,487.5119934082031
2019-12-24,486.1661682128906
2019-12-27,482.4280090332031
2019-12-30,476.9951477050781
2019-12-31,470.11688232421875
2020-01-02,479.33770751953125
2020-01-03,492.49627685546875
2020-01-06,502.5146179199219
2020-01-07,497.23126220703125
2020-01-08,492.74542236328125
2020-01-09,490.5025634765625
2020-01-10,493.69244384765625
2020-01-13,495.53668212890625
2020-01-14,494.3404541015625
2020-01-15,493.64263916015625
2020-01-16,496.2842712402344
2020-01-17,494.83880615234375
2020-01-20,491.94793701171875
2020-01-21,488.8079528808594
2020-01-22,478.9889221191406
2020-01-23,480.6336669921875
2020-01-24,484.5713195800781
2020-01-27,475.45001220703125
2020-01-28,480.2349853515625
2020-01-29,476.39703369140625
2020-01-30,465.6310119628906
2020-01-31,455.2637939453125
2020-02-03,451.2763366699219
2020-02-04,470.0669860839844
2020-02-05,482.7768859863281
2020-02-06,473.5060729980469
2020-02-07,468.5219421386719
2020-02-10,463.1388854980469
2020-02-11,468.2228698730469
2020-02-12,473.10748291015625
2020-02-13,458.5822448730469
2020-02-14,455.49151611328125
2020-02-17,459.62921142578125
2020-02-18,456.1395568847656
2020-02-19,461.42388916015625
2020-02-20,464.8137512207031
2020-02-21,452.2013244628906
2020-02-24,436.94677734375
2020-02-25,427.4252624511719
2020-02-26,427.12615966796875
2020-02-27,412.91851806640625
2020-02-28,394.9720458984375
2020-03-02,410.0270690917969
2020-03-03,413.71612548828125
2020-03-04,421.3931884765625
2020-03-05,415.4609069824219
2020-03-06,394.02484130859375
2020-03-09,317.2538146972656
2020-03-10,327.9219970703125
2020-03-11,316.2068786621094
2020-03-12,274.18218994140625
2020-03-13,275.47833251953125
2020-03-16,258.578857421875
2020-03-17,258.8779296875
2020-03-18,233.0050811767578
2020-03-19,240.03411865234375
2020-03-20,250.9515380859375
2020-03-23,256.1360778808594
2020-03-24,311.4211730957031
2020-03-25,338.39068603515625
2020-03-26,335.9978942871094
2020-03-27,304.59149169921875
2020-03-30,322.63775634765625
2020-03-31,343.1765441894531
2020-04-01,332.7077941894531
2020-04-02,352.2993469238281
2020-04-03,336.2969970703125
2020-04-06,334.8512878417969
2020-04-07,339.9859924316406
2020-04-08,334.3528137207031
2020-04-09,334.7516784667969
2020-04-14,320.145263671875
2020-04-15,298.8088073730469
2020-04-16,291.0818786621094
2020-04-17,302.64727783203125
2020-04-20,301.4010925292969
2020-04-21,292.27825927734375
2020-04-22,309.8258972167969
2020-04-23,316.6556091308594
2020-04-24,307.6822814941406
2020-04-27,313.0663146972656
2020-04-28,321.1421813964844
2020-04-29,332.50830078125
2020-04-30,312.1690368652344
2020-05-01,297.96136474609375
2020-05-04,299.7060852050781
2020-05-05,317.95166015625
2020-05-06,312.7672424316406
2020-05-07,315.04437255859375
2020-05-11,312.9999694824219
2020-05-12,312.40155029296875
2020-05-13,300.8329162597656
2020-05-14,295.6470947265625
2020-05-15,295.6968994140625
2020-05-18,319.9311828613281
2020-05-19,313.29913330078125
2020-05-20,317.6872863769531
2020-05-21,311.0552673339844
2020-05-22,309.1602783203125
2020-05-26,309.11053466796875
2020-05-27,318.58489990234375
2020-05-28,313.0997314453125
2020-05-29,304.9218444824219
2020-06-01,310.15771484375
2020-06-02,327.71002197265625
2020-06-03,338.38104248046875
2020-06-04,335.2894287109375
2020-06-05,361.2689208984375
2020-06-08,364.7594299316406
2020-06-09,352.09381103515625
2020-06-10,343.5170593261719
2020-06-11,320.0308532714844
2020-06-12,322.175048828125
2020-06-15,315.14404296875
2020-06-16,320.77886962890625
2020-06-17,315.89215087890625
2020-06-18,313.9972839355469
2020-06-19,320.57940673828125
2020-06-22,314.595703125
2020-06-23,320.57940673828125
2020-06-24,306.517578125
2020-06-25,307.76422119140625
2020-06-26,303.7749938964844
2020-06-29,314.04718017578125
2020-06-30,306.3680114746094
2020-07-01,308.5121765136719
2020-07-02,312.40155029296875
2020-07-03,306.71697998046875
2020-07-06,311.90289306640625
2020-07-07,307.5148620605469
2020-07-08,302.6281433105469
2020-07-09,289.214599609375
2020-07-10,290.0124206542969
2020-07-13,295.8465576171875
2020-07-14,303.6753234863281
2020-07-15,309.40966796875
2020-07-16,311.603759765625
2020-07-17,308.46234130859375
2020-07-20,302.37884521484375
2020-07-21,315.0943298339844
2020-07-22,303.02703857421875
2020-07-23,298.9879455566406
2020-07-24,297.2926025390625
2020-07-27,293.60272216796875
2020-07-28,292.9543762207031
2020-07-29,293.00433349609375
2020-07-30,282.5826110839844
2020-07-31,274.4047546386719
2020-08-03,280.2888488769531
2020-08-04,298.43951416015625
2020-08-05,305.8194274902344
2020-08-06,294.4503479003906
2020-08-07,286.4720764160156
2020-08-10,294.5999755859375
2020-08-11,306.71697998046875
2020-08-12,310.4568786621094
2020-08-13,300.42327880859375
2020-08-14,291.8952331542969
2020-08-17,287.80584716796875
2020-08-18,282.61932373046875
2020-08-19,282.9684143066406
2020-08-20,276.03631591796875
2020-08-21,272.64501953125
2020-08-24,281.27276611328125
2020-08-25,273.9915466308594
2020-08-26,270.05181884765625
2020-08-27,266.560791015625
2020-08-28,263.5187072753906
2020-09-01,259.0302734375
2020-09-02,257.3346862792969
2020-09-03,259.0801696777344
2020-09-04,256.83599853515625
2020-09-07,265.96240234375
2020-09-08,257.8333740234375
2020-09-09,261.57366943359375
2020-09-10,261.57366943359375
2020-09-11,261.37420654296875
2020-09-14,256.43695068359375
2020-09-15,258.33209228515625
2020-09-16,255.24005126953125
2020-09-17,251.499755859375
2020-09-18,245.1162567138672
2020-09-21,235.4412841796875
2020-09-22,241.37594604492188
2020-09-23,238.58316040039062
2020-09-24,231.80064392089844
2020-09-25,232.69833374023438
2020-09-28,233.84536743164062
2020-09-29,228.70863342285156
2020-09-30,224.61923217773438
2020-10-01,217.63729858398438
2020-10-02,213.84707641601562
2020-10-05,217.23834228515625
2020-10-06,219.78176879882812
2020-10-07,215.2933349609375
2020-10-08,220.28041076660156
2020-10-09,221.52723693847656
2020-10-12,217.18846130371094
2020-10-13,212.60032653808594
2020-10-14,212.1016082763672
2020-10-15,205.9176025390625
2020-10-16,208.8599853515625
2020-10-19,207.2142791748047
2020-10-20,205.4188995361328
2020-10-21,199.44432067871094
2020-10-22,200.88059997558594
2020-10-23,204.97000122070312
2020-10-26,199.48422241210938
2020-10-27,195.2351837158203
2020-10-28,192.9411163330078
2020-10-29,192.9611053466797
2020-10-30,196.093017578125
2020-11-02,204.67079162597656
2020-11-03,209.4085693359375
2020-11-04,208.21168518066406
2020-11-05,200.1700897216797
2020-11-06,199.3820037841797
2020-11-09,229.4000244140625
2020-11-10,241.12193298339844
2020-11-11,242.46873474121094
2020-11-12,237.23129272460938
2020-11-13,236.33340454101562
2020-11-16,250.1503143310547
2020-11-17,251.09800720214844
2020-11-18,251.34742736816406
2020-11-19,243.16700744628906
2020-11-20,243.81546020507812
2020-11-23,252.84381103515625
2020-11-24,274.1427917480469
2020-11-25,266.9101257324219
2020-11-26,262.86981201171875
2020-11-27,262.271240234375
2020-11-30,247.0576934814453
2020-12-01,254.4399871826172
2020-12-02,266.5110778808594
2020-12-03,265.86260986328125
2020-12-04,276.28765869140625
2020-12-07,273.14520263671875
2020-12-08,271.9480895996094
2020-12-09,271.9480895996094
2020-12-10,284.06903076171875
2020-12-11,274.5917053222656
2020-12-14,269.1048889160156
2020-12-15,270.1025085449219
2020-12-16,271.9480895996094
2020-12-17,268.7057189941406
2020-12-18,270.70098876953125
2020-12-21,257.432861328125
2020-12-22,257.931640625
2020-12-23,265.1143798828125
2020-12-24,262.3709716796875
2020-12-29,261.7225646972656
2020-12-30,258.77960205078125
2020-12-31,254.1906280517578
2021-01-04,253.8912811279297
2021-01-05,271.8482971191406
2021-01-06,289.1068420410156
2021-01-07,294.29443359375
2021-01-08,297.9856872558594
2021-01-11,298.0853271484375
2021-01-12,304.2705078125
2021-01-13,303.1731872558594
2021-01-14,308.5103759765625
2021-01-15,301.7267150878906
2021-01-18,299.6316223144531
2021-01-19,300.5295715332031
2021-01-20,302.1257019042969
2021-01-21,292.6484375
2021-01-22,289.3064880371094
2021-01-25,279.9787292480469
2021-01-26,281.6747131347656
2021-01-27,281.6747131347656
2021-01-28,275.8387756347656
2021-01-29,270.8506774902344
2021-02-01,266.4612121582031
2021-02-02,254.39010620117188
2021-02-03,257.6822204589844
2021-02-04,254.3402557373047
2021-02-05,251.4471893310547
2021-02-08,261.3235168457031
2021-02-09,259.0788879394531
2021-02-10,258.4803466796875
2021-02-11,257.1834411621094
2021-02-12,261.17388916015625
2021-02-15,278.23297119140625
2021-02-16,277.53460693359375
2021-02-17,279.92889404296875
2021-02-18,268.791748046875
2021-02-19,271.7351379394531
2021-02-22,279.3179931640625
2021-02-23,282.8598937988281
2021-02-24,298.1253662109375
2021-02-25,303.8624572753906
2021-02-26,291.0913391113281
2021-03-01,296.87823486328125
2021-03-02,295.93035888671875
2021-03-03,304.211669921875
2021-03-04,312.3931884765625
2021-03-05,318.0802307128906
2021-03-08,317.9305114746094
2021-03-09,314.53826904296875
2021-03-10,314.2887878417969
2021-03-11,318.9283752441406
2021-03-12,322.71978759765625
2021-03-15,315.4361877441406
2021-03-16,310.54730224609375
2021-03-17,313.0915222167969
2021-03-18,311.2457580566406
2021-03-19,306.0075988769531
2021-03-22,306.5563049316406
2021-03-23,295.082275390625
2021-03-24,300.8691711425781
2021-03-25,293.0368957519531
2021-03-26,301.9667053222656
2021-03-29,299.8215637207031
2021-03-30,300.8193664550781
2021-03-31,293.98480224609375
2021-04-01,289.1456604003906
2021-04-06,299.1730651855469
2021-04-07,304.76043701171875
2021-04-08,297.7762451171875
2021-04-09,294.333984375
2021-04-12,297.72637939453125
2021-04-13,297.57659912109375
2021-04-14,307.6538391113281
2021-04-15,302.81488037109375
2021-04-16,302.2660217285156
2021-04-19,300.1707763671875
2021-04-20,291.0913391113281
2021-04-21,295.0323791503906
2021-04-22,294.333984375
2021-04-23,291.44049072265625
2021-04-26,295.8804626464844
2021-04-27,294.6333312988281
2021-04-28,303.8125305175781
2021-04-29,301.31817626953125
2021-04-30,302.31597900390625
2021-05-04,309.44989013671875
2021-05-05,317.7809143066406
2021-05-06,313.8265380859375
2021-05-07,312.8785400390625
2021-05-10,315.02398681640625
2021-05-11,303.9477233886719
2021-05-12,314.624755859375
2021-05-13,307.7394714355469
2021-05-14,312.9783020019531
2021-05-17,314.7246398925781
2021-05-18,316.12158203125
2021-05-19,307.6896667480469
2021-05-20,309.635498046875
2021-05-21,311.531494140625
2021-05-24,315.722412109375
2021-05-25,309.3860778808594
2021-05-26,310.0346984863281
2021-05-27,305.8935546875
2021-05-28,305.4943542480469
2021-06-01,314.07598876953125
2021-06-02,321.0610046386719
2021-06-03,323.406005859375
2021-06-04,318.7658996582031
2021-06-07,318.51641845703125
2021-06-08,322.5079345703125
2021-06-09,324.0545654296875
2021-06-10,322.6575622558594
2021-06-11,323.6055908203125
2021-06-14,329.6925048828125
2021-06-15,331.98748779296875
2021-06-16,328.2455749511719
2021-06-17,323.3561096191406
2021-06-18,314.7246398925781
2021-06-21,316.1714782714844
2021-06-22,322.0090026855469
2021-06-23,323.50579833984375
2021-06-24,323.6055908203125
2021-06-25,324.8030090332031
2021-06-28,314.47515869140625
2021-06-29,315.3233337402344
2021-06-30,314.3254089355469
2021-07-01,323.8050842285156
2021-07-02,320.71173095703125
2021-07-05,323.5556335449219
2021-07-06,310.1343994140625
2021-07-07,307.0411071777344
2021-07-08,307.0411071777344
2021-07-09,310.2342529296875
2021-07-12,308.4879150390625
2021-07-13,305.2449645996094
2021-07-14,304.097412109375
2021-07-15,295.416015625
2021-07-16,291.6242370605469
2021-07-19,277.85369873046875
2021-07-20,279.55010986328125
2021-07-21,288.83013916015625
2021-07-22,283.391845703125
2021-07-23,283.49163818359375
2021-07-26,291.6242370605469
2021-07-27,290.7760009765625
2021-07-28,291.175048828125
2021-07-29,295.01690673828125
2021-07-30,288.58062744140625
2021-08-02,289.1295471191406
2021-08-03,305.44451904296875
2021-08-04,302.3511962890625
2021-08-05,305.09521484375
2021-08-06,306.7916259765625
2021-08-09,304.79595947265625
2021-08-10,308.2384338378906
2021-08-11,311.0324401855469
2021-08-12,306.33160400390625
2021-08-13,304.7347717285156
2021-08-16,297.3995361328125
2021-08-17,301.8405456542969
2021-08-18,302.04022216796875
2021-08-19,287.17022705078125
2021-08-20,287.27001953125
2021-08-23,294.4056091308594
2021-08-24,298.2478332519531
2021-08-25,297.7489013671875
2021-08-26,295.9524841308594
2021-08-27,301.8905029296875
2021-08-31,296.3516845703125
2021-09-01,293.6571350097656
2021-09-02,299.29571533203125
2021-09-03,296.0024108886719
2021-09-06,297.84869384765625
2021-09-07,297.79876708984375
2021-09-08,297.6490478515625
2021-09-09,294.1061706542969
2021-09-10,295.0542907714844
2021-09-13,301.6909484863281
2021-09-14,299.3955383300781
2021-09-15,308.6269226074219
2021-09-16,305.33355712890625
2021-09-17,304.0361633300781
2021-09-20,303.088134765625
2021-09-21,308.1778869628906
2021-09-22,316.11181640625
2021-09-23,317.1098327636719
2021-09-24,319.554931640625
2021-09-27,330.6324768066406
2021-09-28,335.92181396484375
2021-09-29,337.6183166503906
2021-09-30,339.6144104003906
2021-10-01,337.2690734863281
2021-10-04,343.7560119628906
2021-10-05,349.9434814453125
2021-10-06,340.8618469238281
2021-10-07,344.1052551269531
2021-10-08,352.837646484375
2021-10-11,359.5740966796875
2021-10-12,357.4783020019531
2021-10-13,354.23480224609375
2021-10-14,356.9792785644531
2021-10-15,362.86737060546875
2021-10-18,360.72174072265625
2021-10-19,361.2207336425781
2021-10-20,362.3684387207031
2021-10-21,355.4822692871094
2021-10-22,354.2847595214844
2021-10-25,359.9233093261719
2021-10-26,358.4762878417969
2021-10-27,356.87945556640625
2021-10-28,351.3406982421875
2021-10-29,349.4944152832031
2021-11-01,356.2806701660156
2021-11-02,344.2550048828125
2021-11-03,334.17535400390625
2021-11-04,338.81591796875
2021-11-05,344.7041015625
2021-11-08,344.5543518066406
2021-11-09,343.7560119628906
2021-11-10,347.09918212890625
2021-11-11,344.4952697753906
2021-11-12,340.2532653808594
2021-11-15,340.90203857421875
2021-11-16,343.8963623046875
2021-11-17,341.3512268066406
2021-11-18,335.8117980957031
2021-11-19,325.93048095703125
2021-11-22,333.7656555175781
2021-11-23,338.75616455078125
2021-11-24,343.8464660644531
2021-11-25,344.09600830078125
2021-11-26,317.04742431640625
2021-11-29,327.0783996582031
2021-11-30,324.8326110839844
2021-12-01,332.26849365234375
2021-12-02,335.9614562988281
2021-12-03,340.20343017578125
2021-12-06,345.8426818847656
2021-12-07,350.2342834472656
2021-12-08,348.03851318359375
2021-12-09,342.8982849121094
2021-12-10,341.9501037597656
2021-12-13,334.3645324707031
2021-12-14,337.009521484375
2021-12-15,330.27227783203125
2021-12-16,338.3070373535156
2021-12-17,333.11688232421875
2021-12-20,322.6866455078125
2021-12-21,331.12060546875
2021-12-22,334.0650939941406
2021-12-23,337.30889892578125
2021-12-24,337.2091064453125
2021-12-29,335.3625793457031
2021-12-30,332.3682861328125
2021-12-31,329.8730163574219
2022-01-04,350.3341979980469
2022-01-05,354.1269226074219
2022-01-06,354.4761962890625
2022-01-07,361.86224365234375
2022-01-10,362.361328125
2022-01-11,368.89886474609375
2022-01-12,380.7264404296875
2022-01-13,383.1717224121094
2022-01-14,387.9625549316406
2022-01-17,393.0030517578125
2022-01-18,394.99920654296875
2022-01-19,393.3523864746094
2022-01-20,388.4117736816406
2022-01-21,381.5249328613281
2022-01-24,363.4093017578125
2022-01-25,378.9298095703125
2022-01-26,393.3523864746094
2022-01-27,391.75543212890625
2022-01-28,384.7188415527344
2022-01-31,382.0737609863281
2022-02-01,392.5538635253906
2022-02-02,388.81103515625
2022-02-03,391.6556091308594
2022-02-04,405.1300048828125
2022-02-07,407.874755859375
2022-02-08,398.24310302734375
2022-02-09,409.5216369628906
2022-02-10,409.92083740234375
2022-02-11,416.4085388183594
2022-02-14,399.8899841308594
2022-02-15,396.59619140625
2022-02-16,402.98406982421875
2022-02-17,397.18603515625
2022-02-18,390.6977844238281
2022-02-21,387.7030944824219
2022-02-22,385.8065185546875
2022-02-23,382.2129821777344
2022-02-24,364.6944580078125
2022-02-25,377.8209228515625
2022-02-28,362.8976745605469
2022-03-01,356.4593200683594
2022-03-02,373.7282409667969
2022-03-03,357.80682373046875
2022-03-04,347.5253601074219
2022-03-07,360.8513488769531
2022-03-08,379.3182067871094
2022-03-09,370.8833312988281
2022-03-10,362.8478088378906
2022-03-11,359.7533264160156
2022-03-14,355.8603515625
2022-03-15,360.3522644042969
2022-03-16,360.00286865234375
2022-03-17,367.3896484375
2022-03-18,359.7533264160156
2022-03-21,374.3271484375
2022-03-22,370.6337585449219
2022-03-23,387.2040100097656
2022-03-24,388.501708984375
2022-03-25,390.9971923828125
2022-03-28,380.2166442871094
2022-03-29,370.6836853027344
2022-03-30,382.06329345703125
2022-03-31,374.6765441894531
2022-04-01,378.2701110839844
2022-04-04,376.9225158691406
2022-04-05,382.2129821777344
2022-04-06,380.1666564941406
2022-04-07,376.722900390625
2022-04-08,390.79754638671875
2022-04-11,385.9562683105469
2022-04-12,395.2396545410156
2022-04-13,396.6370544433594
2022-04-14,398.7332763671875
2022-04-19,400.3304138183594
2022-04-20,400.4302978515625
2022-04-21,402.4266052246094
2022-04-22,392.4446105957031
2022-04-25,368.18817138671875
2022-04-26,378.7691650390625
2022-04-27,377.7210388183594
2022-04-28,387.3537292480469
2022-04-29,390.8474426269531
2022-05-03,413.5067443847656
2022-05-04,415.15380859375
2022-05-05,418.14837646484375
2022-05-06,425.884521484375
2022-05-09,404.07366943359375
2022-05-10,404.2234191894531
2022-05-11,419.1465759277344
2022-05-12,399.4733581542969
2022-05-13,413.9989013671875
2022-05-16,417.6426696777344
2022-05-17,420.5378112792969
2022-05-18,421.63592529296875
2022-05-19,412.0022888183594
2022-05-20,416.4946594238281
2022-05-23,428.0749816894531
2022-05-24,422.8839111328125
2022-05-25,427.1266174316406
2022-05-26,434.5141906738281
2022-05-27,429.921875
2022-05-30,432.76708984375
2022-05-31,433.515869140625
2022-06-01,430.57080078125
2022-06-06,439.7053527832031
2022-06-07,445.7450866699219
2022-06-08,450.6368103027344
2022-06-09,447.5420227050781
2022-06-10,436.7103576660156
2022-06-13,425.5792236328125
2022-06-14,434.21466064453125
2022-06-15,426.6773986816406
2022-06-16,403.7162780761719
2022-06-17,378.8084716796875
2022-06-20,390.83807373046875
2022-06-21,394.68157958984375
2022-06-22,382.6519775390625
2022-06-23,375.014892578125
2022-06-24,385.8465576171875
2022-06-27,390.93798828125
2022-06-28,396.378662109375
2022-06-29,397.02764892578125
2022-06-30,387.64349365234375
2022-07-01,383.8499450683594
2022-07-04,400.77130126953125
2022-07-05,372.6688232421875
2022-07-06,368.02667236328125
2022-07-07,384.5986328125
2022-07-08,385.89642333984375
2022-07-11,383.9497985839844
2022-07-12,376.4125061035156
2022-07-13,376.5622863769531
2022-07-14,363.33465576171875
2022-07-15,372.46917724609375
2022-07-18,381.7035827636719
2022-07-19,384.94805908203125
2022-07-20,387.8431396484375
2022-07-21,383.2509460449219
2022-07-22,382.6519775390625
2022-07-25,386.0462646484375
2022-07-26,387.89312744140625
2022-07-27,392.4853210449219
2022-07-28,388.7416076660156
2022-07-29,399.3236999511719
2022-08-01,391.68670654296875
2022-08-02,402.6680603027344
2022-08-03,410.00567626953125
2022-08-04,407.3102111816406
2022-08-05,410.4548645019531
2022-08-08,415.5961608886719
2022-08-09,421.8356018066406
2022-08-10,420.5378112792969
2022-08-11,426.8794860839844
2022-08-12,429.8747863769531
2022-08-15,424.832763671875
2022-08-16,425.8311462402344
2022-08-17,430.2242431640625
2022-08-18,441.306884765625
2022-08-19,447.0977783203125
2022-08-22,448.2958068847656
2022-08-23,458.67962646484375
2022-08-24,452.2397155761719
2022-08-25,458.7294616699219
2022-08-26,457.08209228515625
2022-08-30,448.5455017089844
2022-08-31,440.80767822265625
2022-09-01,440.5081481933594
2022-09-02,452.9885559082031
2022-09-05,462.6234130859375
2022-09-06,451.9901123046875
2022-09-07,440.55804443359375
2022-09-08,442.3551940917969
2022-09-09,450.0929870605469
2022-09-12,457.1320495605469
2022-09-13,460.82611083984375
2022-09-14,461.57501220703125
2022-09-15,455.8340148925781
2022-09-16,451.3410339355469
2022-09-20,451.7903747558594
2022-09-21,454.8356018066406
2022-09-22,457.5313720703125
2022-09-23,432.4208068847656
2022-09-26,429.426513671875
2022-09-27,430.4239501953125
2022-09-28,435.21636962890625
2022-09-29,431.3724365234375
2022-09-30,432.4208068847656
2022-10-03,442.00579833984375
2022-10-04,453.7872314453125
2022-10-05,459.47833251953125
2022-10-06,459.6280517578125
2022-10-07,468.3643493652344
2022-10-10,461.7247619628906
2022-10-11,451.89019775390625
2022-10-12,448.6453552246094
2022-10-13,457.5313720703125
2022-10-14,454.3363952636719
2022-10-17,448.7451477050781
2022-10-18,444.5517272949219
2022-10-19,454.5361022949219
2022-10-20,460.22711181640625
2022-10-21,463.7217102050781
2022-10-24,469.2629089355469
2022-10-25,464.869873046875
2022-10-26,465.2691955566406
2022-10-27,481.144287109375
2022-10-28,472.20831298828125
2022-10-31,479.047607421875
2022-11-01,485.6871337890625
2022-11-02,483.5904846191406
2022-11-03,492.7261047363281
2022-11-04,499.1659851074219
2022-11-07,501.0130310058594
2022-11-08,484.9383239746094
2022-11-09,481.343994140625
2022-11-10,470.0599060058594
2022-11-11,477.6986999511719
2022-11-14,479.7956237792969
2022-11-15,476.3506774902344
2022-11-16,480.6443786621094
2022-11-17,477.9483642578125
2022-11-18,475.35211181640625
2022-11-21,457.4783020019531
2022-11-22,487.2846984863281
2022-11-23,482.3918151855469
2022-11-24,482.84112548828125
2022-11-25,487.63409423828125
2022-11-28,482.84112548828125
2022-11-29,491.32867431640625
2022-11-30,496.77069091796875
2022-12-01,488.73248291015625
2022-12-02,480.195068359375
2022-12-05,482.791259765625
2022-12-06,473.95416259765625
2022-12-07,463.31976318359375
2022-12-08,463.26995849609375
2022-12-09,461.2728271484375
2022-12-12,461.4226379394531
2022-12-13,470.3595275878906
2022-12-14,468.8617248535156
2022-12-15,465.1670837402344
2022-12-16,454.732421875
2022-12-19,465.9159851074219
2022-12-20,466.7647705078125
2022-12-21,479.2963562011719
2022-12-22,477.199462890625
2022-12-23,478.1979675292969
2022-12-28,479.6957702636719
2022-12-29,480.0452575683594
2022-12-30,474.20379638671875
2023-01-03,482.6414489746094
2023-01-04,465.1670837402344
2023-01-05,471.0584716796875
2023-01-06,476.3506774902344
2023-01-09,478.59747314453125
2023-01-10,474.4035949707031
2023-01-11,477.84844970703125
2023-01-12,484.2890319824219
2023-01-13,483.6400146484375
2023-01-16,480.29486083984375
2023-01-17,483.9395446777344
2023-01-18,485.4873046875
2023-01-19,474.0041198730469
2023-01-20,475.1524658203125
2023-01-23,480.0951843261719
2023-01-24,474.55328369140625
2023-01-25,474.0041198730469
2023-01-26,483.4902038574219
2023-01-27,488.58270263671875
2023-01-30,491.32867431640625
2023-01-31,488.1333923339844
2023-02-01,491.7281188964844
2023-02-02,478.0981140136719
2023-02-03,485.3375549316406
2023-02-06,477.6488342285156
