Date,CNA.L
2019-05-08,104.79778289794922
2019-05-09,94.0938720703125
2019-05-10,92.49566650390625
2019-05-13,95.29253387451172
2019-05-14,94.87299346923828
2019-05-15,94.91293334960938
2019-05-16,93.87413024902344
2019-05-17,93.37468719482422
2019-05-20,93.43460845947266
2019-05-21,94.59330749511719
2019-05-22,93.69432830810547
2019-05-23,93.49455261230469
2019-05-24,92.71542358398438
2019-05-28,93.55448913574219
2019-05-29,93.79420471191406
2019-05-30,93.89409637451172
2019-05-31,93.41464233398438
2019-06-03,94.01395416259766
2019-06-04,93.9340591430664
2019-06-05,94.35358428955078
2019-06-06,95.05279541015625
2019-06-07,95.75199890136719
2019-06-10,95.53225708007812
2019-06-11,93.77423858642578
2019-06-12,91.59668731689453
2019-06-13,91.03732299804688
2019-06-14,91.4168930053711
2019-06-17,89.17941284179688
2019-06-18,91.4368667602539
2019-06-19,90.71768188476562
2019-06-20,87.98077392578125
2019-06-21,88.99961853027344
2019-06-24,88.4802017211914
2019-06-25,87.7210464477539
2019-06-26,87.30152893066406
2019-06-27,86.2227554321289
2019-06-28,87.68109893798828
2019-07-01,88.4802017211914
2019-07-02,89.83866882324219
2019-07-03,89.01959228515625
2019-07-04,87.46134948730469
2019-07-05,87.98077392578125
2019-07-08,86.62229919433594
2019-07-09,87.66112518310547
2019-07-10,87.24158477783203
2019-07-11,87.66112518310547
2019-07-12,88.14057922363281
2019-07-15,88.89971923828125
2019-07-16,88.00074005126953
2019-07-17,88.04069519042969
2019-07-18,89.63890075683594
2019-07-19,90.15831756591797
2019-07-22,88.18053436279297
2019-07-23,88.93968200683594
2019-07-24,88.89971923828125
2019-07-25,86.20276641845703
2019-07-26,87.38143920898438
2019-07-29,90.7376480102539
2019-07-30,73.49710845947266
2019-07-31,75.99427795410156
2019-08-01,73.8567123413086
2019-08-02,73.29731750488281
2019-08-05,71.13975524902344
2019-08-06,69.24188995361328
2019-08-07,68.3029556274414
2019-08-08,67.48387908935547
2019-08-09,66.3851089477539
2019-08-12,65.42620849609375
2019-08-13,65.28636169433594
2019-08-14,65.42620849609375
2019-08-15,64.88681030273438
2019-08-16,65.36627197265625
2019-08-19,66.22530364990234
2019-08-20,64.50724029541016
2019-08-21,64.7669448852539
2019-08-22,65.04663848876953
2019-08-23,65.46615600585938
2019-08-27,66.58489990234375
2019-08-28,67.44391632080078
2019-08-29,68.22305297851562
2019-08-30,69.62146759033203
2019-09-02,70.1408920288086
2019-09-03,70.24077606201172
2019-09-04,69.80126190185547
2019-09-05,69.02215576171875
2019-09-06,67.78355407714844
2019-09-09,67.7236099243164
2019-09-10,70.36064910888672
2019-09-11,72.77791595458984
2019-09-12,74.69574737548828
2019-09-13,75.75455474853516
2019-09-16,74.87554931640625
2019-09-17,72.81787109375
2019-09-18,72.697998046875
2019-09-19,73.49710845947266
2019-09-20,73.27735137939453
2019-09-23,71.67915344238281
2019-09-24,70.64031982421875
2019-09-25,71.11978149414062
2019-09-26,72.71797943115234
2019-09-27,73.37722778320312
2019-09-30,73.65692138671875
2019-10-01,73.51707458496094
2019-10-02,70.70024871826172
2019-10-03,69.40172576904297
2019-10-04,69.58152770996094
2019-10-07,71.3794937133789
2019-10-08,69.30184173583984
2019-10-09,67.92338562011719
2019-10-10,66.55962371826172
2019-10-11,68.69769287109375
2019-10-14,67.45880889892578
2019-10-15,69.97652435302734
2019-10-16,69.83665466308594
2019-10-17,69.67679595947266
2019-10-18,69.93656158447266
2019-10-21,72.13455963134766
2019-10-22,73.03376007080078
2019-10-23,74.13275146484375
2019-10-24,73.85301208496094
2019-10-25,72.47425842285156
2019-10-28,73.15364837646484
2019-10-29,71.29533386230469
2019-10-30,72.0946044921875
2019-10-31,72.49424743652344
2019-11-01,71.21540069580078
2019-11-04,71.7149429321289
2019-11-05,70.93565368652344
2019-11-06,72.49424743652344
2019-11-07,71.23538208007812
2019-11-08,72.8739013671875
2019-11-11,73.37345123291016
2019-11-12,74.73221588134766
2019-11-13,74.43248748779297
2019-11-14,73.713134765625
2019-11-15,73.57325744628906
2019-11-18,74.47245025634766
2019-11-19,73.49333953857422
2019-11-20,72.63410949707031
2019-11-21,79.24812316894531
2019-11-22,82.22542572021484
2019-11-25,82.9847412109375
2019-11-26,82.32532501220703
2019-11-27,82.12550354003906
2019-11-28,80.98653411865234
2019-11-29,80.14730072021484
2019-12-02,78.52876281738281
2019-12-03,77.9892578125
2019-12-04,78.92841339111328
2019-12-05,79.86756134033203
2019-12-06,80.68682098388672
2019-12-09,81.12641143798828
2019-12-10,79.98744201660156
2019-12-11,81.10643005371094
2019-12-12,80.62686920166016
2019-12-13,87.72042083740234
2019-12-16,90.15821838378906
2019-12-17,90.0982666015625
2019-12-18,89.71862030029297
2019-12-19,89.41889190673828
2019-12-20,89.0792007446289
2019-12-23,89.81853485107422
2019-12-24,89.97837829589844
2019-12-27,90.51789855957031
2019-12-30,90.038330078125
2019-12-31,89.21907806396484
2020-01-02,90.07830047607422
2020-01-03,90.39801788330078
2020-01-06,89.49881744384766
2020-01-07,87.58055877685547
2020-01-08,88.14004516601562
2020-01-09,87.42070007324219
2020-01-10,85.66230010986328
2020-01-13,87.5006332397461
2020-01-14,89.65866088867188
2020-01-15,91.27720642089844
2020-01-16,90.75767517089844
2020-01-17,92.77584838867188
2020-01-20,93.41527557373047
2020-01-21,92.33624267578125
2020-01-22,93.11553955078125
2020-01-23,90.51789855957031
2020-01-24,91.17729187011719
2020-01-27,88.95931243896484
2020-01-28,88.25993347167969
2020-01-29,87.64049530029297
2020-01-30,86.80126190185547
2020-01-31,84.76310729980469
2020-02-03,85.60234832763672
2020-02-04,83.86393737792969
2020-02-05,84.12368774414062
2020-02-06,84.9229736328125
2020-02-07,85.0628433227539
2020-02-10,82.60507202148438
2020-02-11,82.04559326171875
2020-02-12,84.70317077636719
2020-02-13,71.75491333007812
2020-02-14,71.19541931152344
2020-02-17,72.57416534423828
2020-02-18,73.59326171875
2020-02-19,74.85211181640625
2020-02-20,77.92930603027344
2020-02-21,79.30805206298828
2020-02-24,76.71041870117188
2020-02-25,75.93112182617188
2020-02-26,76.6304931640625
2020-02-27,76.43067932128906
2020-02-28,72.05464172363281
2020-03-02,73.23357391357422
2020-03-03,73.69315338134766
2020-03-04,76.27082061767578
2020-03-05,75.43157958984375
2020-03-06,69.69677734375
2020-03-09,57.48785400390625
2020-03-10,55.16995620727539
2020-03-11,52.89202117919922
2020-03-12,43.510536193847656
2020-03-13,43.280738830566406
2020-03-16,42.30162811279297
2020-03-17,39.24440383911133
2020-03-18,38.87474060058594
2020-03-19,43.140869140625
2020-03-20,43.410621643066406
2020-03-23,39.07455825805664
2020-03-24,41.88200378417969
2020-03-25,43.94014358520508
2020-03-26,43.010986328125
2020-03-27,39.933780670166016
2020-03-30,38.34521484375
2020-03-31,38.04549026489258
2020-04-01,37.07637023925781
2020-04-02,33.889259338378906
2020-04-03,31.811145782470703
2020-04-06,31.45147132873535
2020-04-07,32.35065460205078
2020-04-08,33.64947509765625
2020-04-09,35.547752380371094
2020-04-14,33.12995147705078
2020-04-15,31.49143409729004
2020-04-16,32.030948638916016
2020-04-17,31.781171798706055
2020-04-20,32.09088897705078
2020-04-21,31.331581115722656
2020-04-22,30.182621002197266
2020-04-23,31.71123504638672
2020-04-24,32.2507438659668
2020-04-27,33.96918869018555
2020-04-28,35.88744354248047
2020-04-29,41.41243362426758
2020-04-30,39.86384201049805
2020-05-01,39.144493103027344
2020-05-04,38.72487258911133
2020-05-05,40.34341049194336
2020-05-06,39.11452102661133
2020-05-07,39.87383270263672
2020-05-11,36.35702133178711
2020-05-12,35.59770965576172
2020-05-13,35.0482063293457
2020-05-14,35.218055725097656
2020-05-15,36.00734329223633
2020-05-18,39.3243293762207
2020-05-19,37.1862678527832
2020-05-20,37.51597213745117
2020-05-21,36.45693588256836
2020-05-22,35.25801467895508
2020-05-26,37.99553298950195
2020-05-27,39.224422454833984
2020-05-28,39.014610290527344
2020-05-29,36.48690414428711
2020-06-01,37.94558334350586
2020-06-02,38.50507354736328
2020-06-03,39.72396469116211
2020-06-04,39.394264221191406
2020-06-05,42.751224517822266
2020-06-08,44.509620666503906
2020-06-09,43.00099563598633
2020-06-10,41.792091369628906
2020-06-11,40.08363723754883
2020-06-12,43.12088394165039
2020-06-15,42.55140686035156
2020-06-16,43.39064025878906
2020-06-17,42.82115936279297
2020-06-18,41.89200210571289
2020-06-19,42.97101974487305
2020-06-22,41.40244674682617
2020-06-23,42.1118049621582
2020-06-24,40.1535758972168
2020-06-25,38.654937744140625
2020-06-26,38.66493225097656
2020-06-29,39.254398345947266
2020-06-30,38.50507354736328
2020-07-01,40.303443908691406
2020-07-02,40.463294982910156
2020-07-03,40.56320571899414
2020-07-06,40.02369689941406
2020-07-07,39.594085693359375
2020-07-08,39.644039154052734
2020-07-09,37.96556091308594
2020-07-10,39.19445037841797
2020-07-13,39.69399642944336
2020-07-14,39.4542121887207
2020-07-15,40.78300857543945
2020-07-16,40.862937927246094
2020-07-17,41.24258804321289
2020-07-20,40.892906188964844
2020-07-21,41.442405700683594
2020-07-22,41.83205795288086
2020-07-23,40.333412170410156
2020-07-24,47.09727478027344
2020-07-27,48.06640625
2020-07-28,50.93380355834961
2020-07-29,50.37430191040039
2020-07-30,49.01553726196289
2020-07-31,48.72580337524414
2020-08-03,49.45513916015625
2020-08-04,48.795738220214844
2020-08-05,47.94651412963867
2020-08-06,47.12725067138672
2020-08-07,46.17811584472656
2020-08-10,47.52688980102539
2020-08-11,49.38520431518555
2020-08-12,48.68584060668945
2020-08-13,47.53688430786133
2020-08-14,46.58774185180664
2020-08-17,46.73760223388672
2020-08-18,45.258949279785156
2020-08-19,45.62860870361328
2020-08-20,45.86839294433594
2020-08-21,45.11907958984375
2020-08-24,45.49873352050781
2020-08-25,44.72943115234375
2020-08-26,43.77029800415039
2020-08-27,43.930152893066406
2020-08-28,45.9982795715332
2020-09-01,45.518714904785156
2020-09-02,46.6276969909668
2020-09-03,46.407901763916016
2020-09-04,45.54867935180664
2020-09-07,45.858402252197266
2020-09-08,45.13905715942383
2020-09-09,45.2189826965332
2020-09-10,44.53960037231445
2020-09-11,43.70035934448242
2020-09-14,43.68037414550781
2020-09-15,43.0809211730957
2020-09-16,43.39064025878906
2020-09-17,42.66130447387695
2020-09-18,41.75212860107422
2020-09-21,39.21443176269531
2020-09-22,39.364295959472656
2020-09-23,38.90471267700195
2020-09-24,38.85475158691406
2020-09-25,40.013702392578125
2020-09-28,40.8029899597168
2020-09-29,39.813880920410156
2020-09-30,40.05366897583008
2020-10-01,40.1535758972168
2020-10-02,40.69308853149414
2020-10-05,41.18264389038086
2020-10-06,41.30253601074219
2020-10-07,40.88291549682617
2020-10-08,41.85203552246094
2020-10-09,41.0727424621582
2020-10-12,41.162662506103516
2020-10-13,40.37337875366211
2020-10-14,40.763023376464844
2020-10-15,39.58409881591797
2020-10-16,40.09363555908203
2020-10-19,39.8338623046875
2020-10-20,39.983734130859375
2020-10-21,40.04368209838867
2020-10-22,40.67310333251953
2020-10-23,41.14268112182617
2020-10-26,40.383365631103516
2020-10-27,39.75394058227539
2020-10-28,37.96556091308594
2020-10-29,37.26619338989258
2020-10-30,37.146305084228516
2020-11-02,37.26619338989258
2020-11-03,38.51506423950195
2020-11-04,38.91469955444336
2020-11-05,39.254398345947266
2020-11-06,38.70489501953125
2020-11-09,43.54050827026367
2020-11-10,44.35976791381836
2020-11-11,44.26984405517578
2020-11-12,43.59046173095703
2020-11-13,43.77029800415039
2020-11-16,44.89927291870117
2020-11-17,44.19990921020508
2020-11-18,45.30889892578125
2020-11-19,44.15994644165039
2020-11-20,43.69036865234375
2020-11-23,43.460575103759766
2020-11-24,45.29890823364258
2020-11-25,47.08729553222656
2020-11-26,45.81843948364258
2020-11-27,45.70854187011719
2020-11-30,44.080020904541016
2020-12-01,45.23896789550781
2020-12-02,45.45876693725586
2020-12-03,45.41880416870117
2020-12-04,45.90835952758789
2020-12-07,44.41970443725586
2020-12-08,44.41970443725586
2020-12-09,45.36884689331055
2020-12-10,43.930152893066406
2020-12-11,43.42061233520508
2020-12-14,41.41243362426758
2020-12-15,41.47237777709961
2020-12-16,43.060935974121094
2020-12-17,43.83024215698242
2020-12-18,43.37065887451172
2020-12-21,41.77210998535156
2020-12-22,42.55140686035156
2020-12-23,44.7593994140625
2020-12-24,44.64950180053711
2020-12-29,45.86839294433594
2020-12-30,45.77847671508789
2020-12-31,46.557769775390625
2021-01-04,46.4378776550293
2021-01-05,47.74668502807617
2021-01-06,50.73398208618164
2021-01-07,49.664947509765625
2021-01-08,50.11454391479492
2021-01-11,50.07457733154297
2021-01-12,50.554141998291016
2021-01-13,49.52507400512695
2021-01-14,51.15360641479492
2021-01-15,50.57412338256836
2021-01-18,49.475120544433594
2021-01-19,50.35432815551758
2021-01-20,51.593196868896484
2021-01-21,51.013729095458984
2021-01-22,50.05459976196289
2021-01-25,49.12544250488281
2021-01-26,49.2952880859375
2021-01-27,51.49329376220703
2021-01-28,52.931983947753906
2021-01-29,51.733070373535156
2021-02-01,51.952877044677734
2021-02-02,51.39338302612305
2021-02-03,51.79301834106445
2021-02-04,51.39338302612305
2021-02-05,51.733070373535156
2021-02-08,52.7321662902832
2021-02-09,53.01192092895508
2021-02-10,53.971038818359375
2021-02-11,53.21173095703125
2021-02-12,53.23170852661133
2021-02-15,54.35070037841797
2021-02-16,53.81119155883789
2021-02-17,52.712181091308594
2021-02-18,52.29256820678711
2021-02-19,51.852970123291016
2021-02-22,51.45332717895508
2021-02-23,52.112728118896484
2021-02-24,53.451515197753906
2021-02-25,51.952877044677734
2021-02-26,52.712181091308594
2021-03-01,53.83116912841797
2021-03-02,53.791202545166016
2021-03-03,53.791202545166016
2021-03-04,52.7321662902832
2021-03-05,51.8929328918457
2021-03-08,51.932891845703125
2021-03-09,51.47331237792969
2021-03-10,51.952877044677734
2021-03-11,51.613182067871094
2021-03-12,53.85115432739258
2021-03-15,54.93017578125
2021-03-16,56.129085540771484
2021-03-17,55.40974044799805
2021-03-18,53.791202545166016
2021-03-19,52.692203521728516
2021-03-22,52.83207702636719
2021-03-23,51.852970123291016
2021-03-24,51.593196868896484
2021-03-25,51.31345748901367
2021-03-26,51.413360595703125
2021-03-29,51.49329376220703
2021-03-30,52.452423095703125
2021-03-31,54.09093475341797
2021-04-01,55.949249267578125
2021-04-06,55.66950607299805
2021-04-07,56.3488883972168
2021-04-08,56.548709869384766
2021-04-09,57.36796188354492
2021-04-12,57.987403869628906
2021-04-13,56.948341369628906
2021-04-14,56.42881774902344
2021-04-15,56.129085540771484
2021-04-16,56.468780517578125
2021-04-19,56.72854232788086
2021-04-20,55.629547119140625
2021-04-21,55.36977767944336
2021-04-22,55.949249267578125
2021-04-23,55.20991897583008
2021-04-26,55.010101318359375
2021-04-27,54.23080825805664
2021-04-28,55.429725646972656
2021-04-29,56.00920104980469
2021-04-30,56.6086540222168
2021-05-04,56.64861297607422
2021-05-05,56.06913757324219
2021-05-06,56.888397216796875
2021-05-07,57.80756759643555
2021-05-10,56.668601989746094
2021-05-11,54.650428771972656
2021-05-12,54.9901237487793
2021-05-13,53.971038818359375
2021-05-14,54.49057388305664
2021-05-17,53.85115432739258
2021-05-18,53.551422119140625
2021-05-19,53.051876068115234
2021-05-20,52.272586822509766
2021-05-21,52.452423095703125
2021-05-24,53.27167892456055
2021-05-25,53.451515197753906
2021-05-26,54.53054428100586
2021-05-27,54.81028747558594
2021-05-28,54.61046600341797
2021-06-01,54.910194396972656
2021-06-02,53.89111328125
2021-06-03,54.61046600341797
2021-06-04,53.53144073486328
2021-06-07,53.37158203125
2021-06-08,52.3325309753418
2021-06-09,52.15269470214844
2021-06-10,52.01282501220703
2021-06-11,52.19266128540039
2021-06-14,52.712181091308594
2021-06-15,52.19266128540039
2021-06-16,52.112728118896484
2021-06-17,51.533260345458984
2021-06-18,51.07366943359375
2021-06-21,51.413360595703125
2021-06-22,51.35342025756836
2021-06-23,50.893836975097656
2021-06-24,51.513275146484375
2021-06-25,51.513275146484375
2021-06-28,51.733070373535156
2021-06-29,52.75214767456055
2021-06-30,51.413360595703125
2021-07-01,52.5323486328125
2021-07-02,52.41245651245117
2021-07-05,52.83207702636719
2021-07-06,52.252601623535156
2021-07-07,52.3325309753418
2021-07-08,52.07276916503906
2021-07-09,52.3325309753418
2021-07-12,52.39247512817383
2021-07-13,51.952877044677734
2021-07-14,51.97285842895508
2021-07-15,51.03371047973633
2021-07-16,51.15360641479492
2021-07-19,49.265316009521484
2021-07-20,49.345237731933594
2021-07-21,50.67403793334961
2021-07-22,49.25531768798828
2021-07-23,47.9964599609375
2021-07-26,47.696739196777344
2021-07-27,47.97648239135742
2021-07-28,47.40699768066406
2021-07-29,46.4378776550293
2021-07-30,45.42879104614258
2021-08-02,45.90835952758789
2021-08-03,47.077293395996094
2021-08-04,47.546871185302734
2021-08-05,47.95649719238281
2021-08-06,48.94560623168945
2021-08-09,49.22534942626953
2021-08-10,49.245338439941406
2021-08-11,49.77485275268555
2021-08-12,49.814815521240234
2021-08-13,49.88475036621094
2021-08-16,50.47421646118164
2021-08-17,50.37430191040039
2021-08-18,50.35432815551758
2021-08-19,49.68492889404297
2021-08-20,50.73398208618164
2021-08-23,50.77395248413086
2021-08-24,51.27349090576172
2021-08-25,51.15360641479492
2021-08-26,51.37339782714844
2021-08-27,51.15360641479492
2021-08-31,51.91291427612305
2021-09-01,52.112728118896484
2021-09-02,52.19266128540039
2021-09-03,53.451515197753906
2021-09-06,51.99283981323242
2021-09-07,52.01282501220703
2021-09-08,51.053688049316406
2021-09-09,51.053688049316406
2021-09-10,49.654964447021484
2021-09-13,51.15360641479492
2021-09-14,51.15360641479492
2021-09-15,50.893836975097656
2021-09-16,50.79393005371094
2021-09-17,51.03371047973633
2021-09-20,53.37158203125
2021-09-21,53.911094665527344
2021-09-22,53.69129943847656
2021-09-23,54.650428771972656
2021-09-24,53.971038818359375
2021-09-27,55.54961395263672
2021-09-28,55.09002685546875
2021-09-29,56.268959045410156
2021-09-30,56.62863540649414
2021-10-01,57.667694091796875
2021-10-04,58.28712844848633
2021-10-05,58.706748962402344
2021-10-06,57.5278205871582
2021-10-07,58.80665588378906
2021-10-08,59.94562530517578
2021-10-11,60.664974212646484
2021-10-12,61.024654388427734
2021-10-13,58.247161865234375
2021-10-14,59.64590072631836
2021-10-15,58.426998138427734
2021-10-18,58.32709503173828
2021-10-19,58.446983337402344
2021-10-20,60.165428161621094
2021-10-21,59.40611267089844
2021-10-22,58.72673034667969
2021-10-25,59.186309814453125
2021-10-26,59.20629119873047
2021-10-27,60.34526824951172
2021-10-28,60.32528305053711
2021-10-29,60.26533508300781
2021-11-01,60.94472122192383
2021-11-02,61.484230041503906
2021-11-03,61.943817138671875
2021-11-04,63.102760314941406
2021-11-05,63.44245147705078
2021-11-08,63.94199752807617
2021-11-09,63.702213287353516
2021-11-10,63.7421760559082
2021-11-11,65.56053161621094
2021-11-12,65.86026000976562
2021-11-15,66.00013732910156
2021-11-16,67.41885375976562
2021-11-17,67.51876068115234
2021-11-18,68.15817260742188
2021-11-19,67.43882751464844
2021-11-22,67.05916595458984
2021-11-23,66.93928527832031
2021-11-24,66.8993148803711
2021-11-25,67.65863037109375
2021-11-26,64.86116027832031
2021-11-29,65.22083282470703
2021-11-30,64.72129821777344
2021-12-01,65.44063568115234
2021-12-02,64.94108581542969
2021-12-03,65.88024139404297
2021-12-06,67.15908813476562
2021-12-07,67.61866760253906
2021-12-08,67.51876068115234
2021-12-09,67.81847381591797
2021-12-10,67.69860076904297
2021-12-13,66.93928527832031
2021-12-14,67.239013671875
2021-12-15,66.59959411621094
2021-12-16,67.75853729248047
2021-12-17,66.43973541259766
2021-12-20,66.8393783569336
2021-12-21,68.43791961669922
2021-12-22,68.51785278320312
2021-12-23,68.79759216308594
2021-12-24,68.91748046875
2021-12-29,70.93565368652344
2021-12-30,71.33529663085938
2021-12-31,71.4352035522461
2022-01-04,73.75310516357422
2022-01-05,73.453369140625
2022-01-06,72.65410614013672
2022-01-07,73.5333023071289
2022-01-10,73.93292999267578
2022-01-11,74.3725357055664
2022-01-12,72.91387176513672
2022-01-13,73.5333023071289
2022-01-14,74.6123275756836
2022-01-17,74.0328598022461
2022-01-18,73.91297149658203
2022-01-19,72.49424743652344
2022-01-20,72.2744369506836
2022-01-21,70.95562744140625
2022-01-24,68.97743225097656
2022-01-25,69.91657257080078
2022-01-26,72.05464172363281
2022-01-27,73.03376007080078
2022-01-28,71.99468994140625
2022-01-31,72.25445556640625
2022-02-01,74.232666015625
2022-02-02,76.59053039550781
2022-02-03,77.5896224975586
2022-02-04,76.41068267822266
2022-02-07,77.56964111328125
2022-02-08,78.18907165527344
2022-02-09,78.82849884033203
2022-02-10,78.96836853027344
2022-02-11,79.02831268310547
2022-02-14,77.6495590209961
2022-02-15,77.42975616455078
2022-02-16,76.9501953125
2022-02-17,77.44974517822266
2022-02-18,77.82939910888672
2022-02-21,76.39070892333984
2022-02-22,75.71133422851562
2022-02-23,75.69133758544922
2022-02-24,72.0946044921875
2022-02-25,77.30987548828125
2022-02-28,77.2099609375
2022-03-01,74.33257293701172
2022-03-02,73.25355529785156
2022-03-03,72.49424743652344
2022-03-04,72.7340316772461
2022-03-07,72.31439971923828
2022-03-08,74.39251708984375
2022-03-09,76.2308578491211
2022-03-10,76.49061584472656
2022-03-11,76.03103637695312
2022-03-14,76.87027740478516
2022-03-15,78.34893798828125
2022-03-16,77.88935089111328
2022-03-17,78.34893798828125
2022-03-18,79.02831268310547
2022-03-21,80.32714080810547
2022-03-22,80.34711456298828
2022-03-23,82.12550354003906
2022-03-24,82.04559326171875
2022-03-25,84.42342376708984
2022-03-28,82.68499755859375
2022-03-29,81.80580139160156
2022-03-30,82.06554412841797
2022-03-31,80.00743103027344
2022-04-01,78.28898620605469
2022-04-04,78.76854705810547
2022-04-05,79.62776184082031
2022-04-06,80.5069808959961
2022-04-07,80.44702911376953
2022-04-08,80.94657135009766
2022-04-11,80.62686920166016
2022-04-12,79.62776184082031
2022-04-13,79.46791076660156
2022-04-14,78.54875183105469
2022-04-19,78.3289566040039
2022-04-20,79.14820861816406
2022-04-21,80.2671890258789
2022-04-22,79.10824584960938
2022-04-25,79.68772888183594
2022-04-26,78.82849884033203
2022-04-27,79.28807830810547
2022-04-28,80.32714080810547
2022-04-29,79.38799285888672
2022-05-03,79.40797424316406
2022-05-04,79.02831268310547
2022-05-05,80.04739379882812
2022-05-06,76.43067932128906
2022-05-09,71.87480163574219
2022-05-10,74.69225311279297
2022-05-11,78.14911651611328
2022-05-12,76.21086883544922
2022-05-13,76.9701919555664
2022-05-16,79.74766540527344
2022-05-17,84.46339416503906
2022-05-18,87.78038024902344
2022-05-19,86.56147766113281
2022-05-20,88.10009002685547
2022-05-23,89.518798828125
2022-05-24,83.08463287353516
2022-05-25,85.24266815185547
2022-05-26,79.06827545166016
2022-05-27,77.16999053955078
2022-05-30,77.36981964111328
2022-05-31,79.10824584960938
2022-06-01,80.46701049804688
2022-06-06,83.10462188720703
2022-06-07,84.80307006835938
2022-06-08,83.20452880859375
2022-06-09,81.8657455444336
2022-06-10,80.58690643310547
2022-06-13,77.90933990478516
2022-06-14,76.03103637695312
2022-06-15,78.86846160888672
2022-06-16,76.59053039550781
2022-06-17,77.36981964111328
2022-06-20,80.5669174194336
2022-06-21,79.80760955810547
2022-06-22,83.46430206298828
2022-06-23,82.78490447998047
2022-06-24,81.0864486694336
2022-06-27,82.12550354003906
2022-06-28,83.82396697998047
2022-06-29,81.92568969726562
2022-06-30,79.9275131225586
2022-07-01,81.32624053955078
2022-07-04,81.76583099365234
2022-07-05,75.93112182617188
2022-07-06,75.21178436279297
2022-07-07,77.5896224975586
2022-07-08,80.00743103027344
2022-07-11,82.74494171142578
2022-07-12,83.8839111328125
2022-07-13,84.28355407714844
2022-07-14,85.50244903564453
2022-07-15,87.04104614257812
2022-07-18,88.51971435546875
2022-07-19,88.49972534179688
2022-07-20,87.74040985107422
2022-07-21,87.04104614257812
2022-07-22,87.08101654052734
2022-07-25,88.35985565185547
2022-07-26,89.29900360107422
2022-07-27,90.89755249023438
2022-07-28,88.75949096679688
2022-07-29,87.62052917480469
2022-08-01,88.71953582763672
2022-08-02,89.0592269897461
2022-08-03,85.42251586914062
2022-08-04,85.96202087402344
2022-08-05,83.72406005859375
2022-08-08,82.9247817993164
2022-08-09,84.04376983642578
2022-08-10,79.44792938232422
2022-08-11,77.68952941894531
2022-08-12,79.56783294677734
2022-08-15,80.8866195678711
2022-08-16,82.76492309570312
2022-08-17,81.64593505859375
2022-08-18,81.98562622070312
2022-08-19,82.60507202148438
2022-08-22,84.18363952636719
2022-08-23,84.26355743408203
2022-08-24,82.02558898925781
2022-08-25,81.36620330810547
2022-08-26,81.88572692871094
2022-08-30,76.49061584472656
2022-08-31,75.67135620117188
2022-09-01,76.45064544677734
2022-09-02,78.30896759033203
2022-09-05,78.58871459960938
2022-09-06,81.8657455444336
2022-09-07,83.46430206298828
2022-09-08,82.7049789428711
2022-09-09,86.82124328613281
2022-09-12,87.06102752685547
2022-09-13,84.86302947998047
2022-09-14,82.32532501220703
2022-09-15,81.74584197998047
2022-09-16,80.706787109375
2022-09-20,79.50788116455078
2022-09-21,81.24629211425781
2022-09-22,80.80670166015625
2022-09-23,77.6095962524414
2022-09-26,76.48363494873047
2022-09-27,73.81304168701172
2022-09-28,75.51150512695312
2022-09-29,72.15454864501953
2022-09-30,70.77579498291016
2022-10-03,71.99468994140625
2022-10-04,71.33529663085938
2022-10-05,71.55509948730469
2022-10-06,68.38751983642578
2022-10-07,70.88561248779297
2022-10-10,68.987060546875
2022-10-11,69.30682373046875
2022-10-12,68.6273422241211
2022-10-13,69.86638641357422
2022-10-14,71.5650863647461
2022-10-17,72.24457550048828
2022-10-18,69.30682373046875
2022-10-19,69.826416015625
2022-10-20,69.1869125366211
2022-10-21,67.308349609375
2022-10-24,68.80720520019531
2022-10-25,68.44747924804688
2022-10-26,70.00627899169922
2022-10-27,69.5666275024414
2022-10-28,73.10391998291016
2022-10-31,76.56127166748047
2022-11-01,77.84027862548828
2022-11-02,78.67963409423828
2022-11-03,79.63888549804688
2022-11-04,79.85872650146484
2022-11-07,76.56127166748047
2022-11-08,76.88101196289062
2022-11-09,77.52051544189453
2022-11-10,83.23613739013672
2022-11-11,82.23689270019531
2022-11-14,83.3960189819336
2022-11-15,86.2138442993164
2022-11-16,86.91331481933594
2022-11-17,91.62968444824219
2022-11-18,92.92869567871094
2022-11-21,93.68812561035156
2022-11-22,94.8072509765625
2022-11-23,94.58743286132812
2022-11-24,95.74652862548828
2022-11-25,93.86798095703125
2022-11-28,94.74729919433594
2022-11-29,94.74729919433594
2022-11-30,94.98711395263672
2022-12-01,95.46675109863281
2022-12-02,94.92716217041016
2022-12-05,94.58743286132812
2022-12-06,94.64737701416016
2022-12-07,92.8487548828125
2022-12-08,92.44905853271484
2022-12-09,92.16928100585938
2022-12-12,92.14929962158203
2022-12-13,90.45059204101562
2022-12-14,91.90947723388672
2022-12-15,92.24922180175781
2022-12-16,90.79033660888672
2022-12-19,91.90947723388672
2022-12-20,94.3076400756836
2022-12-21,95.80648803710938
2022-12-22,95.16697692871094
2022-12-23,96.6458511352539
2022-12-28,96.9655990600586
2022-12-29,96.42601013183594
2022-12-30,96.44599151611328
2023-01-03,91.8695068359375
2023-01-04,89.53130340576172
2023-01-05,90.53053283691406
2023-01-06,92.42908477783203
2023-01-09,90.3906478881836
2023-01-10,90.55052185058594
2023-01-11,91.72962188720703
2023-01-12,95.20694732666016
2023-01-13,96.72578430175781
2023-01-16,96.40603637695312
2023-01-17,97.14546966552734
