Date,DEEPAKFERT.NS
2017-09-12,319.6990966796875
2017-09-13,331.8836975097656
2017-09-14,326.2174377441406
2017-09-15,324.59844970703125
2017-09-18,323.9594421386719
2017-09-19,320.59375
2017-09-20,317.5262451171875
2017-09-21,321.6588134765625
2017-09-22,313.0102233886719
2017-09-25,320.0824890136719
2017-09-26,322.9368896484375
2017-09-27,305.4693908691406
2017-09-28,310.79486083984375
2017-09-29,314.88482666015625
2017-10-03,317.6966552734375
2017-10-04,320.59375
2017-10-05,326.8138732910156
2017-10-06,325.6209716796875
2017-10-09,336.6553955078125
2017-10-10,371.1218566894531
2017-10-11,357.70166015625
2017-10-12,370.610595703125
2017-10-13,370.7810363769531
2017-10-16,375.2969970703125
2017-10-17,374.5301513671875
2017-10-18,372.99639892578125
2017-10-19,373.93365478515625
2017-10-23,381.0911560058594
2017-10-24,391.0604553222656
2017-10-25,393.8297119140625
2017-10-26,397.53619384765625
2017-10-27,399.9646301269531
2017-10-30,400.0498352050781
2017-10-31,404.0119934082031
2017-11-01,409.1670837402344
2017-11-02,410.3173522949219
2017-11-03,392.12554931640625
2017-11-06,384.9254455566406
2017-11-07,375.46746826171875
2017-11-08,371.8887023925781
2017-11-09,365.7537841796875
2017-11-10,368.01171875
2017-11-13,358.3406982421875
2017-11-14,349.6921081542969
2017-11-15,341.938232421875
2017-11-16,339.55242919921875
2017-11-17,341.51214599609375
2017-11-20,341.5547790527344
2017-11-21,351.77972412109375
2017-11-22,350.5867614746094
2017-11-23,345.0057067871094
2017-11-24,347.05072021484375
2017-11-27,350.7998046875
2017-11-28,344.8778991699219
2017-11-29,336.9535827636719
2017-11-30,342.6625061035156
2017-12-01,333.9712829589844
2017-12-04,322.6813049316406
2017-12-05,324.2576599121094
2017-12-06,322.9795227050781
2017-12-07,325.4931640625
2017-12-08,330.3500061035156
2017-12-11,342.32171630859375
2017-12-12,334.2269287109375
2017-12-13,326.6434631347656
2017-12-14,329.4127197265625
2017-12-15,336.99615478515625
2017-12-18,336.7405700683594
2017-12-19,334.3973388671875
2017-12-20,333.6730651855469
2017-12-21,334.0565185546875
2017-12-22,333.3749084472656
2017-12-26,336.9535827636719
2017-12-27,345.26129150390625
2017-12-28,362.89935302734375
2017-12-29,363.5383605957031
2018-01-01,364.5608825683594
2018-01-02,358.1702880859375
2018-01-03,362.89935302734375
2018-01-04,363.1549377441406
2018-01-05,367.6283264160156
2018-01-08,364.77386474609375
2018-01-09,357.4034423828125
2018-01-10,353.569091796875
2018-01-11,355.7419128417969
2018-01-12,352.63177490234375
2018-01-15,352.75958251953125
2018-01-16,342.449462890625
2018-01-17,336.82574462890625
2018-01-18,331.2021179199219
2018-01-19,332.1820068359375
2018-01-22,346.9654541015625
2018-01-23,353.2708435058594
2018-01-24,352.5466003417969
2018-01-25,350.6719970703125
2018-01-29,340.8731689453125
2018-01-30,342.279052734375
2018-01-31,339.59503173828125
2018-02-01,325.3227233886719
2018-02-02,305.682373046875
2018-02-05,310.4540100097656
2018-02-06,304.7451477050781
2018-02-07,307.64215087890625
2018-02-08,316.120361328125
2018-02-09,308.1108093261719
2018-02-12,312.8398742675781
2018-02-14,308.8776550292969
2018-02-15,310.66705322265625
2018-02-16,304.06341552734375
2018-02-19,303.3818054199219
2018-02-20,297.4598693847656
2018-02-21,288.12957763671875
2018-02-22,281.05743408203125
2018-02-23,297.2468566894531
2018-02-26,296.7355651855469
2018-02-27,298.52496337890625
2018-02-28,289.8337097167969
2018-03-01,285.01953125
2018-03-05,270.1081848144531
2018-03-06,269.51171875
2018-03-07,260.2241516113281
2018-03-08,269.6395568847656
2018-03-09,265.72003173828125
2018-03-12,275.5189208984375
2018-03-13,287.06451416015625
2018-03-14,275.4336242675781
2018-03-15,280.5035400390625
2018-03-16,277.2656555175781
2018-03-19,271.30108642578125
2018-03-20,269.4691162109375
2018-03-21,268.6596374511719
2018-03-22,262.3116760253906
2018-03-23,259.4572448730469
2018-03-26,251.74591064453125
2018-03-27,250.5956268310547
2018-03-28,245.82398986816406
2018-04-02,249.9565887451172
2018-04-03,257.02880859375
2018-04-04,259.2016296386719
2018-04-05,275.64666748046875
2018-04-06,290.89886474609375
2018-04-09,302.27410888671875
2018-04-10,300.9533386230469
2018-04-11,306.96051025390625
2018-04-12,305.0859375
2018-04-13,318.25048828125
2018-04-16,329.7109375
2018-04-17,323.44818115234375
2018-04-18,316.8445739746094
2018-04-19,332.0967102050781
2018-04-20,332.7784423828125
2018-04-23,326.5582580566406
2018-04-24,312.7120056152344
2018-04-25,304.1060791015625
2018-04-26,309.9001770019531
2018-04-27,302.7427062988281
2018-04-30,301.0811462402344
2018-05-02,294.00897216796875
2018-05-03,286.80889892578125
2018-05-04,281.05743408203125
2018-05-07,285.9994201660156
2018-05-08,287.788818359375
2018-05-09,298.3970947265625
2018-05-10,288.4278259277344
2018-05-11,283.4858093261719
2018-05-14,278.543701171875
2018-05-15,275.00762939453125
2018-05-16,272.7922058105469
2018-05-17,275.73193359375
2018-05-18,271.30108642578125
2018-05-21,262.18389892578125
2018-05-22,278.0750732421875
2018-05-23,275.1780700683594
2018-05-24,268.8726501464844
2018-05-25,271.7271423339844
2018-05-28,286.5532531738281
2018-05-29,299.0361633300781
2018-05-30,292.2195739746094
2018-05-31,276.1153259277344
2018-06-01,269.0005187988281
2018-06-04,262.56732177734375
2018-06-05,242.8843536376953
2018-06-06,247.48556518554688
2018-06-07,259.88330078125
2018-06-08,255.2394561767578
2018-06-11,254.85601806640625
2018-06-12,245.31277465820312
2018-06-13,245.01455688476562
2018-06-14,245.95181274414062
2018-06-15,244.4180908203125
2018-06-18,244.88674926757812
2018-06-19,239.1778106689453
2018-06-20,231.97776794433594
2018-06-21,230.82748413085938
2018-06-22,228.86770629882812
2018-06-25,228.01564025878906
2018-06-26,221.92327880859375
2018-06-27,215.95875549316406
2018-06-28,222.6049346923828
2018-06-29,228.1434326171875
2018-07-02,226.0558319091797
2018-07-03,226.3966522216797
2018-07-04,230.6996612548828
2018-07-05,228.91029357910156
2018-07-06,228.10084533691406
2018-07-09,231.2108917236328
2018-07-10,231.97776794433594
2018-07-11,224.5220947265625
2018-07-12,220.26171875
2018-07-13,214.5528106689453
2018-07-16,208.20484924316406
2018-07-17,216.93862915039062
2018-07-18,218.0463409423828
2018-07-19,219.66526794433594
2018-07-20,216.34219360351562
2018-07-23,220.9860076904297
2018-07-24,227.24876403808594
2018-07-25,225.50201416015625
2018-07-26,223.1587677001953
2018-07-27,225.6724090576172
2018-07-30,239.8594512939453
2018-07-31,235.513916015625
2018-08-01,238.1979217529297
2018-08-02,238.0275115966797
2018-08-03,244.03468322753906
2018-08-06,234.91741943359375
2018-08-07,235.854736328125
2018-08-08,235.854736328125
2018-08-09,231.38131713867188
2018-08-10,231.25350952148438
2018-08-13,225.1185760498047
2018-08-14,224.22390747070312
2018-08-16,213.7859649658203
2018-08-17,217.4924774169922
2018-08-20,217.2794647216797
2018-08-21,216.21435546875
2018-08-23,213.91375732421875
2018-08-24,215.66050720214844
2018-08-27,216.38478088378906
2018-08-28,219.4522705078125
2018-08-29,218.38717651367188
2018-08-30,216.89602661132812
2018-08-31,215.14927673339844
2018-09-03,216.25697326660156
2018-09-04,217.62030029296875
2018-09-05,215.53271484375
2018-09-06,217.62030029296875
2018-09-07,214.9153289794922
2018-09-10,210.85784912109375
2018-09-11,209.19993591308594
2018-09-12,204.79344177246094
2018-09-14,205.6223907470703
2018-09-17,210.5087890625
2018-09-18,213.30105590820312
2018-09-19,207.4111785888672
2018-09-21,193.14456176757812
2018-09-24,185.20411682128906
2018-09-25,182.67364501953125
2018-09-26,178.7470703125
2018-09-27,178.0926513671875
2018-09-28,167.57809448242188
2018-10-01,168.05801391601562
2018-10-03,172.2027587890625
2018-10-04,170.7193603515625
2018-10-05,167.40357971191406
2018-10-08,163.17160034179688
2018-10-09,161.1646728515625
2018-10-10,164.175048828125
2018-10-11,164.8731231689453
2018-10-12,172.76991271972656
2018-10-15,183.58985900878906
2018-10-16,192.83917236328125
2018-10-17,191.13763427734375
2018-10-19,188.73805236816406
2018-10-22,183.80801391601562
2018-10-23,177.3945770263672
2018-10-24,178.52890014648438
2018-10-25,177.0891571044922
2018-10-26,172.8135528564453
2018-10-29,174.64596557617188
2018-10-30,176.08570861816406
2018-10-31,171.85372924804688
2018-11-01,176.2165985107422
2018-11-02,182.10647583007812
2018-11-05,182.3246307373047
2018-11-06,186.99290466308594
2018-11-07,185.59677124023438
2018-11-09,186.33847045898438
2018-11-12,184.24427795410156
2018-11-13,184.2879180908203
2018-11-14,171.06842041015625
2018-11-15,158.89596557617188
2018-11-16,153.92230224609375
2018-11-19,153.0933380126953
2018-11-20,145.19654846191406
2018-11-21,143.05873107910156
2018-11-22,156.7145538330078
2018-11-26,149.38490295410156
2018-11-27,147.72698974609375
2018-11-28,141.13906860351562
2018-11-29,141.9243927001953
2018-11-30,139.74295043945312
2018-12-03,139.17576599121094
2018-12-04,138.6522216796875
2018-12-05,135.8599853515625
2018-12-06,130.3627471923828
2018-12-07,125.17093658447266
2018-12-10,120.1100082397461
2018-12-11,124.08021545410156
2018-12-12,127.701416015625
2018-12-13,129.05389404296875
2018-12-14,125.60723114013672
2018-12-17,127.30874633789062
2018-12-18,131.23532104492188
2018-12-19,132.3260498046875
2018-12-20,134.59475708007812
2018-12-21,131.06082153320312
2018-12-24,126.87247467041016
2018-12-26,126.56706237792969
2018-12-27,131.1916961669922
2018-12-28,130.92991638183594
2018-12-31,129.70831298828125
2019-01-01,130.3627471923828
2019-01-02,128.9666290283203
2019-01-03,124.12385559082031
2019-01-04,124.99642181396484
2019-01-07,125.95624542236328
2019-01-08,125.69448852539062
2019-01-09,125.34545135498047
2019-01-10,126.78519439697266
2019-01-11,125.34545135498047
2019-01-14,124.34198760986328
2019-01-15,124.99642181396484
2019-01-16,122.72772979736328
2019-01-17,120.50264739990234
2019-01-18,113.91471862792969
2019-01-21,110.46803283691406
2019-01-22,103.7055892944336
2019-01-23,98.20836639404297
2019-01-24,92.58025360107422
2019-01-25,98.68826293945312
2019-01-28,99.12457275390625
2019-01-29,99.69174194335938
2019-01-30,99.34270477294922
2019-01-31,102.13494110107422
2019-02-01,102.87663269042969
2019-02-04,100.04076385498047
2019-02-05,98.64464569091797
2019-02-06,101.43688201904297
2019-02-07,104.31637573242188
2019-02-08,101.8731689453125
2019-02-11,102.26582336425781
2019-02-12,103.18203735351562
2019-02-14,103.83647155761719
2019-02-15,101.08786010742188
2019-02-18,102.09131622314453
2019-02-19,104.14186096191406
2019-02-20,109.63909149169922
2019-02-21,114.48188781738281
2019-02-22,114.74366760253906
2019-02-25,114.30738067626953
2019-02-26,110.51166534423828
2019-02-27,109.63909149169922
2019-02-28,110.42440795898438
2019-03-01,112.43133544921875
2019-03-05,117.2304916381836
2019-03-06,121.50611877441406
2019-03-07,118.36486053466797
2019-03-08,117.099609375
2019-03-11,120.1100082397461
2019-03-12,121.76790618896484
2019-03-13,118.84476470947266
2019-03-14,117.88492584228516
2019-03-15,116.79421997070312
2019-03-18,117.14324951171875
2019-03-19,120.24088287353516
2019-03-20,118.9320297241211
2019-03-22,118.10307312011719
2019-03-25,116.75059509277344
2019-03-26,115.3980941772461
2019-03-27,116.27066802978516
2019-03-28,118.4084701538086
2019-04-01,116.1397933959961
2019-04-02,110.59893035888672
2019-04-03,116.61969757080078
2019-04-04,114.78727722167969
2019-04-05,115.5726089477539
2019-04-08,115.13632202148438
2019-04-09,116.35792541503906
2019-04-10,117.53591918945312
2019-04-11,120.28450775146484
2019-04-12,119.41194915771484
2019-04-15,121.28797149658203
2019-04-16,137.34336853027344
2019-04-18,138.69586181640625
2019-04-22,130.8863067626953
2019-04-23,129.66470336914062
2019-04-24,129.75196838378906
2019-04-25,126.74156188964844
2019-04-26,123.33853149414062
2019-04-30,118.10307312011719
2019-05-02,116.05252838134766
2019-05-03,118.01581573486328
2019-05-06,123.29491424560547
2019-05-07,120.76443481445312
2019-05-08,116.40156555175781
2019-05-09,117.27413177490234
2019-05-10,116.00890350341797
2019-05-13,112.34407806396484
2019-05-14,110.6861801147461
2019-05-15,109.59546661376953
2019-05-16,106.41056823730469
2019-05-17,111.68964385986328
2019-05-20,116.92508697509766
2019-05-21,115.65986633300781
2019-05-22,118.01581573486328
2019-05-23,117.099609375
2019-05-24,122.72772979736328
2019-05-27,128.13768005371094
2019-05-28,133.89669799804688
2019-05-29,131.14808654785156
2019-05-30,129.0975341796875
2019-05-31,121.76790618896484
2019-06-03,124.86553192138672
2019-06-04,122.59683990478516
2019-06-06,120.5462875366211
2019-06-07,122.85861206054688
2019-06-10,118.58299255371094
2019-06-11,118.27758026123047
2019-06-12,117.18687438964844
2019-06-13,115.4853515625
