Date,MOVI3.SA
2018-12-11,5.9151811599731445
2018-12-12,6.1674113273620605
2018-12-13,6.199957370758057
2018-12-14,6.346414089202881
2018-12-17,6.322004318237305
2018-12-18,6.41150426864624
2018-12-19,6.476596355438232
2018-12-20,6.50914192199707
2018-12-21,6.65364933013916
2018-12-26,6.8442277908325195
2018-12-27,7.034804821014404
2018-12-28,7.125950813293457
2019-01-02,7.498821258544922
2019-01-03,7.7059712409973145
2019-01-04,7.523677349090576
2019-01-07,7.53196382522583
2019-01-08,7.432531833648682
2019-01-09,7.598252296447754
2019-01-10,7.556821823120117
2019-01-11,7.730828762054443
2019-01-14,7.788830757141113
2019-01-15,7.623110294342041
2019-01-16,7.937978744506836
2019-01-17,7.87169075012207
2019-01-18,7.946263313293457
2019-01-21,8.062267303466797
2019-01-22,7.995977401733398
2019-01-23,7.788830757141113
2019-01-24,8.004266738891602
2019-01-28,8.120268821716309
2019-01-29,8.244558334350586
2019-01-30,8.285987854003906
2019-01-31,8.219700813293457
2019-02-01,8.17827033996582
2019-02-04,8.219700813293457
2019-02-05,8.203128814697266
2019-02-06,8.161700248718262
2019-02-07,8.053980827331543
2019-02-08,8.36884880065918
2019-02-11,8.285987854003906
2019-02-12,8.783146858215332
2019-02-13,9.064872741699219
2019-02-14,9.2305908203125
2019-02-15,9.19744873046875
2019-02-18,9.073158264160156
2019-02-19,9.180875778198242
2019-02-20,8.998584747314453
2019-02-21,8.9902982711792
2019-02-22,8.998584747314453
2019-02-25,9.321737289428711
2019-02-26,9.653178215026855
2019-02-27,9.528887748718262
2019-02-28,9.611745834350586
2019-03-01,9.777466773986816
2019-03-06,9.71117877960205
2019-03-07,9.42945671081543
2019-03-08,9.487458229064941
2019-03-11,9.611745834350586
2019-03-12,9.454313278198242
2019-03-13,9.644891738891602
2019-03-14,9.94318675994873
2019-03-15,10.191766738891602
2019-03-18,10.034332275390625
2019-03-19,9.93489933013916
2019-03-20,9.818896293640137
2019-03-21,9.528887748718262
2019-03-22,9.19744873046875
2019-03-25,9.2637357711792
2019-03-26,9.2637357711792
2019-03-27,8.733430862426758
2019-03-28,9.106302261352539
2019-03-29,8.9902982711792
2019-04-01,9.19744873046875
2019-04-02,9.114587783813477
2019-04-03,9.040016174316406
2019-04-04,9.363167762756348
2019-04-05,9.818896293640137
2019-04-08,9.47088623046875
2019-04-09,9.031729698181152
2019-04-10,9.305166244506836
2019-04-11,9.031729698181152
2019-04-12,8.808005332946777
2019-04-15,9.031729698181152
2019-04-16,9.114587783813477
2019-04-17,9.156018257141113
2019-04-18,9.313450813293457
2019-04-22,9.421170234680176
2019-04-23,9.487458229064941
2019-04-24,9.19744873046875
2019-04-25,9.379738807678223
2019-04-26,9.73603630065918
2019-04-29,9.94318675994873
2019-04-30,9.93489933013916
2019-05-02,10.100621223449707
2019-05-03,9.984615325927734
2019-05-06,9.926614761352539
2019-05-07,9.694607734680176
2019-05-08,10.09233570098877
2019-05-09,9.968045234680176
2019-05-10,9.8106107711792
2019-05-13,9.66146183013916
2019-05-14,9.694607734680176
2019-05-15,9.55374813079834
2019-05-16,9.462600708007812
2019-05-17,9.305166244506836
2019-05-20,9.404597282409668
2019-05-21,9.73603630065918
2019-05-22,9.727751731872559
2019-05-23,9.73603630065918
2019-05-24,9.727751731872559
2019-05-27,9.70289421081543
2019-05-28,10.05919075012207
2019-05-29,10.307770729064941
2019-05-30,10.581210136413574
2019-05-31,10.564635276794434
2019-06-03,10.92093276977539
2019-06-04,11.144655227661133
2019-06-05,11.020365715026855
2019-06-06,11.418092727661133
2019-06-07,11.542384147644043
2019-06-10,11.492668151855469
2019-06-11,11.26894474029541
2019-06-12,11.06179428100586
2019-06-13,11.360090255737305
2019-06-14,11.517523765563965
2019-06-17,11.393235206604004
2019-06-18,11.517523765563965
2019-06-19,11.8655366897583
2019-06-21,11.8655366897583
2019-06-24,12.047826766967773
2019-06-25,11.732961654663086
2019-06-26,11.799249649047852
2019-06-27,11.923539161682129
2019-06-28,12.346124649047852
2019-07-01,12.342960357666016
2019-07-02,12.201375961303711
2019-07-03,12.659446716308594
2019-07-04,13.092535972595215
2019-07-05,13.32573413848877
2019-07-08,13.700522422790527
2019-07-10,13.44233512878418
2019-07-11,14.133607864379883
2019-07-12,13.717180252075195
2019-07-15,13.847776412963867
2019-07-16,14.748510360717773
2019-07-17,14.504386901855469
2019-07-18,14.453877449035645
2019-07-19,14.10031795501709
2019-07-22,13.696249961853027
2019-07-23,13.805684089660645
2019-07-24,13.527886390686035
2019-07-25,13.207998275756836
2019-07-26,13.165907859802246
2019-07-29,12.955456733703613
2019-07-30,12.542966842651367
2019-07-31,12.568222999572754
2019-08-01,12.601896286010742
2019-08-02,13.351107597351074
2019-08-05,12.989128112792969
2019-08-06,13.847776412963867
2019-08-07,14.04980754852295
2019-08-08,14.22658634185791
2019-08-09,14.04980754852295
2019-08-12,13.729920387268066
2019-08-13,14.352860450744629
2019-08-14,13.468961715698242
2019-08-15,12.62714958190918
2019-08-16,12.955456733703613
2019-08-19,12.728168487548828
2019-08-20,12.711332321166992
2019-08-21,12.98071002960205
2019-08-22,12.711332321166992
2019-08-23,12.206244468688965
2019-08-26,11.793758392333984
2019-08-27,12.282008171081543
2019-08-28,12.62714958190918
2019-08-29,12.778677940368652
2019-08-30,13.02280044555664
2019-09-02,13.10698127746582
2019-09-03,13.048054695129395
2019-09-04,12.837600708007812
2019-09-05,13.460541725158691
2019-09-06,13.165907859802246
2019-09-09,12.879694938659668
2019-09-10,13.048054695129395
2019-09-11,13.468961715698242
2019-09-12,13.38477611541748
2019-09-13,13.174325942993164
2019-09-16,13.292180061340332
2019-09-17,13.418450355529785
2019-09-18,13.39319896697998
2019-09-19,13.755175590515137
2019-09-20,13.191163063049316
2019-09-23,12.888111114501953
2019-09-24,13.140652656555176
2019-09-25,13.182744979858398
2019-09-26,13.031220436096191
2019-09-27,12.745004653930664
2019-09-30,13.021647453308105
2019-10-01,13.021647453308105
2019-10-02,12.38747787475586
2019-10-03,12.505857467651367
2019-10-04,12.738364219665527
2019-10-07,12.44053840637207
2019-10-08,12.295879364013672
2019-10-09,12.3639554977417
2019-10-10,12.338425636291504
2019-10-11,12.729852676391602
2019-10-14,12.823454856872559
2019-10-15,12.831962585449219
2019-10-16,12.772398948669434
2019-10-17,12.602214813232422
2019-10-18,12.772398948669434
2019-10-21,12.88301944732666
2019-10-22,13.31699275970459
2019-10-23,13.240409851074219
2019-10-24,12.695816040039062
2019-10-25,12.891529083251953
2019-10-28,12.866000175476074
2019-10-29,12.695816040039062
2019-10-30,13.087242126464844
2019-10-31,12.806435585021973
2019-11-01,12.891529083251953
2019-11-04,13.019168853759766
2019-11-05,12.98513126373291
2019-11-06,13.342520713806152
2019-11-07,13.86158561706543
2019-11-08,13.495685577392578
2019-11-11,13.453141212463379
2019-11-12,13.095749855041504
2019-11-13,13.359538078308105
2019-11-14,13.946676254272461
2019-11-18,14.108353614807129
2019-11-19,14.108353614807129
2019-11-21,14.414687156677246
2019-11-22,14.321084976196289
2019-11-25,14.253010749816895
2019-11-26,14.423196792602539
2019-11-27,14.133882522583008
2019-11-28,14.338103294372559
2019-11-29,14.04028034210205
2019-12-02,14.150898933410645
2019-12-03,14.389158248901367
2019-12-04,14.474250793457031
2019-12-05,14.465744018554688
2019-12-06,14.550836563110352
2019-12-09,14.465744018554688
2019-12-10,14.542325019836426
2019-12-11,14.397668838500977
2019-12-12,14.542325019836426
2019-12-13,14.933748245239258
2019-12-16,15.231575012207031
2019-12-17,15.112445831298828
2019-12-18,15.733624458312988
2019-12-19,15.852747917175293
2019-12-20,15.912315368652344
2019-12-23,16.15908432006836
2019-12-26,16.29523277282715
2019-12-27,16.269702911376953
2019-12-30,16.269702911376953
2020-01-02,16.6611328125
2020-01-03,17.103612899780273
2020-01-06,17.166767120361328
2020-01-07,17.132505416870117
2020-01-08,17.218162536621094
2020-01-09,17.458017349243164
2020-01-10,17.41518783569336
2020-01-13,17.60364532470703
2020-01-14,17.689308166503906
2020-01-15,17.66360855102539
2020-01-16,17.52655029296875
2020-01-17,17.67217254638672
2020-01-20,17.869199752807617
2020-01-21,17.929162979125977
2020-01-22,17.83493423461914
2020-01-23,18.331777572631836
2020-01-24,18.331777572631836
2020-01-27,17.894893646240234
2020-01-28,18.254680633544922
2020-01-29,18.169017791748047
2020-01-30,18.366044998168945
2020-01-31,18.031953811645508
2020-02-03,18.65729331970215
2020-02-04,18.60589599609375
2020-02-05,19.017074584960938
2020-02-06,18.44313621520996
2020-02-07,17.84349822998047
2020-02-10,17.226730346679688
2020-02-11,18.05765724182129
2020-02-12,18.323209762573242
2020-02-13,18.246112823486328
2020-02-14,18.434572219848633
2020-02-17,18.64016342163086
2020-02-18,18.93140983581543
2020-02-19,19.265499114990234
2020-02-20,18.64016342163086
2020-02-21,18.597328186035156
2020-02-26,16.75558853149414
2020-02-27,15.624844551086426
2020-02-28,15.419249534606934
2020-03-02,16.130250930786133
2020-03-03,15.676236152648926
2020-03-04,16.352968215942383
2020-03-05,15.03376579284668
2020-03-06,14.065783500671387
2020-03-09,11.907087326049805
2020-03-10,13.628905296325684
2020-03-11,13.234857559204102
2020-03-12,11.024765968322754
2020-03-13,12.678050994873047
2020-03-16,10.288067817687988
2020-03-17,9.722692489624023
2020-03-18,7.623961448669434
2020-03-19,7.966611862182617
2020-03-20,7.709624767303467
2020-03-23,6.604578495025635
2020-03-24,7.13568639755249
2020-03-25,8.352093696594238
2020-03-26,8.531986236572266
2020-03-27,8.283564567565918
2020-03-30,7.538300037384033
2020-03-31,6.930096626281738
2020-04-01,6.750205993652344
2020-04-02,6.681675910949707
2020-04-03,6.6731085777282715
2020-04-06,7.384108543395996
2020-04-07,7.6667938232421875
2020-04-08,8.317831039428711
2020-04-09,8.446322441101074
2020-04-13,8.26643180847168
2020-04-14,8.497720718383789
2020-04-15,8.540552139282227
2020-04-16,8.497720718383789
2020-04-17,8.720443725585938
2020-04-20,9.200152397155762
2020-04-22,10.005382537841797
2020-04-23,9.722692489624023
2020-04-24,8.591948509216309
2020-04-27,9.217286109924316
2020-04-28,9.748394012451172
2020-04-29,9.748394012451172
2020-04-30,9.251550674438477
2020-05-04,9.028828620910645
2020-05-05,8.908899307250977
2020-05-06,8.566252708435059
2020-05-07,8.03514289855957
2020-05-08,8.043709754943848
2020-05-11,7.692493438720703
2020-05-12,7.6068315505981445
2020-05-13,7.281313896179199
2020-05-14,7.949480056762695
2020-05-15,8.02657699584961
2020-05-18,8.737574577331543
2020-05-19,8.806106567382812
2020-05-20,8.74614143371582
2020-05-21,8.994563102722168
2020-05-22,9.003128051757812
2020-05-25,9.088790893554688
2020-05-26,8.968863487243652
2020-05-27,9.851187705993652
2020-05-28,9.696995735168457
2020-05-29,9.551368713378906
2020-06-01,10.065342903137207
2020-06-02,10.322331428527832
2020-06-03,11.221787452697754
2020-06-04,11.221787452697754
2020-06-05,11.778594017028809
2020-06-08,12.755147933959961
2020-06-09,12.386798858642578
2020-06-10,11.513039588928223
2020-06-12,11.024765968322754
2020-06-15,11.110427856445312
2020-06-16,11.007633209228516
2020-06-17,11.316018104553223
2020-06-18,11.45307731628418
2020-06-19,11.650100708007812
2020-06-22,11.324583053588867
2020-06-23,11.55587100982666
2020-06-24,11.178958892822266
2020-06-25,11.230354309082031
2020-06-26,10.98193359375
2020-06-29,10.827740669250488
2020-06-30,11.264618873596191
2020-07-01,12.13837718963623
2020-07-02,12.035581588745117
2020-07-03,12.292571067810059
2020-07-06,13.114930152893066
2020-07-07,13.329085350036621
2020-07-08,13.269123077392578
2020-07-09,13.114930152893066
2020-07-10,13.260555267333984
2020-07-13,12.857940673828125
2020-07-14,13.337651252746582
2020-07-15,13.18346118927002
2020-07-16,12.935037612915039
2020-07-17,13.3119535446167
2020-07-20,13.843060493469238
2020-07-21,13.825928688049316
2020-07-22,13.500411987304688
2020-07-23,13.646036148071289
2020-07-24,13.491844177246094
2020-07-27,13.56037425994873
2020-07-28,13.389050483703613
2020-07-29,13.534676551818848
2020-07-30,14.494095802307129
2020-07-31,14.262807846069336
2020-08-03,14.211409568786621
2020-08-04,13.885892868041992
2020-08-05,14.219976425170898
2020-08-06,14.691117286682129
2020-08-07,14.699686050415039
2020-08-10,14.245673179626465
2020-08-11,15.179393768310547
2020-08-12,14.828177452087402
2020-08-13,14.673985481262207
2020-08-14,14.57975959777832
2020-08-17,13.843060493469238
2020-08-18,14.51123046875
2020-08-19,14.151445388793945
2020-08-20,14.314203262329102
2020-08-21,14.237109184265137
2020-08-24,14.562627792358398
2020-08-25,14.288504600524902
2020-08-26,13.99725341796875
2020-08-27,14.065783500671387
2020-08-28,14.348468780517578
2020-08-31,13.954422950744629
2020-09-01,14.219976425170898
2020-09-02,14.716819763183594
2020-09-03,14.673985481262207
2020-09-04,14.785348892211914
2020-09-08,15.325019836425781
2020-09-09,15.402115821838379
2020-09-10,14.905274391174316
2020-09-11,14.408431053161621
2020-09-14,15.239359855651855
2020-09-15,15.068033218383789
2020-09-16,15.333587646484375
2020-09-17,15.119434356689453
2020-09-18,14.948105812072754
2020-09-21,14.382734298706055
2020-09-22,14.51123046875
2020-09-23,15.34215259552002
2020-09-24,15.299324989318848
2020-09-25,15.076600074768066
2020-09-28,14.43413257598877
2020-09-29,14.048651695251465
2020-09-30,13.928725242614746
2020-10-01,14.117178916931152
2020-10-02,14.022953033447266
2020-10-05,14.19427490234375
2020-10-06,14.391303062438965
2020-10-07,14.297072410583496
2020-10-08,14.562627792358398
2020-10-09,15.162263870239258
2020-10-13,15.119434356689453
2020-10-14,15.813298225402832
2020-10-15,16.087419509887695
2020-10-16,16.549997329711914
2020-10-19,16.80698585510254
2020-10-20,17.53511619567871
2020-10-21,17.569377899169922
2020-10-22,17.423749923706055
2020-10-23,17.243864059448242
2020-10-26,16.824115753173828
2020-10-27,16.95261001586914
2020-10-28,16.02745246887207
2020-10-29,16.267309188842773
2020-10-30,15.539179801940918
2020-11-03,15.513482093811035
2020-11-04,15.881830215454102
2020-11-05,16.80698585510254
2020-11-06,17.32952308654785
2020-11-09,16.5242977142334
2020-11-10,16.80698585510254
2020-11-11,16.190210342407227
2020-11-12,15.633406639099121
2020-11-13,15.950359344482422
2020-11-16,16.00175666809082
2020-11-17,16.267309188842773
2020-11-18,15.89896011352539
2020-11-19,16.010324478149414
2020-11-23,16.55855941772461
2020-11-24,16.284440994262695
2020-11-25,16.207345962524414
2020-11-26,16.095989227294922
2020-11-27,16.53286361694336
2020-11-30,16.80698585510254
2020-12-01,17.132505416870117
2020-12-02,17.029705047607422
2020-12-03,18.074787139892578
2020-12-04,17.997692108154297
2020-12-07,17.732135772705078
2020-12-08,17.62934112548828
2020-12-09,17.77497100830078
2020-12-10,18.014827728271484
2020-12-11,17.826364517211914
2020-12-14,17.903461456298828
2020-12-15,17.96342658996582
2020-12-16,17.80066680908203
2020-12-17,17.749271392822266
2020-12-18,17.31239128112793
2020-12-21,16.772714614868164
2020-12-22,16.575693130493164
2020-12-23,17.106801986694336
2020-12-28,17.166767120361328
2020-12-29,17.286693572998047
2020-12-30,17.689308166503906
2021-01-04,17.372360229492188
2021-01-05,17.26099395751953
2021-01-06,16.784482955932617
2021-01-07,16.655040740966797
2021-01-08,17.34540367126465
2021-01-11,17.612918853759766
2021-01-12,17.630178451538086
2021-01-13,17.276365280151367
2021-01-14,17.67332649230957
2021-01-15,17.604286193847656
2021-01-18,18.61394691467285
2021-01-19,17.975360870361328
2021-01-20,17.58702850341797
2021-01-21,16.991588592529297
2021-01-22,16.939815521240234
2021-01-26,16.223562240600586
2021-01-27,16.042343139648438
2021-01-28,16.974328994750977
2021-01-29,16.292600631713867
2021-02-01,16.439298629760742
2021-02-02,17.000221252441406
2021-02-03,17.138294219970703
2021-02-04,17.02610969543457
2021-02-05,16.784482955932617
2021-02-08,16.87940788269043
2021-02-09,16.646408081054688
2021-02-10,16.378896713256836
2021-02-11,16.28396987915039
