Date,LMP.L
2019-05-07,202.01455688476562
2019-05-08,201.41629028320312
2019-05-09,202.41336059570312
2019-05-10,203.21109008789062
2019-05-13,202.21401977539062
2019-05-14,205.005859375
2019-05-15,205.60411071777344
2019-05-16,206.0030517578125
2019-05-17,206.40184020996094
2019-05-20,207.0001220703125
2019-05-21,208.59547424316406
2019-05-22,205.20529174804688
2019-05-23,203.21109008789062
2019-05-24,204.40760803222656
2019-05-28,201.8151092529297
2019-05-29,202.41336059570312
2019-05-30,202.41336059570312
2019-05-31,203.60989379882812
2019-06-03,204.20822143554688
2019-06-04,205.20529174804688
2019-06-05,207.99722290039062
2019-06-06,207.423828125
2019-06-07,206.8254852294922
2019-06-10,205.8282470703125
2019-06-11,206.0277099609375
2019-06-12,205.2299041748047
2019-06-13,205.62876892089844
2019-06-14,205.03042602539062
2019-06-17,206.2271728515625
2019-06-18,205.8282470703125
2019-06-19,201.44046020507812
2019-06-20,201.04153442382812
2019-06-21,201.04153442382812
2019-06-24,200.6426544189453
2019-06-25,201.63987731933594
2019-06-26,202.23825073242188
2019-06-27,204.0332489013672
2019-06-28,210.41551208496094
2019-07-01,210.41551208496094
2019-07-02,210.41551208496094
2019-07-03,213.6066436767578
2019-07-04,214.60385131835938
2019-07-05,213.00831604003906
2019-07-08,212.6094207763672
2019-07-09,212.0110626220703
2019-07-10,211.41273498535156
2019-07-11,210.41551208496094
2019-07-12,211.61216735839844
2019-07-15,209.817138671875
2019-07-16,207.62326049804688
2019-07-17,207.2243194580078
2019-07-18,206.4265899658203
2019-07-19,205.03042602539062
2019-07-22,206.0277099609375
2019-07-23,207.2243194580078
2019-07-24,208.0221710205078
2019-07-25,209.41827392578125
2019-07-26,206.2271728515625
2019-07-29,208.0221710205078
2019-07-30,205.2299041748047
2019-07-31,202.43765258789062
2019-08-01,200.84210205078125
2019-08-02,199.4459991455078
2019-08-05,195.8559112548828
2019-08-06,196.95289611816406
2019-08-07,197.75070190429688
2019-08-08,198.94740295410156
2019-08-09,200.84210205078125
2019-08-12,198.74794006347656
2019-08-13,198.84762573242188
2019-08-14,198.6482391357422
2019-08-15,198.44871520996094
2019-08-16,201.04153442382812
2019-08-19,202.03878784179688
2019-08-20,200.44314575195312
2019-08-21,201.83929443359375
2019-08-22,204.0332489013672
2019-08-23,205.42938232421875
2019-08-27,207.62326049804688
2019-08-28,206.8254852294922
2019-08-29,204.65130615234375
2019-08-30,204.65130615234375
2019-09-02,204.45181274414062
2019-09-03,204.65130615234375
2019-09-04,205.24972534179688
2019-09-05,207.6432647705078
2019-09-06,207.8427276611328
2019-09-09,207.6432647705078
2019-09-10,208.84005737304688
2019-09-11,210.83473205566406
2019-09-12,210.23629760742188
2019-09-13,210.83473205566406
2019-09-16,209.63792419433594
2019-09-17,210.23629760742188
2019-09-18,211.0341796875
2019-09-19,211.233642578125
2019-09-20,213.82669067382812
2019-09-23,214.42507934570312
2019-09-24,214.02613830566406
2019-09-25,213.4277801513672
2019-09-26,216.61920166015625
2019-09-27,216.81869506835938
2019-09-30,216.81869506835938
2019-10-01,216.81869506835938
2019-10-02,213.82669067382812
2019-10-03,214.42507934570312
2019-10-04,216.81869506835938
2019-10-07,217.01817321777344
2019-10-08,214.62451171875
2019-10-09,214.42507934570312
2019-10-10,214.42507934570312
2019-10-11,223.40106201171875
2019-10-14,220.20962524414062
2019-10-15,224.59783935546875
2019-10-16,225.19618225097656
2019-10-17,228.38766479492188
2019-10-18,228.5871124267578
2019-10-21,229.7838592529297
2019-10-22,229.38497924804688
2019-10-23,229.9833526611328
2019-10-24,229.18553161621094
2019-10-25,227.78924560546875
2019-10-28,230.182861328125
2019-10-29,231.77859497070312
2019-10-30,233.57374572753906
2019-10-31,231.18016052246094
2019-11-01,231.379638671875
2019-11-04,232.376953125
2019-11-05,231.97804260253906
2019-11-06,232.57638549804688
2019-11-07,230.9807586669922
2019-11-08,230.9807586669922
2019-11-11,232.77589416503906
2019-11-12,235.1694793701172
2019-11-13,233.77320861816406
2019-11-14,234.77053833007812
2019-11-15,237.76251220703125
2019-11-18,239.55772399902344
2019-11-19,239.3582763671875
2019-11-20,236.56570434570312
2019-11-21,234.37164306640625
2019-11-22,234.37164306640625
2019-11-25,235.76788330078125
2019-11-26,240.5550537109375
2019-11-27,238.1614990234375
2019-11-28,235.1694793701172
2019-11-29,231.97804260253906
2019-12-02,228.18821716308594
2019-12-03,228.78659057617188
2019-12-04,231.379638671875
2019-12-05,231.0006561279297
2019-12-06,232.7959442138672
2019-12-09,235.58871459960938
2019-12-10,232.39698791503906
2019-12-11,225.81405639648438
2019-12-12,222.223388671875
2019-12-13,228.40731811523438
2019-12-16,230.60166931152344
2019-12-17,226.81149291992188
2019-12-18,227.4099578857422
2019-12-19,228.60684204101562
2019-12-20,225.81405639648438
2019-12-23,230.40220642089844
2019-12-24,233.19493103027344
2019-12-27,236.18719482421875
2019-12-30,235.38922119140625
2019-12-31,235.9876708984375
2020-01-02,237.18455505371094
2020-01-03,235.38922119140625
2020-01-06,230.40220642089844
2020-01-07,230.80111694335938
2020-01-08,227.21044921875
2020-01-09,226.41250610351562
2020-01-10,225.41514587402344
2020-01-13,225.41514587402344
2020-01-14,224.81668090820312
2020-01-15,228.2078857421875
2020-01-16,231.59910583496094
2020-01-17,233.39439392089844
2020-01-20,231.59910583496094
2020-01-21,228.40731811523438
2020-01-22,229.4047088623047
2020-01-23,227.010986328125
2020-01-24,228.8063201904297
2020-01-27,224.2182159423828
2020-01-28,225.61456298828125
2020-01-29,226.41250610351562
2020-01-30,227.21044921875
2020-01-31,227.21044921875
2020-02-03,225.41514587402344
2020-02-04,229.00582885742188
2020-02-05,231.2001190185547
2020-02-06,231.9980010986328
2020-02-07,232.19754028320312
2020-02-10,231.7985382080078
2020-02-11,234.391845703125
2020-02-12,234.79078674316406
2020-02-13,232.39698791503906
2020-02-14,236.3866729736328
2020-02-17,235.1897430419922
2020-02-18,234.391845703125
2020-02-19,233.59385681152344
2020-02-20,232.7959442138672
2020-02-21,233.19493103027344
2020-02-24,228.60684204101562
2020-02-25,224.81668090820312
2020-02-26,220.62753295898438
2020-02-27,212.0498046875
2020-02-28,206.6637420654297
2020-03-02,209.25704956054688
2020-03-03,215.6404571533203
2020-03-04,219.43064880371094
2020-03-05,218.8321533203125
2020-03-06,214.44357299804688
2020-03-09,207.06272888183594
2020-03-10,204.07049560546875
2020-03-11,201.27774047851562
2020-03-12,173.56690979003906
2020-03-13,173.36740112304688
2020-03-16,152.7189178466797
2020-03-17,145.43710327148438
2020-03-18,148.72885131835938
2020-03-19,136.6589813232422
2020-03-20,151.12294006347656
2020-03-23,141.6465606689453
2020-03-24,161.0980224609375
2020-03-25,159.70150756835938
2020-03-26,164.88856506347656
2020-03-27,166.58433532714844
2020-03-30,162.7937774658203
2020-03-31,175.46209716796875
2020-04-01,171.97084045410156
2020-04-02,174.96340942382812
2020-04-03,177.65672302246094
2020-04-06,179.05320739746094
2020-04-07,187.83131408691406
2020-04-08,191.82135009765625
2020-04-09,202.49468994140625
2020-04-14,199.502197265625
2020-04-15,187.43226623535156
2020-04-16,179.6517333984375
2020-04-17,184.43975830078125
2020-04-20,182.54446411132812
2020-04-21,177.55694580078125
2020-04-22,177.85621643066406
2020-04-23,183.2427520751953
2020-04-24,182.6442413330078
2020-04-27,183.4422607421875
2020-04-28,190.82382202148438
2020-04-29,199.9011688232422
2020-04-30,193.71661376953125
2020-05-01,187.73153686523438
2020-05-04,182.24525451660156
2020-05-05,189.62684631347656
2020-05-06,188.5295867919922
2020-05-07,192.22036743164062
2020-05-11,194.11558532714844
2020-05-12,193.51710510253906
2020-05-13,192.91856384277344
2020-05-14,185.3375244140625
2020-05-15,188.23033142089844
2020-05-18,194.21533203125
2020-05-19,198.5046844482422
2020-05-20,193.9160919189453
2020-05-21,193.1181182861328
2020-05-22,196.0109100341797
2020-05-26,200.49966430664062
2020-05-27,206.68423461914062
2020-05-28,213.06834411621094
2020-05-29,209.27780151367188
2020-06-01,213.267822265625
2020-06-02,214.06581115722656
2020-06-03,218.85385131835938
2020-06-04,219.45237731933594
2020-06-05,221.84640502929688
2020-06-08,219.0533905029297
2020-06-09,212.46983337402344
2020-06-10,211.47227478027344
2020-06-11,206.68423461914062
2020-06-12,206.2852783203125
2020-06-15,212.6693115234375
2020-06-16,220.0509490966797
2020-06-17,225.63693237304688
2020-06-18,223.8642120361328
2020-06-19,222.6670684814453
2020-06-22,217.4794464111328
2020-06-23,216.68141174316406
2020-06-24,211.49378967285156
2020-06-25,211.89288330078125
2020-06-26,211.0947723388672
2020-06-29,208.90000915527344
2020-06-30,210.09715270996094
2020-07-01,211.2942657470703
2020-07-02,217.4794464111328
2020-07-03,217.67897033691406
2020-07-06,219.27520751953125
2020-07-07,220.07327270507812
2020-07-08,220.07327270507812
2020-07-09,215.4842529296875
2020-07-10,218.87611389160156
2020-07-13,221.66944885253906
2020-07-14,220.87136840820312
2020-07-15,221.27041625976562
2020-07-16,219.873779296875
2020-07-17,222.6670684814453
2020-07-20,220.87136840820312
2020-07-21,223.26560974121094
2020-07-22,222.0685272216797
2020-07-23,223.8642120361328
2020-07-24,221.46994018554688
2020-07-27,218.07806396484375
2020-07-28,223.46519470214844
2020-07-29,227.65512084960938
2020-07-30,230.04940795898438
2020-07-31,230.44847106933594
2020-08-03,229.84988403320312
2020-08-04,232.244140625
2020-08-05,236.4341278076172
2020-08-06,235.83554077148438
2020-08-07,235.83554077148438
2020-08-10,234.8379364013672
2020-08-11,240.0255126953125
2020-08-12,240.6240997314453
2020-08-13,240.0255126953125
2020-08-14,240.4246063232422
2020-08-17,241.82122802734375
2020-08-18,235.4365234375
2020-08-19,231.04702758789062
2020-08-20,235.6360321044922
2020-08-21,239.8260040283203
2020-08-24,242.2202911376953
2020-08-25,237.2322235107422
2020-08-26,241.62167358398438
2020-08-27,236.6541290283203
2020-08-28,236.25506591796875
2020-09-01,235.4569549560547
2020-09-02,233.46153259277344
2020-09-03,233.06246948242188
2020-09-04,229.2711944580078
2020-09-07,230.8674774169922
2020-09-08,231.06704711914062
2020-09-09,230.8674774169922
2020-09-10,227.67486572265625
2020-09-11,223.68405151367188
2020-09-14,228.47303771972656
2020-09-15,230.8674774169922
2020-09-16,231.46617126464844
2020-09-17,234.25967407226562
2020-09-18,227.8744354248047
2020-09-21,221.88824462890625
2020-09-22,222.08779907226562
2020-09-23,219.69325256347656
2020-09-24,218.2965087890625
2020-09-25,218.4960479736328
2020-09-28,225.08084106445312
2020-09-29,219.892822265625
2020-09-30,221.48915100097656
2020-10-01,224.0832061767578
2020-10-02,223.68405151367188
2020-10-05,228.47303771972656
2020-10-06,232.06478881835938
2020-10-07,225.87901306152344
2020-10-08,226.47764587402344
2020-10-09,225.47998046875
2020-10-12,225.47998046875
2020-10-13,222.28729248046875
2020-10-14,221.68869018554688
2020-10-15,220.69100952148438
2020-10-16,215.7024688720703
2020-10-19,215.7024688720703
2020-10-20,217.89739990234375
2020-10-21,219.09466552734375
2020-10-22,222.48683166503906
2020-10-23,223.8836212158203
2020-10-26,218.89511108398438
2020-10-27,213.10850524902344
2020-10-28,209.9158172607422
2020-10-29,212.31031799316406
2020-10-30,215.30343627929688
2020-11-02,216.89971923828125
2020-11-03,222.08779907226562
2020-11-04,226.47764587402344
2020-11-05,232.06478881835938
2020-11-06,231.46617126464844
2020-11-09,237.45233154296875
2020-11-10,223.08546447753906
2020-11-11,230.4684600830078
2020-11-12,229.67022705078125
2020-11-13,228.67257690429688
2020-11-16,231.2666473388672
2020-11-17,233.06246948242188
2020-11-18,234.65875244140625
2020-11-19,235.05787658691406
2020-11-20,229.47073364257812
2020-11-23,229.07167053222656
2020-11-24,232.46383666992188
2020-11-25,229.07167053222656
2020-11-26,223.7045440673828
2020-11-27,220.31207275390625
2020-11-30,217.91737365722656
2020-12-01,223.50498962402344
2020-12-02,221.3098602294922
2020-12-03,222.30764770507812
2020-12-04,224.10369873046875
2020-12-07,221.11029052734375
2020-12-08,223.305419921875
2020-12-09,223.305419921875
2020-12-10,224.10369873046875
2020-12-11,225.89968872070312
2020-12-14,225.50059509277344
2020-12-15,225.301025390625
2020-12-16,230.48948669433594
2020-12-17,235.0793914794922
2020-12-18,229.49172973632812
2020-12-21,222.30764770507812
2020-12-22,225.7001190185547
2020-12-23,228.89305114746094
2020-12-24,233.68243408203125
2020-12-29,237.67359924316406
2020-12-30,233.8820037841797
2020-12-31,228.4939422607422
2021-01-04,233.08377075195312
2021-01-05,234.8798065185547
2021-01-06,235.2789306640625
2021-01-07,234.68020629882812
2021-01-08,235.2789306640625
2021-01-11,230.48948669433594
2021-01-12,229.0925750732422
2021-01-13,229.49172973632812
2021-01-14,232.08599853515625
2021-01-15,230.88861083984375
2021-01-18,231.68687438964844
2021-01-19,226.89743041992188
2021-01-20,227.09701538085938
2021-01-21,226.89743041992188
2021-01-22,228.09486389160156
2021-01-25,228.09486389160156
2021-01-26,227.2965850830078
2021-01-27,226.89743041992188
2021-01-28,228.4939422607422
2021-01-29,227.6957244873047
2021-02-01,228.89305114746094
2021-02-02,228.29437255859375
2021-02-03,227.49615478515625
2021-02-04,226.298828125
2021-02-05,228.29437255859375
2021-02-08,225.1014404296875
2021-02-09,226.09927368164062
2021-02-10,226.89743041992188
2021-02-11,225.89968872070312
2021-02-12,222.9062957763672
2021-02-15,222.9062957763672
2021-02-16,221.50941467285156
2021-02-17,223.50498962402344
2021-02-18,219.11471557617188
2021-02-19,220.711181640625
2021-02-22,219.51382446289062
2021-02-23,222.70677185058594
2021-02-24,226.09927368164062
2021-02-25,223.9041290283203
2021-02-26,218.3164520263672
2021-03-01,218.3164520263672
2021-03-02,216.12135314941406
2021-03-03,216.12135314941406
2021-03-04,213.92623901367188
2021-03-05,210.5337371826172
2021-03-08,209.13681030273438
2021-03-09,210.13462829589844
2021-03-10,212.72886657714844
2021-03-11,213.14895629882812
2021-03-12,212.15109252929688
2021-03-15,211.15321350097656
2021-03-16,214.14686584472656
2021-03-17,209.1573944091797
2021-03-18,208.35911560058594
2021-03-19,208.75827026367188
2021-03-22,205.7645721435547
2021-03-23,207.76039123535156
2021-03-24,210.3549041748047
2021-03-25,208.35911560058594
2021-03-26,211.9514923095703
2021-03-29,213.14895629882812
2021-03-30,213.94728088378906
2021-03-31,213.14895629882812
2021-04-01,217.93882751464844
2021-04-06,217.34010314941406
2021-04-07,219.7350311279297
2021-04-08,221.53123474121094
2021-04-09,218.53756713867188
2021-04-12,215.5438995361328
2021-04-13,216.1426544189453
2021-04-14,219.3358917236328
2021-04-15,219.7350311279297
2021-04-16,220.9324951171875
2021-04-19,222.12997436523438
2021-04-20,225.7223663330078
2021-04-21,224.3253173828125
2021-04-22,227.3190155029297
2021-04-23,225.9219512939453
2021-04-26,227.71812438964844
2021-04-27,227.3190155029297
2021-04-28,228.31687927246094
2021-04-29,226.3211212158203
2021-04-30,224.92404174804688
2021-05-04,224.72447204589844
2021-05-05,224.72447204589844
2021-05-06,228.31687927246094
2021-05-07,230.51222229003906
2021-05-10,231.51011657714844
2021-05-11,223.5270233154297
2021-05-12,223.5270233154297
2021-05-13,222.5291290283203
2021-05-14,225.5227508544922
2021-05-17,226.12158203125
2021-05-18,225.9219512939453
2021-05-19,224.72447204589844
2021-05-20,227.51856994628906
2021-05-21,227.91770935058594
2021-05-24,229.71392822265625
2021-05-25,226.91981506347656
2021-05-26,227.71812438964844
2021-05-27,232.70761108398438
2021-05-28,234.30419921875
2021-06-01,234.30419921875
2021-06-02,235.30210876464844
2021-06-03,234.50376892089844
2021-06-04,237.0983123779297
2021-06-07,238.09617614746094
2021-06-08,238.69491577148438
2021-06-09,236.49954223632812
2021-06-10,235.12583923339844
2021-06-11,234.52703857421875
2021-06-14,237.72061157226562
2021-06-15,234.72662353515625
2021-06-16,233.9282684326172
2021-06-17,234.72662353515625
2021-06-18,234.72662353515625
2021-06-21,237.12181091308594
2021-06-22,238.5189666748047
2021-06-23,236.92222595214844
2021-06-24,235.12583923339844
2021-06-25,237.5210418701172
2021-06-28,234.92623901367188
2021-06-29,233.9282684326172
2021-06-30,230.93429565429688
2021-07-01,233.52906799316406
2021-07-02,235.72463989257812
2021-07-05,238.9181671142578
2021-07-06,241.51300048828125
2021-07-07,243.50897216796875
2021-07-08,240.5149688720703
2021-07-09,245.10574340820312
2021-07-12,250.49485778808594
2021-07-13,248.0996551513672
2021-07-14,244.30734252929688
2021-07-15,242.5109405517578
2021-07-16,245.10574340820312
2021-07-19,241.51300048828125
2021-07-20,242.91014099121094
2021-07-21,245.10574340820312
2021-07-22,245.70449829101562
2021-07-23,247.30130004882812
2021-07-26,245.30531311035156
2021-07-27,246.1036834716797
2021-07-28,248.0996551513672
2021-07-29,246.1036834716797
2021-07-30,248.2992706298828
2021-08-02,249.69642639160156
2021-08-03,249.29727172851562
2021-08-04,252.29124450683594
2021-08-05,257.68035888671875
2021-08-06,254.08761596679688
2021-08-09,254.68637084960938
2021-08-10,252.89002990722656
2021-08-11,254.48678588867188
2021-08-12,255.88400268554688
2021-08-13,258.4786682128906
2021-08-16,259.0775451660156
2021-08-17,257.28118896484375
2021-08-18,258.8778991699219
2021-08-19,258.6783752441406
2021-08-20,259.6763000488281
2021-08-23,257.28118896484375
2021-08-24,257.28118896484375
2021-08-25,257.08154296875
2021-08-26,258.6783752441406
2021-08-27,261.8719177246094
2021-08-31,261.2731018066406
2021-09-01,264.6662292480469
2021-09-02,261.8936462402344
2021-09-03,260.8955078125
2021-09-06,259.09906005859375
2021-09-07,257.30255126953125
2021-09-08,253.11062622070312
2021-09-09,252.91098022460938
2021-09-10,249.5175323486328
2021-09-13,250.9148712158203
2021-09-14,251.51368713378906
2021-09-15,247.5214080810547
2021-09-16,250.515625
2021-09-17,248.91873168945312
2021-09-20,247.5214080810547
2021-09-21,250.1164093017578
2021-09-22,249.91677856445312
2021-09-23,249.1183319091797
2021-09-24,246.52334594726562
2021-09-27,248.91873168945312
2021-09-28,241.13377380371094
2021-09-29,240.33534240722656
2021-09-30,238.73838806152344
2021-10-01,243.3295440673828
2021-10-04,239.536865234375
2021-10-05,241.13377380371094
2021-10-06,238.13955688476562
2021-10-07,240.13572692871094
2021-10-08,239.536865234375
2021-10-11,239.93606567382812
2021-10-12,245.52525329589844
2021-10-13,249.5175323486328
2021-10-14,250.515625
2021-10-15,253.70945739746094
2021-10-18,253.9090576171875
2021-10-19,256.9033203125
2021-10-20,255.10679626464844
2021-10-21,255.5059814453125
2021-10-22,257.5021667480469
2021-10-25,256.30438232421875
2021-10-26,259.498291015625
2021-10-27,262.2928161621094
2021-10-28,263.0914001464844
2021-10-29,260.8955078125
2021-11-01,260.496337890625
2021-11-02,262.4924621582031
2021-11-03,263.0914001464844
2021-11-04,270.2774658203125
2021-11-05,272.073974609375
2021-11-08,269.67864990234375
2021-11-09,269.0797424316406
2021-11-10,268.28131103515625
2021-11-11,268.0816955566406
2021-11-12,271.2754821777344
2021-11-15,272.4732360839844
2021-11-16,273.8704833984375
2021-11-17,267.4828186035156
2021-11-18,267.4828186035156
2021-11-19,274.8685607910156
2021-11-22,274.6689453125
2021-11-23,270.2774658203125
2021-11-24,272.8724060058594
2021-11-25,273.89251708984375
2021-11-26,270.6984558105469
2021-11-29,271.4969482421875
2021-11-30,270.498779296875
2021-12-01,274.2917785644531
2021-12-02,272.2955627441406
2021-12-03,268.9017028808594
2021-12-06,269.8999328613281
2021-12-07,274.2917785644531
2021-12-08,275.4895935058594
2021-12-09,276.6873474121094
2021-12-10,273.2935791015625
2021-12-13,275.8887939453125
2021-12-14,274.6910705566406
2021-12-15,278.2843933105469
2021-12-16,274.2917785644531
2021-12-17,277.2862243652344
2021-12-20,274.6910705566406
2021-12-21,273.6929016113281
2021-12-22,275.6891784667969
2021-12-23,277.0865783691406
2021-12-24,276.4877014160156
2021-12-29,282.0773620605469
2021-12-30,284.6725769042969
2021-12-31,282.8758544921875
2022-01-04,283.07550048828125
2022-01-05,280.6799011230469
2022-01-06,275.4895935058594
2022-01-07,273.2935791015625
2022-01-10,268.3028564453125
2022-01-11,265.5080261230469
2022-01-12,267.5043640136719
2022-01-13,266.50616455078125
2022-01-14,267.7039794921875
2022-01-17,268.9017028808594
2022-01-18,267.9035339355469
2022-01-19,268.1032409667969
2022-01-20,268.1032409667969
2022-01-21,268.1032409667969
2022-01-24,264.50994873046875
2022-01-25,263.9110412597656
2022-01-26,265.9073181152344
2022-01-27,266.50616455078125
2022-01-28,264.3102722167969
2022-01-31,266.3065185546875
2022-02-01,266.1069030761719
2022-02-02,270.2991638183594
2022-02-03,268.5025329589844
2022-02-04,261.715087890625
2022-02-07,260.317626953125
2022-02-08,258.7206115722656
2022-02-09,264.9091796875
2022-02-10,268.3028564453125
2022-02-11,263.9110412597656
2022-02-14,260.1180114746094
2022-02-15,259.5191650390625
2022-02-16,263.3121643066406
2022-02-17,259.5191650390625
2022-02-18,257.5229187011719
2022-02-21,256.3250427246094
2022-02-22,254.72802734375
2022-02-23,254.5283966064453
2022-02-24,250.5358123779297
2022-02-25,258.3213195800781
2022-02-28,259.5191650390625
2022-03-01,255.72621154785156
2022-03-02,259.5191650390625
2022-03-03,252.93133544921875
2022-03-04,248.93873596191406
2022-03-07,251.533935546875
2022-03-08,253.72987365722656
2022-03-09,260.7169189453125
2022-03-10,257.5445861816406
2022-03-11,259.541015625
2022-03-14,263.1346740722656
2022-03-15,261.3377990722656
2022-03-16,265.5303955078125
2022-03-17,270.3219299316406
2022-03-18,271.1205749511719
2022-03-21,266.12933349609375
2022-03-22,271.5198059082031
2022-03-23,265.9297180175781
2022-03-24,265.9297180175781
2022-03-25,271.3201904296875
2022-03-28,274.9138488769531
2022-03-29,279.90496826171875
2022-03-30,277.9084777832031
2022-03-31,275.3130798339844
2022-04-01,274.9138488769531
2022-04-04,271.1205749511719
2022-04-05,276.31134033203125
2022-04-06,274.7142028808594
2022-04-07,276.31134033203125
2022-04-08,275.91204833984375
2022-04-11,277.5092468261719
2022-04-12,271.1205749511719
2022-04-13,273.5162048339844
2022-04-14,276.1116638183594
2022-04-19,274.31488037109375
2022-04-20,274.5145263671875
2022-04-21,277.10992431640625
2022-04-22,273.5162048339844
2022-04-25,272.9173278808594
2022-04-26,273.5162048339844
2022-04-27,271.1205749511719
2022-04-28,269.9226379394531
2022-04-29,269.1240539550781
2022-05-03,254.35018920898438
2022-05-04,241.17349243164062
2022-05-05,253.1522979736328
2022-05-06,242.37136840820312
2022-05-09,231.191162109375
2022-05-10,234.5851287841797
2022-05-11,236.78126525878906
2022-05-12,235.78302001953125
2022-05-13,243.56924438476562
2022-05-16,245.9650115966797
2022-05-17,243.9685516357422
2022-05-18,244.36781311035156
2022-05-19,244.56752014160156
2022-05-20,246.16465759277344
2022-05-23,247.76185607910156
2022-05-24,248.36077880859375
2022-05-25,247.5622100830078
2022-05-26,258.34307861328125
2022-05-27,257.74420166015625
2022-05-30,260.5392150878906
2022-05-31,255.5480499267578
2022-06-01,252.75299072265625
2022-06-06,253.95089721679688
2022-06-07,255.5480499267578
2022-06-08,250.35723876953125
2022-06-09,243.59500122070312
2022-06-10,241.5983123779297
2022-06-13,234.80960083007812
2022-06-14,230.017578125
2022-06-15,237.60496520996094
2022-06-16,236.20730590820312
2022-06-17,239.40199279785156
2022-06-20,236.40696716308594
2022-06-21,231.81455993652344
2022-06-22,236.20730590820312
2022-06-23,233.21226501464844
2022-06-24,238.60328674316406
2022-06-27,240.20065307617188
2022-06-28,243.39532470703125
2022-06-29,237.20562744140625
2022-06-30,228.02088928222656
2022-07-01,227.42189025878906
2022-07-04,225.22555541992188
2022-07-05,230.017578125
2022-07-06,232.41357421875
2022-07-07,235.40858459472656
2022-07-08,235.40858459472656
2022-07-11,234.01092529296875
2022-07-12,234.01092529296875
2022-07-13,236.00759887695312
2022-07-14,233.21226501464844
2022-07-15,236.80628967285156
2022-07-18,237.60496520996094
2022-07-19,240.20065307617188
2022-07-20,241.19898986816406
2022-07-21,243.59500122070312
2022-07-22,250.38369750976562
2022-07-25,246.78968811035156
2022-07-26,245.19235229492188
2022-07-27,238.60328674316406
2022-07-28,246.58999633789062
2022-07-29,249.984375
2022-08-01,246.9893341064453
2022-08-02,245.5916748046875
2022-08-03,246.58999633789062
2022-08-04,245.39199829101562
2022-08-05,237.20562744140625
2022-08-08,242.1973114013672
2022-08-09,238.80296325683594
2022-08-10,245.79132080078125
2022-08-11,242.99595642089844
2022-08-12,245.9910125732422
2022-08-15,247.58837890625
2022-08-16,244.19400024414062
2022-08-17,238.60328674316406
2022-08-18,242.79629516601562
2022-08-19,235.40858459472656
2022-08-22,231.21560668945312
2022-08-23,226.42355346679688
2022-08-24,224.22720336914062
2022-08-25,225.02586364746094
2022-08-26,225.02586364746094
2022-08-30,225.02586364746094
2022-08-31,216.8394775390625
2022-09-01,201.4863739013672
2022-09-02,206.47860717773438
2022-09-05,204.68141174316406
2022-09-06,206.07920837402344
2022-09-07,206.87796020507812
2022-09-08,202.08546447753906
2022-09-09,208.4755401611328
2022-09-12,212.2696075439453
2022-09-13,208.07611083984375
2022-09-14,204.88107299804688
2022-09-15,206.2789306640625
2022-09-16,208.07611083984375
2022-09-20,195.5955352783203
2022-09-21,200.08856201171875
2022-09-22,189.30535888671875
2022-09-23,178.2225799560547
2022-09-26,172.8309783935547
2022-09-27,162.44711303710938
2022-09-28,171.33331298828125
2022-09-29,163.0462188720703
2022-09-30,174.22882080078125
2022-10-03,179.32086181640625
2022-10-04,177.62353515625
2022-10-05,173.3302001953125
2022-10-06,173.62974548339844
2022-10-07,172.43161010742188
2022-10-10,167.73890686035156
2022-10-11,162.84652709960938
2022-10-12,161.54856872558594
2022-10-13,165.24281311035156
2022-10-14,169.0369110107422
2022-10-17,176.52525329589844
2022-10-18,173.52989196777344
2022-10-19,169.43624877929688
2022-10-20,173.23036193847656
2022-10-21,170.53456115722656
2022-10-24,174.52833557128906
2022-10-25,184.9121856689453
2022-10-26,187.8076934814453
2022-10-27,189.9044189453125
2022-10-28,187.7078399658203
2022-10-31,186.60951232910156
2022-11-01,190.5034942626953
2022-11-02,184.9121856689453
2022-11-03,180.41915893554688
2022-11-04,182.51589965820312
2022-11-07,184.6126251220703
2022-11-08,183.9137420654297
2022-11-09,183.11497497558594
2022-11-10,196.89353942871094
2022-11-11,195.09629821777344
2022-11-14,191.90127563476562
2022-11-15,191.80145263671875
2022-11-16,187.90750122070312
2022-11-17,189.1056671142578
2022-11-18,191.30224609375
2022-11-21,192.1009521484375
2022-11-22,189.70474243164062
2022-11-23,185.31155395507812
2022-11-24,185.7109375
2022-11-25,182.8154754638672
2022-11-28,181.21792602539062
2022-11-29,181.0182342529297
2022-11-30,176.7249298095703
2022-12-01,177.64659118652344
2022-12-02,181.14161682128906
2022-12-05,181.24148559570312
2022-12-06,180.74220275878906
2022-12-07,179.4440460205078
2022-12-08,176.54815673828125
2022-12-09,176.34849548339844
2022-12-12,175.44973754882812
2022-12-13,180.34274291992188
2022-12-14,181.94049072265625
2022-12-15,179.54391479492188
2022-12-16,171.7550048828125
2022-12-19,172.4540252685547
2022-12-20,170.7564239501953
2022-12-21,173.85203552246094
2022-12-22,170.7564239501953
2022-12-23,171.95469665527344
2022-12-28,172.2543182373047
2022-12-29,173.75218200683594
2022-12-30,172.05458068847656
2023-01-03,174.65089416503906
2023-01-04,177.7464599609375
2023-01-05,176.54815673828125
2023-01-06,176.44830322265625
2023-01-09,179.34417724609375
2023-01-10,177.54678344726562
2023-01-11,182.63946533203125
2023-01-12,189.3299560546875
2023-01-13,188.93048095703125
2023-01-16,192.72509765625
2023-01-17,193.02467346191406
2023-01-18,189.13023376464844
2023-01-19,187.43264770507812
2023-01-20,187.53250122070312
