Date,BCI.SN
2023-08-17,21090.009765625
2023-08-18,21299.626953125
2023-08-21,21215.103515625
2023-08-22,21383.302734375
2023-08-23,20882.083984375
2023-08-24,21046.05859375
2023-08-25,20963.2265625
2023-08-28,21113.67578125
2023-08-29,21210.875
2023-08-30,21046.05859375
2023-08-31,20730.7890625
2023-09-01,20538.923828125
2023-09-04,20716.421875
2023-09-05,20205.060546875
2023-09-06,20145.048828125
2023-09-07,20031.791015625
2023-09-08,19913.458984375
2023-09-11,20410.451171875
2023-09-12,20538.923828125
2023-09-13,20565.126953125
2023-09-14,20876.169921875
2023-09-15,22420.853515625
2023-09-20,22234.013671875
2023-09-21,21636.125
2023-09-22,21673.4921875
2023-09-25,21953.75390625
2023-09-26,21580.072265625
2023-09-27,21624.9140625
2023-09-28,21215.734375
2023-09-29,21258.70703125
2023-10-02,21159.681640625
2023-10-03,20787.869140625
2023-10-04,21018.6171875
2023-10-05,20664.552734375
2023-10-06,21017.681640625
2023-10-10,21019.55078125
2023-10-11,21056.91796875
2023-10-12,20972.841796875
2023-10-13,20935.47265625
2023-10-16,21178.365234375
2023-10-17,21346.521484375
2023-10-18,21000.865234375
2023-10-19,20944.814453125
2023-10-20,20926.130859375
2023-10-23,20552.44921875
2023-10-24,21084.9453125
2023-10-25,20260.978515625
2023-10-26,20558.98828125
2023-10-30,20182.505859375
2023-10-31,19991.9296875
2023-11-02,20122.716796875
2023-11-03,21019.55078125
2023-11-06,20644.0
2023-11-07,21064.392578125
2023-11-08,21346.521484375
2023-11-09,21561.388671875
2023-11-10,21779.9921875
2023-11-13,21608.099609375
2023-11-14,21355.86328125
2023-11-15,21647.3359375
2023-11-16,21393.23046875
2023-11-17,21500.6640625
2023-11-20,21645.466796875
2023-11-21,21812.689453125
2023-11-22,21859.3984375
2023-11-23,21860.33203125
2023-11-24,21650.13671875
2023-11-27,21645.466796875
2023-11-28,21766.912109375
2023-11-29,22037.83203125
2023-11-30,21880.884765625
2023-12-01,21682.8359375
2023-12-04,21645.466796875
2023-12-05,22308.75
2023-12-06,22224.669921875
2023-12-07,22419.919921875
2023-12-11,21748.228515625
2023-12-12,22279.7890625
2023-12-13,22000.46484375
2023-12-14,22420.853515625
2023-12-15,22224.669921875
2023-12-18,22163.94921875
2023-12-19,21888.359375
2023-12-20,21888.359375
2023-12-21,21758.50390625
2023-12-22,21953.75390625
2023-12-26,21863.13671875
2023-12-27,22130.318359375
2023-12-28,22234.013671875
2023-12-29,22280.72265625
2024-01-02,22221.869140625
2024-01-03,21916.384765625
2024-01-04,21766.912109375
2024-01-05,21674.427734375
2024-01-08,21740.755859375
2024-01-09,22138.724609375
2024-01-10,22140.59375
2024-01-11,21916.384765625
2024-01-12,22275.119140625
2024-01-15,22140.59375
2024-01-16,22135.921875
2024-01-17,21860.33203125
2024-01-18,21902.373046875
2024-01-19,22163.94921875
2024-01-22,22229.341796875
2024-01-23,21963.095703125
2024-01-24,22276.052734375
2024-01-25,22420.853515625
2024-01-26,22607.6953125
2024-01-29,22746.890625
2024-01-30,22841.244140625
2024-01-31,23000.060546875
2024-02-01,23728.73828125
2024-02-02,23541.8984375
2024-02-05,23634.3828125
2024-02-06,23775.447265625
2024-02-07,23634.3828125
2024-02-08,23727.802734375
2024-02-09,24195.837890625
2024-02-12,24190.232421875
2024-02-13,24237.876953125
2024-02-14,24747.017578125
2024-02-15,25223.4609375
2024-02-16,25354.25
2024-02-19,25410.30078125
2024-02-20,25503.720703125
2024-02-21,24944.134765625
2024-02-22,24478.90234375
2024-02-23,24485.44140625
2024-02-26,24714.322265625
2024-02-27,25326.224609375
2024-02-28,25321.552734375
2024-02-29,25036.62109375
2024-03-01,24987.107421875
2024-03-04,24747.017578125
2024-03-05,24647.9921875
2024-03-06,25450.47265625
2024-03-07,25036.62109375
2024-03-08,25222.52734375
2024-03-11,25307.5390625
2024-03-12,25502.787109375
2024-03-13,25242.14453125
2024-03-14,25453.2734375
2024-03-15,25494.380859375
2024-03-18,25120.69921875
2024-03-19,24990.84375
2024-03-20,25316.880859375
2024-03-21,25047.83203125
2024-03-22,25499.05078125
2024-03-25,25344.908203125
2024-03-26,25377.60546875
2024-03-27,26157.6640625
2024-03-28,26167.00390625
2024-04-01,26437.923828125
2024-04-02,26624.765625
2024-04-03,26540.685546875
2024-04-04,26748.8671875
2024-04-05,26579.41796875
2024-04-08,27015.146484375
2024-04-09,26845.6953125
2024-04-10,27306.599609375
2024-04-11,27450.873046875
2024-04-12,26966.73046875
2024-04-15,26550.369140625
2024-04-16,25961.65234375
2024-04-17,25765.08984375
2024-04-18,26491.302734375
2024-04-19,25950.033203125
2024-04-22,26143.689453125
2024-04-23,26627.83203125
2024-04-24,26579.41796875
2024-04-25,26516.478515625
2024-04-26,26579.41796875
2024-04-29,27111.974609375
2024-04-30,27112.94140625
2024-05-02,26821.48828125
2024-05-03,27202.9921875
2024-05-06,26192.103515625
2024-05-07,26337.345703125
2024-05-08,26753.708984375
2024-05-09,26531.00390625
2024-05-10,26153.37109375
2024-05-13,26530.03515625
2024-05-14,26434.173828125
2024-05-15,26264.724609375
2024-05-16,25901.6171875
2024-05-17,26506.796875
2024-05-20,26259.8828125
2024-05-22,26143.689453125
2024-05-23,26193.072265625
2024-05-24,26163.0546875
2024-05-27,25956.810546875
2024-05-28,26008.12890625
2024-05-29,25369.060546875
2024-05-30,25591.767578125
2024-05-31,25223.818359375
2024-06-03,25059.2109375
2024-06-04,25175.404296875
2024-06-05,25973.271484375
2024-06-06,25824.154296875
2024-06-07,25465.890625
2024-06-10,25465.890625
2024-06-11,24986.58984375
2024-06-12,25562.71875
2024-06-13,25659.546875
2024-06-14,25644.0546875
2024-06-17,25298.376953125
2024-06-18,25562.71875
2024-06-19,25812.53515625
2024-06-21,25756.375
2024-06-24,25649.86328125
2024-06-25,25417.4765625
2024-06-26,25562.71875
2024-06-27,25751.533203125
2024-06-28,25640.181640625
2024-07-01,25940.349609375
2024-07-02,25688.595703125
2024-07-03,25998.447265625
2024-07-04,25707.9609375
2024-07-05,25717.64453125
2024-07-08,25897.744140625
2024-07-09,25853.203125
2024-07-10,25659.546875
2024-07-11,26133.037109375
2024-07-12,26090.43359375
2024-07-15,26618.1484375
2024-07-17,26806.96484375
2024-07-18,27111.974609375
2024-07-19,27111.974609375
2024-07-22,27010.3046875
2024-07-23,27102.291015625
2024-07-24,27014.177734375
2024-07-25,26531.00390625
2024-07-26,26143.689453125
2024-07-29,26531.00390625
2024-07-30,26531.00390625
2024-07-31,26668.5
2024-08-01,26676.24609375
2024-08-02,25950.033203125
2024-08-05,25475.572265625
2024-08-06,25659.546875
2024-08-07,25610.1640625
2024-08-08,26337.345703125
2024-08-09,26627.83203125
2024-08-12,27208.802734375
2024-08-13,27690.0390625
2024-08-14,27838.1875
2024-08-16,27983.4296875
2024-08-19,27885.6328125
2024-08-20,27886.6015625
2024-08-21,27988.271484375
2024-08-22,27402.458984375
2024-08-23,27499.287109375
2024-08-26,27510.908203125
2024-08-27,27111.974609375
2024-08-28,27111.974609375
2024-08-29,27354.044921875
2024-08-30,27102.291015625
2024-09-02,27374.37890625
2024-09-03,27402.458984375
2024-09-04,26966.73046875
2024-09-05,27102.291015625
2024-09-06,26406.09375
2024-09-09,26616.212890625
2024-09-10,26608.466796875
2024-09-11,26240.517578125
2024-09-12,26435.142578125
2024-09-13,27111.974609375
2024-09-16,27208.802734375
2024-09-17,26724.66015625
2024-09-23,27595.1484375
2024-09-24,27596.1171875
2024-09-25,27692.9453125
2024-09-26,27596.1171875
2024-09-27,27207.833984375
2024-09-30,27102.291015625
2024-10-01,27383.09375
2024-10-02,26676.24609375
2024-10-03,26144.658203125
2024-10-04,27254.3125
2024-10-07,26627.83203125
2024-10-08,26434.173828125
2024-10-09,26240.517578125
2024-10-10,27012.240234375
2024-10-11,27300.7890625
2024-10-14,27300.7890625
2024-10-15,27300.7890625
2024-10-16,27300.7890625
2024-10-17,27499.287109375
2024-10-18,27596.1171875
2024-10-21,27692.9453125
2024-10-22,27789.7734375
2024-10-23,27896.28515625
2024-10-24,28128.673828125
2024-10-25,28161.59375
2024-10-28,27692.9453125
2024-10-29,27547.703125
2024-10-30,27305.630859375
2024-11-04,27968.90625
2024-11-05,27402.458984375
2024-11-06,27995.048828125
2024-11-07,27854.6484375
2024-11-08,27832.376953125
2024-11-11,27450.873046875
2024-11-12,27584.49609375
2024-11-13,27700.69140625
2024-11-14,27499.287109375
2024-11-15,27576.75
2024-11-18,27673.580078125
2024-11-19,27596.1171875
2024-11-20,27402.458984375
2024-11-21,27208.802734375
2024-11-22,26832.140625
2024-11-25,27111.974609375
2024-11-26,27111.974609375
2024-11-27,27109.068359375
2024-11-28,26724.66015625
2024-11-29,26889.267578125
2024-12-02,27063.560546875
2024-12-03,26918.31640625
2024-12-04,27131.33984375
2024-12-05,27256.248046875
2024-12-06,27111.005859375
2024-12-09,27257.216796875
2024-12-10,27063.560546875
2024-12-11,26918.31640625
2024-12-12,27160.388671875
2024-12-13,27111.974609375
2024-12-16,27672.611328125
2024-12-17,27279.486328125
2024-12-18,27210.73828125
2024-12-19,27595.1484375
2024-12-20,27489.60546875
2024-12-23,27111.974609375
2024-12-24,27073.2421875
2024-12-26,26966.73046875
2024-12-27,26918.31640625
2024-12-30,26724.66015625
2025-01-02,26821.48828125
2025-01-03,26990.9375
2025-01-06,26846.6640625
2025-01-07,26918.31640625
2025-01-08,26821.48828125
2025-01-09,26807.931640625
2025-01-10,27017.08203125
2025-01-13,26731.4375
2025-01-14,26918.31640625
2025-01-15,27426.666015625
2025-01-16,27402.458984375
2025-01-17,27304.662109375
2025-01-20,27944.69921875
2025-01-21,27780.08984375
2025-01-22,27589.337890625
2025-01-23,27644.53125
2025-01-24,28272.947265625
2025-01-27,28031.84375
2025-01-28,27701.66015625
2025-01-29,27959.22265625
2025-01-30,28564.400390625
2025-01-31,29053.384765625
2025-02-03,29532.685546875
2025-02-04,30016.828125
2025-02-05,30210.484375
2025-02-06,30403.173828125
2025-02-07,30539.701171875
2025-02-10,30500.970703125
2025-02-11,30500.970703125
2025-02-12,30854.39453125
2025-02-13,30791.45703125
2025-02-14,31469.255859375
2025-02-17,31372.427734375
2025-02-18,31081.94140625
2025-02-19,30905.712890625
2025-02-20,30965.748046875
2025-02-21,30791.45703125
2025-02-24,30549.384765625
2025-02-25,30500.001953125
2025-02-26,30500.970703125
2025-02-27,31130.35546875
2025-02-28,31372.427734375
2025-03-03,30801.138671875
2025-03-04,30985.11328125
2025-03-05,30983.17578125
2025-03-06,31227.18359375
2025-03-07,31324.013671875
2025-03-10,30985.11328125
2025-03-11,30693.66015625
2025-03-12,30965.748046875
2025-03-13,31832.36328125
2025-03-14,31951.4609375
2025-03-17,32389.126953125
2025-03-18,32282.615234375
2025-03-19,32050.2265625
2025-03-20,31953.3984375
2025-03-21,32243.8828125
2025-03-24,32235.16796875
2025-03-25,33396.140625
2025-03-26,33261.55078125
2025-03-27,33793.140625
2025-03-28,34170.76953125
2025-03-31,33977.11328125
2025-04-01,34325.6953125
2025-04-02,33793.140625
2025-04-03,33889.0
2025-04-04,33249.0
2025-04-07,31925.0
2025-04-08,31900.0
2025-04-09,33300.0
2025-04-10,33720.0
2025-04-11,33399.0
2025-04-14,34001.0
2025-04-15,35000.0
2025-04-16,35349.0
2025-04-17,35550.0
2025-04-21,35550.0
2025-04-22,36010.0
2025-04-23,36800.0
2025-04-24,37989.0
2025-04-25,37800.0
2025-04-28,37200.0
2025-04-29,37000.0
2025-04-30,37500.0
2025-05-02,37368.0
2025-05-05,37300.0
2025-05-06,37500.0
2025-05-07,37950.0
2025-05-08,37500.0
2025-05-09,38290.0
2025-05-12,38890.0
2025-05-13,39500.0
2025-05-14,40000.0
2025-05-15,39300.0
2025-05-16,40198.0
2025-05-19,39399.0
2025-05-20,39595.0
2025-05-22,39510.0
2025-05-23,39799.0
2025-05-26,39000.0
2025-05-27,39000.0
2025-05-28,37999.0
2025-05-29,37601.0
2025-05-30,36500.0
2025-06-02,36999.0
2025-06-03,38300.0
2025-06-04,38499.0
2025-06-05,37990.0
2025-06-06,37900.0
2025-06-09,37692.0
2025-06-10,37800.0
2025-06-11,38400.0
2025-06-12,37993.0
2025-06-13,38489.0
2025-06-16,38100.0
2025-06-17,37515.0
2025-06-18,37900.0
2025-06-19,37005.0
2025-06-23,37300.0
2025-06-24,38370.0
2025-06-25,38100.0
2025-06-26,37700.0
2025-06-27,37999.0
2025-06-30,39340.0
2025-07-01,38490.0
2025-07-02,38500.0
2025-07-03,38699.0
2025-07-04,38800.0
2025-07-07,38699.0
2025-07-08,38501.0
2025-07-09,38500.0
2025-07-10,38749.0
2025-07-11,38037.0
2025-07-14,38395.0
2025-07-15,38499.0
2025-07-17,37800.0
2025-07-18,37400.0
2025-07-21,37255.0
2025-07-22,37000.0
2025-07-23,37900.0
2025-07-24,37330.0
2025-07-25,37999.0
2025-07-28,37700.0
2025-07-29,37260.0
2025-07-30,38020.0
2025-07-31,38600.0
2025-08-01,38275.0
2025-08-04,38494.0
2025-08-05,38090.0
2025-08-06,38450.0
2025-08-07,38949.0
2025-08-08,39399.0
2025-08-11,39090.0
2025-08-12,38999.0
2025-08-13,39400.0
2025-08-14,39999.0
2025-08-18,40050.0
2025-08-19,39300.0
2025-08-20,38900.0
2025-08-21,38860.0
2025-08-22,39140.0
