Date,ABDN.L
2019-05-16,264.6533203125
2019-05-17,262.1659851074219
2019-05-20,258.3852233886719
2019-05-21,263.6584167480469
2019-05-22,264.7528991699219
2019-05-23,259.7781677246094
2019-05-24,262.3650207519531
2019-05-28,262.26544189453125
2019-05-29,263.3599853515625
2019-05-30,271.12042236328125
2019-05-31,265.9467468261719
2019-06-03,259.6787109375
2019-06-04,273.6077880859375
2019-06-05,272.1153259277344
2019-06-06,269.6280212402344
2019-06-07,274.0057678222656
2019-06-10,275.6971435546875
2019-06-11,277.8860168457031
2019-06-12,273.6077880859375
2019-06-13,272.015869140625
2019-06-14,270.5234069824219
2019-06-17,273.20977783203125
2019-06-18,275.5976257324219
2019-06-19,279.3784484863281
2019-06-20,282.5621643066406
2019-06-21,288.9298095703125
2019-06-24,286.44244384765625
2019-06-25,288.1338806152344
2019-06-26,288.830322265625
2019-06-27,287.0394287109375
2019-06-28,293.10858154296875
2019-07-01,295.7947998046875
2019-07-02,297.08831787109375
2019-07-03,301.9635314941406
2019-07-04,303.25689697265625
2019-07-05,304.7493896484375
2019-07-08,302.3614196777344
2019-07-09,297.6852722167969
2019-07-10,298.0832214355469
2019-07-11,297.08831787109375
2019-07-12,300.0731201171875
2019-07-15,302.1625671386719
2019-07-16,302.85894775390625
2019-07-17,301.0679931640625
2019-07-18,298.9786682128906
2019-07-19,300.3715515136719
2019-07-22,299.9736633300781
2019-07-23,305.6447448730469
2019-07-24,308.82855224609375
2019-07-25,302.4609680175781
2019-07-26,303.0579528808594
2019-07-29,304.94830322265625
2019-07-30,301.4660339355469
2019-07-31,297.2872619628906
2019-08-01,298.1827392578125
2019-08-02,290.0242919921875
2019-08-05,281.9653015136719
2019-08-06,280.37335205078125
2019-08-07,259.2806701660156
2019-08-08,254.7039794921875
2019-08-09,248.93331909179688
2019-08-12,246.1475067138672
2019-08-13,249.2318115234375
2019-08-14,248.5353546142578
2019-08-15,236.9638671875
2019-08-16,240.6461639404297
2019-08-19,241.14381408691406
2019-08-20,238.15814208984375
2019-08-21,238.65573120117188
2019-08-22,242.63662719726562
2019-08-23,239.5514373779297
2019-08-27,249.5037078857422
2019-08-28,245.2242431640625
2019-08-29,247.71231079101562
2019-08-30,248.11041259765625
2019-09-02,251.09608459472656
2019-09-03,247.71231079101562
2019-09-04,247.01568603515625
2019-09-05,249.3046875
2019-09-06,250.29989624023438
2019-09-09,254.38037109375
2019-09-10,263.1383361816406
2019-09-11,267.1192626953125
2019-09-12,267.1192626953125
2019-09-13,275.379638671875
2019-09-16,271.5977783203125
2019-09-17,267.7164001464844
2019-09-18,268.0150146484375
2019-09-19,273.8868408203125
2019-09-20,274.08587646484375
2019-09-23,273.190185546875
2019-09-24,272.4934997558594
2019-09-25,275.7777404785156
2019-09-26,279.26104736328125
2019-09-27,284.7348327636719
2019-09-30,284.43621826171875
2019-10-01,281.8486022949219
2019-10-02,271.2992248535156
2019-10-03,268.0150146484375
2019-10-04,269.70684814453125
2019-10-07,268.8111877441406
2019-10-08,267.019775390625
2019-10-09,264.730712890625
2019-10-10,271.0006408691406
2019-10-11,284.63531494140625
2019-10-14,279.0619812011719
2019-10-15,287.8200378417969
2019-10-16,283.9385986328125
2019-10-17,284.3366394042969
2019-10-18,282.44573974609375
2019-10-21,287.5213928222656
2019-10-22,290.1091003417969
2019-10-23,298.17034912109375
2019-10-24,297.6727600097656
2019-10-25,296.4784851074219
2019-10-28,301.45465087890625
2019-10-29,303.94268798828125
2019-10-30,304.7388916015625
2019-10-31,302.0517578125
2019-11-01,303.8431701660156
2019-11-04,307.5255432128906
2019-11-05,310.71026611328125
2019-11-06,306.1322326660156
2019-11-07,311.5064392089844
2019-11-08,309.01837158203125
2019-11-11,309.2174377441406
2019-11-12,312.3026123046875
2019-11-13,306.92840576171875
2019-11-14,307.7245788574219
2019-11-15,309.9140930175781
2019-11-18,309.01837158203125
2019-11-19,313.09881591796875
2019-11-20,306.6297912597656
2019-11-21,306.8288879394531
2019-11-22,309.9140930175781
2019-11-25,312.999267578125
2019-11-26,320.4635314941406
2019-11-27,320.7620544433594
2019-11-28,320.7620544433594
2019-11-29,315.3878173828125
2019-12-02,308.520751953125
2019-12-03,302.5494079589844
2019-12-04,302.4498291015625
2019-12-05,304.9378662109375
2019-12-06,308.02313232421875
2019-12-09,308.81927490234375
2019-12-10,304.042236328125
2019-12-11,304.3408203125
2019-12-12,308.6202697753906
2019-12-13,313.49688720703125
2019-12-16,324.245361328125
2019-12-17,322.7525329589844
2019-12-18,325.04156494140625
2019-12-19,327.9277648925781
2019-12-20,329.7190856933594
2019-12-23,330.8138427734375
2019-12-24,335.2923889160156
2019-12-27,333.8990478515625
2019-12-30,332.90386962890625
2019-12-31,326.53436279296875
2020-01-02,334.3966979980469
2020-01-03,328.6243896484375
2020-01-06,323.7477111816406
2020-01-07,312.8997802734375
2020-01-08,310.212646484375
2020-01-09,314.98974609375
2020-01-10,310.3121337890625
2020-01-13,310.5111999511719
2020-01-14,310.6107177734375
2020-01-15,307.5255432128906
2020-01-16,310.5111999511719
2020-01-17,314.3926086425781
2020-01-20,312.4021301269531
2020-01-21,314.3926086425781
2020-01-22,318.4730529785156
2020-01-23,310.3121337890625
2020-01-24,312.4021301269531
2020-01-27,299.4642333984375
2020-01-28,303.445068359375
2020-01-29,307.0279846191406
2020-01-30,304.2413024902344
2020-01-31,300.06134033203125
2020-02-03,303.5446472167969
2020-02-04,307.8241271972656
2020-02-05,309.51593017578125
2020-02-06,309.6155090332031
2020-02-07,315.5868225097656
2020-02-10,318.7716369628906
2020-02-11,322.8520202636719
2020-02-12,327.9277648925781
2020-02-13,318.7716369628906
2020-02-14,324.04638671875
2020-02-17,321.16015625
2020-02-18,320.9610900878906
2020-02-19,328.6243896484375
2020-02-20,323.6482849121094
2020-02-21,321.4587097167969
2020-02-24,305.9331970214844
2020-02-25,298.17034912109375
2020-02-26,299.9617919921875
2020-02-27,283.5404968261719
2020-02-28,275.0810852050781
2020-03-02,274.3844299316406
2020-03-03,278.5644226074219
2020-03-04,284.3366394042969
2020-03-05,275.67822265625
2020-03-06,262.9393615722656
2020-03-09,238.25762939453125
2020-03-10,243.3333282470703
2020-03-11,243.3333282470703
2020-03-12,203.7231903076172
2020-03-13,209.39602661132812
2020-03-16,197.05523681640625
2020-03-17,207.60462951660156
2020-03-18,183.4703369140625
2020-03-19,176.603271484375
2020-03-20,188.49620056152344
2020-03-23,173.16970825195312
2020-03-24,200.43898010253906
2020-03-25,224.02590942382812
2020-03-26,256.7688903808594
2020-03-27,232.38580322265625
2020-03-30,221.73684692382812
2020-03-31,222.83160400390625
2020-04-01,208.5002899169922
2020-04-02,191.96128845214844
2020-04-03,192.1106719970703
2020-04-06,207.34805297851562
2020-04-07,220.2948760986328
2020-04-08,213.52268981933594
2020-04-09,229.25804138183594
2020-04-14,220.99197387695312
2020-04-15,204.16114807128906
2020-04-16,207.6468048095703
2020-04-17,216.3112030029297
2020-04-20,215.21572875976562
2020-04-21,202.76686096191406
2020-04-22,208.74232482910156
2020-04-23,206.05337524414062
2020-04-24,203.66319274902344
2020-04-27,212.22801208496094
2020-04-28,222.0874786376953
2020-04-29,238.71914672851562
2020-04-30,220.1952667236328
2020-05-01,217.30712890625
2020-05-04,210.0369873046875
2020-05-05,216.21163940429688
2020-05-06,211.2321014404297
2020-05-07,218.60183715820312
2020-05-11,213.82144165039062
2020-05-12,222.1870880126953
2020-05-13,214.1202392578125
2020-05-14,209.63864135742188
2020-05-15,208.94151306152344
2020-05-18,220.6932373046875
2020-05-19,232.3453369140625
2020-05-20,231.05067443847656
2020-05-21,229.7559814453125
2020-05-22,231.648193359375
2020-05-26,247.7819366455078
2020-05-27,265.30987548828125
2020-05-28,263.2184753417969
2020-05-29,257.2430114746094
2020-06-01,254.2553253173828
2020-06-02,262.4217529296875
2020-06-03,270.8869934082031
2020-06-04,265.708251953125
2020-06-05,279.0533752441406
2020-06-08,279.94976806640625
2020-06-09,265.5090637207031
2020-06-10,263.61688232421875
2020-06-11,249.17616271972656
2020-06-12,250.07254028320312
2020-06-15,250.96881103515625
2020-06-16,255.0520782470703
2020-06-17,250.76963806152344
2020-06-18,253.6577911376953
2020-06-19,254.75328063964844
2020-06-22,252.56227111816406
2020-06-23,268.49676513671875
2020-06-24,253.6577911376953
2020-06-25,263.1189270019531
2020-06-26,260.0316162109375
2020-06-29,264.81195068359375
2020-06-30,266.5050354003906
2020-07-01,263.51727294921875
2020-07-02,271.4845275878906
2020-07-03,267.8992614746094
2020-07-06,270.1898193359375
2020-07-07,267.7001037597656
2020-07-08,263.41766357421875
2020-07-09,256.6455078125
2020-07-10,262.1230163574219
2020-07-13,260.92791748046875
2020-07-14,261.1270751953125
2020-07-15,267.1025390625
2020-07-16,263.1189270019531
2020-07-17,264.31402587890625
2020-07-20,260.3303527832031
2020-07-21,262.32220458984375
2020-07-22,262.8200988769531
2020-07-23,262.2226257324219
2020-07-24,258.1394348144531
2020-07-27,259.0356750488281
2020-07-28,258.4381408691406
2020-07-29,259.5336608886719
2020-07-30,250.2716827392578
2020-07-31,249.37538146972656
2020-08-03,257.7409973144531
2020-08-04,259.8324279785156
2020-08-05,263.71649169921875
2020-08-06,262.4217529296875
2020-08-07,264.11480712890625
2020-08-10,264.21441650390625
2020-08-11,271.8829040527344
2020-08-12,274.4722595214844
2020-08-13,269.99072265625
2020-08-14,265.1107482910156
2020-08-17,264.7123107910156
2020-08-18,260.7287292480469
2020-08-19,262.2226257324219
2020-08-20,244.662841796875
2020-08-21,241.27584838867188
2020-08-24,243.06895446777344
2020-08-25,239.08419799804688
2020-08-26,241.57467651367188
2020-08-27,235.89642333984375
2020-08-28,236.29489135742188
2020-09-01,227.42886352539062
2020-09-02,232.60902404785156
2020-09-03,226.0341796875
2020-09-04,224.0418243408203
2020-09-07,231.11476135253906
2020-09-08,233.804443359375
2020-09-09,237.39068603515625
2020-09-10,234.99984741210938
2020-09-11,234.5017547607422
2020-09-14,231.61282348632812
2020-09-15,233.10711669921875
2020-09-16,231.8120574951172
2020-09-17,226.73150634765625
2020-09-18,228.624267578125
2020-09-21,216.37120056152344
2020-09-22,214.17959594726562
2020-09-23,215.37501525878906
2020-09-24,208.89981079101562
2020-09-25,208.1028289794922
2020-09-28,220.1566925048828
2020-09-29,223.344482421875
2020-09-30,225.13763427734375
2020-10-01,232.31016540527344
2020-10-02,239.183837890625
2020-10-05,239.9807891845703
2020-10-06,244.26437377929688
2020-10-07,242.77008056640625
2020-10-08,244.36398315429688
2020-10-09,247.05369567871094
2020-10-12,250.8391876220703
2020-10-13,243.66664123535156
2020-10-14,246.15711975097656
2020-10-15,243.06895446777344
2020-10-16,246.2567596435547
2020-10-19,245.65902709960938
2020-10-20,246.45596313476562
2020-10-21,238.88497924804688
2020-10-22,239.9807891845703
2020-10-23,241.57467651367188
2020-10-26,232.11090087890625
2020-10-27,224.0418243408203
2020-10-28,218.46319580078125
2020-10-29,217.26779174804688
2020-10-30,223.6433563232422
2020-11-02,224.14144897460938
2020-11-03,230.1185302734375
2020-11-04,233.20672607421875
2020-11-05,238.48646545410156
2020-11-06,236.99221801757812
2020-11-09,257.11517333984375
2020-11-10,265.981201171875
2020-11-11,259.4064025878906
2020-11-12,256.2186279296875
2020-11-13,259.8048095703125
2020-11-16,265.3834533691406
2020-11-17,268.4716491699219
2020-11-18,272.15753173828125
2020-11-19,269.06939697265625
2020-11-20,268.2724304199219
2020-11-23,270.0655822753906
2020-11-24,278.2342529296875
2020-11-25,275.3453063964844
2020-11-26,268.77044677734375
2020-11-27,269.9659118652344
2020-11-30,269.8663330078125
2020-12-01,279.33001708984375
2020-12-02,282.0197448730469
2020-12-03,287.19989013671875
2020-12-04,288.39532470703125
2020-12-07,284.0121154785156
2020-12-08,281.62127685546875
2020-12-09,281.3224182128906
2020-12-10,278.0350036621094
2020-12-11,273.85101318359375
2020-12-14,277.4372863769531
2020-12-15,285.90484619140625
2020-12-16,287.99688720703125
2020-12-17,287.19989013671875
2020-12-18,285.10791015625
2020-12-21,278.93157958984375
2020-12-22,282.517822265625
2020-12-23,288.0964660644531
2020-12-24,288.5946044921875
2020-12-29,292.0812072753906
2020-12-30,285.40673828125
2020-12-31,280.2266540527344
2021-01-04,285.8052978515625
2021-01-05,286.1040954589844
2021-01-06,302.5411682128906
2021-01-07,305.0315856933594
2021-01-08,303.6369323730469
2021-01-11,297.0621032714844
2021-01-12,300.24993896484375
2021-01-13,302.1426086425781
2021-01-14,306.72509765625
2021-01-15,303.1388854980469
2021-01-18,300.3495788574219
2021-01-19,297.1617126464844
2021-01-20,307.9205627441406
2021-01-21,309.21563720703125
2021-01-22,306.72509765625
2021-01-25,301.7442321777344
2021-01-26,306.82470703125
2021-01-27,308.5182800292969
2021-01-28,309.9129333496094
2021-01-29,300.94720458984375
2021-02-01,302.93963623046875
2021-02-02,312.3037414550781
2021-02-03,311.20794677734375
2021-02-04,315.093017578125
2021-02-05,312.50299072265625
2021-02-08,314.79425048828125
2021-02-09,317.5835266113281
2021-02-10,316.5872497558594
2021-02-11,315.98968505859375
2021-02-12,318.5797119140625
2021-02-15,329.8366394042969
2021-02-16,328.9400634765625
2021-02-17,321.7674865722656
2021-02-18,319.47625732421875
2021-02-19,325.254150390625
2021-02-22,324.955322265625
2021-02-23,319.9743347167969
2021-02-24,325.4533996582031
2021-02-25,320.67169189453125
2021-02-26,309.6140441894531
2021-03-01,317.08544921875
2021-03-02,318.18121337890625
2021-03-03,327.0472412109375
2021-03-04,317.68316650390625
2021-03-05,312.2041320800781
2021-03-08,317.7828063964844
2021-03-09,294.97015380859375
2021-03-10,288.7937927246094
2021-03-11,292.38006591796875
2021-03-12,291.1846008300781
2021-03-15,282.517822265625
2021-03-16,287.2995300292969
2021-03-17,281.2227478027344
2021-03-18,287.39910888671875
2021-03-19,285.6060485839844
2021-03-22,293.077392578125
2021-03-23,284.90869140625
2021-03-24,288.29571533203125
2021-03-25,291.2842712402344
2021-03-26,286.90106201171875
2021-03-29,284.7094421386719
2021-03-30,289.4910888671875
2021-03-31,288.7937927246094
2021-04-01,292.7785339355469
2021-04-06,294.8705139160156
2021-04-07,298.15789794921875
2021-04-08,301.1464538574219
2021-04-09,300.3495788574219
2021-04-12,295.0697326660156
2021-04-13,291.8819885253906
2021-04-14,290.3877258300781
2021-04-15,283.9836120605469
2021-04-16,288.5671691894531
2021-04-19,283.1864929199219
2021-04-20,275.1153869628906
2021-04-21,273.8199157714844
2021-04-22,273.1224670410156
2021-04-23,271.3288879394531
2021-04-26,276.80926513671875
2021-04-27,273.22210693359375
2021-04-28,272.1260681152344
2021-04-29,273.1224670410156
2021-04-30,276.5104064941406
2021-05-04,268.7381591796875
2021-05-05,272.5246276855469
2021-05-06,276.41070556640625
2021-05-07,277.80572509765625
2021-05-10,275.513916015625
2021-05-11,265.2507019042969
2021-05-12,263.7560119628906
2021-05-13,262.0620422363281
2021-05-14,270.4320983886719
2021-05-17,266.9446105957031
2021-05-18,267.74176025390625
2021-05-19,263.6563720703125
2021-05-20,268.339599609375
2021-05-21,266.64569091796875
2021-05-24,268.0406799316406
2021-05-25,267.044189453125
2021-05-26,264.65283203125
2021-05-27,271.5281677246094
2021-05-28,274.019287109375
2021-06-01,272.3253173828125
2021-06-02,273.0228576660156
2021-06-03,277.40716552734375
2021-06-04,276.9089050292969
2021-06-07,274.61712646484375
2021-06-08,278.60284423828125
2021-06-09,276.0121154785156
2021-06-10,277.6064758300781
2021-06-11,283.6846923828125
2021-06-14,283.7843017578125
2021-06-15,285.5779113769531
2021-06-16,284.68109130859375
2021-06-17,281.293212890625
2021-06-18,271.9267578125
2021-06-21,273.8199157714844
2021-06-22,275.41424560546875
2021-06-23,273.0228576660156
2021-06-24,275.21502685546875
2021-06-25,277.50677490234375
2021-06-28,277.80572509765625
2021-06-29,273.3217468261719
2021-06-30,270.03350830078125
2021-07-01,273.72039794921875
2021-07-02,273.1224670410156
2021-07-05,276.9089050292969
2021-07-06,274.118896484375
2021-07-07,279.20074462890625
2021-07-08,276.0121154785156
2021-07-09,282.68829345703125
2021-07-12,282.19000244140625
2021-07-13,284.1829528808594
2021-07-14,280.49609375
2021-07-15,277.40716552734375
2021-07-16,277.3074951171875
2021-07-19,267.14385986328125
2021-07-20,272.6242370605469
2021-07-21,281.4925231933594
2021-07-22,282.3893127441406
2021-07-23,284.5815124511719
2021-07-26,284.0832824707031
2021-07-27,282.787841796875
2021-07-28,282.88751220703125
2021-07-29,286.77362060546875
2021-07-30,282.9871520996094
2021-08-02,286.972900390625
2021-08-03,285.6775817871094
2021-08-04,293.9479675292969
2021-08-05,297.9336853027344
2021-08-06,297.4354553222656
2021-08-09,296.6383361816406
2021-08-10,289.76287841796875
2021-08-11,292.5529479980469
2021-08-12,287.8696594238281
2021-08-13,284.5815124511719
2021-08-16,277.6064758300781
2021-08-17,273.5210876464844
2021-08-18,273.9195861816406
2021-08-19,262.2313232421875
2021-08-20,263.1283874511719
2021-08-23,262.8293762207031
2021-08-24,263.8260803222656
2021-08-25,266.816162109375
2021-08-26,263.626708984375
2021-08-27,266.3178405761719
2021-08-31,264.6234130859375
2021-09-01,265.221435546875
2021-09-02,264.1250915527344
2021-09-03,262.729736328125
2021-09-06,264.9223937988281
2021-09-07,264.52374267578125
2021-09-08,259.0419006347656
2021-09-09,256.6497802734375
2021-09-10,256.45050048828125
2021-09-13,260.6365966796875
2021-09-14,257.64654541015625
2021-09-15,259.5402526855469
2021-09-16,260.7362976074219
2021-09-17,255.85247802734375
2021-09-20,245.2874755859375
2021-09-21,244.7891387939453
2021-09-22,251.66636657714844
2021-09-23,253.56005859375
2021-09-24,251.56668090820312
2021-09-27,251.2676544189453
2021-09-28,249.47360229492188
2021-09-29,254.1580810546875
2021-09-30,254.75613403320312
2021-10-01,252.06500244140625
2021-10-04,247.67955017089844
2021-10-05,249.27427673339844
2021-10-06,246.48353576660156
2021-10-07,251.66636657714844
2021-10-08,253.161376953125
2021-10-11,251.96536254882812
2021-10-12,249.47360229492188
2021-10-13,253.95875549316406
2021-10-14,257.64654541015625
2021-10-15,256.1514587402344
2021-10-18,256.1514587402344
2021-10-19,258.2445373535156
2021-10-20,256.6497802734375
2021-10-21,255.35411071777344
2021-10-22,256.84918212890625
2021-10-25,256.0517883300781
2021-10-26,260.23797607421875
2021-10-27,258.04522705078125
2021-10-28,256.84918212890625
2021-10-29,253.161376953125
2021-11-01,255.05511474609375
2021-11-02,253.95875549316406
2021-11-03,254.1580810546875
2021-11-04,252.16470336914062
2021-11-05,254.85577392578125
2021-11-08,263.0286560058594
2021-11-09,256.6497802734375
2021-11-10,261.63330078125
2021-11-11,261.3343505859375
2021-11-12,262.33099365234375
2021-11-15,258.742919921875
2021-11-16,259.639892578125
2021-11-17,259.2413024902344
2021-11-18,256.84918212890625
2021-11-19,252.4636993408203
2021-11-22,254.85577392578125
2021-11-23,250.47032165527344
2021-11-24,253.2610626220703
2021-11-25,253.95875549316406
2021-11-26,237.3138885498047
2021-11-29,235.02146911621094
2021-11-30,232.52972412109375
2021-12-01,238.21092224121094
2021-12-02,229.24061584472656
2021-12-03,233.12774658203125
2021-12-06,236.21749877929688
2021-12-07,239.80563354492188
2021-12-08,241.79904174804688
2021-12-09,237.71255493164062
2021-12-10,235.71917724609375
2021-12-13,234.22410583496094
2021-12-14,235.02146911621094
2021-12-15,234.12445068359375
2021-12-16,237.01486206054688
2021-12-17,236.1178436279297
2021-12-20,225.8518524169922
2021-12-21,232.92840576171875
2021-12-22,236.3171844482422
2021-12-23,240.50332641601562
2021-12-24,241.20098876953125
2021-12-29,240.80233764648438
2021-12-30,239.70596313476562
2021-12-31,240.10462951660156
2022-01-04,247.18121337890625
2022-01-05,245.78582763671875
2022-01-06,241.30068969726562
2022-01-07,242.3970489501953
2022-01-10,240.60296630859375
2022-01-11,241.20098876953125
2022-01-12,243.39373779296875
2022-01-13,244.88877868652344
2022-01-14,241.69935607910156
2022-01-17,243.0947265625
2022-01-18,240.00497436523438
2022-01-19,237.51324462890625
2022-01-20,242.19772338867188
2022-01-21,237.01486206054688
2022-01-24,228.44326782226562
2022-01-25,238.60960388183594
2022-01-26,240.20431518554688
2022-01-27,237.41354370117188
2022-01-28,241.20098876953125
2022-01-31,240.10462951660156
2022-02-01,239.80563354492188
2022-02-02,244.88877868652344
2022-02-03,242.49671936035156
2022-02-04,239.0082550048828
2022-02-07,242.19772338867188
2022-02-08,245.1877899169922
2022-02-09,251.96536254882812
2022-02-10,247.87887573242188
2022-02-11,245.1877899169922
2022-02-14,236.51654052734375
2022-02-15,239.1079559326172
2022-02-16,241.00167846679688
2022-02-17,230.9350128173828
2022-02-18,232.62939453125
2022-02-21,232.8287353515625
2022-02-22,222.1640625
2022-02-23,221.96473693847656
2022-02-24,202.1304473876953
2022-02-25,208.21026611328125
2022-02-28,206.01756286621094
2022-03-01,195.10369873046875
2022-03-02,198.84132385253906
2022-03-03,189.92086791992188
2022-03-04,178.4090118408203
2022-03-07,178.55850219726562
2022-03-08,179.3060302734375
2022-03-09,190.12020874023438
2022-03-10,188.6750030517578
2022-03-11,192.46243286132812
2022-03-14,196.84793090820312
2022-03-15,195.65187072753906
2022-03-16,207.41293334960938
2022-03-17,208.60897827148438
2022-03-18,208.40965270996094
2022-03-21,202.7284393310547
2022-03-22,206.31654357910156
2022-03-23,203.32647705078125
2022-03-24,203.92449951171875
2022-03-25,202.828125
2022-03-28,206.41622924804688
2022-03-29,214.29014587402344
2022-03-30,213.692138671875
2022-03-31,214.19046020507812
2022-04-01,213.1937713623047
2022-04-04,214.9878387451172
2022-04-05,213.79180908203125
2022-04-06,210.30337524414062
2022-04-07,202.39976501464844
2022-04-08,207.28530883789062
2022-04-11,205.091796875
2022-04-12,202.0009765625
2022-04-13,196.71665954589844
2022-04-14,197.06558227539062
2022-04-19,192.62876892089844
2022-04-20,195.57005310058594
2022-04-21,199.40867614746094
2022-04-22,192.7284698486328
2022-04-25,190.983642578125
2022-04-26,187.99252319335938
2022-04-27,185.6494598388672
2022-04-28,186.84591674804688
2022-04-29,188.7403106689453
2022-05-03,188.34149169921875
2022-05-04,187.59368896484375
2022-05-05,184.9515380859375
2022-05-06,181.66131591796875
2022-05-09,178.52059936523438
2022-05-10,181.01319885253906
2022-05-11,184.35330200195312
2022-05-12,181.4618682861328
2022-05-13,188.7403106689453
2022-05-16,187.79312133789062
2022-05-17,191.48216247558594
2022-05-18,186.69635009765625
2022-05-19,178.3710479736328
2022-05-20,184.9515380859375
2022-05-23,190.734375
2022-05-24,189.4880828857422
2022-05-25,189.28868103027344
2022-05-26,195.32078552246094
2022-05-27,195.57005310058594
2022-05-30,197.86322021484375
2022-05-31,194.42343139648438
2022-06-01,192.18011474609375
2022-06-06,196.0187225341797
2022-06-07,190.6845245361328
2022-06-08,185.9485626220703
2022-06-09,182.60845947265625
2022-06-10,174.08377075195312
2022-06-13,169.2480926513672
2022-06-14,168.89913940429688
2022-06-15,168.5003204345703
2022-06-16,160.42425537109375
2022-06-17,162.61778259277344
2022-06-20,163.36557006835938
2022-06-21,164.61184692382812
2022-06-22,165.90798950195312
2022-06-23,161.770263671875
2022-06-24,170.44454956054688
2022-06-27,166.356689453125
2022-06-28,166.356689453125
2022-06-29,163.5150909423828
2022-06-30,159.3773651123047
2022-07-01,154.04318237304688
2022-07-04,154.09304809570312
2022-07-05,148.5095977783203
2022-07-06,156.08714294433594
2022-07-07,160.5239715576172
2022-07-08,163.21597290039062
2022-07-11,158.2307586669922
2022-07-12,161.82012939453125
2022-07-13,153.69424438476562
2022-07-14,150.1048583984375
2022-07-15,153.29542541503906
2022-07-18,154.74111938476562
2022-07-19,158.2307586669922
2022-07-20,157.7821044921875
2022-07-21,160.67352294921875
2022-07-22,161.12220764160156
2022-07-25,158.57974243164062
2022-07-26,153.04615783691406
2022-07-27,156.38626098632812
2022-07-28,160.5239715576172
2022-07-29,165.21006774902344
2022-08-01,165.45933532714844
2022-08-02,159.67648315429688
2022-08-03,163.814208984375
2022-08-04,167.10446166992188
2022-08-05,166.65579223632812
2022-08-08,172.43862915039062
2022-08-09,160.67352294921875
2022-08-10,170.8433837890625
2022-08-11,172.33892822265625
2022-08-12,175.080810546875
2022-08-15,175.03097534179688
2022-08-16,171.98997497558594
2022-08-17,165.5092010498047
2022-08-18,161.4424591064453
2022-08-19,158.10089111328125
2022-08-22,151.21829223632812
2022-08-23,151.31800842285156
2022-08-24,149.77191162109375
2022-08-25,148.97393798828125
2022-08-26,146.67971801757812
2022-08-30,146.0313720703125
2022-08-31,146.480224609375
2022-09-01,141.19357299804688
2022-09-02,151.71701049804688
2022-09-05,147.12860107421875
2022-09-06,151.31800842285156
2022-09-07,153.2631072998047
2022-09-08,149.2731475830078
2022-09-09,150.96890258789062
2022-09-12,154.4102020263672
2022-09-13,148.82431030273438
2022-09-14,141.94168090820312
2022-09-15,144.18600463867188
2022-09-16,143.78700256347656
2022-09-20,142.04144287109375
2022-09-21,146.28073120117188
2022-09-22,141.99156188964844
2022-09-23,137.10391235351562
2022-09-26,135.75730895996094
2022-09-27,134.8096923828125
2022-09-28,136.655029296875
2022-09-29,133.8122100830078
2022-09-30,138.74974060058594
2022-10-03,137.353271484375
2022-10-04,143.18853759765625
2022-10-05,136.8046417236328
2022-10-06,135.607666015625
2022-10-07,132.6651153564453
2022-10-10,135.1588134765625
2022-10-11,132.96435546875
2022-10-12,132.81471252441406
2022-10-13,138.0016326904297
2022-10-14,138.60009765625
2022-10-17,140.6449737548828
2022-10-18,141.49281311035156
2022-10-19,144.08628845214844
2022-10-20,148.47520446777344
2022-10-21,148.47520446777344
2022-10-24,152.21575927734375
2022-10-25,155.1583251953125
2022-10-26,154.26058959960938
2022-10-27,155.20819091796875
2022-10-28,154.36033630371094
2022-10-31,158.59963989257812
2022-11-01,162.93870544433594
2022-11-02,164.78399658203125
2022-11-03,163.83639526367188
2022-11-04,169.02333068847656
2022-11-07,173.1129913330078
2022-11-08,179.84600830078125
2022-11-09,179.1477508544922
2022-11-10,187.62637329101562
2022-11-11,202.78807067871094
2022-11-14,204.38404846191406
2022-11-15,196.90292358398438
2022-11-16,196.3543243408203
2022-11-17,195.5064697265625
2022-11-18,201.9901123046875
2022-11-21,201.19210815429688
2022-11-22,198.0001678466797
2022-11-23,204.38404846191406
2022-11-24,211.76544189453125
2022-11-25,213.76039123535156
2022-11-28,206.37901306152344
2022-11-29,204.68328857421875
2022-11-30,193.91049194335938
2022-12-01,199.89537048339844
2022-12-02,201.19210815429688
2022-12-05,198.49891662597656
2022-12-06,201.5911102294922
2022-12-07,194.20973205566406
2022-12-08,190.51905822753906
2022-12-09,184.73365783691406
2022-12-12,186.92813110351562
2022-12-13,193.71099853515625
2022-12-14,189.37193298339844
2022-12-15,188.1251220703125
2022-12-16,184.63392639160156
2022-12-19,186.130126953125
2022-12-20,184.5341796875
2022-12-21,190.5689239501953
2022-12-22,185.4817657470703
2022-12-23,186.03038024902344
2022-12-28,187.07774353027344
2022-12-29,189.1724395751953
2022-12-30,188.77345275878906
2023-01-03,187.3769989013672
2023-01-04,191.31704711914062
2023-01-05,189.92054748535156
2023-01-06,190.5689239501953
2023-01-09,193.41175842285156
2023-01-10,196.10498046875
2023-01-11,197.90042114257812
2023-01-12,200.5936279296875
2023-01-13,203.78555297851562
2023-01-16,207.77549743652344
2023-01-17,207.177001953125
2023-01-18,206.9774932861328
2023-01-19,200.49386596679688
2023-01-20,203.88531494140625
2023-01-23,205.78053283691406
2023-01-24,208.1744842529297
2023-01-25,204.5835418701172
2023-01-26,210.06971740722656
2023-01-27,211.76544189453125
2023-01-30,210.3689422607422
2023-01-31,212.06466674804688
2023-02-01,207.57598876953125
