Date,UU.L
2019-05-28,793.21728515625
2019-05-29,794.6130981445312
2019-05-30,781.6519775390625
2019-05-31,795.0118408203125
2019-06-03,794.4136962890625
2019-06-04,784.8424072265625
2019-06-05,804.7826538085938
2019-06-06,827.1153564453125
2019-06-07,832.2998046875
2019-06-10,820.5352172851562
2019-06-11,813.5560913085938
2019-06-12,813.5560913085938
2019-06-13,821.3327026367188
2019-06-14,821.7316284179688
2019-06-17,821.3327026367188
2019-06-18,826.3178100585938
2019-06-19,817.5442504882812
2019-06-20,789.4942016601562
2019-06-21,798.869140625
2019-06-24,804.0554809570312
2019-06-25,804.0554809570312
2019-06-26,792.6856079101562
2019-06-27,787.4994506835938
2019-06-28,780.7176513671875
2019-07-01,778.323974609375
2019-07-02,791.0899047851562
2019-07-03,811.0367431640625
2019-07-04,800.0660400390625
2019-07-05,795.677734375
2019-07-08,789.4942016601562
2019-07-09,792.0872802734375
2019-07-10,791.8878173828125
2019-07-11,783.5101318359375
2019-07-12,775.7308959960938
2019-07-15,766.7550048828125
2019-07-16,761.1697998046875
2019-07-17,762.7655029296875
2019-07-18,762.3666381835938
2019-07-19,775.9303588867188
2019-07-22,790.8905029296875
2019-07-23,782.3134155273438
2019-07-24,787.4994506835938
2019-07-25,782.9117431640625
2019-07-26,789.4942016601562
2019-07-29,802.858642578125
2019-07-30,792.6856079101562
2019-07-31,786.5021362304688
2019-08-01,797.4729614257812
2019-08-02,793.2840576171875
2019-08-05,774.7335205078125
2019-08-06,757.9783325195312
2019-08-07,756.98095703125
2019-08-08,763.9624633789062
2019-08-09,758.9755859375
2019-08-12,757.77880859375
2019-08-13,763.1644897460938
2019-08-14,772.1405639648438
2019-08-15,787.1005859375
2019-08-16,779.5208740234375
2019-08-19,795.2788696289062
2019-08-20,773.5367431640625
2019-08-21,775.7308959960938
2019-08-22,777.127197265625
2019-08-23,785.10595703125
2019-08-27,792.8850708007812
2019-08-28,803.85595703125
2019-08-29,805.4515380859375
2019-08-30,811.834716796875
2019-09-02,813.829345703125
2019-09-03,815.026123046875
2019-09-04,808.0447998046875
2019-09-05,805.651123046875
2019-09-06,782.1138916015625
2019-09-09,766.156494140625
2019-09-10,764.1618041992188
2019-09-11,777.526123046875
2019-09-12,782.5127563476562
2019-09-13,782.71240234375
2019-09-16,782.9117431640625
2019-09-17,793.2840576171875
2019-09-18,801.2628784179688
2019-09-19,798.0712890625
2019-09-20,789.8931274414062
2019-09-23,787.1005859375
2019-09-24,788.6962890625
2019-09-25,788.6962890625
2019-09-26,811.2362060546875
2019-09-27,815.026123046875
2019-09-30,823.603271484375
2019-10-01,828.1909790039062
2019-10-02,798.6697998046875
2019-10-03,793.0846557617188
2019-10-04,801.8612060546875
2019-10-07,802.4595947265625
2019-10-08,798.2708129882812
2019-10-09,789.8931274414062
2019-10-10,789.09521484375
2019-10-11,841.5552978515625
2019-10-14,820.0128173828125
2019-10-15,863.0979614257812
2019-10-16,887.6325073242188
2019-10-17,870.2786865234375
2019-10-18,875.46484375
2019-10-21,884.6405029296875
2019-10-22,889.0287475585938
2019-10-23,884.6405029296875
2019-10-24,880.8505859375
2019-10-25,865.6909790039062
2019-10-28,869.8797607421875
2019-10-29,853.92236328125
2019-10-30,858.7095947265625
2019-10-31,867.8851318359375
2019-11-01,866.0899658203125
2019-11-04,862.1005249023438
2019-11-05,843.3505249023438
2019-11-06,847.7389526367188
2019-11-07,830.5845336914062
2019-11-08,827.1937866210938
2019-11-11,841.5552978515625
2019-11-12,859.7069702148438
2019-11-13,862.2999877929688
2019-11-14,862.2999877929688
2019-11-15,871.675048828125
2019-11-18,884.0421142578125
2019-11-19,874.866455078125
2019-11-20,867.8851318359375
2019-11-21,848.9356689453125
2019-11-22,855.9171142578125
2019-11-25,866.0899658203125
2019-11-26,865.0925903320312
2019-11-27,868.4835205078125
2019-11-28,868.6830444335938
2019-11-29,851.1298217773438
2019-12-02,843.9489135742188
2019-12-03,844.1484985351562
2019-12-04,857.5127563476562
2019-12-05,859.906494140625
2019-12-06,860.704345703125
2019-12-09,867.6856689453125
2019-12-10,859.3079223632812
2019-12-11,870.478271484375
2019-12-12,846.1431274414062
2019-12-13,903.3905029296875
2019-12-16,943.0845336914062
2019-12-17,950.0659790039062
2019-12-18,949.6670532226562
2019-12-19,937.8386840820312
2019-12-20,947.4146728515625
2019-12-23,953.798583984375
2019-12-24,948.412109375
2019-12-27,964.9705200195312
2019-12-30,958.58642578125
2019-12-31,941.0308837890625
2020-01-02,951.6040649414062
2020-01-03,947.4146728515625
2020-01-06,935.2452392578125
2020-01-07,931.6543579101562
2020-01-08,942.42724609375
2020-01-09,941.0308837890625
2020-01-10,944.6217041015625
2020-01-13,968.5614013671875
2020-01-14,973.3494262695312
2020-01-15,980.3318481445312
2020-01-16,981.7282104492188
2020-01-17,1000.9797973632812
2020-01-20,1006.466064453125
2020-01-21,994.0970458984375
2020-01-22,994.49609375
2020-01-23,992.5011596679688
2020-01-24,1007.4634399414062
2020-01-27,996.0921020507812
2020-01-28,997.4886474609375
2020-01-29,1011.9521484375
2020-01-30,1025.4183349609375
2020-01-31,1010.9547119140625
2020-02-03,1002.47607421875
2020-02-04,992.7006225585938
2020-02-05,986.9151611328125
2020-02-06,989.708251953125
2020-02-07,985.1197509765625
2020-02-10,985.7181396484375
2020-02-11,1005.9673461914062
2020-02-12,1004.4711303710938
2020-02-13,997.4886474609375
2020-02-14,1009.4583129882812
2020-02-17,1007.9622192382812
2020-02-18,1033.89697265625
2020-02-19,1058.33544921875
2020-02-20,1043.871826171875
2020-02-21,1055.3428955078125
2020-02-24,1029.408203125
2020-02-25,997.4886474609375
2020-02-26,998.486083984375
2020-02-27,973.947998046875
2020-02-28,941.8287963867188
2020-03-02,956.5916748046875
2020-03-03,977.1397094726562
2020-03-04,1010.9547119140625
2020-03-05,1008.9597778320312
2020-03-06,970.5563354492188
2020-03-09,916.8914184570312
2020-03-10,898.53759765625
2020-03-11,877.59033203125
2020-03-12,811.7561645507812
2020-03-13,871.0071411132812
2020-03-16,844.4737548828125
2020-03-17,889.1613159179688
2020-03-18,933.6494140625
2020-03-19,873.6004638671875
2020-03-20,804.374755859375
2020-03-23,761.682373046875
2020-03-24,796.3949584960938
2020-03-25,827.1175537109375
2020-03-26,887.3659057617188
2020-03-27,895.7447509765625
2020-03-30,945.0206909179688
2020-03-31,900.5326538085938
2020-04-01,865.62060546875
2020-04-02,858.63818359375
2020-04-03,847.665771484375
2020-04-06,824.125244140625
2020-04-07,831.3070678710938
2020-04-08,839.2869262695312
2020-04-09,871.4061279296875
2020-04-14,876.5929565429688
2020-04-15,885.9693603515625
2020-04-16,897.939208984375
2020-04-17,887.5653686523438
2020-04-20,892.752197265625
2020-04-21,881.7799682617188
2020-04-22,909.5101928710938
2020-04-23,895.1463623046875
2020-04-24,891.5552368164062
2020-04-27,896.7422485351562
2020-04-28,905.919189453125
2020-04-29,907.9141235351562
2020-04-30,899.9341430664062
2020-05-01,906.5175170898438
2020-05-04,895.7447509765625
2020-05-05,906.11865234375
2020-05-06,897.1412353515625
2020-05-07,897.3407592773438
2020-05-11,907.1161499023438
2020-05-12,929.0609130859375
2020-05-13,924.2728881835938
2020-05-14,873.0021362304688
2020-05-15,883.77490234375
2020-05-18,907.5150756835938
2020-05-19,892.752197265625
2020-05-20,921.2803955078125
2020-05-21,919.6843872070312
2020-05-22,879.9844360351562
2020-05-26,873.6004638671875
2020-05-27,872.8025512695312
2020-05-28,897.73974609375
2020-05-29,915.2954711914062
2020-06-01,920.8814697265625
2020-06-02,923.6743774414062
2020-06-03,946.8161010742188
2020-06-04,933.6494140625
2020-06-05,913.6995239257812
2020-06-08,932.2528686523438
2020-06-09,904.522705078125
2020-06-10,916.8914184570312
2020-06-11,889.560302734375
2020-06-12,899.7347412109375
2020-06-15,909.5101928710938
2020-06-16,932.4523315429688
2020-06-17,937.8386840820312
2020-06-18,937.2402954101562
2020-06-19,975.7433471679688
2020-06-22,970.3568725585938
2020-06-23,967.9630737304688
2020-06-24,952.801025390625
2020-06-25,910.3792724609375
2020-06-26,913.3726196289062
2020-06-29,918.1620483398438
2020-06-30,908.1841430664062
2020-07-01,911.1774291992188
2020-07-02,916.5654907226562
2020-07-03,900.2018432617188
2020-07-06,898.206298828125
2020-07-07,881.8427124023438
2020-07-08,884.8358764648438
2020-07-09,860.0908203125
2020-07-10,865.0797729492188
2020-07-13,879.447998046875
2020-07-14,870.0687866210938
2020-07-15,871.4656982421875
2020-07-16,868.671875
2020-07-17,871.6651000976562
2020-07-20,876.8535766601562
2020-07-21,868.2727661132812
2020-07-22,870.4678955078125
2020-07-23,870.2682495117188
2020-07-24,880.2461547851562
2020-07-27,884.0376586914062
2020-07-28,905.5897827148438
2020-07-29,909.181884765625
2020-07-30,891.022216796875
2020-07-31,898.0067138671875
2020-08-03,905.5897827148438
2020-08-04,906.98681640625
2020-08-05,899.802734375
2020-08-06,899.6030883789062
2020-08-07,900.8004760742188
2020-08-10,902.5965576171875
2020-08-11,889.2261962890625
2020-08-12,930.734130859375
2020-08-13,906.1886596679688
2020-08-14,892.4191284179688
2020-08-17,882.2417602539062
2020-08-18,861.088623046875
2020-08-19,856.0997314453125
2020-08-20,847.1196899414062
2020-08-21,847.5188598632812
2020-08-24,854.3036499023438
2020-08-25,840.5343627929688
2020-08-26,833.3502807617188
2020-08-27,831.953369140625
2020-08-28,829.3591918945312
2020-09-01,820.9776611328125
2020-09-02,860.8890991210938
2020-09-03,848.9156494140625
2020-09-04,833.3502807617188
2020-09-07,856.0997314453125
2020-09-08,850.9112548828125
2020-09-09,856.6983642578125
2020-09-10,853.904541015625
2020-09-11,856.0997314453125
2020-09-14,858.0953369140625
2020-09-15,874.259521484375
2020-09-16,860.0908203125
2020-09-17,850.9112548828125
2020-09-18,868.472412109375
2020-09-21,840.7337646484375
2020-09-22,837.1417846679688
2020-09-23,849.5144653320312
2020-09-24,850.5122680664062
2020-09-25,870.0687866210938
2020-09-28,873.8604736328125
2020-09-29,874.259521484375
2020-09-30,853.904541015625
2020-10-01,880.6452026367188
2020-10-02,894.2151489257812
2020-10-05,886.0332641601562
2020-10-06,878.8492431640625
2020-10-07,873.26171875
2020-10-08,892.8181762695312
2020-10-09,885.0354614257812
2020-10-12,900.6009521484375
2020-10-13,898.0067138671875
2020-10-14,884.2373046875
2020-10-15,875.456787109375
2020-10-16,886.4324951171875
2020-10-19,871.6651000976562
2020-10-20,876.055419921875
2020-10-21,873.4613647460938
2020-10-22,878.649658203125
2020-10-23,888.4280395507812
2020-10-26,886.6319580078125
2020-10-27,893.6163940429688
2020-10-28,863.0842895507812
2020-10-29,857.8958129882812
2020-10-30,861.48779296875
2020-11-02,848.5165405273438
2020-11-03,860.2904052734375
2020-11-04,872.862548828125
2020-11-05,873.6608276367188
2020-11-06,868.0732421875
2020-11-09,871.8646850585938
2020-11-10,896.0111694335938
2020-11-11,931.5322875976562
2020-11-12,927.5411987304688
2020-11-13,912.3748779296875
2020-11-16,913.7716674804688
2020-11-17,913.3726196289062
2020-11-18,924.1487426757812
2020-11-19,914.9691162109375
2020-11-20,916.3660278320312
2020-11-23,902.9957275390625
2020-11-24,894.2151489257812
2020-11-25,916.1664428710938
2020-11-26,912.17529296875
2020-11-27,897.2086181640625
2020-11-30,898.4058837890625
2020-12-01,910.3792724609375
2020-12-02,927.5411987304688
2020-12-03,937.9180908203125
2020-12-04,905.1907958984375
2020-12-07,922.7518310546875
2020-12-08,934.5256958007812
2020-12-09,947.6964111328125
2020-12-10,928.5388793945312
2020-12-11,915.3682250976562
2020-12-14,929.7362060546875
2020-12-15,933.7274780273438
2020-12-16,950.6897583007812
2020-12-17,924.0888671875
2020-12-18,907.7227172851562
2020-12-21,900.7371215820312
2020-12-22,894.74951171875
2020-12-23,898.3421020507812
2020-12-24,893.552001953125
2020-12-29,924.2884521484375
2020-12-30,907.3236083984375
2020-12-31,893.15283203125
2021-01-04,910.1177978515625
2021-01-05,898.1425170898438
2021-01-06,930.4756469726562
2021-01-07,923.0909423828125
2021-01-08,933.6691284179688
2021-01-11,929.2781982421875
2021-01-12,919.2987670898438
2021-01-13,935.864501953125
2021-01-14,932.4715576171875
2021-01-15,934.8665161132812
2021-01-18,921.8933715820312
2021-01-19,927.2822875976562
2021-01-20,934.8665161132812
2021-01-21,924.4879760742188
2021-01-22,930.874755859375
2021-01-25,950.6339721679688
2021-01-26,941.8521728515625
2021-01-27,943.0497436523438
2021-01-28,933.2699584960938
2021-01-29,920.2968139648438
2021-02-01,944.845947265625
2021-02-02,935.6649169921875
2021-02-03,933.6691284179688
2021-02-04,911.1157836914062
2021-02-05,896.5459594726562
2021-02-08,896.3463134765625
2021-02-09,910.1177978515625
2021-02-10,918.8995971679688
2021-02-11,928.0806274414062
2021-02-12,942.0517578125
2021-02-15,952.4302978515625
2021-02-16,930.2760620117188
2021-02-17,932.4715576171875
2021-02-18,915.1075439453125
2021-02-19,910.1177978515625
2021-02-22,891.3566284179688
2021-02-23,899.1405029296875
2021-02-24,881.7763671875
2021-02-25,882.7742919921875
2021-02-26,857.4268188476562
2021-03-01,874.1920776367188
2021-03-02,880.7783813476562
2021-03-03,862.8156127929688
2021-03-04,879.9800415039062
2021-03-05,897.7433471679688
2021-03-08,878.7825317382812
2021-03-09,892.5540771484375
2021-03-10,888.9614868164062
2021-03-11,886.7659912109375
2021-03-12,892.1549072265625
2021-03-15,891.3566284179688
2021-03-16,909.5191040039062
2021-03-17,885.5685424804688
2021-03-18,881.5768432617188
2021-03-19,886.1673583984375
2021-03-22,884.5706176757812
2021-03-23,908.9202270507812
2021-03-24,908.1219482421875
2021-03-25,912.71240234375
2021-03-26,905.5272827148438
2021-03-29,924.8870849609375
2021-03-30,915.9058227539062
2021-03-31,923.8892822265625
2021-04-01,926.4839477539062
2021-04-06,937.461181640625
2021-04-07,939.4570922851562
2021-04-08,955.2244873046875
2021-04-09,955.8231811523438
2021-04-12,967.5989379882812
2021-04-13,944.845947265625
2021-04-14,942.0517578125
2021-04-15,964.4054565429688
2021-04-16,955.2244873046875
2021-04-19,971.3909301757812
2021-04-20,971.7901000976562
2021-04-21,955.4241333007812
2021-04-22,965.6031494140625
2021-04-23,957.0208129882812
2021-04-26,941.0537109375
2021-04-27,950.8335571289062
2021-04-28,952.230712890625
2021-04-29,945.4447021484375
2021-04-30,966.2017211914062
2021-05-04,963.0084228515625
2021-05-05,964.0062866210938
2021-05-06,983.1666870117188
2021-05-07,987.956787109375
2021-05-10,985.9609375
2021-05-11,962.6092529296875
2021-05-12,966.600830078125
2021-05-13,975.5823974609375
2021-05-14,986.9588012695312
2021-05-17,975.5823974609375
2021-05-18,982.168701171875
2021-05-19,978.576171875
2021-05-20,991.349853515625
2021-05-21,990.3518676757812
2021-05-24,987.5575561523438
2021-05-25,990.1522216796875
2021-05-26,999.9320068359375
2021-05-27,988.1564331054688
2021-05-28,981.570068359375
2021-06-01,1005.9196166992188
2021-06-02,1005.420654296875
2021-06-03,1004.4227294921875
2021-06-04,999.9320068359375
2021-06-07,1012.9051513671875
2021-06-08,1007.9154663085938
2021-06-09,1002.9258422851562
2021-06-10,1007.9154663085938
2021-06-11,1019.3917846679688
2021-06-14,1024.88037109375
2021-06-15,1029.37109375
2021-06-16,1034.36083984375
2021-06-17,1031.366943359375
2021-06-18,1020.888671875
2021-06-21,1025.37939453125
2021-06-22,1025.37939453125
2021-06-23,1018.8927612304688
2021-06-24,988.4354858398438
2021-06-25,993.6261596679688
2021-06-28,995.822265625
2021-06-29,981.0487060546875
2021-06-30,972.6636352539062
2021-07-01,983.6439819335938
2021-07-02,991.0308227539062
2021-07-05,998.218017578125
2021-07-06,1014.1895141601562
2021-07-07,1030.6600341796875
2021-07-08,1019.1806030273438
2021-07-09,1029.661865234375
2021-07-12,1040.642333984375
2021-07-13,1045.63330078125
2021-07-14,1036.150390625
2021-07-15,1025.6689453125
2021-07-16,1042.6387939453125
2021-07-19,1034.15380859375
2021-07-20,1035.1522216796875
2021-07-21,1036.649169921875
2021-07-22,1037.647705078125
2021-07-23,1050.12548828125
2021-07-26,1042.1395263671875
2021-07-27,1052.620849609375
2021-07-28,1053.1199951171875
2021-07-29,1058.111083984375
2021-07-30,1071.087890625
2021-08-02,1079.57275390625
2021-08-03,1069.0914306640625
2021-08-04,1068.09326171875
2021-08-05,1062.6029052734375
2021-08-06,1053.619140625
2021-08-09,1061.1058349609375
2021-08-10,1065.0986328125
2021-08-11,1075.0806884765625
2021-08-12,1073.58349609375
2021-08-13,1085.56201171875
2021-08-16,1079.57275390625
2021-08-17,1086.5601806640625
2021-08-18,1071.587158203125
2021-08-19,1073.58349609375
2021-08-20,1081.569091796875
2021-08-23,1071.087890625
2021-08-24,1070.089599609375
2021-08-25,1055.1163330078125
2021-08-26,1050.62451171875
2021-08-27,1047.130615234375
2021-08-31,1055.615478515625
2021-09-01,1062.6029052734375
2021-09-02,1058.6102294921875
2021-09-03,1054.1181640625
2021-09-06,1059.109375
2021-09-07,1054.1181640625
2021-09-08,1054.6173095703125
2021-09-09,1046.631591796875
2021-09-10,1044.135986328125
2021-09-13,1056.1146240234375
2021-09-14,1059.109375
2021-09-15,1047.6298828125
2021-09-16,1058.6102294921875
2021-09-17,1036.150390625
2021-09-20,1035.1522216796875
2021-09-21,1042.1395263671875
2021-09-22,1028.6636962890625
2021-09-23,1020.1788330078125
2021-09-24,1005.70458984375
2021-09-27,992.4282836914062
2021-09-28,984.242919921875
2021-09-29,974.6600341796875
2021-09-30,966.6743774414062
2021-10-01,967.6725463867188
2021-10-04,975.85791015625
2021-10-05,985.0414428710938
2021-10-06,979.8507690429688
2021-10-07,981.6476440429688
2021-10-08,980.2500610351562
2021-10-11,980.8490600585938
2021-10-12,985.6405029296875
2021-10-13,995.62255859375
2021-10-14,997.2197875976562
2021-10-15,979.2518920898438
2021-10-18,985.2411499023438
2021-10-19,984.442626953125
2021-10-20,992.6280517578125
2021-10-21,994.2251586914062
2021-10-22,1000.2144165039062
2021-10-25,998.7172241210938
2021-10-26,1011.6939697265625
2021-10-27,1025.1697998046875
2021-10-28,1037.1483154296875
2021-10-29,1036.649169921875
2021-11-01,1042.6387939453125
2021-11-02,1051.1234130859375
2021-11-03,1050.12548828125
2021-11-04,1068.5924072265625
2021-11-05,1063.10205078125
2021-11-08,1059.608642578125
2021-11-09,1045.63330078125
2021-11-10,1065.0986328125
2021-11-11,1064.100341796875
2021-11-12,1070.089599609375
2021-11-15,1068.5924072265625
2021-11-16,1052.620849609375
2021-11-17,1052.1217041015625
2021-11-18,1056.614013671875
2021-11-19,1054.6173095703125
2021-11-22,1060.107421875
2021-11-23,1066.595947265625
2021-11-24,1080.07177734375
2021-11-25,1085.0628662109375
2021-11-26,1093.5478515625
2021-11-29,1086.5601806640625
2021-11-30,1082.5673828125
2021-12-01,1082.5673828125
2021-12-02,1078.574462890625
2021-12-03,1083.5657958984375
2021-12-06,1096.0433349609375
2021-12-07,1105.027099609375
2021-12-08,1111.5157470703125
2021-12-09,1119.0023193359375
2021-12-10,1119.0023193359375
2021-12-13,1127.9862060546875
2021-12-14,1111.0166015625
2021-12-15,1116.0076904296875
2021-12-16,1088.19873046875
2021-12-17,1100.1788330078125
2021-12-20,1099.6798095703125
2021-12-21,1101.6763916015625
2021-12-22,1092.6915283203125
2021-12-23,1096.684814453125
2021-12-24,1091.19384765625
2021-12-29,1104.6715087890625
2021-12-30,1094.6878662109375
2021-12-31,1087.2003173828125
2022-01-04,1089.6961669921875
2022-01-05,1081.21044921875
2022-01-06,1070.727783203125
2022-01-07,1066.235107421875
2022-01-10,1053.256591796875
2022-01-11,1047.765625
2022-01-12,1047.2664794921875
2022-01-13,1052.75732421875
2022-01-14,1064.2384033203125
2022-01-17,1062.7408447265625
2022-01-18,1063.7392578125
2022-01-19,1068.2318115234375
2022-01-20,1070.727783203125
2022-01-21,1064.2384033203125
2022-01-24,1057.2498779296875
2022-01-25,1058.74755859375
2022-01-26,1056.2515869140625
2022-01-27,1072.2252197265625
2022-01-28,1073.2236328125
2022-01-31,1065.73583984375
2022-02-01,1080.7110595703125
2022-02-02,1081.21044921875
2022-02-03,1061.7425537109375
2022-02-04,1033.28955078125
2022-02-07,1030.793701171875
2022-02-08,1042.2747802734375
2022-02-09,1053.256591796875
2022-02-10,1059.745849609375
2022-02-11,1063.7392578125
2022-02-14,1042.77392578125
2022-02-15,1049.762451171875
2022-02-16,1052.2584228515625
2022-02-17,1048.763916015625
2022-02-18,1059.745849609375
2022-02-21,1056.2515869140625
2022-02-22,1030.793701171875
2022-02-23,1044.271484375
2022-02-24,1011.325927734375
2022-02-25,1049.762451171875
2022-02-28,1072.724365234375
2022-03-01,1082.208740234375
2022-03-02,1062.7408447265625
2022-03-03,1049.762451171875
2022-03-04,1051.259765625
2022-03-07,1050.7607421875
2022-03-08,1047.2664794921875
2022-03-09,1075.22021484375
2022-03-10,1071.2269287109375
2022-03-11,1050.7607421875
2022-03-14,1059.745849609375
2022-03-15,1081.7093505859375
2022-03-16,1053.7557373046875
2022-03-17,1074.2218017578125
2022-03-18,1086.2020263671875
2022-03-21,1080.2119140625
2022-03-22,1080.7110595703125
2022-03-23,1043.273193359375
2022-03-24,1063.7392578125
2022-03-25,1063.7392578125
2022-03-28,1083.706298828125
2022-03-29,1086.701171875
2022-03-30,1113.6566162109375
2022-03-31,1122.6417236328125
2022-04-01,1120.1458740234375
2022-04-04,1125.1375732421875
2022-04-05,1164.072998046875
2022-04-06,1174.555908203125
2022-04-07,1168.0665283203125
2022-04-08,1164.572509765625
2022-04-11,1137.616943359375
2022-04-12,1138.1162109375
2022-04-13,1137.11767578125
2022-04-14,1131.626953125
2022-04-19,1110.6614990234375
2022-04-20,1119.6466064453125
2022-04-21,1119.1475830078125
2022-04-22,1126.1361083984375
2022-04-25,1130.62841796875
2022-04-26,1150.595458984375
2022-04-27,1158.5821533203125
2022-04-28,1162.575439453125
2022-04-29,1149.0980224609375
2022-05-03,1123.64013671875
2022-05-04,1107.6663818359375
2022-05-05,1130.12939453125
2022-05-06,1090.195556640625
2022-05-09,1076.21875
2022-05-10,1089.6961669921875
2022-05-11,1098.1822509765625
2022-05-12,1091.19384765625
2022-05-13,1115.6533203125
2022-05-16,1120.64501953125
2022-05-17,1131.626953125
2022-05-18,1142.608642578125
2022-05-19,1122.1424560546875
2022-05-20,1128.132568359375
2022-05-23,1127.6334228515625
2022-05-24,1133.62353515625
2022-05-25,1110.6614990234375
2022-05-26,1037.2830810546875
2022-05-27,1042.2747802734375
2022-05-30,1045.269775390625
2022-05-31,1056.2515869140625
2022-06-01,1038.28125
2022-06-06,1042.77392578125
2022-06-07,1046.26806640625
2022-06-08,1043.7723388671875
2022-06-09,1041.2762451171875
2022-06-10,1044.271484375
2022-06-13,1057.2498779296875
2022-06-14,1026.3011474609375
2022-06-15,1042.77392578125
2022-06-16,1043.273193359375
2022-06-17,1042.2747802734375
2022-06-20,1028.2978515625
2022-06-21,1014.8201904296875
2022-06-22,1015.3193969726562
2022-06-23,979.6582641601562
2022-06-24,1010.6159057617188
2022-06-27,1033.58447265625
2022-06-28,1024.0972900390625
2022-06-29,1044.5692138671875
2022-06-30,1018.6048583984375
2022-07-01,1019.104248046875
2022-07-04,1024.0972900390625
2022-07-05,1022.5994262695312
2022-07-06,1023.0986938476562
2022-07-07,1020.6021728515625
2022-07-08,1011.6144409179688
2022-07-11,1032.08642578125
2022-07-12,1040.075439453125
2022-07-13,1046.067138671875
2022-07-14,1050.061767578125
2022-07-15,1014.6103515625
2022-07-18,1040.075439453125
2022-07-19,1044.070068359375
2022-07-20,1053.556884765625
2022-07-21,1057.0523681640625
2022-07-22,1076.026123046875
2022-07-25,1065.54052734375
2022-07-26,1072.03173828125
2022-07-27,1057.0523681640625
2022-07-28,1070.034423828125
2022-07-29,1088.50927734375
2022-08-01,1095.49951171875
2022-08-02,1111.4776611328125
2022-08-03,1102.4901123046875
2022-08-04,1112.9757080078125
2022-08-05,1096.4981689453125
2022-08-08,1102.9893798828125
2022-08-09,1110.4791259765625
2022-08-10,1120.964599609375
2022-08-11,1113.4749755859375
2022-08-12,1118.9674072265625
2022-08-15,1124.9593505859375
2022-08-16,1132.9481201171875
2022-08-17,1136.443603515625
2022-08-18,1143.4339599609375
2022-08-19,1132.448974609375
2022-08-22,1139.4393310546875
2022-08-23,1118.468017578125
2022-08-24,1108.981201171875
2022-08-25,1089.5076904296875
2022-08-26,1084.5147705078125
2022-08-30,1064.5419921875
2022-08-31,1055.054931640625
2022-09-01,1048.5638427734375
2022-09-02,1064.042724609375
2022-09-05,1065.54052734375
2022-09-06,1064.042724609375
2022-09-07,1057.5513916015625
2022-09-08,1042.0726318359375
2022-09-09,1054.5555419921875
2022-09-12,1076.525634765625
2022-09-13,1070.034423828125
2022-09-14,1037.578857421875
2022-09-15,1027.0931396484375
2022-09-16,1030.089111328125
2022-09-20,1004.1246948242188
2022-09-21,1020.102783203125
2022-09-22,984.8511352539062
2022-09-23,979.05908203125
2022-09-26,975.9631958007812
2022-09-27,887.5842895507812
2022-09-28,904.7608032226562
2022-09-29,882.1917114257812
2022-09-30,887.5842895507812
2022-10-03,897.9701538085938
2022-10-04,905.1602783203125
2022-10-05,879.3955078125
2022-10-06,863.2177124023438
2022-10-07,862.6184692382812
2022-10-10,846.0413208007812
2022-10-11,835.8551635742188
2022-10-12,827.0671997070312
2022-10-13,832.4597778320312
2022-10-14,853.2314453125
2022-10-17,890.5802612304688
2022-10-18,918.74169921875
2022-10-19,897.5706787109375
2022-10-20,885.5870971679688
2022-10-21,885.3873291015625
2022-10-24,910.952392578125
2022-10-25,928.3285522460938
2022-10-26,925.7321166992188
2022-10-27,939.9126586914062
2022-10-28,940.9112548828125
2022-10-31,938.1151733398438
2022-11-01,943.3080444335938
2022-11-02,945.5050048828125
2022-11-03,931.9236450195312
2022-11-04,951.2969970703125
2022-11-07,954.6923217773438
2022-11-08,978.8593139648438
2022-11-09,985.8497924804688
2022-11-10,1021.1014404296875
2022-11-11,1004.6240844726562
2022-11-14,1028.59130859375
2022-11-15,1006.6212768554688
2022-11-16,1009.6171875
2022-11-17,991.641845703125
2022-11-18,1024.5965576171875
2022-11-21,1035.5816650390625
2022-11-22,1032.08642578125
2022-11-23,1050.5611572265625
2022-11-24,1084.5147705078125
2022-11-25,1063.0439453125
2022-11-28,1049.063232421875
2022-11-29,1024.5965576171875
2022-11-30,1022.5994262695312
2022-12-01,1044.5692138671875
2022-12-02,1047.565185546875
2022-12-05,1055.054931640625
2022-12-06,1034.5828857421875
2022-12-07,1038.0782470703125
2022-12-08,1032.08642578125
2022-12-09,1032.5858154296875
2022-12-12,1016.6076049804688
2022-12-13,1032.5858154296875
2022-12-14,1035.082275390625
2022-12-15,1036.580322265625
2022-12-16,1018.6048583984375
2022-12-19,1020.102783203125
2022-12-20,1008.6184692382812
2022-12-21,1016.6076049804688
2022-12-22,988.9930419921875
2022-12-23,985.59716796875
2022-12-28,995.185546875
2022-12-29,1005.7725830078125
2022-12-30,990.1915893554688
2023-01-03,1004.2743530273438
2023-01-04,1037.7335205078125
2023-01-05,1028.2452392578125
2023-01-06,1046.7225341796875
2023-01-09,1025.7481689453125
2023-01-10,1023.7506713867188
2023-01-11,1039.2315673828125
2023-01-12,1044.2255859375
2023-01-13,1035.736083984375
2023-01-16,1027.7457275390625
2023-01-17,1038.2330322265625
2023-01-18,1023.7506713867188
2023-01-19,1039.2315673828125
2023-01-20,1055.212158203125
2023-01-23,1050.21826171875
2023-01-24,1057.2098388671875
2023-01-25,1076.68603515625
2023-01-26,1070.6932373046875
2023-01-27,1076.68603515625
2023-01-30,1075.687255859375
2023-01-31,1056.7103271484375
