Date,TATE.L
2019-05-30,880.9224853515625
2019-05-31,840.6475830078125
2019-06-03,844.8380737304688
2019-06-04,838.0867919921875
2019-06-05,847.1660766601562
2019-06-06,852.5205078125
2019-06-07,862.9965209960938
2019-06-10,865.557373046875
2019-06-11,877.8958129882812
2019-06-12,875.8007202148438
2019-06-13,877.4302368164062
2019-06-14,877.8958129882812
2019-06-17,875.3351440429688
2019-06-18,879.292724609375
2019-06-19,873.007080078125
2019-06-20,860.208740234375
2019-06-21,868.8248291015625
2019-06-24,871.1533813476562
2019-06-25,877.6736450195312
2019-06-26,866.9618530273438
2019-06-27,854.8528442382812
2019-06-28,859.7431030273438
2019-07-01,869.5233764648438
2019-07-02,878.372314453125
2019-07-03,893.0428466796875
2019-07-04,892.8101196289062
2019-07-05,876.5093994140625
2019-07-08,884.1939697265625
2019-07-09,879.76953125
2019-07-10,875.5779418945312
2019-07-11,876.043701171875
2019-07-12,872.3179931640625
2019-07-15,881.6324462890625
2019-07-16,878.8379516601562
2019-07-17,880.700927734375
2019-07-18,880.4680786132812
2019-07-19,887.919921875
2019-07-22,882.5639038085938
2019-07-23,882.5639038085938
2019-07-24,882.0982666015625
2019-07-25,877.44091796875
2019-07-26,875.810791015625
2019-07-29,879.3038940429688
2019-07-30,877.44091796875
2019-07-31,879.5366821289062
2019-08-01,880.00244140625
2019-08-02,865.3318481445312
2019-08-05,846.4696655273438
2019-08-06,852.7571411132812
2019-08-07,833.1963500976562
2019-08-08,843.2094116210938
2019-08-09,842.9766235351562
2019-08-12,849.729736328125
2019-08-13,851.8255004882812
2019-08-14,841.1137084960938
2019-08-15,826.6759643554688
2019-08-16,815.2655029296875
2019-08-19,820.854248046875
2019-08-20,810.608154296875
2019-08-21,816.6627197265625
2019-08-22,814.5669555664062
2019-08-23,805.9508666992188
2019-08-27,817.5940551757812
2019-08-28,822.4844360351562
2019-08-29,820.15576171875
2019-08-30,837.6206665039062
2019-09-02,853.2227172851562
2019-09-03,870.2220458984375
2019-09-04,865.098876953125
2019-09-05,858.3458251953125
2019-09-06,858.1129150390625
2019-09-09,840.4150390625
2019-09-10,856.7156372070312
2019-09-11,870.2220458984375
2019-09-12,874.646484375
2019-09-13,867.6604614257812
2019-09-16,863.70166015625
2019-09-17,863.70166015625
2019-09-18,869.0576782226562
2019-09-19,864.16748046875
2019-09-20,863.9347534179688
2019-09-23,858.1129150390625
2019-09-24,845.7709350585938
2019-09-25,832.49755859375
2019-09-26,834.826416015625
2019-09-27,854.1541748046875
2019-09-30,856.9486694335938
2019-10-01,856.25
2019-10-02,826.9088134765625
2019-10-03,812.00537109375
2019-10-04,815.964111328125
2019-10-07,822.4844360351562
2019-10-08,815.964111328125
2019-10-09,811.0739135742188
2019-10-10,805.7179565429688
2019-10-11,804.7865600585938
2019-10-14,801.9921264648438
2019-10-15,804.3207397460938
2019-10-16,801.29345703125
2019-10-17,797.1019897460938
2019-10-18,783.5956420898438
2019-10-21,790.115966796875
2019-10-22,785.6914672851562
2019-10-23,789.1844482421875
2019-10-24,788.7186889648438
2019-10-25,785.4586181640625
2019-10-28,781.4999389648438
2019-10-29,782.198486328125
2019-10-30,786.8558349609375
2019-10-31,783.5956420898438
2019-11-01,786.6229858398438
2019-11-04,790.5816040039062
2019-11-05,777.7740478515625
2019-11-06,772.8838500976562
2019-11-07,811.3067626953125
2019-11-08,836.456298828125
2019-11-11,841.1137084960938
2019-11-12,842.7437744140625
2019-11-13,843.4423828125
2019-11-14,833.4290771484375
2019-11-15,830.4019165039062
2019-11-18,823.6487426757812
2019-11-19,817.5940551757812
2019-11-20,822.9501953125
2019-11-21,813.7369384765625
2019-11-22,819.5591430664062
2019-11-25,825.614501953125
2019-11-26,862.4118041992188
2019-11-27,864.2750854492188
2019-11-28,855.4249267578125
2019-11-29,851.6986083984375
2019-12-02,850.0684814453125
2019-12-03,846.1091918945312
2019-12-04,855.890869140625
2019-12-05,855.890869140625
2019-12-06,869.8645629882812
2019-12-09,874.2894897460938
2019-12-10,876.8514404296875
2019-12-11,866.1383056640625
2019-12-12,858.2198486328125
2019-12-13,873.1251831054688
2019-12-16,871.0291748046875
2019-12-17,876.15283203125
2019-12-18,890.59228515625
2019-12-19,887.7975463867188
2019-12-20,892.4554443359375
2019-12-23,897.3461303710938
2019-12-24,895.017333984375
2019-12-27,902.9356079101562
2019-12-30,900.6067504882812
2019-12-31,885.2356567382812
2020-01-02,895.2501220703125
2020-01-03,896.181884765625
2020-01-06,900.839599609375
2020-01-07,889.1949462890625
2020-01-08,901.7713623046875
2020-01-09,913.4159545898438
2020-01-10,914.8132934570312
2020-01-13,918.5397338867188
2020-01-14,915.7450561523438
2020-01-15,920.6358642578125
2020-01-16,921.3345336914062
2020-01-17,929.2530517578125
2020-01-20,933.2122192382812
2020-01-21,931.581787109375
2020-01-22,922.7318725585938
2020-01-23,911.0870361328125
2020-01-24,922.4989013671875
2020-01-27,908.2924194335938
2020-01-28,923.6635131835938
2020-01-29,930.4174194335938
2020-01-30,927.1568603515625
2020-01-31,923.1976318359375
2020-02-03,920.1700439453125
2020-02-04,926.6909790039062
2020-02-05,932.9791870117188
2020-02-06,918.073974609375
2020-02-07,919.9371948242188
2020-02-10,919.9371948242188
2020-02-11,915.2791137695312
2020-02-12,915.2791137695312
2020-02-13,907.1278076171875
2020-02-14,915.0462646484375
2020-02-17,918.5397338867188
2020-02-18,926.924072265625
2020-02-19,924.827880859375
2020-02-20,921.3345336914062
2020-02-21,918.073974609375
2020-02-24,897.1134033203125
2020-02-25,878.7147827148438
2020-02-26,874.9882202148438
2020-02-27,849.6026611328125
2020-02-28,821.6553344726562
2020-03-02,827.9434204101562
2020-03-03,846.5751953125
2020-03-04,851.23291015625
2020-03-05,848.671142578125
2020-03-06,821.8880615234375
2020-03-09,789.515625
2020-03-10,789.2828369140625
2020-03-11,775.3089599609375
2020-03-12,709.399658203125
2020-03-13,708.0021362304688
2020-03-16,677.2599487304688
2020-03-17,688.671875
2020-03-18,644.1887817382812
2020-03-19,627.88623046875
2020-03-20,660.0256958007812
2020-03-23,617.40576171875
2020-03-24,666.0810546875
2020-03-25,680.0546875
2020-03-26,707.070556640625
2020-03-27,706.8378295898438
2020-03-30,722.2089233398438
2020-03-31,763.8971557617188
2020-04-01,723.6062622070312
2020-04-02,709.166748046875
2020-04-03,715.454833984375
2020-04-06,752.2523193359375
2020-04-07,795.8038330078125
2020-04-08,792.7762451171875
2020-04-09,802.092041015625
2020-04-14,808.3801879882812
2020-04-15,774.8432006835938
2020-04-16,780.1998291015625
2020-04-17,795.8038330078125
2020-04-20,802.092041015625
2020-04-21,782.2958984375
2020-04-22,794.4063720703125
2020-04-23,800.9274291992188
2020-04-24,797.4341430664062
2020-04-27,796.9683227539062
2020-04-28,820.9564819335938
2020-04-29,826.3131103515625
2020-04-30,829.3407592773438
2020-05-01,809.5447387695312
2020-05-04,772.5142211914062
2020-05-05,767.1575317382812
2020-05-06,747.1286010742188
2020-05-07,751.0879516601562
2020-05-11,765.9933471679688
2020-05-12,771.3497924804688
2020-05-13,747.1286010742188
2020-05-14,733.3878784179688
2020-05-15,742.9365234375
2020-05-18,754.115478515625
2020-05-19,746.6629028320312
2020-05-20,737.812744140625
2020-05-21,739.9088745117188
2020-05-22,741.306396484375
2020-05-26,755.7459106445312
2020-05-27,774.8432006835938
2020-05-28,800.4617309570312
2020-05-29,784.1590576171875
2020-06-01,792.3103637695312
2020-06-02,781.8300170898438
2020-06-03,802.7906494140625
2020-06-04,799.2973022460938
2020-06-05,797.4341430664062
2020-06-08,808.8461303710938
2020-06-09,782.9945678710938
2020-06-10,789.9815063476562
2020-06-11,776.7064208984375
2020-06-12,780.1998291015625
2020-06-15,782.5288696289062
2020-06-16,813.9696655273438
2020-06-17,831.9026489257812
2020-06-18,788.5807495117188
2020-06-19,804.8882446289062
2020-06-22,784.387451171875
2020-06-23,789.5126342773438
2020-06-24,780.4271240234375
2020-06-25,777.6315307617188
2020-06-26,779.495361328125
2020-06-29,783.22265625
2020-06-30,777.6315307617188
2020-07-01,784.6204223632812
2020-07-02,783.45556640625
2020-07-03,777.8644409179688
2020-07-06,775.534912109375
2020-07-07,773.904052734375
2020-07-08,740.1243896484375
2020-07-09,730.5728759765625
2020-07-10,731.5047607421875
2020-07-13,747.5792236328125
2020-07-14,761.7901000976562
2020-07-15,766.44921875
2020-07-16,751.7726440429688
2020-07-17,753.8692626953125
2020-07-20,756.664794921875
2020-07-21,756.1987915039062
2020-07-22,760.1592407226562
2020-07-23,767.8471069335938
2020-07-24,788.5807495117188
2020-07-27,774.3699951171875
2020-07-28,776.4666137695312
2020-07-29,779.2621459960938
2020-07-30,769.244873046875
2020-07-31,758.528564453125
2020-08-03,774.6029663085938
2020-08-04,772.7393188476562
2020-08-05,775.7677001953125
2020-08-06,771.341552734375
2020-08-07,780.4271240234375
2020-08-10,787.8818969726562
2020-08-11,795.802734375
2020-08-12,804.8882446289062
2020-08-13,801.3938598632812
2020-08-14,795.1038208007812
2020-08-17,802.3255004882812
2020-08-18,780.4271240234375
2020-08-19,786.0182495117188
2020-08-20,781.824951171875
2020-08-21,778.3304443359375
2020-08-24,787.6488037109375
2020-08-25,799.0640869140625
2020-08-26,796.967529296875
2020-08-27,801.3938598632812
2020-08-28,794.1719970703125
2020-09-01,777.6315307617188
2020-09-02,788.8138427734375
2020-09-03,786.2510375976562
2020-09-04,785.3193969726562
2020-09-07,794.1719970703125
2020-09-08,799.2971801757812
2020-09-09,809.780517578125
2020-09-10,800.6949462890625
2020-09-11,800.4618530273438
2020-09-14,798.3652954101562
2020-09-15,803.0244750976562
2020-09-16,803.0244750976562
2020-09-17,806.5189208984375
2020-09-18,810.4793090820312
2020-09-21,781.35888671875
2020-09-22,782.9896850585938
2020-09-23,785.7853393554688
2020-09-24,782.2908325195312
2020-09-25,780.1941528320312
2020-09-28,778.79638671875
2020-09-29,771.1085815429688
2020-09-30,774.8359375
2020-10-01,786.0182495117188
2020-10-02,787.8818969726562
2020-10-05,786.9500122070312
2020-10-06,790.4443969726562
2020-10-07,774.6029663085938
2020-10-08,771.5743408203125
2020-10-09,782.7566528320312
2020-10-12,778.3304443359375
2020-10-13,767.3809814453125
2020-10-14,754.3352661132812
2020-10-15,743.1528930664062
2020-10-16,752.471435546875
2020-10-19,750.6077270507812
2020-10-20,750.6077270507812
2020-10-21,737.5618286132812
2020-10-22,743.8518676757812
2020-10-23,747.5792236328125
2020-10-26,733.8343505859375
2020-10-27,733.8343505859375
2020-10-28,726.612548828125
2020-10-29,702.6173095703125
2020-10-30,693.2987060546875
2020-11-02,700.7536010742188
2020-11-03,714.7314453125
2020-11-04,737.3287353515625
2020-11-05,759.46044921875
2020-11-06,752.238525390625
2020-11-09,783.22265625
2020-11-10,793.7059936523438
2020-11-11,790.2116088867188
2020-11-12,791.609375
2020-11-13,782.9896850585938
2020-11-16,789.9786376953125
2020-11-17,784.387451171875
2020-11-18,785.08642578125
2020-11-19,752.103759765625
2020-11-20,752.56982421875
2020-11-23,746.9779663085938
2020-11-24,752.802734375
2020-11-25,759.093505859375
2020-11-26,749.7738647460938
2020-11-27,744.4149780273438
2020-11-30,743.0169677734375
2020-12-01,761.656494140625
2020-12-02,760.95751953125
2020-12-03,761.8894653320312
2020-12-04,767.2484130859375
2020-12-07,762.58837890625
2020-12-08,754.8995971679688
2020-12-09,765.3843994140625
2020-12-10,764.6853637695312
2020-12-11,769.1123657226562
2020-12-14,756.9965209960938
2020-12-15,760.95751953125
2020-12-16,763.7535400390625
2020-12-17,773.7720336914062
2020-12-18,772.374267578125
2020-12-21,765.3843994140625
2020-12-22,771.6752319335938
2020-12-23,780.06298828125
2020-12-24,789.6157836914062
2020-12-29,804.061279296875
2020-12-30,792.6445922851562
2020-12-31,785.65478515625
2021-01-04,793.3436279296875
2021-01-05,788.2178344726562
2021-01-06,796.8385009765625
2021-01-07,792.4117431640625
2021-01-08,788.916748046875
2021-01-11,789.6157836914062
2021-01-12,771.9082641601562
2021-01-13,774.2382202148438
2021-01-14,782.3928833007812
2021-01-15,775.170166015625
2021-01-18,774.9371948242188
2021-01-19,772.8402709960938
2021-01-20,771.9082641601562
2021-01-21,783.0919799804688
2021-01-22,777.7332153320312
2021-01-25,780.761962890625
2021-01-26,780.761962890625
2021-01-27,770.0442504882812
2021-01-28,801.4984741210938
2021-01-29,802.430419921875
2021-02-01,819.9049072265625
2021-02-02,832.9525756835938
2021-02-03,832.2536010742188
2021-02-04,837.6124877929688
2021-02-05,842.2723388671875
2021-02-08,839.9424438476562
2021-02-09,850.8931274414062
2021-02-10,855.0870361328125
2021-02-11,844.3692016601562
2021-02-12,846.4662475585938
2021-02-15,858.1159057617188
2021-02-16,866.7366943359375
2021-02-17,871.396484375
2021-02-18,872.5615844726562
2021-02-19,868.8336181640625
2021-02-22,863.0087280273438
2021-02-23,860.911865234375
2021-02-24,850.6600341796875
2021-02-25,855.785888671875
2021-02-26,846.9321899414062
2021-03-01,865.105712890625
2021-03-02,870.9305419921875
2021-03-03,870.4644775390625
2021-03-04,878.8522338867188
2021-03-05,876.056396484375
2021-03-08,875.3573608398438
2021-03-09,887.0071411132812
2021-03-10,890.7349243164062
2021-03-11,890.26904296875
2021-03-12,891.6670532226562
2021-03-15,889.570068359375
2021-03-16,900.5206909179688
2021-03-17,886.3080444335938
2021-03-18,879.0853881835938
2021-03-19,869.9986572265625
2021-03-22,885.6090698242188
2021-03-23,887.7059936523438
2021-03-24,892.598876953125
2021-03-25,894.4628295898438
2021-03-26,893.7639770507812
2021-03-29,900.7537841796875
2021-03-30,901.4526977539062
2021-03-31,893.7639770507812
2021-04-01,891.9000244140625
2021-04-06,900.5206909179688
2021-04-07,912.1704711914062
2021-04-08,915.432373046875
2021-04-09,914.7334594726562
2021-04-12,903.5497436523438
2021-04-13,901.2196655273438
2021-04-14,893.9970092773438
2021-04-15,893.9970092773438
2021-04-16,887.0071411132812
2021-04-19,892.3660888671875
2021-04-20,883.7451782226562
2021-04-21,888.4050903320312
2021-04-22,887.47314453125
2021-04-23,881.8812255859375
2021-04-26,934.0718994140625
2021-04-27,917.29638671875
2021-04-28,917.0632934570312
2021-04-29,920.5581665039062
2021-04-30,931.9749145507812
2021-05-04,929.6450805664062
2021-05-05,935.7028198242188
2021-05-06,950.3814697265625
2021-05-07,945.7214965820312
2021-05-10,949.2164916992188
2021-05-11,925.218017578125
2021-05-12,931.741943359375
2021-05-13,931.04296875
2021-05-14,936.4017944335938
2021-05-17,935.00390625
2021-05-18,934.304931640625
2021-05-19,929.6450805664062
2021-05-20,941.9937133789062
2021-05-21,946.653564453125
2021-05-24,943.6246948242188
2021-05-25,937.7998657226562
2021-05-26,948.75048828125
2021-05-27,891.2010498046875
2021-05-28,892.3660888671875
2021-06-01,883.7451782226562
2021-06-02,905.4135131835938
2021-06-03,914.2673950195312
2021-06-04,923.1212158203125
2021-06-07,921.9562377929688
2021-06-08,924.05322265625
2021-06-09,928.7130126953125
2021-06-10,927.08203125
2021-06-11,915.8983154296875
2021-06-14,911.4714965820312
2021-06-15,896.7928466796875
2021-06-16,901.2196655273438
2021-06-17,896.0938110351562
2021-06-18,883.2792358398438
2021-06-21,891.2010498046875
2021-06-22,901.9186401367188
2021-06-23,895.3949584960938
2021-06-24,865.5864868164062
2021-06-25,878.1716918945312
2021-06-28,881.9006958007812
2021-06-29,881.6676025390625
2021-06-30,860.4591064453125
2021-07-01,880.9684448242188
2021-07-02,886.0957641601562
2021-07-05,890.7569580078125
2021-07-06,885.629638671875
2021-07-07,899.3802490234375
2021-07-08,888.8925170898438
2021-07-09,888.1932983398438
2021-07-12,888.4263916015625
2021-07-13,882.8328857421875
2021-07-14,849.5053100585938
2021-07-15,832.0257568359375
2021-07-16,849.73828125
2021-07-19,844.3779907226562
2021-07-20,853.7005004882812
2021-07-21,863.7218627929688
2021-07-22,853.001220703125
2021-07-23,862.3235473632812
2021-07-26,861.8575439453125
2021-07-27,861.8575439453125
2021-07-28,857.4293212890625
2021-07-29,858.1285400390625
2021-07-30,861.391357421875
2021-08-02,859.2938232421875
2021-08-03,861.1583862304688
2021-08-04,849.9713745117188
2021-08-05,848.3399658203125
2021-08-06,849.2722778320312
2021-08-09,842.7465209960938
2021-08-10,856.0308837890625
2021-08-11,850.6705932617188
2021-08-12,851.8359375
2021-08-13,853.2342529296875
2021-08-16,857.1962890625
2021-08-17,856.7301635742188
2021-08-18,850.9036254882812
2021-08-19,837.1530151367188
2021-08-20,842.2803344726562
2021-08-23,832.7249145507812
2021-08-24,830.3944091796875
2021-08-25,830.3944091796875
2021-08-26,825.2670288085938
2021-08-27,835.754638671875
2021-08-31,822.2372436523438
2021-09-01,832.7249145507812
2021-09-02,837.6192016601562
2021-09-03,841.1151123046875
2021-09-06,840.4158935546875
2021-09-07,829.6951904296875
2021-09-08,829.6951904296875
2021-09-09,826.6653442382812
2021-09-10,819.2074584960938
2021-09-13,818.7413940429688
2021-09-14,809.4189453125
2021-09-15,793.8038940429688
2021-09-16,806.6222534179688
2021-09-17,784.015380859375
2021-09-20,795.6682739257812
2021-09-21,793.57080078125
2021-09-22,807.3214111328125
2021-09-23,817.3428955078125
2021-09-24,806.855224609375
2021-09-27,808.7197875976562
2021-09-28,803.1264038085938
2021-09-29,808.486572265625
2021-09-30,806.1560668945312
2021-10-01,799.3972778320312
2021-10-04,800.7955932617188
2021-10-05,791.240234375
2021-10-06,785.4137573242188
2021-10-07,783.7822265625
2021-10-08,779.3541259765625
2021-10-11,780.7525024414062
2021-10-12,776.0912475585938
2021-10-13,782.8500366210938
2021-10-14,788.4435424804688
2021-10-15,792.6385498046875
2021-10-18,787.2781982421875
2021-10-19,778.655029296875
2021-10-20,786.8121337890625
2021-10-21,777.2566528320312
2021-10-22,773.7606811523438
2021-10-25,767.9342651367188
2021-10-26,770.7307739257812
2021-10-27,766.3026733398438
2021-10-28,764.67138671875
2021-10-29,755.3489379882812
2021-11-01,755.1158447265625
2021-11-02,753.0181884765625
2021-11-03,756.2811889648438
2021-11-04,793.57080078125
2021-11-05,786.3458862304688
2021-11-08,778.421875
2021-11-09,778.188720703125
2021-11-10,798.2321166992188
2021-11-11,793.57080078125
2021-11-12,794.7360229492188
2021-11-15,797.5328369140625
2021-11-16,789.8417358398438
2021-11-17,791.0072021484375
2021-11-18,789.6088256835938
2021-11-19,789.8417358398438
2021-11-22,778.887939453125
2021-11-23,776.7904052734375
2021-11-24,764.4382934570312
2021-11-25,759.88134765625
2021-11-26,749.6251831054688
2021-11-29,747.2943115234375
2021-11-30,733.541748046875
2021-12-01,736.1058349609375
2021-12-02,736.3389282226562
2021-12-03,740.7677612304688
2021-12-06,755.6856689453125
2021-12-07,754.5201416015625
2021-12-08,750.7908325195312
2021-12-09,749.3922119140625
2021-12-10,758.0165405273438
2021-12-13,756.3849487304688
2021-12-14,761.2799682617188
2021-12-15,753.3547973632812
2021-12-16,761.0468139648438
2021-12-17,763.8439331054688
2021-12-20,750.3244018554688
2021-12-21,757.5504150390625
2021-12-22,759.6482543945312
2021-12-23,764.7762451171875
2021-12-24,763.8439331054688
2021-12-29,773.400634765625
2021-12-30,769.9043579101562
2021-12-31,770.8366088867188
2022-01-04,797.1761474609375
2022-01-05,789.4840087890625
2022-01-06,787.8524169921875
2022-01-07,793.9129028320312
2022-01-10,810.4622802734375
2022-01-11,810.4622802734375
2022-01-12,821.1846313476562
2022-01-13,837.9672241210938
2022-01-14,837.2678833007812
2022-01-17,837.734130859375
2022-01-18,850.787353515625
2022-01-19,852.4188842773438
2022-01-20,849.3887939453125
2022-01-21,851.0203857421875
2022-01-24,828.8766479492188
2022-01-25,833.5384521484375
2022-01-26,832.8392333984375
2022-01-27,853.1182250976562
2022-01-28,847.5239868164062
2022-01-31,823.2824096679688
2022-02-01,821.6506958007812
2022-02-02,851.952880859375
2022-02-03,842.6290893554688
2022-02-04,834.9371337890625
2022-02-07,843.5614624023438
2022-02-08,833.0723266601562
2022-02-09,814.191650390625
2022-02-10,804.4019165039062
2022-02-11,881.08935546875
2022-02-14,867.5700073242188
2022-02-15,880.6231079101562
2022-02-16,896.473388671875
2022-02-17,891.5784912109375
2022-02-18,890.8792114257812
2022-02-21,881.3223876953125
2022-02-22,888.315185546875
2022-02-23,887.3828125
2022-02-24,850.787353515625
2022-02-25,875.2620849609375
2022-02-28,877.8260498046875
2022-03-01,875.0289306640625
2022-03-02,866.6375732421875
2022-03-03,840.2982177734375
2022-03-04,805.3342895507812
2022-03-07,785.5216064453125
2022-03-08,783.1904907226562
2022-03-09,818.3873901367188
2022-03-10,803.0032958984375
2022-03-11,801.371826171875
2022-03-14,820.951416015625
2022-03-15,827.4781494140625
2022-03-16,842.8621826171875
2022-03-17,847.5239868164062
2022-03-18,846.8248291015625
2022-03-21,844.9599609375
2022-03-22,834.004638671875
2022-03-23,833.3053588867188
2022-03-24,827.4781494140625
2022-03-25,836.8017578125
2022-03-28,840.2982177734375
2022-03-29,841.4635620117188
2022-03-30,838.4334106445312
2022-03-31,853.351318359375
2022-04-01,850.55419921875
2022-04-04,859.8778686523438
2022-04-05,877.1266479492188
2022-04-06,872.4649047851562
2022-04-07,889.24755859375
2022-04-08,902.3007202148438
2022-04-11,905.0978393554688
2022-04-12,894.608642578125
2022-04-13,889.7138061523438
2022-04-14,899.2706298828125
2022-04-19,888.7813720703125
2022-04-20,891.3453369140625
2022-04-21,898.8043212890625
2022-04-22,895.074951171875
2022-04-25,899.2706298828125
2022-04-26,903.2330932617188
2022-04-27,902.3007202148438
2022-04-28,900.9022216796875
2022-04-29,905.5640258789062
2022-05-03,799.1741333007812
2022-05-04,781.0928955078125
2022-05-05,784.9888305664062
2022-05-06,769.2051391601562
2022-05-09,760.7139892578125
2022-05-10,764.2103271484375
2022-05-11,768.206298828125
2022-05-12,758.7160034179688
2022-05-13,775.1989135742188
2022-05-16,778.19580078125
2022-05-17,783.190673828125
2022-05-18,760.2144165039062
2022-05-19,739.2360229492188
2022-05-20,753.7210693359375
2022-05-23,760.7139892578125
2022-05-24,759.7150268554688
2022-05-25,770.7035522460938
2022-05-26,763.2114868164062
2022-05-27,754.2206420898438
2022-05-30,752.2227172851562
2022-05-31,743.7315063476562
2022-06-01,751.2237548828125
2022-06-06,752.2227172851562
2022-06-07,756.2185668945312
2022-06-08,744.2308959960938
2022-06-09,761.2134399414062
2022-06-10,742.7325439453125
2022-06-13,737.7376708984375
2022-06-14,732.7428588867188
2022-06-15,759.2154541015625
2022-06-16,743.23193359375
2022-06-17,762.8117065429688
2022-06-20,773.001220703125
2022-06-21,767.8065185546875
2022-06-22,753.0218505859375
2022-06-23,748.2268676757812
2022-06-24,764.6099243164062
2022-06-27,777.7962036132812
2022-06-28,771.203125
2022-06-29,778.9949951171875
2022-06-30,748.7493896484375
2022-07-01,759.5399780273438
2022-07-04,771.3296508789062
2022-07-05,774.3270874023438
2022-07-06,775.7258911132812
2022-07-07,773.1282348632812
2022-07-08,772.328857421875
2022-07-11,777.3245849609375
2022-07-12,777.9239501953125
2022-07-13,772.1289672851562
2022-07-14,771.529541015625
2022-07-15,778.123779296875
2022-07-18,777.9239501953125
2022-07-19,784.5181884765625
2022-07-20,784.7181396484375
2022-07-21,789.3140869140625
2022-07-22,793.310546875
2022-07-25,797.3070678710938
2022-07-26,794.70947265625
2022-07-27,796.3079833984375
2022-07-28,795.308837890625
2022-07-29,802.1029663085938
2022-08-01,800.3045654296875
2022-08-02,799.7051391601562
2022-08-03,804.9005737304688
2022-08-04,803.1021118164062
2022-08-05,797.5069580078125
2022-08-08,798.3062133789062
2022-08-09,792.9109497070312
2022-08-10,801.3036499023438
2022-08-11,796.3079833984375
2022-08-12,795.1089477539062
2022-08-15,796.9074096679688
2022-08-16,800.1046142578125
2022-08-17,792.5112915039062
2022-08-18,789.9135131835938
2022-08-19,789.9135131835938
2022-08-22,778.9230346679688
2022-08-23,772.7284545898438
2022-08-24,780.5217895507812
2022-08-25,778.3236694335938
2022-08-26,780.7215576171875
2022-08-30,770.7301635742188
2022-08-31,763.5364990234375
2022-09-01,751.5469360351562
2022-09-02,757.341796875
2022-09-05,749.3488159179688
2022-09-06,752.3462524414062
2022-09-07,750.347900390625
2022-09-08,747.5504150390625
2022-09-09,760.5391235351562
2022-09-12,735.1610717773438
2022-09-13,718.17578125
2022-09-14,695.5955810546875
2022-09-15,711.981201171875
2022-09-16,700.9908447265625
2022-09-20,687.2028198242188
2022-09-21,692.3982543945312
2022-09-22,690.5999145507812
2022-09-23,682.6068725585938
2022-09-26,676.2123413085938
2022-09-27,663.0238037109375
2022-09-28,661.6250610351562
2022-09-29,656.62939453125
2022-09-30,679.40966796875
2022-10-03,670.4174194335938
2022-10-04,692.9976806640625
2022-10-05,682.806640625
2022-10-06,676.612060546875
2022-10-07,671.41650390625
2022-10-10,678.2106323242188
2022-10-11,667.0203247070312
2022-10-12,658.8274536132812
2022-10-13,667.4200439453125
2022-10-14,673.414794921875
2022-10-17,678.4105224609375
2022-10-18,680.009033203125
2022-10-19,677.8109741210938
2022-10-20,679.40966796875
2022-10-21,675.4130859375
2022-10-24,683.4061279296875
2022-10-25,692.3982543945312
2022-10-26,697.3939208984375
2022-10-27,694.596435546875
2022-10-28,697.3939208984375
2022-10-31,700.3912963867188
2022-11-01,701.3905029296875
2022-11-02,698.39306640625
2022-11-03,700.5911865234375
2022-11-04,705.1871948242188
2022-11-07,710.7823486328125
2022-11-08,706.985595703125
2022-11-09,713.3800659179688
2022-11-10,737.7588500976562
2022-11-11,706.1863403320312
2022-11-14,701.5902709960938
2022-11-15,702.5894775390625
2022-11-16,709.5833129882812
2022-11-17,724.1707153320312
2022-11-18,724.5703125
2022-11-21,739.357421875
2022-11-22,739.7572021484375
2022-11-23,735.1610717773438
2022-11-24,742.0096435546875
2022-11-25,743.2086791992188
2022-11-28,740.6107788085938
2022-11-29,732.6171264648438
2022-11-30,730.2190551757812
2022-12-01,735.4149780273438
2022-12-02,737.6132202148438
2022-12-05,730.2190551757812
2022-12-06,719.8273315429688
2022-12-07,729.2199096679688
2022-12-08,717.0294799804688
2022-12-09,727.4213256835938
2022-12-12,726.6218872070312
2022-12-13,723.8241577148438
2022-12-14,727.4213256835938
2022-12-15,724.8234252929688
2022-12-16,712.033447265625
2022-12-19,721.2261962890625
2022-12-20,707.636962890625
2022-12-21,720.4268188476562
2022-12-22,714.2317504882812
2022-12-23,715.23095703125
2022-12-28,716.6298828125
2022-12-29,716.0302734375
2022-12-30,710.6346435546875
2023-01-03,714.2317504882812
2023-01-04,735.215087890625
2023-01-05,725.6226806640625
2023-01-06,740.4109497070312
2023-01-09,737.81298828125
2023-01-10,745.2071533203125
2023-01-11,759.5956420898438
2023-01-12,760.9945678710938
2023-01-13,755.1991577148438
2023-01-16,767.7891235351562
2023-01-17,771.7860107421875
2023-01-18,764.391845703125
2023-01-19,754.199951171875
2023-01-20,751.00244140625
2023-01-23,749.40380859375
2023-01-24,744.607666015625
2023-01-25,722.6250610351562
2023-01-26,766.7900390625
2023-01-27,754.199951171875
2023-01-30,758.5964965820312
2023-01-31,752.4013671875
2023-02-01,752.001708984375
2023-02-02,772.1856689453125
2023-02-03,774.3839721679688
2023-02-06,786.3743286132812
2023-02-07,778.3807373046875
2023-02-08,807.5575561523438
2023-02-09,794.9675903320312
2023-02-10,786.5743408203125
2023-02-13,791.3704223632812
2023-02-14,792.1697998046875
2023-02-15,809.1561889648438
2023-02-16,804.3600463867188
2023-02-17,803.1610717773438
2023-02-20,806.15869140625
2023-02-21,799.5639038085938
2023-02-22,802.7613525390625
2023-02-23,796.1665649414062
2023-02-24,797.3656005859375
2023-02-27,808.5567016601562
2023-02-28,801.7621459960938
2023-03-01,799.364013671875
