Date,BATS.L
2019-05-20,2957.734375
2019-05-21,2967.18896484375
2019-05-22,2968.681884765625
2019-05-23,2937.33349609375
2019-05-24,2970.17529296875
2019-05-28,2872.64501953125
2019-05-29,2796.51220703125
2019-05-30,2815.918212890625
2019-05-31,2746.752685546875
2019-06-03,2753.71923828125
2019-06-04,2824.3779296875
2019-06-05,2814.92333984375
2019-06-06,2901.506591796875
2019-06-07,2999.532958984375
2019-06-10,3005.504638671875
2019-06-11,3056.259521484375
2019-06-12,2921.90673828125
2019-06-13,2903.49609375
2019-06-14,2871.650146484375
2019-06-17,2826.368896484375
2019-06-18,2845.774658203125
2019-06-19,2786.559814453125
2019-06-20,2786.559814453125
2019-06-21,2783.574951171875
2019-06-24,2768.646240234375
2019-06-25,2797.507568359375
2019-06-26,2795.5166015625
2019-06-27,2737.294189453125
2019-06-28,2736.298583984375
2019-07-01,2848.280029296875
2019-07-02,2887.099365234375
2019-07-03,2959.26416015625
2019-07-04,2953.2919921875
2019-07-05,2970.214111328125
2019-07-08,3016.00048828125
2019-07-09,2950.803466796875
2019-07-10,2933.88232421875
2019-07-11,2886.6015625
2019-07-12,2892.076416015625
2019-07-15,2911.9833984375
2019-07-16,2937.863525390625
2019-07-17,2911.486328125
2019-07-18,3090.157470703125
2019-07-19,3078.7099609375
2019-07-22,3050.341796875
2019-07-23,3049.843994140625
2019-07-24,3006.54541015625
2019-07-25,3006.04736328125
2019-07-26,3005.0517578125
2019-07-29,3091.6494140625
2019-07-30,2964.24169921875
2019-07-31,2938.361328125
2019-08-01,3140.9208984375
2019-08-02,3096.12890625
2019-08-05,2966.23193359375
2019-08-06,2966.23193359375
2019-08-07,2992.1123046875
2019-08-08,3056.811767578125
2019-08-09,3042.8759765625
2019-08-12,3039.392578125
2019-08-13,3018.987060546875
2019-08-14,2994.600830078125
2019-08-15,3035.41064453125
2019-08-16,3015.005859375
2019-08-19,3022.470947265625
2019-08-20,2966.23193359375
2019-08-21,3010.52685546875
2019-08-22,2964.739013671875
2019-08-23,2947.31982421875
2019-08-27,2818.916259765625
2019-08-28,2816.9248046875
2019-08-29,2858.731201171875
2019-08-30,2866.694580078125
2019-09-02,2888.094482421875
2019-09-03,2899.04345703125
2019-09-04,2891.0810546875
2019-09-05,2896.555419921875
2019-09-06,2918.453369140625
2019-09-09,2882.122314453125
2019-09-10,2950.306640625
2019-09-11,3028.941162109375
2019-09-12,3058.802001953125
2019-09-13,2982.974609375
2019-09-16,2890.583740234375
2019-09-17,2936.370849609375
2019-09-18,2947.31982421875
2019-09-19,2947.817626953125
2019-09-20,2904.0205078125
2019-09-23,2870.676025390625
2019-09-24,2818.916259765625
2019-09-25,2910.98876953125
2019-09-26,2920.9423828125
2019-09-27,2931.39404296875
2019-09-30,2993.60498046875
2019-10-01,2972.702392578125
2019-10-02,2883.615478515625
2019-10-03,2776.600830078125
2019-10-04,2789.04541015625
2019-10-07,2811.445556640625
2019-10-08,2794.521240234375
2019-10-09,2806.467529296875
2019-10-10,2797.5078125
2019-10-11,2697.951904296875
2019-10-14,2704.921142578125
2019-10-15,2685.01025390625
2019-10-16,2681.52587890625
2019-10-17,2670.0771484375
2019-10-18,2651.6591796875
2019-10-21,2636.227783203125
2019-10-22,2656.13916015625
2019-10-23,2704.423583984375
2019-10-24,2748.2275390625
2019-10-25,2696.95654296875
2019-10-28,2701.9345703125
2019-10-29,2703.92529296875
2019-10-30,2734.289306640625
2019-10-31,2689.98828125
2019-11-01,2729.312744140625
2019-11-04,2774.60986328125
2019-11-05,2778.59228515625
2019-11-06,2829.365478515625
2019-11-07,2852.26318359375
2019-11-08,2872.671630859375
2019-11-11,2897.560791015625
2019-11-12,2914.485595703125
2019-11-13,2892.085205078125
2019-11-14,2887.106689453125
2019-11-15,2839.32080078125
2019-11-18,2865.204833984375
2019-11-19,2876.65380859375
2019-11-20,2848.281005859375
2019-11-21,2958.2900390625
2019-11-22,2967.74755859375
2019-11-25,2996.120361328125
2019-11-26,2972.725341796875
2019-11-27,3066.30712890625
2019-11-28,3058.840087890625
2019-11-29,3046.396240234375
2019-12-02,3036.441162109375
2019-12-03,2971.729736328125
2019-12-04,2961.774169921875
2019-12-05,2942.36083984375
2019-12-06,2984.67138671875
2019-12-09,2986.663330078125
2019-12-10,2980.68896484375
2019-12-11,2983.178466796875
2019-12-12,2986.663330078125
2019-12-13,3025.48974609375
2019-12-16,3157.898193359375
2019-12-17,3185.2763671875
2019-12-18,3224.60009765625
2019-12-19,3241.027099609375
2019-12-20,3273.382568359375
2019-12-23,3269.40087890625
2019-12-24,3257.459228515625
2019-12-27,3251.982666015625
2019-12-30,3242.52392578125
2019-12-31,3217.6318359375
2020-01-02,3250.98779296875
2020-01-03,3337.614013671875
2020-01-06,3335.6220703125
2020-01-07,3391.382080078125
2020-01-08,3454.610107421875
2020-01-09,3444.15478515625
2020-01-10,3467.055908203125
2020-01-13,3480.000244140625
2020-01-14,3468.0517578125
2020-01-15,3491.948486328125
2020-01-16,3448.13818359375
2020-01-17,3451.622802734375
2020-01-20,3406.81591796875
2020-01-21,3398.35205078125
2020-01-22,3373.45947265625
2020-01-23,3380.428955078125
2020-01-24,3397.854736328125
2020-01-27,3348.0693359375
2020-01-28,3360.514892578125
2020-01-29,3376.9443359375
2020-01-30,3335.125244140625
2020-01-31,3343.08984375
2020-02-03,3376.446533203125
2020-02-04,3430.21484375
2020-02-05,3433.201904296875
2020-02-06,3466.55810546875
2020-02-07,3429.219970703125
2020-02-10,3435.193359375
2020-02-11,3444.15478515625
2020-02-12,3391.382080078125
2020-02-13,3366.987548828125
2020-02-14,3332.6357421875
2020-02-17,3317.202392578125
2020-02-18,3293.802490234375
2020-02-19,3337.614013671875
2020-02-20,3329.151123046875
2020-02-21,3338.111572265625
2020-02-24,3222.609619140625
2020-02-25,3181.785888671875
2020-02-26,3205.682373046875
2020-02-27,3148.927490234375
2020-02-28,3049.356201171875
2020-03-02,2987.6220703125
2020-03-03,3086.197509765625
2020-03-04,3190.2490234375
2020-03-05,3230.574951171875
2020-03-06,3092.669677734375
2020-03-09,2965.716796875
2020-03-10,2876.600830078125
2020-03-11,2870.626953125
2020-03-12,2573.905517578125
2020-03-13,2667.004150390625
2020-03-16,2616.22314453125
2020-03-17,2707.828369140625
2020-03-18,2688.412353515625
2020-03-19,2619.21044921875
2020-03-20,2529.596923828125
2020-03-23,2371.777587890625
2020-03-24,2552.0
2020-03-25,2566.437744140625
2020-03-26,2722.323486328125
2020-03-27,2577.418701171875
2020-03-30,2624.227294921875
2020-03-31,2747.71923828125
2020-04-01,2844.821044921875
2020-04-02,2933.954833984375
2020-04-03,2927.979736328125
2020-04-06,2949.89013671875
2020-04-07,2929.4736328125
2020-04-08,2918.51806640625
2020-04-09,3008.15087890625
2020-04-14,2906.56787109375
2020-04-15,2910.052490234375
2020-04-16,2945.90625
2020-04-17,2931.46533203125
2020-04-20,2962.338623046875
2020-04-21,2859.26220703125
2020-04-22,2881.171875
2020-04-23,2927.979736328125
2020-04-24,2942.91796875
2020-04-27,2960.3466796875
2020-04-28,3116.70556640625
2020-04-29,3134.630615234375
2020-04-30,3067.905517578125
2020-05-01,2933.45703125
2020-05-04,2930.96728515625
2020-05-05,2995.203857421875
2020-05-06,2958.85302734375
2020-05-07,2964.828125
2020-05-11,3038.525634765625
2020-05-12,3139.113037109375
2020-05-13,3045.497314453125
2020-05-14,2977.27734375
2020-05-15,3037.031494140625
2020-05-18,3084.337890625
2020-05-19,3033.546875
2020-05-20,3077.366455078125
2020-05-21,3108.23974609375
2020-05-22,3129.65185546875
2020-05-26,3174.46826171875
2020-05-27,3261.610107421875
2020-05-28,3260.11572265625
2020-05-29,3176.459716796875
2020-06-01,3210.818359375
2020-06-02,3188.908447265625
2020-06-03,3228.247314453125
2020-06-04,3186.916748046875
2020-06-05,3169.488525390625
2020-06-08,3109.733642578125
2020-06-09,3013.628173828125
2020-06-10,3111.227294921875
2020-06-11,2988.232421875
2020-06-12,2987.734375
2020-06-15,2977.27734375
2020-06-16,3117.700927734375
2020-06-17,3121.684326171875
2020-06-18,3122.680419921875
2020-06-19,3157.537353515625
2020-06-22,3134.1337890625
2020-06-23,3153.55322265625
2020-06-24,3042.51025390625
2020-06-25,3064.91748046875
2020-06-26,3096.786865234375
2020-06-29,3127.659912109375
2020-06-30,3091.807373046875
2020-07-01,3109.733642578125
2020-07-02,3114.215087890625
2020-07-03,3047.987060546875
2020-07-06,3118.697265625
2020-07-07,3052.46875
2020-07-08,3036.035888671875
2020-07-09,2908.563720703125
2020-07-10,2866.72802734375
2020-07-13,2888.6416015625
2020-07-14,2891.1318359375
2020-07-15,2859.25732421875
2020-07-16,2785.546875
2020-07-17,2774.092529296875
2020-07-20,2694.9033203125
2020-07-21,2703.86767578125
2020-07-22,2676.973388671875
2020-07-23,2704.366455078125
2020-07-24,2681.456787109375
2020-07-27,2669.50341796875
2020-07-28,2719.3076171875
2020-07-29,2692.911376953125
2020-07-30,2646.095458984375
2020-07-31,2514.612548828125
2020-08-03,2513.6162109375
2020-08-04,2540.012451171875
2020-08-05,2538.51904296875
2020-08-06,2505.1494140625
2020-08-07,2481.741943359375
2020-08-10,2533.5380859375
2020-08-11,2584.836669921875
2020-08-12,2620.197021484375
2020-08-13,2574.377685546875
2020-08-14,2516.106201171875
2020-08-17,2563.918701171875
2020-08-18,2540.012451171875
2020-08-19,2555.45166015625
2020-08-20,2517.600341796875
2020-08-21,2516.106201171875
2020-08-24,2609.738037109375
2020-08-25,2559.933837890625
2020-08-26,2528.55712890625
2020-08-27,2540.510009765625
2020-08-28,2522.5810546875
2020-09-01,2505.1494140625
2020-09-02,2565.41259765625
2020-09-03,2546.984619140625
2020-09-04,2544.4951171875
2020-09-07,2567.903076171875
2020-09-08,2564.914794921875
2020-09-09,2658.048095703125
2020-09-10,2610.236083984375
2020-09-11,2637.130615234375
2020-09-14,2631.65234375
2020-09-15,2693.409423828125
2020-09-16,2672.9892578125
2020-09-17,2689.425048828125
2020-09-18,2657.55029296875
2020-09-21,2614.71826171875
2020-09-22,2722.2958984375
2020-09-23,2791.025634765625
2020-09-24,2803.974609375
2020-09-25,2808.95458984375
2020-09-28,2837.84130859375
2020-09-29,2771.103759765625
2020-09-30,2766.62109375
2020-10-01,2726.298095703125
2020-10-02,2742.23876953125
2020-10-05,2783.583740234375
2020-10-06,2763.16064453125
2020-10-07,2729.785400390625
2020-10-08,2719.822509765625
2020-10-09,2699.897216796875
2020-10-12,2714.84130859375
2020-10-13,2703.8818359375
2020-10-14,2656.0615234375
2020-10-15,2604.25537109375
2020-10-16,2634.142822265625
2020-10-19,2593.296142578125
2020-10-20,2607.24365234375
2020-10-21,2534.51611328125
2020-10-22,2540.991943359375
2020-10-23,2562.41162109375
2020-10-26,2564.90234375
2020-10-27,2504.1298828125
2020-10-28,2443.357177734375
2020-10-29,2460.791748046875
2020-10-30,2438.873779296875
2020-11-02,2453.81787109375
2020-11-03,2479.223388671875
2020-11-04,2566.89453125
2020-11-05,2490.679931640625
2020-11-06,2472.248779296875
2020-11-09,2561.414794921875
2020-11-10,2681.96435546875
2020-11-11,2769.635986328125
2020-11-12,2793.048583984375
2020-11-13,2779.5986328125
2020-11-16,2831.40478515625
2020-11-17,2839.375
2020-11-18,2864.28173828125
2020-11-19,2769.635986328125
2020-11-20,2769.635986328125
2020-11-23,2700.3955078125
2020-11-24,2675.48828125
2020-11-25,2655.56298828125
2020-11-26,2663.03515625
2020-11-27,2667.02001953125
2020-11-30,2629.659912109375
2020-12-01,2650.581787109375
2020-12-02,2679.9716796875
2020-12-03,2704.38037109375
2020-12-04,2710.8564453125
2020-12-07,2838.37890625
2020-12-08,2891.180908203125
2020-12-09,2898.15576171875
2020-12-10,2913.099365234375
2020-12-11,2906.12548828125
2020-12-14,2874.742919921875
2020-12-15,2827.42041015625
2020-12-16,2849.33740234375
2020-12-17,2785.092529296875
2020-12-18,2775.1279296875
2020-12-21,2699.397705078125
2020-12-22,2713.845947265625
2020-12-23,2704.3798828125
2020-12-24,2720.322998046875
2020-12-29,2790.074951171875
2020-12-30,2763.668701171875
2020-12-31,2698.401123046875
2021-01-04,2743.739501953125
2021-01-05,2778.615478515625
2021-01-06,2803.028564453125
2021-01-07,2790.074951171875
2021-01-08,2790.074951171875
2021-01-11,2769.6474609375
2021-01-12,2719.326171875
2021-01-13,2744.736328125
2021-01-14,2770.64404296875
2021-01-15,2760.181396484375
2021-01-18,2740.251953125
2021-01-19,2730.287109375
2021-01-20,2737.7607421875
2021-01-21,2738.25927734375
2021-01-22,2728.793212890625
2021-01-25,2730.287109375
2021-01-26,2723.810546875
2021-01-27,2773.633056640625
2021-01-28,2728.294189453125
2021-01-29,2648.07958984375
2021-02-01,2635.624755859375
2021-02-02,2683.953125
2021-02-03,2686.44384765625
2021-02-04,2667.012451171875
2021-02-05,2663.524658203125
2021-02-08,2685.94482421875
2021-02-09,2721.3193359375
2021-02-10,2698.401123046875
2021-02-11,2683.953125
2021-02-12,2704.877685546875
2021-02-15,2779.612060546875
2021-02-16,2738.757568359375
2021-02-17,2630.6416015625
2021-02-18,2585.30322265625
2021-02-19,2552.918212890625
2021-02-22,2566.37060546875
2021-02-23,2596.762451171875
2021-02-24,2575.33837890625
2021-02-25,2540.9609375
2021-02-26,2476.689453125
2021-03-01,2537.47314453125
2021-03-02,2527.509033203125
2021-03-03,2545.943359375
2021-03-04,2580.32080078125
2021-03-05,2605.232421875
2021-03-08,2598.257080078125
2021-03-09,2592.776611328125
2021-03-10,2610.71337890625
2021-03-11,2620.677734375
2021-03-12,2634.129638671875
2021-03-15,2664.023193359375
2021-03-16,2680.465087890625
2021-03-17,2740.75048828125
2021-03-18,2751.71142578125
2021-03-19,2782.6015625
2021-03-22,2818.972412109375
2021-03-23,2860.8232421875
2021-03-24,2839.89794921875
2021-03-25,2744.757080078125
2021-03-26,2766.184814453125
2021-03-29,2817.013427734375
2021-03-30,2760.70361328125
2021-03-31,2764.689697265625
2021-04-01,2706.386474609375
2021-04-06,2751.23486328125
2021-04-07,2765.6865234375
2021-04-08,2848.906005859375
2021-04-09,2776.64990234375
2021-04-12,2779.14111328125
2021-04-13,2781.633544921875
2021-04-14,2775.155029296875
2021-04-15,2812.52880859375
2021-04-16,2891.263427734375
2021-04-19,2904.22021484375
2021-04-20,2683.462890625
2021-04-21,2727.31591796875
2021-04-22,2733.79345703125
2021-04-23,2724.82421875
2021-04-26,2697.416748046875
2021-04-27,2688.4462890625
2021-04-28,2671.503662109375
2021-04-29,2617.18603515625
2021-04-30,2672.99853515625
2021-05-04,2705.88818359375
2021-05-05,2706.884521484375
2021-05-06,2793.592529296875
2021-05-07,2828.97314453125
2021-05-10,2815.518310546875
2021-05-11,2757.215087890625
2021-05-12,2808.04345703125
2021-05-13,2810.036865234375
2021-05-14,2817.51220703125
2021-05-17,2807.047119140625
2021-05-18,2795.5859375
2021-05-19,2770.171630859375
2021-05-20,2774.656005859375
2021-05-21,2792.595947265625
2021-05-24,2788.609130859375
2021-05-25,2766.184814453125
2021-05-26,2767.679931640625
2021-05-27,2750.23828125
2021-05-28,2703.894775390625
2021-06-01,2705.88818359375
2021-06-02,2721.33544921875
2021-06-03,2736.284912109375
2021-06-04,2724.82421875
2021-06-07,2764.689697265625
2021-06-08,2775.65234375
2021-06-09,2801.56640625
2021-06-10,2807.047119140625
2021-06-11,2796.582763671875
2021-06-14,2786.117431640625
2021-06-15,2835.950439453125
2021-06-16,2815.518310546875
2021-06-17,2836.946533203125
2021-06-18,2782.629638671875
2021-06-21,2802.063720703125
2021-06-22,2785.120849609375
2021-06-23,2762.697021484375
2021-06-24,2761.69970703125
2021-06-25,2777.147705078125
2021-06-28,2806.549072265625
2021-06-29,2819.00634765625
2021-06-30,2790.60302734375
2021-07-01,2818.5087890625
2021-07-02,2811.5322265625
2021-07-05,2819.00634765625
2021-07-06,2793.592529296875
2021-07-07,2812.52880859375
2021-07-08,2749.76708984375
2021-07-09,2763.722412109375
2021-07-12,2763.722412109375
2021-07-13,2773.19287109375
2021-07-14,2791.135986328125
2021-07-15,2784.15771484375
2021-07-16,2837.987060546875
2021-07-19,2737.306396484375
2021-07-20,2715.3759765625
2021-07-21,2733.8173828125
2021-07-22,2726.341552734375
2021-07-23,2760.23388671875
2021-07-26,2757.2431640625
2021-07-27,2761.72900390625
2021-07-28,2725.3447265625
2021-07-29,2714.37939453125
2021-07-30,2672.013916015625
2021-08-02,2695.439697265625
2021-08-03,2697.433349609375
2021-08-04,2670.518798828125
2021-08-05,2648.090087890625
2021-08-06,2641.1123046875
2021-08-09,2649.0869140625
2021-08-10,2639.61669921875
2021-08-11,2667.030029296875
2021-08-12,2662.5439453125
2021-08-13,2677.496337890625
2021-08-16,2671.515625
2021-08-17,2693.94384765625
2021-08-18,2687.46484375
2021-08-19,2661.54736328125
2021-08-20,2702.916015625
2021-08-23,2697.433349609375
2021-08-24,2679.489990234375
2021-08-25,2693.446044921875
2021-08-26,2685.470703125
2021-08-27,2690.455322265625
2021-08-31,2720.360107421875
2021-09-01,2696.93505859375
2021-09-02,2710.39208984375
2021-09-03,2702.417724609375
2021-09-06,2729.33154296875
2021-09-07,2713.880859375
2021-09-08,2714.37939453125
2021-09-09,2654.569091796875
2021-09-10,2647.093505859375
2021-09-13,2650.083984375
2021-09-14,2650.582275390625
2021-09-15,2661.048583984375
2021-09-16,2655.06787109375
2021-09-17,2649.5849609375
2021-09-20,2633.13720703125
2021-09-21,2657.559326171875
2021-09-22,2684.474365234375
2021-09-23,2662.0458984375
2021-09-24,2649.5849609375
2021-09-27,2665.035888671875
2021-09-28,2691.9501953125
2021-09-29,2727.8369140625
2021-09-30,2596.267822265625
2021-10-01,2531.959228515625
2021-10-04,2559.377197265625
2021-10-05,2542.427978515625
2021-10-06,2518.00048828125
2021-10-07,2526.475830078125
2021-10-08,2529.466552734375
2021-10-11,2532.9560546875
2021-10-12,2531.959228515625
2021-10-13,2561.869873046875
2021-10-14,2585.300048828125
2021-10-15,2591.282470703125
2021-10-18,2575.828125
2021-10-19,2572.338623046875
2021-10-20,2595.76904296875
2021-10-21,2591.282470703125
2021-10-22,2592.279541015625
2021-10-25,2575.329833984375
2021-10-26,2586.297119140625
2021-10-27,2591.781005859375
2021-10-28,2576.825439453125
2021-10-29,2538.938232421875
2021-11-01,2544.920166015625
2021-11-02,2531.959228515625
2021-11-03,2511.021484375
2021-11-04,2505.039306640625
2021-11-05,2536.44580078125
2021-11-08,2523.982177734375
2021-11-09,2537.941162109375
2021-11-10,2572.83740234375
2021-11-11,2582.8076171875
2021-11-12,2605.24072265625
2021-11-15,2611.223388671875
2021-11-16,2585.799072265625
2021-11-17,2566.855224609375
2021-11-18,2557.88232421875
2021-11-19,2536.9443359375
2021-11-22,2571.840576171875
2021-11-23,2578.321044921875
2021-11-24,2574.8310546875
2021-11-25,2603.7451171875
2021-11-26,2533.45458984375
2021-11-29,2548.41015625
2021-11-30,2522.487060546875
2021-12-01,2553.89404296875
2021-12-02,2540.93212890625
2021-12-03,2575.828125
2021-12-06,2617.70361328125
2021-12-07,2644.623779296875
2021-12-08,2676.030029296875
2021-12-09,2683.00927734375
2021-12-10,2750.807373046875
2021-12-13,2724.385986328125
2021-12-14,2694.474609375
2021-12-15,2669.051025390625
2021-12-16,2681.513671875
2021-12-17,2754.296875
2021-12-20,2762.771484375
2021-12-21,2799.16357421875
2021-12-22,2791.68603515625
2021-12-23,2737.874267578125
2021-12-24,2742.3623046875
2021-12-29,2729.896484375
2021-12-30,2721.9189453125
2021-12-31,2725.907958984375
2022-01-04,2778.261962890625
2022-01-05,2782.74951171875
2022-01-06,2801.69677734375
2022-01-07,2812.167724609375
2022-01-10,2861.03125
2022-01-11,2906.405029296875
2022-01-12,2914.881103515625
2022-01-13,2966.7373046875
2022-01-14,3024.57568359375
2022-01-17,3135.26806640625
2022-01-18,3146.735595703125
2022-01-19,3126.791015625
2022-01-20,3104.8525390625
2022-01-21,3129.284423828125
2022-01-24,3175.6552734375
2022-01-25,3163.688720703125
2022-01-26,3143.244873046875
2022-01-27,3171.167724609375
2022-01-28,3155.710693359375
2022-01-31,3154.713134765625
2022-02-01,3164.685546875
2022-02-02,3159.201171875
2022-02-03,3181.63818359375
2022-02-04,3202.081787109375
2022-02-07,3179.643798828125
2022-02-08,3230.502685546875
2022-02-09,3244.96240234375
2022-02-10,3259.920654296875
2022-02-11,3359.1435546875
2022-02-14,3399.531494140625
2022-02-15,3416.484619140625
2022-02-16,3429.4482421875
2022-02-17,3425.958251953125
2022-02-18,3399.531494140625
2022-02-21,3356.651123046875
2022-02-22,3372.606689453125
2022-02-23,3390.057861328125
2022-02-24,3220.530517578125
2022-02-25,3335.709228515625
2022-02-28,3252.44140625
2022-03-01,3229.006591796875
2022-03-02,3267.3994140625
2022-03-03,3154.215087890625
2022-03-04,3070.447998046875
2022-03-07,2970.72607421875
2022-03-08,2970.72607421875
2022-03-09,3053.994140625
2022-03-10,3091.39013671875
2022-03-11,3059.47900390625
2022-03-14,3017.09716796875
2022-03-15,3077.927734375
2022-03-16,3078.426025390625
2022-03-17,3115.822021484375
2022-03-18,3161.1953125
2022-03-21,3155.21240234375
2022-03-22,3192.109375
2022-03-23,3182.137451171875
2022-03-24,3253.4951171875
2022-03-25,3291.39599609375
2022-03-28,3290.398681640625
2022-03-29,3210.607666015625
2022-03-30,3233.547607421875
2022-03-31,3186.17138671875
2022-04-01,3217.5888671875
2022-04-04,3230.555419921875
2022-04-05,3220.08251953125
2022-04-06,3296.38330078125
2022-04-07,3224.07177734375
2022-04-08,3282.419677734375
2022-04-11,3273.44287109375
2022-04-12,3261.474365234375
2022-04-13,3254.99169921875
2022-04-14,3253.4951171875
2022-04-19,3268.455810546875
2022-04-20,3305.359375
2022-04-21,3335.780029296875
2022-04-22,3330.79345703125
2022-04-25,3268.455810546875
2022-04-26,3286.907958984375
2022-04-27,3320.320556640625
2022-04-28,3321.318115234375
2022-04-29,3343.2607421875
2022-05-03,3337.27587890625
2022-05-04,3318.82421875
2022-05-05,3338.7724609375
2022-05-06,3291.39599609375
2022-05-09,3293.390625
2022-05-10,3297.879638671875
2022-05-11,3355.229248046875
2022-05-12,3327.80078125
2022-05-13,3420.059814453125
2022-05-16,3448.984130859375
2022-05-17,3492.869384765625
2022-05-18,3468.931884765625
2022-05-19,3423.55078125
2022-05-20,3421.5556640625
2022-05-23,3485.8876953125
2022-05-24,3479.404296875
2022-05-25,3571.16455078125
2022-05-26,3555.206787109375
2022-05-27,3541.2431640625
2022-05-30,3446.989501953125
2022-05-31,3492.869384765625
2022-06-01,3527.279052734375
2022-06-06,3523.289794921875
2022-06-07,3556.70263671875
2022-06-08,3557.201171875
2022-06-09,3486.884765625
2022-06-10,3483.892578125
2022-06-13,3461.451416015625
2022-06-14,3495.36279296875
2022-06-15,3554.20947265625
2022-06-16,3431.03076171875
2022-06-17,3426.044189453125
2022-06-20,3506.334228515625
2022-06-21,3488.381103515625
2022-06-22,3469.9296875
2022-06-23,3443.996826171875
2022-06-24,3521.295166015625
2022-06-27,3562.188720703125
2022-06-28,3618.541259765625
2022-06-29,3617.044677734375
2022-06-30,3510.323974609375
2022-07-01,3526.28173828125
2022-07-04,3551.216796875
2022-07-05,3417.067138671875
2022-07-06,3479.404296875
2022-07-07,3371.21484375
2022-07-08,3374.706787109375
2022-07-11,3380.69189453125
2022-07-12,3421.092529296875
2022-07-13,3381.689453125
2022-07-14,3357.249267578125
2022-07-15,3462.9892578125
2022-07-18,3475.9580078125
2022-07-19,3519.850341796875
2022-07-20,3455.0087890625
2022-07-21,3441.541748046875
2022-07-22,3412.114501953125
2022-07-25,3458.00146484375
2022-07-26,3462.490966796875
2022-07-27,3440.544677734375
2022-07-28,3364.231689453125
2022-07-29,3212.604736328125
2022-08-01,3222.08203125
2022-08-02,3257.494873046875
2022-08-03,3271.958984375
2022-08-04,3211.607666015625
2022-08-05,3249.015380859375
2022-08-08,3261.9833984375
2022-08-09,3301.38720703125
2022-08-10,3271.460205078125
2022-08-11,3310.364990234375
2022-08-12,3315.85107421875
2022-08-15,3352.760498046875
2022-08-16,3398.1484375
2022-08-17,3432.065673828125
2022-08-18,3429.0732421875
2022-08-19,3457.00390625
2022-08-22,3500.397216796875
2022-08-23,3415.107666015625
2022-08-24,3443.53759765625
2022-08-25,3437.552001953125
2022-08-26,3454.011474609375
2022-08-30,3448.026611328125
2022-08-31,3443.038330078125
2022-09-01,3437.052978515625
2022-09-02,3452.016357421875
2022-09-05,3462.9892578125
2022-09-06,3470.969970703125
2022-09-07,3457.5029296875
2022-09-08,3467.478759765625
2022-09-09,3480.44677734375
2022-09-12,3500.397216796875
2022-09-13,3486.432373046875
2022-09-14,3397.15087890625
2022-09-15,3426.5791015625
2022-09-16,3442.041015625
2022-09-20,3472.965087890625
2022-09-21,3446.530029296875
2022-09-22,3455.0087890625
2022-09-23,3378.19775390625
2022-09-26,3391.665283203125
2022-09-27,3366.227294921875
2022-09-28,3383.6845703125
2022-09-29,3262.008056640625
2022-09-30,3219.106689453125
2022-10-03,3236.56689453125
2022-10-04,3251.033203125
2022-10-05,3273.980712890625
2022-10-06,3258.51611328125
2022-10-07,3305.90771484375
2022-10-10,3311.39501953125
2022-10-11,3271.486572265625
2022-10-12,3312.392822265625
2022-10-13,3265.50048828125
2022-10-14,3273.980712890625
2022-10-17,3269.4912109375
2022-10-18,3275.97607421875
2022-10-19,3295.93017578125
2022-10-20,3293.43603515625
2022-10-21,3313.390625
2022-10-24,3371.756591796875
2022-10-25,3376.24609375
2022-10-26,3395.701171875
2022-10-27,3406.17724609375
2022-10-28,3406.676025390625
2022-10-31,3425.63232421875
2022-11-01,3457.060302734375
2022-11-02,3266.498046875
2022-11-03,3342.32421875
2022-11-04,3368.76318359375
2022-11-07,3360.2822265625
2022-11-08,3346.314453125
2022-11-09,3384.7265625
2022-11-10,3308.900634765625
2022-11-11,3179.697021484375
2022-11-14,3248.040283203125
2022-11-15,3221.10205078125
2022-11-16,3249.038330078125
2022-11-17,3279.46826171875
2022-11-18,3303.413330078125
2022-11-21,3341.8251953125
2022-11-22,3337.83447265625
2022-11-23,3345.81591796875
2022-11-24,3319.875244140625
2022-11-25,3347.8115234375
2022-11-28,3350.30517578125
2022-11-29,3342.822509765625
2022-11-30,3383.22998046875
2022-12-01,3383.22998046875
2022-12-02,3400.19140625
2022-12-05,3422.638916015625
2022-12-06,3411.166015625
2022-12-07,3402.684814453125
2022-12-08,3297.427001953125
2022-12-09,3308.402099609375
2022-12-12,3299.921142578125
2022-12-13,3245.047607421875
2022-12-14,3260.51171875
2022-12-15,3277.47265625
2022-12-16,3285.953369140625
2022-12-19,3324.364990234375
2022-12-20,3306.905029296875
2022-12-21,3345.81591796875
2022-12-22,3312.431640625
2022-12-23,3309.4384765625
2022-12-28,3325.40380859375
2022-12-29,3297.46337890625
2022-12-30,3274.512451171875
2023-01-03,3335.38232421875
2023-01-04,3342.36767578125
2023-01-05,3328.896484375
2023-01-06,3336.38037109375
2023-01-09,3277.505859375
2023-01-10,3146.784912109375
2023-01-11,3121.838623046875
2023-01-12,3165.74462890625
2023-01-13,3117.34765625
2023-01-16,3132.316162109375
2023-01-17,3123.334716796875
2023-01-18,3063.9619140625
2023-01-19,3101.382080078125
2023-01-20,3114.853515625
2023-01-23,3115.851318359375
2023-01-24,3086.91259765625
2023-01-25,3055.479736328125
2023-01-26,3023.548095703125
2023-01-27,3030.0341796875
2023-01-30,3060.46923828125
2023-01-31,3089.407470703125
2023-02-01,3110.362548828125
2023-02-02,3108.8662109375
2023-02-03,3118.8447265625
2023-02-06,3105.373291015625
2023-02-07,3095.39453125
2023-02-08,3084.41796875
