Date,TW.L
2019-05-07,179.7237548828125
2019-05-08,176.634521484375
2019-05-09,177.88015747070312
2019-05-10,176.58465576171875
2019-05-13,174.8407440185547
2019-05-14,176.58465576171875
2019-05-15,175.88710021972656
2019-05-16,177.83033752441406
2019-05-17,176.9832763671875
2019-05-20,170.9044647216797
2019-05-21,175.23934936523438
2019-05-22,167.41661071777344
2019-05-23,165.2242431640625
2019-05-24,167.71556091308594
2019-05-28,166.96817016601562
2019-05-29,166.4200897216797
2019-05-30,168.1141815185547
2019-05-31,164.67616271972656
2019-06-03,163.3806915283203
2019-06-04,165.47340393066406
2019-06-05,168.56260681152344
2019-06-06,155.95654296875
2019-06-07,156.9032440185547
2019-06-10,156.7537841796875
2019-06-11,157.30184936523438
2019-06-12,157.00289916992188
2019-06-13,157.650634765625
2019-06-14,155.0596923828125
2019-06-17,156.0562286376953
2019-06-18,156.45480346679688
2019-06-19,156.20567321777344
2019-06-20,155.90673828125
2019-06-21,156.55447387695312
2019-06-24,155.55796813964844
2019-06-25,155.35862731933594
2019-06-26,154.2126007080078
2019-06-27,154.9102020263672
2019-06-28,157.2021942138672
2019-07-01,158.84645080566406
2019-07-02,159.54403686523438
2019-07-03,161.6367645263672
2019-07-04,160.59039306640625
2019-07-05,158.0990753173828
2019-07-08,157.15237426757812
2019-07-09,157.45135498046875
2019-07-10,157.94961547851562
2019-07-11,160.44093322753906
2019-07-12,163.3806915283203
2019-07-15,162.48379516601562
2019-07-16,163.0319061279297
2019-07-17,162.98207092285156
2019-07-18,164.32737731933594
2019-07-19,164.4270477294922
2019-07-22,167.0678253173828
2019-07-23,166.4699249267578
2019-07-24,172.89749145507812
2019-07-25,172.00067138671875
2019-07-26,172.89749145507812
2019-07-29,173.7445831298828
2019-07-30,175.9369354248047
2019-07-31,161.23814392089844
2019-08-01,160.64024353027344
2019-08-02,154.9102020263672
2019-08-05,146.88815307617188
2019-08-06,145.9912567138672
2019-08-07,148.2334442138672
2019-08-08,148.28329467773438
2019-08-09,147.23692321777344
2019-08-12,147.2867889404297
2019-08-13,146.73867797851562
2019-08-14,143.8985595703125
2019-08-15,142.40377807617188
2019-08-16,143.1013641357422
2019-08-19,145.6923370361328
2019-08-20,144.39682006835938
2019-08-21,145.74217224121094
2019-08-22,147.03761291503906
2019-08-23,146.5891876220703
2019-08-27,147.8846893310547
2019-08-28,142.60308837890625
2019-08-29,143.1511993408203
2019-08-30,145.4431610107422
2019-09-02,146.78848266601562
2019-09-03,145.89161682128906
2019-09-04,147.58572387695312
2019-09-05,151.2230224609375
2019-09-06,149.92755126953125
2019-09-09,149.08053588867188
2019-09-10,152.96697998046875
2019-09-11,157.05271911621094
2019-09-12,156.504638671875
2019-09-13,163.72946166992188
2019-09-16,162.38414001464844
2019-09-17,162.98207092285156
2019-09-18,159.99249267578125
2019-09-19,160.14195251464844
2019-09-20,164.97512817382812
2019-09-23,162.53363037109375
2019-09-24,159.7433624267578
2019-09-25,159.44439697265625
2019-09-26,159.99249267578125
2019-09-27,161.83604431152344
2019-09-30,160.93919372558594
2019-10-01,161.48727416992188
2019-10-02,155.10951232910156
2019-10-03,150.16390991210938
2019-10-04,149.1173095703125
2019-10-07,149.26681518554688
2019-10-08,145.4292449951172
2019-10-09,143.58518981933594
2019-10-10,147.2732696533203
2019-10-11,163.22164916992188
2019-10-14,162.0255126953125
2019-10-15,166.21197509765625
2019-10-16,163.4708251953125
2019-10-17,165.065673828125
2019-10-18,164.96600341796875
2019-10-21,168.6042022705078
2019-10-22,169.30194091796875
2019-10-23,166.95953369140625
2019-10-24,165.61390686035156
2019-10-25,166.5608673095703
2019-10-28,168.95310974121094
2019-10-29,166.66049194335938
2019-10-30,165.91293334960938
2019-10-31,164.96600341796875
2019-11-01,167.45791625976562
2019-11-04,167.5576171875
2019-11-05,169.50132751464844
2019-11-06,167.35824584960938
2019-11-07,168.65406799316406
2019-11-08,167.25857543945312
2019-11-11,168.70388793945312
2019-11-12,169.40162658691406
2019-11-13,165.81326293945312
2019-11-14,168.8533935546875
2019-11-15,171.04632568359375
2019-11-18,173.83729553222656
2019-11-19,173.38873291015625
2019-11-20,171.84373474121094
2019-11-21,169.2521209716797
2019-11-22,173.98680114746094
2019-11-25,175.33241271972656
2019-11-26,177.226318359375
2019-11-27,177.0767822265625
2019-11-28,177.27618408203125
2019-11-29,173.68775939941406
2019-12-02,171.99325561523438
2019-12-03,171.9434051513672
2019-12-04,174.43533325195312
2019-12-05,173.43858337402344
2019-12-06,176.77777099609375
2019-12-09,177.226318359375
2019-12-10,175.5816192626953
2019-12-11,174.1363067626953
2019-12-12,173.53823852539062
2019-12-13,199.00579833984375
2019-12-16,200.55078125
2019-12-17,195.2678985595703
2019-12-18,192.87562561035156
2019-12-19,190.98178100585938
2019-12-20,191.97857666015625
2019-12-23,190.882080078125
2019-12-24,191.97857666015625
2019-12-27,193.82257080078125
2019-12-30,193.37403869628906
2019-12-31,192.77597045898438
2020-01-02,196.36434936523438
2020-01-03,194.22128295898438
2020-01-06,192.77597045898438
2020-01-07,193.7727508544922
2020-01-08,192.72613525390625
2020-01-09,195.46726989746094
2020-01-10,197.0122528076172
2020-01-13,201.3482208251953
2020-01-14,209.22271728515625
2020-01-15,208.72434997558594
2020-01-16,209.42208862304688
2020-01-17,211.7146453857422
2020-01-20,213.70822143554688
2020-01-21,213.6085205078125
2020-01-22,215.7017822265625
2020-01-23,218.19369506835938
2020-01-24,222.28045654296875
2020-01-27,216.29983520507812
2020-01-28,217.39627075195312
2020-01-29,214.00721740722656
2020-01-30,214.3062744140625
2020-01-31,214.40597534179688
2020-02-03,218.39306640625
2020-02-04,222.18077087402344
2020-02-05,221.78207397460938
2020-02-06,216.99755859375
2020-02-07,216.89788818359375
2020-02-10,217.0972442626953
2020-02-11,219.9878692626953
2020-02-12,226.06820678710938
2020-02-13,227.4636688232422
2020-02-14,231.0520782470703
2020-02-17,231.15176391601562
2020-02-18,230.95240783691406
2020-02-19,235.4378662109375
2020-02-20,229.35755920410156
2020-02-21,231.65013122558594
2020-02-24,223.57627868652344
2020-02-25,218.2933807373047
2020-02-26,211.7146453857422
2020-02-27,204.63758850097656
2020-02-28,201.5475616455078
2020-03-02,202.24530029296875
2020-03-03,207.1295166015625
2020-03-04,210.41885375976562
2020-03-05,205.2356414794922
2020-03-06,198.9061279296875
2020-03-09,185.5493621826172
2020-03-10,185.30015563964844
2020-03-11,179.41920471191406
2020-03-12,156.14454650878906
2020-03-13,148.0706787109375
2020-03-16,129.97923278808594
2020-03-17,120.11119842529297
2020-03-18,116.2237777709961
2020-03-19,109.79459381103516
2020-03-20,116.47296142578125
2020-03-23,113.6820068359375
2020-03-24,115.92474365234375
2020-03-25,123.89893341064453
2020-03-26,131.2750701904297
2020-03-27,119.4632797241211
2020-03-30,116.9215316772461
2020-03-31,117.1208724975586
2020-04-01,109.64507293701172
2020-04-02,108.94734191894531
2020-04-03,101.17250061035156
2020-04-06,116.62248229980469
2020-04-07,126.7895736694336
2020-04-08,131.6737823486328
2020-04-09,141.44215393066406
2020-04-14,126.7895736694336
2020-04-15,124.84587860107422
2020-04-16,127.53715515136719
2020-04-17,135.91006469726562
2020-04-20,129.5306854248047
2020-04-21,127.98567962646484
2020-04-22,134.66407775878906
2020-04-23,147.3231201171875
2020-04-24,151.06101989746094
2020-04-27,148.22018432617188
2020-04-28,154.89859008789062
2020-04-29,154.84877014160156
2020-04-30,146.57553100585938
2020-05-01,148.91793823242188
2020-05-04,151.3101806640625
2020-05-05,150.21376037597656
2020-05-06,149.16714477539062
2020-05-07,151.4098663330078
2020-05-11,150.16390991210938
2020-05-12,145.37940979003906
2020-05-13,141.44215393066406
2020-05-14,136.75730895996094
2020-05-15,139.9469757080078
2020-05-18,144.28294372558594
2020-05-19,144.8311767578125
2020-05-20,137.853759765625
2020-05-21,137.60455322265625
2020-05-22,140.44534301757812
2020-05-26,151.90826416015625
2020-05-27,148.61891174316406
2020-05-28,154.25067138671875
2020-05-29,143.13665771484375
2020-06-01,150.81179809570312
2020-06-02,151.95809936523438
2020-06-03,158.68630981445312
2020-06-04,158.23777770996094
2020-06-05,160.87921142578125
2020-06-08,165.91293334960938
2020-06-09,158.48696899414062
2020-06-10,155.79568481445312
2020-06-11,148.22018432617188
2020-06-12,151.01116943359375
2020-06-15,145.32957458496094
2020-06-16,150.91148376464844
2020-06-17,151.3101806640625
2020-06-18,142.28939819335938
2020-06-19,148.46939086914062
2020-06-22,149.9147186279297
2020-06-23,147.57229614257812
2020-06-24,141.84085083007812
2020-06-25,142.5884246826172
2020-06-26,142.09005737304688
2020-06-29,141.4919891357422
2020-06-30,142.139892578125
2020-07-01,138.05311584472656
2020-07-02,142.7877655029297
2020-07-03,136.5579376220703
2020-07-06,143.48553466796875
2020-07-07,143.53536987304688
2020-07-08,140.9935760498047
2020-07-09,142.93727111816406
2020-07-10,144.53213500976562
2020-07-13,143.23631286621094
2020-07-14,138.30230712890625
2020-07-15,142.93727111816406
2020-07-16,141.6913299560547
2020-07-17,141.2427978515625
2020-07-20,139.64794921875
2020-07-21,137.55470275878906
2020-07-22,137.10618591308594
2020-07-23,133.8168182373047
2020-07-24,129.58053588867188
2020-07-27,129.58053588867188
2020-07-28,132.52102661132812
2020-07-29,121.80570220947266
2020-07-30,121.4070053100586
2020-07-31,117.96812438964844
2020-08-03,118.3668441772461
2020-08-04,118.91506958007812
2020-08-05,123.30085754394531
2020-08-06,117.96812438964844
2020-08-07,119.11441040039062
2020-08-10,117.71893310546875
2020-08-11,116.8716812133789
2020-08-12,120.21086883544922
2020-08-13,119.11441040039062
2020-08-14,119.86200714111328
2020-08-17,120.95845794677734
2020-08-18,121.20764923095703
2020-08-19,122.05490112304688
2020-08-20,119.5629653930664
2020-08-21,120.26070404052734
2020-08-24,121.15780639648438
2020-08-25,117.41990661621094
2020-08-26,119.26393127441406
2020-08-27,119.71249389648438
2020-08-28,122.104736328125
2020-09-01,117.2703857421875
2020-09-02,125.64328002929688
2020-09-03,120.4600601196289
2020-09-04,114.47942352294922
2020-09-07,116.7719955444336
2020-09-08,114.4295883178711
2020-09-09,112.48587036132812
2020-09-10,113.7318344116211
2020-09-11,110.79135131835938
2020-09-14,110.29296875
2020-09-15,113.3331298828125
2020-09-16,112.93443298339844
2020-09-17,109.7447509765625
2020-09-18,104.96024322509766
2020-09-21,99.61753845214844
2020-09-22,98.8599853515625
2020-09-23,100.42491912841797
2020-09-24,100.72395324707031
2020-09-25,100.87345123291016
2020-09-28,104.96024322509766
2020-09-29,104.910400390625
2020-09-30,108.10006713867188
2020-10-01,108.69813537597656
2020-10-02,108.94734191894531
2020-10-05,110.44249725341797
2020-10-06,113.63217163085938
2020-10-07,115.92474365234375
2020-10-08,120.85877227783203
2020-10-09,119.81216430664062
2020-10-12,121.20764923095703
2020-10-13,117.07102966308594
2020-10-14,119.16425323486328
2020-10-15,118.16748809814453
2020-10-16,116.27361297607422
2020-10-19,116.9215316772461
2020-10-20,114.7784652709961
2020-10-21,114.9778060913086
2020-10-22,114.57910919189453
2020-10-23,119.0147476196289
2020-10-26,115.17716979980469
2020-10-27,110.29296875
2020-10-28,105.40878295898438
2020-10-29,105.70780944824219
2020-10-30,105.45863342285156
2020-11-02,108.24958801269531
2020-11-03,115.67554473876953
2020-11-04,119.11441040039062
2020-11-05,122.104736328125
2020-11-06,122.90216064453125
2020-11-09,145.77810668945312
2020-11-10,145.0803680419922
2020-11-11,148.1205291748047
2020-11-12,144.9806671142578
2020-11-13,148.27003479003906
2020-11-16,149.81504821777344
2020-11-17,158.48696899414062
2020-11-18,165.46438598632812
2020-11-19,166.95953369140625
2020-11-20,166.46115112304688
2020-11-23,167.1588897705078
2020-11-24,164.06887817382812
2020-11-25,159.9821319580078
2020-11-26,157.9886016845703
2020-11-27,156.69276428222656
2020-11-30,153.4532470703125
2020-12-01,165.51422119140625
2020-12-02,161.6267852783203
2020-12-03,166.4113311767578
2020-12-04,160.5802001953125
2020-12-07,157.34066772460938
2020-12-08,156.84228515625
2020-12-09,159.53358459472656
2020-12-10,152.80538940429688
2020-12-11,150.06423950195312
2020-12-14,156.24424743652344
2020-12-15,160.1316375732422
2020-12-16,163.86953735351562
2020-12-17,162.52391052246094
2020-12-18,160.97889709472656
2020-12-21,157.54002380371094
2020-12-22,160.23133850097656
2020-12-23,166.31163024902344
2020-12-24,166.46115112304688
2020-12-29,165.3647003173828
2020-12-30,165.1653594970703
2020-12-31,165.26504516601562
2021-01-04,157.2908477783203
2021-01-05,160.72970581054688
2021-01-06,164.06887817382812
2021-01-07,164.4177703857422
2021-01-08,168.9032440185547
2021-01-11,166.5608673095703
2021-01-12,162.32452392578125
2021-01-13,160.4805145263672
2021-01-14,164.4676055908203
2021-01-15,163.0721435546875
2021-01-18,162.92259216308594
2021-01-19,161.77633666992188
2021-01-20,164.71678161621094
2021-01-21,161.6766357421875
2021-01-22,158.58665466308594
2021-01-25,155.6461639404297
2021-01-26,154.05133056640625
2021-01-27,151.11083984375
2021-01-28,150.3134307861328
2021-01-29,145.97744750976562
2021-02-01,151.50953674316406
2021-02-02,154.05133056640625
2021-02-03,155.29727172851562
2021-02-04,157.88890075683594
2021-02-05,161.07858276367188
2021-02-08,161.22811889648438
2021-02-09,165.3647003173828
2021-02-10,158.43711853027344
2021-02-11,159.2345428466797
2021-02-12,160.63003540039062
2021-02-15,167.95632934570312
2021-02-16,165.065673828125
2021-02-17,160.031982421875
2021-02-18,160.97889709472656
2021-02-19,161.8759765625
2021-02-22,161.9258270263672
2021-02-23,163.42098999023438
2021-02-24,166.06246948242188
2021-02-25,162.8229522705078
2021-02-26,157.0915069580078
2021-03-01,166.0126190185547
2021-03-02,165.3647003173828
2021-03-03,175.2825927734375
2021-03-04,171.9434051513672
2021-03-05,170.34857177734375
2021-03-08,178.07357788085938
2021-03-09,178.4722900390625
2021-03-10,181.31307983398438
2021-03-11,181.0638885498047
2021-03-12,181.16357421875
2021-03-15,181.21340942382812
2021-03-16,184.1040496826172
2021-03-17,181.7117919921875
2021-03-18,184.20370483398438
2021-03-19,179.41920471191406
2021-03-22,179.86773681640625
2021-03-23,183.25677490234375
2021-03-24,177.57516479492188
2021-03-25,179.96743774414062
2021-03-26,179.5188751220703
2021-03-29,179.12017822265625
2021-03-30,182.45936584472656
2021-03-31,179.86773681640625
2021-04-01,182.20213317871094
2021-04-06,182.3018341064453
2021-04-07,185.64178466796875
2021-04-08,185.99073791503906
2021-04-09,189.48025512695312
2021-04-12,184.2958526611328
2021-04-13,187.38653564453125
2021-04-14,187.5360870361328
2021-04-15,191.1252899169922
2021-04-16,190.37754821777344
2021-04-19,189.82919311523438
2021-04-20,184.0465850830078
2021-04-21,182.8003387451172
2021-04-22,184.2459716796875
2021-04-23,186.78834533691406
2021-04-26,183.9967498779297
2021-04-27,182.8501739501953
2021-04-28,182.4015350341797
2021-04-29,179.4603729248047
2021-04-30,179.06158447265625
2021-05-04,173.12940979003906
2021-05-05,179.5102081298828
2021-05-06,177.91502380371094
2021-05-07,180.2081298828125
2021-05-10,180.50723266601562
2021-05-11,176.4693603515625
2021-05-12,174.3756561279297
2021-05-13,173.47837829589844
2021-05-14,176.4693603515625
2021-05-17,175.12342834472656
2021-05-18,175.42254638671875
2021-05-19,171.3846435546875
2021-05-20,172.1822509765625
2021-05-21,169.590087890625
2021-05-24,169.44049072265625
2021-05-25,169.63990783691406
2021-05-26,172.13241577148438
2021-05-27,166.4993438720703
2021-05-28,170.8861846923828
2021-06-01,175.52224731445312
2021-06-02,174.3756561279297
2021-06-03,171.88316345214844
2021-06-04,170.8861846923828
2021-06-07,172.830322265625
2021-06-08,169.54022216796875
2021-06-09,166.69873046875
2021-06-10,162.95997619628906
2021-06-11,166.00083923339844
2021-06-14,166.79844665527344
2021-06-15,167.19725036621094
2021-06-16,167.3966522216797
2021-06-17,166.29995727539062
2021-06-18,160.21826171875
2021-06-21,164.50537109375
2021-06-22,163.80743408203125
2021-06-23,160.11856079101562
2021-06-24,161.31494140625
2021-06-25,160.517333984375
2021-06-28,159.96897888183594
2021-06-29,161.76358032226562
2021-06-30,158.47348022460938
2021-07-01,162.4615020751953
2021-07-02,162.95997619628906
2021-07-05,164.3059539794922
2021-07-06,163.0596923828125
2021-07-07,163.70774841308594
2021-07-08,159.32093811035156
2021-07-09,164.1065216064453
2021-07-12,160.8662872314453
2021-07-13,160.91612243652344
2021-07-14,162.0128631591797
2021-07-15,156.1803741455078
2021-07-16,154.98399353027344
2021-07-19,150.1983642578125
2021-07-20,152.8902587890625
2021-07-21,158.62303161621094
2021-07-22,163.15939331054688
2021-07-23,165.75160217285156
2021-07-26,164.3059539794922
2021-07-27,164.256103515625
2021-07-28,164.804443359375
2021-07-29,165.5522003173828
2021-07-30,164.1065216064453
2021-08-02,165.35279846191406
2021-08-03,164.35581970214844
2021-08-04,167.49636840820312
2021-08-05,171.2849884033203
2021-08-06,174.57505798339844
2021-08-09,173.6777801513672
2021-08-10,177.9648895263672
2021-08-11,177.31686401367188
2021-08-12,177.0675506591797
2021-08-13,175.87115478515625
2021-08-16,175.87115478515625
2021-08-17,172.33181762695312
2021-08-18,176.07058715820312
2021-08-19,174.57505798339844
2021-08-20,174.87416076660156
2021-08-23,172.97987365722656
2021-08-24,178.214111328125
2021-08-25,179.809326171875
2021-08-26,180.10838317871094
2021-08-27,180.6567840576172
2021-08-31,182.35166931152344
2021-09-01,181.70361328125
2021-09-02,177.26698303222656
2021-09-03,176.81832885742188
2021-09-06,177.3666534423828
2021-09-07,175.52224731445312
2021-09-08,168.79244995117188
2021-09-09,168.543212890625
2021-09-10,167.64590454101562
2021-09-13,170.93601989746094
2021-09-14,167.99485778808594
2021-09-15,167.14739990234375
2021-09-16,170.2381134033203
2021-09-17,166.84829711914062
2021-09-20,165.85130310058594
2021-09-21,167.74560546875
2021-09-22,169.34078979492188
2021-09-23,167.99485778808594
2021-09-24,165.00384521484375
2021-09-27,165.0537109375
2021-09-28,158.22422790527344
2021-09-29,155.18336486816406
2021-09-30,155.33290100097656
2021-10-01,154.0368194580078
2021-10-04,152.24221801757812
2021-10-05,152.64102172851562
2021-10-06,147.55628967285156
2021-10-07,148.14610290527344
2021-10-08,148.6946258544922
2021-10-11,149.44256591796875
2021-10-12,148.99378967285156
2021-10-13,154.87774658203125
2021-10-14,154.87774658203125
2021-10-15,156.7725830078125
2021-10-18,154.97747802734375
2021-10-19,156.17422485351562
2021-10-20,154.87774658203125
2021-10-21,151.8360595703125
2021-10-22,148.99378967285156
2021-10-25,149.0436553955078
2021-10-26,151.73629760742188
2021-10-27,155.77529907226562
2021-10-28,155.02734375
2021-10-29,154.1298065185547
2021-11-01,150.19052124023438
2021-11-02,152.28482055664062
2021-11-03,152.48426818847656
2021-11-04,155.87503051757812
2021-11-05,154.87774658203125
2021-11-08,155.37637329101562
2021-11-09,153.581298828125
2021-11-10,157.57041931152344
2021-11-11,158.06906127929688
2021-11-12,158.26849365234375
2021-11-15,157.5205535888672
2021-11-16,156.473388671875
2021-11-17,152.48426818847656
2021-11-18,158.2186279296875
2021-11-19,155.92491149902344
2021-11-22,156.42356872558594
2021-11-23,157.37095642089844
2021-11-24,160.21319580078125
2021-11-25,162.55682373046875
2021-11-26,153.78074645996094
2021-11-29,155.07720947265625
2021-11-30,157.47067260742188
2021-12-01,161.90858459472656
2021-12-02,161.36009216308594
2021-12-03,162.55682373046875
2021-12-06,163.55409240722656
2021-12-07,167.34376525878906
2021-12-08,168.8396759033203
2021-12-09,168.5903778076172
2021-12-10,167.04457092285156
2021-12-13,166.8451385498047
2021-12-14,166.2467498779297
2021-12-15,165.2993621826172
2021-12-16,167.14431762695312
2021-12-17,166.89498901367188
2021-12-20,163.55409240722656
2021-12-21,169.28843688964844
2021-12-22,173.6266326904297
2021-12-23,174.7735137939453
2021-12-24,174.7236328125
2021-12-29,176.26942443847656
2021-12-30,174.7236328125
2021-12-31,175.0228271484375
2022-01-04,177.51602172851562
2022-01-05,177.41629028320312
2022-01-06,174.12525939941406
2022-01-07,172.47975158691406
2022-01-10,166.49607849121094
2022-01-11,169.48789978027344
2022-01-12,161.36009216308594
2022-01-13,158.91676330566406
2022-01-14,153.5314178466797
2022-01-17,159.96388244628906
2022-01-18,158.56768798828125
2022-01-19,160.16334533691406
2022-01-20,160.46250915527344
2022-01-21,156.2240753173828
2022-01-24,146.65017700195312
2022-01-25,144.50599670410156
2022-01-26,145.7526092529297
2022-01-27,145.30386352539062
2022-01-28,147.5975799560547
2022-01-31,150.38999938964844
2022-02-01,151.0880889892578
2022-02-02,153.5314178466797
2022-02-03,151.98562622070312
2022-02-04,148.94393920898438
2022-02-07,149.69187927246094
2022-02-08,150.58944702148438
2022-02-09,153.23223876953125
2022-02-10,152.58401489257812
2022-02-11,151.58670043945312
2022-02-14,151.8360595703125
2022-02-15,151.73629760742188
2022-02-16,152.3346710205078
2022-02-17,148.34555053710938
2022-02-18,148.04638671875
2022-02-21,148.09625244140625
2022-02-22,149.1433868408203
2022-02-23,148.04638671875
2022-02-24,140.61663818359375
2022-02-25,143.25942993164062
2022-02-28,149.8414764404297
2022-03-01,140.86595153808594
2022-03-02,143.95755004882812
2022-03-03,138.1732940673828
2022-03-04,132.73812866210938
2022-03-07,130.19505310058594
2022-03-08,127.55224609375
2022-03-09,133.33648681640625
2022-03-10,130.34463500976562
2022-03-11,134.03456115722656
2022-03-14,139.32015991210938
2022-03-15,136.12887573242188
2022-03-16,142.01280212402344
2022-03-17,142.36187744140625
2022-03-18,145.3537139892578
2022-03-21,142.66107177734375
2022-03-22,143.85777282714844
2022-03-23,138.1732940673828
2022-03-24,136.97657775878906
2022-03-25,131.9901580810547
2022-03-28,132.43893432617188
2022-03-29,135.72994995117188
2022-03-30,134.53323364257812
2022-03-31,130.38755798339844
2022-04-01,130.93621826171875
2022-04-04,134.47775268554688
2022-04-05,133.5798797607422
2022-04-06,133.08108520507812
2022-04-07,129.34005737304688
2022-04-08,132.48252868652344
2022-04-11,131.53482055664062
2022-04-12,132.08349609375
2022-04-13,129.29017639160156
2022-04-14,131.58468627929688
2022-04-19,131.78421020507812
2022-04-20,131.6844482421875
2022-04-21,134.17848205566406
2022-04-22,131.3352813720703
2022-04-25,127.743896484375
2022-04-26,128.4422149658203
2022-04-27,124.5515365600586
2022-04-28,127.29496002197266
2022-04-29,126.59663391113281
2022-05-03,129.14056396484375
2022-05-04,126.0479507446289
2022-05-05,126.24746704101562
2022-05-06,123.15487670898438
2022-05-09,119.9625244140625
2022-05-10,121.50882720947266
2022-05-11,122.50643920898438
2022-05-12,123.50404357910156
2022-05-13,125.19998931884766
2022-05-16,124.85082244873047
2022-05-17,126.94580841064453
2022-05-18,125.44939422607422
2022-05-19,124.75106048583984
2022-05-20,126.94580841064453
2022-05-23,127.29496002197266
2022-05-24,125.499267578125
2022-05-25,126.84603881835938
2022-05-26,130.8364715576172
2022-05-27,129.93862915039062
2022-05-30,132.1333770751953
2022-05-31,129.7889862060547
2022-06-01,129.4398193359375
2022-06-06,130.98611450195312
2022-06-07,130.08824157714844
2022-06-08,129.8388671875
2022-06-09,128.5419921875
2022-06-10,125.59902954101562
2022-06-13,121.85798645019531
2022-06-14,124.40188598632812
2022-06-15,127.09544372558594
2022-06-16,119.86277770996094
2022-06-17,120.56110382080078
2022-06-20,116.67042541503906
2022-06-21,117.01959228515625
2022-06-22,116.22149658203125
2022-06-23,116.57064819335938
2022-06-24,118.11695861816406
2022-06-27,119.01480865478516
2022-06-28,120.41145324707031
2022-06-29,118.16683197021484
2022-06-30,116.37113189697266
2022-07-01,117.7179183959961
2022-07-04,118.16683197021484
2022-07-05,113.52794647216797
2022-07-06,115.17400360107422
2022-07-07,114.57544708251953
2022-07-08,112.67998504638672
2022-07-11,113.32843017578125
2022-07-12,115.27377319335938
2022-07-13,114.92459869384766
2022-07-14,113.07903289794922
2022-07-15,116.91983032226562
2022-07-18,118.96491241455078
2022-07-19,120.361572265625
2022-07-20,121.95774841308594
2022-07-21,125.59902954101562
2022-07-22,125.8982925415039
2022-07-25,126.69639587402344
2022-07-26,123.20475769042969
2022-07-27,123.70356750488281
2022-07-28,126.09783172607422
2022-07-29,126.79615783691406
2022-08-01,127.69400787353516
2022-08-02,119.76300811767578
2022-08-03,126.34723663330078
2022-08-04,127.54435729980469
2022-08-05,122.85560607910156
2022-08-08,124.90069580078125
2022-08-09,122.50643920898438
2022-08-10,126.59663391113281
2022-08-11,124.25225830078125
2022-08-12,123.30452728271484
2022-08-15,124.05272674560547
2022-08-16,122.60619354248047
2022-08-17,118.8152847290039
2022-08-18,120.91026306152344
2022-08-19,118.76539611816406
2022-08-22,114.72508239746094
2022-08-23,112.82962036132812
2022-08-24,110.68475341796875
2022-08-25,109.58738708496094
2022-08-26,109.23822784423828
2022-08-30,109.93656158447266
2022-08-31,108.04109954833984
2022-09-01,104.74898529052734
2022-09-02,104.54947662353516
2022-09-05,103.75138092041016
2022-09-06,107.7418212890625
2022-09-07,106.24539947509766
2022-09-08,105.39743041992188
2022-09-09,108.09098052978516
2022-09-12,110.3854751586914
2022-09-13,106.39503479003906
2022-09-14,103.35233306884766
2022-09-15,107.54230499267578
2022-09-16,107.29290008544922
2022-09-20,102.80365753173828
2022-09-21,106.69432067871094
2022-09-22,105.04827117919922
2022-09-23,102.9034194946289
2022-09-26,95.85629272460938
2022-09-27,88.7074203491211
2022-09-28,90.74254608154297
2022-09-29,84.87660217285156
2022-09-30,88.08890533447266
2022-10-03,90.20384216308594
2022-10-04,94.35389709472656
2022-10-05,92.53826141357422
2022-10-06,92.7976303100586
2022-10-07,89.22618865966797
2022-10-10,89.34589385986328
2022-10-11,89.10647583007812
2022-10-12,86.19345092773438
2022-10-13,86.43920135498047
2022-10-14,87.79666137695312
2022-10-17,91.11050415039062
2022-10-18,90.3119888305664
2022-10-19,88.5752182006836
2022-10-20,89.61328887939453
2022-10-21,88.43548583984375
2022-10-24,91.03064727783203
2022-10-25,94.90345764160156
2022-10-26,95.84170532226562
2022-10-27,96.08126068115234
2022-10-28,94.7836685180664
2022-10-31,93.60586547851562
2022-11-01,94.76371002197266
2022-11-02,94.38441467285156
2022-11-03,93.22657775878906
2022-11-04,96.38069915771484
2022-11-07,96.30084991455078
2022-11-08,95.78181457519531
2022-11-09,97.79806518554688
2022-11-10,103.85680389404297
2022-11-11,104.10633850097656
2022-11-14,103.50743865966797
2022-11-15,103.70707702636719
2022-11-16,101.21171569824219
2022-11-17,100.96217346191406
2022-11-18,102.95845794677734
2022-11-21,102.55921173095703
2022-11-22,102.80874633789062
2022-11-23,103.806884765625
2022-11-24,104.85494232177734
2022-11-25,103.806884765625
2022-11-28,101.86051940917969
2022-11-29,101.91041564941406
2022-11-30,103.2080078125
2022-12-01,104.45568084716797
2022-12-02,104.7052230834961
2022-12-05,103.85680389404297
2022-12-06,103.806884765625
2022-12-07,103.30781555175781
2022-12-08,102.55921173095703
2022-12-09,104.10633850097656
2022-12-12,101.86051940917969
2022-12-13,104.00650787353516
2022-12-14,102.06014251708984
2022-12-15,103.2080078125
2022-12-16,100.31339263916016
2022-12-19,99.57476806640625
2022-12-20,99.43502044677734
2022-12-21,102.55921173095703
2022-12-22,102.11004638671875
2022-12-23,102.95845794677734
2022-12-28,104.0564193725586
2022-12-29,103.60726928710938
2022-12-30,101.46125030517578
2023-01-03,104.45568084716797
2023-01-04,107.7994613647461
2023-01-05,107.94918060302734
2023-01-06,108.64787292480469
2023-01-09,106.70149993896484
2023-01-10,106.0527114868164
2023-01-11,107.69965362548828
2023-01-12,112.44082641601562
2023-01-13,114.53692626953125
2023-01-16,117.13209533691406
2023-01-17,116.78274536132812
2023-01-18,117.38163757324219
2023-01-19,112.84008026123047
