Date,ESNT.L
2019-05-21,409.3572692871094
2019-05-22,406.1606750488281
2019-05-23,397.7698059082031
2019-05-24,398.9685363769531
2019-05-28,399.5678405761719
2019-05-29,399.5678405761719
2019-05-30,403.56353759765625
2019-05-31,404.3626403808594
2019-06-03,394.5732116699219
2019-06-04,398.9685363769531
2019-06-05,398.9685363769531
2019-06-06,398.5689697265625
2019-06-07,402.7644348144531
2019-06-10,404.5625
2019-06-11,405.3615417480469
2019-06-12,410.3561706542969
2019-06-13,410.3561706542969
2019-06-14,415.550537109375
2019-06-17,414.951171875
2019-06-18,421.5440368652344
2019-06-19,415.9500427246094
2019-06-20,419.74603271484375
2019-06-21,424.9403381347656
2019-06-24,421.9436340332031
2019-06-25,421.9436340332031
2019-06-26,419.9458312988281
2019-06-27,420.14556884765625
2019-06-28,428.53656005859375
2019-07-01,428.1369323730469
2019-07-02,426.5386657714844
2019-07-03,425.9393005371094
2019-07-04,424.1412353515625
2019-07-05,420.545166015625
2019-07-08,420.3453674316406
2019-07-09,421.14453125
2019-07-10,421.5440368652344
2019-07-11,422.7428283691406
2019-07-12,425.3399353027344
2019-07-15,423.94146728515625
2019-07-16,428.9360656738281
2019-07-17,422.54296875
2019-07-18,414.5516357421875
2019-07-19,417.1488342285156
2019-07-22,419.5462646484375
2019-07-23,422.7428283691406
2019-07-24,421.14453125
2019-07-25,422.7428283691406
2019-07-26,426.1390686035156
2019-07-29,430.7341613769531
2019-07-30,428.736328125
2019-07-31,425.9393005371094
2019-08-01,420.94476318359375
2019-08-02,398.1693420410156
2019-08-05,384.5840148925781
2019-08-06,383.58514404296875
2019-08-07,389.37884521484375
2019-08-08,396.97064208984375
2019-08-09,402.96417236328125
2019-08-12,399.9674072265625
2019-08-13,405.16180419921875
2019-08-14,401.7654724121094
2019-08-15,404.16290283203125
2019-08-16,405.5613708496094
2019-08-19,406.9598693847656
2019-08-20,400.1672058105469
2019-08-21,405.3615417480469
2019-08-22,404.3626403808594
2019-08-23,401.16607666015625
2019-08-27,403.36370849609375
2019-08-28,401.36590576171875
2019-08-29,401.16607666015625
2019-08-30,401.5657043457031
2019-09-02,399.7676086425781
2019-09-03,400.5667419433594
2019-09-04,401.7654724121094
2019-09-05,404.3626403808594
2019-09-06,401.9652404785156
2019-09-09,410.95550537109375
2019-09-10,417.7481384277344
2019-09-11,417.1488342285156
2019-09-12,417.3486022949219
2019-09-13,425.3399353027344
2019-09-16,425.739501953125
2019-09-17,425.9393005371094
2019-09-18,432.3323974609375
2019-09-19,435.3291320800781
2019-09-20,436.72760009765625
2019-09-23,433.9306640625
2019-09-24,427.13800048828125
2019-09-25,420.7449035644531
2019-09-26,412.6155090332031
2019-09-27,415.6127014160156
2019-09-30,425.2038269042969
2019-10-01,421.4073181152344
2019-10-02,414.01422119140625
2019-10-03,408.6192321777344
2019-10-04,408.8190612792969
2019-10-07,410.21771240234375
2019-10-08,401.625732421875
2019-10-09,400.62664794921875
2019-10-10,409.0188293457031
2019-10-11,427.40167236328125
2019-10-14,431.5978088378906
2019-10-15,430.99835205078125
2019-10-16,428.8004455566406
2019-10-17,423.4053955078125
2019-10-18,419.4091491699219
2019-10-21,419.8088073730469
2019-10-22,414.6136474609375
2019-10-23,424.6042785644531
2019-10-24,422.6061706542969
2019-10-25,399.0281677246094
2019-10-28,398.42864990234375
2019-10-29,404.6229553222656
2019-10-30,391.63507080078125
2019-10-31,381.04486083984375
2019-11-01,387.2391357421875
2019-11-04,394.63226318359375
2019-11-05,397.62945556640625
2019-11-06,395.6313171386719
2019-11-07,399.6275939941406
2019-11-08,407.0207214355469
2019-11-11,410.4175109863281
2019-11-12,409.21868896484375
2019-11-13,411.216796875
2019-11-14,410.4175109863281
2019-11-15,411.8161926269531
2019-11-18,410.01788330078125
2019-11-19,415.8125305175781
2019-11-20,419.8088073730469
2019-11-21,422.2065734863281
2019-11-22,423.6052551269531
2019-11-25,427.40167236328125
2019-11-26,426.6025085449219
2019-11-27,422.0066833496094
2019-11-28,423.6052551269531
2019-11-29,420.807861328125
2019-12-02,421.8069152832031
2019-12-03,418.80975341796875
2019-12-04,420.00860595703125
2019-12-05,421.4073181152344
2019-12-06,422.2065734863281
2019-12-09,425.0039367675781
2019-12-10,424.2047119140625
2019-12-11,427.0021057128906
2019-12-12,432.59686279296875
2019-12-13,442.58758544921875
2019-12-16,448.58197021484375
2019-12-17,429.99932861328125
2019-12-18,433.9955749511719
2019-12-19,426.6025085449219
2019-12-20,429.5996398925781
2019-12-23,433.1963195800781
2019-12-24,434.59503173828125
2019-12-27,432.99652099609375
2019-12-30,434.59503173828125
2019-12-31,434.9946594238281
2020-01-02,446.1842346191406
2020-01-03,446.384033203125
2020-01-06,435.5941162109375
2020-01-07,441.1888732910156
2020-01-08,436.5931701660156
2020-01-09,425.8031921386719
2020-01-10,416.01226806640625
2020-01-13,418.2103271484375
2020-01-14,418.41009521484375
2020-01-15,416.4119567871094
2020-01-16,415.41290283203125
2020-01-17,423.4053955078125
2020-01-20,427.2019348144531
2020-01-21,428.4007568359375
2020-01-22,427.0021057128906
2020-01-23,422.6061706542969
2020-01-24,425.6034240722656
2020-01-27,414.413818359375
2020-01-28,414.8134765625
2020-01-29,418.0104675292969
2020-01-30,417.81060791015625
2020-01-31,418.6098937988281
2020-02-03,415.01324462890625
2020-02-04,423.20562744140625
2020-02-05,427.2019348144531
2020-02-06,428.0011901855469
2020-02-07,424.6042785644531
2020-02-10,426.40264892578125
2020-02-11,430.1990661621094
2020-02-12,436.79296875
2020-02-13,431.9974060058594
2020-02-14,420.00860595703125
2020-02-17,412.8153381347656
2020-02-18,405.2223815917969
2020-02-19,407.6201477050781
2020-02-20,406.0216369628906
2020-02-21,400.0272521972656
2020-02-24,390.8357849121094
2020-02-25,377.0486755371094
2020-02-26,365.05975341796875
2020-02-27,347.6759948730469
2020-02-28,358.2661437988281
2020-03-02,343.0802917480469
2020-03-03,342.6806335449219
2020-03-04,341.88140869140625
2020-03-05,336.28668212890625
2020-03-06,331.6909484863281
2020-03-09,328.4938659667969
2020-03-10,329.69281005859375
2020-03-11,326.89544677734375
2020-03-12,315.705810546875
2020-03-13,303.5171813964844
2020-03-16,283.3359680175781
2020-03-17,259.15850830078125
2020-03-18,236.17990112304688
2020-03-19,206.6074676513672
2020-03-20,221.99314880371094
2020-03-23,215.9987030029297
2020-03-24,240.97543334960938
2020-03-25,238.77749633789062
2020-03-26,253.9633331298828
2020-03-27,241.97451782226562
2020-03-30,253.1640625
2020-03-31,262.55523681640625
2020-04-01,262.75518798828125
2020-04-02,264.1538391113281
2020-04-03,261.75604248046875
2020-04-06,256.56085205078125
2020-04-07,267.350830078125
2020-04-08,265.7523498535156
2020-04-09,287.33221435546875
2020-04-14,277.341552734375
2020-04-15,264.3536682128906
2020-04-16,269.7486267089844
2020-04-17,272.5460205078125
2020-04-20,273.94476318359375
2020-04-21,262.75518798828125
2020-04-22,265.9521484375
2020-04-23,275.7430114746094
2020-04-24,273.3452453613281
2020-04-27,272.7458801269531
2020-04-28,274.7439880371094
2020-04-29,282.73651123046875
2020-04-30,278.74029541015625
2020-05-01,270.5478515625
2020-05-04,266.75140380859375
2020-05-05,267.5506896972656
2020-05-06,263.3545837402344
2020-05-07,251.16595458984375
2020-05-11,263.3545837402344
2020-05-12,255.76165771484375
2020-05-13,251.76539611816406
2020-05-14,254.7626190185547
2020-05-15,252.76443481445312
2020-05-18,267.9503479003906
2020-05-19,272.34619140625
2020-05-20,279.3397521972656
2020-05-21,271.1473388671875
2020-05-22,272.1463928222656
2020-05-26,282.3369140625
2020-05-27,290.7290954589844
2020-05-28,293.7262878417969
2020-05-29,290.7290954589844
2020-06-01,290.3294372558594
2020-06-02,291.12872314453125
2020-06-03,305.9149475097656
2020-06-04,308.11285400390625
2020-06-05,323.2987365722656
2020-06-08,325.8962707519531
2020-06-09,316.704833984375
2020-06-10,318.7029724121094
2020-06-11,311.7095031738281
2020-06-12,302.7179260253906
2020-06-15,293.32666015625
2020-06-16,298.322021484375
2020-06-17,299.321044921875
2020-06-18,294.5254821777344
2020-06-19,296.3238830566406
2020-06-22,299.9205322265625
2020-06-23,299.7207336425781
2020-06-24,290.7290954589844
2020-06-25,293.9261169433594
2020-06-26,296.3238830566406
2020-06-29,295.5246276855469
2020-06-30,290.7290954589844
2020-07-01,293.1268310546875
2020-07-02,292.72723388671875
2020-07-03,313.907470703125
2020-07-06,305.3154602050781
2020-07-07,307.7132873535156
2020-07-08,306.91400146484375
2020-07-09,307.3136901855469
2020-07-10,309.71136474609375
2020-07-13,316.1054382324219
2020-07-14,322.6993103027344
2020-07-15,319.70208740234375
2020-07-16,323.898193359375
2020-07-17,323.898193359375
2020-07-20,332.6899719238281
2020-07-21,340.8823547363281
2020-07-22,330.6918640136719
2020-07-23,330.6918640136719
2020-07-24,316.1054382324219
2020-07-27,310.31085205078125
2020-07-28,307.3136901855469
2020-07-29,304.7160339355469
2020-07-30,299.9205322265625
2020-07-31,301.1194152832031
2020-08-03,299.7207336425781
2020-08-04,299.7207336425781
2020-08-05,301.5190124511719
2020-08-06,298.72161865234375
2020-08-07,299.7207336425781
2020-08-10,299.7207336425781
2020-08-11,299.7207336425781
2020-08-12,307.3136901855469
2020-08-13,313.7076721191406
2020-08-14,309.1119384765625
2020-08-17,301.3192138671875
2020-08-18,299.7207336425781
2020-08-19,304.3163757324219
2020-08-20,302.3182678222656
2020-08-21,300.71978759765625
2020-08-24,310.31085205078125
2020-08-25,303.5171813964844
2020-08-26,309.1119384765625
2020-08-27,311.3099060058594
2020-08-28,306.3145751953125
2020-09-01,287.33221435546875
2020-09-02,285.7337341308594
2020-09-03,283.735595703125
2020-09-04,287.93170166015625
2020-09-07,289.92987060546875
2020-09-08,292.9270324707031
2020-09-09,291.92803955078125
2020-09-10,283.1361389160156
2020-09-11,292.3276062011719
2020-09-14,288.7309265136719
2020-09-15,279.73931884765625
2020-09-16,282.53668212890625
2020-09-17,284.73468017578125
2020-09-18,257.7597961425781
2020-09-21,242.3741455078125
2020-09-22,246.77005004882812
2020-09-23,250.56651306152344
2020-09-24,251.56558227539062
2020-09-25,251.9652099609375
2020-09-28,251.3657684326172
2020-09-29,246.77005004882812
2020-09-30,254.7626190185547
2020-10-01,255.76165771484375
2020-10-02,259.55810546875
2020-10-05,256.7607116699219
2020-10-06,265.55255126953125
2020-10-07,262.75518798828125
2020-10-08,264.5534362792969
2020-10-09,265.55255126953125
2020-10-12,266.9512939453125
2020-10-13,258.159423828125
2020-10-14,261.9559631347656
2020-10-15,251.76539611816406
2020-10-16,249.76724243164062
2020-10-19,253.563720703125
2020-10-20,253.1640625
2020-10-21,255.56185913085938
2020-10-22,262.9549865722656
2020-10-23,266.5515441894531
2020-10-26,257.36016845703125
2020-10-27,248.7681884765625
2020-10-28,236.57952880859375
2020-10-29,233.78213500976562
2020-10-30,246.3704071044922
2020-11-02,235.78028869628906
2020-11-03,235.78028869628906
2020-11-04,238.97727966308594
2020-11-05,244.97171020507812
2020-11-06,240.17620849609375
2020-11-09,264.9530944824219
2020-11-10,279.3397521972656
2020-11-11,279.73931884765625
2020-11-12,278.14080810546875
2020-11-13,282.9363708496094
2020-11-16,293.5264892578125
2020-11-17,299.7207336425781
2020-11-18,300.3201599121094
2020-11-19,285.5339050292969
2020-11-20,283.735595703125
2020-11-23,293.32666015625
2020-11-24,300.3201599121094
2020-11-25,300.71978759765625
2020-11-26,296.7235107421875
2020-11-27,299.7207336425781
2020-11-30,304.7160339355469
2020-12-01,306.91400146484375
2020-12-02,319.1026306152344
2020-12-03,318.7029724121094
2020-12-04,324.4975891113281
2020-12-07,328.09423828125
2020-12-08,322.29962158203125
2020-12-09,312.5087585449219
2020-12-10,310.1109924316406
2020-12-11,299.7207336425781
2020-12-14,303.1175842285156
2020-12-15,305.9149475097656
2020-12-16,306.11474609375
2020-12-17,309.51153564453125
2020-12-18,294.72540283203125
2020-12-21,299.321044921875
2020-12-22,298.322021484375
2020-12-23,309.311767578125
2020-12-24,320.3015441894531
2020-12-29,316.5050048828125
2020-12-30,309.9111633300781
2020-12-31,305.9149475097656
2021-01-04,309.71136474609375
2021-01-05,305.1156005859375
2021-01-06,305.9149475097656
2021-01-07,318.1035461425781
2021-01-08,330.6918640136719
2021-01-11,314.70672607421875
2021-01-12,314.90655517578125
2021-01-13,318.3033752441406
2021-01-14,327.29498291015625
2021-01-15,315.1063537597656
2021-01-18,313.907470703125
2021-01-19,310.1109924316406
2021-01-20,316.90472412109375
2021-01-21,310.7104187011719
2021-01-22,300.71978759765625
2021-01-25,291.92803955078125
2021-01-26,286.7327880859375
2021-01-27,288.7309265136719
2021-01-28,289.33038330078125
2021-01-29,288.5311279296875
2021-02-01,285.7337341308594
2021-02-02,300.51995849609375
2021-02-03,296.7235107421875
2021-02-04,299.321044921875
2021-02-05,298.72161865234375
2021-02-08,300.51995849609375
2021-02-09,299.5208740234375
2021-02-10,294.3257141113281
2021-02-11,295.5246276855469
2021-02-12,293.1268310546875
2021-02-15,303.7169494628906
2021-02-16,313.3080749511719
2021-02-17,304.5162353515625
2021-02-18,306.91400146484375
2021-02-19,311.7095031738281
2021-02-22,310.5106201171875
2021-02-23,306.7141418457031
2021-02-24,302.3182678222656
2021-02-25,299.7207336425781
2021-02-26,292.72723388671875
2021-03-01,291.12872314453125
2021-03-02,298.12213134765625
2021-03-03,304.7160339355469
2021-03-04,301.1194152832031
2021-03-05,299.7207336425781
2021-03-08,291.12872314453125
2021-03-09,294.3257141113281
2021-03-10,286.7327880859375
2021-03-11,287.7319030761719
2021-03-12,289.92987060546875
2021-03-15,287.33221435546875
2021-03-16,287.7319030761719
2021-03-17,284.73468017578125
2021-03-18,281.53765869140625
2021-03-19,279.73931884765625
2021-03-22,290.3294372558594
2021-03-23,282.73651123046875
2021-03-24,287.7319030761719
2021-03-25,290.9289245605469
2021-03-26,292.72723388671875
2021-03-29,292.72723388671875
2021-03-30,290.9289245605469
2021-03-31,289.72998046875
2021-04-01,287.7319030761719
2021-04-06,286.7327880859375
2021-04-07,294.225830078125
2021-04-08,291.2286071777344
2021-04-09,294.72540283203125
2021-04-12,295.72442626953125
2021-04-13,288.7309265136719
2021-04-14,293.7262878417969
2021-04-15,298.72161865234375
2021-04-16,303.21746826171875
2021-04-19,302.7179260253906
2021-04-20,297.7225646972656
2021-04-21,302.7179260253906
2021-04-22,303.75006103515625
2021-04-23,302.7508239746094
2021-04-26,306.74755859375
2021-04-27,305.7484130859375
2021-04-28,309.7451171875
2021-04-29,310.2447204589844
2021-04-30,317.738525390625
2021-05-04,310.2447204589844
2021-05-05,313.2422180175781
2021-05-06,318.2381286621094
2021-05-07,317.738525390625
2021-05-10,315.74017333984375
2021-05-11,308.246337890625
2021-05-12,305.7484130859375
2021-05-13,306.24798583984375
2021-05-14,309.24554443359375
2021-05-17,307.7467956542969
2021-05-18,307.7467956542969
2021-05-19,309.7451171875
2021-05-20,308.7459411621094
2021-05-21,316.7393493652344
2021-05-24,305.24884033203125
2021-05-25,311.243896484375
2021-05-26,307.2471618652344
2021-05-27,305.7484130859375
2021-05-28,312.2430725097656
2021-06-01,312.2430725097656
2021-06-02,316.23980712890625
2021-06-03,312.7426452636719
2021-06-04,313.7418518066406
2021-06-07,309.7451171875
2021-06-08,312.7426452636719
2021-06-09,314.7409973144531
2021-06-10,314.7409973144531
2021-06-11,320.2364807128906
2021-06-14,324.7327575683594
2021-06-15,322.73443603515625
2021-06-16,325.2323303222656
2021-06-17,324.7327575683594
2021-06-18,332.2265930175781
2021-06-21,327.23077392578125
2021-06-22,326.2315368652344
2021-06-23,324.233154296875
2021-06-24,317.738525390625
2021-06-25,318.7377014160156
2021-06-28,317.738525390625
2021-06-29,319.7369384765625
2021-06-30,308.7459411621094
2021-07-01,296.7557678222656
2021-07-02,289.261962890625
2021-07-05,297.75494384765625
2021-07-06,292.75909423828125
2021-07-07,288.76239013671875
2021-07-08,284.7657165527344
2021-07-09,294.7574768066406
2021-07-12,291.7598571777344
2021-07-13,290.7607727050781
2021-07-14,282.7673034667969
2021-07-15,284.7657165527344
2021-07-16,278.2710266113281
2021-07-19,274.77392578125
2021-07-20,283.7665100097656
2021-07-21,285.2652587890625
2021-07-22,281.76812744140625
2021-07-23,289.7615661621094
2021-07-26,287.7632141113281
2021-07-27,289.7615661621094
2021-07-28,286.7640380859375
2021-07-29,283.7665100097656
2021-07-30,283.26690673828125
2021-08-02,292.2594909667969
2021-08-03,288.76239013671875
2021-08-04,284.7657165527344
2021-08-05,289.261962890625
2021-08-06,282.7673034667969
2021-08-09,281.76812744140625
2021-08-10,286.7640380859375
2021-08-11,286.7640380859375
2021-08-12,285.76483154296875
2021-08-13,289.261962890625
2021-08-16,289.261962890625
2021-08-17,280.76898193359375
2021-08-18,279.769775390625
2021-08-19,281.76812744140625
2021-08-20,282.7673034667969
2021-08-23,279.27020263671875
2021-08-24,282.7673034667969
2021-08-25,287.26361083984375
2021-08-26,288.2627868652344
2021-08-27,288.76239013671875
2021-08-31,289.7615661621094
2021-09-01,296.2561950683594
2021-09-02,293.75830078125
2021-09-03,294.7574768066406
2021-09-06,295.2569885253906
2021-09-07,289.7615661621094
2021-09-08,288.2627868652344
2021-09-09,284.7657165527344
2021-09-10,276.7722473144531
2021-09-13,275.27349853515625
2021-09-14,270.277587890625
2021-09-15,267.77960205078125
2021-09-16,271.2767333984375
2021-09-17,268.7788391113281
2021-09-20,263.2833557128906
2021-09-21,260.785400390625
2021-09-22,260.785400390625
2021-09-23,266.3013000488281
2021-09-24,268.7994384765625
2021-09-27,270.7979431152344
2021-09-28,269.7987060546875
2021-09-29,271.7972412109375
2021-09-30,267.300537109375
2021-10-01,266.3013000488281
2021-10-04,261.8045959472656
2021-10-05,256.3087463378906
2021-10-06,254.31024169921875
2021-10-07,258.8069152832031
2021-10-08,265.80169677734375
2021-10-11,262.3042907714844
2021-10-12,255.3094940185547
2021-10-13,255.3094940185547
2021-10-14,258.8069152832031
2021-10-15,256.8083801269531
2021-10-18,254.31024169921875
2021-10-19,256.8083801269531
2021-10-20,250.8128662109375
2021-10-21,254.31024169921875
2021-10-22,264.30279541015625
2021-10-25,273.2961120605469
2021-10-26,285.7867431640625
2021-10-27,292.2818908691406
2021-10-28,290.28338623046875
2021-10-29,290.28338623046875
2021-11-01,294.7800598144531
2021-11-02,295.2796325683594
2021-11-03,300.2759704589844
2021-11-04,300.7756042480469
2021-11-05,304.7726135253906
2021-11-08,312.2669982910156
2021-11-09,307.7703857421875
2021-11-10,307.7703857421875
2021-11-11,308.26995849609375
2021-11-12,308.76959228515625
2021-11-15,309.76885986328125
2021-11-16,309.2692565917969
2021-11-17,311.7673645019531
2021-11-18,315.7643737792969
2021-11-19,314.76513671875
2021-11-22,313.765869140625
2021-11-23,311.7673645019531
2021-11-24,310.26849365234375
2021-11-25,312.7666320800781
2021-11-26,308.76959228515625
2021-11-29,308.76959228515625
2021-11-30,304.7726135253906
2021-12-01,308.26995849609375
2021-12-02,316.2640380859375
2021-12-03,312.2669982910156
2021-12-06,313.2662353515625
2021-12-07,321.7598876953125
2021-12-08,318.26251220703125
2021-12-09,315.7643737792969
2021-12-10,316.7636413574219
2021-12-13,310.26849365234375
2021-12-14,309.76885986328125
2021-12-15,311.7673645019531
2021-12-16,316.7636413574219
2021-12-17,325.7569580078125
2021-12-20,321.2602844238281
2021-12-21,318.7621154785156
2021-12-22,322.7591857910156
2021-12-23,325.25726318359375
2021-12-24,324.7576599121094
2021-12-29,336.2491149902344
2021-12-30,329.7539978027344
2021-12-31,344.7427978515625
2022-01-04,342.24462890625
2022-01-05,341.7449951171875
2022-01-06,340.24615478515625
2022-01-07,356.7337951660156
2022-01-10,356.2342224121094
2022-01-11,354.23565673828125
2022-01-12,353.23638916015625
2022-01-13,349.739013671875
2022-01-14,351.2379455566406
2022-01-17,353.73602294921875
2022-01-18,353.73602294921875
2022-01-19,349.739013671875
2022-01-20,348.7397766113281
2022-01-21,339.7464904785156
2022-01-24,329.7539978027344
2022-01-25,340.7457580566406
2022-01-26,343.74346923828125
2022-01-27,343.74346923828125
2022-01-28,336.2491149902344
2022-01-31,343.2438659667969
2022-02-01,341.2453918457031
2022-02-02,336.7487487792969
2022-02-03,330.25360107421875
2022-02-04,332.2520751953125
2022-02-07,336.7487487792969
2022-02-08,329.25433349609375
2022-02-09,330.75323486328125
2022-02-10,329.25433349609375
2022-02-11,328.25506591796875
2022-02-14,322.2595520019531
2022-02-15,319.7614440917969
2022-02-16,316.7636413574219
2022-02-17,314.76513671875
2022-02-18,313.2662353515625
2022-02-21,308.76959228515625
2022-02-22,311.26776123046875
2022-02-23,309.2692565917969
2022-02-24,301.7748718261719
2022-02-25,299.7763366699219
2022-02-28,305.2722473144531
2022-03-01,291.7822265625
2022-03-02,290.7830505371094
2022-03-03,286.7860107421875
2022-03-04,273.2961120605469
2022-03-07,257.3079833984375
2022-03-08,272.29681396484375
2022-03-09,280.2908630371094
2022-03-10,277.2930603027344
2022-03-11,278.7920227050781
2022-03-14,281.2901306152344
2022-03-15,276.79345703125
2022-03-16,285.2871398925781
2022-03-17,313.765869140625
2022-03-18,313.765869140625
2022-03-21,311.26776123046875
2022-03-22,314.2655029296875
2022-03-23,309.2692565917969
2022-03-24,314.76513671875
2022-03-25,319.2618103027344
2022-03-28,318.7621154785156
2022-03-29,317.76287841796875
2022-03-30,314.76513671875
2022-03-31,314.76513671875
2022-04-01,320.2610168457031
2022-04-04,330.75323486328125
2022-04-05,329.7539978027344
2022-04-06,332.751708984375
2022-04-07,331.2528076171875
2022-04-08,334.7502136230469
2022-04-11,332.751708984375
2022-04-12,332.2520751953125
2022-04-13,329.7539978027344
2022-04-14,331.75250244140625
2022-04-19,323.2587585449219
2022-04-20,330.25360107421875
2022-04-21,332.7919921875
2022-04-22,321.7988586425781
2022-04-25,317.3016662597656
2022-04-26,316.802001953125
2022-04-27,317.3016662597656
2022-04-28,319.8001403808594
2022-04-29,314.30352783203125
2022-05-03,310.8057556152344
2022-05-04,312.3048095703125
2022-05-05,314.30352783203125
2022-05-06,295.3153991699219
2022-05-09,291.3179626464844
2022-05-10,297.314208984375
2022-05-11,301.3116760253906
2022-05-12,290.31854248046875
2022-05-13,297.8138427734375
2022-05-16,298.8132019042969
2022-05-17,299.8126220703125
2022-05-18,307.8076477050781
2022-05-19,294.8157653808594
2022-05-20,302.8106994628906
2022-05-23,313.8038635253906
2022-05-24,320.2998046875
2022-05-25,312.80450439453125
2022-05-26,317.3016662597656
2022-05-27,319.8001403808594
2022-05-30,320.7994689941406
2022-05-31,317.8013610839844
2022-06-01,316.3023376464844
2022-06-06,318.80072021484375
2022-06-07,324.2972717285156
2022-06-08,325.2966613769531
2022-06-09,319.8001403808594
2022-06-10,310.3060607910156
2022-06-13,299.3128967285156
2022-06-14,290.8182678222656
2022-06-15,292.8169860839844
2022-06-16,284.32232666015625
2022-06-17,282.32354736328125
2022-06-20,284.822021484375
2022-06-21,280.8244934082031
2022-06-22,275.8276062011719
2022-06-23,272.32977294921875
2022-06-24,269.83135986328125
2022-06-27,271.83013916015625
2022-06-28,263.33538818359375
2022-06-29,257.3391418457031
2022-06-30,248.34475708007812
2022-07-01,246.84571838378906
2022-07-04,248.84446716308594
2022-07-05,243.347900390625
2022-07-06,246.84571838378906
2022-07-07,249.34414672851562
2022-07-08,251.3428955078125
2022-07-11,250.84323120117188
2022-07-12,249.34414672851562
2022-07-13,234.8532257080078
2022-07-14,226.85821533203125
2022-07-15,231.85508728027344
2022-07-18,241.34915161132812
2022-07-19,244.8469696044922
2022-07-20,246.84571838378906
2022-07-21,248.34475708007812
2022-07-22,246.84571838378906
2022-07-25,248.34475708007812
2022-07-26,244.34727478027344
2022-07-27,241.34915161132812
2022-07-28,243.347900390625
2022-07-29,247.8450927734375
2022-08-01,247.8450927734375
2022-08-02,239.85009765625
2022-08-03,240.84945678710938
2022-08-04,247.34542846679688
2022-08-05,243.347900390625
2022-08-08,243.84759521484375
2022-08-09,246.84571838378906
2022-08-10,252.8419647216797
2022-08-11,246.3460235595703
2022-08-12,248.34475708007812
2022-08-15,248.84446716308594
2022-08-16,254.3410186767578
2022-08-17,234.8532257080078
2022-08-18,236.8519744873047
2022-08-19,234.35353088378906
2022-08-22,233.35415649414062
2022-08-23,219.86257934570312
2022-08-24,213.8663330078125
2022-08-25,210.36851501464844
2022-08-26,204.3722686767578
2022-08-30,201.8738250732422
2022-08-31,198.87570190429688
2022-09-01,191.2804412841797
2022-09-02,198.27606201171875
2022-09-05,194.87820434570312
2022-09-06,198.07620239257812
2022-09-07,196.47720336914062
2022-09-08,197.87632751464844
2022-09-09,197.47657775878906
2022-09-12,199.8750762939453
2022-09-13,198.07620239257812
2022-09-14,189.28170776367188
2022-09-15,193.8788299560547
2022-09-16,193.27919006347656
2022-09-20,193.27919006347656
2022-09-21,197.87632751464844
2022-09-22,193.10174560546875
2022-09-23,187.3046875
2022-09-26,180.7080841064453
2022-09-27,176.11038208007812
2022-09-28,175.71060180664062
2022-09-29,175.1109161376953
2022-09-30,182.5071563720703
2022-10-03,210.39295959472656
2022-10-04,219.88812255859375
2022-10-05,224.8855743408203
2022-10-06,225.3853302001953
2022-10-07,218.88864135742188
2022-10-10,212.39193725585938
2022-10-11,208.3939666748047
2022-10-12,199.89830017089844
2022-10-13,202.89678955078125
2022-10-14,201.39752197265625
2022-10-17,206.8947296142578
2022-10-18,205.895263671875
2022-10-19,201.39752197265625
2022-10-20,207.89422607421875
2022-10-21,210.8927001953125
2022-10-24,212.89169311523438
2022-10-25,216.38990783691406
2022-10-26,227.38430786132812
2022-10-27,226.38482666015625
2022-10-28,224.8855743408203
2022-10-31,224.8855743408203
2022-11-01,221.88710021972656
2022-11-02,212.39193725585938
2022-11-03,216.88966369628906
2022-11-04,222.38685607910156
2022-11-07,229.883056640625
2022-11-08,232.88153076171875
2022-11-09,224.38584899902344
2022-11-10,228.883544921875
2022-11-11,234.88050842285156
2022-11-14,234.38075256347656
2022-11-15,233.3812713623047
2022-11-16,230.38278198242188
2022-11-17,226.38482666015625
2022-11-18,229.883056640625
2022-11-21,234.38075256347656
2022-11-22,242.376708984375
2022-11-23,249.3731231689453
2022-11-24,248.3736114501953
2022-11-25,251.87185668945312
2022-11-28,248.87338256835938
2022-11-29,243.8759307861328
2022-11-30,243.8759307861328
2022-12-01,248.3736114501953
2022-12-02,249.87286376953125
2022-12-05,245.3751678466797
2022-12-06,241.87693786621094
2022-12-07,238.37872314453125
2022-12-08,234.38075256347656
2022-12-09,230.8825225830078
2022-12-12,233.88099670410156
2022-12-13,234.88050842285156
2022-12-14,233.3812713623047
2022-12-15,231.38229370117188
2022-12-16,227.38430786132812
2022-12-19,234.38075256347656
2022-12-20,231.38229370117188
2022-12-21,239.3782196044922
2022-12-22,241.377197265625
2022-12-23,241.377197265625
2022-12-28,237.3792266845703
2022-12-29,238.37872314453125
2022-12-30,236.37974548339844
2023-01-03,235.8800048828125
2023-01-04,235.3802490234375
2023-01-05,233.88099670410156
2023-01-06,217.88914489746094
2023-01-09,212.39193725585938
2023-01-10,213.3914337158203
2023-01-11,216.38990783691406
2023-01-12,218.88864135742188
2023-01-13,222.38685607910156
2023-01-16,220.38787841796875
2023-01-17,212.39193725585938
2023-01-18,212.89169311523438
2023-01-19,211.89219665527344
2023-01-20,217.389404296875
2023-01-23,219.38836669921875
2023-01-24,220.88763427734375
2023-01-25,217.389404296875
2023-01-26,217.389404296875
2023-01-27,216.38990783691406
2023-01-30,216.88966369628906
2023-01-31,215.89015197753906
2023-02-01,218.88864135742188
2023-02-02,237.87896728515625
2023-02-03,241.377197265625
2023-02-06,238.8784637451172
2023-02-07,231.38229370117188
