Date,GETI-B.ST
2019-05-06,120.52213287353516
2019-05-07,121.70464324951172
2019-05-08,122.93258666992188
2019-05-09,119.5215835571289
2019-05-10,120.29474639892578
2019-05-13,120.29474639892578
2019-05-14,120.4766616821289
2019-05-15,121.29531860351562
2019-05-16,121.70464324951172
2019-05-17,120.74954986572266
2019-05-20,120.06735229492188
2019-05-21,120.79502868652344
2019-05-22,121.84107971191406
2019-05-23,120.24925994873047
2019-05-24,121.65914916992188
2019-05-27,121.88655090332031
2019-05-28,121.65914916992188
2019-05-29,119.8399429321289
2019-05-31,117.11114501953125
2019-06-03,118.24813842773438
2019-06-04,119.0667724609375
2019-06-05,123.02355194091797
2019-06-07,125.66138458251953
2019-06-11,125.79784393310547
2019-06-12,129.98199462890625
2019-06-13,131.34637451171875
2019-06-14,131.8921661376953
2019-06-18,135.07577514648438
2019-06-19,135.2576904296875
2019-06-20,136.53114318847656
2019-06-24,133.57492065429688
2019-06-25,133.71136474609375
2019-06-26,131.16445922851562
2019-06-27,129.6181640625
2019-06-28,133.0746307373047
2019-07-01,133.21107482910156
2019-07-02,134.75741577148438
2019-07-03,135.98538208007812
2019-07-04,133.66587829589844
2019-07-05,131.8921661376953
2019-07-08,134.0751953125
2019-07-09,133.25656127929688
2019-07-10,134.34808349609375
2019-07-11,136.80401611328125
2019-07-12,136.5766143798828
2019-07-15,135.89439392089844
2019-07-16,133.16558837890625
2019-07-17,124.25151062011719
2019-07-18,123.3419189453125
2019-07-19,124.11508178710938
2019-07-22,126.38906860351562
2019-07-23,128.20828247070312
2019-07-24,125.07015228271484
2019-07-25,124.7972640991211
2019-07-26,124.66083526611328
2019-07-29,126.34358978271484
2019-07-30,126.52549743652344
2019-07-31,129.29978942871094
2019-08-01,132.80177307128906
2019-08-02,129.48171997070312
2019-08-06,124.4789047241211
2019-08-07,126.16167449951172
2019-08-08,128.07183837890625
2019-08-09,126.07071685791016
2019-08-12,125.93427276611328
2019-08-13,126.34358978271484
2019-08-14,121.70464324951172
2019-08-15,121.52272033691406
2019-08-16,122.75067138671875
2019-08-19,124.97918701171875
2019-08-20,127.3896484375
2019-08-21,126.84387969970703
2019-08-22,124.2969970703125
2019-08-23,122.75067138671875
2019-08-26,121.65914916992188
2019-08-27,122.84162902832031
2019-08-28,120.97694396972656
2019-08-29,123.11450958251953
2019-08-30,123.20547485351562
2019-09-02,124.06957244873047
2019-09-03,124.97918701171875
2019-09-04,125.57042694091797
2019-09-05,124.61534881591797
2019-09-06,123.97864532470703
2019-09-09,121.9320297241211
2019-09-10,116.88374328613281
2019-09-11,116.79277801513672
2019-09-12,119.65802001953125
2019-09-13,123.52383422851562
2019-09-16,122.5687484741211
2019-09-17,125.57042694091797
2019-09-18,128.98143005371094
2019-09-19,128.29922485351562
2019-09-20,129.6636199951172
2019-09-23,128.66307067871094
2019-09-24,131.39187622070312
2019-09-25,128.43565368652344
2019-09-26,131.34637451171875
2019-09-27,126.20714569091797
2019-09-30,125.29753875732422
2019-10-01,126.79837799072266
2019-10-02,122.47779083251953
2019-10-03,122.84162902832031
2019-10-04,124.16055297851562
2019-10-07,124.52438354492188
2019-10-08,121.97750854492188
2019-10-09,123.70576477050781
2019-10-10,119.15774536132812
2019-10-11,121.0224380493164
2019-10-14,121.88655090332031
2019-10-15,121.47723388671875
2019-10-16,124.16055297851562
2019-10-17,123.02355194091797
2019-10-18,142.85284423828125
2019-10-21,145.99098205566406
2019-10-22,145.39974975585938
2019-10-23,143.9898681640625
2019-10-24,142.03419494628906
2019-10-25,141.1700897216797
2019-10-28,143.39862060546875
2019-10-29,143.762451171875
2019-10-30,146.71865844726562
2019-10-31,149.81129455566406
2019-11-01,148.219482421875
2019-11-04,148.81072998046875
2019-11-05,148.4923858642578
2019-11-06,149.4019775390625
2019-11-07,150.08416748046875
2019-11-08,153.90452575683594
2019-11-11,151.81240844726562
2019-11-12,152.58558654785156
2019-11-13,155.13247680664062
2019-11-14,153.58616638183594
2019-11-15,153.26779174804688
2019-11-18,153.94998168945312
2019-11-19,146.40028381347656
2019-11-20,151.35760498046875
2019-11-21,149.31101989746094
2019-11-22,150.62994384765625
2019-11-25,153.35874938964844
2019-11-26,157.72483825683594
2019-11-27,157.36099243164062
2019-11-28,153.08587646484375
2019-11-29,151.22116088867188
2019-12-02,148.40139770507812
2019-12-03,150.12966918945312
2019-12-04,153.54066467285156
2019-12-05,152.35818481445312
2019-12-06,157.27003479003906
2019-12-09,156.22398376464844
2019-12-10,154.13189697265625
2019-12-11,156.451416015625
2019-12-12,154.85958862304688
2019-12-13,150.49349975585938
2019-12-16,152.17626953125
2019-12-17,151.90338134765625
2019-12-18,152.4036865234375
2019-12-19,155.5417938232422
2019-12-20,157.8157958984375
2019-12-23,157.6793670654297
2019-12-27,158.54347229003906
2019-12-30,158.2705841064453
2020-01-02,160.13528442382812
2020-01-03,158.40701293945312
2020-01-07,160.54458618164062
2020-01-08,161.27227783203125
2020-01-09,162.18186950683594
2020-01-10,163.136962890625
2020-01-13,160.81748962402344
2020-01-14,163.63723754882812
2020-01-15,162.77310180664062
2020-01-16,162.04542541503906
2020-01-17,162.68214416503906
2020-01-20,163.36434936523438
2020-01-21,165.4109649658203
2020-01-22,164.13751220703125
2020-01-23,163.95559692382812
2020-01-24,165.683837890625
2020-01-27,163.68270874023438
2020-01-28,163.455322265625
2020-01-29,165.5474090576172
2020-01-30,149.17457580566406
2020-01-31,149.67486572265625
2020-02-03,152.81300354003906
2020-02-04,156.90618896484375
2020-02-05,160.04429626464844
2020-02-06,159.49855041503906
2020-02-07,156.95167541503906
2020-02-10,156.58782958984375
2020-02-11,155.86016845703125
2020-02-12,155.5417938232422
2020-02-13,153.63162231445312
2020-02-14,156.22398376464844
2020-02-17,156.8152313232422
2020-02-18,157.4519500732422
2020-02-19,160.99940490722656
2020-02-20,159.31663513183594
2020-02-21,159.13470458984375
2020-02-24,153.44972229003906
2020-02-25,150.12966918945312
2020-02-26,154.08641052246094
2020-02-27,150.67539978027344
2020-02-28,145.6271514892578
2020-03-02,148.17401123046875
2020-03-03,155.31439208984375
2020-03-04,154.63218688964844
2020-03-05,167.36660766601562
2020-03-06,160.08978271484375
2020-03-09,154.9960174560547
2020-03-10,153.8135528564453
2020-03-11,142.2615966796875
2020-03-12,133.52944946289062
2020-03-13,132.21051025390625
2020-03-16,143.08026123046875
2020-03-17,156.04209899902344
2020-03-18,157.1790771484375
2020-03-19,154.7686309814453
2020-03-20,158.99827575683594
2020-03-23,156.08755493164062
2020-03-24,159.13470458984375
2020-03-25,159.4530792236328
2020-03-26,166.86630249023438
2020-03-27,163.1824188232422
2020-03-30,178.78208923339844
2020-03-31,173.4609375
2020-04-01,168.91290283203125
2020-04-02,170.0954132080078
2020-04-03,171.5962371826172
2020-04-06,173.3245086669922
2020-04-07,170.23184204101562
2020-04-08,168.32167053222656
2020-04-09,167.6394805908203
2020-04-14,174.82533264160156
2020-04-15,171.73268127441406
2020-04-16,168.7764892578125
2020-04-17,164.68328857421875
2020-04-20,175.052734375
2020-04-21,177.2357940673828
2020-04-22,172.27845764160156
2020-04-23,174.46148681640625
2020-04-24,168.23069763183594
2020-04-27,170.91404724121094
2020-04-28,169.3677215576172
2020-04-29,167.68495178222656
2020-04-30,171.09596252441406
2020-05-04,167.18467712402344
2020-05-05,168.32167053222656
2020-05-06,167.275634765625
2020-05-07,167.6394805908203
2020-05-08,167.50302124023438
2020-05-11,167.0937042236328
2020-05-12,171.86912536621094
2020-05-13,168.45811462402344
2020-05-14,156.95167541503906
2020-05-15,155.5417938232422
2020-05-18,155.13247680664062
2020-05-19,154.6776885986328
2020-05-20,160.22622680664062
2020-05-22,158.08868408203125
2020-05-25,161.90899658203125
2020-05-26,156.8152313232422
2020-05-27,150.9937744140625
2020-05-28,155.13247680664062
2020-05-29,158.04318237304688
2020-06-01,154.9050750732422
2020-06-02,153.44972229003906
2020-06-03,154.0409698486328
2020-06-04,152.49461364746094
2020-06-05,150.72088623046875
2020-06-08,148.94715881347656
2020-06-09,152.35818481445312
2020-06-10,157.1790771484375
2020-06-11,153.54066467285156
2020-06-12,153.85902404785156
2020-06-15,154.63218688964844
2020-06-16,158.72540283203125
2020-06-17,165.00164794921875
2020-06-18,161.4996795654297
2020-06-22,161.3632354736328
2020-06-23,164.18299865722656
2020-06-24,158.67990112304688
2020-06-25,158.8163604736328
2020-06-26,160.590087890625
2020-06-29,159.16810607910156
2020-06-30,158.61766052246094
2020-07-01,162.14964294433594
2020-07-02,164.39724731445312
2020-07-03,163.34225463867188
2020-07-06,165.3146514892578
2020-07-07,168.5255584716797
2020-07-08,165.17703247070312
2020-07-09,167.19529724121094
2020-07-10,163.0211639404297
2020-07-13,165.4522705078125
2020-07-14,162.5166015625
2020-07-15,170.36032104492188
2020-07-16,175.77296447753906
2020-07-17,182.56167602539062
2020-07-20,191.18521118164062
2020-07-21,185.95606994628906
2020-07-22,189.71737670898438
2020-07-23,197.33175659179688
2020-07-24,190.9099884033203
2020-07-27,197.69873046875
2020-07-28,196.7813262939453
2020-07-29,195.6804656982422
2020-07-30,192.92825317382812
2020-07-31,192.4695587158203
2020-08-03,196.41436767578125
2020-08-04,190.72653198242188
2020-08-05,189.16693115234375
2020-08-06,185.95606994628906
2020-08-07,186.78172302246094
2020-08-10,185.3138885498047
2020-08-11,186.5982208251953
2020-08-12,187.148681640625
2020-08-13,187.148681640625
2020-08-14,186.2312774658203
2020-08-17,189.99258422851562
2020-08-18,184.6717071533203
2020-08-19,186.5982208251953
2020-08-20,184.94692993164062
2020-08-21,186.2312774658203
2020-08-24,184.4882354736328
2020-08-25,186.87344360351562
2020-08-26,185.49734497070312
2020-08-27,182.56167602539062
2020-08-28,178.57101440429688
2020-08-31,176.23165893554688
2020-09-01,174.07577514648438
2020-09-02,178.8003692626953
2020-09-03,168.0668487548828
2020-09-04,162.4248504638672
2020-09-07,164.62661743164062
2020-09-08,164.35140991210938
2020-09-09,170.95664978027344
2020-09-10,167.24119567871094
2020-09-11,169.30532836914062
2020-09-14,169.0301055908203
2020-09-15,170.91078186035156
2020-09-16,168.93836975097656
2020-09-17,169.7640380859375
2020-09-18,172.5620880126953
2020-09-21,174.90145874023438
2020-09-22,172.24099731445312
2020-09-23,174.3051300048828
2020-09-24,170.1309814453125
2020-09-25,176.59861755371094
2020-09-28,175.68124389648438
2020-09-29,174.626220703125
2020-09-30,179.35079956054688
2020-10-01,181.3690643310547
2020-10-02,179.6719207763672
2020-10-05,181.1397247314453
2020-10-06,178.34165954589844
2020-10-07,179.7636260986328
2020-10-08,178.8003692626953
2020-10-09,180.63514709472656
2020-10-12,187.3321533203125
2020-10-13,187.4239044189453
2020-10-14,192.56129455566406
2020-10-15,188.6165008544922
2020-10-16,177.4242706298828
2020-10-19,173.15838623046875
2020-10-20,170.727294921875
2020-10-21,165.7733612060547
2020-10-22,164.7642364501953
2020-10-23,162.9752960205078
2020-10-26,157.79200744628906
2020-10-27,164.71835327148438
2020-10-28,161.36985778808594
2020-10-29,159.44332885742188
2020-10-30,159.94790649414062
2020-11-02,161.73681640625
2020-11-03,163.8468475341797
2020-11-04,169.48880004882812
2020-11-05,169.99337768554688
2020-11-06,170.7731475830078
2020-11-09,169.71817016601562
2020-11-10,165.58987426757812
2020-11-11,166.8742218017578
2020-11-12,169.2594757080078
2020-11-13,166.04856872558594
2020-11-16,168.80075073242188
2020-11-17,168.66317749023438
2020-11-18,168.66317749023438
2020-11-19,167.42466735839844
2020-11-20,170.08511352539062
2020-11-23,168.5255584716797
2020-11-24,161.36985778808594
2020-11-25,161.9202880859375
2020-11-26,164.44313049316406
2020-11-27,166.0944366455078
2020-11-30,168.02098083496094
2020-12-01,166.5531463623047
2020-12-02,166.41552734375
2020-12-03,166.96597290039062
2020-12-04,167.97509765625
2020-12-07,168.7548828125
2020-12-08,169.0759735107422
2020-12-09,167.01185607910156
2020-12-10,169.90162658691406
2020-12-11,170.5896759033203
2020-12-14,172.60794067382812
2020-12-15,170.7731475830078
2020-12-16,172.92904663085938
2020-12-17,171.59881591796875
2020-12-18,171.14012145996094
2020-12-21,170.727294921875
2020-12-22,171.91990661621094
2020-12-23,172.83729553222656
2020-12-28,175.86468505859375
2020-12-29,178.4334259033203
2020-12-30,176.23165893554688
2021-01-04,178.89212036132812
2021-01-05,178.0205841064453
2021-01-07,176.55276489257812
2021-01-08,178.52516174316406
2021-01-11,177.88296508789062
2021-01-12,177.745361328125
2021-01-13,180.4058074951172
2021-01-14,179.80950927734375
2021-01-15,179.2590789794922
2021-01-18,177.10317993164062
2021-01-19,176.8738555908203
2021-01-20,178.0205841064453
2021-01-21,181.3690643310547
2021-01-22,180.7727813720703
2021-01-25,182.14886474609375
2021-01-26,181.7819061279297
2021-01-27,188.43301391601562
2021-01-28,204.5791778564453
2021-01-29,197.97393798828125
2021-02-01,200.5426483154297
2021-02-02,197.69873046875
2021-02-03,197.33175659179688
2021-02-04,196.04739379882812
2021-02-05,194.8547821044922
2021-02-08,196.04739379882812
2021-02-09,199.44175720214844
2021-02-10,205.5883331298828
2021-02-11,208.79920959472656
2021-02-12,213.66139221191406
2021-02-15,214.85400390625
2021-02-16,213.2026824951172
2021-02-17,210.8174591064453
2021-02-18,206.3222198486328
2021-02-19,206.8726806640625
2021-02-22,203.75352478027344
2021-02-23,198.61611938476562
2021-02-24,198.89132690429688
2021-02-25,199.07481384277344
2021-02-26,196.04739379882812
2021-03-01,201.73526000976562
2021-03-02,201.73526000976562
2021-03-03,196.50608825683594
2021-03-04,197.33175659179688
2021-03-05,196.23089599609375
2021-03-08,199.8087158203125
2021-03-09,200.5426483154297
2021-03-10,204.76266479492188
2021-03-11,214.3953094482422
2021-03-12,214.6705322265625
2021-03-15,215.67967224121094
2021-03-16,218.34011840820312
2021-03-17,214.3035888671875
2021-03-18,215.58792114257812
2021-03-19,216.59706115722656
2021-03-22,222.4683837890625
2021-03-23,218.52359008789062
2021-03-24,219.71620178222656
2021-03-25,218.98228454589844
2021-03-26,220.63360595703125
2021-03-29,219.89967346191406
2021-03-30,220.4501190185547
2021-03-31,222.4683837890625
2021-04-01,222.83534240722656
2021-04-06,227.23886108398438
2021-04-07,227.14712524414062
2021-04-08,230.72496032714844
2021-04-09,233.47714233398438
2021-04-12,232.83497619628906
2021-04-13,240.17410278320312
2021-04-14,237.513671875
2021-04-15,243.385009765625
2021-04-16,245.3115234375
2021-04-19,245.40328979492188
2021-04-20,248.06373596191406
2021-04-21,251.4033966064453
2021-04-22,251.8672637939453
2021-04-23,254.1864776611328
2021-04-26,255.67080688476562
2021-04-27,259.3815002441406
2021-04-28,261.8862609863281
2021-04-29,262.90673828125
2021-04-30,265.7825622558594
2021-05-03,266.0608825683594
2021-05-04,266.15362548828125
2021-05-05,270.3282165527344
2021-05-06,268.0090026855469
2021-05-07,271.25592041015625
2021-05-10,269.12225341796875
2021-05-11,261.7934875488281
2021-05-12,258.7321472167969
2021-05-14,259.19598388671875
2021-05-17,259.5670471191406
2021-05-18,262.90673828125
2021-05-19,260.0308532714844
2021-05-20,266.6174621582031
2021-05-21,266.89581298828125
2021-05-24,266.9885559082031
2021-05-25,274.2245178222656
2021-05-26,272.4619140625
2021-05-27,270.6993103027344
2021-05-28,273.3896484375
2021-05-31,271.81256103515625
2021-06-01,278.7701721191406
2021-06-02,279.4195861816406
2021-06-03,282.8520202636719
2021-06-04,288.2326354980469
2021-06-07,289.7168884277344
2021-06-08,288.60369873046875
2021-06-09,287.4904479980469
2021-06-10,286.8410949707031
2021-06-11,286.2844543457031
2021-06-14,289.2530517578125
2021-06-15,289.2530517578125
2021-06-16,287.212158203125
2021-06-17,289.6241455078125
2021-06-18,292.8710632324219
2021-06-21,293.3349304199219
2021-06-22,293.1493835449219
2021-06-23,293.7987365722656
2021-06-24,305.2093200683594
2021-06-28,305.02374267578125
2021-06-29,305.3020935058594
2021-06-30,299.4576416015625
2021-07-01,297.69500732421875
2021-07-02,298.7154846191406
2021-07-05,297.60223388671875
2021-07-06,299.7359924316406
2021-07-07,309.8477478027344
2021-07-08,307.9923400878906
2021-07-09,305.9514465332031
2021-07-12,310.86822509765625
2021-07-13,312.2597351074219
2021-07-14,313.5584716796875
2021-07-15,311.1465148925781
2021-07-16,328.4942321777344
2021-07-19,322.37152099609375
2021-07-20,323.2992248535156
2021-07-21,322.27874755859375
2021-07-22,329.1436462402344
2021-07-23,335.2663879394531
2021-07-26,336.1012878417969
2021-07-27,339.1626892089844
2021-07-28,343.8938903808594
2021-07-29,341.8529968261719
2021-07-30,347.04803466796875
2021-08-02,351.1298522949219
2021-08-03,351.40814208984375
2021-08-04,358.0874938964844
2021-08-05,358.1802673339844
2021-08-06,348.6250915527344
2021-08-09,346.2131042480469
2021-08-10,346.95526123046875
2021-08-11,345.378173828125
2021-08-12,347.8829345703125
2021-08-13,343.8938903808594
2021-08-16,344.1722106933594
2021-08-17,342.9661865234375
2021-08-18,346.4914245605469
2021-08-19,337.30731201171875
2021-08-20,340.8325500488281
2021-08-23,341.94573974609375
2021-08-24,327.56658935546875
2021-08-25,327.00994873046875
2021-08-26,326.1750183105469
2021-08-27,325.525634765625
2021-08-30,331.92669677734375
2021-08-31,328.4015197753906
2021-09-01,330.8134765625
2021-09-02,338.6060485839844
2021-09-03,338.88433837890625
2021-09-06,343.2445068359375
2021-09-07,343.3372802734375
2021-09-08,342.4095764160156
2021-09-09,342.50238037109375
2021-09-10,344.0794372558594
2021-09-13,332.8544006347656
2021-09-14,336.93621826171875
2021-09-15,332.11224365234375
2021-09-16,335.08087158203125
2021-09-17,342.5951232910156
2021-09-20,336.1012878417969
2021-09-21,350.5732421875
2021-09-22,346.1203308105469
2021-09-23,357.34539794921875
2021-09-24,350.9443054199219
2021-09-27,333.9676513671875
2021-09-28,320.2378845214844
2021-09-29,322.7425842285156
2021-09-30,324.50518798828125
2021-10-01,325.9895324707031
2021-10-04,322.46429443359375
2021-10-05,327.7521057128906
2021-10-06,323.3919677734375
2021-10-07,326.1750183105469
2021-10-08,324.2269287109375
2021-10-11,320.8872375488281
2021-10-12,326.638916015625
2021-10-13,337.4928283691406
2021-10-14,346.1203308105469
2021-10-15,347.2335205078125
2021-10-18,342.50238037109375
2021-10-19,342.7806396484375
2021-10-20,368.57037353515625
2021-10-21,377.2906799316406
2021-10-22,379.7026062011719
2021-10-25,376.0846862792969
2021-10-26,376.36297607421875
2021-10-27,367.6427001953125
2021-10-28,366.9933166503906
2021-10-29,356.51043701171875
2021-11-01,361.7054748535156
2021-11-02,365.7873229980469
2021-11-03,364.859619140625
2021-11-04,367.3644104003906
2021-11-05,360.7778015136719
2021-11-08,371.07513427734375
2021-11-09,374.2292785644531
2021-11-10,375.1569519042969
2021-11-11,386.47479248046875
2021-11-12,389.62890625
2021-11-15,398.34918212890625
2021-11-16,380.16650390625
2021-11-17,380.5375671386719
2021-11-18,378.31109619140625
2021-11-19,377.6617126464844
2021-11-22,376.2701721191406
2021-11-23,357.8092346191406
2021-11-24,349.46002197265625
2021-11-25,350.666015625
2021-11-26,357.34539794921875
2021-11-29,355.0261535644531
2021-11-30,351.5009460449219
2021-12-01,352.8924560546875
2021-12-02,351.40814208984375
2021-12-03,347.6974182128906
2021-12-06,351.59368896484375
2021-12-07,367.4571533203125
2021-12-08,362.5404357910156
2021-12-09,361.7054748535156
2021-12-10,357.5308837890625
2021-12-13,364.9524230957031
2021-12-14,352.7996826171875
2021-12-15,355.118896484375
2021-12-16,342.31683349609375
2021-12-17,347.2335205078125
2021-12-20,348.1612548828125
2021-12-21,346.4914245605469
2021-12-22,354.840576171875
2021-12-23,360.12847900390625
2021-12-27,368.57037353515625
2021-12-28,368.7559509277344
2021-12-29,366.52947998046875
2021-12-30,366.52947998046875
2022-01-03,363.6536560058594
2022-01-04,353.3562927246094
2022-01-05,348.1612548828125
2022-01-07,334.5242614746094
2022-01-10,322.27874755859375
2022-01-11,329.23638916015625
2022-01-12,329.3291931152344
2022-01-13,317.36199951171875
2022-01-14,308.7344970703125
2022-01-17,312.5379943847656
2022-01-18,306.6008605957031
2022-01-19,307.71405029296875
2022-01-20,315.41387939453125
2022-01-21,307.9923400878906
2022-01-24,299.82867431640625
2022-01-25,305.39483642578125
2022-01-26,311.517578125
2022-01-27,310.7754211425781
2022-01-28,325.6184387207031
2022-01-31,335.4519348144531
2022-02-01,344.82159423828125
2022-02-02,351.40814208984375
2022-02-03,344.35772705078125
2022-02-04,341.76019287109375
2022-02-07,344.9143371582031
2022-02-08,334.4314880371094
2022-02-09,345.2854309082031
2022-02-10,349.36724853515625
2022-02-11,345.934814453125
2022-02-14,329.23638916015625
2022-02-15,340.55419921875
2022-02-16,335.2663879394531
2022-02-17,334.5242614746094
2022-02-18,325.6184387207031
2022-02-21,319.1246032714844
2022-02-22,331.091796875
2022-02-23,325.8967590332031
2022-02-24,328.12322998046875
2022-02-25,336.93621826171875
2022-02-28,343.8011169433594
2022-03-01,345.192626953125
2022-03-02,336.2868957519531
2022-03-03,327.47381591796875
2022-03-04,325.8039855957031
2022-03-07,325.06182861328125
2022-03-08,311.6103515625
2022-03-09,317.2692565917969
2022-03-10,309.7549743652344
2022-03-11,309.4766540527344
2022-03-14,317.73309326171875
2022-03-15,322.6498107910156
2022-03-16,343.5228271484375
2022-03-17,344.0794372558594
2022-03-18,349.9238586425781
2022-03-21,343.3372802734375
2022-03-22,339.62652587890625
2022-03-23,323.8558349609375
2022-03-24,317.91864013671875
2022-03-25,331.83392333984375
2022-03-28,342.7806396484375
2022-03-29,354.9333801269531
2022-03-30,355.6755065917969
2022-03-31,349.73834228515625
2022-04-01,351.8719787597656
2022-04-04,354.6550598144531
2022-04-05,355.582763671875
2022-04-06,348.8106384277344
2022-04-07,358.3658142089844
2022-04-08,345.934814453125
2022-04-11,337.5855712890625
2022-04-12,335.730224609375
2022-04-13,332.39056396484375
2022-04-14,321.44384765625
2022-04-19,325.15460205078125
2022-04-20,329.0509033203125
2022-04-21,325.06182861328125
2022-04-22,319.5884704589844
2022-04-25,319.0318603515625
2022-04-26,270.5137939453125
2022-04-27,269.76129150390625
2022-04-28,271.8305969238281
2022-04-29,269.57318115234375
2022-05-02,272.2068176269531
2022-05-03,277.5682067871094
2022-05-04,272.489013671875
2022-05-05,279.63751220703125
2022-05-06,276.25140380859375
2022-05-09,265.9049072265625
2022-05-10,268.3504333496094
2022-05-11,272.77117919921875
2022-05-12,267.4098205566406
2022-05-13,274.84051513671875
2022-05-16,270.1375427246094
2022-05-17,274.84051513671875
2022-05-18,270.98406982421875
2022-05-19,267.97418212890625
2022-05-20,269.00885009765625
2022-05-23,262.5187683105469
2022-05-24,262.5187683105469
2022-05-25,253.01881408691406
2022-05-27,263.36529541015625
2022-05-30,267.50390625
2022-05-31,266.1870422363281
2022-06-01,260.8257141113281
2022-06-02,268.7266845703125
2022-06-03,264.6820983886719
2022-06-07,265.15240478515625
2022-06-08,269.00885009765625
2022-06-09,259.414794921875
2022-06-10,257.34552001953125
2022-06-13,236.84063720703125
2022-06-14,235.14756774902344
2022-06-15,193.94970703125
2022-06-16,198.2764434814453
2022-06-17,202.6031494140625
2022-06-20,207.30609130859375
2022-06-21,210.3159942626953
2022-06-22,214.7367706298828
2022-06-23,216.7119903564453
2022-06-27,222.1674346923828
2022-06-28,222.1674346923828
2022-06-29,220.7565460205078
2022-06-30,222.3555450439453
2022-07-01,226.6822509765625
2022-07-04,227.905029296875
2022-07-05,227.34068298339844
2022-07-06,230.6327362060547
2022-07-07,229.03375244140625
2022-07-08,231.0089874267578
2022-07-11,228.28126525878906
2022-07-12,227.81097412109375
2022-07-13,227.6228485107422
2022-07-14,222.63772583007812
2022-07-15,225.45948791503906
2022-07-18,221.50901794433594
2022-07-19,215.95953369140625
2022-07-20,207.30609130859375
2022-07-21,217.9347686767578
2022-07-22,216.9941864013672
2022-07-25,210.41006469726562
2022-07-26,209.845703125
2022-07-27,213.5139923095703
2022-07-28,212.57339477539062
2022-07-29,214.7367706298828
2022-08-01,211.7268829345703
2022-08-02,209.46946716308594
2022-08-03,210.7863006591797
2022-08-04,211.4447021484375
2022-08-05,207.40016174316406
2022-08-08,209.09323120117188
2022-08-09,203.7318572998047
2022-08-10,208.7169952392578
2022-08-11,212.7615203857422
2022-08-12,210.59815979003906
2022-08-15,211.06845092773438
2022-08-16,211.4447021484375
2022-08-17,207.96453857421875
2022-08-18,206.5536346435547
2022-08-19,202.8853302001953
2022-08-22,198.6526641845703
2022-08-23,195.2665557861328
2022-08-24,198.55862426757812
2022-08-25,198.4645538330078
2022-08-26,193.2913055419922
2022-08-29,190.6576690673828
2022-08-30,191.41014099121094
2022-08-31,186.37796020507812
2022-09-01,185.24925231933594
2022-09-02,191.88043212890625
2022-09-05,191.31605529785156
2022-09-06,196.39524841308594
2022-09-07,197.33584594726562
2022-09-08,190.18736267089844
2022-09-09,193.3853759765625
2022-09-12,197.7120819091797
2022-09-13,190.751708984375
2022-09-14,184.12054443359375
2022-09-15,175.9374237060547
2022-09-16,173.72703552246094
2022-09-19,175.9374237060547
2022-09-20,171.14039611816406
2022-09-21,171.8928680419922
2022-09-22,169.30625915527344
2022-09-23,169.9646759033203
2022-09-26,173.72703552246094
2022-09-27,175.60821533203125
2022-09-28,176.50177001953125
2022-09-29,175.23199462890625
2022-09-30,180.3111572265625
2022-10-03,176.4547576904297
2022-10-04,187.17745971679688
2022-10-05,181.3458251953125
2022-10-06,182.5215606689453
2022-10-07,178.75918579101562
2022-10-10,182.1453094482422
2022-10-11,184.21463012695312
2022-10-12,178.19483947753906
2022-10-13,181.6750030517578
2022-10-14,189.90518188476562
2022-10-17,190.18736267089844
2022-10-18,199.4992218017578
2022-10-19,189.81112670898438
2022-10-20,195.07843017578125
2022-10-21,196.48931884765625
2022-10-24,202.50909423828125
2022-10-25,206.08334350585938
2022-10-26,207.87045288085938
2022-10-27,205.61305236816406
2022-10-28,207.58828735351562
2022-10-31,210.9744110107422
2022-11-01,213.3258819580078
2022-11-02,214.078369140625
2022-11-03,212.9496307373047
2022-11-04,218.40505981445312
2022-11-07,222.3555450439453
2022-11-08,224.98919677734375
2022-11-09,219.5337677001953
2022-11-10,231.10302734375
2022-11-11,233.17233276367188
2022-11-14,228.93966674804688
2022-11-15,229.97433471679688
2022-11-16,228.3753204345703
2022-11-17,223.20208740234375
2022-11-18,221.7911834716797
2022-11-21,216.42984008789062
2022-11-22,213.6080780029297
2022-11-23,213.41993713378906
2022-11-24,215.39517211914062
2022-11-25,217.2763671875
2022-11-28,221.50901794433594
2022-11-29,224.33079528808594
2022-11-30,227.4347381591797
2022-12-01,230.91493225097656
2022-12-02,235.71192932128906
2022-12-05,237.59310913085938
2022-12-06,223.7664337158203
2022-12-07,225.74166870117188
2022-12-08,224.80108642578125
2022-12-09,227.15255737304688
2022-12-12,226.21197509765625
2022-12-13,227.52879333496094
2022-12-14,225.64761352539062
2022-12-15,209.46946716308594
2022-12-16,203.91998291015625
2022-12-19,201.09820556640625
2022-12-20,196.1130828857422
2022-12-21,197.9942626953125
2022-12-22,196.39524841308594
2022-12-23,199.21702575683594
2022-12-27,200.34573364257812
2022-12-28,200.15762329101562
2022-12-29,207.49423217773438
2022-12-30,203.44969177246094
2023-01-02,205.04869079589844
2023-01-03,199.8754425048828
2023-01-04,205.61305236816406
2023-01-05,207.40016174316406
2023-01-09,209.46946716308594
2023-01-10,205.70709228515625
2023-01-11,208.6229248046875
2023-01-12,210.22193908691406
2023-01-13,211.16253662109375
2023-01-16,215.11300659179688
2023-01-17,216.3357696533203
2023-01-18,218.02883911132812
2023-01-19,208.52886962890625
2023-01-20,214.26646423339844
2023-01-23,224.6129608154297
2023-01-24,225.27137756347656
2023-01-25,217.46446228027344
