Date,BME.L
2021-09-15,591.9169311523438
2021-09-16,593.71435546875
2021-09-17,596.5101318359375
2021-09-20,595.1122436523438
2021-09-21,593.1151733398438
2021-09-22,596.909423828125
2021-09-23,599.106201171875
2021-09-24,593.71435546875
2021-09-27,592.9153442382812
2021-09-28,584.1285400390625
2021-09-29,591.5174560546875
2021-09-30,589.7201538085938
2021-10-01,572.34619140625
2021-10-04,570.548828125
2021-10-05,578.5369262695312
2021-10-06,560.9630737304688
2021-10-07,559.1658325195312
2021-10-08,564.5578002929688
2021-10-11,564.1582641601562
2021-10-12,574.3432006835938
2021-10-13,584.7276611328125
2021-10-14,589.12109375
2021-10-15,594.5131225585938
2021-10-18,595.5115356445312
2021-10-19,608.0927734375
2021-10-20,606.4952392578125
2021-10-21,608.6919555664062
2021-10-22,609.2910766601562
2021-10-25,616.4803466796875
2021-10-26,636.0511474609375
2021-10-27,632.85595703125
2021-10-28,629.0614624023438
2021-10-29,632.2567749023438
2021-11-01,633.0556030273438
2021-11-02,621.472900390625
2021-11-03,609.09130859375
2021-11-04,622.271728515625
2021-11-05,623.4697875976562
2021-11-08,625.0674438476562
2021-11-09,623.6695556640625
2021-11-10,642.8408813476562
2021-11-11,606.89453125
2021-11-12,598.5071411132812
2021-11-15,584.1285400390625
2021-11-16,589.12109375
2021-11-17,585.9258422851562
2021-11-18,591.16845703125
2021-11-19,602.1530151367188
2021-11-22,609.9419555664062
2021-11-23,612.9378662109375
2021-11-24,613.1376342773438
2021-11-25,618.3302612304688
2021-11-26,627.1180419921875
2021-11-29,624.1221923828125
2021-11-30,619.328857421875
2021-12-01,631.9111938476562
2021-12-02,627.5174560546875
2021-12-03,638.1024780273438
2021-12-06,639.10107421875
2021-12-07,626.7185668945312
2021-12-08,628.9154052734375
2021-12-09,643.0955200195312
2021-12-10,639.3008422851562
2021-12-13,639.8999633789062
2021-12-14,638.7015991210938
2021-12-15,630.1137084960938
2021-12-16,615.5341796875
2021-12-17,616.1334228515625
2021-12-20,614.9351196289062
2021-12-21,617.1319580078125
2021-12-22,618.530029296875
2021-12-23,612.3388061523438
2021-12-24,626.7185668945312
2021-12-29,634.906982421875
2021-12-30,633.5089721679688
2021-12-31,633.1094970703125
2022-01-04,624.1221923828125
2022-01-05,633.3092651367188
2022-01-06,618.7297973632812
2022-01-07,604.9491577148438
2022-01-10,600.1558227539062
2022-01-11,610.740966796875
2022-01-12,607.345703125
2022-01-13,595.7620849609375
2022-01-14,564.0067138671875
2022-01-17,563.008056640625
2022-01-18,550.62548828125
2022-01-19,557.2162475585938
2022-01-20,553.0220947265625
2022-01-21,542.2373657226562
2022-01-24,545.0333251953125
2022-01-25,558.0151977539062
2022-01-26,560.0122680664062
2022-01-27,558.8140258789062
2022-01-28,565.00537109375
2022-01-31,565.40478515625
2022-02-01,576.5889892578125
2022-02-02,580.3836669921875
2022-02-03,572.5947265625
2022-02-04,554.4201049804688
2022-02-07,541.4385375976562
2022-02-08,549.2274780273438
2022-02-09,556.6172485351562
2022-02-10,559.4132080078125
2022-02-11,570.597412109375
2022-02-14,567.00244140625
2022-02-15,578.3864135742188
2022-02-16,574.1923828125
2022-02-17,574.9912719726562
2022-02-18,582.7803344726562
2022-02-21,591.3682861328125
2022-02-22,595.9618530273438
2022-02-23,583.7788696289062
2022-02-24,577.7872924804688
2022-02-25,580.9829711914062
2022-02-28,604.5497436523438
2022-03-01,609.3429565429688
2022-03-02,601.9533081054688
2022-03-03,600.5552978515625
2022-03-04,596.7606811523438
2022-03-07,569.9982299804688
2022-03-08,557.2162475585938
2022-03-09,571.3963012695312
2022-03-10,544.2344970703125
2022-03-11,549.2274780273438
2022-03-14,557.8154296875
2022-03-15,554.6199951171875
2022-03-16,564.4061889648438
2022-03-17,567.00244140625
2022-03-18,580.3836669921875
2022-03-21,585.1768798828125
2022-03-22,576.5889892578125
2022-03-23,572.5947265625
2022-03-24,579.7845458984375
2022-03-25,558.8140258789062
2022-03-28,558.21484375
2022-03-29,545.233154296875
2022-03-30,540.6396484375
2022-03-31,533.4497680664062
2022-04-01,533.4497680664062
2022-04-04,547.2302856445312
2022-04-05,560.8112182617188
2022-04-06,543.8350830078125
2022-04-07,537.843505859375
2022-04-08,543.6353759765625
2022-04-11,543.4356689453125
2022-04-12,549.02783203125
2022-04-13,538.6423950195312
2022-04-14,536.8449096679688
2022-04-19,542.8364868164062
2022-04-20,544.6339721679688
2022-04-21,549.2274780273438
2022-04-22,515.8743896484375
2022-04-25,511.6803283691406
2022-04-26,501.294921875
2022-04-27,492.2077331542969
2022-04-28,489.1120300292969
2022-04-29,489.51153564453125
2022-05-03,501.89410400390625
2022-05-04,487.3145751953125
2022-05-05,483.9193115234375
2022-05-06,458.8545837402344
2022-05-09,459.4537658691406
2022-05-10,457.55645751953125
2022-05-11,457.65631103515625
2022-05-12,461.65069580078125
2022-05-13,466.6436462402344
2022-05-16,467.6422424316406
2022-05-17,465.1457824707031
2022-05-18,440.0810241699219
2022-05-19,428.29754638671875
2022-05-20,421.8067321777344
2022-05-23,422.4058532714844
2022-05-24,425.5014953613281
2022-05-25,424.60284423828125
2022-05-26,455.4593811035156
2022-05-27,451.4649963378906
2022-05-30,458.0557556152344
2022-05-31,389.1526794433594
2022-06-01,383.1611328125
2022-06-06,382.3621520996094
2022-06-07,377.5689697265625
2022-06-08,373.8741149902344
2022-06-09,367.982421875
2022-06-10,359.39447021484375
2022-06-13,355.3002014160156
2022-06-14,360.69268798828125
2022-06-15,376.1709289550781
2022-06-16,371.67730712890625
2022-06-17,376.6701965332031
2022-06-20,373.2749328613281
2022-06-21,372.0766906738281
2022-06-22,371.7770690917969
2022-06-23,376.6701965332031
2022-06-24,384.8586730957031
2022-06-27,386.7559814453125
2022-06-28,379.1667175292969
2022-06-29,385.8572692871094
2022-06-30,366.2939758300781
2022-07-01,364.69573974609375
2022-07-04,365.1952209472656
2022-07-05,358.702392578125
2022-07-06,369.8899841308594
2022-07-07,376.5825500488281
2022-07-08,382.8755798339844
2022-07-11,380.27850341796875
2022-07-12,382.07647705078125
2022-07-13,381.47711181640625
2022-07-14,381.177490234375
2022-07-15,385.4727478027344
2022-07-18,393.563720703125
2022-07-19,407.7480163574219
2022-07-20,414.2408447265625
2022-07-21,418.23638916015625
2022-07-22,418.4361877441406
2022-07-25,420.4339904785156
2022-07-26,404.5515441894531
2022-07-27,405.0510559082031
2022-07-28,408.547119140625
2022-07-29,423.8301696777344
2022-08-01,429.4239807128906
2022-08-02,430.4228515625
2022-08-03,436.01666259765625
2022-08-04,431.0221862792969
2022-08-05,417.33734130859375
2022-08-08,419.0354919433594
2022-08-09,416.3384704589844
2022-08-10,424.229736328125
2022-08-11,412.14312744140625
2022-08-12,412.0432434082031
2022-08-15,418.6359558105469
2022-08-16,431.7214050292969
2022-08-17,422.5315856933594
2022-08-18,415.8390808105469
2022-08-19,407.5482177734375
2022-08-22,407.7480163574219
2022-08-23,396.2607727050781
2022-08-24,388.86895751953125
2022-08-25,374.8843994140625
2022-08-26,369.3905029296875
2022-08-30,372.3872375488281
2022-08-31,369.4904479980469
2022-09-01,367.9920654296875
2022-09-02,371.68798828125
2022-09-05,373.1863098144531
2022-09-06,368.9909973144531
2022-09-07,361.8988342285156
2022-09-08,343.718994140625
2022-09-09,350.2117919921875
2022-09-12,362.99761962890625
2022-09-13,352.40936279296875
2022-09-14,346.61578369140625
2022-09-15,344.7178955078125
2022-09-16,337.2262268066406
2022-09-20,331.63238525390625
2022-09-21,332.63128662109375
2022-09-22,331.23284912109375
2022-09-23,317.7477722167969
2022-09-26,310.8554382324219
2022-09-27,308.95758056640625
2022-09-28,308.25830078125
2022-09-29,295.17279052734375
2022-09-30,305.7610778808594
2022-10-03,316.94866943359375
2022-10-04,327.1373596191406
2022-10-05,319.146240234375
2022-10-06,309.8565368652344
2022-10-07,306.6600646972656
2022-10-10,314.6512145996094
2022-10-11,312.7533264160156
2022-10-12,296.5712585449219
2022-10-13,306.46026611328125
2022-10-14,313.752197265625
2022-10-17,315.65008544921875
2022-10-18,318.74664306640625
2022-10-19,308.0585021972656
2022-10-20,308.4580383300781
2022-10-21,300.7666015625
2022-10-24,305.4613952636719
2022-10-25,320.04522705078125
2022-10-26,323.24163818359375
2022-10-27,324.540283203125
2022-10-28,321.4436950683594
2022-10-31,322.2427978515625
2022-11-01,337.625732421875
2022-11-02,343.51922607421875
2022-11-03,345.4171142578125
2022-11-04,357.1041259765625
2022-11-07,356.6047058105469
2022-11-08,372.2873229980469
2022-11-09,373.6858215332031
2022-11-10,356.80450439453125
2022-11-11,385.0731201171875
2022-11-14,402.8534240722656
2022-11-15,392.0654296875
2022-11-16,385.4727478027344
2022-11-17,386.02215576171875
2022-11-18,397.5109558105469
2022-11-21,400.5079650878906
2022-11-22,400.5079650878906
2022-11-23,413.5951843261719
2022-11-24,410.49822998046875
2022-11-25,409.9986877441406
2022-11-28,409.3992614746094
2022-11-29,410.2984313964844
2022-11-30,408.8997802734375
2022-12-01,414.694091796875
2022-12-02,417.2915954589844
2022-12-05,419.189697265625
2022-12-06,413.1955871582031
2022-12-07,409.4991760253906
2022-12-08,406.10247802734375
2022-12-09,409.4991760253906
2022-12-12,404.80377197265625
2022-12-13,409.4991760253906
2022-12-14,411.5971374511719
2022-12-15,410.3982849121094
2022-12-16,408.0006408691406
2022-12-19,408.8997802734375
2022-12-20,406.7019348144531
2022-12-21,415.29351806640625
2022-12-22,411.697021484375
2022-12-23,408.4002380371094
2022-12-28,409.7989501953125
2022-12-29,411.9967041015625
2022-12-30,410.8978271484375
2023-01-03,423.78521728515625
2023-01-04,444.76470947265625
2023-01-05,446.9625244140625
2023-01-06,449.5599670410156
2023-01-09,447.162353515625
2023-01-10,448.5609436035156
2023-01-11,451.4581298828125
2023-01-12,431.57757568359375
2023-01-13,439.36993408203125
2023-01-16,443.7657165527344
2023-01-17,442.4669189453125
2023-01-18,441.36798095703125
2023-01-19,432.77642822265625
2023-01-20,437.87139892578125
2023-01-23,437.57177734375
2023-01-24,437.0721740722656
2023-01-25,436.6725769042969
2023-01-26,443.7657165527344
2023-01-27,441.9673767089844
2023-01-30,451.0585632324219
2023-01-31,447.2622375488281
2023-02-01,452.0575256347656
2023-02-02,476.63348388671875
2023-02-03,493.0174560546875
2023-02-06,482.7275390625
2023-02-07,484.22607421875
2023-02-08,480.9292907714844
2023-02-09,483.42681884765625
2023-02-10,471.23876953125
2023-02-13,475.3347473144531
2023-02-14,478.13201904296875
2023-02-15,487.0233154296875
2023-02-16,487.6227722167969
2023-02-17,486.12420654296875
2023-02-20,487.5228271484375
2023-02-21,488.1222229003906
2023-02-22,481.8283996582031
2023-02-23,481.728515625
2023-02-24,480.62957763671875
2023-02-27,491.0194091796875
2023-02-28,491.319091796875
2023-03-01,490.41998291015625
2023-03-02,483.5267639160156
2023-03-03,488.4219665527344
2023-03-06,494.5160217285156
2023-03-07,497.2133483886719
2023-03-08,498.21234130859375
2023-03-09,502.7079772949219
2023-03-10,495.0154724121094
2023-03-13,479.9302673339844
2023-03-14,484.6257019042969
2023-03-15,463.64617919921875
2023-03-16,469.5404052734375
2023-03-17,457.5521545410156
2023-03-20,465.5443420410156
2023-03-21,472.1379089355469
2023-03-22,481.1290588378906
2023-03-23,474.23583984375
2023-03-24,464.4454040527344
2023-03-27,464.9449157714844
2023-03-28,464.3454895019531
2023-03-29,469.0409240722656
2023-03-30,478.23193359375
2023-03-31,481.6286315917969
2023-04-03,476.7333984375
2023-04-04,480.9292907714844
2023-04-05,469.4405517578125
2023-04-06,475.23486328125
2023-04-11,486.823486328125
2023-04-12,490.41998291015625
2023-04-13,486.5238037109375
2023-04-14,492.8176574707031
2023-04-17,496.5140380859375
2023-04-18,489.9205017089844
2023-04-19,492.5179748535156
2023-04-20,492.7177429199219
2023-04-21,495.3151550292969
2023-04-24,492.0184020996094
2023-04-25,480.3298645019531
2023-04-26,473.0370178222656
2023-04-27,475.5345764160156
2023-04-28,479.23095703125
2023-05-02,483.12713623046875
2023-05-03,482.22802734375
2023-05-04,483.32696533203125
2023-05-05,486.7236328125
2023-05-09,487.12322998046875
2023-05-10,478.8313293457031
2023-05-11,488.2221984863281
2023-05-12,491.11932373046875
2023-05-15,494.91558837890625
2023-05-16,490.9195251464844
2023-05-17,488.821533203125
2023-05-18,493.0174560546875
2023-05-19,485.22509765625
2023-05-22,489.5208740234375
2023-05-23,465.2446594238281
2023-05-24,464.7451477050781
2023-05-25,459.75
2023-05-26,461.5482482910156
2023-05-30,471.4385681152344
2023-05-31,509.301513671875
2023-06-01,528.88232421875
2023-06-02,539.2721557617188
2023-06-05,533.0781860351562
2023-06-06,539.2721557617188
2023-06-07,533.8775024414062
2023-06-08,531.0802001953125
2023-06-09,532.6786499023438
2023-06-12,534.4769287109375
2023-06-13,538.472900390625
2023-06-14,545.8657836914062
2023-06-15,548.8629150390625
2023-06-16,552.8589477539062
2023-06-19,556.0557861328125
2023-06-20,565.84619140625
2023-06-21,567.444580078125
2023-06-22,575.0371704101562
2023-06-23,569.442626953125
2023-06-26,576.435791015625
2023-06-27,580.83154296875
2023-06-28,590.0223999023438
2023-06-29,551.5499267578125
2023-06-30,556.5458374023438
2023-07-03,546.7538452148438
2023-07-04,542.5571899414062
2023-07-05,543.5564575195312
2023-07-06,533.7644653320312
2023-07-07,537.3613891601562
2023-07-10,540.3590087890625
2023-07-11,544.7554931640625
2023-07-12,551.5499267578125
2023-07-13,545.155029296875
2023-07-14,547.1533813476562
2023-07-17,544.1558837890625
2023-07-18,553.348388671875
2023-07-19,560.9422607421875
2023-07-20,563.9398193359375
2023-07-21,562.9406127929688
2023-07-24,556.5458374023438
2023-07-25,555.3468017578125
2023-07-26,555.546630859375
2023-07-27,557.3451538085938
2023-07-28,554.1477661132812
2023-07-31,552.7489624023438
2023-08-01,547.5531616210938
2023-08-02,535.1632690429688
2023-08-03,539.9592895507812
2023-08-04,544.1558837890625
2023-08-07,533.1648559570312
2023-08-08,536.7620239257812
2023-08-09,538.7603759765625
2023-08-10,542.1575927734375
2023-08-11,537.3613891601562
2023-08-14,553.5482788085938
2023-08-15,564.7391357421875
2023-08-16,574.331298828125
2023-08-17,570.3345336914062
2023-08-18,565.5384521484375
2023-08-21,570.7343139648438
2023-08-22,568.336181640625
2023-08-23,562.5409545898438
2023-08-24,569.1355590820312
2023-08-25,566.737548828125
2023-08-29,564.9390258789062
2023-08-30,573.3321533203125
2023-08-31,577.1290283203125
2023-09-01,573.3321533203125
2023-09-04,566.5376586914062
2023-09-05,547.3533325195312
2023-09-06,556.5458374023438
2023-09-07,557.9447021484375
2023-09-08,562.341064453125
2023-09-11,569.7350463867188
2023-09-12,578.5278930664062
2023-09-13,566.9373168945312
2023-09-14,568.7359008789062
2023-09-15,576.5294799804688
2023-09-18,564.3394165039062
2023-09-19,556.345947265625
2023-09-20,578.5278930664062
2023-09-21,584.123291015625
2023-09-22,572.9324951171875
2023-09-25,575.7301635742188
2023-09-26,584.5230102539062
2023-09-27,579.3272705078125
2023-09-28,580.72607421875
2023-09-29,585.921875
2023-10-02,574.9307861328125
2023-10-03,565.5384521484375
2023-10-04,549.9512329101562
2023-10-05,560.142822265625
2023-10-06,576.92919921875
2023-10-09,566.5376586914062
2023-10-10,573.1322631835938
2023-10-11,571.5335693359375
2023-10-12,575.3305053710938
2023-10-13,574.1314086914062
2023-10-16,572.732666015625
2023-10-17,580.3263549804688
2023-10-18,573.531982421875
2023-10-19,553.5482788085938
2023-10-20,537.7611694335938
2023-10-23,544.5555419921875
2023-10-24,546.7538452148438
2023-10-25,553.1486206054688
2023-10-26,525.571044921875
2023-10-27,521.5743408203125
2023-10-30,521.5743408203125
2023-10-31,528.3688354492188
2023-11-01,532.1657104492188
2023-11-02,532.1657104492188
2023-11-03,537.5613403320312
2023-11-06,531.3663330078125
2023-11-07,531.9658813476562
2023-11-08,537.3613891601562
2023-11-09,520.7750244140625
2023-11-10,523.3729248046875
2023-11-13,530.3671875
2023-11-14,557.3451538085938
2023-11-15,549.9512329101562
2023-11-16,532.4149169921875
2023-11-17,537.0115966796875
2023-11-20,534.2135620117188
2023-11-21,532.2150268554688
2023-11-22,533.6140747070312
2023-11-23,535.8124389648438
2023-11-24,544.8059692382812
2023-11-27,550.40185546875
2023-11-28,564.19189453125
2023-11-29,575.583740234375
2023-11-30,573.1853637695312
2023-12-01,588.5742797851562
2023-12-04,597.7676391601562
2023-12-05,602.3643188476562
2023-12-06,611.9573974609375
2023-12-07,607.3606567382812
2023-12-08,608.559814453125
2023-12-11,606.3614501953125
2023-12-12,599.966064453125
2023-12-13,562.3931274414062
2023-12-14,564.3917846679688
2023-12-15,560.5945434570312
2023-12-18,558.7958374023438
2023-12-19,560.9942016601562
2023-12-20,574.5843505859375
2023-12-21,575.583740234375
2023-12-22,569.188232421875
2023-12-27,562.5930786132812
2023-12-28,561.59375
2023-12-29,559.7951049804688
2024-01-02,560.1947631835938
2024-01-03,555.9978637695312
2024-01-04,552.600341796875
2024-01-05,544.2063598632812
2024-01-08,561.3939208984375
2024-01-09,566.5901489257812
2024-01-10,562.9927978515625
2024-01-11,554.39892578125
2024-01-12,566.7900390625
2024-01-15,552.600341796875
2024-01-16,553.599609375
2024-01-17,542.6074829101562
2024-01-18,524.420654296875
2024-01-19,517.825439453125
2024-01-22,523.6212158203125
2024-01-23,520.6234130859375
2024-01-24,527.41845703125
2024-01-25,530.6162109375
2024-01-26,537.81103515625
2024-01-29,533.6140747070312
2024-01-30,529.8168334960938
2024-01-31,518.2251586914062
2024-02-01,512.8291015625
2024-02-02,507.83270263671875
2024-02-05,505.4344177246094
2024-02-06,509.0318298339844
2024-02-07,499.63861083984375
2024-02-08,499.5386962890625
2024-02-09,492.6436767578125
2024-02-12,497.5401306152344
2024-02-13,492.14404296875
2024-02-14,501.6371765136719
2024-02-15,507.4329528808594
2024-02-16,514.8276977539062
2024-02-19,515.227294921875
2024-02-20,517.0260620117188
2024-02-21,523.8211669921875
2024-02-22,528.6176147460938
2024-02-23,535.4126586914062
2024-02-26,523.42138671875
2024-02-27,516.826171875
2024-02-28,522.2222290039062
2024-02-29,525.4199829101562
2024-03-01,532.4149169921875
2024-03-04,531.8153686523438
2024-03-05,539.0101928710938
2024-03-06,547.8037719726562
2024-03-07,551.6010131835938
2024-03-08,549.6024780273438
2024-03-11,549.6024780273438
2024-03-12,557.7965087890625
2024-03-13,551.00146484375
2024-03-14,546.6046142578125
2024-03-15,540.0093994140625
2024-03-18,533.4141845703125
2024-03-19,531.6154174804688
2024-03-20,527.2186279296875
2024-03-21,530.2164306640625
2024-03-22,526.8189697265625
2024-03-25,537.21142578125
2024-03-26,540.808837890625
2024-03-27,545.2056274414062
2024-03-28,545.405517578125
2024-04-02,538.4105224609375
2024-04-03,528.4178466796875
2024-04-04,529.4170532226562
2024-04-05,521.0231323242188
2024-04-08,521.822509765625
2024-04-09,510.4307861328125
2024-04-10,511.2302551269531
2024-04-11,505.23455810546875
2024-04-12,500.63787841796875
2024-04-15,510.23095703125
2024-04-16,499.63861083984375
2024-04-17,512.2294921875
2024-04-18,519.6241455078125
2024-04-19,510.03106689453125
2024-04-22,524.420654296875
2024-04-23,523.8211669921875
2024-04-24,515.826904296875
2024-04-25,517.825439453125
2024-04-26,527.41845703125
2024-04-29,516.6263427734375
2024-04-30,518.6249389648438
2024-05-01,519.024658203125
2024-05-02,516.6263427734375
2024-05-03,521.2230224609375
2024-05-07,529.2172241210938
2024-05-08,537.0115966796875
2024-05-09,534.61328125
2024-05-10,547.8037719726562
2024-05-13,551.6010131835938
2024-05-14,548.2034912109375
2024-05-15,534.8131713867188
2024-05-16,544.2063598632812
2024-05-17,543.2070922851562
2024-05-20,546.4047241210938
2024-05-21,540.808837890625
2024-05-22,554.39892578125
2024-05-23,550.2019653320312
2024-05-24,548.2034912109375
2024-05-28,538.210693359375
2024-05-29,542.8074340820312
2024-05-30,544.6060791015625
2024-05-31,544.2063598632812
2024-06-03,551.2012939453125
2024-06-04,546.0050659179688
2024-06-05,506.23382568359375
2024-06-06,495.2417907714844
2024-06-07,492.543701171875
2024-06-10,488.1469421386719
2024-06-11,484.6494445800781
2024-06-12,472.9579162597656
2024-06-13,464.66387939453125
2024-06-14,462.66534423828125
2024-06-17,474.1570129394531
2024-06-18,473.0578308105469
2024-06-19,470.6595764160156
2024-06-20,476.7551574707031
2024-06-21,468.6609802246094
2024-06-24,464.86376953125
2024-06-25,456.2699890136719
2024-06-26,452.3728332519531
2024-06-27,444.772705078125
2024-06-28,436.9766845703125
2024-07-01,441.7742004394531
2024-07-02,439.3754577636719
2024-07-03,435.67730712890625
2024-07-04,434.2780456542969
2024-07-05,443.2734375
2024-07-08,456.2668151855469
2024-07-09,440.7747497558594
2024-07-10,440.5748291015625
2024-07-11,445.072509765625
2024-07-12,448.07098388671875
2024-07-15,446.37188720703125
2024-07-16,465.761962890625
2024-07-17,459.7650451660156
2024-07-18,463.26324462890625
2024-07-19,457.86602783203125
2024-07-22,462.76348876953125
2024-07-23,463.76300048828125
2024-07-24,454.8675231933594
2024-07-25,455.76708984375
2024-07-26,465.6620178222656
2024-07-29,465.6620178222656
2024-07-30,466.96136474609375
2024-07-31,467.86090087890625
2024-08-01,458.865478515625
2024-08-02,454.1678771972656
2024-08-05,454.06793212890625
2024-08-06,454.9674987792969
2024-08-07,459.9649353027344
2024-08-08,453.1683654785156
2024-08-09,454.4677429199219
2024-08-12,444.3728942871094
2024-08-13,445.9720764160156
2024-08-14,445.87213134765625
2024-08-15,447.7711486816406
2024-08-16,447.87109375
2024-08-19,449.07049560546875
2024-08-20,439.47540283203125
2024-08-21,438.2760009765625
2024-08-22,438.7757568359375
2024-08-23,452.26885986328125
2024-08-27,444.6727294921875
2024-08-28,437.876220703125
2024-08-29,444.1730041503906
2024-08-30,444.772705078125
2024-09-02,437.2765197753906
2024-09-03,446.8716125488281
2024-09-04,444.8726501464844
2024-09-05,439.87518310546875
2024-09-06,425.0827331542969
2024-09-09,424.38311767578125
2024-09-10,415.68756103515625
2024-09-11,419.6855163574219
2024-09-12,421.58453369140625
2024-09-13,426.2821350097656
2024-09-16,423.48358154296875
2024-09-17,425.5824890136719
2024-09-18,421.984375
2024-09-19,429.6803894042969
2024-09-20,420.6849670410156
2024-09-23,409.8905029296875
2024-09-24,410.7900390625
2024-09-25,415.8874816894531
2024-09-26,425.0827331542969
2024-09-27,426.9817810058594
2024-09-30,414.9879150390625
2024-10-01,410.3902893066406
2024-10-02,407.7915954589844
2024-10-03,410.19036865234375
2024-10-04,414.3882141113281
2024-10-07,415.3876953125
2024-10-08,406.49224853515625
2024-10-09,410.3902893066406
2024-10-10,410.2903137207031
2024-10-11,405.7926025390625
2024-10-14,408.0914306640625
2024-10-15,409.8905029296875
2024-10-16,407.1918640136719
2024-10-17,409.79058837890625
2024-10-18,405.392822265625
2024-10-21,405.4927673339844
2024-10-22,407.7915954589844
2024-10-23,407.0919494628906
2024-10-24,400.8951416015625
2024-10-25,401.89459228515625
2024-10-28,399.495849609375
2024-10-29,395.4978942871094
2024-10-30,401.094970703125
2024-10-31,387.40203857421875
2024-11-01,391.89971923828125
2024-11-04,392.9991455078125
2024-11-05,390.1006164550781
2024-11-06,382.904296875
2024-11-07,389.80078125
2024-11-08,383.0042724609375
2024-11-11,383.0042724609375
2024-11-12,380.40557861328125
2024-11-13,379.6059875488281
2024-11-14,398.5962829589844
2024-11-15,378.2066955566406
2024-11-18,347.7222595214844
2024-11-19,345.8232421875
2024-11-20,329.931396484375
2024-11-21,338.8812561035156
2024-11-22,346.1786804199219
2024-11-25,350.1772766113281
2024-11-26,344.5792541503906
2024-11-27,344.37933349609375
2024-11-28,342.3800354003906
2024-11-29,346.7784729003906
2024-12-02,337.6816711425781
2024-12-03,344.5792541503906
2024-12-04,347.8780822753906
2024-12-05,351.9766540527344
2024-12-06,361.3733825683594
2024-12-09,362.9728088378906
2024-12-10,367.27130126953125
2024-12-11,370.5701599121094
2024-12-12,370.5701599121094
2024-12-13,369.1706237792969
2024-12-16,363.1727294921875
2024-12-17,355.67535400390625
2024-12-18,356.67498779296875
2024-12-19,354.8756408691406
2024-12-20,362.5729675292969
2024-12-23,358.9742126464844
2024-12-24,366.771484375
2024-12-27,359.8739013671875
2024-12-30,360.37371826171875
2024-12-31,366.8714294433594
2025-01-02,356.67498779296875
2025-01-03,359.77392578125
2025-01-06,364.372314453125
2025-01-07,359.6739501953125
2025-01-08,348.4779052734375
2025-01-09,318.7882995605469
2025-01-10,315.8893127441406
2025-01-13,320.6876220703125
2025-01-14,313.6900634765625
2025-01-15,321.88720703125
2025-01-16,311.390869140625
2025-01-17,313.3901672363281
2025-01-20,317.78863525390625
2025-01-21,319.8879089355469
2025-01-22,318.4884033203125
2025-01-23,317.0888977050781
2025-01-24,315.8893127441406
2025-01-27,317.88861083984375
2025-01-28,321.88720703125
2025-01-29,320.0878601074219
2025-01-30,320.78759765625
2025-01-31,323.9864807128906
2025-02-03,318.88824462890625
2025-02-04,316.3891296386719
2025-02-05,317.3887939453125
2025-02-06,318.6883239746094
2025-02-07,313.8900146484375
2025-02-10,316.68902587890625
2025-02-11,316.8889465332031
2025-02-12,316.8889465332031
2025-02-13,320.9875183105469
2025-02-14,315.1895446777344
2025-02-17,306.0927429199219
2025-02-18,299.59503173828125
2025-02-19,290.4981994628906
2025-02-20,289.5985412597656
2025-02-21,290.798095703125
2025-02-24,284.7002258300781
2025-02-25,283.20074462890625
2025-02-26,285.4999694824219
2025-02-27,280.7016296386719
2025-02-28,277.60272216796875
2025-03-03,267.6062316894531
2025-03-04,255.8103485107422
2025-03-05,260.50872802734375
2025-03-06,265.406982421875
2025-03-07,268.8057861328125
2025-03-10,274.1039733886719
2025-03-11,271.2049560546875
2025-03-12,269.7054748535156
2025-03-13,267.4062805175781
2025-03-14,264.6072998046875
2025-03-17,275.1036071777344
2025-03-18,275.40350341796875
2025-03-19,269.3056335449219
2025-03-20,273.504150390625
2025-03-21,264.1074523925781
2025-03-24,262.5080261230469
2025-03-25,262.6080017089844
2025-03-26,260.40875244140625
2025-03-27,261.008544921875
2025-03-28,269.8054504394531
2025-03-31,260.30877685546875
2025-04-01,273.6041259765625
2025-04-02,281.00152587890625
2025-04-03,283.7005615234375
2025-04-04,276.50311279296875
2025-04-07,270.8050842285156
2025-04-08,277.5027770996094
2025-04-09,284.8002014160156
2025-04-10,283.800537109375
2025-04-11,285.8998107910156
2025-04-14,299.09521484375
2025-04-15,313.19024658203125
2025-04-16,313.989990234375
2025-04-17,322.6869201660156
2025-04-22,325.98577880859375
2025-04-23,331.6837463378906
2025-04-24,325.98577880859375
2025-04-25,327.7851257324219
2025-04-28,330.7840881347656
2025-04-29,334.8826599121094
2025-04-30,336.28216552734375
2025-05-01,343.0798034667969
2025-05-02,341.88018798828125
2025-05-06,339.1811218261719
2025-05-07,333.283203125
2025-05-08,336.8819580078125
2025-05-09,335.1825256347656
2025-05-12,326.6855163574219
2025-05-13,336.18218994140625
2025-05-14,339.7809143066406
2025-05-15,335.7823181152344
2025-05-16,344.17938232421875
2025-05-19,341.2803955078125
2025-05-20,344.37933349609375
2025-05-21,337.7816162109375
2025-05-22,337.58172607421875
2025-05-23,335.8822937011719
2025-05-27,342.1800842285156
2025-05-28,338.48138427734375
2025-05-29,338.1814880371094
2025-05-30,341.78021240234375
2025-06-02,338.58135986328125
2025-06-03,331.8836975097656
2025-06-04,283.20074462890625
2025-06-05,282.1011657714844
2025-06-06,288.39892578125
2025-06-09,276.9029541015625
2025-06-10,265.60693359375
2025-06-11,262.4080505371094
2025-06-12,261.3084411621094
2025-06-13,260.60870361328125
2025-06-17,264.307373046875
2025-06-18,270.0054016113281
